timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, ASSEMBLY1_BIMANUAL
1.646150199959029e+18,-202.0,7530.0,2923.0,1
1.6461502000052872e+18,-110.0,7584.0,2909.0,1
1.6461502000596242e+18,-35.0,7743.0,3130.0,1
1.6461502001051533e+18,17.0,7590.0,3336.0,1
1.6461502001590764e+18,102.0,7931.0,3300.0,1
1.6461502002050427e+18,-62.0,8005.0,3483.0,1
1.6461502002594808e+18,-38.0,7722.0,3385.0,1
1.646150200309538e+18,-45.0,7627.0,3383.0,1
1.6461502003602483e+18,86.0,7480.0,3298.0,1
1.646150200407372e+18,18.0,7731.0,3291.0,1
1.6461502004550715e+18,-72.0,7608.0,3554.0,1
1.646150200512439e+18,-94.0,7755.0,3664.0,1
1.6461502005549952e+18,28.0,7433.0,3716.0,1
1.6461502006071066e+18,56.0,7620.0,3561.0,1
1.6461502006584392e+18,34.0,7495.0,3439.0,1
1.6461502007104786e+18,44.0,7724.0,3417.0,1
1.6461502007591107e+18,28.0,7693.0,3401.0,1
1.646150200810354e+18,27.0,7563.0,3487.0,1
1.6461502008593595e+18,9.0,7653.0,3484.0,1
1.646150200908694e+18,4.0,7480.0,3667.0,1
1.646150200958526e+18,44.0,7379.0,3648.0,1
1.6461502010107735e+18,-2.0,7501.0,3737.0,1
1.646150201057452e+18,-79.0,7341.0,3860.0,1
1.6461502011074514e+18,-69.0,7728.0,3658.0,1
1.6461502011583416e+18,-180.0,7682.0,3607.0,1
1.6461502012075517e+18,-199.0,8447.0,3474.0,1
1.6461502012578066e+18,64.0,6952.0,3725.0,1
1.6461502013081175e+18,182.0,7785.0,3961.0,1
1.646150201359108e+18,-143.0,5915.0,5328.0,1
1.646150201405973e+18,148.0,6657.0,5777.0,1
1.6461502014560084e+18,183.0,5242.0,6095.0,1
1.64615020151049e+18,-15.0,6177.0,5666.0,1
1.6461502015587986e+18,-118.0,6189.0,6000.0,1
1.646150201608674e+18,-226.0,6262.0,5541.0,1
1.6461502016596237e+18,-356.0,6239.0,5688.0,1
1.6461502017078267e+18,-389.0,6605.0,5639.0,1
1.6461502017548147e+18,-558.0,5984.0,6011.0,1
1.646150201808703e+18,-885.0,5399.0,7009.0,1
1.6461502018562294e+18,-885.0,4596.0,8347.0,1
1.6461502019079066e+18,-327.0,1348.0,8806.0,1
1.646150201960335e+18,739.0,6986.0,8137.0,1
1.6461502020134308e+18,1391.0,7248.0,6181.0,1
1.6461502020584796e+18,399.0,6246.0,3361.0,1
1.646150202107957e+18,-2201.0,8710.0,830.0,1
1.6461502021637476e+18,-6158.0,7005.0,7.0,1
1.6461502022084682e+18,-5489.0,8966.0,-996.0,1
1.6461502022630856e+18,-5102.0,6579.0,-151.0,1
1.6461502023083668e+18,-5110.0,7790.0,100.0,1
1.6461502023640673e+18,-3018.0,5561.0,3351.0,1
1.646150202409106e+18,-41.0,7954.0,4974.0,1
1.6461502024656845e+18,1308.0,4903.0,7339.0,1
1.6461502025229476e+18,1572.0,5013.0,7272.0,1
1.646150202576238e+18,1853.0,5211.0,7178.0,1
1.646150202614075e+18,2128.0,5471.0,7096.0,1
1.646150202660612e+18,1874.0,5726.0,6630.0,1
1.6461502027081354e+18,1861.0,5643.0,6512.0,1
1.6461502027605548e+18,1847.0,5636.0,5915.0,1
1.6461502028112502e+18,1831.0,5573.0,5995.0,1
1.646150202864377e+18,1920.0,5347.0,5629.0,1
1.6461502029084104e+18,1779.0,5135.0,5612.0,1
1.6461502029615306e+18,1639.0,4766.0,5912.0,1
1.6461502030082673e+18,2210.0,4928.0,1879.0,1
1.6461502030634437e+18,2855.0,7873.0,-620.0,1
1.6461502031065958e+18,3064.0,8748.0,-1931.0,1
1.6461502031619003e+18,2907.0,8519.0,-3878.0,1
1.6461502032099712e+18,2245.0,7047.0,-5803.0,1
1.6461502032639754e+18,2133.0,5408.0,-7042.0,1
1.6461502033083666e+18,2349.0,5065.0,-7649.0,1
1.6461502033636877e+18,2451.0,4665.0,-7821.0,1
1.6461502034101614e+18,2403.0,4286.0,-7650.0,1
1.6461502034618975e+18,2056.0,4116.0,-7302.0,1
1.646150203508341e+18,2056.0,3389.0,-7292.0,1
1.6461502035623237e+18,2250.0,3024.0,-7976.0,1
1.6461502036066524e+18,2416.0,3626.0,-7442.0,1
1.646150203661875e+18,2323.0,4047.0,-7330.0,1
1.6461502037144492e+18,2554.0,3395.0,-7329.0,1
1.6461502037591475e+18,2749.0,3458.0,-7605.0,1
1.6461502038168133e+18,2864.0,4334.0,-6562.0,1
1.6461502038640566e+18,2652.0,4448.0,-6858.0,1
1.6461502039140332e+18,2392.0,5373.0,-6767.0,1
1.6461502039646052e+18,1841.0,5131.0,-5800.0,1
1.6461502040146606e+18,1641.0,4732.0,-6157.0,1
1.646150204060931e+18,2114.0,5808.0,-6340.0,1
1.6461502041122936e+18,2130.0,6930.0,-5683.0,1
1.6461502041622083e+18,1643.0,8182.0,-4877.0,1
1.6461502042146545e+18,726.0,8292.0,-2985.0,1
1.646150204262526e+18,-198.0,8928.0,-1768.0,1
1.6461502043153393e+18,-690.0,9750.0,-2171.0,1
1.6461502043604641e+18,-239.0,9027.0,-1867.0,1
1.6461502044139594e+18,518.0,7154.0,-774.0,1
1.646150232847999e+18,-776.0,5192.0,6687.0,1
1.6461502328960707e+18,-457.0,3696.0,7040.0,1
1.6461502329514883e+18,-230.0,3567.0,6842.0,1
1.6461502329963853e+18,-264.0,3782.0,7071.0,1
1.6461502330513042e+18,-367.0,4527.0,7142.0,1
1.6461502330961313e+18,-190.0,4698.0,6954.0,1
1.6461502331512904e+18,0.0,4455.0,6903.0,1
1.64615023319619e+18,164.0,4627.0,7039.0,1
1.6461502332534182e+18,159.0,4725.0,7097.0,1
1.6461502332963645e+18,151.0,3981.0,7159.0,1
1.6461502333513843e+18,-11.0,3213.0,7487.0,1
1.6461502333999416e+18,9.0,2964.0,7576.0,1
1.646150233446709e+18,482.0,3845.0,7289.0,1
1.6461502335011535e+18,54.0,2310.0,7282.0,1
1.6461502335512717e+18,-108.0,2362.0,7861.0,1
1.6461502336021404e+18,-309.0,1961.0,7925.0,1
1.6461502336516854e+18,-243.0,2001.0,7868.0,1
1.6461502337009626e+18,-35.0,2344.0,8035.0,1
1.6461502337520253e+18,-227.0,1564.0,7964.0,1
1.6461502338020541e+18,-225.0,2393.0,7908.0,1
1.646150233851579e+18,-240.0,1986.0,8122.0,1
1.6461502339028687e+18,-643.0,1484.0,8034.0,1
1.646150233950704e+18,-1159.0,507.0,8013.0,1
1.646150234000362e+18,-778.0,1451.0,7853.0,1
1.6461502340468083e+18,-623.0,2214.0,7800.0,1
1.6461502341024154e+18,-56.0,3352.0,7530.0,1
1.6461502341534986e+18,-232.0,2283.0,7366.0,1
1.6461502342041385e+18,-484.0,2112.0,8219.0,1
1.646150234248048e+18,-1968.0,1532.0,8396.0,1
1.6461502343030262e+18,-1613.0,1978.0,8314.0,1
1.6461502343467965e+18,-865.0,1942.0,7189.0,1
1.646150234403702e+18,-1373.0,1927.0,7387.0,1
1.6461502344517842e+18,-1614.0,3158.0,8541.0,1
1.6461502345036124e+18,-2516.0,2733.0,8864.0,1
1.6461502345517903e+18,-2671.0,1218.0,7124.0,1
1.6461502346022602e+18,-1268.0,4145.0,6214.0,1
1.6461502346514575e+18,-383.0,5753.0,5180.0,1
1.6461502346972332e+18,-104.0,6916.0,4347.0,1
1.646150234746828e+18,149.0,7139.0,3314.0,1
1.6461502348034017e+18,381.0,7681.0,2828.0,1
1.6461502348512863e+18,624.0,8669.0,1207.0,1
1.6461502349025034e+18,553.0,8573.0,66.0,1
1.6461502349501624e+18,674.0,8720.0,-1440.0,1
1.6461502350005248e+18,606.0,8502.0,-2615.0,1
1.6461502350526403e+18,740.0,8036.0,-3355.0,1
1.6461502350880484e+18,785.0,7280.0,-3874.0,1
1.6461502351542364e+18,690.0,6906.0,-4213.0,1
1.646150235200197e+18,236.0,6481.0,-6269.0,1
1.6461502352562102e+18,197.0,5994.0,-6596.0,1
1.6461502353012442e+18,488.0,5375.0,-6645.0,1
1.6461502353551127e+18,704.0,5088.0,-6704.0,1
1.6461502354004198e+18,663.0,4983.0,-6928.0,1
1.6461502354549417e+18,695.0,5754.0,-6521.0,1
1.6461502355004419e+18,676.0,5614.0,-6899.0,1
1.6461502355559094e+18,642.0,5160.0,-7038.0,1
1.6461502356020526e+18,734.0,5644.0,-6877.0,1
1.6461502356523597e+18,722.0,5521.0,-6569.0,1
1.6461502357004774e+18,864.0,5648.0,-6365.0,1
1.646150235755755e+18,724.0,5497.0,-5831.0,1
1.6461502358018867e+18,734.0,5189.0,-6024.0,1
1.646150235852112e+18,498.0,5187.0,-5705.0,1
1.6461502359005588e+18,344.0,6503.0,-5449.0,1
1.6461502359530647e+18,336.0,6428.0,-5786.0,1
1.6461502360009923e+18,126.0,7817.0,-5041.0,1
1.6461502360572037e+18,58.0,7278.0,-6077.0,1
1.646150236102181e+18,-38.0,6463.0,-6066.0,1
1.6461502361528701e+18,114.0,6823.0,-5299.0,1
1.646150236202421e+18,113.0,6892.0,-4868.0,1
1.6461502362546043e+18,-219.0,6825.0,-5161.0,1
1.6461502363010967e+18,-471.0,6776.0,-4722.0,1
1.6461502363529825e+18,-128.0,6689.0,-5743.0,1
1.646150236402103e+18,148.0,8368.0,-4509.0,1
1.6461502364544837e+18,329.0,7399.0,-4354.0,1
1.6461502365025313e+18,-630.0,6837.0,-3804.0,1
1.6461502365527954e+18,-764.0,6509.0,-3861.0,1
1.6461502366022973e+18,-497.0,6816.0,-4688.0,1
1.6461502366538368e+18,-350.0,7983.0,-4302.0,1
1.6461502367081797e+18,-1007.0,8435.0,-4564.0,1
1.646150236752862e+18,-1065.0,8747.0,-3531.0,1
1.6461502368077975e+18,-712.0,8625.0,-4257.0,1
1.6461502368390868e+18,-434.0,6513.0,-3664.0,1
1.6461502369061235e+18,-1384.0,6733.0,545.0,1
1.6461502369807383e+18,-1361.0,6292.0,1200.0,1
1.6461502370081464e+18,-1294.0,5655.0,1925.0,1
1.646150237056314e+18,-2182.0,4156.0,3894.0,1
1.6461502371043748e+18,-4334.0,3730.0,7230.0,1
1.6461502371545871e+18,-4263.0,3185.0,8060.0,1
1.646150237207313e+18,-4274.0,3751.0,7367.0,1
1.6461502372557276e+18,-4247.0,5130.0,6772.0,1
