timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, BOLT_RIGHT
1.6461505111943647e+18,-725.0,-1685.0,7837.0,1
1.6461505112466294e+18,-446.0,-1906.0,7233.0,1
1.6461505112981578e+18,-1004.0,-2996.0,7373.0,1
1.6461505113475185e+18,-1440.0,-2374.0,6494.0,1
1.646150511396401e+18,-1774.0,-1601.0,7458.0,1
1.6461505114107645e+18,-1905.0,-1952.0,7375.0,1
1.6461505115076393e+18,-1894.0,-2037.0,7192.0,1
1.6461505115494612e+18,-2288.0,-987.0,6254.0,1
1.6461505115999757e+18,-1860.0,387.0,8902.0,1
1.6461505116501842e+18,-1807.0,1880.0,7954.0,1
1.6461505116971932e+18,-1594.0,3436.0,7406.0,1
1.6461505117513572e+18,-1125.0,4325.0,6781.0,1
1.6461505117970706e+18,-1254.0,3592.0,6307.0,1
1.646150511848736e+18,-1748.0,3855.0,5582.0,1
1.6461505118965522e+18,-2527.0,4487.0,2734.0,1
1.646150511946394e+18,-3263.0,8485.0,1295.0,1
1.6461505119967923e+18,-3383.0,6990.0,1710.0,1
1.6461505120493092e+18,-2801.0,9567.0,638.0,1
1.6461505120976038e+18,-1923.0,8255.0,2134.0,1
1.6461505121495153e+18,-1712.0,6631.0,4605.0,1
1.64615051219751e+18,-1600.0,6558.0,5001.0,1
1.6461505122485606e+18,-1191.0,6229.0,5111.0,1
1.6461505122977546e+18,-1451.0,4083.0,6735.0,1
1.6461505123479388e+18,-634.0,4238.0,7199.0,1
1.646150512397973e+18,-1227.0,-1036.0,10745.0,1
1.6461505124480172e+18,-668.0,-942.0,9087.0,1
1.646150512498978e+18,-816.0,-1422.0,9851.0,1
1.6461505125484616e+18,-1216.0,-921.0,8382.0,1
1.6461505125979543e+18,-555.0,632.0,6362.0,1
1.6461505126480704e+18,-67.0,-1492.0,5252.0,1
1.6461505127022917e+18,-851.0,-541.0,6751.0,1
1.6461505127478377e+18,-537.0,-177.0,7870.0,1
1.6461505128028424e+18,-727.0,192.0,8176.0,1
1.6461505128477542e+18,-859.0,782.0,8429.0,1
1.6461505129016965e+18,-1030.0,-103.0,8741.0,1
1.6461505129499374e+18,-545.0,1165.0,8948.0,1
1.646150513003485e+18,-374.0,2294.0,8398.0,1
1.646150513047201e+18,-1310.0,170.0,8606.0,1
1.646150513100626e+18,-1687.0,1239.0,8425.0,1
1.6461505131499295e+18,-961.0,354.0,7966.0,1
1.6461505132003459e+18,-420.0,2192.0,7779.0,1
1.6461505132506895e+18,-277.0,2011.0,7196.0,1
1.6461505132994365e+18,-403.0,1923.0,7548.0,1
1.6461505133507377e+18,-668.0,-272.0,6827.0,1
1.646150513370309e+18,-1228.0,-1383.0,7349.0,1
1.6461505134325455e+18,-1341.0,-1310.0,7573.0,1
1.646150513505296e+18,-1443.0,-1105.0,7764.0,1
1.646150513548948e+18,-2411.0,-1024.0,10019.0,1
1.646150513601136e+18,-2020.0,1331.0,7418.0,1
1.6461505136513219e+18,-1341.0,2961.0,7198.0,1
1.6461505137006328e+18,-1429.0,2370.0,6069.0,1
1.6461505137485926e+18,-1720.0,5812.0,4850.0,1
1.646150513801142e+18,-2067.0,4127.0,4042.0,1
1.6461505138513004e+18,-3335.0,6481.0,5629.0,1
1.646150513900904e+18,-2812.0,5999.0,4733.0,1
1.6461505139456425e+18,-2393.0,4819.0,5473.0,1
1.6461505140040694e+18,-1559.0,5815.0,5906.0,1
1.6461505140455951e+18,-1581.0,3372.0,7297.0,1
1.6461505141008868e+18,-418.0,3651.0,8077.0,1
1.6461505141486216e+18,-152.0,1352.0,8936.0,1
1.646150514203407e+18,326.0,1256.0,8601.0,1
1.6461505142296522e+18,432.0,-525.0,9040.0,1
1.6461505142776338e+18,490.0,-1078.0,9137.0,1
1.6461505144061368e+18,567.0,-1560.0,9167.0,1
1.6461505144061368e+18,567.0,-1560.0,9167.0,1
1.6461505144279818e+18,819.0,-1887.0,9097.0,1
1.646150514498524e+18,-848.0,-2540.0,8716.0,1
1.6461505145499843e+18,-1210.0,-2666.0,7433.0,1
1.646150514600527e+18,-1111.0,-1077.0,7658.0,1
1.646150514666286e+18,-1232.0,-922.0,7512.0,1
1.646150514666286e+18,-1232.0,-922.0,7512.0,1
1.6461505147539238e+18,-3136.0,-1452.0,8111.0,1
1.646150514801613e+18,-2149.0,1784.0,6621.0,1
1.6461505148502738e+18,-1614.0,4147.0,6875.0,1
1.6461505149007772e+18,-965.0,3286.0,4651.0,1
1.6461505149510845e+18,-1512.0,4241.0,4374.0,1
1.646150514999067e+18,-2085.0,8007.0,4372.0,1
1.6461505150509437e+18,-1558.0,8237.0,4474.0,1
1.6461505151006162e+18,-781.0,4357.0,5116.0,1
1.64615051515694e+18,-1771.0,2330.0,7814.0,1
1.6461505152021217e+18,-869.0,6692.0,6741.0,1
1.6461505152562982e+18,-567.0,4359.0,7629.0,1
1.646150515301788e+18,-848.0,2992.0,8923.0,1
1.6461505153507507e+18,8.0,1685.0,8604.0,1
1.6461505154021962e+18,199.0,1827.0,9316.0,1
1.6461505154518707e+18,1010.0,3783.0,6008.0,1
1.646150515500866e+18,1244.0,-360.0,7571.0,1
1.6461505155508244e+18,1422.0,-588.0,8242.0,1
1.6461505155985981e+18,1261.0,1002.0,8006.0,1
1.646150515651989e+18,179.0,1634.0,9550.0,1
1.646150515701378e+18,270.0,-873.0,8857.0,1
1.646150515751442e+18,57.0,-897.0,7708.0,1
1.6461505158013832e+18,407.0,-51.0,8228.0,1
1.646150515855821e+18,36.0,-2501.0,8126.0,1
1.646150515889408e+18,70.0,-2780.0,8052.0,1
1.646150515962725e+18,100.0,-3028.0,7933.0,1
1.6461505160039183e+18,-1504.0,-916.0,6579.0,1
1.6461505160516695e+18,-3893.0,1350.0,8174.0,1
1.6461505161029197e+18,-3322.0,5353.0,4985.0,1
1.6461505161496e+18,-2056.0,7794.0,3355.0,1
1.6461505162083517e+18,-1574.0,5562.0,4819.0,1
1.646150516251605e+18,-211.0,8778.0,4495.0,1
1.6461505163058104e+18,60.0,6956.0,5155.0,1
1.6461505163508403e+18,-195.0,3992.0,7512.0,1
1.6461505164073928e+18,116.0,5331.0,6391.0,1
1.646150516449766e+18,74.0,4851.0,6221.0,1
1.6461505165060457e+18,-70.0,3023.0,8617.0,1
1.6461505165649224e+18,200.0,2406.0,8875.0,1
1.646150516593126e+18,704.0,1938.0,8424.0,1
1.6461505166522253e+18,691.0,-1949.0,8988.0,1
1.6461505167005734e+18,844.0,-220.0,7457.0,1
1.6461505167544916e+18,646.0,-477.0,8254.0,1
1.6461505168047675e+18,535.0,246.0,9179.0,1
1.6461505168553434e+18,679.0,868.0,7631.0,1
1.6461505169062602e+18,71.0,-846.0,8028.0,1
1.6461505169507896e+18,-516.0,95.0,8149.0,1
1.6461505170053765e+18,-698.0,475.0,9166.0,1
1.646150517051927e+18,-556.0,-186.0,8747.0,1
1.6461505171086991e+18,-132.0,-1789.0,7527.0,1
1.6461505171291587e+18,-148.0,-2143.0,7422.0,1
1.64615051723332e+18,-131.0,-2455.0,7307.0,1
1.64615051723332e+18,-131.0,-2455.0,7307.0,1
1.6461505173083018e+18,-103.0,-2729.0,7207.0,1
1.6461505173528632e+18,-2525.0,374.0,7618.0,1
1.64615051740696e+18,-2423.0,2217.0,6111.0,1
1.6461505174520325e+18,-2427.0,5553.0,3696.0,1
1.6461505175072294e+18,-2045.0,7385.0,3869.0,1
1.6461505175566188e+18,-1335.0,11131.0,2731.0,1
1.6461505176065682e+18,-983.0,7116.0,4154.0,1
1.6461505176567004e+18,-842.0,5021.0,6197.0,1
1.6461505177066038e+18,-400.0,4606.0,6415.0,1
1.646150517756318e+18,-323.0,3373.0,7213.0,1
1.6461505178068365e+18,-222.0,1008.0,7698.0,1
1.6461505178588756e+18,-160.0,2068.0,9429.0,1
1.6461505179068644e+18,770.0,2558.0,8466.0,1
1.6461505179605645e+18,1592.0,163.0,8180.0,1
1.6461505180052803e+18,1637.0,2965.0,8175.0,1
1.64615051806685e+18,822.0,-270.0,8640.0,1
1.6461505181073e+18,301.0,-1514.0,8427.0,1
1.6461505181606702e+18,-453.0,-1609.0,8690.0,1
1.6461505182082557e+18,-195.0,157.0,9143.0,1
1.6461505182561203e+18,-425.0,-1117.0,8070.0,1
1.646150518300449e+18,31.0,-157.0,7543.0,1
1.6461505183480668e+18,-95.0,-140.0,7450.0,1
1.646150518441776e+18,-151.0,-214.0,7391.0,1
1.646150518441776e+18,-151.0,-214.0,7391.0,1
1.6461505185330253e+18,-172.0,-326.0,7355.0,1
1.6461505185330253e+18,-172.0,-326.0,7355.0,1
1.6461505186000428e+18,-169.0,-472.0,7335.0,1
1.6461505186569733e+18,-202.0,-1538.0,8029.0,1
1.6461505187070456e+18,-919.0,-619.0,8544.0,1
1.6461505187562406e+18,-1365.0,2716.0,5727.0,1
1.6461505188061924e+18,-2793.0,4127.0,5913.0,1
1.6461505188541757e+18,-2432.0,9902.0,2943.0,1
1.6461505189076247e+18,-2093.0,8506.0,3836.0,1
1.6461505189507666e+18,-1378.0,7331.0,4578.0,1
1.646150519007446e+18,-861.0,6422.0,5249.0,1
1.6461505190578156e+18,-193.0,5005.0,5832.0,1
1.6461505191125082e+18,-301.0,5557.0,5932.0,1
1.6461505191571338e+18,192.0,4221.0,7280.0,1
1.64615051920742e+18,-79.0,3438.0,7445.0,1
1.6461505192572908e+18,1154.0,2767.0,8281.0,1
1.6461505193128607e+18,1615.0,4259.0,8837.0,1
1.64615051935442e+18,1785.0,1423.0,8411.0,1
1.6461505194097684e+18,1259.0,158.0,9284.0,1
1.646150519456611e+18,783.0,-632.0,8673.0,1
1.6461505195051827e+18,-21.0,145.0,8204.0,1
1.6461505195544806e+18,-356.0,1757.0,10011.0,1
1.646150523228906e+18,-2681.0,-5441.0,7250.0,1
1.646150523297719e+18,-2758.0,-5072.0,7301.0,1
1.6461505233448617e+18,-2915.0,-4834.0,7360.0,1
1.6461505233763843e+18,-3088.0,-4660.0,7412.0,1
1.6461505234536494e+18,-3195.0,-4490.0,7431.0,1
1.6461505234959588e+18,-3071.0,-3633.0,7108.0,1
1.6461505235566364e+18,-3811.0,-2210.0,6652.0,1
1.6461505236158758e+18,-5690.0,398.0,6214.0,1
1.6461505236652106e+18,-6458.0,3421.0,4432.0,1
1.6461505237152136e+18,-5986.0,8732.0,1921.0,1
1.646150523760852e+18,-4294.0,4235.0,3862.0,1
1.646150523811638e+18,-3024.0,8714.0,4503.0,1
1.6461505238613622e+18,-1769.0,3096.0,7565.0,1
1.646150523911615e+18,287.0,7497.0,6960.0,1
1.6461505239661937e+18,-129.0,6202.0,8458.0,1
1.6461505240111488e+18,-44.0,2356.0,11092.0,1
1.6461505240658227e+18,-615.0,-1297.0,7982.0,1
1.6461505241116695e+18,-1025.0,-3531.0,4472.0,1
1.6461505241614508e+18,-4656.0,261.0,7923.0,1
1.6461505242119688e+18,-2987.0,1.0,9390.0,1
1.646150524266657e+18,-1378.0,1571.0,7331.0,1
1.646150524318512e+18,-821.0,1984.0,7737.0,1
1.6461505243662746e+18,1.0,-278.0,8160.0,1
1.6461505243942405e+18,65.0,-165.0,8439.0,1
1.6461505244641462e+18,239.0,603.0,8736.0,1
1.6461505244893522e+18,-204.0,1607.0,8966.0,1
1.646150524561397e+18,-156.0,448.0,8127.0,1
1.6461505246234112e+18,-4881.0,3819.0,1798.0,1
1.64615052466647e+18,-5257.0,3677.0,6310.0,1
1.6461505247099942e+18,-3854.0,6526.0,4100.0,1
1.646150524744709e+18,-3045.0,6449.0,4181.0,1
1.6461505248105303e+18,-3063.0,6399.0,4682.0,1
1.6461505248641546e+18,-232.0,5746.0,7525.0,1
1.6461505249117258e+18,2819.0,9576.0,8807.0,1
1.6461505249712033e+18,1851.0,2754.0,10241.0,1
1.646150525012321e+18,1328.0,-1912.0,9598.0,1
1.646150525066653e+18,543.0,-1741.0,8305.0,1
1.6461505251145526e+18,-384.0,-1403.0,9285.0,1
1.6461505251841475e+18,-490.0,-1273.0,9236.0,1
1.646150525223372e+18,-547.0,-1177.0,9172.0,1
1.646150525264274e+18,-620.0,-1300.0,8124.0,1
1.6461505252938112e+18,-480.0,-2771.0,6900.0,1
1.6461505253699817e+18,-570.0,-3035.0,6883.0,1
1.6461505254118776e+18,-639.0,-3235.0,6860.0,1
1.6461505254662812e+18,-3917.0,458.0,6785.0,1
1.6461505255115282e+18,-3353.0,5300.0,6079.0,1
1.646150525565529e+18,-1993.0,4861.0,6295.0,1
1.646150525596934e+18,-1664.0,2853.0,5828.0,1
1.6461505256628383e+18,-1446.0,5816.0,7915.0,1
1.646150525716246e+18,404.0,4652.0,8045.0,1
1.6461505257685404e+18,1534.0,2236.0,6507.0,1
1.6461505258207585e+18,1693.0,6470.0,8704.0,1
1.6461505258655498e+18,1024.0,1242.0,10239.0,1
1.6461505259209244e+18,779.0,-1281.0,8855.0,1
1.6461505259661202e+18,40.0,337.0,8536.0,1
1.646150526015785e+18,-666.0,-1020.0,9215.0,1
1.6461505260568548e+18,-393.0,-566.0,7819.0,1
1.646150526107688e+18,-69.0,-1996.0,7416.0,1
1.6461505261559557e+18,-45.0,-2173.0,7482.0,1
1.6461505262630195e+18,-32.0,-2335.0,7560.0,1
1.6461505262630195e+18,-32.0,-2335.0,7560.0,1
1.6461505263154086e+18,-4552.0,-729.0,6942.0,1
1.646150526365707e+18,-6760.0,-720.0,5177.0,1
1.6461505264184218e+18,-7404.0,9781.0,2973.0,1
1.6461505264641098e+18,-4287.0,5684.0,4749.0,1
1.6461505265130685e+18,-3175.0,6719.0,5529.0,1
1.646150526568935e+18,-411.0,6979.0,5584.0,1
1.6461505266185308e+18,1110.0,7857.0,8474.0,1
1.646150526671117e+18,2018.0,6332.0,8503.0,1
1.6461505267169244e+18,1974.0,3826.0,9253.0,1
1.6461505267687908e+18,1047.0,697.0,8940.0,1
1.6461505268146045e+18,149.0,38.0,9305.0,1
1.6461505268682324e+18,-473.0,-255.0,9384.0,1
1.646150526916798e+18,-618.0,399.0,9014.0,1
1.6461505269674068e+18,-617.0,349.0,8873.0,1
1.6461505270192502e+18,-1835.0,-3149.0,8544.0,1
1.6461505270714368e+18,-2363.0,-3908.0,8759.0,1
1.646150527116447e+18,-3017.0,-589.0,6508.0,1
1.6461505271700726e+18,-5194.0,-1666.0,6706.0,1
1.6461505272195167e+18,-6999.0,1387.0,5197.0,1
1.6461505272684498e+18,-6177.0,4942.0,4274.0,1
1.6461505273184369e+18,-3831.0,5214.0,5964.0,1
1.6461505273635607e+18,-2260.0,6918.0,5537.0,1
1.6461505274181274e+18,-78.0,7718.0,6939.0,1
1.6461505274730593e+18,1653.0,7291.0,8947.0,1
1.6461505275148992e+18,2174.0,6331.0,8738.0,1
1.646150527569403e+18,1814.0,1184.0,9861.0,1
1.646150527616152e+18,1391.0,-1403.0,8875.0,1
1.6461505276690908e+18,640.0,-1091.0,8829.0,1
1.6461505277176264e+18,-1132.0,-2188.0,8377.0,1
1.6461505277612933e+18,-351.0,708.0,7133.0,1
1.6461505278239816e+18,-529.0,267.0,7174.0,1
1.6461505278684035e+18,-1231.0,-541.0,7396.0,1
1.6461505279150625e+18,-3472.0,-3253.0,7901.0,1
1.6461505279698834e+18,-4041.0,-2539.0,7986.0,1
1.6461505280183462e+18,-5958.0,-1531.0,6548.0,1
1.646150528068434e+18,-5452.0,3832.0,5067.0,1
1.646150528118753e+18,-4074.0,7328.0,5951.0,1
1.6461505281695706e+18,-2437.0,4048.0,7494.0,1
1.6461505282193134e+18,-575.0,-780.0,4933.0,1
1.6461505282700385e+18,1476.0,9895.0,10548.0,1
1.6461505283199268e+18,2366.0,5054.0,10711.0,1
1.6461505283696018e+18,2281.0,1808.0,8932.0,1
1.6461505284033905e+18,1597.0,-2550.0,8733.0,1
1.6461505284719025e+18,1462.0,-2826.0,8872.0,1
1.6461505285196854e+18,-1725.0,-4847.0,4786.0,1
1.646150528570089e+18,-2358.0,-5747.0,2903.0,1
1.6461505286216369e+18,-5146.0,-5254.0,3855.0,1
1.6461505286690376e+18,-6244.0,-4259.0,3996.0,1
1.6461505287011323e+18,-6367.0,-4303.0,3512.0,1
1.6461505287699249e+18,-6065.0,-4314.0,3419.0,1
1.6461505288207217e+18,-3177.0,-2089.0,6073.0,1
1.64615052885345e+18,-2595.0,-4874.0,6570.0,1
1.6461505289410724e+18,-2257.0,-4154.0,7259.0,1
1.6461505289659359e+18,-419.0,-1234.0,10034.0,1
1.6461505290196905e+18,-265.0,-486.0,7820.0,1
1.6461505290702833e+18,-2765.0,2963.0,9134.0,1
1.6461505291208604e+18,-3555.0,4566.0,8471.0,1
1.6461505291688233e+18,-2323.0,-1016.0,5136.0,1
1.646150529193344e+18,-2401.0,-3925.0,5642.0,1
1.646150529253348e+18,-2404.0,-4043.0,6008.0,1
1.6461505293204076e+18,957.0,-1561.0,5286.0,1
1.646150529364857e+18,-1476.0,-5611.0,6502.0,1
1.6461505294364995e+18,-1700.0,-5559.0,6582.0,1
1.646150529473941e+18,-2283.0,-2994.0,5749.0,1
1.646150529521469e+18,-1863.0,-4262.0,6364.0,1
1.646150529573532e+18,-3064.0,-5167.0,5854.0,1
1.6461505296207726e+18,-4650.0,-4400.0,6909.0,1
1.6461505296702175e+18,-6420.0,-711.0,3543.0,1
1.6461505297183752e+18,-8378.0,1442.0,5690.0,1
1.6461505297971786e+18,-7744.0,3838.0,4758.0,1
1.6461505298193992e+18,-5872.0,3047.0,6038.0,1
1.646150529874125e+18,-4620.0,736.0,8292.0,1
1.6461505299198966e+18,-2714.0,2649.0,7746.0,1
1.6461505299741809e+18,-1508.0,2193.0,9270.0,1
1.6461505300199675e+18,-651.0,158.0,8217.0,1
1.646150530075265e+18,-92.0,90.0,9223.0,1
1.6461505301148961e+18,-549.0,-4008.0,8930.0,1
1.6461505301744049e+18,-284.0,3910.0,7196.0,1
1.6461505302200184e+18,74.0,446.0,7618.0,1
1.6461505302750208e+18,-989.0,5556.0,7105.0,1
1.646150530320717e+18,-1411.0,4019.0,7507.0,1
1.6461505303752018e+18,-2538.0,779.0,8020.0,1
1.646150530419087e+18,-2577.0,157.0,7979.0,1
1.6461505304741312e+18,-3737.0,-772.0,6761.0,1
1.6461505305208558e+18,-5113.0,-837.0,6758.0,1
1.6461505305754043e+18,-5438.0,557.0,6142.0,1
1.6461505306204595e+18,-5873.0,1188.0,6377.0,1
1.646150530673576e+18,-4503.0,3291.0,7146.0,1
1.6461505307215532e+18,-3100.0,2263.0,7729.0,1
1.6461505307797624e+18,-2000.0,2567.0,8048.0,1
1.646150530821156e+18,-786.0,3155.0,8083.0,1
1.6461505308717164e+18,-194.0,2905.0,9117.0,1
1.6461505309195948e+18,15.0,1685.0,8856.0,1
1.6461505309714816e+18,-321.0,542.0,7658.0,1
1.6461505310195008e+18,-176.0,2965.0,6673.0,1
1.6461505310708188e+18,-288.0,4880.0,8035.0,1
1.6461505311194163e+18,-409.0,3337.0,7587.0,1
1.6461505311762166e+18,-1187.0,4903.0,6992.0,1
1.6461505312279795e+18,-2382.0,2739.0,8240.0,1
1.6461505312729428e+18,-2435.0,1771.0,8010.0,1
1.6461505313248113e+18,-3058.0,877.0,6397.0,1
1.6461505313708956e+18,-3325.0,-188.0,6407.0,1
1.6461505314213783e+18,-4275.0,-684.0,7787.0,1
1.6461505314717028e+18,-3516.0,472.0,6558.0,1
1.6461505315243249e+18,-3709.0,1377.0,7563.0,1
1.646150531572121e+18,-3669.0,1073.0,7845.0,1
1.6461505316226957e+18,-2999.0,2926.0,7361.0,1
1.6461505316717514e+18,-1442.0,3191.0,8531.0,1
1.6461505317258903e+18,-189.0,1926.0,8504.0,1
1.6461505317768494e+18,646.0,2538.0,8445.0,1
1.6461505318241728e+18,717.0,1247.0,8462.0,1
1.646150531876508e+18,608.0,2534.0,7700.0,1
1.6461505319231542e+18,299.0,3557.0,6279.0,1
1.64615053197305e+18,-323.0,8765.0,6850.0,1
1.6461505320250698e+18,-681.0,58.0,7138.0,1
1.6461505320726036e+18,-1263.0,1062.0,7690.0,1
1.646150532127544e+18,-1639.0,2986.0,8128.0,1
1.646150532172894e+18,-1949.0,878.0,7865.0,1
1.6461505322258527e+18,-2967.0,-770.0,7594.0,1
1.646150532271966e+18,-4503.0,807.0,6930.0,1
1.6461505323225964e+18,-4614.0,271.0,6946.0,1
1.6461505323749473e+18,-4728.0,2964.0,6145.0,1
1.6461505324250102e+18,-4248.0,3325.0,6919.0,1
1.6461505324754345e+18,-2939.0,4258.0,7875.0,1
1.6461505325254339e+18,-1183.0,842.0,8294.0,1
1.6461505325702477e+18,-47.0,3209.0,8091.0,1
1.6461505326301007e+18,705.0,4319.0,7969.0,1
1.6461505326736532e+18,148.0,606.0,8969.0,1
1.6461505327294193e+18,306.0,2066.0,7459.0,1
1.6461505327783544e+18,-272.0,4154.0,7536.0,1
1.646150532822192e+18,502.0,7410.0,6387.0,1
1.646150532878035e+18,-810.0,1226.0,7907.0,1
1.646150532926564e+18,-1285.0,2999.0,6598.0,1
1.6461505329757455e+18,-2175.0,4274.0,7936.0,1
1.6461505330262362e+18,-2658.0,266.0,8366.0,1
1.646150533080473e+18,-2966.0,2316.0,6854.0,1
1.6461505331259837e+18,-3726.0,612.0,7602.0,1
1.6461505331731267e+18,-2528.0,721.0,6432.0,1
1.6461505332290714e+18,-3367.0,-614.0,8183.0,1
1.6461505332754865e+18,-3447.0,555.0,7246.0,1
1.6461505333240036e+18,-3251.0,4556.0,6946.0,1
1.646150533376126e+18,-2826.0,2924.0,7799.0,1
1.6461505334240218e+18,-2158.0,1847.0,7917.0,1
1.6461505334786875e+18,-1558.0,3345.0,8726.0,1
1.6461505335240763e+18,758.0,3886.0,8160.0,1
1.6461505335759672e+18,1486.0,2757.0,8285.0,1
1.6461505336272187e+18,1179.0,1932.0,8683.0,1
1.6461505336780416e+18,93.0,2295.0,6740.0,1
1.6461505337225876e+18,-775.0,4066.0,7038.0,1
1.6461505337789967e+18,-544.0,3878.0,6977.0,1
1.6461505338247043e+18,-1270.0,3741.0,7182.0,1
1.6461505338775677e+18,-989.0,4940.0,6512.0,1
1.6461505339234086e+18,-2227.0,-550.0,7499.0,1
1.6461505339744108e+18,-3574.0,782.0,6758.0,1
1.646150534027085e+18,-3650.0,884.0,6751.0,1
1.646150534078147e+18,-4845.0,85.0,7407.0,1
1.6461505341278715e+18,-4604.0,1139.0,7661.0,1
1.646150534173899e+18,-4091.0,2875.0,6566.0,1
1.6461505342248064e+18,-2652.0,4251.0,7665.0,1
1.6461505342797468e+18,-2236.0,2089.0,8158.0,1
1.646150534322278e+18,-1359.0,3128.0,8392.0,1
1.6461505343773087e+18,-326.0,3075.0,8869.0,1
1.64615053442808e+18,544.0,2401.0,9030.0,1
1.64615053447768e+18,2375.0,1242.0,8280.0,1
1.64615053452833e+18,313.0,2038.0,7160.0,1
1.646150534578497e+18,-658.0,4293.0,7305.0,1
1.6461505346295542e+18,-622.0,4409.0,7125.0,1
1.6461505346769377e+18,-1278.0,2061.0,7072.0,1
1.6461505347314593e+18,-1741.0,3294.0,8004.0,1
1.6461505347772762e+18,-2044.0,-710.0,8506.0,1
1.6461505348308378e+18,-3525.0,-2339.0,7620.0,1
1.646150534878242e+18,-5647.0,-2141.0,7803.0,1
1.6461505349016212e+18,-6347.0,-885.0,7308.0,1
1.6461505349774428e+18,-6513.0,887.0,6782.0,1
1.6461505350279951e+18,-4399.0,2202.0,7728.0,1
1.6461505350777692e+18,-2734.0,3662.0,8399.0,1
1.646150535128069e+18,-666.0,1998.0,8801.0,1
1.6461505351780902e+18,397.0,4189.0,8557.0,1
1.6461505352289436e+18,1872.0,977.0,9243.0,1
1.6461505352745334e+18,1106.0,-1058.0,7864.0,1
1.6461505353283643e+18,-310.0,2468.0,7199.0,1
1.6461505353782994e+18,-1231.0,4041.0,7978.0,1
1.6461505354289475e+18,-2058.0,2980.0,7564.0,1
1.6461505354739822e+18,-3035.0,287.0,7912.0,1
1.6461505355241508e+18,-1598.0,220.0,8695.0,1
1.64615053556026e+18,-1740.0,-2521.0,7967.0,1
1.646150535627814e+18,-1282.0,-2187.0,7390.0,1
1.646150535685066e+18,-1205.0,-1880.0,7093.0,1
1.6461505357280307e+18,-4927.0,633.0,7313.0,1
