timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.6463898267991818e+18,-702.0,3817.0,-8255.0,frame_10121.jpeg
1.6463898268592184e+18,-2117.0,4595.0,-8373.0,frame_10122.jpeg
1.6463898268997809e+18,-2192.0,3770.0,-7600.0,frame_10123.jpeg
1.6463898269571779e+18,-2077.0,3873.0,-7492.0,frame_10124.jpeg
1.6463898269995067e+18,-2747.0,2459.0,-6602.0,frame_10125.jpeg
1.646389827057123e+18,-2796.0,1941.0,-6907.0,frame_10126.jpeg
1.6463898270980626e+18,-2434.0,1041.0,-8806.0,frame_10127.jpeg
1.6463898271576978e+18,-2228.0,904.0,-8826.0,frame_10128.jpeg
1.6463898271764828e+18,-861.0,1138.0,-8918.0,frame_10129.jpeg
1.6463893708319644e+18,-5645.0,3884.0,-4749.0,frame_1013.jpeg
1.6463898272527647e+18,-627.0,1229.0,-8932.0,frame_10130.jpeg
1.6463898272988122e+18,-878.0,6817.0,-7693.0,frame_10131.jpeg
1.646389827350476e+18,-189.0,3801.0,-5617.0,frame_10132.jpeg
1.6463898273991493e+18,-12.0,2055.0,-8130.0,frame_10133.jpeg
1.6463898274504128e+18,517.0,2333.0,-8463.0,frame_10134.jpeg
1.6463898274991877e+18,2509.0,1817.0,-7384.0,frame_10135.jpeg
1.6463898275489236e+18,4032.0,2314.0,-6825.0,frame_10136.jpeg
1.6463898275995492e+18,4861.0,3256.0,-6382.0,frame_10137.jpeg
1.6463898276494648e+18,3137.0,5088.0,-6850.0,frame_10138.jpeg
1.6463898276973435e+18,230.0,6003.0,-6353.0,frame_10139.jpeg
1.646389370875644e+18,-5224.0,3620.0,-4830.0,frame_1014.jpeg
1.6463898277352292e+18,-1571.0,6147.0,-5942.0,frame_10140.jpeg
1.6463898277990054e+18,-3991.0,5560.0,-7622.0,frame_10141.jpeg
1.6463898278537871e+18,-4104.0,3935.0,-9948.0,frame_10142.jpeg
1.6463898278977142e+18,1967.0,3083.0,-9953.0,frame_10143.jpeg
1.646389827955089e+18,2867.0,3370.0,-7870.0,frame_10144.jpeg
1.6463898279953303e+18,2767.0,5424.0,-5801.0,frame_10145.jpeg
1.6463898280550625e+18,2911.0,7353.0,-5237.0,frame_10146.jpeg
1.646389828098827e+18,1083.0,7978.0,-5034.0,frame_10147.jpeg
1.646389828153658e+18,-1215.0,8414.0,-5221.0,frame_10148.jpeg
1.646389828197895e+18,-3799.0,5195.0,-8366.0,frame_10149.jpeg
1.6463893709271416e+18,-5463.0,3785.0,-4565.0,frame_1015.jpeg
1.646389828255011e+18,-1514.0,5160.0,-10671.0,frame_10150.jpeg
1.646389828299905e+18,2708.0,5913.0,-9547.0,frame_10151.jpeg
1.6463898283536573e+18,3978.0,6899.0,-4958.0,frame_10152.jpeg
1.6463898283988436e+18,2167.0,8128.0,-3426.0,frame_10153.jpeg
1.6463898284537902e+18,-4587.0,8394.0,-4676.0,frame_10154.jpeg
1.6463898284993165e+18,-5197.0,6326.0,-7766.0,frame_10155.jpeg
1.646389828554915e+18,2997.0,6167.0,-11506.0,frame_10156.jpeg
1.6463898285969452e+18,5117.0,6271.0,-8784.0,frame_10157.jpeg
1.6463898286550182e+18,2972.0,7626.0,-3483.0,frame_10158.jpeg
1.6463898286976724e+18,-54.0,8497.0,-2584.0,frame_10159.jpeg
1.6463893709829568e+18,-5305.0,3937.0,-4450.0,frame_1016.jpeg
1.6463898287531082e+18,-5829.0,8246.0,-5538.0,frame_10160.jpeg
1.646389828799142e+18,-5776.0,7744.0,-6534.0,frame_10161.jpeg
1.6463898288543089e+18,1078.0,6610.0,-10048.0,frame_10162.jpeg
1.646389828897066e+18,3454.0,7481.0,-10120.0,frame_10163.jpeg
1.646389828954583e+18,3459.0,7622.0,-4631.0,frame_10164.jpeg
1.6463898289993748e+18,-93.0,8090.0,-1356.0,frame_10165.jpeg
1.646389829054538e+18,-4351.0,7861.0,-8061.0,frame_10166.jpeg
1.6463898290977009e+18,2406.0,8631.0,-12435.0,frame_10167.jpeg
1.6463898291541002e+18,5938.0,6175.0,-5561.0,frame_10168.jpeg
1.646389829196509e+18,702.0,7144.0,-687.0,frame_10169.jpeg
1.6463898292531932e+18,-4220.0,9415.0,-2117.0,frame_10170.jpeg
1.6463898293084227e+18,-2311.0,7488.0,-8083.0,frame_10171.jpeg
1.6463898293528264e+18,2580.0,7892.0,-10803.0,frame_10172.jpeg
1.6463898293984015e+18,3646.0,6185.0,-4573.0,frame_10173.jpeg
1.6463898294538243e+18,2535.0,7149.0,-4441.0,frame_10174.jpeg
1.6463898295108864e+18,-1989.0,7630.0,-665.0,frame_10175.jpeg
1.646389829555678e+18,-3479.0,8341.0,-6210.0,frame_10176.jpeg
1.646389829611372e+18,-355.0,7929.0,-9499.0,frame_10177.jpeg
1.6463898296522906e+18,1136.0,6351.0,-4296.0,frame_10178.jpeg
1.646389829710539e+18,26.0,6807.0,-1417.0,frame_10179.jpeg
1.6463898297527908e+18,-2175.0,8112.0,-2818.0,frame_10180.jpeg
1.6463898298305656e+18,-3022.0,8416.0,-5323.0,frame_10181.jpeg
1.6463898298552906e+18,-2502.0,7342.0,-6087.0,frame_10182.jpeg
1.6463898299103867e+18,723.0,6406.0,-8217.0,frame_10183.jpeg
1.6463898299391496e+18,-1151.0,5857.0,-4104.0,frame_10184.jpeg
1.646389830010537e+18,-1927.0,7293.0,-4432.0,frame_10185.jpeg
1.6463898300582853e+18,540.0,6149.0,-5165.0,frame_10186.jpeg
1.6463898301094817e+18,1733.0,5122.0,-5751.0,frame_10187.jpeg
1.6463898301348506e+18,2522.0,5448.0,-5324.0,frame_10188.jpeg
1.6463898302096305e+18,2691.0,5726.0,-4969.0,frame_10189.jpeg
1.6463898302503473e+18,3581.0,5945.0,-3981.0,frame_10190.jpeg
1.6463898303109363e+18,2973.0,4765.0,-4242.0,frame_10191.jpeg
1.646389830357061e+18,2456.0,5662.0,-6170.0,frame_10192.jpeg
1.6463898304092506e+18,-345.0,5022.0,-4321.0,frame_10193.jpeg
1.6463898304532797e+18,-1479.0,5834.0,-6574.0,frame_10194.jpeg
1.6463898304790902e+18,-2426.0,7504.0,-10461.0,frame_10195.jpeg
1.6463898305555525e+18,-2013.0,7754.0,-11085.0,frame_10196.jpeg
1.646389830609177e+18,2085.0,3946.0,-9081.0,frame_10197.jpeg
1.6463898306546995e+18,1074.0,3204.0,-7287.0,frame_10198.jpeg
1.6463898306985838e+18,-3483.0,3809.0,-6747.0,frame_10199.jpeg
1.6463893253184233e+18,-2200.0,7811.0,995.0,frame_102.jpeg
1.6463898307543404e+18,-2585.0,4287.0,-6030.0,frame_10200.jpeg
1.6463898308145802e+18,3280.0,2623.0,-5439.0,frame_10201.jpeg
1.6463898308569126e+18,6098.0,2606.0,-5404.0,frame_10202.jpeg
1.6463898309084004e+18,6293.0,3205.0,-5438.0,frame_10203.jpeg
1.6463898309554693e+18,4910.0,4190.0,-5932.0,frame_10204.jpeg
1.6463898310092204e+18,4098.0,4479.0,-5404.0,frame_10205.jpeg
1.6463898310559877e+18,3330.0,4187.0,-5871.0,frame_10206.jpeg
1.64638983112975e+18,3215.0,3920.0,-5520.0,frame_10207.jpeg
1.6463898311582423e+18,2637.0,4031.0,-5428.0,frame_10208.jpeg
1.6463898311980116e+18,1664.0,3938.0,-6488.0,frame_10209.jpeg
1.6463898311980116e+18,1664.0,3938.0,-6488.0,frame_10210.jpeg
1.6463898313925256e+18,685.0,3786.0,-7764.0,frame_10211.jpeg
1.6463898313925256e+18,685.0,3786.0,-7764.0,frame_10212.jpeg
1.6463898313925256e+18,685.0,3786.0,-7764.0,frame_10213.jpeg
1.6463893253184233e+18,-2200.0,7811.0,995.0,frame_103.jpeg
1.6463893253184233e+18,-2200.0,7811.0,995.0,frame_104.jpeg
1.6463893253543148e+18,-2180.0,7805.0,992.0,frame_105.jpeg
1.6463893253543148e+18,-2180.0,7805.0,992.0,frame_106.jpeg
1.6463893253543148e+18,-2180.0,7805.0,992.0,frame_107.jpeg
1.6463893253543148e+18,-2180.0,7805.0,992.0,frame_108.jpeg
1.6463898607929498e+18,-4731.0,-1468.0,-6566.0,frame_10800.jpeg
1.6463898608137016e+18,-4793.0,-1442.0,-6593.0,frame_10801.jpeg
1.646389860891098e+18,-4810.0,-1428.0,-6604.0,frame_10802.jpeg
1.646389860949877e+18,-4825.0,-1394.0,-6635.0,frame_10803.jpeg
1.6463898609508626e+18,-4814.0,-1398.0,-6637.0,frame_10804.jpeg
1.6463898609508626e+18,-4814.0,-1398.0,-6637.0,frame_10805.jpeg
1.6463898609508626e+18,-4814.0,-1398.0,-6637.0,frame_10806.jpeg
1.6463898609508626e+18,-4814.0,-1398.0,-6637.0,frame_10807.jpeg
1.6463898614297413e+18,-4797.0,-1391.0,-6635.0,frame_10808.jpeg
1.6463898614297413e+18,-4797.0,-1391.0,-6635.0,frame_10809.jpeg
1.6463898614297413e+18,-4797.0,-1391.0,-6635.0,frame_10810.jpeg
1.6463898614297413e+18,-4797.0,-1391.0,-6635.0,frame_10811.jpeg
1.6463898614297413e+18,-4797.0,-1391.0,-6635.0,frame_10812.jpeg
1.6463898614466708e+18,-4783.0,-1384.0,-6636.0,frame_10813.jpeg
1.646389861506251e+18,-4685.0,-1377.0,-6647.0,frame_10814.jpeg
1.646389861546349e+18,-5027.0,-1648.0,-6522.0,frame_10815.jpeg
1.6463898615931817e+18,-4980.0,-1443.0,-6563.0,frame_10816.jpeg
1.646389861647555e+18,-5189.0,-1342.0,-6465.0,frame_10817.jpeg
1.6463898616950886e+18,-5694.0,-1082.0,-6010.0,frame_10818.jpeg
1.6463898617460132e+18,-5994.0,-840.0,-6213.0,frame_10819.jpeg
1.6463898617924186e+18,-7195.0,-1948.0,-5744.0,frame_10820.jpeg
1.6463898618329823e+18,-7149.0,-2341.0,-4636.0,frame_10821.jpeg
1.6463898618951053e+18,-7590.0,-2476.0,-3587.0,frame_10822.jpeg
1.6463898619459471e+18,-6954.0,-3344.0,-843.0,frame_10823.jpeg
1.6463898619949194e+18,-8362.0,-946.0,3211.0,frame_10824.jpeg
1.6463898620883174e+18,-8388.0,-611.0,3212.0,frame_10825.jpeg
1.6463898620923735e+18,-8508.0,-329.0,3186.0,frame_10826.jpeg
1.6463898621468436e+18,-8733.0,432.0,2980.0,frame_10827.jpeg
1.6463898622093215e+18,-7721.0,1276.0,2798.0,frame_10828.jpeg
1.6463898622479012e+18,-6801.0,1294.0,2809.0,frame_10829.jpeg
1.6463898622913536e+18,-5393.0,1733.0,3828.0,frame_10830.jpeg
1.6463898622913536e+18,-5393.0,1733.0,3828.0,frame_10831.jpeg
1.6463898622913536e+18,-5393.0,1733.0,3828.0,frame_10832.jpeg
1.646389862528637e+18,-5429.0,1922.0,4135.0,frame_10833.jpeg
1.646389862528637e+18,-5429.0,1922.0,4135.0,frame_10834.jpeg
1.6463898625518057e+18,-5459.0,2149.0,4179.0,frame_10835.jpeg
1.646389862593334e+18,-4443.0,2996.0,6362.0,frame_10836.jpeg
1.6463898626337853e+18,-4081.0,3723.0,6736.0,frame_10837.jpeg
1.646389862691831e+18,-4220.0,4508.0,6994.0,frame_10838.jpeg
1.646389862767191e+18,-4156.0,4566.0,7062.0,frame_10839.jpeg
1.6463898627729702e+18,-3652.0,3605.0,7466.0,frame_10840.jpeg
1.6463898627729702e+18,-3652.0,3605.0,7466.0,frame_10841.jpeg
1.646389862933245e+18,-5027.0,3087.0,5964.0,frame_10842.jpeg
1.646389862933245e+18,-5027.0,3087.0,5964.0,frame_10843.jpeg
1.6463898630523914e+18,-5186.0,2864.0,5923.0,frame_10844.jpeg
1.6463898630523914e+18,-5186.0,2864.0,5923.0,frame_10845.jpeg
1.646389863095033e+18,-5403.0,2867.0,5860.0,frame_10846.jpeg
1.6463898631682243e+18,-5258.0,2629.0,5997.0,frame_10847.jpeg
1.64638986319396e+18,-5165.0,2178.0,6200.0,frame_10848.jpeg
1.646389863232718e+18,-5314.0,2188.0,6104.0,frame_10849.jpeg
1.646389863312589e+18,-5343.0,2191.0,6074.0,frame_10850.jpeg
1.6463898633451236e+18,-5272.0,2156.0,6014.0,frame_10851.jpeg
1.646389863416553e+18,-5304.0,2165.0,5955.0,frame_10852.jpeg
1.646389863416553e+18,-5304.0,2165.0,5955.0,frame_10853.jpeg
1.6463898635257836e+18,-5304.0,2150.0,5956.0,frame_10854.jpeg
1.646389863546541e+18,-5253.0,2054.0,5981.0,frame_10855.jpeg
1.6463898635943004e+18,-5097.0,2161.0,6045.0,frame_10856.jpeg
1.6463898636344433e+18,-5162.0,2165.0,6081.0,frame_10857.jpeg
1.646389863694378e+18,-4728.0,2938.0,6739.0,frame_10858.jpeg
1.6463898637668477e+18,-4393.0,2566.0,6640.0,frame_10859.jpeg
1.6463898637929267e+18,-4419.0,2088.0,6645.0,frame_10860.jpeg
1.6463898638489062e+18,-4130.0,2523.0,6663.0,frame_10861.jpeg
1.646389863892298e+18,-3813.0,3176.0,6915.0,frame_10862.jpeg
1.6463898639448957e+18,-3575.0,1909.0,6851.0,frame_10863.jpeg
1.6463898639950333e+18,-3535.0,2428.0,6984.0,frame_10864.jpeg
1.6463898640466721e+18,-3460.0,2682.0,7227.0,frame_10865.jpeg
1.646389864057046e+18,-2918.0,3494.0,7358.0,frame_10866.jpeg
1.646389864148181e+18,-2867.0,3563.0,7369.0,frame_10867.jpeg
1.6463898641939343e+18,-3395.0,3278.0,7468.0,frame_10868.jpeg
1.6463898642485947e+18,-3756.0,2965.0,7356.0,frame_10869.jpeg
1.6463898642944428e+18,-3945.0,2772.0,7025.0,frame_10870.jpeg
1.646389864388854e+18,-3937.0,2746.0,7008.0,frame_10871.jpeg
1.6463898643948764e+18,-3890.0,2603.0,6884.0,frame_10872.jpeg
1.6463898644503729e+18,-3849.0,2582.0,6868.0,frame_10873.jpeg
1.6463898644913452e+18,-3705.0,2349.0,6854.0,frame_10874.jpeg
1.6463898645507976e+18,-3564.0,2640.0,7687.0,frame_10875.jpeg
1.646389864595111e+18,-3635.0,2531.0,7425.0,frame_10876.jpeg
1.6463898646494205e+18,-3716.0,2551.0,7271.0,frame_10877.jpeg
1.6463898646945897e+18,-3695.0,2635.0,7215.0,frame_10878.jpeg
1.6463898647513613e+18,-3763.0,2755.0,7084.0,frame_10879.jpeg
1.646389864793914e+18,-3797.0,2865.0,6837.0,frame_10880.jpeg
1.6463898648509983e+18,-3974.0,2613.0,6759.0,frame_10881.jpeg
1.6463898648930053e+18,-3852.0,2607.0,6801.0,frame_10882.jpeg
1.6463898649322609e+18,-3873.0,2609.0,6928.0,frame_10883.jpeg
1.6463898649322609e+18,-3873.0,2609.0,6928.0,frame_10884.jpeg
1.6463898650929114e+18,-3902.0,2609.0,6959.0,frame_10885.jpeg
1.6463898650929114e+18,-3902.0,2609.0,6959.0,frame_10886.jpeg
1.646389865150754e+18,-3929.0,2776.0,7173.0,frame_10887.jpeg
1.6463898651950193e+18,-3892.0,2661.0,7218.0,frame_10888.jpeg
1.6463898652512148e+18,-3860.0,2573.0,6868.0,frame_10889.jpeg
1.6463898652913487e+18,-3810.0,2543.0,6688.0,frame_10890.jpeg
1.646389865349162e+18,-3695.0,2585.0,6492.0,frame_10891.jpeg
1.646389865405657e+18,-3617.0,2658.0,6539.0,frame_10892.jpeg
1.6463898654514163e+18,-3548.0,2776.0,5912.0,frame_10893.jpeg
1.6463898654911255e+18,-4335.0,2709.0,6580.0,frame_10894.jpeg
1.6463898654911255e+18,-4335.0,2709.0,6580.0,frame_10895.jpeg
1.646389865654874e+18,-4390.0,2808.0,6721.0,frame_10896.jpeg
1.646389865654874e+18,-4390.0,2808.0,6721.0,frame_10897.jpeg
1.64638986571389e+18,-4002.0,2981.0,7171.0,frame_10898.jpeg
1.646389865750358e+18,-3382.0,2846.0,7446.0,frame_10899.jpeg
1.6463893253543148e+18,-2180.0,7805.0,992.0,frame_109.jpeg
1.646389865813027e+18,-3392.0,3035.0,7427.0,frame_10900.jpeg
1.6463898658525898e+18,-2728.0,3175.0,7818.0,frame_10901.jpeg
1.6463898658942008e+18,-2966.0,3195.0,7924.0,frame_10902.jpeg
1.6463898659524063e+18,-3784.0,3330.0,7164.0,frame_10903.jpeg
1.646389865995137e+18,-3110.0,2797.0,6883.0,frame_10904.jpeg
1.64638986607438e+18,-3119.0,2855.0,6839.0,frame_10905.jpeg
1.6463898661056218e+18,-3145.0,2981.0,6793.0,frame_10906.jpeg
1.6463898661351818e+18,-3490.0,3577.0,7295.0,frame_10907.jpeg
1.646389866207655e+18,-3498.0,3547.0,7220.0,frame_10908.jpeg
1.64638986626936e+18,-3551.0,3906.0,7259.0,frame_10909.jpeg
1.646389866308727e+18,-3941.0,3865.0,6766.0,frame_10910.jpeg
1.646389866347164e+18,-3832.0,3482.0,6277.0,frame_10911.jpeg
1.646389866394907e+18,-4641.0,3340.0,6058.0,frame_10912.jpeg
1.6463898664505743e+18,-4642.0,3573.0,5907.0,frame_10913.jpeg
1.6463898664957704e+18,-4800.0,3230.0,5936.0,frame_10914.jpeg
1.646389866565652e+18,-4777.0,3150.0,6077.0,frame_10915.jpeg
1.6463898665942856e+18,-4889.0,3299.0,6204.0,frame_10916.jpeg
1.6463898666496788e+18,-4948.0,3673.0,6248.0,frame_10917.jpeg
1.646389866693523e+18,-5202.0,3601.0,5936.0,frame_10918.jpeg
1.646389866747948e+18,-5617.0,3035.0,5954.0,frame_10919.jpeg
1.646389866810729e+18,-5479.0,3256.0,6103.0,frame_10920.jpeg
1.6463898668492037e+18,-4824.0,3291.0,6474.0,frame_10921.jpeg
1.6463898668886129e+18,-5061.0,2990.0,5261.0,frame_10922.jpeg
1.646389866948462e+18,-4594.0,2410.0,4838.0,frame_10923.jpeg
1.6463898670068355e+18,-5646.0,2993.0,5725.0,frame_10924.jpeg
1.646389867049707e+18,-5408.0,3169.0,5924.0,frame_10925.jpeg
1.6463898670570232e+18,-5334.0,3007.0,5926.0,frame_10926.jpeg
1.6463898671483338e+18,-5741.0,2706.0,5476.0,frame_10927.jpeg
1.6463898672078305e+18,-5579.0,2698.0,5438.0,frame_10928.jpeg
1.6463898672494838e+18,-5726.0,2977.0,5353.0,frame_10929.jpeg
1.646389867307708e+18,-5710.0,2862.0,5413.0,frame_10930.jpeg
1.6463898673465994e+18,-5765.0,2836.0,5441.0,frame_10931.jpeg
1.6463898674066342e+18,-5787.0,2866.0,5410.0,frame_10932.jpeg
1.6463898674292024e+18,-5721.0,2831.0,5562.0,frame_10933.jpeg
1.646389867495164e+18,-5686.0,2781.0,5489.0,frame_10934.jpeg
1.6463898675705795e+18,-5654.0,2746.0,5347.0,frame_10935.jpeg
1.6463898675953836e+18,-5697.0,2827.0,5307.0,frame_10936.jpeg
1.6463898676488228e+18,-5871.0,2875.0,5239.0,frame_10937.jpeg
1.646389867707642e+18,-5816.0,2845.0,5217.0,frame_10938.jpeg
1.6463898677146532e+18,-5805.0,2834.0,5271.0,frame_10939.jpeg
1.6463898678112143e+18,-5764.0,2810.0,5289.0,frame_10940.jpeg
1.646389867833989e+18,-5803.0,2878.0,5325.0,frame_10941.jpeg
1.6463898679525844e+18,-5813.0,2879.0,5321.0,frame_10942.jpeg
1.6463898679525844e+18,-5813.0,2879.0,5321.0,frame_10943.jpeg
1.6463898679525844e+18,-5813.0,2879.0,5321.0,frame_10944.jpeg
1.6463898679525844e+18,-5813.0,2879.0,5321.0,frame_10945.jpeg
1.646389868171396e+18,-5805.0,2870.0,5331.0,frame_10946.jpeg
1.646389868171396e+18,-5805.0,2870.0,5331.0,frame_10947.jpeg
1.6463898682100872e+18,-5664.0,2816.0,5397.0,frame_10948.jpeg
1.6463898682352415e+18,-5689.0,2900.0,5426.0,frame_10949.jpeg
1.646389868310154e+18,-5877.0,2928.0,5396.0,frame_10950.jpeg
1.6463898683533386e+18,-5776.0,2797.0,5460.0,frame_10951.jpeg
1.6463898684057887e+18,-5875.0,2787.0,5256.0,frame_10952.jpeg
1.6463898684534415e+18,-5657.0,2870.0,5506.0,frame_10953.jpeg
1.6463898684956124e+18,-5836.0,2724.0,5379.0,frame_10954.jpeg
1.6463898685578294e+18,-5866.0,2706.0,5397.0,frame_10955.jpeg
1.6463898686068552e+18,-5827.0,2653.0,5165.0,frame_10956.jpeg
1.6463898686538473e+18,-6103.0,2975.0,5235.0,frame_10957.jpeg
1.6463898686931205e+18,-6164.0,2900.0,5118.0,frame_10958.jpeg
1.6463898687540268e+18,-6004.0,2727.0,5185.0,frame_10959.jpeg
1.646389868807645e+18,-5892.0,2607.0,5001.0,frame_10960.jpeg
1.6463898688512282e+18,-6120.0,2713.0,5094.0,frame_10961.jpeg
1.646389868907714e+18,-6244.0,2845.0,5155.0,frame_10962.jpeg
1.6463898689522813e+18,-6236.0,2882.0,5084.0,frame_10963.jpeg
1.646389868992315e+18,-6212.0,2542.0,5201.0,frame_10964.jpeg
1.6463898690345147e+18,-5917.0,2608.0,5243.0,frame_10965.jpeg
1.646389869089948e+18,-5865.0,2636.0,5255.0,frame_10966.jpeg
1.6463898691764716e+18,-5908.0,2663.0,5245.0,frame_10967.jpeg
1.6463898691943396e+18,-6101.0,2712.0,5193.0,frame_10968.jpeg
1.646389869254766e+18,-5971.0,2710.0,5071.0,frame_10969.jpeg
1.646389869254766e+18,-5971.0,2710.0,5071.0,frame_10970.jpeg
1.646389869355299e+18,-5890.0,2672.0,5062.0,frame_10971.jpeg
1.646389869355299e+18,-5890.0,2672.0,5062.0,frame_10972.jpeg
1.6463898695098708e+18,-5853.0,2700.0,5066.0,frame_10973.jpeg
1.6463898695098708e+18,-5853.0,2700.0,5066.0,frame_10974.jpeg
1.6463898695505208e+18,-6071.0,2875.0,5041.0,frame_10975.jpeg
1.6463898696078367e+18,-6297.0,2812.0,5040.0,frame_10976.jpeg
1.6463898696522025e+18,-5902.0,2637.0,5257.0,frame_10977.jpeg
1.6463898696731126e+18,-5744.0,2560.0,5288.0,frame_10978.jpeg
1.646389869754605e+18,-5493.0,3160.0,5132.0,frame_10979.jpeg
1.646389869812975e+18,-5473.0,3484.0,4973.0,frame_10980.jpeg
1.646389869853898e+18,-5017.0,3411.0,5063.0,frame_10981.jpeg
1.646389869915841e+18,-5027.0,3413.0,5086.0,frame_10982.jpeg
1.6463898699538053e+18,-4591.0,2793.0,5639.0,frame_10983.jpeg
1.6463898700090214e+18,-4828.0,2697.0,5901.0,frame_10984.jpeg
1.6463898700544932e+18,-5105.0,3438.0,7110.0,frame_10985.jpeg
1.6463898701087163e+18,-4223.0,3544.0,6942.0,frame_10986.jpeg
