timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.6463898251930514e+18,5505.0,547.0,-5237.0,frame_10089.jpeg
1.646389370622513e+18,6915.0,3990.0,714.0,frame_1009.jpeg
1.6463898252512402e+18,5470.0,692.0,-5345.0,frame_10090.jpeg
1.6463898252956705e+18,5522.0,787.0,-5381.0,frame_10091.jpeg
1.646389825354466e+18,5452.0,684.0,-5389.0,frame_10092.jpeg
1.6463898254131722e+18,7704.0,1187.0,-3602.0,frame_10093.jpeg
1.6463898254542958e+18,6750.0,586.0,-2631.0,frame_10094.jpeg
1.6463898254986522e+18,7103.0,-56.0,-3506.0,frame_10095.jpeg
1.646389825551388e+18,6500.0,248.0,-3640.0,frame_10096.jpeg
1.6463898255958344e+18,7338.0,317.0,-3436.0,frame_10097.jpeg
1.646389825653354e+18,7390.0,167.0,-3091.0,frame_10098.jpeg
1.6463898256978627e+18,7118.0,-65.0,-3019.0,frame_10099.jpeg
1.646389325171112e+18,3585.0,7125.0,1632.0,frame_101.jpeg
1.6463893706798925e+18,7718.0,4475.0,67.0,frame_1010.jpeg
1.646389825750254e+18,7386.0,44.0,-3184.0,frame_10100.jpeg
1.6463898257975946e+18,7553.0,165.0,-3794.0,frame_10101.jpeg
1.646389825854889e+18,7266.0,486.0,-4218.0,frame_10102.jpeg
1.6463898258972966e+18,6228.0,975.0,-5204.0,frame_10103.jpeg
1.6463898259527045e+18,5277.0,1001.0,-4104.0,frame_10104.jpeg
1.646389825999516e+18,7075.0,1290.0,-4768.0,frame_10105.jpeg
1.646389826038302e+18,4871.0,1107.0,-5252.0,frame_10106.jpeg
1.6463898260993974e+18,6490.0,2051.0,-5504.0,frame_10107.jpeg
1.6463898261516603e+18,5960.0,1715.0,-5290.0,frame_10108.jpeg
1.6463898261982968e+18,4191.0,1217.0,-6101.0,frame_10109.jpeg
1.6463893707291162e+18,7315.0,4570.0,198.0,frame_1011.jpeg
1.6463898262513306e+18,5856.0,1767.0,-6027.0,frame_10110.jpeg
1.6463898262995018e+18,5911.0,1735.0,-4775.0,frame_10111.jpeg
1.646389826351087e+18,6767.0,1415.0,-4575.0,frame_10112.jpeg
1.6463898263987868e+18,5489.0,1569.0,-5709.0,frame_10113.jpeg
1.6463898264373783e+18,4684.0,1483.0,-5897.0,frame_10114.jpeg
1.6463898264995564e+18,5610.0,1733.0,-5509.0,frame_10115.jpeg
1.6463898265554353e+18,5670.0,1340.0,-5464.0,frame_10116.jpeg
1.646389826594283e+18,5646.0,1149.0,-5518.0,frame_10117.jpeg
1.6463898266520952e+18,5856.0,1227.0,-5421.0,frame_10118.jpeg
1.6463898267122143e+18,5530.0,1233.0,-5441.0,frame_10119.jpeg
1.6463893707775936e+18,7133.0,4638.0,244.0,frame_1012.jpeg
1.64638982675145e+18,5597.0,1278.0,-5436.0,frame_10120.jpeg
1.6463898267977595e+18,5518.0,1085.0,-5513.0,frame_10121.jpeg
1.6463898268513103e+18,5729.0,1074.0,-5525.0,frame_10122.jpeg
1.6463898268986698e+18,5730.0,914.0,-5515.0,frame_10123.jpeg
1.646389826950979e+18,5738.0,1043.0,-5369.0,frame_10124.jpeg
1.6463898269987156e+18,5745.0,1081.0,-5533.0,frame_10125.jpeg
1.6463898270520164e+18,5590.0,972.0,-5740.0,frame_10126.jpeg
1.646389827099862e+18,5659.0,1690.0,-6688.0,frame_10127.jpeg
1.646389827149492e+18,5109.0,697.0,-5498.0,frame_10128.jpeg
1.6463898271976233e+18,5826.0,409.0,-5418.0,frame_10129.jpeg
1.6463893708284035e+18,6725.0,4569.0,69.0,frame_1013.jpeg
1.6463898272521846e+18,5955.0,290.0,-5420.0,frame_10130.jpeg
1.6463898272973123e+18,5889.0,92.0,-5094.0,frame_10131.jpeg
1.6463898273517824e+18,6354.0,122.0,-4795.0,frame_10132.jpeg
1.6463898273992996e+18,6437.0,129.0,-4902.0,frame_10133.jpeg
1.646389827452702e+18,5814.0,-23.0,-5419.0,frame_10134.jpeg
1.646389827498097e+18,5803.0,31.0,-5339.0,frame_10135.jpeg
1.6463898275511245e+18,6004.0,109.0,-5346.0,frame_10136.jpeg
1.6463898275988554e+18,5890.0,140.0,-5370.0,frame_10137.jpeg
1.6463898276513997e+18,6074.0,266.0,-5101.0,frame_10138.jpeg
1.6463898276966193e+18,5992.0,84.0,-5334.0,frame_10139.jpeg
1.6463893708786941e+18,6638.0,4466.0,3.0,frame_1014.jpeg
1.6463898277526697e+18,6082.0,57.0,-5107.0,frame_10140.jpeg
1.6463898277982426e+18,6374.0,29.0,-4932.0,frame_10141.jpeg
1.6463898278535383e+18,6214.0,-337.0,-5142.0,frame_10142.jpeg
1.646389827897321e+18,5698.0,-238.0,-5635.0,frame_10143.jpeg
1.6463898279568018e+18,5334.0,-180.0,-5803.0,frame_10144.jpeg
1.6463898280109934e+18,5479.0,-260.0,-5659.0,frame_10145.jpeg
1.6463898280542034e+18,5593.0,-390.0,-5713.0,frame_10146.jpeg
1.646389828098171e+18,5891.0,-279.0,-5346.0,frame_10147.jpeg
1.6463898281531692e+18,5930.0,-494.0,-5392.0,frame_10148.jpeg
1.646389828196863e+18,6041.0,-448.0,-5226.0,frame_10149.jpeg
1.6463893709273636e+18,6261.0,4603.0,267.0,frame_1015.jpeg
1.646389828251869e+18,5902.0,-510.0,-5364.0,frame_10150.jpeg
1.646389828297564e+18,5378.0,-526.0,-5906.0,frame_10151.jpeg
1.6463898283539187e+18,5540.0,-390.0,-5616.0,frame_10152.jpeg
1.6463898283971016e+18,5872.0,-226.0,-5474.0,frame_10153.jpeg
1.646389828453653e+18,5803.0,-285.0,-5392.0,frame_10154.jpeg
1.646389828497256e+18,5705.0,-611.0,-5474.0,frame_10155.jpeg
1.646389828554846e+18,5828.0,-686.0,-5590.0,frame_10156.jpeg
1.6463898285981148e+18,5589.0,-402.0,-5564.0,frame_10157.jpeg
1.6463898286564884e+18,5452.0,-119.0,-5699.0,frame_10158.jpeg
1.646389828697225e+18,5586.0,-65.0,-5764.0,frame_10159.jpeg
1.646389370979074e+18,6318.0,5071.0,517.0,frame_1016.jpeg
1.6463898287544855e+18,5760.0,-260.0,-5360.0,frame_10160.jpeg
1.6463898287971113e+18,5764.0,-632.0,-5455.0,frame_10161.jpeg
1.6463898288548818e+18,5684.0,-693.0,-5675.0,frame_10162.jpeg
1.6463898288981071e+18,5704.0,-321.0,-5656.0,frame_10163.jpeg
1.6463898289529595e+18,5357.0,-118.0,-5660.0,frame_10164.jpeg
1.6463898289978893e+18,5804.0,-320.0,-5515.0,frame_10165.jpeg
1.646389829055751e+18,5776.0,-749.0,-5420.0,frame_10166.jpeg
1.646389829098739e+18,6057.0,-797.0,-5335.0,frame_10167.jpeg
1.6463898291540918e+18,5730.0,-279.0,-5701.0,frame_10168.jpeg
1.6463898291985884e+18,5102.0,-114.0,-5788.0,frame_10169.jpeg
1.6463898292552238e+18,5672.0,-20.0,-5625.0,frame_10170.jpeg
1.6463898293111145e+18,5668.0,-501.0,-5387.0,frame_10171.jpeg
1.6463898293509926e+18,5987.0,-908.0,-5419.0,frame_10172.jpeg
1.646389829410543e+18,5336.0,-244.0,-5574.0,frame_10173.jpeg
1.646389829452806e+18,5532.0,-22.0,-5791.0,frame_10174.jpeg
1.6463898295117757e+18,5639.0,-375.0,-5443.0,frame_10175.jpeg
1.6463898295544822e+18,5637.0,-789.0,-5673.0,frame_10176.jpeg
1.6463898296126036e+18,5930.0,-905.0,-5427.0,frame_10177.jpeg
1.6463898296549757e+18,5563.0,6.0,-5370.0,frame_10178.jpeg
1.6463898296980736e+18,5614.0,-255.0,-5613.0,frame_10179.jpeg
1.64638982975711e+18,5739.0,-107.0,-5713.0,frame_10180.jpeg
1.6463898297989207e+18,5493.0,-418.0,-5561.0,frame_10181.jpeg
1.6463898298562122e+18,5586.0,-545.0,-5523.0,frame_10182.jpeg
1.6463898299136873e+18,5887.0,-747.0,-5517.0,frame_10183.jpeg
1.6463898299527734e+18,5950.0,-767.0,-5495.0,frame_10184.jpeg
1.6463898299992143e+18,5826.0,-259.0,-5480.0,frame_10185.jpeg
1.646389830054821e+18,5711.0,-303.0,-5484.0,frame_10186.jpeg
1.646389830097914e+18,5572.0,-423.0,-5603.0,frame_10187.jpeg
1.646389830153429e+18,5829.0,-344.0,-5478.0,frame_10188.jpeg
1.6463898301978557e+18,5673.0,-529.0,-5645.0,frame_10189.jpeg
1.6463898302541601e+18,5762.0,-574.0,-5539.0,frame_10190.jpeg
1.6463898303106092e+18,5562.0,-340.0,-5651.0,frame_10191.jpeg
1.646389830353552e+18,5537.0,-579.0,-5817.0,frame_10192.jpeg
1.64638983041323e+18,5704.0,-455.0,-5596.0,frame_10193.jpeg
1.646389830454695e+18,5154.0,-736.0,-5909.0,frame_10194.jpeg
1.646389830498152e+18,5107.0,-457.0,-5917.0,frame_10195.jpeg
1.6463898305367877e+18,4922.0,-494.0,-6150.0,frame_10196.jpeg
1.6463898305989668e+18,5157.0,-558.0,-6160.0,frame_10197.jpeg
1.6463898306533174e+18,5297.0,-626.0,-5935.0,frame_10198.jpeg
1.6463898306982725e+18,5549.0,-692.0,-5698.0,frame_10199.jpeg
1.6463893252223667e+18,3618.0,7156.0,1630.0,frame_102.jpeg
1.646389830738114e+18,5519.0,-699.0,-5726.0,frame_10200.jpeg
1.6463898308114721e+18,5376.0,-733.0,-5857.0,frame_10201.jpeg
1.6463898308562435e+18,5246.0,-736.0,-6094.0,frame_10202.jpeg
1.646389830912662e+18,5088.0,-549.0,-6048.0,frame_10203.jpeg
1.6463898309576325e+18,5645.0,-627.0,-5560.0,frame_10204.jpeg
1.6463898309982403e+18,5922.0,-655.0,-5331.0,frame_10205.jpeg
1.6463898310584643e+18,5992.0,-358.0,-5614.0,frame_10206.jpeg
1.646389831110369e+18,5165.0,352.0,-6474.0,frame_10207.jpeg
1.6463898311584356e+18,4571.0,609.0,-5327.0,frame_10208.jpeg
1.6463898311993e+18,4702.0,526.0,-5972.0,frame_10209.jpeg
1.6463898312590994e+18,5499.0,221.0,-6363.0,frame_10210.jpeg
1.6463898312990756e+18,4562.0,-61.0,-7013.0,frame_10211.jpeg
1.6463898313557614e+18,3998.0,-145.0,-6716.0,frame_10212.jpeg
1.6463898314100332e+18,4446.0,-220.0,-6745.0,frame_10213.jpeg
1.646389325270884e+18,3462.0,7175.0,1541.0,frame_103.jpeg
1.6463893253204298e+18,3479.0,7146.0,1522.0,frame_104.jpeg
1.6463893253690808e+18,3523.0,7190.0,1559.0,frame_105.jpeg
1.6463893254149002e+18,3604.0,7261.0,1474.0,frame_106.jpeg
1.6463893254726118e+18,3577.0,7279.0,1356.0,frame_107.jpeg
1.6463893255230077e+18,3496.0,7235.0,1285.0,frame_108.jpeg
1.6463898607951672e+18,6138.0,-2441.0,-1637.0,frame_10800.jpeg
1.6463898607951672e+18,6138.0,-2441.0,-1637.0,frame_10801.jpeg
1.64638986091204e+18,6035.0,-2450.0,-1736.0,frame_10802.jpeg
1.64638986091204e+18,6035.0,-2450.0,-1736.0,frame_10803.jpeg
1.646389861008967e+18,5951.0,-2455.0,-1843.0,frame_10804.jpeg
1.6463898610520722e+18,5430.0,-2722.0,-2907.0,frame_10805.jpeg
1.6463898610730747e+18,4574.0,-3686.0,-3631.0,frame_10806.jpeg
1.6463898611496763e+18,4323.0,-4516.0,-4511.0,frame_10807.jpeg
1.6463898612288622e+18,4319.0,-4500.0,-4573.0,frame_10808.jpeg
1.6463898612472625e+18,4406.0,-4568.0,-4783.0,frame_10809.jpeg
1.6463898612919567e+18,4277.0,-4921.0,-5086.0,frame_10810.jpeg
1.6463898613481413e+18,3845.0,-4533.0,-6087.0,frame_10811.jpeg
1.6463898613929871e+18,3466.0,-4128.0,-6322.0,frame_10812.jpeg
1.6463898614347459e+18,287.0,-2620.0,-6692.0,frame_10813.jpeg
1.6463898614922488e+18,-446.0,-2022.0,-6708.0,frame_10814.jpeg
1.6463898615515218e+18,-3808.0,337.0,-7628.0,frame_10815.jpeg
1.6463898616111775e+18,-3672.0,593.0,-7721.0,frame_10816.jpeg
1.646389861655008e+18,-2684.0,409.0,-7252.0,frame_10817.jpeg
1.646389861671106e+18,-2501.0,93.0,-6936.0,frame_10818.jpeg
1.6463898617508936e+18,-2506.0,55.0,-7196.0,frame_10819.jpeg
1.6463898617950456e+18,-2691.0,142.0,-7322.0,frame_10820.jpeg
1.646389861846981e+18,-2715.0,-760.0,-7292.0,frame_10821.jpeg
1.6463898618948516e+18,-2158.0,-2480.0,-7496.0,frame_10822.jpeg
1.6463898619305024e+18,-1954.0,-2968.0,-7612.0,frame_10823.jpeg
1.646389861994726e+18,-620.0,-3480.0,-8353.0,frame_10824.jpeg
1.6463898620475471e+18,6123.0,-4476.0,-5317.0,frame_10825.jpeg
1.6463898620939558e+18,5110.0,-5621.0,-1119.0,frame_10826.jpeg
1.6463898621492562e+18,2170.0,-4620.0,-2688.0,frame_10827.jpeg
1.6463898621917307e+18,-4912.0,-4951.0,-9296.0,frame_10828.jpeg
1.6463898622331615e+18,-5552.0,-4429.0,-9891.0,frame_10829.jpeg
1.6463898622741952e+18,-5099.0,-4569.0,-9956.0,frame_10830.jpeg
1.6463898623484813e+18,-4667.0,-4388.0,-10426.0,frame_10831.jpeg
1.6463898623943255e+18,-1027.0,-3281.0,-10394.0,frame_10832.jpeg
1.6463898624539466e+18,-466.0,-2262.0,-10222.0,frame_10833.jpeg
1.6463898624945175e+18,1207.0,-2488.0,-11043.0,frame_10834.jpeg
1.6463898625465472e+18,4909.0,-3870.0,-2799.0,frame_10835.jpeg
1.6463898626064195e+18,5380.0,-2217.0,-5675.0,frame_10836.jpeg
1.6463898626488975e+18,3159.0,548.0,-7806.0,frame_10837.jpeg
1.6463898626944276e+18,1752.0,-1423.0,-6713.0,frame_10838.jpeg
1.646389862747424e+18,519.0,-1090.0,-7909.0,frame_10839.jpeg
1.6463898627938245e+18,867.0,-1672.0,-7870.0,frame_10840.jpeg
1.6463898628486472e+18,764.0,-1672.0,-7708.0,frame_10841.jpeg
1.6463898628936305e+18,456.0,-2126.0,-7253.0,frame_10842.jpeg
1.646389862913753e+18,802.0,-1933.0,-7390.0,frame_10843.jpeg
1.646389862988164e+18,1397.0,-1425.0,-7482.0,frame_10844.jpeg
1.646389862988164e+18,1397.0,-1425.0,-7482.0,frame_10845.jpeg
1.646389862988164e+18,1397.0,-1425.0,-7482.0,frame_10846.jpeg
1.646389862988164e+18,1397.0,-1425.0,-7482.0,frame_10847.jpeg
1.6463898633527306e+18,1355.0,-1417.0,-7515.0,frame_10848.jpeg
1.6463898633527306e+18,1355.0,-1417.0,-7515.0,frame_10849.jpeg
1.6463898633527306e+18,1355.0,-1417.0,-7515.0,frame_10850.jpeg
1.6463898633527306e+18,1355.0,-1417.0,-7515.0,frame_10851.jpeg
1.6463898633951683e+18,1275.0,-1766.0,-8366.0,frame_10852.jpeg
1.6463898634486487e+18,1168.0,-1540.0,-7856.0,frame_10853.jpeg
1.6463898634939336e+18,1566.0,-1225.0,-7743.0,frame_10854.jpeg
1.6463898635685678e+18,4244.0,-1471.0,-6623.0,frame_10855.jpeg
1.6463898635875922e+18,4370.0,-1546.0,-6471.0,frame_10856.jpeg
1.646389863646894e+18,4487.0,-1780.0,-6064.0,frame_10857.jpeg
1.6463898636752097e+18,5244.0,-1491.0,-5728.0,frame_10858.jpeg
1.646389863750674e+18,5680.0,-1038.0,-5897.0,frame_10859.jpeg
1.6463898637546286e+18,5871.0,-1136.0,-5930.0,frame_10860.jpeg
1.6463898638476618e+18,5886.0,-1270.0,-5912.0,frame_10861.jpeg
1.6463898639139223e+18,5876.0,-1479.0,-5908.0,frame_10862.jpeg
1.6463898639479148e+18,6435.0,-1868.0,-5304.0,frame_10863.jpeg
1.6463898640104054e+18,6988.0,-2656.0,-382.0,frame_10864.jpeg
1.6463898640342797e+18,6939.0,-2163.0,634.0,frame_10865.jpeg
1.646389864098802e+18,3356.0,-4002.0,-5675.0,frame_10866.jpeg
1.6463898641344479e+18,4135.0,-2021.0,-10411.0,frame_10867.jpeg
1.64638986422645e+18,4104.0,-1748.0,-10513.0,frame_10868.jpeg
1.646389864245779e+18,4088.0,-1559.0,-10766.0,frame_10869.jpeg
1.6463898643103073e+18,5518.0,-3759.0,-7222.0,frame_10870.jpeg
1.6463898643468388e+18,5149.0,-4610.0,-2643.0,frame_10871.jpeg
1.646389864414485e+18,3719.0,-3142.0,-3529.0,frame_10872.jpeg
1.6463898644488737e+18,2335.0,358.0,-7035.0,frame_10873.jpeg
1.6463898644931533e+18,2524.0,84.0,-6825.0,frame_10874.jpeg
1.646389864550438e+18,2217.0,-140.0,-6830.0,frame_10875.jpeg
1.6463898646075587e+18,1211.0,-491.0,-7366.0,frame_10876.jpeg
1.6463898646455596e+18,1555.0,9.0,-8697.0,frame_10877.jpeg
1.646389864693027e+18,1461.0,-344.0,-8324.0,frame_10878.jpeg
1.6463898647456266e+18,1953.0,-639.0,-7682.0,frame_10879.jpeg
1.6463898647931246e+18,2680.0,-610.0,-7742.0,frame_10880.jpeg
1.646389864850768e+18,2610.0,-957.0,-7433.0,frame_10881.jpeg
1.6463898648946908e+18,2146.0,-842.0,-7684.0,frame_10882.jpeg
1.6463898649484052e+18,2364.0,-763.0,-7694.0,frame_10883.jpeg
1.64638986499442e+18,2333.0,-1008.0,-7513.0,frame_10884.jpeg
1.6463898650503805e+18,2591.0,-1163.0,-6881.0,frame_10885.jpeg
1.6463898650949665e+18,2720.0,-1021.0,-7215.0,frame_10886.jpeg
1.6463898651308165e+18,2505.0,-1059.0,-7478.0,frame_10887.jpeg
1.6463898652476444e+18,2495.0,-1041.0,-7497.0,frame_10888.jpeg
1.6463898652508864e+18,2491.0,-761.0,-7448.0,frame_10889.jpeg
1.646389865293739e+18,2447.0,-698.0,-7485.0,frame_10890.jpeg
1.6463898653330796e+18,2382.0,-565.0,-7417.0,frame_10891.jpeg
1.6463898653911306e+18,2276.0,-900.0,-7589.0,frame_10892.jpeg
1.6463898654506056e+18,2149.0,-1198.0,-7601.0,frame_10893.jpeg
1.6463898654927736e+18,2761.0,-1111.0,-7688.0,frame_10894.jpeg
1.6463898655109048e+18,3493.0,-972.0,-7583.0,frame_10895.jpeg
1.646389865628774e+18,4066.0,-494.0,-7760.0,frame_10896.jpeg
1.646389865651257e+18,3949.0,-4002.0,-682.0,frame_10897.jpeg
1.6463898656908004e+18,2043.0,-4880.0,-2933.0,frame_10898.jpeg
1.6463898657544955e+18,1413.0,-4742.0,-8464.0,frame_10899.jpeg
1.6463893255716813e+18,3502.0,7209.0,1351.0,frame_109.jpeg
1.6463898657932908e+18,1186.0,-5025.0,-9555.0,frame_10900.jpeg
1.6463898658474852e+18,2777.0,-2732.0,-10621.0,frame_10901.jpeg
1.6463898658929065e+18,4610.0,-3025.0,-7141.0,frame_10902.jpeg
1.646389865950156e+18,4294.0,-2997.0,-3493.0,frame_10903.jpeg
1.6463898659946875e+18,2710.0,58.0,-4984.0,frame_10904.jpeg
1.6463898660143606e+18,3296.0,1637.0,-6543.0,frame_10905.jpeg
1.64638986615072e+18,3490.0,1688.0,-6805.0,frame_10906.jpeg
1.64638986615072e+18,3490.0,1688.0,-6805.0,frame_10907.jpeg
1.6463898661939448e+18,1387.0,1816.0,-7561.0,frame_10908.jpeg
1.6463898662477368e+18,1945.0,2084.0,-7544.0,frame_10909.jpeg
1.6463898662542996e+18,1969.0,2178.0,-7632.0,frame_10910.jpeg
1.6463898663500726e+18,1959.0,2190.0,-7705.0,frame_10911.jpeg
1.6463898664150825e+18,1671.0,2018.0,-7523.0,frame_10912.jpeg
1.646389866448359e+18,2116.0,2065.0,-7564.0,frame_10913.jpeg
1.6463898665075533e+18,1520.0,1760.0,-7930.0,frame_10914.jpeg
1.6463898665487462e+18,1378.0,1803.0,-8085.0,frame_10915.jpeg
1.6463898665938324e+18,2032.0,1442.0,-7255.0,frame_10916.jpeg
1.646389866651613e+18,2302.0,1720.0,-7704.0,frame_10917.jpeg
1.6463898666952453e+18,2062.0,1149.0,-7511.0,frame_10918.jpeg
1.6463898667470026e+18,2086.0,921.0,-7553.0,frame_10919.jpeg
1.6463898668077724e+18,2443.0,1002.0,-7357.0,frame_10920.jpeg
1.6463898668551278e+18,2596.0,1052.0,-7521.0,frame_10921.jpeg
1.6463898668925809e+18,2661.0,818.0,-7401.0,frame_10922.jpeg
1.6463898669318879e+18,2124.0,620.0,-7389.0,frame_10923.jpeg
1.6463898669942257e+18,2436.0,530.0,-7987.0,frame_10924.jpeg
1.6463898670481907e+18,2877.0,569.0,-7297.0,frame_10925.jpeg
1.6463898670920517e+18,2954.0,531.0,-7090.0,frame_10926.jpeg
1.6463898671572163e+18,2105.0,1087.0,-8345.0,frame_10927.jpeg
1.6463898671955443e+18,1493.0,1123.0,-8170.0,frame_10928.jpeg
1.6463898672678013e+18,1824.0,1151.0,-7758.0,frame_10929.jpeg
1.6463898672740393e+18,2264.0,1128.0,-7752.0,frame_10930.jpeg
1.6463898673685617e+18,2344.0,1086.0,-7659.0,frame_10931.jpeg
1.6463898673940603e+18,2156.0,1124.0,-7537.0,frame_10932.jpeg
1.6463898674499374e+18,2510.0,809.0,-7284.0,frame_10933.jpeg
1.6463898674945e+18,2604.0,1025.0,-6955.0,frame_10934.jpeg
1.6463898675509443e+18,3272.0,1140.0,-6928.0,frame_10935.jpeg
1.646389867555183e+18,3201.0,1129.0,-6992.0,frame_10936.jpeg
1.646389867651664e+18,3172.0,1098.0,-7070.0,frame_10937.jpeg
1.6463898677095841e+18,4723.0,949.0,-6714.0,frame_10938.jpeg
1.646389867714146e+18,4680.0,1084.0,-6567.0,frame_10939.jpeg
1.646389867714146e+18,4680.0,1084.0,-6567.0,frame_10940.jpeg
1.646389867714146e+18,4680.0,1084.0,-6567.0,frame_10941.jpeg
1.646389867714146e+18,4680.0,1084.0,-6567.0,frame_10942.jpeg
1.6463898681351316e+18,4591.0,1148.0,-6511.0,frame_10943.jpeg
1.6463898681351316e+18,4591.0,1148.0,-6511.0,frame_10944.jpeg
1.6463898681351316e+18,4591.0,1148.0,-6511.0,frame_10945.jpeg
1.6463898681351316e+18,4591.0,1148.0,-6511.0,frame_10946.jpeg
1.6463898681536783e+18,4406.0,1205.0,-6406.0,frame_10947.jpeg
1.6463898681960988e+18,4035.0,1383.0,-7020.0,frame_10948.jpeg
1.6463898682548905e+18,3079.0,1377.0,-7410.0,frame_10949.jpeg
1.6463898682947658e+18,3119.0,959.0,-7455.0,frame_10950.jpeg
1.6463898683524214e+18,4908.0,1146.0,-6174.0,frame_10951.jpeg
1.64638986839344e+18,5083.0,902.0,-6053.0,frame_10952.jpeg
1.6463898684520865e+18,5409.0,679.0,-6123.0,frame_10953.jpeg
1.6463898685099612e+18,5459.0,569.0,-5974.0,frame_10954.jpeg
1.6463898685509921e+18,5842.0,520.0,-5788.0,frame_10955.jpeg
1.646389868573273e+18,4849.0,320.0,-6109.0,frame_10956.jpeg
1.6463898686558303e+18,5838.0,-64.0,-6182.0,frame_10957.jpeg
1.6463898686950605e+18,6469.0,257.0,-5582.0,frame_10958.jpeg
1.6463898687559793e+18,5779.0,-319.0,-5765.0,frame_10959.jpeg
1.646389868827711e+18,5735.0,-346.0,-6164.0,frame_10960.jpeg
1.6463898688553649e+18,5103.0,-504.0,-6243.0,frame_10961.jpeg
1.6463898688939945e+18,5314.0,210.0,-6373.0,frame_10962.jpeg
1.646389868954248e+18,4608.0,192.0,-6626.0,frame_10963.jpeg
1.646389869008563e+18,3577.0,365.0,-7206.0,frame_10964.jpeg
1.6463898690562593e+18,3831.0,205.0,-6829.0,frame_10965.jpeg
1.646389869095303e+18,3612.0,206.0,-6301.0,frame_10966.jpeg
1.646389869153409e+18,4428.0,867.0,-6703.0,frame_10967.jpeg
1.6463898692085343e+18,4600.0,866.0,-6134.0,frame_10968.jpeg
1.646389869254305e+18,5449.0,1283.0,-6171.0,frame_10969.jpeg
1.6463898692937252e+18,5231.0,1063.0,-6464.0,frame_10970.jpeg
1.646389869350823e+18,4507.0,600.0,-6579.0,frame_10971.jpeg
1.646389869394039e+18,3241.0,215.0,-7069.0,frame_10972.jpeg
1.6463898694540943e+18,3810.0,83.0,-7188.0,frame_10973.jpeg
1.6463898695078659e+18,4006.0,-85.0,-6909.0,frame_10974.jpeg
1.6463898695529295e+18,4703.0,-707.0,-6512.0,frame_10975.jpeg
1.6463898696071514e+18,5925.0,-528.0,-6385.0,frame_10976.jpeg
1.6463898696542984e+18,6289.0,-1319.0,-4485.0,frame_10977.jpeg
1.646389869709984e+18,5951.0,-656.0,-3344.0,frame_10978.jpeg
1.6463898697489336e+18,4733.0,-1491.0,-4178.0,frame_10979.jpeg
1.6463898697962268e+18,3613.0,-2401.0,-6632.0,frame_10980.jpeg
1.646389869852553e+18,3262.0,-2726.0,-7702.0,frame_10981.jpeg
1.6463898699074985e+18,2993.0,-2370.0,-8053.0,frame_10982.jpeg
1.646389869913563e+18,2934.0,-2293.0,-8156.0,frame_10983.jpeg
1.646389869913563e+18,2934.0,-2293.0,-8156.0,frame_10984.jpeg
1.6463898701487944e+18,2866.0,-2246.0,-8184.0,frame_10985.jpeg
1.6463898701487944e+18,2866.0,-2246.0,-8184.0,frame_10986.jpeg
1.6463898701528914e+18,2829.0,-2221.0,-8218.0,frame_10987.jpeg
1.6463898701696963e+18,2664.0,-2204.0,-8221.0,frame_10988.jpeg
