timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, BOLT_RIGHT
1.6461450963628756e+18,frame_4103.jpeg,5263.0,-6239.0,-435.0,1
1.646145096441382e+18,frame_4104.jpeg,5238.0,-6203.0,-392.0,1
1.646145096441382e+18,frame_4105.jpeg,5238.0,-6203.0,-392.0,1
1.6461450965096904e+18,frame_4106.jpeg,5203.0,-6188.0,-358.0,1
1.6461450965626532e+18,frame_4107.jpeg,5232.0,-6617.0,-481.0,1
1.6461450966034028e+18,frame_4108.jpeg,5255.0,-6540.0,-481.0,1
1.6461450966653212e+18,frame_4109.jpeg,5245.0,-6497.0,-460.0,1
1.6461450967412196e+18,frame_4110.jpeg,5201.0,-6443.0,-451.0,1
1.6461450967786063e+18,frame_4111.jpeg,5143.0,-6372.0,-430.0,1
1.6461450967786063e+18,frame_4112.jpeg,5143.0,-6372.0,-430.0,1
1.646145096856647e+18,frame_4113.jpeg,5106.0,-6290.0,-441.0,1
1.646145096895657e+18,frame_4114.jpeg,5143.0,-6192.0,-358.0,1
1.6461450969425262e+18,frame_4115.jpeg,5229.0,-6106.0,-388.0,1
1.6461450970108465e+18,frame_4116.jpeg,5020.0,-6388.0,-1398.0,1
1.6461450970603346e+18,frame_4117.jpeg,4864.0,-6481.0,-964.0,1
1.6461450971041057e+18,frame_4118.jpeg,5131.0,-6358.0,-638.0,1
1.6461450971485752e+18,frame_4119.jpeg,5122.0,-6304.0,-599.0,1
1.646145097209284e+18,frame_4120.jpeg,5089.0,-6325.0,-516.0,1
1.6461450972599132e+18,frame_4121.jpeg,5061.0,-6662.0,-153.0,1
1.6461450973111186e+18,frame_4122.jpeg,4771.0,-6401.0,-683.0,1
1.6461450973554145e+18,frame_4123.jpeg,4953.0,-6334.0,-565.0,1
1.646145097431718e+18,frame_4124.jpeg,5027.0,-6319.0,-521.0,1
1.646145097478789e+18,frame_4125.jpeg,5024.0,-6501.0,-503.0,1
1.6461450974944694e+18,frame_4126.jpeg,5124.0,-6583.0,-482.0,1
1.6461450974944694e+18,frame_4127.jpeg,5124.0,-6583.0,-482.0,1
1.6461450974944694e+18,frame_4128.jpeg,5124.0,-6583.0,-482.0,1
1.646145097770962e+18,frame_4129.jpeg,5087.0,-6490.0,-538.0,1
1.646145097770962e+18,frame_4130.jpeg,5087.0,-6490.0,-538.0,1
1.646145097770962e+18,frame_4131.jpeg,5087.0,-6490.0,-538.0,1
1.6461450978507082e+18,frame_4132.jpeg,4852.0,-6397.0,-611.0,1
1.6461450978507082e+18,frame_4133.jpeg,4852.0,-6397.0,-611.0,1
1.6461450978507082e+18,frame_4134.jpeg,4852.0,-6397.0,-611.0,1
1.646145098022448e+18,frame_4135.jpeg,4703.0,-6383.0,-632.0,1
1.646145098022448e+18,frame_4136.jpeg,4703.0,-6383.0,-632.0,1
1.6461450980656822e+18,frame_4137.jpeg,4964.0,-6432.0,-311.0,1
1.6461450981025027e+18,frame_4138.jpeg,5180.0,-6458.0,-327.0,1
1.6461450981025027e+18,frame_4139.jpeg,5180.0,-6458.0,-327.0,1
1.6461450983229752e+18,frame_4140.jpeg,5184.0,-6593.0,-394.0,1
1.6461450983229752e+18,frame_4141.jpeg,5184.0,-6593.0,-394.0,1
1.6461450983229752e+18,frame_4142.jpeg,5184.0,-6593.0,-394.0,1
1.646145098356875e+18,frame_4143.jpeg,5172.0,-6653.0,-374.0,1
1.646145098356875e+18,frame_4144.jpeg,5172.0,-6653.0,-374.0,1
1.646145098356875e+18,frame_4145.jpeg,5172.0,-6653.0,-374.0,1
1.6461450986383137e+18,frame_4146.jpeg,5161.0,-6678.0,-436.0,1
1.6461450986383137e+18,frame_4147.jpeg,5161.0,-6678.0,-436.0,1
1.6461450986383137e+18,frame_4148.jpeg,5161.0,-6678.0,-436.0,1
1.646145098664784e+18,frame_4149.jpeg,4699.0,-6624.0,-676.0,1
1.646145098692406e+18,frame_4150.jpeg,4903.0,-6137.0,-426.0,1
1.6461450987446062e+18,frame_4151.jpeg,5202.0,-6437.0,-427.0,1
1.6461450987446062e+18,frame_4152.jpeg,5202.0,-6437.0,-427.0,1
1.6461450989058442e+18,frame_4153.jpeg,4027.0,-6232.0,-385.0,1
1.6461450989174147e+18,frame_4154.jpeg,4484.0,-5833.0,-404.0,1
1.646145098949009e+18,frame_4155.jpeg,5055.0,-6233.0,-452.0,1
1.646145098949009e+18,frame_4156.jpeg,5055.0,-6233.0,-452.0,1
1.646145098949009e+18,frame_4157.jpeg,5055.0,-6233.0,-452.0,1
1.646145098949009e+18,frame_4158.jpeg,5055.0,-6233.0,-452.0,1
1.6461450993242307e+18,frame_4159.jpeg,4993.0,-6139.0,-481.0,1
1.6461450993242307e+18,frame_4160.jpeg,4993.0,-6139.0,-481.0,1
1.6461450993242307e+18,frame_4161.jpeg,4993.0,-6139.0,-481.0,1
1.6461450993242307e+18,frame_4162.jpeg,4993.0,-6139.0,-481.0,1
1.6461450993583552e+18,frame_4163.jpeg,5504.0,-6253.0,-161.0,1
1.6461450993583552e+18,frame_4164.jpeg,5504.0,-6253.0,-161.0,1
1.6461450994726223e+18,frame_4165.jpeg,5444.0,-6311.0,-169.0,1
1.6461450995120136e+18,frame_4166.jpeg,5577.0,-5984.0,-5.0,1
1.6461450995753597e+18,frame_4167.jpeg,5031.0,-6125.0,162.0,1
1.6461450996141225e+18,frame_4168.jpeg,5327.0,-6142.0,783.0,1
1.6461450996763978e+18,frame_4169.jpeg,5031.0,-6512.0,178.0,1
1.6461450997129144e+18,frame_4170.jpeg,5444.0,-6601.0,-1431.0,1
1.6461450997662467e+18,frame_4171.jpeg,5821.0,-6153.0,241.0,1
1.6461450998134561e+18,frame_4172.jpeg,5216.0,-6010.0,-270.0,1
1.646145099865353e+18,frame_4173.jpeg,4856.0,-6549.0,-75.0,1
1.6461450999135306e+18,frame_4174.jpeg,3854.0,-7706.0,-2608.0,1
1.6461450999681083e+18,frame_4175.jpeg,4385.0,-6542.0,-1289.0,1
1.6461451000101706e+18,frame_4176.jpeg,3891.0,-6857.0,-1989.0,1
1.646145100067478e+18,frame_4177.jpeg,4337.0,-6583.0,-1817.0,1
1.6461451001131832e+18,frame_4178.jpeg,3581.0,-6786.0,-1570.0,1
1.6461451001666132e+18,frame_4179.jpeg,4626.0,-7032.0,-1505.0,1
1.6461451002128056e+18,frame_4180.jpeg,3861.0,-6718.0,-1446.0,1
1.6461451002666401e+18,frame_4181.jpeg,4005.0,-7004.0,-1408.0,1
1.6461451003141706e+18,frame_4182.jpeg,3866.0,-6976.0,-2031.0,1
1.6461451003682342e+18,frame_4183.jpeg,4135.0,-6552.0,-1809.0,1
1.6461451004112689e+18,frame_4184.jpeg,4295.0,-7154.0,-1501.0,1
1.6461451004662044e+18,frame_4185.jpeg,3823.0,-6560.0,-1600.0,1
1.6461451005185492e+18,frame_4186.jpeg,4214.0,-6771.0,-1882.0,1
1.6461451005648205e+18,frame_4187.jpeg,3395.0,-7103.0,-2330.0,1
1.6461451005982743e+18,frame_4188.jpeg,3891.0,-6417.0,-1885.0,1
1.6461451006660895e+18,frame_4189.jpeg,4157.0,-6508.0,-1688.0,1
1.646145100725803e+18,frame_4190.jpeg,4283.0,-6877.0,-1715.0,1
1.6461451007651768e+18,frame_4191.jpeg,3916.0,-6906.0,-1712.0,1
1.6461451008150382e+18,frame_4192.jpeg,4713.0,-6444.0,-1785.0,1
1.6461451008651612e+18,frame_4193.jpeg,4124.0,-6547.0,-2052.0,1
1.6461451009145114e+18,frame_4194.jpeg,4127.0,-6692.0,-1713.0,1
1.6461451009641513e+18,frame_4195.jpeg,4219.0,-6742.0,-1739.0,1
1.6461451010170665e+18,frame_4196.jpeg,4064.0,-6754.0,-1974.0,1
1.646145101056005e+18,frame_4197.jpeg,4033.0,-6467.0,-2145.0,1
1.6461451011151363e+18,frame_4198.jpeg,4399.0,-6733.0,-1610.0,1
1.6461451011729009e+18,frame_4199.jpeg,4041.0,-6912.0,-1794.0,1
1.6461451012182236e+18,frame_4200.jpeg,4058.0,-6490.0,-2411.0,1
1.6461451012700065e+18,frame_4201.jpeg,4027.0,-6654.0,-2176.0,1
1.6461451013242527e+18,frame_4202.jpeg,3995.0,-6881.0,-2498.0,1
1.6461451013653235e+18,frame_4203.jpeg,4318.0,-6772.0,-1892.0,1
1.6461451014205862e+18,frame_4204.jpeg,3749.0,-7001.0,-2180.0,1
1.6461451014657208e+18,frame_4205.jpeg,4277.0,-6617.0,-2119.0,1
1.6461451015181893e+18,frame_4206.jpeg,4125.0,-6641.0,-2182.0,1
1.6461451015661148e+18,frame_4207.jpeg,4156.0,-6576.0,-2131.0,1
1.6461451016148974e+18,frame_4208.jpeg,3919.0,-6658.0,-2466.0,1
1.6461451016655946e+18,frame_4209.jpeg,4043.0,-6553.0,-2296.0,1
1.6461451017365164e+18,frame_4210.jpeg,3761.0,-6569.0,-2230.0,1
1.6461451017726339e+18,frame_4211.jpeg,3659.0,-6624.0,-2253.0,1
1.6461451017726339e+18,frame_4212.jpeg,3659.0,-6624.0,-2253.0,1
1.6461451018694735e+18,frame_4213.jpeg,3613.0,-6678.0,-2246.0,1
1.6461451019033595e+18,frame_4214.jpeg,3632.0,-6748.0,-2227.0,1
1.646145101958329e+18,frame_4215.jpeg,3700.0,-6823.0,-2222.0,1
1.6461451020134216e+18,frame_4216.jpeg,3806.0,-6867.0,-2210.0,1
1.6461451020587873e+18,frame_4217.jpeg,3938.0,-6874.0,-2226.0,1
1.6461451021155308e+18,frame_4218.jpeg,4134.0,-6841.0,-2235.0,1
1.646145102192705e+18,frame_4219.jpeg,4341.0,-6794.0,-2195.0,1
1.6461451022276396e+18,frame_4220.jpeg,4477.0,-6723.0,-2160.0,1
1.6461451022276396e+18,frame_4221.jpeg,4477.0,-6723.0,-2160.0,1
1.6461451023610166e+18,frame_4222.jpeg,4547.0,-6618.0,-2077.0,1
1.6461451023610166e+18,frame_4223.jpeg,4547.0,-6618.0,-2077.0,1
1.6461451024237417e+18,frame_4224.jpeg,4585.0,-6514.0,-2022.0,1
1.6461451024723366e+18,frame_4225.jpeg,4596.0,-6460.0,-1982.0,1
1.646145102533073e+18,frame_4226.jpeg,4552.0,-6463.0,-1936.0,1
1.6461451025821268e+18,frame_4227.jpeg,4484.0,-6497.0,-1923.0,1
1.6461451026103657e+18,frame_4228.jpeg,4417.0,-6522.0,-1925.0,1
1.646145102695245e+18,frame_4229.jpeg,4332.0,-6536.0,-1945.0,1
1.6461451027120822e+18,frame_4230.jpeg,4207.0,-6546.0,-1982.0,1
1.6461451027787638e+18,frame_4231.jpeg,4077.0,-6552.0,-2022.0,1
1.6461451068326446e+18,frame_4312.jpeg,5722.0,-3468.0,-6378.0,1
1.6461451069018012e+18,frame_4313.jpeg,5638.0,-3497.0,-6450.0,1
1.646145106932376e+18,frame_4314.jpeg,5256.0,-3243.0,-6252.0,1
1.646145106973483e+18,frame_4315.jpeg,6083.0,-2648.0,-3930.0,1
1.6461451070226135e+18,frame_4316.jpeg,3666.0,-1265.0,-7712.0,1
1.6461451070764654e+18,frame_4317.jpeg,2004.0,-847.0,-8220.0,1
1.646145107099759e+18,frame_4318.jpeg,1572.0,-619.0,-7946.0,1
1.646145107157938e+18,frame_4319.jpeg,1441.0,-703.0,-7887.0,1
1.6461451072252431e+18,frame_4320.jpeg,2366.0,-953.0,-7226.0,1
1.6461451072759519e+18,frame_4321.jpeg,3322.0,-363.0,-6724.0,1
1.646145107324454e+18,frame_4322.jpeg,4540.0,595.0,-7861.0,1
1.6461451073741985e+18,frame_4323.jpeg,3595.0,355.0,-7742.0,1
1.646145107423358e+18,frame_4324.jpeg,3817.0,515.0,-7220.0,1
1.6461451074735724e+18,frame_4325.jpeg,3782.0,298.0,-6916.0,1
1.6461451075270172e+18,frame_4326.jpeg,3263.0,149.0,-7264.0,1
1.6461451075734474e+18,frame_4327.jpeg,3659.0,40.0,-7450.0,1
1.6461451076232663e+18,frame_4328.jpeg,3136.0,75.0,-7448.0,1
1.646145107668378e+18,frame_4329.jpeg,3438.0,255.0,-7261.0,1
1.6461451077275889e+18,frame_4330.jpeg,3388.0,173.0,-7175.0,1
1.6461451077731436e+18,frame_4331.jpeg,3458.0,-7.0,-7253.0,1
1.6461451078266916e+18,frame_4332.jpeg,3464.0,206.0,-7277.0,1
