timestamp,a_right_backPose,b_right_backPose,c_right_backPose, DELIVERY_BIMANUAL
1.6455446828322345e+18,-7656.0,525.0,2761.0,1
1.645544682881222e+18,-7859.0,264.0,3259.0,1
1.645544682931539e+18,-7844.0,439.0,3183.0,1
1.645544682983009e+18,-7550.0,584.0,2903.0,1
1.645544683032177e+18,-7562.0,402.0,2737.0,1
1.645544683076782e+18,-7479.0,781.0,2935.0,1
1.64554468313246e+18,-7699.0,292.0,3173.0,1
1.6455446831828088e+18,-7626.0,326.0,3247.0,1
1.6455446832241748e+18,-7672.0,579.0,3371.0,1
1.645544683281209e+18,-7545.0,872.0,3349.0,1
1.6455446833333501e+18,-7003.0,521.0,3496.0,1
1.6455446833819945e+18,-7231.0,606.0,4520.0,1
1.6455446834338499e+18,-7119.0,266.0,4863.0,1
1.6455446834858988e+18,-7276.0,385.0,4832.0,1
1.645544683516402e+18,-7066.0,122.0,4842.0,1
1.645544683580763e+18,-6573.0,94.0,5173.0,1
1.6455446836240753e+18,-6478.0,191.0,5367.0,1
1.645544683678397e+18,-6622.0,433.0,5724.0,1
1.6455446837369208e+18,-6173.0,189.0,6565.0,1
1.6455446837817032e+18,-6494.0,-141.0,6714.0,1
1.645544683823103e+18,-7933.0,414.0,6279.0,1
1.6455446838787958e+18,-8028.0,-678.0,5547.0,1
1.6455446839258877e+18,-9108.0,36.0,4230.0,1
1.6455446839812641e+18,-7271.0,-1370.0,2228.0,1
1.6455446840263406e+18,-7316.0,-875.0,1433.0,1
1.6455446840774392e+18,-6678.0,-1821.0,79.0,1
1.645544684126948e+18,-6535.0,-2526.0,-2038.0,1
1.645544684181793e+18,-6001.0,-967.0,-4446.0,1
1.645544684232737e+18,-4877.0,-1640.0,-5507.0,1
1.6455446842823603e+18,-4298.0,-91.0,-6848.0,1
1.6455446843332147e+18,-1587.0,-803.0,-7762.0,1
1.6455446843821204e+18,-2128.0,537.0,-8450.0,1
1.645544684433159e+18,-286.0,-635.0,-8606.0,1
1.645544684479093e+18,-1351.0,-338.0,-8291.0,1
1.645544684533634e+18,-1736.0,-624.0,-7215.0,1
1.645544684582486e+18,-2961.0,-54.0,-7901.0,1
1.6455446846348372e+18,-3682.0,715.0,-7886.0,1
1.645544684683141e+18,-3299.0,370.0,-7350.0,1
1.6455446847351066e+18,-3497.0,394.0,-7208.0,1
1.645544684779844e+18,-3075.0,232.0,-7263.0,1
1.6455446848346893e+18,-4224.0,-168.0,-6694.0,1
1.645544684878703e+18,-5018.0,105.0,-6590.0,1
1.6455446849274304e+18,-6179.0,938.0,-6922.0,1
1.6455446849791867e+18,-5698.0,438.0,-6594.0,1
1.6455446850347133e+18,-5664.0,406.0,-5962.0,1
1.6455446850810744e+18,-5835.0,625.0,-6004.0,1
1.6455446851340723e+18,-5294.0,363.0,-6205.0,1
1.6455446851740424e+18,-5437.0,305.0,-6371.0,1
1.645544685222751e+18,-5144.0,348.0,-6493.0,1
1.6455446852778568e+18,-5374.0,402.0,-6456.0,1
1.6455446853280118e+18,-5240.0,370.0,-6157.0,1
1.6455446853824604e+18,-5412.0,661.0,-6628.0,1
1.6455446854337746e+18,-4931.0,259.0,-6606.0,1
1.6455446854868495e+18,-5396.0,443.0,-6419.0,1
1.6455446855343048e+18,-5060.0,447.0,-6720.0,1
1.645544685583853e+18,-4938.0,209.0,-6795.0,1
1.645544685634318e+18,-4970.0,363.0,-6463.0,1
1.6455446856833902e+18,-4808.0,917.0,-6692.0,1
1.6455446857353684e+18,-4703.0,1908.0,-7103.0,1
1.6455446857818588e+18,-4523.0,2183.0,-6274.0,1
1.6455446858341312e+18,-5329.0,-3303.0,-2947.0,1
1.6455446858849523e+18,-5165.0,-3956.0,-1958.0,1
1.6455446859341343e+18,-8413.0,-2723.0,-2774.0,1
1.6455446859852193e+18,-8916.0,-2242.0,-4159.0,1
1.645544686017833e+18,-9096.0,-3025.0,-3592.0,1
1.6455446860837893e+18,-8904.0,-3436.0,-3128.0,1
1.645544686135502e+18,-6966.0,-3132.0,-2254.0,1
1.64554468618715e+18,-6979.0,-3621.0,-368.0,1
1.6455446862283415e+18,-7870.0,-3231.0,490.0,1
1.6455446862788544e+18,-7836.0,-2834.0,202.0,1
1.6455446863340352e+18,-7914.0,-2866.0,-235.0,1
1.6455446863803932e+18,-8094.0,-2610.0,-600.0,1
1.6455446864276654e+18,-8191.0,-2703.0,-596.0,1
1.6455446864871386e+18,-8031.0,-2761.0,-403.0,1
1.6455446865283707e+18,-8062.0,-2885.0,-192.0,1
1.6455446865828513e+18,-8030.0,-2684.0,72.0,1
1.6455446866285978e+18,-7981.0,-2386.0,282.0,1
1.6455446866818122e+18,-7593.0,-2118.0,74.0,1
1.6455446867361047e+18,-7822.0,-2291.0,957.0,1
1.6455446867856965e+18,-7421.0,-2063.0,917.0,1
1.6455446868269737e+18,-7989.0,-2507.0,1583.0,1
1.645544686883616e+18,-7606.0,-2331.0,2716.0,1
1.645544686934828e+18,-8046.0,-2058.0,3001.0,1
1.6455446869861752e+18,-7573.0,-2560.0,2991.0,1
1.64554468703569e+18,-7715.0,-2958.0,3764.0,1
1.645544687085996e+18,-7641.0,-2174.0,4012.0,1
1.6455446871381217e+18,-6965.0,-2523.0,3369.0,1
1.6455446871855224e+18,-6059.0,-1934.0,1076.0,1
1.6455446872382333e+18,-7845.0,-2327.0,1998.0,1
1.645544687283702e+18,-6736.0,-4312.0,2470.0,1
1.6455446873346483e+18,-6860.0,-2164.0,3198.0,1
1.6455446873850867e+18,-7714.0,-1372.0,3818.0,1
1.645544687436351e+18,-7282.0,-1730.0,4001.0,1
1.6455446874839542e+18,-7396.0,-2108.0,4362.0,1
1.6455446875394598e+18,-7315.0,-1996.0,4454.0,1
1.6455446875861015e+18,-7186.0,-2097.0,4177.0,1
1.6455446876393242e+18,-7293.0,-2018.0,3871.0,1
1.645544687683878e+18,-7365.0,-1967.0,3773.0,1
1.6455446877389212e+18,-7035.0,-2088.0,3915.0,1
1.645544687780684e+18,-7022.0,-1914.0,4030.0,1
1.6455446878351084e+18,-6972.0,-1901.0,4220.0,1
1.6455446878811901e+18,-6956.0,-1843.0,4281.0,1
1.6455446879386547e+18,-7013.0,-1873.0,4221.0,1
1.6455446879895951e+18,-7100.0,-1954.0,4045.0,1
1.6455446880371346e+18,-7502.0,-1838.0,3864.0,1
1.6455446880846392e+18,-7465.0,-1721.0,3559.0,1
1.6455446881430735e+18,-7457.0,-1814.0,3521.0,1
1.645544688183968e+18,-7451.0,-1633.0,3326.0,1
1.6455446882382784e+18,-7265.0,-1891.0,3396.0,1
1.6455446882859523e+18,-7271.0,-1789.0,3362.0,1
1.6455446883378726e+18,-7343.0,-1830.0,3429.0,1
1.6455446883878902e+18,-7361.0,-1721.0,3452.0,1
1.6455446884426353e+18,-7389.0,-1802.0,3451.0,1
1.645544688482209e+18,-7441.0,-1569.0,3410.0,1
1.64554468854474e+18,-7431.0,-1560.0,3387.0,1
1.6455446885886052e+18,-7418.0,-1783.0,3515.0,1
1.6455446885962038e+18,-7406.0,-1799.0,3512.0,1
1.6455446887487567e+18,-7403.0,-1804.0,3514.0,1
1.6455446887487567e+18,-7403.0,-1804.0,3514.0,1
1.645544688787477e+18,-7438.0,-1829.0,3444.0,1
1.645544688829336e+18,-7581.0,-1794.0,3217.0,1
1.6455446888882737e+18,-7584.0,-1672.0,3062.0,1
1.645544688936883e+18,-7542.0,-1630.0,2943.0,1
1.6455446889868892e+18,-7523.0,-1567.0,2839.0,1
1.645544689039349e+18,-7615.0,-1587.0,2765.0,1
1.6455446890864195e+18,-7609.0,-1597.0,2833.0,1
1.6455446891370463e+18,-7641.0,-1522.0,2908.0,1
1.6455446891903698e+18,-7653.0,-1618.0,3007.0,1
1.6455446892374973e+18,-7882.0,-1166.0,2821.0,1
1.6455446892816325e+18,-7682.0,-1634.0,2899.0,1
1.6455446893390848e+18,-7406.0,-1912.0,2715.0,1
1.6455446894044183e+18,-7409.0,-1837.0,2591.0,1
1.6455446894360707e+18,-8594.0,258.0,1805.0,1
1.6455446894885002e+18,-7522.0,1162.0,1518.0,1
1.6455446895377528e+18,-8454.0,-567.0,2620.0,1
1.6455446895880474e+18,-5499.0,-4326.0,2684.0,1
1.6455446896402383e+18,-4422.0,-5730.0,1708.0,1
1.6455446897284746e+18,-4514.0,-5734.0,1473.0,1
1.6455446897306975e+18,-4506.0,-5572.0,1279.0,1
