timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, BOLT_LEFT
1.6450220423984223e+18,296.0,411.0,6024.0,1
1.6450220424433262e+18,-594.0,1770.0,7562.0,1
1.645022042494498e+18,-1989.0,-706.0,11663.0,1
1.6450220425464497e+18,-1484.0,-220.0,10549.0,1
1.6450220425975314e+18,-1787.0,158.0,9404.0,1
1.6450220426483704e+18,-1909.0,-847.0,8471.0,1
1.6450220426987407e+18,-1558.0,-1916.0,8254.0,1
1.6450220427504228e+18,-553.0,-3071.0,8029.0,1
1.6450220427981768e+18,-240.0,-4964.0,8859.0,1
1.6450220428451812e+18,-92.0,-4201.0,8980.0,1
1.645022042895774e+18,720.0,-4416.0,5057.0,1
1.645022042947775e+18,781.0,-7754.0,3686.0,1
1.6450220429944102e+18,84.0,-4200.0,6893.0,1
1.6450220430450514e+18,1454.0,-5441.0,4604.0,1
1.6450220430942556e+18,1042.0,-7260.0,6243.0,1
1.6450220431477614e+18,183.0,-3495.0,8139.0,1
1.6450220431943073e+18,-723.0,-3201.0,8514.0,1
1.6450220432482263e+18,-1287.0,-2060.0,8430.0,1
1.6450220432987525e+18,-1646.0,-1220.0,8776.0,1
1.6450220433478444e+18,-2010.0,-970.0,9277.0,1
1.6450220433989548e+18,-1185.0,-2640.0,8538.0,1
1.645022043448133e+18,-765.0,-2441.0,7845.0,1
1.645022043499564e+18,-605.0,-2439.0,6368.0,1
1.6450220435488532e+18,-503.0,-3538.0,5789.0,1
1.6450220435966986e+18,-6.0,-7990.0,3862.0,1
1.6450220436493071e+18,930.0,-8622.0,3431.0,1
1.6450220436971914e+18,768.0,-8651.0,3189.0,1
1.6450220437495096e+18,513.0,-6521.0,3574.0,1
1.6450220437967982e+18,313.0,-3793.0,3844.0,1
1.6450220438498317e+18,1419.0,-2001.0,3762.0,1
1.6450220438965012e+18,2052.0,-3310.0,5332.0,1
1.645022043951851e+18,2144.0,-5155.0,5883.0,1
1.645022043993649e+18,2493.0,-3931.0,5787.0,1
1.645022044044076e+18,1611.0,-6390.0,5803.0,1
1.6450220440957637e+18,1566.0,-6684.0,6632.0,1
1.645022044145712e+18,1154.0,-6299.0,6692.0,1
1.6450220442015939e+18,927.0,-7895.0,7051.0,1
1.645022044250152e+18,6.0,-10906.0,5100.0,1
1.645022044301194e+18,-1026.0,-11032.0,4705.0,1
1.6450220443487608e+18,-1879.0,-8183.0,4228.0,1
1.6450220444008694e+18,-2125.0,-7835.0,3041.0,1
1.645022044451843e+18,-2540.0,-6008.0,4293.0,1
1.645022044501144e+18,-2235.0,-6169.0,4188.0,1
1.645022044547702e+18,-1578.0,-6287.0,4131.0,1
1.6450220446016722e+18,-245.0,-7576.0,3478.0,1
1.645022044650134e+18,612.0,-9044.0,2810.0,1
1.6450220447006456e+18,-4.0,-7713.0,2988.0,1
1.6450220447464033e+18,124.0,-5742.0,2406.0,1
1.6450220448009462e+18,707.0,-2771.0,3328.0,1
1.6450220448510075e+18,2282.0,-1975.0,4377.0,1
1.6450220449011684e+18,3347.0,-3594.0,5117.0,1
1.6450220449514614e+18,2728.0,-5003.0,5763.0,1
1.6450220449982208e+18,1998.0,-3914.0,5853.0,1
1.6450220450518052e+18,1130.0,-9395.0,7228.0,1
1.6450220450995487e+18,1336.0,-6744.0,5663.0,1
1.6450220451515776e+18,627.0,-7454.0,6075.0,1
1.6450220451998886e+18,348.0,-8260.0,6632.0,1
1.645022045251874e+18,118.0,-8889.0,6236.0,1
1.6450220452998748e+18,-1436.0,-10797.0,4816.0,1
1.645022045351484e+18,-1936.0,-8854.0,2435.0,1
1.6450220453998077e+18,-2725.0,-8452.0,2824.0,1
1.6450220454428426e+18,-3122.0,-7607.0,3876.0,1
1.6450220454995377e+18,-2375.0,-6095.0,4473.0,1
1.64502204555196e+18,-1399.0,-6162.0,4286.0,1
1.645022045598367e+18,-721.0,-8212.0,3772.0,1
1.6450220456532431e+18,-106.0,-8731.0,3025.0,1
1.6450220456999173e+18,-645.0,-7067.0,2835.0,1
1.6450220457547978e+18,-288.0,-5870.0,3408.0,1
1.64502204579634e+18,1165.0,-3896.0,3633.0,1
1.645022045853872e+18,1857.0,-2925.0,3811.0,1
1.6450220458992325e+18,2886.0,-1168.0,4372.0,1
1.6450220459505009e+18,2798.0,-3315.0,5621.0,1
1.6450220459996e+18,1097.0,-8106.0,5462.0,1
1.645022046055331e+18,964.0,-4207.0,6200.0,1
1.6450220460997225e+18,1444.0,-5062.0,7872.0,1
1.6450220461514314e+18,2109.0,-9911.0,8642.0,1
1.6450220461995407e+18,1566.0,-8816.0,7115.0,1
1.6450220462541327e+18,-267.0,-8750.0,5935.0,1
1.6450220463041446e+18,-1749.0,-6790.0,5884.0,1
1.6450220463512922e+18,-3019.0,-7943.0,5915.0,1
1.6450220464032553e+18,-3175.0,-6597.0,5324.0,1
1.6450220464547576e+18,-2347.0,-6043.0,4607.0,1
1.6450220465022687e+18,-1904.0,-5587.0,4887.0,1
1.6450220465503777e+18,-1209.0,-6483.0,3944.0,1
1.6450220466054894e+18,-60.0,-9289.0,2275.0,1
1.6450220466514404e+18,-228.0,-8894.0,2287.0,1
1.6450220467060332e+18,-78.0,-6809.0,3022.0,1
1.6450220467555174e+18,202.0,-4510.0,2886.0,1
1.645022046800705e+18,1276.0,-3291.0,2738.0,1
1.6450220468508495e+18,2333.0,-4642.0,4006.0,1
1.6450220469069384e+18,2120.0,-6225.0,4980.0,1
1.6450220469536604e+18,1861.0,-3738.0,5152.0,1
1.645022047005801e+18,1669.0,-4900.0,6018.0,1
1.6450220470502257e+18,2318.0,-6419.0,7306.0,1
1.6450220471040192e+18,1586.0,-7072.0,7011.0,1
1.6450220471509855e+18,695.0,-6337.0,5939.0,1
1.6450220472061783e+18,1290.0,-6866.0,5806.0,1
1.6450220472529114e+18,-328.0,-10403.0,6271.0,1
1.6450220473028575e+18,-2098.0,-11598.0,5588.0,1
1.645022047353834e+18,-2895.0,-8601.0,3718.0,1
1.6450220474097692e+18,-2863.0,-7095.0,4089.0,1
1.6450220474501302e+18,-2420.0,-6810.0,4393.0,1
1.6450220475021532e+18,-1685.0,-6979.0,3093.0,1
1.6450220475508142e+18,-1964.0,-7232.0,4175.0,1
1.6450220476041833e+18,-718.0,-6044.0,3225.0,1
1.6450220476525386e+18,-26.0,-8772.0,2178.0,1
1.6450220477065692e+18,-78.0,-6753.0,2738.0,1
1.6450220477525059e+18,605.0,-6015.0,2083.0,1
1.6450220478067459e+18,1496.0,-3946.0,3183.0,1
1.6450220478520548e+18,2928.0,-2439.0,3314.0,1
1.645022047904233e+18,2451.0,-2161.0,5350.0,1
1.6450220479532419e+18,2262.0,-4840.0,5586.0,1
1.64502204800731e+18,1304.0,-5655.0,6528.0,1
1.6450220480488026e+18,790.0,-3515.0,6254.0,1
1.6450220481032476e+18,633.0,-6774.0,7525.0,1
1.645022048156562e+18,424.0,-13481.0,6888.0,1
1.6450220482079153e+18,-601.0,-12087.0,5395.0,1
1.6450220482590618e+18,-868.0,-7550.0,3989.0,1
1.6450220483062461e+18,-1931.0,-6997.0,4873.0,1
1.6450220483538877e+18,-1982.0,-6666.0,4241.0,1
1.6450220484042143e+18,-2302.0,-7519.0,4556.0,1
1.645022048457045e+18,-2160.0,-5552.0,4349.0,1
1.6450220485077786e+18,-1076.0,-9116.0,1763.0,1
1.6450220485573606e+18,-178.0,-10605.0,223.0,1
1.64502204860541e+18,-796.0,-8405.0,1064.0,1
1.6450220486542234e+18,-698.0,-7482.0,1487.0,1
1.6450220487035366e+18,-765.0,-3231.0,1777.0,1
1.645022048753864e+18,354.0,-3404.0,2390.0,1
1.64502204880578e+18,1272.0,-5084.0,3814.0,1
1.6450220488560276e+18,2469.0,-3847.0,4318.0,1
1.645022048904689e+18,2677.0,-1282.0,5781.0,1
1.6450220489542656e+18,2382.0,-7733.0,7459.0,1
1.6450220490028518e+18,1489.0,-7531.0,6401.0,1
1.6450220490581514e+18,373.0,-5411.0,5681.0,1
1.6450220491050793e+18,133.0,-7186.0,5501.0,1
1.6450220491571287e+18,-177.0,-13199.0,5596.0,1
1.6450220492077432e+18,-691.0,-12191.0,3901.0,1
1.645022049256211e+18,-1752.0,-7082.0,4278.0,1
1.6450220493075448e+18,-2452.0,-8014.0,3921.0,1
1.6450220493600632e+18,-2655.0,-7049.0,4452.0,1
1.6450220494037542e+18,-2285.0,-5090.0,3235.0,1
1.6450220494557988e+18,-1315.0,-9067.0,2636.0,1
1.6450220495039022e+18,430.0,-9334.0,83.0,1
1.6450220495602941e+18,625.0,-8838.0,1103.0,1
1.645022049603584e+18,14.0,-9965.0,225.0,1
1.645022049658698e+18,-1138.0,-4042.0,91.0,1
1.6450220497021053e+18,-1588.0,-6132.0,1925.0,1
1.645022049758115e+18,514.0,-4128.0,2705.0,1
1.6450220498077253e+18,2843.0,-6173.0,2867.0,1
1.6450220498548751e+18,3566.0,-4580.0,4244.0,1
1.6450220499075924e+18,3650.0,-4269.0,5458.0,1
1.6450220499594345e+18,2731.0,-6285.0,6828.0,1
1.6450220500078856e+18,2367.0,-5622.0,6964.0,1
1.6450220500558147e+18,1775.0,-6844.0,5989.0,1
1.6450220501111603e+18,665.0,-6523.0,6328.0,1
1.64502205015782e+18,658.0,-5609.0,5403.0,1
1.645022050211738e+18,462.0,-4172.0,6428.0,1
1.6450220502529398e+18,509.0,-4402.0,7834.0,1
1.6450220503088018e+18,345.0,-6253.0,8885.0,1
1.6450220503529495e+18,-819.0,-3670.0,7661.0,1
1.6450220504082888e+18,-2453.0,-5476.0,9196.0,1
1.6450220504531384e+18,-1421.0,-3323.0,7481.0,1
1.6450220505084774e+18,353.0,-4506.0,6896.0,1
1.6450220505592092e+18,1028.0,-6561.0,6872.0,1
1.6450220506061786e+18,630.0,-6762.0,6556.0,1
1.6450220506558236e+18,222.0,-3911.0,1431.0,1
1.645022050709493e+18,-334.0,-12391.0,152.0,1
1.6450220527056525e+18,1703.0,-6693.0,1423.0,1
1.6450220527617352e+18,1574.0,-6309.0,675.0,1
1.6450220528083075e+18,1676.0,-6973.0,14.0,1
1.6450220528629862e+18,1858.0,-7934.0,-1750.0,1
1.6450220529094523e+18,1851.0,-8473.0,-2720.0,1
1.6450220529598502e+18,1831.0,-7907.0,-3061.0,1
1.6450220530101745e+18,1914.0,-7039.0,-3069.0,1
1.645022053060549e+18,2055.0,-7406.0,-3251.0,1
1.6450220531142884e+18,2132.0,-6530.0,-3597.0,1
1.64502205316068e+18,2042.0,-7289.0,-3984.0,1
1.645022053218035e+18,2031.0,-5996.0,-3851.0,1
1.6450220532590484e+18,1875.0,-6698.0,-4732.0,1
1.645022053313054e+18,1618.0,-6668.0,-4296.0,1
1.6450220533591176e+18,1302.0,-6676.0,-3792.0,1
1.645022053413679e+18,766.0,-7085.0,-2014.0,1
1.6450220534594967e+18,1080.0,-7461.0,-1931.0,1
1.645022053514211e+18,1150.0,-7404.0,61.0,1
1.6450220535588613e+18,991.0,-7188.0,2122.0,1
1.6450220536149084e+18,1267.0,-7665.0,2535.0,1
1.6450220536583782e+18,760.0,-7108.0,3976.0,1
1.6450220537139658e+18,500.0,-5120.0,5555.0,1
1.6450220537599107e+18,-36.0,-3123.0,7145.0,1
1.645022053812502e+18,-1027.0,-2776.0,8604.0,1
1.645022053860218e+18,-1596.0,-2686.0,8876.0,1
1.6450220539145667e+18,-1497.0,-1743.0,8742.0,1
1.6450220539579405e+18,-1550.0,-1571.0,9149.0,1
1.6450220540134822e+18,-1767.0,-1503.0,8693.0,1
1.6450220540600302e+18,-1800.0,-671.0,8446.0,1
1.6450220541137766e+18,-2268.0,-934.0,8532.0,1
1.6450220541599793e+18,-2954.0,-1440.0,8115.0,1
1.645022054213664e+18,-2387.0,-819.0,7853.0,1
1.6450220542595581e+18,-1697.0,-473.0,7954.0,1
1.645022054307889e+18,-1088.0,-3273.0,7652.0,1
1.6450220543601293e+18,-505.0,-4615.0,7009.0,1
1.6450220544131756e+18,-623.0,-4492.0,7380.0,1
1.6450220544601636e+18,-819.0,-5046.0,5684.0,1
1.6450220544987126e+18,-986.0,-5405.0,4267.0,1
1.64502205455852e+18,-455.0,-7792.0,3557.0,1
1.645022054609633e+18,1130.0,-9576.0,1656.0,1
1.645022054667065e+18,419.0,-8915.0,-627.0,1
1.6450220547116529e+18,-550.0,-9290.0,2096.0,1
1.6450220547658506e+18,638.0,-10229.0,-1628.0,1
1.6450220548119764e+18,757.0,-8424.0,-893.0,1
1.6450220548640586e+18,-133.0,-8086.0,-308.0,1
1.6450220549120786e+18,-103.0,-6385.0,1051.0,1
1.645022054962292e+18,74.0,-4405.0,2949.0,1
1.645022055013767e+18,324.0,-3332.0,4916.0,1
1.6450220550662822e+18,874.0,-3528.0,6263.0,1
1.6450220551119357e+18,849.0,-2213.0,5755.0,1
1.6450220551657544e+18,1155.0,-1031.0,6651.0,1
1.6450220552122655e+18,366.0,-3547.0,9137.0,1
1.645022055267344e+18,203.0,-6480.0,6867.0,1
1.6450220553128008e+18,170.0,-7623.0,5806.0,1
1.6450220553617871e+18,-43.0,-9176.0,5024.0,1
1.6450220554120428e+18,-162.0,-9147.0,4638.0,1
1.6450220554653007e+18,-443.0,-8870.0,3191.0,1
1.6450220555108613e+18,-700.0,-9917.0,1496.0,1
1.6450220555660928e+18,-1116.0,-8639.0,1377.0,1
1.6450220556112788e+18,-1547.0,-9381.0,1974.0,1
1.6450220556619315e+18,-1426.0,-8767.0,1022.0,1
1.6450220557123546e+18,-1699.0,-8676.0,1157.0,1
1.6450220557619686e+18,-2010.0,-8386.0,1401.0,1
1.645022055816212e+18,-1295.0,-7686.0,639.0,1
1.6450220558614226e+18,-191.0,-8550.0,568.0,1
1.6450220559118177e+18,500.0,-5802.0,892.0,1
1.6450220559649162e+18,1825.0,-4495.0,2062.0,1
1.645022056010937e+18,1423.0,-3549.0,3474.0,1
1.645022056062095e+18,863.0,-2691.0,4609.0,1
1.6450220561126113e+18,1991.0,-4630.0,4333.0,1
1.645022056165248e+18,2261.0,-5745.0,5578.0,1
1.6450220562159217e+18,2150.0,-7123.0,6162.0,1
1.6450220562639447e+18,658.0,-5358.0,8017.0,1
1.64502205631898e+18,246.0,-7534.0,7454.0,1
1.645022056362542e+18,-716.0,-10175.0,6207.0,1
1.6450220564202547e+18,-809.0,-9286.0,1015.0,1
1.6450220564700012e+18,-1507.0,-12019.0,-4.0,1
1.6450220565163113e+18,-1808.0,-9650.0,-159.0,1
1.6450220565639836e+18,-1246.0,-8793.0,-829.0,1
1.645022056617326e+18,-1512.0,-7937.0,-861.0,1
1.6450220566654093e+18,-1283.0,-8898.0,-1508.0,1
1.6450220567137372e+18,-742.0,-7409.0,-1596.0,1
1.645022056766701e+18,-860.0,-5194.0,-2.0,1
1.6450220568173112e+18,550.0,-3939.0,1260.0,1
1.645022056865091e+18,1600.0,-3020.0,3574.0,1
1.6450220569169728e+18,1950.0,-3829.0,5007.0,1
1.6450220569640335e+18,1954.0,-4130.0,6115.0,1
1.6450220570144346e+18,1736.0,-6510.0,6177.0,1
1.645022057063964e+18,1429.0,-7317.0,6225.0,1
1.64502205711365e+18,836.0,-7253.0,5693.0,1
1.6450220571649413e+18,-47.0,-9957.0,4559.0,1
1.6450220572193485e+18,-922.0,-10115.0,2804.0,1
1.6450220572644134e+18,-846.0,-9503.0,2719.0,1
1.645022057314555e+18,-836.0,-9687.0,1254.0,1
1.6450220573648945e+18,-1031.0,-10161.0,173.0,1
1.6450220574138522e+18,-643.0,-9065.0,-701.0,1
1.6450220574629783e+18,-528.0,-9202.0,-1061.0,1
1.645022057518293e+18,-1134.0,-7691.0,-1209.0,1
1.645022057563753e+18,-1442.0,-6737.0,-1069.0,1
1.6450220576140572e+18,-1355.0,-6376.0,1327.0,1
1.6450220576626916e+18,-627.0,-4739.0,2291.0,1
1.645022057714343e+18,236.0,-4324.0,3738.0,1
1.64502205776397e+18,1379.0,-3252.0,4817.0,1
1.6450220578182282e+18,1871.0,-3657.0,7260.0,1
1.6450220578683e+18,2031.0,-4643.0,7607.0,1
1.645022057913847e+18,1453.0,-7793.0,7790.0,1
1.645022057969331e+18,864.0,-8175.0,6334.0,1
1.6450220580149847e+18,447.0,-8723.0,4513.0,1
1.6450220580683594e+18,-167.0,-10211.0,1892.0,1
1.645022058117109e+18,-613.0,-10621.0,48.0,1
1.6450220581692106e+18,-850.0,-9294.0,-529.0,1
1.6450220582144095e+18,-1086.0,-9231.0,-750.0,1
1.645022058268939e+18,-1521.0,-8456.0,-1015.0,1
1.6450220583169853e+18,-1960.0,-7713.0,-1344.0,1
1.6450220583672376e+18,-2143.0,-6647.0,-56.0,1
1.645022058415578e+18,-1582.0,-6082.0,681.0,1
1.645022058467865e+18,-347.0,-4310.0,1828.0,1
1.6450220585173704e+18,1266.0,-4169.0,4495.0,1
1.6450220585692682e+18,2357.0,-4060.0,5561.0,1
1.6450220586170586e+18,2490.0,-6026.0,6963.0,1
1.6450220586681976e+18,1685.0,-7338.0,6895.0,1
1.645022058717904e+18,935.0,-9226.0,4571.0,1
1.6450220587687918e+18,-34.0,-9481.0,2304.0,1
1.6450220588177516e+18,-128.0,-8670.0,1314.0,1
1.6450220588679665e+18,72.0,-9795.0,1231.0,1
1.6450220589160376e+18,128.0,-9330.0,726.0,1
1.6450220589714575e+18,174.0,-8926.0,-552.0,1
1.6450220590181745e+18,-558.0,-8867.0,-1294.0,1
1.6450220590655913e+18,-989.0,-8848.0,-1224.0,1
1.6450220591164308e+18,-1926.0,-8987.0,-1841.0,1
1.6450220591698179e+18,-2389.0,-8594.0,-1319.0,1
1.6450220592159485e+18,-1812.0,-7042.0,200.0,1
1.6450220592698708e+18,-917.0,-6085.0,2140.0,1
1.6450220593178693e+18,351.0,-4617.0,3109.0,1
1.645022059366244e+18,1191.0,-4231.0,4603.0,1
1.64502205942183e+18,1728.0,-3813.0,4885.0,1
1.6450220594679598e+18,1787.0,-4289.0,4597.0,1
1.645022059522408e+18,1521.0,-6191.0,5487.0,1
1.6450220595690063e+18,1433.0,-7908.0,5590.0,1
1.645022059621248e+18,1299.0,-8862.0,4975.0,1
1.6450220596673106e+18,772.0,-9571.0,4420.0,1
1.6450220597222254e+18,168.0,-8529.0,3447.0,1
1.6450220597659348e+18,-465.0,-9916.0,2302.0,1
1.645022059821555e+18,-504.0,-9050.0,1050.0,1
1.645022059865055e+18,-618.0,-9106.0,150.0,1
1.6450220599215368e+18,-1157.0,-9465.0,-1148.0,1
1.6450220599698642e+18,-1154.0,-8613.0,-815.0,1
1.645022060020865e+18,-1444.0,-9071.0,-1244.0,1
1.645022060068354e+18,-1904.0,-8265.0,-844.0,1
1.6450220601213153e+18,-1120.0,-7416.0,-704.0,1
1.6450220601652636e+18,-732.0,-6686.0,396.0,1
1.6450220602218596e+18,-210.0,-4801.0,2043.0,1
1.6450220602711713e+18,911.0,-4434.0,2629.0,1
1.6450220603171835e+18,1379.0,-4985.0,3627.0,1
1.6450220603696732e+18,1794.0,-4022.0,3879.0,1
1.6450220604199299e+18,1687.0,-6420.0,5006.0,1
1.645022060470522e+18,1903.0,-8536.0,5494.0,1
1.6450220605208556e+18,1702.0,-10179.0,5988.0,1
1.645022060568323e+18,1051.0,-9479.0,4461.0,1
1.6450220606175857e+18,883.0,-8416.0,2677.0,1
1.6450220606700754e+18,-178.0,-9650.0,1535.0,1
1.645022060722897e+18,-991.0,-9989.0,742.0,1
1.6450220607666688e+18,-1755.0,-10819.0,-981.0,1
1.6450220608216056e+18,-2189.0,-9721.0,-1408.0,1
1.645022060870642e+18,-1929.0,-8864.0,-1196.0,1
1.6450220609201787e+18,-1499.0,-7267.0,-1242.0,1
1.6450220609587722e+18,-762.0,-6426.0,-683.0,1
1.6450220610235886e+18,-462.0,-4503.0,580.0,1
1.645022061070508e+18,353.0,-4393.0,1500.0,1
1.6450220611162022e+18,1047.0,-4823.0,3189.0,1
1.645022061170708e+18,1943.0,-4802.0,4360.0,1
1.6450220612210145e+18,2071.0,-6657.0,5669.0,1
1.6450220612691517e+18,1838.0,-9095.0,5938.0,1
1.6450220613188902e+18,1584.0,-8983.0,5699.0,1
1.6450220613726848e+18,250.0,-8073.0,4076.0,1
1.6450220614218504e+18,-71.0,-9047.0,2615.0,1
1.645022061474557e+18,-828.0,-10763.0,1568.0,1
1.6450220615171436e+18,-1287.0,-10641.0,723.0,1
1.645022061574644e+18,-1368.0,-9234.0,964.0,1
1.645022061614072e+18,-1346.0,-9876.0,256.0,1
1.6450220616737178e+18,-1701.0,-8795.0,-125.0,1
1.6450220617194202e+18,-1728.0,-8331.0,-567.0,1
1.6450220617710205e+18,-2130.0,-6902.0,-697.0,1
1.6450220618211295e+18,-1657.0,-6876.0,961.0,1
1.6450220618693893e+18,-521.0,-5754.0,1547.0,1
1.6450220619240794e+18,111.0,-5363.0,2012.0,1
1.6450220619735153e+18,1389.0,-5251.0,3057.0,1
1.6450220620189266e+18,2074.0,-3725.0,4459.0,1
1.6450220620736146e+18,2241.0,-3985.0,6219.0,1
1.6450220621194207e+18,1745.0,-5947.0,5804.0,1
1.6450220621714534e+18,1832.0,-6887.0,5724.0,1
1.645022062221428e+18,1070.0,-8435.0,6775.0,1
1.6450220622787139e+18,509.0,-9813.0,5520.0,1
1.6450220623239826e+18,-3.0,-9322.0,3430.0,1
1.645022062374859e+18,-887.0,-9787.0,1749.0,1
1.6450220624176064e+18,-1435.0,-10015.0,914.0,1
1.6450220624724723e+18,-1555.0,-10268.0,117.0,1
1.64502206252248e+18,-1849.0,-9740.0,-413.0,1
1.6450220625731945e+18,-1858.0,-9074.0,-614.0,1
1.645022062623743e+18,-2162.0,-8049.0,-1114.0,1
1.6450220626738655e+18,-1825.0,-6333.0,-848.0,1
1.6450220627218214e+18,-968.0,-5691.0,912.0,1
1.6450220627635935e+18,-474.0,-5398.0,1403.0,1
1.6450220628239424e+18,1122.0,-5976.0,2761.0,1
1.645022062870871e+18,1532.0,-5591.0,4050.0,1
1.6450220629205837e+18,2229.0,-3434.0,4836.0,1
1.6450220629703406e+18,2477.0,-3096.0,6449.0,1
1.645022063022703e+18,1444.0,-6437.0,6473.0,1
1.6450220630727803e+18,1665.0,-5825.0,6414.0,1
1.6450220631235348e+18,797.0,-6006.0,6946.0,1
1.6450220631740756e+18,330.0,-7579.0,6253.0,1
1.6450220632234378e+18,-305.0,-9029.0,5878.0,1
1.6450220632686653e+18,-401.0,-9386.0,4565.0,1
1.6450220633268227e+18,-1334.0,-9664.0,2459.0,1
1.6450220633731735e+18,-1517.0,-8810.0,1488.0,1
1.6450220634261053e+18,-1496.0,-10971.0,-258.0,1
1.645022063473901e+18,-2137.0,-10202.0,-728.0,1
1.6450220635266225e+18,-1744.0,-8488.0,-315.0,1
1.6450220635722097e+18,-1861.0,-7043.0,-82.0,1
1.6450220636255665e+18,-1036.0,-6171.0,227.0,1
1.6450220636716175e+18,-631.0,-4590.0,1650.0,1
1.6450220637244572e+18,218.0,-5006.0,2039.0,1
1.6450220637680942e+18,1373.0,-5260.0,3265.0,1
1.6450220638277821e+18,1804.0,-3862.0,4567.0,1
1.645022063871161e+18,1457.0,-1673.0,6072.0,1
1.6450220639262428e+18,1240.0,-5738.0,6666.0,1
1.645022063972119e+18,602.0,-6948.0,6562.0,1
1.6450220640276255e+18,525.0,-7572.0,6788.0,1
1.6450220640712783e+18,-405.0,-9254.0,7629.0,1
1.6450220641243456e+18,-946.0,-8994.0,5613.0,1
1.6450220641718126e+18,-1151.0,-6802.0,4635.0,1
1.645022064225081e+18,-1354.0,-6279.0,5197.0,1
1.6450220642775178e+18,-1812.0,-9305.0,3847.0,1
1.6450220643221906e+18,-1999.0,-10053.0,2251.0,1
1.6450220643776092e+18,-1711.0,-8292.0,2032.0,1
1.6450220644259976e+18,-1452.0,-8339.0,2079.0,1
1.6450220644780636e+18,-1174.0,-8936.0,1745.0,1
1.6450220645216323e+18,-1246.0,-9406.0,1377.0,1
1.6450220645740308e+18,-1515.0,-10264.0,1290.0,1
1.6450220646257408e+18,-663.0,-7906.0,532.0,1
1.6450220646761295e+18,260.0,-1459.0,2436.0,1
1.6450220647225969e+18,854.0,-292.0,3191.0,1
1.6450220647758075e+18,1586.0,-2089.0,2819.0,1
1.6450220648259581e+18,1652.0,-6379.0,3431.0,1
1.6450220648768105e+18,1257.0,-10286.0,2913.0,1
1.6450220649221363e+18,853.0,-11663.0,565.0,1
1.645022064980131e+18,764.0,-11234.0,537.0,1
