timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, DELIVERY_BIMANUAL
1.6450217333073193e+18,4089.0,-7143.0,-632.0,1
1.645021733355485e+18,4032.0,-6935.0,-942.0,1
1.6450217334120975e+18,3908.0,-7111.0,-1442.0,1
1.645021733460695e+18,3746.0,-6859.0,-1587.0,1
1.6450217335101432e+18,3774.0,-6489.0,-1583.0,1
1.6450217335639667e+18,3903.0,-6600.0,-1573.0,1
1.645021733612156e+18,3967.0,-6758.0,-1674.0,1
1.6450217336604178e+18,3974.0,-6913.0,-1769.0,1
1.6450217337092823e+18,3997.0,-6812.0,-1710.0,1
1.645021733760822e+18,4018.0,-6806.0,-1749.0,1
1.6450217338115005e+18,4041.0,-6762.0,-1803.0,1
1.645021733859887e+18,4094.0,-6725.0,-1859.0,1
1.6450217339093576e+18,4223.0,-6671.0,-1865.0,1
1.6450217339674913e+18,4296.0,-6591.0,-2010.0,1
1.6450217340085407e+18,4305.0,-6512.0,-2030.0,1
1.6450217340604352e+18,4353.0,-6249.0,-2291.0,1
1.6450217341093824e+18,4364.0,-5964.0,-2661.0,1
1.6450217341596954e+18,4348.0,-5761.0,-3467.0,1
1.645021734208997e+18,4184.0,-5774.0,-3892.0,1
1.6450217342606118e+18,4238.0,-5694.0,-4045.0,1
1.6450217343114378e+18,4360.0,-5521.0,-3871.0,1
1.645021734360332e+18,4822.0,-4839.0,-4022.0,1
1.6450217344093258e+18,4475.0,-4836.0,-2867.0,1
1.6450217344604104e+18,4503.0,-5078.0,-4195.0,1
1.6450217345109294e+18,4092.0,-4874.0,-4357.0,1
1.645021734562909e+18,4310.0,-4984.0,-4384.0,1
1.6450217346094313e+18,4515.0,-4767.0,-4257.0,1
1.645021734665567e+18,4553.0,-4820.0,-4611.0,1
1.6450217347080463e+18,4503.0,-5000.0,-4646.0,1
1.645021734759256e+18,4406.0,-5218.0,-4352.0,1
1.6450217348102141e+18,4379.0,-5119.0,-4281.0,1
1.645021734860282e+18,4407.0,-5142.0,-4115.0,1
1.6450217349110712e+18,4461.0,-5244.0,-4171.0,1
1.6450217349655657e+18,4625.0,-5113.0,-4189.0,1
1.6450217350083325e+18,4700.0,-5046.0,-4259.0,1
1.6450217350627356e+18,4600.0,-5010.0,-4269.0,1
1.645021735110642e+18,4523.0,-4987.0,-4182.0,1
1.645021735160236e+18,4465.0,-5079.0,-4123.0,1
1.6450217352129649e+18,4494.0,-5107.0,-4105.0,1
1.6450217352611218e+18,4526.0,-5151.0,-4126.0,1
1.6450217353130557e+18,4508.0,-5146.0,-4165.0,1
1.6450217353610135e+18,4544.0,-5102.0,-4120.0,1
1.6450217354147548e+18,4571.0,-5116.0,-4219.0,1
1.6450217354640294e+18,4528.0,-5141.0,-4225.0,1
1.645021735512234e+18,4542.0,-5071.0,-4128.0,1
1.645021735561771e+18,4527.0,-5005.0,-4148.0,1
1.64502173561015e+18,4522.0,-4992.0,-4149.0,1
1.6450217356606167e+18,4589.0,-5003.0,-4156.0,1
1.6450217357124408e+18,4585.0,-5004.0,-4180.0,1
1.6450217357603005e+18,4595.0,-5051.0,-4188.0,1
1.6450217358147745e+18,4586.0,-5102.0,-4147.0,1
1.645021735859525e+18,4651.0,-5083.0,-4128.0,1
1.6450217359139182e+18,4591.0,-5094.0,-4113.0,1
1.645021735960292e+18,4589.0,-5047.0,-4153.0,1
1.645021736014179e+18,4582.0,-5041.0,-4202.0,1
1.6450217360634657e+18,4659.0,-5053.0,-4211.0,1
1.645021736112398e+18,4669.0,-5146.0,-4258.0,1
1.6450217361635087e+18,4697.0,-4877.0,-4215.0,1
1.6450217362147218e+18,4876.0,-4977.0,-4470.0,1
1.6450217362638692e+18,4720.0,-4845.0,-4259.0,1
1.6450217363126282e+18,4793.0,-4815.0,-4563.0,1
1.6450217363614408e+18,4688.0,-4735.0,-4447.0,1
1.6450217364150044e+18,4538.0,-4894.0,-4139.0,1
1.6450217364596705e+18,4380.0,-4512.0,-3722.0,1
1.6450217365128658e+18,4268.0,-4841.0,-3452.0,1
1.6450217365657838e+18,4416.0,-5140.0,-4281.0,1
1.6450217366154396e+18,4593.0,-5101.0,-4379.0,1
1.645021736665965e+18,4815.0,-4910.0,-4525.0,1
1.6450217367149125e+18,4778.0,-4747.0,-4773.0,1
1.645021736760808e+18,4628.0,-4965.0,-4432.0,1
1.6450217368111306e+18,4679.0,-4924.0,-4327.0,1
1.6450217368625585e+18,4628.0,-4782.0,-4080.0,1
1.645021736912893e+18,4668.0,-4844.0,-4173.0,1
1.6450217369657275e+18,4690.0,-4792.0,-4145.0,1
1.6450217370176904e+18,4691.0,-4850.0,-4338.0,1
1.6450217370641352e+18,4703.0,-4882.0,-4199.0,1
1.6450217371152945e+18,4747.0,-4803.0,-4134.0,1
1.6450217371637565e+18,4752.0,-4848.0,-4226.0,1
1.6450217372065257e+18,4730.0,-4821.0,-4217.0,1
1.645021737264139e+18,4844.0,-4734.0,-4192.0,1
1.6450217373136374e+18,4898.0,-4744.0,-4281.0,1
1.6450217373669565e+18,4844.0,-4758.0,-4368.0,1
1.6450217374151173e+18,4872.0,-4699.0,-4246.0,1
1.6450217374670618e+18,4844.0,-4572.0,-4198.0,1
1.6450217375150154e+18,4845.0,-4728.0,-4346.0,1
1.6450217375679117e+18,4804.0,-4259.0,-4357.0,1
1.6450217376131676e+18,4820.0,-4400.0,-4644.0,1
1.6450217376676073e+18,4653.0,-4209.0,-4598.0,1
1.6450217377118996e+18,4679.0,-4137.0,-4761.0,1
1.6450217377807818e+18,4700.0,-4095.0,-4803.0,1
1.6450217378127703e+18,4754.0,-4039.0,-4902.0,1
1.6450217378653926e+18,4808.0,-4165.0,-4996.0,1
1.645021737911992e+18,4814.0,-4010.0,-5148.0,1
1.6450217379633705e+18,4652.0,-4038.0,-4938.0,1
1.6450217380126415e+18,4588.0,-4108.0,-4963.0,1
1.6450217380675804e+18,4562.0,-4123.0,-5014.0,1
1.6450217381115464e+18,4532.0,-4306.0,-5161.0,1
1.645021738163742e+18,4404.0,-4431.0,-5242.0,1
1.6450217382122168e+18,4189.0,-4677.0,-5204.0,1
1.645021738268605e+18,4090.0,-4805.0,-5111.0,1
1.6450217383130842e+18,3883.0,-4941.0,-5057.0,1
1.645021738363921e+18,3567.0,-5050.0,-4960.0,1
1.6450217384165043e+18,3319.0,-5132.0,-4847.0,1
1.6450217384666655e+18,3215.0,-5142.0,-4899.0,1
1.645021738516459e+18,3164.0,-5215.0,-4872.0,1
1.645021738567626e+18,3204.0,-5299.0,-4920.0,1
1.6450217386153772e+18,3181.0,-5462.0,-4946.0,1
1.6450217386635418e+18,3194.0,-5479.0,-4973.0,1
1.6450217387164795e+18,3352.0,-5511.0,-5018.0,1
1.645021738766718e+18,3333.0,-5338.0,-5088.0,1
1.6450217388177193e+18,3173.0,-5094.0,-5182.0,1
1.6450217388674941e+18,3112.0,-4861.0,-5047.0,1
1.6450217389199782e+18,3134.0,-4599.0,-5204.0,1
1.6450217389684209e+18,3467.0,-4625.0,-5481.0,1
1.6450217390207839e+18,2570.0,-4723.0,-3797.0,1
1.6450217390663933e+18,2889.0,-4708.0,-5009.0,1
1.645021739118083e+18,3522.0,-5053.0,-5739.0,1
1.6450217391655373e+18,3402.0,-4948.0,-5776.0,1
1.6450217392198897e+18,2797.0,-4614.0,-5545.0,1
1.6450217392635756e+18,2775.0,-5203.0,-5843.0,1
1.6450217393193252e+18,2550.0,-4923.0,-5881.0,1
1.6450217393664374e+18,2383.0,-4458.0,-6067.0,1
1.6450219220970542e+18,-651.0,-5256.0,6558.0,1
1.6450219221441316e+18,-342.0,-4984.0,6777.0,1
1.6450219221994563e+18,-2.0,-4476.0,6898.0,1
1.6450219222416632e+18,295.0,-4116.0,6983.0,1
1.6450219222972337e+18,617.0,-3870.0,7078.0,1
1.6450219223444628e+18,902.0,-3668.0,7054.0,1
1.6450219223976579e+18,1301.0,-3599.0,7158.0,1
1.6450219224407813e+18,1479.0,-4319.0,7233.0,1
1.645021922498088e+18,1680.0,-5089.0,7024.0,1
1.6450219225414103e+18,1793.0,-5059.0,6942.0,1
1.6450219225981727e+18,2033.0,-4472.0,6762.0,1
1.6450219226474358e+18,2129.0,-4290.0,6871.0,1
1.6450219226955763e+18,2313.0,-4343.0,6602.0,1
1.6450219227485573e+18,2315.0,-3989.0,6442.0,1
1.64502192280092e+18,2184.0,-4244.0,6369.0,1
1.64502192284994e+18,2307.0,-3835.0,6432.0,1
1.6450219228993582e+18,2510.0,-4182.0,6689.0,1
1.6450219229459878e+18,2611.0,-4898.0,6893.0,1
1.6450219229965107e+18,2810.0,-4455.0,6874.0,1
1.645021923046857e+18,2908.0,-4171.0,7261.0,1
1.6450219230951437e+18,2985.0,-3165.0,7588.0,1
1.6450219231483633e+18,3158.0,-2176.0,7777.0,1
1.6450219231965883e+18,2930.0,-1175.0,7714.0,1
1.6450219232516664e+18,2593.0,-147.0,7698.0,1
1.645021923297011e+18,2247.0,510.0,7983.0,1
1.645021923350596e+18,2150.0,1030.0,7855.0,1
1.6450219233970954e+18,2108.0,1360.0,7642.0,1
1.6450219234509898e+18,2171.0,1576.0,7702.0,1
1.64502192349687e+18,2246.0,1585.0,7759.0,1
1.6450219235491e+18,2314.0,1446.0,8098.0,1
1.6450219235967977e+18,2452.0,1325.0,8077.0,1
1.6450219236484293e+18,2558.0,1673.0,7957.0,1
1.6450219236952481e+18,2574.0,1884.0,7968.0,1
1.6450219237472556e+18,2581.0,2120.0,7811.0,1
1.6450219237943288e+18,2480.0,2061.0,7971.0,1
1.6450219238476234e+18,2661.0,2213.0,7734.0,1
1.645021923896278e+18,2587.0,2203.0,7763.0,1
1.6450219239530301e+18,2578.0,2174.0,7854.0,1
1.6450219239986048e+18,2519.0,2255.0,7867.0,1
1.645021924050258e+18,2471.0,2349.0,7748.0,1
1.6450219240999662e+18,2575.0,2309.0,7725.0,1
1.6450219241549947e+18,2529.0,2401.0,7905.0,1
1.6450219241956685e+18,2482.0,2466.0,7904.0,1
1.645021924252942e+18,2502.0,2612.0,7838.0,1
1.645021924300423e+18,2411.0,2480.0,7740.0,1
1.6450219243507325e+18,2395.0,2491.0,7703.0,1
1.645021924399955e+18,2369.0,2364.0,7804.0,1
1.6450219244485297e+18,2432.0,2345.0,7943.0,1
1.6450219244986322e+18,2562.0,2453.0,7928.0,1
1.6450219245500355e+18,2687.0,2472.0,7825.0,1
1.6450219245999534e+18,2648.0,2506.0,7989.0,1
1.6450219246503363e+18,2597.0,2452.0,8010.0,1
1.645021924698672e+18,2443.0,2366.0,8199.0,1
1.6450219247493489e+18,2673.0,2570.0,8315.0,1
1.645021924800338e+18,3084.0,2664.0,8325.0,1
1.6450219248484388e+18,3511.0,2650.0,8233.0,1
1.6450219249036698e+18,3942.0,2694.0,7919.0,1
1.6450219249480614e+18,4261.0,2278.0,7340.0,1
1.6450219249992394e+18,4507.0,2373.0,6559.0,1
1.6450219250458913e+18,4823.0,1788.0,5969.0,1
1.645021925098612e+18,4937.0,1836.0,5515.0,1
1.6450219251468995e+18,5044.0,2114.0,4663.0,1
1.6450219252026007e+18,4889.0,2393.0,4586.0,1
1.645021925245415e+18,4662.0,2101.0,4937.0,1
1.6450219253002734e+18,3959.0,2241.0,5603.0,1
1.6450219253500777e+18,3594.0,2244.0,5557.0,1
1.6450219253980733e+18,3266.0,972.0,6167.0,1
1.6450219254479977e+18,2593.0,430.0,6644.0,1
1.6450219255027108e+18,907.0,2678.0,7322.0,1
1.645021925548086e+18,-115.0,2581.0,8797.0,1
1.6450219255986977e+18,-119.0,892.0,8609.0,1
