timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, SCREW_RIGHT
1.6455438142847944e+18,frame_14866.jpeg,3646.0,-718.0,-7185.0,1
1.6455438143327977e+18,frame_14867.jpeg,2858.0,-812.0,-7303.0,1
1.645543814385441e+18,frame_14868.jpeg,3344.0,-757.0,-7056.0,1
1.645543814433422e+18,frame_14869.jpeg,3820.0,-592.0,-6898.0,1
1.6455438144850655e+18,frame_14870.jpeg,2947.0,-1118.0,-7591.0,1
1.6455438145298227e+18,frame_14871.jpeg,3087.0,-924.0,-7545.0,1
1.6455438145806963e+18,frame_14872.jpeg,3081.0,-694.0,-7297.0,1
1.645543814633111e+18,frame_14873.jpeg,4151.0,-597.0,-7082.0,1
1.6455438146833677e+18,frame_14874.jpeg,3241.0,-878.0,-7170.0,1
1.645543814734357e+18,frame_14875.jpeg,3513.0,-514.0,-7300.0,1
1.6455438147860498e+18,frame_14876.jpeg,3526.0,-595.0,-7479.0,1
1.6455438148299663e+18,frame_14877.jpeg,5375.0,-1597.0,-7717.0,1
