timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, PICKUP_LEFT
1.6461449278539702e+18,1171.0,-8428.0,-987.0,1
1.6461449278539702e+18,1171.0,-8428.0,-987.0,1
1.6461449278539702e+18,1171.0,-8428.0,-987.0,1
1.6461449278539702e+18,1171.0,-8428.0,-987.0,1
1.6461449278539702e+18,1171.0,-8428.0,-987.0,1
1.6461449278539702e+18,1171.0,-8428.0,-987.0,1
1.646144928428518e+18,1219.0,-8378.0,-1325.0,1
1.646144928428518e+18,1219.0,-8378.0,-1325.0,1
1.646144928428518e+18,1219.0,-8378.0,-1325.0,1
1.646144928428518e+18,1219.0,-8378.0,-1325.0,1
1.646144928428518e+18,1219.0,-8378.0,-1325.0,1
1.646144928428518e+18,1219.0,-8378.0,-1325.0,1
1.646144928428518e+18,1219.0,-8378.0,-1325.0,1
1.6461449285047068e+18,1244.0,-8301.0,-1646.0,1
1.6461449285047068e+18,1244.0,-8301.0,-1646.0,1
1.6461449285047068e+18,1244.0,-8301.0,-1646.0,1
1.6461449287232937e+18,1273.0,-8188.0,-1966.0,1
1.6461449287232937e+18,1273.0,-8188.0,-1966.0,1
1.6461449287232937e+18,1273.0,-8188.0,-1966.0,1
1.6461449288160876e+18,1304.0,-8022.0,-2262.0,1
1.6461449288160876e+18,1304.0,-8022.0,-2262.0,1
1.6461449289152074e+18,1329.0,-7832.0,-2506.0,1
1.6461449289676884e+18,1353.0,-7682.0,-2730.0,1
1.6461449289676884e+18,1353.0,-7682.0,-2730.0,1
1.646144929099525e+18,1365.0,-7638.0,-2953.0,1
1.646144929099525e+18,1365.0,-7638.0,-2953.0,1
1.6461449291758664e+18,1401.0,-7693.0,-3180.0,1
1.6461449292059704e+18,1430.0,-7779.0,-3373.0,1
1.6461449292614838e+18,1365.0,-7824.0,-3647.0,1
1.646144929307274e+18,728.0,-5738.0,-5421.0,1
1.6461450074501937e+18,-2707.0,-3493.0,7653.0,1
1.6461450074996646e+18,-2235.0,-1729.0,6407.0,1
1.6461450075018993e+18,-2316.0,-2344.0,6292.0,1
1.646145007645004e+18,-2371.0,-2933.0,6224.0,1
1.646145007650414e+18,-2833.0,-4296.0,5014.0,1
1.6461450076972552e+18,-6581.0,-1556.0,9451.0,1
1.6461450077651994e+18,-7977.0,-3481.0,11025.0,1
1.6461450077964928e+18,-6093.0,-5231.0,12856.0,1
1.6461450078541668e+18,-4461.0,-5120.0,11720.0,1
1.646145007897499e+18,1200.0,-2480.0,5578.0,1
1.6461450079577915e+18,1479.0,-2013.0,5080.0,1
1.6461450080161047e+18,2486.0,-1396.0,3704.0,1
1.646145008062223e+18,3259.0,-1651.0,2765.0,1
1.6461450081000676e+18,4546.0,-2035.0,-2216.0,1
1.6461450081464678e+18,1592.0,-6852.0,887.0,1
1.6461450082042737e+18,-259.0,-5223.0,2062.0,1
1.6461450082516093e+18,152.0,-4751.0,1108.0,1
1.6461450083185897e+18,839.0,-6607.0,572.0,1
1.6461450387907776e+18,-4425.0,-1712.0,5208.0,1
1.646145038838418e+18,-2491.0,-929.0,7059.0,1
1.6461450388830108e+18,-2154.0,242.0,8612.0,1
1.646145038937659e+18,-2234.0,1441.0,11529.0,1
1.6461450389939092e+18,-2875.0,1774.0,11104.0,1
1.6461450390405138e+18,-6261.0,1431.0,7516.0,1
1.6461450390910141e+18,-8456.0,1573.0,6236.0,1
1.6461450391384366e+18,-7005.0,-2295.0,3894.0,1
1.6461450391912527e+18,-7469.0,1207.0,7415.0,1
1.6461450392377526e+18,-7274.0,-179.0,8203.0,1
1.6461450392749315e+18,-7047.0,252.0,8778.0,1
1.6461450393395295e+18,-5611.0,345.0,8147.0,1
1.646145039392255e+18,-4424.0,-1349.0,7313.0,1
1.6461450394333806e+18,-3874.0,-577.0,7635.0,1
1.6461450394778867e+18,-2876.0,-1556.0,7616.0,1
1.6461450395383736e+18,-2497.0,-1491.0,7616.0,1
1.6461450395899218e+18,-1645.0,-2090.0,7156.0,1
1.6461450396367089e+18,-224.0,-1997.0,6979.0,1
1.6461450396972372e+18,41.0,-2877.0,7062.0,1
1.6461450397378399e+18,328.0,-2862.0,7297.0,1
1.6461450397874015e+18,1648.0,-1585.0,8067.0,1
1.64614503983717e+18,2423.0,-2201.0,6749.0,1
1.6461450398873626e+18,3515.0,-2728.0,4962.0,1
1.6461450399375132e+18,4150.0,-3590.0,3306.0,1
1.6461450399895173e+18,4948.0,-4822.0,2234.0,1
1.646145040039621e+18,5333.0,-5130.0,1654.0,1
1.6461450400916498e+18,4736.0,-6931.0,1490.0,1
1.646145040142292e+18,4234.0,-5669.0,1189.0,1
1.6461450401914007e+18,4827.0,-6705.0,426.0,1
1.646145040241864e+18,4655.0,-7026.0,19.0,1
1.646145040291003e+18,4487.0,-6548.0,267.0,1
1.6461450403418324e+18,4829.0,-7709.0,-290.0,1
1.6461450403939456e+18,4504.0,-7984.0,-461.0,1
1.6461450404411712e+18,3392.0,-6703.0,795.0,1
