timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, SCREW_RIGHT
1.6461453753572342e+18,-601.0,-7294.0,3723.0,1
1.6461453754089533e+18,-411.0,-7254.0,3865.0,1
1.6461453754769692e+18,-698.0,-7347.0,3809.0,1
1.646145375507949e+18,-736.0,-7374.0,3811.0,1
1.6461453755942088e+18,-772.0,-7410.0,3814.0,1
1.6461453756224497e+18,-801.0,-7498.0,3858.0,1
1.6461453756613204e+18,-561.0,-7342.0,3733.0,1
1.646145375711488e+18,-463.0,-7187.0,3677.0,1
1.6461453757519242e+18,-464.0,-7185.0,3654.0,1
1.646145375836465e+18,-480.0,-7174.0,3623.0,1
1.6461453758639916e+18,-495.0,-7162.0,3622.0,1
1.646145375920934e+18,-514.0,-7173.0,3636.0,1
1.646145375920934e+18,-514.0,-7173.0,3636.0,1
1.6461453760015273e+18,-496.0,-7268.0,3644.0,1
1.6461453760578586e+18,-483.0,-7379.0,3656.0,1
1.646145376120321e+18,-462.0,-7445.0,3703.0,1
1.6461453761641098e+18,-425.0,-7507.0,3762.0,1
1.646145376213164e+18,-144.0,-7355.0,3161.0,1
1.6461453762619208e+18,442.0,-7898.0,2885.0,1
1.6461453763120817e+18,588.0,-7804.0,2508.0,1
1.646145376363716e+18,608.0,-7847.0,2537.0,1
1.646145376417938e+18,612.0,-7905.0,2621.0,1
1.646145376460979e+18,628.0,-7929.0,2655.0,1
1.6461453765103296e+18,1531.0,-8412.0,1846.0,1
1.646145376557943e+18,1520.0,-7170.0,2466.0,1
1.6461453766129718e+18,2046.0,-6996.0,2425.0,1
1.6461453766614597e+18,1794.0,-7651.0,2084.0,1
1.6461453767115384e+18,2133.0,-7318.0,1616.0,1
1.6461453767623726e+18,1997.0,-7338.0,1836.0,1
1.6461453768123901e+18,2165.0,-7857.0,1452.0,1
1.64614537686096e+18,1796.0,-7787.0,2211.0,1
1.6461453769134554e+18,2199.0,-7738.0,1145.0,1
1.6461453769619003e+18,1647.0,-7927.0,2097.0,1
1.6461453770115835e+18,2234.0,-7948.0,1460.0,1
1.6461453770620664e+18,1799.0,-7845.0,2002.0,1
1.6461453771406464e+18,1826.0,-7806.0,1681.0,1
1.646145377160397e+18,1846.0,-7810.0,1568.0,1
1.6461453772138122e+18,1911.0,-7422.0,1932.0,1
1.6461453772673697e+18,1636.0,-8084.0,2158.0,1
1.6461453773113224e+18,1428.0,-7825.0,2359.0,1
1.6461453773629747e+18,1382.0,-7590.0,2110.0,1
1.6461453774135565e+18,1259.0,-7693.0,2440.0,1
1.6461453774680192e+18,1185.0,-7475.0,2423.0,1
1.6461453775103488e+18,870.0,-7643.0,2505.0,1
1.6461453775651684e+18,811.0,-7781.0,2975.0,1
1.6461453776126016e+18,921.0,-7342.0,2612.0,1
1.646145377666764e+18,1174.0,-8620.0,3449.0,1
1.6461453777109414e+18,303.0,-5741.0,3706.0,1
1.6461453777669975e+18,380.0,-7165.0,3981.0,1
1.646145377819627e+18,128.0,-6941.0,4478.0,1
1.6461453778642132e+18,422.0,-7105.0,4385.0,1
1.646145377914672e+18,342.0,-7288.0,4556.0,1
1.646145377967888e+18,507.0,-7109.0,4193.0,1
1.6461453780114092e+18,352.0,-7008.0,4300.0,1
1.6461453780674117e+18,396.0,-7216.0,4380.0,1
1.6461453781146276e+18,416.0,-6834.0,4202.0,1
1.6461453781651195e+18,349.0,-7010.0,4234.0,1
1.6461453782112556e+18,323.0,-7059.0,4278.0,1
1.646145378266948e+18,381.0,-6814.0,4255.0,1
1.6461453783122127e+18,146.0,-7181.0,4426.0,1
1.6461453783639265e+18,371.0,-6954.0,4303.0,1
1.6461453784144246e+18,327.0,-7305.0,4210.0,1
1.646145378465413e+18,169.0,-7223.0,4238.0,1
1.6461453785139397e+18,462.0,-7060.0,3517.0,1
1.6461453785660946e+18,93.0,-7205.0,4669.0,1
1.6461453786149921e+18,315.0,-7072.0,3897.0,1
1.6461453786658378e+18,133.0,-7321.0,4138.0,1
1.6461453787136952e+18,258.0,-7171.0,4051.0,1
1.64614537876497e+18,219.0,-7408.0,4193.0,1
1.6461453788161242e+18,125.0,-7117.0,3995.0,1
1.6461453788662935e+18,219.0,-7313.0,4090.0,1
1.646145378918895e+18,500.0,-6987.0,4037.0,1
1.6461453789659512e+18,351.0,-7097.0,4071.0,1
1.6461453790188204e+18,280.0,-7301.0,4020.0,1
1.6461453790644024e+18,313.0,-7018.0,4041.0,1
1.6461453791161439e+18,362.0,-7180.0,3869.0,1
1.6461453791671393e+18,391.0,-7219.0,4271.0,1
1.6461453792197297e+18,609.0,-6996.0,3350.0,1
1.646145379266075e+18,31.0,-7743.0,4663.0,1
1.6461453793145533e+18,556.0,-6829.0,3556.0,1
1.646145379362768e+18,72.0,-7766.0,4349.0,1
1.6461453794142776e+18,236.0,-6714.0,3747.0,1
1.6461453794711962e+18,40.0,-7519.0,4420.0,1
1.646145379514152e+18,44.0,-7616.0,4451.0,1
1.6461453795645478e+18,36.0,-7393.0,4172.0,1
1.6461453796167747e+18,336.0,-6853.0,3853.0,1
1.6461453796670712e+18,353.0,-7120.0,4056.0,1
1.6461453797269942e+18,343.0,-7149.0,4100.0,1
1.646145379776893e+18,355.0,-7242.0,4093.0,1
1.646145379814315e+18,386.0,-7263.0,4016.0,1
1.6461453798692777e+18,403.0,-7152.0,4002.0,1
1.6461453799314437e+18,403.0,-7104.0,4007.0,1
1.646145379970126e+18,389.0,-7093.0,4035.0,1
1.6461453800116362e+18,352.0,-7109.0,4064.0,1
1.6461453800457124e+18,324.0,-7108.0,4070.0,1
1.6461453801139625e+18,301.0,-7105.0,4059.0,1
1.6461453801503631e+18,282.0,-7108.0,4039.0,1
1.6461453802324902e+18,258.0,-7211.0,3981.0,1
1.6461453802518945e+18,252.0,-7277.0,3962.0,1
1.6461453803311096e+18,242.0,-7323.0,3946.0,1
1.6461453803720184e+18,227.0,-7353.0,3936.0,1
1.6461453804395453e+18,211.0,-7357.0,3934.0,1
1.6461453804816215e+18,207.0,-7339.0,3925.0,1
1.6461453915291172e+18,-6815.0,-2999.0,4338.0,1
1.6461453915818301e+18,-6706.0,-3031.0,4038.0,1
1.6461453916286774e+18,-6717.0,-2652.0,4395.0,1
1.6461453916794504e+18,-6780.0,-2996.0,3937.0,1
1.646145391732923e+18,-6728.0,-3002.0,4299.0,1
1.6461453917818086e+18,-6626.0,-3115.0,4545.0,1
1.6461453918325143e+18,-6740.0,-2635.0,4252.0,1
1.6461453918812984e+18,-6768.0,-3051.0,4094.0,1
1.6461453919332068e+18,-6747.0,-3962.0,4228.0,1
1.6461453919793157e+18,-6632.0,-3338.0,4374.0,1
1.6461453920376118e+18,-6672.0,-3065.0,4245.0,1
1.6461453920826335e+18,-6589.0,-2642.0,4180.0,1
1.6461453921312479e+18,-6497.0,-2732.0,4364.0,1
1.6461453921797647e+18,-6467.0,-3454.0,3862.0,1
1.6461453922352018e+18,-6514.0,-3562.0,3822.0,1
1.6461453922817044e+18,-6479.0,-3004.0,4215.0,1
1.6461453923308716e+18,-6445.0,-3441.0,4138.0,1
1.6461453923819566e+18,-6668.0,-3408.0,4268.0,1
1.646145392430846e+18,-6440.0,-3699.0,4104.0,1
1.646145392481665e+18,-6300.0,-3819.0,4145.0,1
1.6461453925336635e+18,-6091.0,-4250.0,3931.0,1
1.646145392579666e+18,-6134.0,-3338.0,4417.0,1
1.646145392632966e+18,-6552.0,-4105.0,4476.0,1
1.6461453926813906e+18,-6383.0,-3229.0,4033.0,1
1.6461453927330012e+18,-6608.0,-2934.0,3908.0,1
1.6461453927817313e+18,-6552.0,-4105.0,4571.0,1
1.646145392822365e+18,-6270.0,-3453.0,4028.0,1
1.646145392892884e+18,-6220.0,-3377.0,3819.0,1
1.6461453929443208e+18,-6207.0,-3361.0,3777.0,1
1.6461453929818568e+18,-6200.0,-3299.0,3757.0,1
1.6461453930391084e+18,-6247.0,-3306.0,3821.0,1
1.6461453930806323e+18,-6428.0,-3330.0,4317.0,1
1.6461453931227666e+18,-6372.0,-3391.0,4836.0,1
1.64614539316397e+18,-6361.0,-3455.0,4859.0,1
1.6461453932518735e+18,-6345.0,-3562.0,4884.0,1
1.6461453932862533e+18,-6368.0,-3751.0,4946.0,1
1.6461453933333978e+18,-6540.0,-2710.0,4008.0,1
1.6461453933823818e+18,-6931.0,-4602.0,5407.0,1
1.6461453934325926e+18,-7341.0,-3791.0,6353.0,1
1.6461453934848238e+18,-6568.0,-2547.0,4959.0,1
1.6461453935332948e+18,-5245.0,-1299.0,4570.0,1
1.646145393582056e+18,-4041.0,-2324.0,4179.0,1
1.646145393632517e+18,-4205.0,-3046.0,5086.0,1
1.646145393680994e+18,-4703.0,-2845.0,6180.0,1
1.646145393731616e+18,-5543.0,-3946.0,6205.0,1
1.646145393786198e+18,-5244.0,-2953.0,6011.0,1
1.6461453938325535e+18,-5193.0,-3614.0,5909.0,1
1.64614539388066e+18,-4573.0,-3489.0,5571.0,1
1.6461453939345843e+18,-4091.0,-5884.0,5669.0,1
1.6461453939863247e+18,-3677.0,-2611.0,4586.0,1
1.646145394030556e+18,-4232.0,-5168.0,6214.0,1
1.6461453940861898e+18,-4342.0,-5035.0,6074.0,1
1.6461453941335337e+18,-4895.0,-3812.0,6396.0,1
1.6461453941854702e+18,-4547.0,-4086.0,5956.0,1
1.6461453942316562e+18,-3895.0,-4872.0,6438.0,1
1.6461453942873288e+18,-3984.0,-2714.0,5874.0,1
1.646145394331325e+18,-4260.0,-3744.0,6499.0,1
1.646145394386543e+18,-2862.0,-5923.0,4280.0,1
1.6461453944326303e+18,-2891.0,-5428.0,5619.0,1
1.6461453944851087e+18,-4231.0,-4716.0,6586.0,1
1.6461453945338463e+18,-4134.0,-4910.0,6316.0,1
1.6461453945863004e+18,-3990.0,-3768.0,5781.0,1
1.6461453946322225e+18,-3491.0,-4685.0,5792.0,1
1.6461453946859817e+18,-3458.0,-5723.0,6324.0,1
1.646145394732416e+18,-3714.0,-3814.0,5753.0,1
1.646145394785291e+18,-3891.0,-4825.0,6693.0,1
1.6461453948314652e+18,-3111.0,-5097.0,4896.0,1
1.646145394884453e+18,-2515.0,-5130.0,5388.0,1
1.6461453949355046e+18,-4397.0,-4218.0,6330.0,1
1.6461453949843003e+18,-4054.0,-5166.0,6677.0,1
1.646145395036388e+18,-3725.0,-4358.0,5622.0,1
1.6461453950846106e+18,-3942.0,-4629.0,6124.0,1
1.646145395136056e+18,-3959.0,-4770.0,5359.0,1
1.6461453951917757e+18,-3283.0,-5465.0,6013.0,1
1.64614539523469e+18,-3957.0,-4697.0,6549.0,1
1.6461453952857853e+18,-4136.0,-4147.0,6066.0,1
1.6461453953373002e+18,-3647.0,-5383.0,5935.0,1
1.6461453953862141e+18,-3067.0,-6579.0,5182.0,1
1.6461453954363267e+18,-3000.0,-2711.0,5943.0,1
1.6461453954853773e+18,-4161.0,-4494.0,6167.0,1
1.6461453955364047e+18,-3577.0,-5777.0,5654.0,1
1.6461453955849242e+18,-3589.0,-5004.0,5531.0,1
1.646145395635194e+18,-3366.0,-6071.0,5119.0,1
1.6461453956846682e+18,-3947.0,-4896.0,5545.0,1
1.6461453957354954e+18,-3538.0,-5585.0,5091.0,1
1.6461453957834345e+18,-3400.0,-5947.0,5368.0,1
1.6461453958356534e+18,-4145.0,-4458.0,5813.0,1
1.646145395880102e+18,-4165.0,-4976.0,5346.0,1
1.6461453959397555e+18,-3087.0,-6059.0,5097.0,1
1.646145395984174e+18,-3173.0,-4174.0,5385.0,1
1.6461453960385623e+18,-4217.0,-5566.0,5610.0,1
1.6461453960842253e+18,-3823.0,-5166.0,6206.0,1
1.6461453961359148e+18,-3915.0,-5123.0,4928.0,1
1.6461453961851912e+18,-4313.0,-6123.0,5624.0,1
1.6461453962398234e+18,-3905.0,-4703.0,4999.0,1
1.6461453962846643e+18,-3748.0,-5333.0,5090.0,1
1.6461453963383327e+18,-4259.0,-5610.0,5784.0,1
1.6461453963837217e+18,-3956.0,-4251.0,5123.0,1
1.646145396438744e+18,-3829.0,-5464.0,4803.0,1
1.6461453964842875e+18,-3843.0,-4398.0,5358.0,1
1.6461453965348923e+18,-4402.0,-4187.0,4638.0,1
1.646145396588831e+18,-5857.0,-4740.0,5419.0,1
1.6461453966296904e+18,-6561.0,-3888.0,5756.0,1
1.6461453967000602e+18,-6593.0,-3753.0,5843.0,1
1.6461453967361436e+18,-5870.0,-3340.0,4287.0,1
1.6461453967892355e+18,-5834.0,-3533.0,3656.0,1
1.6461453968340227e+18,-6742.0,-3213.0,4627.0,1
1.6461453968936876e+18,-7226.0,-3782.0,5535.0,1
1.6461453969350228e+18,-7297.0,-3702.0,5546.0,1
1.646145396993243e+18,-7084.0,-3196.0,4818.0,1
1.6461453970327616e+18,-7003.0,-2816.0,4732.0,1
1.6461453970900892e+18,-6733.0,-2580.0,4870.0,1
1.6461453971400381e+18,-6620.0,-2906.0,5152.0,1
1.64614539720546e+18,-6582.0,-3278.0,5128.0,1
1.6461453972149094e+18,-6583.0,-3309.0,5045.0,1
1.6461453972923497e+18,-6624.0,-3173.0,4858.0,1
1.646145397339514e+18,-6763.0,-2723.0,4446.0,1
1.6461453973853133e+18,-6715.0,-3326.0,4829.0,1
1.646145397433343e+18,-5878.0,-3798.0,4737.0,1
1.6461453975100168e+18,-5626.0,-3378.0,4231.0,1
1.6461453975495852e+18,-5807.0,-2954.0,4302.0,1
1.6461453975973975e+18,-5905.0,-2849.0,4337.0,1
1.6461453976484495e+18,-6101.0,-2736.0,4422.0,1
1.6461453977228818e+18,-6278.0,-2766.0,4539.0,1
1.6461453977228818e+18,-6278.0,-2766.0,4539.0,1
1.6461453978009073e+18,-6665.0,-2261.0,5012.0,1
1.6461453978566845e+18,-6718.0,-2208.0,5070.0,1
1.6461453979168394e+18,-6803.0,-2357.0,5082.0,1
1.6461453979168394e+18,-6803.0,-2357.0,5082.0,1
1.6461453979749256e+18,-6666.0,-2826.0,4999.0,1
1.646145398038155e+18,-6472.0,-2426.0,5016.0,1
1.646145398038155e+18,-6472.0,-2426.0,5016.0,1
1.646145398154942e+18,-6432.0,-2311.0,4970.0,1
1.646145398211425e+18,-6417.0,-2281.0,4913.0,1
1.6461453982406528e+18,-6414.0,-2426.0,4768.0,1
1.6461453982881626e+18,-4436.0,-3116.0,3910.0,1
1.6461453983422124e+18,-3389.0,-5165.0,4208.0,1
1.6461453983856456e+18,-2771.0,-926.0,3545.0,1
1.6461453984414426e+18,-3610.0,-5389.0,4803.0,1
1.646145398483309e+18,-4165.0,-7238.0,5791.0,1
1.6461453985403986e+18,-4599.0,-3904.0,7215.0,1
1.6461453985909202e+18,-4286.0,-3233.0,5406.0,1
1.64614539863675e+18,-4901.0,-3286.0,5928.0,1
1.6461453986921702e+18,-4906.0,-3386.0,6639.0,1
1.6461453987406938e+18,-4431.0,-4268.0,7053.0,1
1.6461453987916754e+18,-4121.0,-3474.0,6421.0,1
1.6461453988418348e+18,-4010.0,-3429.0,5705.0,1
1.6461453988905254e+18,-3925.0,-5733.0,6516.0,1
1.6461453989410432e+18,-2127.0,-3342.0,4609.0,1
1.6461453989903514e+18,-4013.0,-4199.0,7225.0,1
1.6461453990410964e+18,-3681.0,-6360.0,6047.0,1
1.646145399090797e+18,-4185.0,-3330.0,5832.0,1
1.6461453991427062e+18,-4099.0,-3606.0,6624.0,1
1.6461453991847027e+18,-4579.0,-1478.0,7286.0,1
1.6461453992417303e+18,-3927.0,-2649.0,6516.0,1
1.6461453992898778e+18,-3514.0,-3763.0,6670.0,1
1.6461453993397468e+18,-3895.0,-3808.0,6763.0,1
1.6461453993908477e+18,-4770.0,-2448.0,7953.0,1
1.6461453994369925e+18,-4408.0,-3534.0,6016.0,1
1.6461453994898854e+18,-3452.0,-4968.0,5986.0,1
1.6461453995421002e+18,-2929.0,-4536.0,6033.0,1
1.6461453995912632e+18,-2643.0,-6050.0,5366.0,1
1.6461453996418657e+18,-4069.0,-4441.0,6626.0,1
1.6461453996909437e+18,-4363.0,-5421.0,5873.0,1
1.6461453997381768e+18,-4281.0,-3111.0,5894.0,1
1.6461453997934405e+18,-4359.0,-3872.0,5886.0,1
1.6461453998416297e+18,-4009.0,-6157.0,5638.0,1
1.646145399893825e+18,-3058.0,-7226.0,3825.0,1
1.6461453999421604e+18,-3694.0,-5363.0,5503.0,1
1.64614539999513e+18,-4382.0,-5421.0,5308.0,1
1.646145400042101e+18,-4198.0,-5560.0,6006.0,1
1.646145400095112e+18,-4051.0,-4081.0,5574.0,1
1.6461454001410836e+18,-4063.0,-3963.0,6198.0,1
1.646145400194705e+18,-3118.0,-4683.0,5888.0,1
1.6461454002391542e+18,-2743.0,-5943.0,5335.0,1
1.6461454002947133e+18,-3320.0,-3136.0,6439.0,1
1.6461454003384701e+18,-4212.0,-4259.0,5738.0,1
1.6461454003933916e+18,-4184.0,-6123.0,6612.0,1
1.6461454004408328e+18,-4674.0,-2870.0,6462.0,1
1.6461454004941345e+18,-4856.0,-3818.0,6247.0,1
1.6461454005399706e+18,-4145.0,-5302.0,4996.0,1
1.646145400595087e+18,-3555.0,-7054.0,4869.0,1
1.6461454006408049e+18,-4312.0,-5438.0,5460.0,1
1.646145400693472e+18,-4994.0,-4249.0,6588.0,1
1.6461454007398477e+18,-4834.0,-3896.0,6658.0,1
1.6461454007927992e+18,-3295.0,-4860.0,4489.0,1
1.6461454008441748e+18,-2732.0,-6707.0,4455.0,1
1.6461454008925632e+18,-3023.0,-4176.0,6173.0,1
1.6461454009437222e+18,-4367.0,-4422.0,5318.0,1
1.6461454009943493e+18,-4755.0,-3853.0,6609.0,1
1.6461454010474217e+18,-4677.0,-4568.0,5558.0,1
1.6461454010916846e+18,-4462.0,-6455.0,5014.0,1
1.6461454011436872e+18,-3313.0,-4663.0,3821.0,1
1.6461454011911647e+18,-3392.0,-3875.0,5168.0,1
1.6461454012444145e+18,-4290.0,-3444.0,4987.0,1
1.6461454012961894e+18,-4848.0,-5122.0,6484.0,1
1.6461454013451592e+18,-5509.0,-4000.0,5686.0,1
1.6461454014114158e+18,-5788.0,-3414.0,5011.0,1
1.6461454014620987e+18,-5842.0,-3355.0,4959.0,1
1.6461454014941606e+18,-6096.0,-3585.0,4792.0,1
1.6461454015347853e+18,-6178.0,-3567.0,4747.0,1
1.6461454015347853e+18,-6178.0,-3567.0,4747.0,1
1.6461454016796628e+18,-6236.0,-3475.0,4700.0,1
