timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, PICKUP_RIGHT
1.6461449220856742e+18,-1851.0,-6543.0,-4305.0,1
1.6461449221422666e+18,-1756.0,-6468.0,-4305.0,1
1.6461449222229435e+18,-1618.0,-6369.0,-4351.0,1
1.6461449222229435e+18,-1618.0,-6369.0,-4351.0,1
1.6461449222852083e+18,-1544.0,-6345.0,-4377.0,1
1.646144922321554e+18,-1480.0,-6324.0,-4408.0,1
1.6461449223837358e+18,-1409.0,-6306.0,-4461.0,1
1.6461449224213187e+18,-1330.0,-6275.0,-4532.0,1
1.6461449224704722e+18,-1256.0,-6233.0,-4620.0,1
1.646144922562571e+18,-1181.0,-6198.0,-4696.0,1
1.6461449225948733e+18,-1104.0,-6178.0,-4751.0,1
1.6461449226641147e+18,-985.0,-6142.0,-4800.0,1
1.6461449226986888e+18,-937.0,-6109.0,-4799.0,1
1.6461449226986888e+18,-937.0,-6109.0,-4799.0,1
1.6461449227860782e+18,-895.0,-6070.0,-4776.0,1
1.6461449228518367e+18,-853.0,-6016.0,-4743.0,1
1.646144922930952e+18,-812.0,-5972.0,-4693.0,1
1.646144922930952e+18,-812.0,-5972.0,-4693.0,1
1.64614492300356e+18,-733.0,-5895.0,-4618.0,1
1.6461449230626783e+18,-684.0,-5858.0,-4594.0,1
1.6461449230907894e+18,-355.0,-5826.0,-4794.0,1
1.6461449231544236e+18,-70.0,-5896.0,-4979.0,1
1.6461449232057418e+18,-54.0,-5905.0,-5007.0,1
1.6461449232492014e+18,-53.0,-5759.0,-4938.0,1
1.646144923282717e+18,-56.0,-6018.0,-4904.0,1
1.6461449233387827e+18,37.0,-6072.0,-5047.0,1
1.6461449233754422e+18,36.0,-6034.0,-5040.0,1
1.6461449234484472e+18,-60.0,-6400.0,-4945.0,1
1.6461449235148106e+18,-84.0,-6591.0,-4916.0,1
1.6461449235483249e+18,-1.0,-6263.0,-4611.0,1
1.6461449235861215e+18,259.0,-6367.0,-4865.0,1
1.6461449236183473e+18,329.0,-6330.0,-4993.0,1
1.646144923688905e+18,385.0,-6232.0,-4822.0,1
1.6461449237545664e+18,296.0,-6445.0,-4983.0,1
1.646144923793789e+18,288.0,-6571.0,-4944.0,1
1.6461453527528192e+18,-237.0,-1623.0,6849.0,1
1.6461453527812746e+18,717.0,-2773.0,8409.0,1
1.64614535283367e+18,1433.0,-5738.0,6606.0,1
1.6461453528804178e+18,1400.0,-5716.0,6826.0,1
1.646145352934391e+18,2242.0,-4489.0,6038.0,1
1.6461453529843686e+18,2583.0,-4891.0,5939.0,1
1.6461453530345231e+18,3005.0,-4946.0,5908.0,1
1.6461453530859848e+18,4814.0,-5082.0,4655.0,1
1.6461453531344458e+18,3717.0,-4444.0,4233.0,1
1.6461453531848955e+18,4265.0,-3909.0,2806.0,1
1.6461453532296755e+18,5071.0,-3414.0,1256.0,1
1.6461453532837932e+18,5950.0,-374.0,276.0,1
1.6461453533347438e+18,6307.0,109.0,641.0,1
1.646145353383604e+18,6804.0,-3410.0,-2712.0,1
1.6461453534341496e+18,5080.0,-222.0,-698.0,1
1.6461453534848504e+18,1179.0,-3463.0,875.0,1
1.6461453535341315e+18,-961.0,-8100.0,2671.0,1
1.646145353583947e+18,-4200.0,-6383.0,4065.0,1
1.646145353632824e+18,-7333.0,-11562.0,6739.0,1
1.646145353683768e+18,-6738.0,-7834.0,5042.0,1
