timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, ASSEMBLY1_BIMANUAL
1.6461449631714555e+18,-462.0,-6396.0,5836.0,1
1.6461449632263357e+18,-454.0,-6161.0,5848.0,1
1.646144963330443e+18,-449.0,-5939.0,5849.0,1
1.6461449633366973e+18,-439.0,-5741.0,5851.0,1
1.646144963378057e+18,-487.0,-5220.0,5975.0,1
1.6461449634488548e+18,-588.0,-5288.0,6174.0,1
1.6461449635086461e+18,-1891.0,-8468.0,3521.0,1
1.6461449635371727e+18,-1551.0,-8054.0,135.0,1
1.6461449635878318e+18,-400.0,-7212.0,188.0,1
1.646144963635733e+18,-218.0,-5951.0,6846.0,1
1.646144963704184e+18,-324.0,-5800.0,7292.0,1
1.6461449637470853e+18,-80.0,-3615.0,6479.0,1
1.6461449637936468e+18,-2749.0,-4944.0,7199.0,1
1.6461449638450486e+18,-2929.0,-4621.0,7172.0,1
1.6461449638852818e+18,-3001.0,-4529.0,7137.0,1
1.646144963956937e+18,-3086.0,-4710.0,7006.0,1
1.6461449639852342e+18,-3103.0,-4911.0,6936.0,1
1.6461449640547034e+18,-3086.0,-5213.0,6733.0,1
1.6461449641120246e+18,-3074.0,-5252.0,6652.0,1
1.646144964157543e+18,-3087.0,-5202.0,6598.0,1
1.646144964214474e+18,-3132.0,-5090.0,6545.0,1
1.6461449642549187e+18,-3203.0,-5027.0,6554.0,1
1.6461449642911534e+18,-3246.0,-5038.0,6589.0,1
1.6461449643520087e+18,-3246.0,-4841.0,6703.0,1
1.6461449643678024e+18,-3300.0,-4194.0,6729.0,1
1.646144964443245e+18,-3357.0,-4051.0,6790.0,1
1.6461449644824174e+18,-3417.0,-3980.0,6845.0,1
1.646144964553402e+18,-3473.0,-3992.0,6919.0,1
1.6461449645880038e+18,-3516.0,-4067.0,7020.0,1
1.6461449646533827e+18,-3548.0,-4155.0,7112.0,1
1.6461449646931566e+18,-3604.0,-2959.0,7161.0,1
1.6461449647473441e+18,-969.0,-3733.0,7214.0,1
1.6461449647996513e+18,-1077.0,-3387.0,6946.0,1
1.64614496484788e+18,-1586.0,-3476.0,5873.0,1
1.6461449648962304e+18,-2286.0,-3764.0,5817.0,1
1.6461449649476293e+18,-2981.0,-2086.0,5486.0,1
1.646144964994817e+18,-4832.0,716.0,5367.0,1
1.6461449650474785e+18,-7039.0,1503.0,6293.0,1
1.6461449650963098e+18,-8647.0,287.0,8989.0,1
1.6461449651479688e+18,-5534.0,-837.0,6649.0,1
1.646144965194013e+18,-7110.0,-2024.0,9728.0,1
1.6461449652463409e+18,-5110.0,-4574.0,8949.0,1
1.6461449652992876e+18,-2671.0,-4656.0,6843.0,1
1.6461449653454065e+18,-1584.0,-5051.0,6051.0,1
1.646144965408893e+18,-1567.0,-4519.0,6339.0,1
1.6461449654450862e+18,-1965.0,-4593.0,5637.0,1
1.6461449654908175e+18,-1939.0,-4419.0,5161.0,1
1.646144965543292e+18,-2226.0,-5006.0,5877.0,1
1.6461449655986378e+18,-1684.0,-4391.0,5311.0,1
1.6461449656447706e+18,-1221.0,-4743.0,6227.0,1
1.6461449656998564e+18,-1048.0,-4403.0,6649.0,1
1.6461449657441244e+18,-935.0,-5094.0,7097.0,1
1.6461449657989437e+18,-890.0,-4471.0,7346.0,1
