timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, DELIVERY_BIMANUAL
1.6461449131823928e+18,4057.0,-6580.0,-3122.0,1
1.6461449132278019e+18,3938.0,-6293.0,-3021.0,1
1.6461449132814728e+18,3969.0,-6143.0,-3008.0,1
1.6461449133286267e+18,4000.0,-6391.0,-2995.0,1
1.6461449133837274e+18,3983.0,-6361.0,-3161.0,1
1.6461449134307848e+18,3817.0,-6411.0,-3221.0,1
1.6461449134819725e+18,3666.0,-5966.0,-3101.0,1
1.6461449135252795e+18,3717.0,-6125.0,-3370.0,1
1.6461449135823596e+18,3690.0,-6287.0,-3529.0,1
1.646144913630628e+18,3518.0,-6118.0,-3283.0,1
1.6461449136816858e+18,3580.0,-5941.0,-3519.0,1
1.6461449137323087e+18,3751.0,-6266.0,-3632.0,1
1.6461449137762332e+18,3812.0,-6352.0,-3792.0,1
1.6461449138315886e+18,3680.0,-6034.0,-3654.0,1
1.6461449138817933e+18,3676.0,-6286.0,-3704.0,1
1.6461449139289254e+18,3624.0,-6096.0,-3645.0,1
1.6461449139808978e+18,3477.0,-6303.0,-3546.0,1
1.6461449140302866e+18,3438.0,-6130.0,-3547.0,1
1.6461449140810432e+18,3500.0,-6227.0,-3568.0,1
1.6461449141300513e+18,3585.0,-6048.0,-3671.0,1
1.6461449141807447e+18,3606.0,-6189.0,-3776.0,1
1.646144914228535e+18,3617.0,-6225.0,-3856.0,1
1.6461449142810084e+18,3757.0,-6162.0,-3918.0,1
1.6461449143306847e+18,3587.0,-5967.0,-3684.0,1
1.6461449143814615e+18,3525.0,-6229.0,-3730.0,1
1.646144914427009e+18,3428.0,-6250.0,-3663.0,1
1.6461449144818286e+18,3341.0,-6169.0,-3601.0,1
1.6461449145332682e+18,3233.0,-6359.0,-3541.0,1
1.6461449145854088e+18,3162.0,-6389.0,-3512.0,1
1.6461449146332396e+18,3046.0,-6655.0,-3614.0,1
1.6461449146800197e+18,2867.0,-6447.0,-3220.0,1
1.6461449147380042e+18,2578.0,-6886.0,-3022.0,1
1.6461449147812178e+18,2383.0,-6362.0,-2476.0,1
1.6461449148328e+18,1897.0,-5914.0,-2169.0,1
1.6461449148812378e+18,2176.0,-6210.0,-2524.0,1
1.6461449149358784e+18,1453.0,-6902.0,-1481.0,1
1.6461449149813097e+18,1443.0,-6903.0,-912.0,1
1.646144915035508e+18,748.0,-8000.0,385.0,1
1.646144915082795e+18,166.0,-7794.0,1370.0,1
