timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, BOLT_RIGHT
1.6461450922536253e+18,3565.0,-3936.0,6257.0,1
1.6461450923062781e+18,3743.0,-4139.0,6196.0,1
1.6461450923545628e+18,3753.0,-3871.0,6184.0,1
1.6461450924051988e+18,3727.0,-4255.0,6227.0,1
1.6461450924588838e+18,3620.0,-3963.0,6276.0,1
1.6461450925075238e+18,3737.0,-4115.0,6081.0,1
1.6461450925536876e+18,3882.0,-4152.0,6261.0,1
1.646145092607672e+18,3756.0,-3860.0,6017.0,1
1.6461450926562941e+18,3575.0,-4166.0,6284.0,1
1.646145092705077e+18,3723.0,-3622.0,6404.0,1
1.6461450927535012e+18,3744.0,-4127.0,6437.0,1
1.6461450927867845e+18,3745.0,-3807.0,6503.0,1
1.6461450928575406e+18,3688.0,-3658.0,6679.0,1
1.6461450929066767e+18,3751.0,-3843.0,6316.0,1
1.6461450929556004e+18,3603.0,-3784.0,6325.0,1
1.6461450929853345e+18,3513.0,-4070.0,6348.0,1
1.646145093058232e+18,3595.0,-4322.0,6195.0,1
1.6461450931058742e+18,3512.0,-2720.0,6728.0,1
1.6461450931609595e+18,3725.0,-4981.0,6140.0,1
1.646145093205424e+18,3567.0,-3692.0,6152.0,1
1.6461450932570186e+18,3833.0,-4049.0,6029.0,1
1.6461450933052398e+18,3815.0,-3898.0,6284.0,1
1.6461450933563474e+18,3609.0,-4027.0,6223.0,1
1.6461450934050652e+18,3795.0,-3780.0,6491.0,1
1.6461450934581914e+18,3971.0,-4104.0,6438.0,1
1.6461450935072046e+18,3653.0,-3797.0,6254.0,1
1.6461450935570317e+18,3662.0,-4021.0,6198.0,1
1.646145093605313e+18,3759.0,-4070.0,6248.0,1
1.6461450936478057e+18,3514.0,-3679.0,6685.0,1
1.6461450937054595e+18,3885.0,-4264.0,6214.0,1
1.6461450937586737e+18,3663.0,-3547.0,6345.0,1
1.6461450938074145e+18,3698.0,-4054.0,6306.0,1
1.646145093861412e+18,3558.0,-4080.0,6322.0,1
1.6461450939072102e+18,3550.0,-4037.0,6390.0,1
1.6461450939593021e+18,3597.0,-4049.0,6590.0,1
1.6461450940090862e+18,3575.0,-3963.0,6295.0,1
1.6461450940588285e+18,3620.0,-4029.0,6429.0,1
1.6461450941082373e+18,3620.0,-3877.0,6337.0,1
1.6461450941592448e+18,3743.0,-3856.0,6230.0,1
1.646145094210282e+18,3691.0,-3832.0,6498.0,1
1.6461450942568847e+18,3687.0,-4030.0,6273.0,1
1.6461450943098314e+18,3525.0,-3920.0,6609.0,1
1.64614509435879e+18,3665.0,-3999.0,6101.0,1
1.6461450944110766e+18,3738.0,-3832.0,6495.0,1
1.6461450944594985e+18,3806.0,-3672.0,6593.0,1
1.6461450945071593e+18,3496.0,-4190.0,6448.0,1
1.6461450945583683e+18,3735.0,-4088.0,6370.0,1
1.6461450946078118e+18,3772.0,-4198.0,5918.0,1
1.6461450946566313e+18,3699.0,-4165.0,6273.0,1
1.6461450947081413e+18,3436.0,-4096.0,6366.0,1
1.6461450947583718e+18,3437.0,-3970.0,6392.0,1
1.6461450948057915e+18,3315.0,-3975.0,6544.0,1
1.6461450948580593e+18,3429.0,-3774.0,6398.0,1
1.6461450949140288e+18,3463.0,-3948.0,6060.0,1
1.646145094927082e+18,3484.0,-3998.0,6347.0,1
1.646145094997714e+18,3462.0,-3944.0,6562.0,1
1.6461450950658527e+18,3478.0,-3974.0,6689.0,1
1.64614509510993e+18,3436.0,-3924.0,6496.0,1
1.646145095158302e+18,3441.0,-3752.0,6637.0,1
1.646145095207046e+18,3439.0,-3688.0,6510.0,1
1.6461450952602534e+18,3504.0,-4358.0,6334.0,1
1.6461450953106854e+18,3410.0,-3773.0,6559.0,1
1.646145095356129e+18,3599.0,-4030.0,6567.0,1
1.646145095407933e+18,3247.0,-3930.0,6236.0,1
1.6461450954562893e+18,3138.0,-3846.0,6928.0,1
1.6461450955042644e+18,3248.0,-3798.0,6786.0,1
1.6461450955353142e+18,3257.0,-3757.0,6760.0,1
1.6461450956122877e+18,3261.0,-3694.0,6757.0,1
1.646145095635474e+18,3243.0,-3656.0,6778.0,1
1.646145095690645e+18,3244.0,-3704.0,6777.0,1
1.646145095690645e+18,3244.0,-3704.0,6777.0,1
1.646145095690645e+18,3244.0,-3704.0,6777.0,1
1.6461450959483e+18,3242.0,-3853.0,6740.0,1
1.6461450959483e+18,3242.0,-3853.0,6740.0,1
1.646145095960082e+18,3283.0,-3931.0,6298.0,1
1.6461450960064494e+18,3028.0,-3937.0,6728.0,1
1.6461450960622787e+18,3013.0,-3937.0,6840.0,1
1.6461450961119882e+18,3061.0,-3818.0,6613.0,1
1.6461450961622154e+18,3460.0,-3998.0,6361.0,1
1.6461450962107643e+18,3356.0,-3499.0,6922.0,1
1.6461450962604347e+18,3039.0,-3887.0,6691.0,1
1.6461450963138883e+18,3077.0,-3656.0,6887.0,1
1.646145096362418e+18,3276.0,-4073.0,6703.0,1
1.6461450963907727e+18,3323.0,-4063.0,6630.0,1
1.646145096441131e+18,3358.0,-4042.0,6565.0,1
1.64614509650922e+18,3387.0,-3999.0,6513.0,1
1.6461450965630147e+18,3318.0,-3916.0,6939.0,1
1.6461450966030756e+18,3333.0,-3965.0,6846.0,1
1.6461450967001825e+18,3355.0,-3939.0,6794.0,1
1.6461450967001825e+18,3355.0,-3939.0,6794.0,1
1.6461450967410025e+18,3366.0,-3905.0,6729.0,1
1.6461450968185692e+18,3365.0,-3883.0,6669.0,1
1.6461450968564413e+18,3367.0,-3846.0,6580.0,1
1.6461450968953664e+18,3334.0,-3891.0,6538.0,1
1.6461450969708283e+18,3300.0,-3997.0,6503.0,1
1.64614509701063e+18,2751.0,-3588.0,7056.0,1
1.6461450970600038e+18,2850.0,-3518.0,7061.0,1
1.646145097103781e+18,2983.0,-3911.0,6865.0,1
1.6461450971482788e+18,2948.0,-3918.0,6805.0,1
1.6461450972090706e+18,3007.0,-3846.0,6789.0,1
1.6461450972642358e+18,3350.0,-3891.0,6798.0,1
1.6461450973076736e+18,3063.0,-3500.0,6860.0,1
1.646145097355187e+18,2933.0,-3772.0,6865.0,1
1.646145097431585e+18,2953.0,-3823.0,6865.0,1
1.646145097477448e+18,2991.0,-3836.0,6952.0,1
1.6461450974942474e+18,3074.0,-3880.0,6995.0,1
1.6461450974942474e+18,3074.0,-3880.0,6995.0,1
1.6461450974942474e+18,3074.0,-3880.0,6995.0,1
1.6461450977707802e+18,3063.0,-3841.0,6918.0,1
1.6461450977707802e+18,3063.0,-3841.0,6918.0,1
1.6461450977707802e+18,3063.0,-3841.0,6918.0,1
1.6461450978503729e+18,3025.0,-3685.0,6863.0,1
1.6461450978503729e+18,3025.0,-3685.0,6863.0,1
1.6461450978503729e+18,3025.0,-3685.0,6863.0,1
1.6461450980218225e+18,2996.0,-3618.0,6855.0,1
1.6461450980218225e+18,2996.0,-3618.0,6855.0,1
1.6461450980640315e+18,3112.0,-3763.0,6814.0,1
1.646145098102198e+18,3119.0,-4000.0,6876.0,1
1.646145098102198e+18,3119.0,-4000.0,6876.0,1
1.6461450983226184e+18,3180.0,-3899.0,6939.0,1
1.6461450983226184e+18,3180.0,-3899.0,6939.0,1
1.6461450983226184e+18,3180.0,-3899.0,6939.0,1
1.6461450983565778e+18,3181.0,-3871.0,6971.0,1
1.6461450983565778e+18,3181.0,-3871.0,6971.0,1
1.6461450983565778e+18,3181.0,-3871.0,6971.0,1
1.646145098637952e+18,3187.0,-3846.0,6984.0,1
1.646145098637952e+18,3187.0,-3846.0,6984.0,1
1.646145098637952e+18,3187.0,-3846.0,6984.0,1
1.6461450986644557e+18,3088.0,-3558.0,6966.0,1
1.6461450987045123e+18,2994.0,-3689.0,6670.0,1
1.6461450987443108e+18,3247.0,-3968.0,6822.0,1
1.6461450987443108e+18,3247.0,-3968.0,6822.0,1
1.646145098905506e+18,3022.0,-3257.0,6529.0,1
1.6461450989170053e+18,3079.0,-3345.0,6446.0,1
1.646145098948877e+18,2866.0,-3879.0,6749.0,1
1.646145098948877e+18,2866.0,-3879.0,6749.0,1
1.646145098948877e+18,2866.0,-3879.0,6749.0,1
1.646145098948877e+18,2866.0,-3879.0,6749.0,1
1.6461450993238874e+18,2754.0,-3832.0,6703.0,1
1.6461450993238874e+18,2754.0,-3832.0,6703.0,1
1.6461450993238874e+18,2754.0,-3832.0,6703.0,1
1.6461450993238874e+18,2754.0,-3832.0,6703.0,1
1.6461450993580157e+18,2998.0,-4247.0,6759.0,1
1.6461450993580157e+18,2998.0,-4247.0,6759.0,1
1.6461450994722793e+18,2980.0,-4147.0,6816.0,1
1.6461450995118797e+18,2695.0,-4242.0,6561.0,1
1.6461450995749532e+18,3025.0,-4562.0,6274.0,1
1.6461450996138056e+18,2999.0,-4616.0,6362.0,1
1.646145099675998e+18,2813.0,-4478.0,6330.0,1
1.6461450997126802e+18,2661.0,-4581.0,6936.0,1
1.6461450997660216e+18,2861.0,-4983.0,6185.0,1
1.646145099813077e+18,2703.0,-4388.0,6264.0,1
1.6461450998649923e+18,2807.0,-4229.0,6774.0,1
1.6461450999132193e+18,2275.0,-2571.0,8188.0,1
1.646145099967719e+18,1694.0,-3508.0,7434.0,1
1.6461451000161697e+18,1826.0,-3089.0,7842.0,1
1.6461451000672568e+18,1785.0,-3561.0,7500.0,1
1.6461451001127962e+18,2081.0,-3045.0,7355.0,1
1.6461451001663176e+18,2118.0,-3867.0,7565.0,1
1.6461451002125176e+18,2574.0,-3510.0,7116.0,1
1.646145100266229e+18,2624.0,-3554.0,7372.0,1
1.6461451003135508e+18,2042.0,-3095.0,7567.0,1
1.6461451003677604e+18,2021.0,-3543.0,7150.0,1
1.6461451004109412e+18,2601.0,-3885.0,7415.0,1
1.646145100465858e+18,2397.0,-3301.0,6993.0,1
1.6461451005179507e+18,2147.0,-3641.0,7337.0,1
1.6461451005646113e+18,2126.0,-2835.0,7717.0,1
1.6461451005980037e+18,2043.0,-3403.0,7061.0,1
1.6461451006658637e+18,1970.0,-3783.0,7153.0,1
1.6461451007255094e+18,2469.0,-3973.0,7159.0,1
1.6461451007648486e+18,2724.0,-3604.0,7129.0,1
1.6461451008147492e+18,2097.0,-4326.0,6979.0,1
1.6461451008648425e+18,2253.0,-3851.0,7049.0,1
1.6461451009210852e+18,2488.0,-3765.0,7006.0,1
1.6461451009638054e+18,2415.0,-3856.0,7235.0,1
1.6461451010167235e+18,2258.0,-3689.0,7238.0,1
1.6461451010557914e+18,2112.0,-3525.0,7156.0,1
1.646145101119384e+18,2708.0,-3904.0,7105.0,1
1.6461451011724285e+18,2631.0,-3531.0,7233.0,1
1.6461451012177718e+18,2067.0,-3512.0,7265.0,1
1.6461451012695514e+18,2477.0,-3593.0,7159.0,1
1.6461451013238892e+18,2238.0,-3389.0,7377.0,1
1.6461451013648937e+18,2499.0,-3933.0,7089.0,1
1.646145101420261e+18,2800.0,-3574.0,7186.0,1
1.6461451014654774e+18,2497.0,-4144.0,7018.0,1
1.646145101517875e+18,2569.0,-3914.0,6990.0,1
1.646145101565721e+18,2501.0,-4032.0,6960.0,1
1.6461451016146301e+18,2380.0,-3667.0,7137.0,1
1.6461451016653478e+18,2439.0,-3961.0,7099.0,1
1.6461451017363835e+18,2471.0,-3609.0,6999.0,1
1.64614510177238e+18,2459.0,-3542.0,7045.0,1
1.64614510177238e+18,2459.0,-3542.0,7045.0,1
1.6461451018691935e+18,2445.0,-3499.0,7102.0,1
1.6461451019030244e+18,2440.0,-3502.0,7159.0,1
1.6461451019579274e+18,2444.0,-3535.0,7222.0,1
1.64614510201309e+18,2456.0,-3580.0,7239.0,1
1.646145102058452e+18,2466.0,-3658.0,7238.0,1
1.6461451021150666e+18,2482.0,-3791.0,7205.0,1
1.6461451021924846e+18,2510.0,-3938.0,7150.0,1
1.646145102227345e+18,2562.0,-4065.0,7065.0,1
1.646145102227345e+18,2562.0,-4065.0,7065.0,1
1.6461451023607012e+18,2635.0,-4203.0,6985.0,1
1.6461451023607012e+18,2635.0,-4203.0,6985.0,1
1.6461451024236106e+18,2691.0,-4349.0,6926.0,1
1.646145102472177e+18,2709.0,-4418.0,6881.0,1
1.646145102532929e+18,2700.0,-4356.0,6850.0,1
1.646145102581999e+18,2683.0,-4225.0,6840.0,1
1.6461451026100925e+18,2683.0,-4100.0,6839.0,1
1.6461451026950684e+18,2664.0,-3988.0,6858.0,1
1.6461451027118292e+18,2627.0,-3868.0,6872.0,1
1.646145102778634e+18,2579.0,-3762.0,6895.0,1
1.6461451068325092e+18,-1361.0,-3638.0,8037.0,1
1.6461451068724132e+18,-1318.0,-3589.0,8033.0,1
1.646145106932067e+18,-1023.0,-3599.0,7612.0,1
1.6461451069740252e+18,-2136.0,-5526.0,7268.0,1
1.6461451070291704e+18,-1531.0,-3744.0,8647.0,1
1.646145107076177e+18,-530.0,-816.0,7794.0,1
1.6461451070996035e+18,-350.0,-569.0,7704.0,1
1.6461451071575798e+18,-321.0,-518.0,7871.0,1
1.6461451072266844e+18,-115.0,-1154.0,8151.0,1
1.6461451072747894e+18,-326.0,-2358.0,7752.0,1
1.6461451073240312e+18,-963.0,-3871.0,7936.0,1
1.646145107373621e+18,-1400.0,-3286.0,8401.0,1
1.6461451074277238e+18,-1309.0,-3319.0,7894.0,1
1.6461451074699994e+18,-1264.0,-3085.0,7584.0,1
1.6461451075266586e+18,-1412.0,-2767.0,7932.0,1
1.6461451075731082e+18,-1568.0,-3104.0,8233.0,1
1.646145107628255e+18,-1875.0,-2706.0,8163.0,1
1.64614510766813e+18,-1637.0,-3163.0,7661.0,1
1.6461451077271506e+18,-1753.0,-3004.0,7815.0,1
1.6461451077775414e+18,-1461.0,-3276.0,7769.0,1
1.6461451078264174e+18,-1610.0,-3483.0,7768.0,1
1.646145107876383e+18,-1777.0,-3126.0,7754.0,1
1.6461451079264868e+18,-1734.0,-3336.0,7587.0,1
1.6461451079719493e+18,-1573.0,-3424.0,7603.0,1
1.6461451080275377e+18,-1714.0,-2905.0,7941.0,1
1.6461451080710748e+18,-1604.0,-3646.0,7512.0,1
1.6461451081264133e+18,-1511.0,-3356.0,7622.0,1
1.6461451081723666e+18,-1601.0,-3161.0,7930.0,1
1.646145108226206e+18,-1271.0,-3862.0,7305.0,1
1.6461451082720602e+18,-1165.0,-3611.0,7956.0,1
1.6461451083271432e+18,-1420.0,-3618.0,7453.0,1
1.6461451083712003e+18,-1663.0,-3610.0,7725.0,1
1.6461451084277716e+18,-1377.0,-3706.0,7456.0,1
1.6461451084758935e+18,-1573.0,-3526.0,7526.0,1
1.646145108526219e+18,-1693.0,-3511.0,7621.0,1
1.646145108581678e+18,-1742.0,-3423.0,7624.0,1
1.646145108626542e+18,-1485.0,-3469.0,7644.0,1
1.64614510867896e+18,-1530.0,-3356.0,7675.0,1
1.6461451087222505e+18,-1381.0,-3627.0,7499.0,1
1.6461451087766536e+18,-1456.0,-3652.0,7666.0,1
1.6461451088235343e+18,-1175.0,-3785.0,7577.0,1
1.6461451088762463e+18,-1758.0,-3030.0,7977.0,1
1.6461451089268513e+18,-1679.0,-4019.0,7063.0,1
1.646145108972964e+18,-1233.0,-3632.0,7651.0,1
1.6461451090275267e+18,-1483.0,-3951.0,7383.0,1
1.6461451090772024e+18,-1539.0,-3680.0,7410.0,1
1.646145109113407e+18,-1551.0,-3586.0,7588.0,1
1.646145109170705e+18,-1950.0,-3486.0,7400.0,1
1.6461451092244116e+18,-1795.0,-3013.0,7869.0,1
1.6461451092758822e+18,-949.0,-3787.0,7759.0,1
1.6461451093320968e+18,-1024.0,-4130.0,7269.0,1
1.6461451093795098e+18,-1687.0,-3208.0,7779.0,1
1.6461451094216046e+18,-1539.0,-3834.0,7471.0,1
1.6461451094900196e+18,-1543.0,-3173.0,7901.0,1
1.6461451095264632e+18,-1328.0,-3636.0,7586.0,1
1.6461451095803901e+18,-1697.0,-3634.0,7570.0,1
1.6461451096261688e+18,-1647.0,-3455.0,7607.0,1
1.6461451096771405e+18,-1546.0,-3825.0,7371.0,1
1.6461451097249313e+18,-1544.0,-3467.0,7463.0,1
1.6461451097801544e+18,-2059.0,-3502.0,7493.0,1
1.6461451098250586e+18,-1469.0,-3432.0,7766.0,1
1.6461451098769441e+18,-1317.0,-3868.0,7469.0,1
1.6461451099241964e+18,-1386.0,-3351.0,7867.0,1
1.646145109979753e+18,-1737.0,-3481.0,7472.0,1
1.6461451100230019e+18,-1647.0,-3326.0,7756.0,1
1.6461451100763569e+18,-1193.0,-4025.0,7442.0,1
1.6461451101302766e+18,-1571.0,-3512.0,7612.0,1
1.6461451101781437e+18,-1696.0,-3909.0,7323.0,1
1.6461451102305203e+18,-1787.0,-3323.0,7706.0,1
1.6461451102782464e+18,-1697.0,-3633.0,7519.0,1
1.6461451103309097e+18,-1606.0,-3363.0,7675.0,1
1.646145110378391e+18,-1568.0,-3723.0,7400.0,1
1.646145110429416e+18,-1463.0,-3449.0,7907.0,1
1.6461451104789176e+18,-1186.0,-3531.0,7675.0,1
1.6461451105278784e+18,-1598.0,-3958.0,7323.0,1
1.6461451105754066e+18,-1859.0,-3599.0,7496.0,1
1.6461451106290148e+18,-1322.0,-3577.0,7723.0,1
1.646145110675423e+18,-1533.0,-3816.0,7600.0,1
1.646145110726746e+18,-1415.0,-3456.0,7508.0,1
1.6461451107792466e+18,-1751.0,-3694.0,7445.0,1
1.6461451108261015e+18,-1508.0,-3584.0,7571.0,1
1.6461451108761838e+18,-1841.0,-3062.0,7654.0,1
1.646145110931417e+18,-1719.0,-3129.0,7836.0,1
1.6461451109793055e+18,-1418.0,-3433.0,7707.0,1
1.6461451110287311e+18,-1406.0,-3249.0,7947.0,1
1.646145111090204e+18,-1245.0,-3715.0,7516.0,1
1.6461451111313004e+18,-1555.0,-3852.0,7522.0,1
1.646145111184237e+18,-1451.0,-3696.0,7765.0,1
1.6461451112259284e+18,-1311.0,-3424.0,7695.0,1
1.6461451112751695e+18,-1522.0,-3561.0,7708.0,1
1.6461451113314107e+18,-1618.0,-3640.0,7398.0,1
1.646145111376081e+18,-1440.0,-3635.0,7707.0,1
1.6461451114308444e+18,-1668.0,-3695.0,7407.0,1
1.6461451114764314e+18,-1757.0,-2957.0,7886.0,1
1.6461451115275482e+18,-1715.0,-3236.0,7852.0,1
1.6461451115743135e+18,-1276.0,-3026.0,7870.0,1
1.6461451116284654e+18,-1311.0,-3609.0,7583.0,1
1.6461451116768934e+18,-1776.0,-3194.0,7757.0,1
1.6461451117285507e+18,-1404.0,-3780.0,7526.0,1
1.646145111779159e+18,-1407.0,-3132.0,7889.0,1
1.646145111828028e+18,-1368.0,-3713.0,7621.0,1
1.646145111885501e+18,-1657.0,-3491.0,7638.0,1
1.6461451119275123e+18,-1563.0,-3651.0,7368.0,1
1.6461451119784443e+18,-1494.0,-3526.0,7772.0,1
1.646145112026208e+18,-1586.0,-3289.0,7599.0,1
1.6461451120829757e+18,-1775.0,-3181.0,7764.0,1
1.6461451121320049e+18,-1893.0,-3071.0,7834.0,1
1.646145112182027e+18,-723.0,-3839.0,7630.0,1
1.6461451122323973e+18,-1713.0,-3274.0,7689.0,1
1.646145112282925e+18,-1574.0,-3450.0,7635.0,1
1.6461451123300045e+18,-1263.0,-3643.0,7711.0,1
1.6461451123819438e+18,-1425.0,-3585.0,7628.0,1
1.646145112430682e+18,-1569.0,-3518.0,7773.0,1
1.64614511248202e+18,-1475.0,-3641.0,7352.0,1
1.6461451125302208e+18,-1557.0,-3480.0,7692.0,1
1.6461451125826337e+18,-1656.0,-3341.0,7571.0,1
1.6461451126316534e+18,-1839.0,-3097.0,7760.0,1
1.6461451126829632e+18,-1709.0,-3305.0,7669.0,1
1.6461451127314373e+18,-1059.0,-3527.0,7660.0,1
1.6461451127831841e+18,-1351.0,-3502.0,7790.0,1
1.6461451128370516e+18,-1572.0,-3336.0,7602.0,1
1.6461451128810908e+18,-1611.0,-3582.0,7626.0,1
1.646145112931447e+18,-1529.0,-3466.0,7587.0,1
1.6461451129851587e+18,-1319.0,-3617.0,7691.0,1
1.64614511302598e+18,-1602.0,-3698.0,7637.0,1
1.6461451130812477e+18,-1204.0,-3508.0,7529.0,1
1.646145113132679e+18,-1569.0,-3673.0,7676.0,1
1.6461451131846106e+18,-1749.0,-3420.0,7434.0,1
1.6461451132273126e+18,-2025.0,-3066.0,7750.0,1
1.6461451132839007e+18,-1345.0,-3571.0,7680.0,1
1.6461451133329157e+18,-1685.0,-2934.0,7732.0,1
1.6461451133814019e+18,-1427.0,-3617.0,7897.0,1
1.6461451134331884e+18,-1376.0,-3494.0,7669.0,1
1.6461451134834345e+18,-1520.0,-3434.0,7714.0,1
1.6461451135332984e+18,-1668.0,-3468.0,7625.0,1
1.6461451135817034e+18,-1677.0,-3642.0,7445.0,1
1.6461451136319252e+18,-1731.0,-3528.0,7650.0,1
1.6461451136807017e+18,-1368.0,-3534.0,7703.0,1
1.646145113734856e+18,-1628.0,-3373.0,7756.0,1
1.646145113783353e+18,-1476.0,-3535.0,7471.0,1
1.64614511383231e+18,-1387.0,-3750.0,7557.0,1
1.646145113880613e+18,-1676.0,-3419.0,7624.0,1
1.646145113933653e+18,-1788.0,-2553.0,7910.0,1
1.6461451139829225e+18,-1291.0,-3891.0,7450.0,1
1.6461451140342886e+18,-1613.0,-3203.0,7740.0,1
1.6461451140779218e+18,-1593.0,-3661.0,7411.0,1
1.6461451141311127e+18,-1630.0,-4136.0,7344.0,1
