timestamp,a_right_backPose,b_right_backPose,c_right_backPose, ASSEMBLY1_BIMANUAL
1.6450229615134515e+18,-8141.0,-417.0,1115.0,1
1.6450229615639017e+18,-8285.0,448.0,519.0,1
1.6450229616116227e+18,-8933.0,-192.0,850.0,1
1.6450229616639624e+18,-8366.0,-461.0,754.0,1
1.6450229617138895e+18,-7544.0,-786.0,598.0,1
1.6450229617660685e+18,-7990.0,-593.0,238.0,1
1.6450229618120228e+18,-7629.0,-511.0,121.0,1
1.6450229618642737e+18,-8384.0,-508.0,630.0,1
1.645022961915216e+18,-8742.0,-524.0,660.0,1
1.645022961961665e+18,-8295.0,-971.0,781.0,1
1.64502296201339e+18,-8398.0,-969.0,573.0,1
1.645022962065487e+18,-9237.0,-1422.0,278.0,1
1.6450229621131505e+18,-6583.0,-2631.0,-719.0,1
1.6450229621655665e+18,-7684.0,-3029.0,-1396.0,1
1.645022962214027e+18,-7508.0,-3017.0,-1814.0,1
1.6450229622663816e+18,-7207.0,-3010.0,-1656.0,1
1.6450229623142428e+18,-7207.0,-3397.0,-1908.0,1
1.6450229623649341e+18,-7597.0,-3183.0,-2643.0,1
1.645022962414117e+18,-7551.0,-3075.0,-2861.0,1
1.6450229624642286e+18,-9172.0,-2632.0,-1047.0,1
1.6450229625193083e+18,-9784.0,-2356.0,1079.0,1
1.6450229625661038e+18,-8853.0,-2753.0,1580.0,1
1.6450229626141494e+18,-7577.0,-3415.0,1676.0,1
1.6450229626659023e+18,-6939.0,-3972.0,1317.0,1
1.6450229627156677e+18,-6325.0,-3944.0,179.0,1
1.645022962765012e+18,-5764.0,-3892.0,-1020.0,1
1.645022962813865e+18,-6600.0,-3668.0,-1570.0,1
1.645022962865824e+18,-7080.0,-3615.0,-1792.0,1
1.6450229629184238e+18,-7187.0,-3659.0,-1724.0,1
1.6450229629718287e+18,-7037.0,-3642.0,-1767.0,1
1.645022963017655e+18,-7523.0,-3537.0,-1926.0,1
1.6450229630603249e+18,-7976.0,-3785.0,-1972.0,1
1.6450229631184005e+18,-8361.0,-3736.0,-2491.0,1
1.6450229631663782e+18,-6953.0,-3648.0,-2762.0,1
1.6450229632180142e+18,-5390.0,-3899.0,-3580.0,1
1.6450229632671555e+18,-4321.0,-4219.0,-4442.0,1
1.6450229633188992e+18,-4194.0,-3655.0,-5308.0,1
1.645022963363449e+18,-5211.0,-3547.0,-4896.0,1
1.6450229634193308e+18,-5880.0,-3245.0,-5256.0,1
1.645022963465397e+18,-5160.0,-3624.0,-5458.0,1
1.6450229635200817e+18,-6494.0,-3198.0,-4621.0,1
1.6450229635633475e+18,-5849.0,-3180.0,-4231.0,1
1.6450229636186424e+18,-6286.0,-2900.0,-4364.0,1
1.6450229636636362e+18,-6065.0,-2821.0,-5221.0,1
1.645022963718987e+18,-6156.0,-2671.0,-5378.0,1
1.6450229637659756e+18,-6415.0,-2977.0,-5035.0,1
1.6450229638200627e+18,-6048.0,-2869.0,-5032.0,1
1.645022963864452e+18,-5559.0,-2679.0,-4721.0,1
1.64502296391802e+18,-5551.0,-2635.0,-4544.0,1
1.6450229639635791e+18,-5137.0,-2673.0,-4703.0,1
1.6450229640145825e+18,-5569.0,-2506.0,-4436.0,1
1.6450229640651868e+18,-6165.0,-2308.0,-3589.0,1
1.6450229641140498e+18,-6089.0,-2525.0,-2948.0,1
1.6450229641642033e+18,-7544.0,-2270.0,-2616.0,1
1.6450229642157775e+18,-8534.0,-2290.0,-2078.0,1
1.6450229642638769e+18,-9270.0,-2109.0,-1611.0,1
1.645022964318671e+18,-8155.0,-1544.0,-1725.0,1
1.6450229643653906e+18,-7507.0,-1593.0,-2987.0,1
1.6450229644146184e+18,-6958.0,-2077.0,-3341.0,1
1.6450229644657108e+18,-7429.0,-2902.0,-3187.0,1
1.6450229645172772e+18,-8558.0,-2229.0,-2568.0,1
1.6450229645699443e+18,-8106.0,-1813.0,-1801.0,1
1.6450229646148856e+18,-8325.0,-1459.0,-1448.0,1
1.6450229646700526e+18,-8217.0,-1253.0,-1464.0,1
1.6450229647184348e+18,-8752.0,-1563.0,-1424.0,1
1.6450229647704284e+18,-8628.0,-1348.0,-1754.0,1
1.645022964817902e+18,-8164.0,-1583.0,-2189.0,1
1.6450229648693494e+18,-7817.0,-1445.0,-2350.0,1
1.645022964917953e+18,-7122.0,-1290.0,-2653.0,1
1.64502296496925e+18,-7098.0,-1257.0,-3223.0,1
1.6450229650155287e+18,-7064.0,-1586.0,-3728.0,1
1.6450229650716897e+18,-7468.0,-1770.0,-3792.0,1
1.645022965114027e+18,-7230.0,-1410.0,-3860.0,1
1.6450229651666714e+18,-6418.0,-1100.0,-4599.0,1
1.6450229652212641e+18,-6509.0,-637.0,-4468.0,1
1.6450229652674245e+18,-6172.0,-500.0,-3442.0,1
1.6450229653193485e+18,-6273.0,-192.0,-2336.0,1
1.6450229653702428e+18,-6701.0,601.0,-172.0,1
1.645022965416781e+18,-7582.0,1705.0,2055.0,1
1.645022965468688e+18,-8854.0,2620.0,3813.0,1
1.645022965515052e+18,-8713.0,2667.0,3902.0,1
1.6450229655699348e+18,-7965.0,2822.0,2888.0,1
1.645022965614205e+18,-8133.0,2615.0,1566.0,1
1.6450229656652367e+18,-7678.0,2886.0,53.0,1
1.645022965714878e+18,-8638.0,3055.0,-869.0,1
1.6450229657695378e+18,-7449.0,2644.0,-1094.0,1
1.6450229658179845e+18,-8342.0,2608.0,-1110.0,1
1.6450229658676145e+18,-8135.0,2418.0,-1136.0,1
1.6450229659174848e+18,-7603.0,2199.0,-1301.0,1
1.645022987244622e+18,-8276.0,-1370.0,1736.0,1
1.6450229872986327e+18,-7779.0,-1746.0,1157.0,1
1.6450229873445005e+18,-7544.0,-1805.0,946.0,1
1.6450229873982339e+18,-6481.0,-2336.0,508.0,1
1.6450229874470213e+18,-5675.0,-2797.0,-53.0,1
1.6450229874959803e+18,-5509.0,-3121.0,-804.0,1
1.6450229875469622e+18,-6081.0,-3709.0,-1267.0,1
1.6450229876007782e+18,-6366.0,-3423.0,-1675.0,1
1.645022987645344e+18,-7295.0,-3745.0,-1560.0,1
1.645022987695511e+18,-7414.0,-3561.0,-1722.0,1
1.6450229877453972e+18,-7602.0,-3310.0,-2215.0,1
1.6450229877958743e+18,-7079.0,-3615.0,-2201.0,1
1.6450229878501222e+18,-7592.0,-3447.0,-2274.0,1
1.6450229878957125e+18,-7739.0,-3719.0,-2895.0,1
1.6450229879533315e+18,-6822.0,-3369.0,-3127.0,1
1.6450229879961695e+18,-6280.0,-3375.0,-3021.0,1
1.645022988050209e+18,-6812.0,-3494.0,-2961.0,1
1.6450229880931438e+18,-6817.0,-3636.0,-2775.0,1
1.64502298814982e+18,-6520.0,-3443.0,-2950.0,1
1.645022988195934e+18,-6458.0,-3059.0,-3353.0,1
1.645022988253094e+18,-5109.0,-2666.0,-3666.0,1
1.645022988296144e+18,-6417.0,-2322.0,-4407.0,1
1.645022988352595e+18,-6570.0,-2351.0,-4748.0,1
1.6450229883914442e+18,-7144.0,-2463.0,-4733.0,1
1.6450229884500754e+18,-7250.0,-2360.0,-4453.0,1
1.645022988495913e+18,-7287.0,-2292.0,-4887.0,1
1.6450229885485655e+18,-7633.0,-1905.0,-5377.0,1
1.645022988595842e+18,-7469.0,-2080.0,-4961.0,1
1.6450229886511954e+18,-7077.0,-1849.0,-4589.0,1
1.645022988698503e+18,-6932.0,-1654.0,-4954.0,1
1.6450229887497116e+18,-6755.0,-1614.0,-5457.0,1
1.645022988805924e+18,-6466.0,-1780.0,-5739.0,1
1.6450229888501832e+18,-6409.0,-1781.0,-5523.0,1
1.6450229888964762e+18,-6950.0,-1901.0,-5157.0,1
1.645022988950987e+18,-6416.0,-1949.0,-4566.0,1
1.645022988996556e+18,-6286.0,-2255.0,-5112.0,1
1.6450229890513976e+18,-5899.0,-1464.0,-4455.0,1
1.645022989091237e+18,-5906.0,-1561.0,-3444.0,1
1.6450229891502556e+18,-6749.0,-1237.0,-3665.0,1
1.645022989196754e+18,-6246.0,-1867.0,-4159.0,1
1.645022989248227e+18,-6006.0,-2110.0,-4252.0,1
1.6450229892961766e+18,-6819.0,-1840.0,-3808.0,1
1.6450229893512172e+18,-7448.0,-1342.0,-4204.0,1
1.6450229893971702e+18,-7614.0,-1228.0,-2988.0,1
1.6450229894526136e+18,-6298.0,-1358.0,-3504.0,1
1.6450229895003845e+18,-6618.0,-1486.0,-1903.0,1
1.6450229895473334e+18,-6151.0,-2503.0,232.0,1
1.6450229896022223e+18,-8481.0,-2011.0,788.0,1
1.6450229896474186e+18,-10615.0,-1497.0,-253.0,1
1.6450229897007964e+18,-10539.0,-2480.0,-2023.0,1
1.6450229897427976e+18,-9500.0,-2934.0,-2418.0,1
1.645022989801719e+18,-7678.0,-3062.0,-2595.0,1
1.645022989849644e+18,-6727.0,-2671.0,-3487.0,1
1.6450229899018417e+18,-7089.0,-2841.0,-3424.0,1
1.645022989948474e+18,-6829.0,-2496.0,-3193.0,1
1.6450229900036068e+18,-6471.0,-3022.0,-3445.0,1
1.6450229900511299e+18,-6314.0,-2809.0,-4224.0,1
1.645022990103751e+18,-6208.0,-3085.0,-4354.0,1
1.6450229901482284e+18,-5692.0,-2931.0,-4292.0,1
1.6450229902014792e+18,-7040.0,-1422.0,-4557.0,1
1.6450229902498414e+18,-6803.0,-1906.0,-4866.0,1
1.645022990302903e+18,-5881.0,-2146.0,-4957.0,1
1.6450229903515845e+18,-5715.0,-1975.0,-5510.0,1
1.6450229904025375e+18,-5405.0,-1989.0,-5589.0,1
1.6450229904509097e+18,-6194.0,-1428.0,-5545.0,1
1.645022990505303e+18,-6331.0,-1536.0,-5279.0,1
1.6450229905517793e+18,-5768.0,-1330.0,-5678.0,1
1.6450229906001372e+18,-6393.0,-609.0,-6038.0,1
1.645022990651663e+18,-7876.0,-1076.0,-5616.0,1
1.645022990700811e+18,-9754.0,-1990.0,-3206.0,1
1.64502299074998e+18,-9283.0,-2754.0,-732.0,1
1.645022990800314e+18,-7422.0,-3889.0,690.0,1
1.6450229908472097e+18,-5685.0,-4420.0,661.0,1
1.6450229908975864e+18,-5180.0,-4980.0,53.0,1
1.645022990943037e+18,-4843.0,-4910.0,-1026.0,1
1.6450229910012652e+18,-5641.0,-5192.0,-1626.0,1
1.6450229910537354e+18,-5653.0,-5291.0,-1835.0,1
1.6450229911019505e+18,-6728.0,-4973.0,-1904.0,1
1.6450229911511826e+18,-6608.0,-5175.0,-1925.0,1
1.6450229912017454e+18,-6509.0,-5250.0,-1771.0,1
1.645022991252177e+18,-6451.0,-5346.0,-1336.0,1
1.6450229913002598e+18,-6189.0,-5364.0,-1295.0,1
1.6450229913503567e+18,-5938.0,-5436.0,-1291.0,1
1.6450229914010614e+18,-5678.0,-5357.0,-1397.0,1
1.6450229914517806e+18,-6057.0,-5111.0,-1578.0,1
1.6450229915022326e+18,-6421.0,-5376.0,-1541.0,1
1.6450229915522324e+18,-6329.0,-5535.0,-1720.0,1
1.6450229916006838e+18,-5761.0,-5708.0,-2202.0,1
1.6450229916518467e+18,-5730.0,-5804.0,-2426.0,1
1.645022991702873e+18,-5506.0,-5595.0,-2773.0,1
1.6450229917567142e+18,-6144.0,-5299.0,-2732.0,1
1.6450229918013517e+18,-5849.0,-4981.0,-2897.0,1
1.6450229918527299e+18,-4358.0,-5230.0,-2955.0,1
1.645022991903582e+18,-5259.0,-5279.0,-2791.0,1
1.6450229919533857e+18,-5135.0,-5465.0,-3403.0,1
1.6450229920027546e+18,-5624.0,-5264.0,-4010.0,1
1.6450229920546084e+18,-5030.0,-5444.0,-4024.0,1
1.6450229921022717e+18,-4456.0,-5140.0,-4162.0,1
1.645022992152573e+18,-3776.0,-5139.0,-3638.0,1
1.6450229922029696e+18,-4957.0,-4629.0,-4423.0,1
1.6450229922555517e+18,-5030.0,-4831.0,-4741.0,1
1.6450229923023263e+18,-4401.0,-4873.0,-4433.0,1
1.6450229923523459e+18,-5224.0,-4819.0,-4155.0,1
1.6450229924027308e+18,-6458.0,-4527.0,-4482.0,1
1.645022992453853e+18,-5914.0,-4724.0,-4839.0,1
1.6450229925042324e+18,-5444.0,-5646.0,-4623.0,1
1.6450229925547313e+18,-4407.0,-5349.0,-4620.0,1
1.6450229926043185e+18,-4514.0,-5077.0,-4480.0,1
1.6450229926552397e+18,-4958.0,-5474.0,-4392.0,1
1.6450229927065137e+18,-4425.0,-5601.0,-4425.0,1
1.6450229927557693e+18,-4267.0,-5827.0,-4340.0,1
1.645022992806586e+18,-3738.0,-5302.0,-3678.0,1
1.6450229928512804e+18,-3933.0,-4995.0,-3468.0,1
1.645022992905508e+18,-3992.0,-5214.0,-4475.0,1
1.6450229929520187e+18,-4914.0,-5704.0,-5368.0,1
1.645022993004193e+18,-4731.0,-6057.0,-4237.0,1
1.6450229930514596e+18,-3929.0,-5343.0,-4080.0,1
1.6450229931067154e+18,-4253.0,-5522.0,-4446.0,1
1.645022993153288e+18,-4556.0,-5775.0,-4215.0,1
1.6450229932025958e+18,-4320.0,-5783.0,-4319.0,1
1.6450229932544712e+18,-4054.0,-5730.0,-4161.0,1
1.6450229933065475e+18,-4049.0,-5555.0,-4067.0,1
1.6450229933519155e+18,-4256.0,-5401.0,-4070.0,1
1.6450229934023918e+18,-4685.0,-5921.0,-4526.0,1
1.6450229934542502e+18,-5270.0,-6114.0,-4212.0,1
1.6450229935015944e+18,-4200.0,-5250.0,-3875.0,1
1.6450229935520205e+18,-3499.0,-4888.0,-3777.0,1
1.6450229936037376e+18,-4903.0,-5207.0,-2992.0,1
1.6450229936510454e+18,-5349.0,-4676.0,-3058.0,1
1.6450229937038195e+18,-5721.0,-4966.0,-3992.0,1
1.6450229937547377e+18,-6212.0,-4499.0,-4079.0,1
1.6450229938025866e+18,-5629.0,-4106.0,-4305.0,1
1.6450229938519834e+18,-7010.0,-3783.0,-3340.0,1
1.6450229939046595e+18,-5841.0,-3927.0,-3314.0,1
1.6450229939517724e+18,-6663.0,-3733.0,-3071.0,1
1.6450229940057231e+18,-7052.0,-3960.0,-2768.0,1
1.6450229940534676e+18,-7669.0,-3560.0,-2238.0,1
1.6450229941073992e+18,-7424.0,-3389.0,-2420.0,1
1.6450229941543068e+18,-7988.0,-2874.0,-2597.0,1
1.6450229942051863e+18,-8080.0,-2899.0,-1816.0,1
1.6450229942603323e+18,-7610.0,-2528.0,-1644.0,1
1.6450229943060198e+18,-7316.0,-2495.0,-1832.0,1
1.645022994358027e+18,-8415.0,-2609.0,-1808.0,1
1.6450229944034637e+18,-8418.0,-2690.0,-1948.0,1
1.64502299445853e+18,-7113.0,-2326.0,-1732.0,1
1.645022994507151e+18,-6774.0,-1877.0,-1848.0,1
1.6450229945575478e+18,-7286.0,-2097.0,-1782.0,1
1.6450229946043402e+18,-8241.0,-2031.0,-1714.0,1
1.645022994655082e+18,-8116.0,-2231.0,-1568.0,1
1.6450229947044168e+18,-7764.0,-2064.0,-1717.0,1
1.6450229947543782e+18,-7424.0,-1424.0,-2019.0,1
1.6450229948064407e+18,-7270.0,-790.0,-2098.0,1
1.6450229948549868e+18,-7367.0,-658.0,-2163.0,1
1.6450229948964316e+18,-7547.0,-775.0,-2385.0,1
1.6450229949571686e+18,-8268.0,-475.0,-2318.0,1
1.6450229950036964e+18,-8212.0,-408.0,-2324.0,1
1.6450229950586179e+18,-8520.0,-223.0,-2281.0,1
1.6450229951062e+18,-8390.0,-148.0,-2403.0,1
1.645022995156908e+18,-8825.0,-46.0,-1993.0,1
1.6450229952035195e+18,-8332.0,-73.0,-1965.0,1
1.6450229952582825e+18,-7989.0,184.0,-1971.0,1
1.6450229953042967e+18,-7894.0,288.0,-1665.0,1
1.6450229953585613e+18,-8162.0,257.0,-1355.0,1
1.6450229954044682e+18,-8519.0,474.0,-1303.0,1
1.6450229954580334e+18,-7652.0,736.0,-1660.0,1
