timestamp,a_right_backPose,b_right_backPose,c_right_backPose, DELIVERY_RIGHT
1.6450231380827566e+18,5333.0,-4257.0,-4403.0,1
1.6450231381370954e+18,5054.0,-4440.0,-4010.0,1
1.645023138182586e+18,5357.0,-4544.0,-4365.0,1
1.6450231382366226e+18,4009.0,-4374.0,-4946.0,1
1.64502313828262e+18,4992.0,-4870.0,-4342.0,1
1.645023138337209e+18,4544.0,-4654.0,-4306.0,1
1.6450231383830536e+18,3787.0,-4790.0,-4624.0,1
1.645023138436767e+18,3227.0,-4355.0,-4673.0,1
1.645023138485745e+18,2697.0,-4464.0,-4676.0,1
1.6450231385343685e+18,1855.0,-4675.0,-4823.0,1
1.6450231385864596e+18,816.0,-5372.0,-4796.0,1
1.645023138636614e+18,338.0,-6288.0,-5281.0,1
1.6450231386780055e+18,-759.0,-6466.0,-5478.0,1
1.645023138736723e+18,-1579.0,-6931.0,-5902.0,1
1.6450233439459548e+18,-2550.0,-4193.0,-4777.0,1
1.6450233439895987e+18,-1865.0,-3658.0,-5653.0,1
1.6450233440474486e+18,170.0,-3035.0,-6402.0,1
1.6450233440905334e+18,995.0,-3045.0,-6615.0,1
1.645023344144478e+18,1256.0,-3020.0,-7041.0,1
1.6450233441922924e+18,1069.0,-2705.0,-7844.0,1
1.6450233442448566e+18,1675.0,-2643.0,-7871.0,1
1.6450233442995638e+18,2234.0,-2710.0,-7605.0,1
1.6450233443443392e+18,2611.0,-2325.0,-7642.0,1
1.6450233443963553e+18,2396.0,-1914.0,-7556.0,1
1.6450233444432218e+18,2140.0,-1435.0,-7642.0,1
1.6450233444960015e+18,946.0,-1312.0,-7625.0,1
1.645023344548405e+18,725.0,-1284.0,-7789.0,1
1.64502334459882e+18,1100.0,-914.0,-7829.0,1
1.645023344643011e+18,1137.0,-1243.0,-7617.0,1
1.6450233446978368e+18,658.0,-586.0,-8388.0,1
1.6450233447480655e+18,1160.0,-988.0,-7886.0,1
1.6450233447947832e+18,1380.0,-2114.0,-7505.0,1
1.645023344841917e+18,1767.0,-2235.0,-7677.0,1
1.6450233448974354e+18,897.0,-1376.0,-8497.0,1
1.6450233449447844e+18,627.0,-1557.0,-8230.0,1
1.6450233449969236e+18,949.0,-1523.0,-8161.0,1
1.6450233450427604e+18,1304.0,-1523.0,-8021.0,1
1.645023345097782e+18,1725.0,-1149.0,-7627.0,1
1.6450233451426737e+18,2076.0,-692.0,-7672.0,1
1.6450233451992212e+18,2680.0,-114.0,-7924.0,1
1.6450233452422858e+18,2869.0,-261.0,-7646.0,1
1.6450233452976947e+18,2626.0,-729.0,-7624.0,1
1.645023345343771e+18,2904.0,-766.0,-8055.0,1
1.645023345396596e+18,2479.0,-846.0,-8184.0,1
1.6450233454431416e+18,2428.0,-1502.0,-7436.0,1
1.6450233454972954e+18,2611.0,-1509.0,-7625.0,1
1.645023345543643e+18,2475.0,-1593.0,-7173.0,1
1.6450233455975337e+18,2930.0,-1045.0,-7440.0,1
1.64502334563912e+18,2458.0,-682.0,-7657.0,1
1.6450233456979397e+18,3338.0,-345.0,-7922.0,1
1.6450233457438638e+18,3186.0,-358.0,-7488.0,1
1.6450233457979236e+18,3466.0,-147.0,-7622.0,1
1.6450233458405627e+18,3373.0,-27.0,-7793.0,1
1.6450233458974945e+18,2510.0,547.0,-7694.0,1
1.6450233459490312e+18,2189.0,328.0,-7339.0,1
1.6450233459948027e+18,2936.0,498.0,-7435.0,1
1.645023346044681e+18,2720.0,724.0,-7495.0,1
1.6450233460968476e+18,3155.0,653.0,-7351.0,1
1.6450233461493164e+18,2912.0,902.0,-7579.0,1
1.6450233461966564e+18,4051.0,759.0,-7791.0,1
1.645023346249793e+18,3262.0,697.0,-7395.0,1
1.6450233462971249e+18,2891.0,651.0,-7373.0,1
1.6450233463470597e+18,3354.0,682.0,-7428.0,1
1.6450233463947889e+18,3469.0,822.0,-7252.0,1
1.6450233464495345e+18,3829.0,912.0,-7040.0,1
1.6450233464963668e+18,3228.0,1311.0,-7134.0,1
1.6450233465465856e+18,3402.0,1440.0,-7499.0,1
1.6450233465947584e+18,2942.0,928.0,-7584.0,1
1.6450233466479706e+18,2544.0,-94.0,-7769.0,1
1.6450233466803978e+18,2140.0,-518.0,-7973.0,1
1.6450233467484774e+18,748.0,-535.0,-7857.0,1
1.6450233467952579e+18,1095.0,-404.0,-7849.0,1
1.6450233468456038e+18,1705.0,-518.0,-8237.0,1
1.6450233468958817e+18,1895.0,-588.0,-8631.0,1
1.645023346948068e+18,258.0,129.0,-8450.0,1
1.6450233469922365e+18,-55.0,554.0,-8439.0,1
1.645023347047578e+18,-182.0,586.0,-8187.0,1
1.6450233470964024e+18,-112.0,789.0,-8026.0,1
1.645023347147805e+18,376.0,688.0,-7980.0,1
1.645023347193086e+18,794.0,828.0,-7938.0,1
1.6450233472479667e+18,2129.0,664.0,-8225.0,1
1.6450233472973752e+18,2443.0,556.0,-7548.0,1
1.6450233473479805e+18,1987.0,628.0,-7653.0,1
1.6450233473983744e+18,2029.0,900.0,-7703.0,1
1.6450233474473864e+18,2193.0,-59.0,-7659.0,1
1.6450233474980326e+18,2043.0,51.0,-8057.0,1
1.645023347548098e+18,1986.0,-30.0,-8277.0,1
1.6450233475987338e+18,1603.0,-731.0,-8202.0,1
1.6450233476494426e+18,1027.0,-766.0,-7999.0,1
1.6450233477009825e+18,1305.0,-157.0,-8158.0,1
1.6450233477483763e+18,1962.0,145.0,-8051.0,1
1.6450233478006825e+18,2208.0,247.0,-8440.0,1
1.6450233478469962e+18,1699.0,-88.0,-7353.0,1
1.6450233478996168e+18,2324.0,-54.0,-7788.0,1
1.6450233479479503e+18,2266.0,442.0,-8219.0,1
1.6450233479995876e+18,2100.0,618.0,-8129.0,1
1.6450233480489329e+18,1986.0,550.0,-7892.0,1
1.6450233480972042e+18,1337.0,622.0,-7788.0,1
1.6450233481491686e+18,1481.0,310.0,-7869.0,1
1.6450233482008072e+18,1466.0,-106.0,-7595.0,1
1.64502334823551e+18,1581.0,-473.0,-7729.0,1
1.6450233483191918e+18,1650.0,-404.0,-7900.0,1
1.645023348370088e+18,1828.0,-476.0,-7938.0,1
1.6450233484015124e+18,1937.0,-433.0,-7925.0,1
1.6450233484483356e+18,1948.0,-638.0,-8064.0,1
1.6450233484995635e+18,1700.0,-1380.0,-8469.0,1
1.6450233485479946e+18,634.0,-2303.0,-6290.0,1
1.6450233486006292e+18,96.0,-2830.0,-5648.0,1
1.6450233486439427e+18,1070.0,-3599.0,-6588.0,1
1.6450233486968788e+18,2082.0,-3470.0,-7445.0,1
1.6450233487491988e+18,2153.0,-3262.0,-7909.0,1
1.6450233487971817e+18,2255.0,-2256.0,-9017.0,1
1.6450233488477332e+18,1601.0,-2252.0,-9371.0,1
1.6450233488982344e+18,443.0,-2635.0,-9673.0,1
1.6450233489491935e+18,281.0,-3759.0,-8619.0,1
1.6450233490029445e+18,207.0,-5269.0,-6261.0,1
1.645023349046368e+18,208.0,-4400.0,-5808.0,1
1.6450233491007444e+18,1198.0,-2623.0,-6659.0,1
1.645023349153804e+18,1225.0,-2752.0,-6813.0,1
1.6450233491991112e+18,2094.0,-2299.0,-7524.0,1
1.64502334925542e+18,2137.0,-2142.0,-7668.0,1
1.6450233492988785e+18,2181.0,-1436.0,-7275.0,1
1.6450233493531151e+18,1893.0,-1101.0,-7694.0,1
1.645023349398816e+18,1695.0,-1855.0,-7753.0,1
1.6450233494507758e+18,2067.0,-2372.0,-7641.0,1
1.6450233494974474e+18,1599.0,-2032.0,-8176.0,1
1.6450233495545859e+18,1486.0,-2310.0,-8024.0,1
1.6450233496015685e+18,617.0,-1871.0,-7897.0,1
1.6450233496524603e+18,993.0,-1871.0,-8004.0,1
1.6450233496999652e+18,1098.0,-1745.0,-7932.0,1
1.6450233497533082e+18,448.0,-1347.0,-7482.0,1
1.6450233497977756e+18,1101.0,-1345.0,-8225.0,1
1.6450233498539822e+18,964.0,-1455.0,-8320.0,1
1.6450233499007657e+18,819.0,-1173.0,-8027.0,1
1.6450233499497492e+18,836.0,-1107.0,-8019.0,1
1.645023349998625e+18,1198.0,-1130.0,-8177.0,1
1.6450233500535967e+18,1014.0,-1080.0,-7961.0,1
1.645023350097872e+18,1393.0,-1339.0,-7778.0,1
1.6450233501518858e+18,1799.0,-1466.0,-7798.0,1
1.6450233502005258e+18,2152.0,-1426.0,-7748.0,1
1.645023350251589e+18,2426.0,-1298.0,-7866.0,1
1.6450233502990364e+18,2582.0,-1224.0,-8015.0,1
1.6450233503560822e+18,2350.0,-1082.0,-7595.0,1
1.6450233503980639e+18,2415.0,-1251.0,-7514.0,1
1.645023350453104e+18,2562.0,-1151.0,-7781.0,1
1.6450233504984184e+18,2741.0,-1161.0,-7794.0,1
1.6450233505482068e+18,2714.0,-992.0,-7954.0,1
1.6450233506012915e+18,2239.0,-546.0,-7584.0,1
1.6450233506488484e+18,1989.0,-318.0,-7754.0,1
1.6450233507067822e+18,2601.0,-412.0,-7857.0,1
1.6450233507538455e+18,2439.0,-72.0,-7931.0,1
1.645023350803614e+18,2415.0,-181.0,-8012.0,1
1.645023350853894e+18,1442.0,418.0,-8026.0,1
1.6450233509055455e+18,1473.0,323.0,-8024.0,1
1.6450233509490785e+18,1326.0,595.0,-8006.0,1
1.6450233510099044e+18,342.0,528.0,-7697.0,1
1.6450233510486835e+18,509.0,243.0,-7979.0,1
1.645023351104067e+18,1363.0,-19.0,-8267.0,1
1.6450233511486205e+18,1346.0,-508.0,-8182.0,1
1.6450233511995476e+18,1003.0,-427.0,-8290.0,1
1.6450233512530716e+18,777.0,-543.0,-8347.0,1
1.6450233513022966e+18,172.0,-596.0,-7904.0,1
1.6450233513533233e+18,-138.0,-504.0,-8142.0,1
1.6450233514048113e+18,-431.0,141.0,-8547.0,1
1.6450233514512676e+18,456.0,-1197.0,-7468.0,1
1.6450233515032236e+18,-1056.0,-2184.0,-5935.0,1
1.6450233515510697e+18,-1367.0,-3930.0,-5879.0,1
1.645023351606284e+18,-220.0,-4191.0,-7131.0,1
1.6450233516503662e+18,-844.0,-3868.0,-7821.0,1
1.6450233517014897e+18,-356.0,-3899.0,-8477.0,1
1.6450233517521859e+18,101.0,-4014.0,-9191.0,1
1.6450233518037125e+18,-715.0,-4321.0,-8626.0,1
1.6450233518508198e+18,-2795.0,-4026.0,-8031.0,1
1.645023351906136e+18,-3926.0,-5564.0,-5499.0,1
1.64502335195181e+18,-2055.0,-5513.0,-4806.0,1
1.6450233520071688e+18,-588.0,-2768.0,-6565.0,1
1.6450233520512294e+18,814.0,-2492.0,-7617.0,1
1.6450233521068285e+18,1484.0,-2107.0,-7489.0,1
1.645023352150496e+18,1657.0,-1432.0,-7890.0,1
1.6450233522015324e+18,2340.0,-1510.0,-7428.0,1
1.6450233522507638e+18,3171.0,-1755.0,-7760.0,1
1.6450233523039186e+18,3275.0,-1701.0,-8023.0,1
1.6450233523573742e+18,1321.0,-1339.0,-7637.0,1
1.6450233524031657e+18,1281.0,-1430.0,-7674.0,1
1.6450233524537533e+18,784.0,-1150.0,-7977.0,1
1.6450233525062915e+18,679.0,-1129.0,-8220.0,1
1.6450233525558162e+18,499.0,-1170.0,-8201.0,1
1.645023352602771e+18,-63.0,-1150.0,-8317.0,1
1.6450233526757645e+18,-666.0,-778.0,-8401.0,1
1.6450233527022208e+18,-394.0,-962.0,-8151.0,1
1.6450233527563346e+18,-814.0,-1138.0,-8098.0,1
1.6450233528047299e+18,-113.0,-1171.0,-8374.0,1
1.645023352855082e+18,-1335.0,-457.0,-8215.0,1
1.6450233529030205e+18,-1596.0,-70.0,-7922.0,1
1.6450233529555425e+18,-2348.0,-161.0,-7481.0,1
1.6450233530029478e+18,-2268.0,-210.0,-7374.0,1
1.6450233530552975e+18,-2748.0,-931.0,-7498.0,1
1.6450233531020283e+18,-1617.0,-1649.0,-7554.0,1
1.6450233531576545e+18,-1956.0,-1919.0,-8176.0,1
1.6450233532014106e+18,-1871.0,-2980.0,-7518.0,1
1.64502335325578e+18,-2136.0,-3776.0,-6236.0,1
1.6450233533018714e+18,-1935.0,-4312.0,-5791.0,1
1.6450233533564045e+18,-277.0,-4381.0,-6765.0,1
1.6450233533999964e+18,330.0,-3389.0,-8729.0,1
1.6450233534557985e+18,850.0,-4232.0,-9734.0,1
1.6450233535019249e+18,-478.0,-4105.0,-9014.0,1
1.645023353555131e+18,-2292.0,-4653.0,-6891.0,1
1.645023353609107e+18,-2499.0,-4732.0,-5877.0,1
1.6450233536441846e+18,-1723.0,-3790.0,-5629.0,1
1.6450233537018604e+18,-487.0,-1502.0,-7411.0,1
1.645023353753115e+18,165.0,-608.0,-7969.0,1
1.6450233538067766e+18,779.0,434.0,-8877.0,1
1.6450233538532493e+18,1092.0,101.0,-8854.0,1
1.6450233539066726e+18,-33.0,-300.0,-8289.0,1
1.6450233539565112e+18,-749.0,-747.0,-7866.0,1
1.6450233540056786e+18,-144.0,-1681.0,-7761.0,1
1.6450233540566625e+18,-877.0,-1284.0,-8075.0,1
1.6450233541074237e+18,-1496.0,-433.0,-8203.0,1
1.64502335415339e+18,-1820.0,-36.0,-8047.0,1
1.645023354206481e+18,-1855.0,-9.0,-7824.0,1
1.6450233542582548e+18,-2252.0,461.0,-7738.0,1
1.6450233543062244e+18,-2629.0,684.0,-7672.0,1
1.6450233543540654e+18,-2613.0,449.0,-7741.0,1
1.6450233544071567e+18,-2985.0,745.0,-7699.0,1
1.6450233544538412e+18,-3015.0,1052.0,-7994.0,1
1.645023354505797e+18,-2999.0,955.0,-7639.0,1
1.645023354558359e+18,-2904.0,1079.0,-7661.0,1
1.6450233546059953e+18,-2348.0,932.0,-8123.0,1
1.6450233546571558e+18,-2158.0,708.0,-7719.0,1
1.645023354707727e+18,-2700.0,891.0,-7740.0,1
1.6450233547537994e+18,-2752.0,1011.0,-7767.0,1
1.6450233548070917e+18,-2633.0,866.0,-7760.0,1
1.6450233548536556e+18,-1956.0,831.0,-7826.0,1
1.645023354905791e+18,-2701.0,1317.0,-7827.0,1
1.645023354953898e+18,-2580.0,1198.0,-7730.0,1
1.6450233550069322e+18,-1772.0,1124.0,-8128.0,1
1.6450233550529526e+18,-2059.0,1103.0,-7980.0,1
1.645023355107119e+18,-2177.0,910.0,-7645.0,1
1.6450233551554066e+18,-2624.0,973.0,-7721.0,1
1.6450233552085407e+18,-2457.0,865.0,-7890.0,1
1.6450233552578355e+18,-2271.0,958.0,-8055.0,1
1.6450233553076902e+18,-2394.0,940.0,-7817.0,1
1.6450233553531333e+18,-1976.0,1057.0,-8139.0,1
1.6450233554082184e+18,-2436.0,894.0,-7913.0,1
1.6450233554516332e+18,-1349.0,720.0,-8054.0,1
1.6450233555067205e+18,-1876.0,807.0,-7831.0,1
1.6450233555579313e+18,-1435.0,934.0,-8095.0,1
1.6450233556077655e+18,-1492.0,1157.0,-8176.0,1
1.6450233556592632e+18,-592.0,1039.0,-8037.0,1
1.6450233557083412e+18,-347.0,1409.0,-8144.0,1
1.6450233557605586e+18,440.0,1790.0,-8165.0,1
1.6450233558069883e+18,506.0,1713.0,-7774.0,1
1.6450233558580982e+18,570.0,2162.0,-7818.0,1
1.6450233559070356e+18,878.0,2257.0,-7593.0,1
1.6450233559599608e+18,1330.0,2305.0,-7577.0,1
1.645023356006855e+18,1015.0,2529.0,-7943.0,1
1.6450233560581215e+18,1374.0,2274.0,-8014.0,1
1.645023356108974e+18,1257.0,1597.0,-7927.0,1
1.645023356156488e+18,498.0,1776.0,-8136.0,1
1.6450233562056072e+18,-183.0,2195.0,-8104.0,1
1.645023356257005e+18,-958.0,2437.0,-7932.0,1
1.6450233563052506e+18,-965.0,2376.0,-7862.0,1
1.6450233563601375e+18,-1187.0,1839.0,-7401.0,1
1.6450233564098284e+18,-699.0,1775.0,-7795.0,1
1.6450233564580726e+18,-2035.0,1942.0,-7984.0,1
1.6450233565080474e+18,-1838.0,1048.0,-7506.0,1
1.6450233565598753e+18,-3098.0,605.0,-7388.0,1
1.6450233566083958e+18,-4488.0,657.0,-6879.0,1
1.6450233566604736e+18,-3141.0,-462.0,-7185.0,1
1.6450233567065098e+18,-1690.0,-2973.0,-6508.0,1
1.6450233567596639e+18,-1484.0,-4721.0,-5858.0,1
1.6450233568024008e+18,-2235.0,-3327.0,-5943.0,1
1.645023356859223e+18,-558.0,-5685.0,-6902.0,1
1.6450233569103e+18,-2644.0,-3701.0,-9050.0,1
1.645023356959965e+18,-1761.0,-4365.0,-7641.0,1
1.645023357006967e+18,-1732.0,-4158.0,-6484.0,1
1.6450233570573553e+18,-3023.0,-2840.0,-7221.0,1
1.645023357111572e+18,-2623.0,-2484.0,-8523.0,1
1.645023357157434e+18,-1828.0,-1999.0,-8350.0,1
1.6450233572167777e+18,-2978.0,-2861.0,-7002.0,1
1.6450233572608187e+18,-3342.0,-3245.0,-7869.0,1
1.6450233573087936e+18,-2589.0,-5268.0,-8259.0,1
1.645023357357922e+18,-2956.0,-6322.0,-6929.0,1
1.6450233574144292e+18,-3630.0,-7185.0,-4466.0,1
1.6450233574600765e+18,-3862.0,-5692.0,-3773.0,1
1.6450233575129428e+18,-3107.0,-4003.0,-3931.0,1
1.6450233575607096e+18,-1686.0,-1666.0,-4581.0,1
