timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, DELIVERY_BIMANUAL
1.646147139070284e+18,-1415.0,10813.0,-3557.0,1
1.6461471391213527e+18,-1925.0,10979.0,-5302.0,1
1.6461471391694584e+18,-2243.0,9794.0,-5107.0,1
1.646147139222393e+18,-2420.0,8500.0,-4405.0,1
1.6461471392707374e+18,-2597.0,8563.0,-3504.0,1
1.6461471393220882e+18,-2194.0,8458.0,-3104.0,1
1.6461471393694167e+18,-1788.0,7906.0,-2011.0,1
1.646147139420427e+18,-1563.0,7941.0,-1734.0,1
1.6461471394743163e+18,-1487.0,7749.0,-1479.0,1
1.6461471395201482e+18,-1305.0,7913.0,-1507.0,1
1.6461471395753472e+18,-1092.0,7774.0,-1381.0,1
1.6461471396198856e+18,-904.0,8273.0,-1483.0,1
1.64614713967398e+18,-829.0,8395.0,-1283.0,1
1.646147139720416e+18,-616.0,8662.0,-1438.0,1
1.6461471397739267e+18,-460.0,8841.0,-1402.0,1
1.6461471398192934e+18,-269.0,8635.0,-1289.0,1
1.6461471398742292e+18,-77.0,8534.0,-1238.0,1
1.646147139919606e+18,179.0,8301.0,-1148.0,1
1.6461471399710625e+18,320.0,8157.0,-936.0,1
1.6461471400155151e+18,598.0,8191.0,-902.0,1
1.6461471400752899e+18,976.0,8104.0,-704.0,1
1.6461471401201718e+18,1204.0,8387.0,-612.0,1
1.6461471401291827e+18,1325.0,8402.0,-685.0,1
1.6461471402440868e+18,1377.0,8417.0,-707.0,1
1.6461471402718958e+18,1628.0,8676.0,-508.0,1
1.6461471403208005e+18,1891.0,8677.0,-843.0,1
1.6461471403755558e+18,1995.0,8616.0,-942.0,1
1.6461471404197158e+18,2348.0,8786.0,-1149.0,1
1.6461471404741486e+18,3352.0,7513.0,-1182.0,1
1.646147140520336e+18,3280.0,8181.0,-1729.0,1
1.6461471405720924e+18,2692.0,7619.0,-2405.0,1
1.6461471406206287e+18,1873.0,7453.0,-2603.0,1
1.6461471406739635e+18,2097.0,7095.0,-2846.0,1
1.6461471407116575e+18,2669.0,6862.0,-2796.0,1
1.6461471407774177e+18,2853.0,6800.0,-2826.0,1
1.6461471408226445e+18,3279.0,7217.0,-3290.0,1
1.6461471408730632e+18,3884.0,7562.0,-2917.0,1
1.6461471409213427e+18,2799.0,7411.0,-3323.0,1
1.6461471409715246e+18,2722.0,6569.0,-3544.0,1
1.646147141024995e+18,3078.0,4849.0,-2342.0,1
1.6461471410706212e+18,4215.0,5956.0,-3207.0,1
1.64614714112099e+18,4490.0,6944.0,-3790.0,1
1.6461471411718188e+18,3898.0,7942.0,-3884.0,1
1.6461471412196283e+18,3411.0,7381.0,-3372.0,1
1.6461471412719053e+18,3585.0,7033.0,-3695.0,1
1.6461471413266138e+18,3759.0,7408.0,-3956.0,1
1.6461471413759839e+18,3304.0,7249.0,-3872.0,1
1.646147141424142e+18,3210.0,7170.0,-4171.0,1
1.6461471414727252e+18,3198.0,7026.0,-3986.0,1
1.646147141521217e+18,3294.0,7143.0,-3548.0,1
1.6461471415721034e+18,3212.0,7310.0,-3433.0,1
1.646147141624569e+18,3084.0,7618.0,-3181.0,1
1.6461471416707287e+18,3029.0,7731.0,-3366.0,1
1.6461471417264778e+18,3059.0,7900.0,-3609.0,1
1.6461471417747817e+18,2822.0,8716.0,-3837.0,1
1.6461471418267932e+18,2960.0,10315.0,-3333.0,1
1.646147141874501e+18,3585.0,9392.0,-1858.0,1
1.6461471419220977e+18,4828.0,6606.0,3997.0,1
1.6461471419692905e+18,5029.0,7110.0,4370.0,1
1.6461471420279532e+18,5165.0,4861.0,4038.0,1
1.646147142073263e+18,3893.0,4746.0,4579.0,1
1.6461471421236797e+18,3588.0,4825.0,5092.0,1
1.646147142173121e+18,3742.0,5674.0,4342.0,1
1.6461471422222612e+18,3669.0,3460.0,6033.0,1
1.6461471422724111e+18,3388.0,3893.0,5566.0,1
1.6461471423251617e+18,3534.0,2236.0,7012.0,1
1.64614714237365e+18,3561.0,1881.0,7218.0,1
1.6461471424246566e+18,3345.0,587.0,7247.0,1
1.6461471424703324e+18,3196.0,2085.0,6992.0,1
1.6461471425634307e+18,3255.0,1927.0,6860.0,1
1.6461471425634307e+18,3255.0,1927.0,6860.0,1
1.646147142658413e+18,3268.0,1793.0,6813.0,1
1.646147142658413e+18,3268.0,1793.0,6813.0,1
1.6461471427181338e+18,3279.0,1665.0,6783.0,1
1.6461471427181338e+18,3279.0,1665.0,6783.0,1
1.646147142849518e+18,3304.0,1519.0,6768.0,1
1.646147142849518e+18,3304.0,1519.0,6768.0,1
1.6461471429252214e+18,3478.0,902.0,6877.0,1
1.6461471429736287e+18,2487.0,3606.0,6328.0,1
1.6461471430245693e+18,2399.0,3316.0,7066.0,1
1.6461471430787016e+18,3005.0,3100.0,5719.0,1
1.6461471431249418e+18,3131.0,3422.0,5487.0,1
1.6461471431796408e+18,3453.0,4856.0,3991.0,1
1.646147143227467e+18,3700.0,7509.0,3716.0,1
1.646147143275439e+18,4273.0,6770.0,4205.0,1
1.6461471433246876e+18,4241.0,7946.0,4070.0,1
1.6461471433765071e+18,4127.0,7578.0,4137.0,1
1.646147143422786e+18,3968.0,7822.0,3842.0,1
1.6461471434759037e+18,3822.0,7587.0,3772.0,1
1.6461471435249085e+18,3381.0,7562.0,3513.0,1
1.646147143577131e+18,3117.0,7534.0,3012.0,1
1.646147143624635e+18,3156.0,7277.0,2720.0,1
1.6461471436777682e+18,3207.0,7157.0,2822.0,1
1.6461471437198748e+18,3206.0,7269.0,2737.0,1
1.6461471437741737e+18,3224.0,7130.0,3023.0,1
1.6461471438182874e+18,3333.0,7129.0,2963.0,1
1.6461471438782543e+18,3266.0,7500.0,2963.0,1
1.6461471439240937e+18,3326.0,7542.0,2770.0,1
1.646147143976511e+18,3338.0,7427.0,2830.0,1
1.6461471440236634e+18,3272.0,7425.0,2850.0,1
1.6461471440760092e+18,3119.0,7376.0,2855.0,1
1.6461471441237921e+18,3179.0,7331.0,2824.0,1
1.646147144173944e+18,3285.0,7401.0,2810.0,1
1.6461471442246019e+18,3236.0,7519.0,2728.0,1
1.646147144273925e+18,3133.0,7560.0,2757.0,1
1.6461471443298225e+18,3249.0,7520.0,2693.0,1
1.6461471443731643e+18,3169.0,7306.0,2606.0,1
1.646147144428527e+18,3083.0,7173.0,2533.0,1
1.6461471444723361e+18,2966.0,7030.0,2407.0,1
1.6461471445296026e+18,2624.0,6692.0,2021.0,1
1.646147144581112e+18,2292.0,6390.0,1213.0,1
1.6461471446288356e+18,1639.0,6741.0,-342.0,1
1.6461471446780992e+18,1267.0,7173.0,-1780.0,1
1.6461471447244946e+18,1203.0,6968.0,-3153.0,1
1.6461471447739054e+18,1441.0,6770.0,-3751.0,1
1.6461471448289244e+18,1564.0,6961.0,-4751.0,1
1.646147144871421e+18,1738.0,7189.0,-5188.0,1
1.6461471449280046e+18,1749.0,7691.0,-5355.0,1
1.6461471449779786e+18,1281.0,8510.0,-4495.0,1
1.6461471450290053e+18,619.0,8847.0,-4906.0,1
1.6461472202192922e+18,-1389.0,6619.0,5248.0,1
1.6461472202707638e+18,-880.0,7342.0,5126.0,1
1.6461472203148145e+18,-348.0,6513.0,5713.0,1
1.6461472203715894e+18,355.0,6992.0,5216.0,1
1.6461472204183882e+18,1040.0,6998.0,5087.0,1
1.6461472204708288e+18,1866.0,6142.0,5285.0,1
1.6461472205165788e+18,2150.0,6475.0,5406.0,1
1.6461472205710953e+18,2298.0,6228.0,5435.0,1
1.6461472206202122e+18,2324.0,5837.0,5364.0,1
1.646147220670867e+18,2326.0,5731.0,4961.0,1
1.646147220716819e+18,2266.0,5864.0,4909.0,1
1.6461472207715328e+18,2249.0,5981.0,4726.0,1
1.6461472208249564e+18,2390.0,6005.0,4953.0,1
1.6461472208729682e+18,2615.0,6039.0,5031.0,1
1.646147220920915e+18,2575.0,6261.0,5209.0,1
1.646147220973851e+18,2436.0,6418.0,5208.0,1
1.6461472210214787e+18,2537.0,6474.0,5147.0,1
1.646147221070251e+18,2548.0,6496.0,5066.0,1
1.6461472211225864e+18,2585.0,6626.0,4987.0,1
1.6461472211726574e+18,2577.0,6520.0,4877.0,1
1.6461472212198075e+18,2596.0,6485.0,4709.0,1
1.646147221270632e+18,2487.0,6391.0,4787.0,1
1.6461472213208202e+18,2524.0,6523.0,4763.0,1
1.6461472213700324e+18,2580.0,6397.0,4760.0,1
1.6461472214210127e+18,2741.0,6663.0,4833.0,1
1.6461472214716122e+18,2842.0,6637.0,4947.0,1
1.646147221519827e+18,2969.0,6671.0,4941.0,1
1.646147221570423e+18,3002.0,6626.0,4863.0,1
1.646147221626388e+18,3129.0,6907.0,5127.0,1
1.6461472216716293e+18,3731.0,6744.0,4603.0,1
1.646147221723529e+18,4566.0,6502.0,3683.0,1
1.6461472217747261e+18,4891.0,6255.0,1959.0,1
1.6461472218210432e+18,3766.0,7408.0,-1134.0,1
1.6461472218723937e+18,2810.0,7337.0,-2082.0,1
1.646147221921319e+18,2362.0,7245.0,-2128.0,1
1.6461472219718292e+18,1938.0,7075.0,-679.0,1
1.6461472220231498e+18,2882.0,6645.0,-1704.0,1
1.6461472220720164e+18,3184.0,7574.0,-2750.0,1
1.6461472221249219e+18,3847.0,7697.0,-3674.0,1
1.646147222168559e+18,4851.0,7721.0,-3922.0,1
1.646147222221108e+18,5757.0,7965.0,-3967.0,1
1.6461472222721062e+18,4685.0,8218.0,-3469.0,1
1.6461472223230339e+18,3813.0,8323.0,-3705.0,1
1.6461472223770831e+18,3579.0,7705.0,-2900.0,1
1.646147222420867e+18,3576.0,7242.0,-2685.0,1
1.6461472224714796e+18,3509.0,7164.0,-2417.0,1
1.6461472225211272e+18,2996.0,7734.0,-2833.0,1
1.6461472225773527e+18,2402.0,8975.0,-2891.0,1
1.646147222621456e+18,1998.0,10532.0,-2275.0,1
1.6461472226840238e+18,2486.0,7710.0,-1288.0,1
1.646147222725036e+18,2100.0,3245.0,5980.0,1
1.6461472227757827e+18,2599.0,1793.0,6622.0,1
1.6461472228208366e+18,2257.0,2311.0,7437.0,1
1.6461472228765176e+18,2071.0,3274.0,7261.0,1
1.646147222922854e+18,2062.0,2702.0,7543.0,1
1.6461472229719826e+18,2002.0,1690.0,7718.0,1
1.6461472230218294e+18,1726.0,1257.0,7820.0,1
1.6461472230748618e+18,2026.0,592.0,7885.0,1
1.6461472231248755e+18,2250.0,924.0,8031.0,1
1.646147223175182e+18,2137.0,818.0,8101.0,1
1.6461472232229322e+18,2061.0,607.0,8302.0,1
1.6461472232777275e+18,2238.0,445.0,7821.0,1
1.6461472233154954e+18,2373.0,712.0,7847.0,1
1.646147223370796e+18,2737.0,-161.0,7510.0,1
1.646147223422513e+18,2475.0,-250.0,7804.0,1
1.6461472234759992e+18,2368.0,110.0,8223.0,1
1.6461472235209021e+18,1989.0,499.0,8188.0,1
1.64614722357678e+18,1640.0,399.0,8627.0,1
1.6461472236225667e+18,2443.0,-222.0,8379.0,1
1.646147223674943e+18,2039.0,-24.0,8327.0,1
1.6461472237205985e+18,1351.0,-172.0,7722.0,1
1.6461472237760182e+18,2097.0,-161.0,7730.0,1
1.646147223819386e+18,2436.0,-951.0,8077.0,1
1.646147223875886e+18,1829.0,-1821.0,7512.0,1
1.6461472239269624e+18,1488.0,-1771.0,6499.0,1
1.646147223983126e+18,1743.0,-1060.0,5928.0,1
1.6461472240277998e+18,2373.0,2111.0,3767.0,1
1.6461472240755423e+18,2593.0,3416.0,1526.0,1
1.6461472241280986e+18,2175.0,6446.0,-217.0,1
1.646147224171854e+18,3016.0,6313.0,-1608.0,1
1.646147224227345e+18,1427.0,9688.0,-2305.0,1
1.6461472242739791e+18,1646.0,9496.0,-2191.0,1
