timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, ASSEMBLY2_BIMANUAL
1.6461471828225802e+18,-2219.0,9496.0,586.0,1
1.6461471828759101e+18,-2689.0,8552.0,959.0,1
1.6461471829205522e+18,-2222.0,8917.0,-63.0,1
1.646147182976418e+18,-2340.0,10390.0,-610.0,1
1.6461471830223204e+18,-2087.0,8602.0,786.0,1
1.6461471830750287e+18,-2610.0,8380.0,1814.0,1
1.6461471831209638e+18,-2979.0,6114.0,2286.0,1
1.646147183175488e+18,-2944.0,5708.0,1633.0,1
1.6461471832252936e+18,-2890.0,8065.0,-311.0,1
1.6461471832756442e+18,-2221.0,7824.0,-2196.0,1
1.646147183318961e+18,-2233.0,8880.0,-3409.0,1
1.6461471833755743e+18,-2464.0,8094.0,-3817.0,1
1.6461471834208161e+18,-2351.0,6868.0,-3194.0,1
1.6461471834756444e+18,-2201.0,7275.0,-4011.0,1
1.6461471835199378e+18,-2122.0,7845.0,-4303.0,1
1.6461471835721242e+18,-1776.0,7985.0,-3779.0,1
1.6461471836205368e+18,-2026.0,9194.0,-3506.0,1
1.6461471836771282e+18,-2190.0,7687.0,-2651.0,1
1.6461471837265582e+18,-1650.0,9729.0,-2368.0,1
1.646147183775532e+18,34.0,7920.0,-2627.0,1
1.6461471838237473e+18,-979.0,5193.0,1274.0,1
1.646147183872838e+18,-2289.0,4245.0,3909.0,1
1.6461471839300977e+18,-3370.0,6319.0,4556.0,1
1.6461471839759867e+18,-2962.0,5272.0,4401.0,1
1.646147184026302e+18,-2744.0,6291.0,4308.0,1
1.6461471840725645e+18,-2685.0,5843.0,5199.0,1
1.646147184124663e+18,-2701.0,6931.0,4756.0,1
1.646147184178021e+18,-3495.0,5915.0,6309.0,1
1.646147184223824e+18,-3512.0,5877.0,5985.0,1
1.6461471842759447e+18,-2846.0,5588.0,4943.0,1
1.6461471843299302e+18,-2343.0,6225.0,4560.0,1
1.6461471843758554e+18,-1912.0,5026.0,4326.0,1
1.6461471844294986e+18,-2557.0,4770.0,4891.0,1
1.6461471844749435e+18,-3361.0,5663.0,5643.0,1
1.646147184526297e+18,-2606.0,4983.0,5403.0,1
1.6461471845760643e+18,-2297.0,5940.0,5428.0,1
1.646147184630268e+18,-2285.0,5583.0,6057.0,1
1.6461471846762412e+18,-2088.0,6233.0,5948.0,1
1.6461471847259635e+18,-2124.0,5478.0,6420.0,1
1.646147184777018e+18,-1870.0,5061.0,5893.0,1
1.646147184825119e+18,-1729.0,5057.0,5787.0,1
1.6461471848756357e+18,-2221.0,5657.0,5859.0,1
1.6461471849267482e+18,-1892.0,5721.0,5486.0,1
1.6461471849741704e+18,-1774.0,5219.0,5787.0,1
1.6461471850244485e+18,-1882.0,5423.0,5772.0,1
1.6461471850745853e+18,-2330.0,5614.0,5663.0,1
1.646147185126726e+18,-2245.0,5546.0,5461.0,1
1.6461471851784827e+18,-2210.0,5607.0,5476.0,1
1.6461471852260977e+18,-2376.0,5608.0,5995.0,1
1.6461471852761874e+18,-2110.0,5570.0,6068.0,1
1.6461471853270042e+18,-1964.0,5199.0,5982.0,1
1.6461471853803407e+18,-2112.0,5127.0,5835.0,1
1.646147185427225e+18,-2467.0,5448.0,5902.0,1
1.6461471854808996e+18,-2107.0,5249.0,5571.0,1
1.6461471855271503e+18,-2179.0,5095.0,5742.0,1
1.6461471855803999e+18,-2312.0,5363.0,5879.0,1
1.6461471856268234e+18,-2563.0,5537.0,5974.0,1
1.6461471856792095e+18,-2279.0,5346.0,5738.0,1
1.6461471857301699e+18,-2123.0,4915.0,5909.0,1
1.6461471857804188e+18,-2045.0,5127.0,5991.0,1
1.64614718583247e+18,-2255.0,5341.0,5876.0,1
1.6461471858805112e+18,-2603.0,5394.0,6062.0,1
1.6461471859262198e+18,-2502.0,5348.0,6031.0,1
1.6461471859799698e+18,-2373.0,5181.0,6025.0,1
1.646147186028198e+18,-1949.0,4874.0,5759.0,1
1.6461471860780436e+18,-2047.0,4911.0,6095.0,1
1.6461471861283249e+18,-2095.0,5061.0,5997.0,1
1.6461471861803348e+18,-2151.0,5242.0,6084.0,1
1.6461471862281454e+18,-1732.0,4757.0,5473.0,1
1.6461471862765962e+18,-1676.0,4745.0,5194.0,1
1.646147186328493e+18,-2240.0,4903.0,6525.0,1
1.646147186376817e+18,-2565.0,5859.0,6422.0,1
1.64614718642892e+18,-2288.0,5420.0,6024.0,1
1.6461471864841439e+18,-2338.0,4822.0,6139.0,1
1.64614718652585e+18,-2422.0,4690.0,5831.0,1
1.6461471865803172e+18,-2623.0,5340.0,5646.0,1
1.6461471866204562e+18,-2956.0,5551.0,6250.0,1
1.646147186676595e+18,-2330.0,6089.0,6270.0,1
1.6461471867267712e+18,-1071.0,5007.0,6145.0,1
1.6461471867767667e+18,-1226.0,4500.0,5064.0,1
1.6461471868250348e+18,-2136.0,4926.0,5475.0,1
1.6461471868761462e+18,-2465.0,5524.0,5865.0,1
1.6461471869317578e+18,-2454.0,5754.0,6189.0,1
1.6461471869764106e+18,-2133.0,5879.0,6122.0,1
1.6461471870315464e+18,-2180.0,5954.0,5867.0,1
1.6461471870781586e+18,-2226.0,5515.0,5773.0,1
1.6461471871383872e+18,-1978.0,4821.0,5801.0,1
1.6461471871753247e+18,-1711.0,4571.0,5137.0,1
1.6461471872313533e+18,-2635.0,5442.0,6483.0,1
1.646147187278991e+18,-2395.0,5381.0,6737.0,1
1.646147187332658e+18,-2226.0,5507.0,6280.0,1
1.6461471873770524e+18,-2065.0,5142.0,6206.0,1
1.6461471874330678e+18,-2605.0,5236.0,6055.0,1
1.6461471874815066e+18,-2581.0,4893.0,5605.0,1
1.6461471875317606e+18,-2812.0,4954.0,5758.0,1
1.6461471875793544e+18,-2674.0,4502.0,5802.0,1
1.6461471876313416e+18,-2209.0,3899.0,6340.0,1
1.6461471876766822e+18,-2267.0,4652.0,6666.0,1
1.646147187731745e+18,-2350.0,4756.0,6291.0,1
1.6461471877779843e+18,-2496.0,4707.0,6171.0,1
1.6461471878315512e+18,-2451.0,4521.0,6087.0,1
1.646147187878501e+18,-2531.0,4420.0,6134.0,1
1.6461471879299988e+18,-2401.0,5019.0,6073.0,1
1.6461471879812488e+18,-2539.0,4905.0,6303.0,1
1.6461471880337047e+18,-2552.0,4215.0,6336.0,1
1.6461471880776952e+18,-2532.0,4627.0,5972.0,1
1.6461471881303089e+18,-2735.0,5348.0,5630.0,1
1.646147188177497e+18,-2851.0,5512.0,5601.0,1
1.6461471882291328e+18,-2582.0,5560.0,5138.0,1
1.6461471882795574e+18,-2792.0,5197.0,5502.0,1
1.6461471883313756e+18,-2901.0,6181.0,5169.0,1
1.6461471883812518e+18,-2680.0,5978.0,5231.0,1
1.6461471884312845e+18,-2636.0,5958.0,5302.0,1
1.6461471884784965e+18,-2822.0,5598.0,5214.0,1
1.64614718853131e+18,-2323.0,5680.0,5195.0,1
1.6461471885859164e+18,-1965.0,6459.0,4434.0,1
1.6461471886293786e+18,-1815.0,7075.0,3887.0,1
1.6461471886816038e+18,-2284.0,6739.0,4243.0,1
1.6461471887282383e+18,-2434.0,6442.0,4459.0,1
1.6461471887848794e+18,-2401.0,6089.0,4499.0,1
1.646147188828192e+18,-2488.0,6010.0,4384.0,1
1.646147188883908e+18,-2755.0,6300.0,4400.0,1
1.6461471889298335e+18,-2995.0,6333.0,4889.0,1
1.6461471889841674e+18,-2727.0,6021.0,4058.0,1
1.646147189029364e+18,-2725.0,5770.0,3603.0,1
1.6461471890859837e+18,-3059.0,5739.0,3917.0,1
1.6461471891498514e+18,-3165.0,5822.0,3850.0,1
1.6461471892104586e+18,-3201.0,5759.0,3724.0,1
1.6461471892305766e+18,-3622.0,6755.0,3070.0,1
1.6461471892801231e+18,-4297.0,7940.0,1032.0,1
1.646147189333277e+18,-4793.0,9225.0,845.0,1
1.646147189380002e+18,-4773.0,9010.0,1063.0,1
1.6461471894293952e+18,-3871.0,7516.0,1282.0,1
1.6461471894847665e+18,-3344.0,5792.0,2613.0,1
1.646147189528192e+18,-3127.0,4752.0,3684.0,1
1.6461471895833528e+18,-3315.0,5380.0,4777.0,1
1.646147189629582e+18,-3122.0,5028.0,5986.0,1
1.6461471896841746e+18,-2431.0,5580.0,6017.0,1
1.6461471897289736e+18,-1900.0,4990.0,4622.0,1
1.646147189784107e+18,-2336.0,5397.0,5519.0,1
1.646147189830388e+18,-2133.0,5380.0,5545.0,1
1.6461471898797612e+18,-2428.0,5670.0,5325.0,1
1.646147189929383e+18,-2669.0,4787.0,5898.0,1
1.6461471899849395e+18,-2599.0,5087.0,4899.0,1
1.6461471900304108e+18,-2716.0,4119.0,4683.0,1
1.6461471900832978e+18,-2961.0,6514.0,5007.0,1
1.6461471901343186e+18,-2045.0,4857.0,4666.0,1
1.6461471901846717e+18,-2349.0,6778.0,5302.0,1
1.6461471902353344e+18,-2361.0,4314.0,6269.0,1
1.646147190284886e+18,-2247.0,4705.0,6261.0,1
1.646147190332279e+18,-2200.0,3585.0,7320.0,1
1.6461471903803804e+18,-2693.0,4635.0,7369.0,1
1.6461471904367424e+18,-2586.0,4618.0,7641.0,1
1.646147190484646e+18,-2240.0,4423.0,7063.0,1
1.6461471905358508e+18,-2161.0,4524.0,6237.0,1
1.6461471905847124e+18,-2311.0,4191.0,5653.0,1
1.646147190635328e+18,-2292.0,3972.0,5910.0,1
1.646147190683377e+18,-2375.0,4240.0,6196.0,1
1.6461471907352927e+18,-2619.0,4323.0,6706.0,1
1.6461471907788751e+18,-2309.0,4421.0,6019.0,1
1.6461471908358902e+18,-3014.0,3773.0,7103.0,1
1.6461471908842232e+18,-2449.0,3250.0,6716.0,1
1.6461471909332398e+18,-2256.0,3774.0,6154.0,1
1.646147190983374e+18,-1702.0,3462.0,5519.0,1
1.646147191034579e+18,-3401.0,4576.0,7151.0,1
1.6461471910834002e+18,-3514.0,4005.0,6741.0,1
1.6461471911368558e+18,-2798.0,3301.0,5646.0,1
1.6461471911831027e+18,-3655.0,3057.0,5859.0,1
1.6461471912339679e+18,-4677.0,3465.0,6420.0,1
1.6461471912856558e+18,-4054.0,3507.0,4951.0,1
1.6461471913364452e+18,-2933.0,5216.0,3933.0,1
1.6461471913803274e+18,-2533.0,5775.0,4109.0,1
1.6461471914360417e+18,-3023.0,6631.0,4329.0,1
1.6461471914835185e+18,-3181.0,6882.0,4598.0,1
1.6461471915354376e+18,-3775.0,7285.0,4500.0,1
1.6461471915852739e+18,-4133.0,7720.0,3878.0,1
