timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, DELIVERY_BIMANUAL
1.645022943893799e+18,247.0,3180.0,7855.0,1
1.6450229439620111e+18,245.0,3194.0,7825.0,1
1.6450229440041147e+18,238.0,3199.0,7833.0,1
1.645022944047102e+18,226.0,3167.0,7840.0,1
1.6450229441295675e+18,213.0,3041.0,7887.0,1
1.6450229441295675e+18,213.0,3041.0,7887.0,1
1.6450229441828004e+18,220.0,2987.0,7966.0,1
1.6450229442914312e+18,213.0,3005.0,8050.0,1
1.6450229442914312e+18,213.0,3005.0,8050.0,1
1.6450229443545352e+18,187.0,3035.0,8171.0,1
1.6450229443545352e+18,187.0,3035.0,8171.0,1
1.6450229444508826e+18,140.0,3022.0,8274.0,1
1.6450229444938924e+18,131.0,2829.0,8375.0,1
1.6450229445359452e+18,200.0,2624.0,8311.0,1
1.6450229445896658e+18,490.0,681.0,8409.0,1
1.6450229446410783e+18,274.0,191.0,8846.0,1
1.6450229446934636e+18,328.0,127.0,8570.0,1
1.6450229447418665e+18,666.0,271.0,8383.0,1
1.6450229447958776e+18,807.0,86.0,8482.0,1
1.6450229448421524e+18,775.0,-605.0,8578.0,1
1.6450229448938406e+18,789.0,-1213.0,8623.0,1
1.645022944940496e+18,793.0,-1492.0,8394.0,1
1.645022944993666e+18,903.0,-1845.0,8302.0,1
1.6450229450419487e+18,835.0,-2303.0,8143.0,1
1.6450229450958267e+18,905.0,-2787.0,7777.0,1
1.645022945140412e+18,991.0,-3235.0,7623.0,1
1.6450229451912044e+18,1204.0,-4031.0,6934.0,1
1.645022945248046e+18,1310.0,-5064.0,6359.0,1
1.6450229452939538e+18,1079.0,-5793.0,5573.0,1
1.6450229453448015e+18,1492.0,-6092.0,4171.0,1
1.6450229453929334e+18,1796.0,-5929.0,2830.0,1
1.6450229454469578e+18,2588.0,-5916.0,1366.0,1
1.6450229454941317e+18,3120.0,-6449.0,429.0,1
1.6450229455338422e+18,3247.0,-6555.0,-380.0,1
1.6450229455938437e+18,3282.0,-6753.0,-811.0,1
1.645022945645761e+18,3159.0,-7783.0,-2275.0,1
1.6450229456932434e+18,2911.0,-8287.0,-2550.0,1
1.6450229457491878e+18,2839.0,-7810.0,-2935.0,1
1.6450229457932795e+18,2496.0,-8117.0,-3096.0,1
1.64502294584417e+18,2276.0,-7675.0,-3256.0,1
1.6450229458945219e+18,2300.0,-7340.0,-3345.0,1
1.6450229459484165e+18,2504.0,-7079.0,-3471.0,1
1.645022946010582e+18,2600.0,-6945.0,-3671.0,1
1.6450229460325978e+18,2629.0,-6897.0,-3728.0,1
1.6450229461300654e+18,2646.0,-6849.0,-3782.0,1
1.6450229461300654e+18,2646.0,-6849.0,-3782.0,1
1.6450229461886413e+18,2659.0,-6809.0,-3820.0,1
1.6450229462599153e+18,2685.0,-6797.0,-3843.0,1
1.6450229462599153e+18,2685.0,-6797.0,-3843.0,1
1.6450229463261752e+18,2704.0,-6798.0,-3865.0,1
1.6450229463729367e+18,2708.0,-6788.0,-3889.0,1
1.645022946455623e+18,2720.0,-6784.0,-3940.0,1
1.6450229465100221e+18,2726.0,-6776.0,-3993.0,1
1.6450229465100221e+18,2726.0,-6776.0,-3993.0,1
1.6450229466237112e+18,2722.0,-6773.0,-4034.0,1
1.64502294662928e+18,2716.0,-6769.0,-4077.0,1
1.6450229466947576e+18,2703.0,-6785.0,-4147.0,1
1.645022946741563e+18,2671.0,-6808.0,-4222.0,1
1.645022946798492e+18,2477.0,-6780.0,-4335.0,1
1.6450229468451082e+18,2413.0,-5915.0,-4699.0,1
1.6450229468960253e+18,2588.0,-5549.0,-4888.0,1
1.6450229469470671e+18,2504.0,-6036.0,-4915.0,1
1.6450229469980675e+18,2594.0,-5937.0,-5142.0,1
1.6450229470458e+18,2611.0,-5771.0,-4990.0,1
1.6450229470999421e+18,2589.0,-5674.0,-4808.0,1
1.6450229471463355e+18,2734.0,-5529.0,-4860.0,1
1.6450229471938276e+18,2703.0,-5388.0,-4825.0,1
1.6450229472470093e+18,2727.0,-5485.0,-4803.0,1
1.6450229472980378e+18,2737.0,-5469.0,-4959.0,1
1.6450229473490737e+18,2771.0,-5454.0,-4918.0,1
1.6450229473981612e+18,2897.0,-5523.0,-5203.0,1
1.6450229474467136e+18,2810.0,-5492.0,-5311.0,1
1.6450229474982508e+18,2575.0,-5348.0,-4854.0,1
1.6450229475467062e+18,2465.0,-5604.0,-4815.0,1
1.6450229475940147e+18,2594.0,-5498.0,-5240.0,1
1.6450229476437693e+18,2611.0,-5390.0,-5360.0,1
1.6450229476997169e+18,2610.0,-5289.0,-5398.0,1
1.645022947745591e+18,2621.0,-5210.0,-5552.0,1
1.6450229478016855e+18,2639.0,-5036.0,-5544.0,1
1.6450229478457805e+18,2574.0,-5266.0,-5619.0,1
1.6450229478980751e+18,2531.0,-5034.0,-5877.0,1
1.6450229479454787e+18,2509.0,-5037.0,-5853.0,1
1.6450229480028928e+18,2513.0,-4956.0,-5789.0,1
1.6450229480428733e+18,2412.0,-4958.0,-5718.0,1
1.6450229480961859e+18,2410.0,-5120.0,-5897.0,1
