timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, SCREW_RIGHT
1.6450231474959268e+18,327.0,-3692.0,7624.0,1
1.6450231475463378e+18,454.0,-3665.0,7679.0,1
1.6450231475978606e+18,581.0,-3585.0,7690.0,1
1.6450231476481106e+18,434.0,-3688.0,7661.0,1
1.6450231476935357e+18,429.0,-3654.0,7661.0,1
1.6450231477467863e+18,405.0,-3725.0,7641.0,1
1.6450231477992166e+18,310.0,-3678.0,7659.0,1
1.6450231478494136e+18,408.0,-3756.0,7614.0,1
1.6450231478934748e+18,382.0,-3759.0,7642.0,1
1.645023147946371e+18,298.0,-3688.0,7633.0,1
1.6450231479988206e+18,220.0,-3556.0,7655.0,1
1.6450231480470858e+18,289.0,-3862.0,7614.0,1
1.6450231480933266e+18,295.0,-3627.0,7620.0,1
1.6450231481480456e+18,326.0,-3506.0,7745.0,1
1.6450231481917827e+18,403.0,-3572.0,7682.0,1
1.6450231482460682e+18,541.0,-3883.0,7599.0,1
1.6450231482978447e+18,264.0,-3235.0,7773.0,1
1.6450231483426826e+18,339.0,-3810.0,7602.0,1
1.6450231484009285e+18,46.0,-3569.0,7959.0,1
1.6450231484482634e+18,457.0,-3876.0,7565.0,1
1.645023148496758e+18,235.0,-3339.0,7803.0,1
1.64502314854718e+18,316.0,-3665.0,7680.0,1
1.6450231485973804e+18,148.0,-3407.0,7806.0,1
1.6450231486476582e+18,334.0,-3753.0,7724.0,1
1.6450231486963346e+18,362.0,-3606.0,7688.0,1
1.6450231487465905e+18,208.0,-3360.0,7793.0,1
1.6450231488013468e+18,13.0,-3307.0,7772.0,1
1.6450231488475748e+18,69.0,-3570.0,7740.0,1
1.6450231489001876e+18,147.0,-3412.0,7765.0,1
1.64502314894599e+18,336.0,-3408.0,7782.0,1
1.6450231490011604e+18,278.0,-3475.0,7832.0,1
1.645023149046216e+18,24.0,-3083.0,7868.0,1
1.6450231491006546e+18,256.0,-4073.0,7713.0,1
1.645023149146114e+18,49.0,-3140.0,7793.0,1
1.6450231492010056e+18,62.0,-3369.0,7909.0,1
1.6450231492468959e+18,-22.0,-3382.0,7837.0,1
1.6450231493010964e+18,-28.0,-3368.0,7768.0,1
1.6450231493507502e+18,-57.0,-3373.0,7941.0,1
1.6450231494017467e+18,25.0,-3193.0,7796.0,1
1.6450231494502822e+18,-47.0,-3286.0,7958.0,1
1.6450231495009792e+18,-60.0,-3245.0,7919.0,1
1.6450231495471014e+18,11.0,-3466.0,7856.0,1
1.6450231495999885e+18,-22.0,-3079.0,7931.0,1
1.6450231496465444e+18,-41.0,-3287.0,7887.0,1
1.6450231497011292e+18,-483.0,-3175.0,7929.0,1
1.6450231497477576e+18,-378.0,-3116.0,7890.0,1
1.6450231498003154e+18,-219.0,-3205.0,7947.0,1
1.6450231498471506e+18,-197.0,-3027.0,7936.0,1
1.6450231499006129e+18,-229.0,-3045.0,7967.0,1
1.6450231499466248e+18,-317.0,-2778.0,8077.0,1
1.6450231499996124e+18,-377.0,-3045.0,7945.0,1
1.6450231500442396e+18,-375.0,-2891.0,8051.0,1
1.6450231501002616e+18,-259.0,-2992.0,8000.0,1
1.645023150143806e+18,-462.0,-2852.0,8002.0,1
1.645023150198658e+18,-459.0,-2397.0,8225.0,1
1.645023150245251e+18,-157.0,-3039.0,8040.0,1
1.6450231502996252e+18,-546.0,-3513.0,7801.0,1
1.6450231503489167e+18,-854.0,-2373.0,8127.0,1
1.6450231503996278e+18,-421.0,-2964.0,7981.0,1
1.645023150456129e+18,-224.0,-3121.0,8043.0,1
1.6450231505004147e+18,-348.0,-3049.0,8000.0,1
1.6450231505487813e+18,-688.0,-2542.0,8066.0,1
1.6450231506007508e+18,-618.0,-2883.0,8148.0,1
1.645023150653144e+18,-110.0,-2857.0,7830.0,1
1.645023150698017e+18,-449.0,-2912.0,8008.0,1
1.6450231507551342e+18,-763.0,-2515.0,8195.0,1
1.645023150799703e+18,-683.0,-2870.0,8001.0,1
1.645023150854686e+18,-484.0,-3189.0,7943.0,1
1.645023150898931e+18,-517.0,-3060.0,8002.0,1
1.6450231509532703e+18,-724.0,-2731.0,8019.0,1
1.6450231510001574e+18,-556.0,-2865.0,8089.0,1
1.6450231524053596e+18,-765.0,-5465.0,6432.0,1
1.6450231524515676e+18,-637.0,-5934.0,6098.0,1
1.6450231525044293e+18,-707.0,-5557.0,6384.0,1
1.6450231525516032e+18,-732.0,-5436.0,6302.0,1
1.645023152606321e+18,-539.0,-5786.0,6200.0,1
1.645023152652509e+18,-545.0,-5658.0,6227.0,1
1.6450231527067297e+18,-640.0,-5651.0,6249.0,1
1.6450231527515717e+18,-602.0,-5597.0,6211.0,1
1.6450231528023823e+18,-537.0,-5683.0,6137.0,1
1.6450231528583352e+18,-522.0,-5849.0,6140.0,1
1.6450231529034248e+18,-659.0,-5644.0,6188.0,1
1.6450231529539707e+18,-631.0,-5567.0,6193.0,1
1.645023153005906e+18,-517.0,-5588.0,6004.0,1
1.6450231530542815e+18,-408.0,-6239.0,5886.0,1
1.6450231531096568e+18,-323.0,-6285.0,5913.0,1
1.645023153149118e+18,-415.0,-5549.0,6025.0,1
1.6450231532063496e+18,-456.0,-6089.0,5947.0,1
1.645023153252958e+18,-394.0,-5757.0,5953.0,1
1.645023153304363e+18,-491.0,-5766.0,6036.0,1
1.645023153358308e+18,-518.0,-6031.0,5986.0,1
1.6450231534053704e+18,-398.0,-5893.0,5907.0,1
1.6450231534513902e+18,-427.0,-5928.0,5937.0,1
1.6450231535127444e+18,-446.0,-5591.0,6012.0,1
1.645023153552352e+18,-389.0,-6036.0,5937.0,1
1.6450231536052257e+18,-266.0,-6200.0,5610.0,1
1.6450231536579146e+18,-396.0,-6101.0,5808.0,1
1.6450231537055337e+18,-437.0,-5965.0,5709.0,1
1.6450231537572078e+18,-282.0,-6042.0,5763.0,1
1.6450231538055544e+18,-490.0,-6182.0,6022.0,1
1.6450231538552765e+18,-472.0,-5506.0,6102.0,1
1.6450231539035732e+18,-287.0,-5994.0,5876.0,1
1.6450231539585564e+18,-226.0,-6283.0,5694.0,1
1.6450231540064422e+18,-432.0,-5888.0,5796.0,1
1.6450231540583662e+18,-494.0,-5804.0,6023.0,1
1.6450231541070774e+18,-308.0,-6134.0,5808.0,1
1.6450231541517476e+18,-87.0,-6232.0,5773.0,1
1.6450231542059471e+18,-327.0,-5930.0,5878.0,1
1.645023154255751e+18,-387.0,-5793.0,5961.0,1
1.6450231543070753e+18,-297.0,-6172.0,5698.0,1
1.6450231543583306e+18,-261.0,-6091.0,5702.0,1
1.6450231544043607e+18,-493.0,-6132.0,5682.0,1
1.6450231544552612e+18,-427.0,-5963.0,5754.0,1
1.6450231545042266e+18,-231.0,-6274.0,5800.0,1
1.645023154558392e+18,-316.0,-6283.0,5737.0,1
1.6450231546035064e+18,-471.0,-5582.0,5961.0,1
1.6450231546590008e+18,-392.0,-6573.0,5616.0,1
1.6450231547036127e+18,-261.0,-6188.0,5511.0,1
1.6450231547554496e+18,-463.0,-6041.0,5775.0,1
1.6450231548049344e+18,-587.0,-6083.0,5776.0,1
1.6450231548548562e+18,-487.0,-5927.0,5801.0,1
1.6450231549019151e+18,-301.0,-6273.0,5570.0,1
1.6450231549596134e+18,-256.0,-6425.0,5361.0,1
1.6450231550048105e+18,-497.0,-5831.0,6040.0,1
1.645023155058287e+18,-358.0,-6261.0,5657.0,1
1.645023155104878e+18,-506.0,-6349.0,5571.0,1
1.6450231551565107e+18,-338.0,-5993.0,5763.0,1
1.6450231552078628e+18,-337.0,-5778.0,5765.0,1
1.6450231552586696e+18,-346.0,-6212.0,5730.0,1
1.6450231553086356e+18,-492.0,-6077.0,5778.0,1
1.6450231553592049e+18,-617.0,-5955.0,5936.0,1
1.6450231554094444e+18,-620.0,-5813.0,6042.0,1
1.6450231554566712e+18,-478.0,-6085.0,5782.0,1
1.6450231555094986e+18,-518.0,-6094.0,5844.0,1
1.645023155554069e+18,-452.0,-5791.0,6087.0,1
1.6450231556058455e+18,-435.0,-5681.0,6168.0,1
1.6450231586109545e+18,-1089.0,-4113.0,7390.0,1
1.6450231586586173e+18,-1149.0,-4329.0,7255.0,1
1.6450231587107914e+18,-1125.0,-4120.0,7265.0,1
1.6450231587630298e+18,-1143.0,-4280.0,7296.0,1
1.6450231588120415e+18,-1146.0,-4074.0,7383.0,1
1.6450231588584832e+18,-1062.0,-4366.0,7240.0,1
1.6450231589108884e+18,-1197.0,-4256.0,7272.0,1
1.6450231589592394e+18,-1054.0,-4252.0,7266.0,1
1.6450231590106092e+18,-1088.0,-4256.0,7282.0,1
1.6450231590598666e+18,-1198.0,-4178.0,7320.0,1
1.6450231591101678e+18,-1173.0,-4244.0,7247.0,1
1.6450231591532892e+18,-1044.0,-4226.0,7360.0,1
1.6450231592170127e+18,-1153.0,-4264.0,7201.0,1
1.64502315926065e+18,-1248.0,-4122.0,7313.0,1
1.645023159305207e+18,-1195.0,-4299.0,7256.0,1
1.6450231593667185e+18,-1111.0,-4284.0,7210.0,1
1.645023159410012e+18,-1145.0,-4445.0,7229.0,1
1.6450231594619325e+18,-1241.0,-4280.0,7292.0,1
1.645023159515288e+18,-1027.0,-3990.0,7438.0,1
1.645023159561946e+18,-1103.0,-4591.0,7119.0,1
1.645023159614467e+18,-1197.0,-4555.0,7096.0,1
1.6450231596651054e+18,-1163.0,-3975.0,7383.0,1
1.6450231597124375e+18,-1272.0,-4159.0,7369.0,1
1.6450231597603384e+18,-1203.0,-4417.0,7142.0,1
1.6450231598124618e+18,-968.0,-4309.0,7239.0,1
1.645023159859346e+18,-1005.0,-4478.0,7172.0,1
1.645023159914059e+18,-1310.0,-4018.0,7425.0,1
1.6450231599620188e+18,-1394.0,-4278.0,7285.0,1
1.645023160014755e+18,-1017.0,-4376.0,7215.0,1
1.6450231600654828e+18,-1107.0,-4428.0,7183.0,1
1.6450231601138327e+18,-1258.0,-4294.0,7239.0,1
1.6450231601642202e+18,-1195.0,-4137.0,7321.0,1
1.645023160213003e+18,-1266.0,-4228.0,7245.0,1
1.6450231602632404e+18,-1266.0,-4205.0,7271.0,1
1.645023160314108e+18,-1148.0,-4285.0,7294.0,1
1.645023160365187e+18,-1062.0,-4252.0,7298.0,1
1.6450231604100076e+18,-1195.0,-4404.0,7227.0,1
1.6450231604638303e+18,-1323.0,-4097.0,7306.0,1
1.6450231605101417e+18,-1327.0,-4252.0,7311.0,1
1.645023160562581e+18,-1060.0,-4313.0,7293.0,1
1.645023160614407e+18,-1209.0,-4094.0,7263.0,1
1.6450231606648622e+18,-1265.0,-3780.0,7540.0,1
1.6450231607098565e+18,-1240.0,-4084.0,7262.0,1
1.645023160766187e+18,-1454.0,-4333.0,7233.0,1
1.6450231608117642e+18,-1172.0,-3971.0,7308.0,1
1.6450232057204163e+18,-761.0,-2972.0,8004.0,1
1.6450232057670344e+18,-717.0,-2709.0,8001.0,1
1.6450232058205263e+18,-726.0,-2915.0,8087.0,1
1.645023205871585e+18,-786.0,-2868.0,7962.0,1
1.645023205919892e+18,-716.0,-2975.0,7990.0,1
1.645023205971003e+18,-636.0,-2893.0,7958.0,1
1.6450232060208714e+18,-603.0,-2894.0,8001.0,1
1.645023206070353e+18,-507.0,-3236.0,8038.0,1
1.6450232061198405e+18,-550.0,-2881.0,7922.0,1
1.645023206175321e+18,-557.0,-3301.0,7897.0,1
1.6450232062199516e+18,-655.0,-3066.0,7927.0,1
1.6450232062710129e+18,-541.0,-3201.0,7820.0,1
1.6450232063191898e+18,-394.0,-3366.0,7930.0,1
1.645023206372579e+18,-589.0,-3181.0,7850.0,1
1.6450232064215775e+18,-545.0,-3239.0,7860.0,1
1.645023206474794e+18,-411.0,-3134.0,7812.0,1
1.6450232065196836e+18,-295.0,-3349.0,7896.0,1
1.645023206577736e+18,-233.0,-3307.0,7718.0,1
1.6450232066188705e+18,-267.0,-3190.0,7922.0,1
1.6450232066719053e+18,-141.0,-3445.0,7867.0,1
1.6450232067193615e+18,-426.0,-3479.0,8043.0,1
1.6450232067710267e+18,-826.0,-2915.0,7659.0,1
1.6450232068211226e+18,-199.0,-3503.0,7775.0,1
1.6450232068735324e+18,-2.0,-3587.0,7730.0,1
1.6450232069238925e+18,-141.0,-3341.0,7842.0,1
1.6450232069726344e+18,-315.0,-3331.0,7830.0,1
1.6450232070185815e+18,-201.0,-3328.0,7862.0,1
1.6450232070705052e+18,72.0,-3491.0,7728.0,1
1.645023207120888e+18,142.0,-3622.0,7697.0,1
1.6450232071727928e+18,-195.0,-3269.0,7960.0,1
1.6450232072187868e+18,-209.0,-3352.0,7742.0,1
1.645023207265193e+18,114.0,-3623.0,7760.0,1
1.6450232073211067e+18,76.0,-3650.0,7707.0,1
1.6450232073731666e+18,-217.0,-3569.0,7703.0,1
1.6450232074187507e+18,-193.0,-3367.0,7817.0,1
1.645023207472639e+18,-162.0,-3191.0,7895.0,1
1.6450232075224456e+18,79.0,-3503.0,7760.0,1
1.6450232075697554e+18,197.0,-3261.0,7906.0,1
1.645023207624602e+18,27.0,-3147.0,8202.0,1
1.6450232076719045e+18,-58.0,-3212.0,8047.0,1
1.6450232077249472e+18,54.0,-3706.0,8381.0,1
1.645023207771891e+18,421.0,-3049.0,8304.0,1
1.6450232078263107e+18,868.0,-1622.0,7747.0,1
1.645023207870549e+18,1032.0,-1411.0,7274.0,1
1.6450232079248773e+18,1030.0,-1933.0,7727.0,1
1.6450232079720276e+18,1241.0,-3300.0,8323.0,1
1.6450232080231388e+18,998.0,-2572.0,7979.0,1
1.6450232080705697e+18,414.0,-2550.0,8091.0,1
1.6450232081241933e+18,558.0,-2821.0,7947.0,1
1.6450232081725827e+18,771.0,-3298.0,8027.0,1
1.6450232082229972e+18,624.0,-3264.0,7882.0,1
1.6450232082724928e+18,675.0,-3507.0,7800.0,1
1.645023208323421e+18,498.0,-3208.0,7967.0,1
1.6450232083685937e+18,443.0,-3017.0,8010.0,1
1.6450232084210017e+18,396.0,-2990.0,8048.0,1
1.6450232084710449e+18,374.0,-2906.0,8089.0,1
1.6450232085281334e+18,508.0,-3280.0,7752.0,1
1.6450232085697178e+18,321.0,-2789.0,8110.0,1
1.6450232086251008e+18,322.0,-2939.0,7849.0,1
1.6450232086718449e+18,490.0,-2918.0,8043.0,1
1.645023208722585e+18,473.0,-2822.0,8013.0,1
1.645023208769472e+18,425.0,-3123.0,7823.0,1
1.6450232088338532e+18,457.0,-3257.0,7867.0,1
1.6450232088731453e+18,606.0,-3133.0,7899.0,1
1.6450232089250555e+18,364.0,-3022.0,7961.0,1
1.6450232089733169e+18,291.0,-3368.0,7806.0,1
1.6450232090241966e+18,470.0,-3599.0,7708.0,1
1.645023209071214e+18,338.0,-2715.0,8169.0,1
1.6450232091234555e+18,366.0,-3264.0,7829.0,1
1.6450232091778941e+18,102.0,-2994.0,8015.0,1
1.6450232092248742e+18,88.0,-2565.0,8178.0,1
1.645023209288801e+18,150.0,-2844.0,8092.0,1
1.645023209323012e+18,348.0,-3152.0,8013.0,1
1.6450232093756797e+18,388.0,-3011.0,7965.0,1
1.6450232094257674e+18,254.0,-2746.0,8192.0,1
1.645023209472526e+18,302.0,-2707.0,8026.0,1
1.6450232095236905e+18,430.0,-2802.0,8205.0,1
1.645023209575595e+18,413.0,-2245.0,8487.0,1
1.6450232096213215e+18,408.0,-2129.0,8449.0,1
1.6450232096773356e+18,391.0,-1828.0,8393.0,1
1.6450232097165663e+18,7.0,-1618.0,8542.0,1
1.6450232097763958e+18,101.0,-1510.0,8565.0,1
1.645023209823348e+18,127.0,-2401.0,8538.0,1
