timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, ASSEMBLY2_BIMANUAL
1.6449320247855521e+18,frame_3019.jpeg,4340.0,-2566.0,-5654.0,1
1.6449320248374154e+18,frame_3020.jpeg,5191.0,-2528.0,-5659.0,1
1.6449320248856988e+18,frame_3021.jpeg,8053.0,-1267.0,-5614.0,1
1.6449320249375703e+18,frame_3022.jpeg,8049.0,-3039.0,-6253.0,1
1.6449320249856463e+18,frame_3023.jpeg,7380.0,-2810.0,-6592.0,1
1.6449320250385992e+18,frame_3024.jpeg,5832.0,-2934.0,-7230.0,1
1.6449320250859476e+18,frame_3025.jpeg,2803.0,-2473.0,-6470.0,1
1.6449320251341194e+18,frame_3026.jpeg,3513.0,-2460.0,-6556.0,1
1.644932025184885e+18,frame_3027.jpeg,2795.0,-1954.0,-5858.0,1
1.6449320252387569e+18,frame_3028.jpeg,1804.0,-1141.0,-4439.0,1
1.644932025284522e+18,frame_3029.jpeg,734.0,216.0,-2508.0,1
1.64493202530365e+18,frame_3030.jpeg,380.0,549.0,-2701.0,1
1.6449320253926694e+18,frame_3031.jpeg,323.0,976.0,-2986.0,1
1.6449320254393132e+18,frame_3032.jpeg,3342.0,8275.0,-8347.0,1
1.6449320254844828e+18,frame_3033.jpeg,1475.0,8526.0,-1170.0,1
1.644932025539756e+18,frame_3034.jpeg,1835.0,7540.0,1290.0,1
1.6449320255858022e+18,frame_3035.jpeg,1049.0,6683.0,1715.0,1
1.6449320256358362e+18,frame_3036.jpeg,1519.0,7040.0,76.0,1
1.6449320256851786e+18,frame_3037.jpeg,1025.0,8024.0,-732.0,1
1.6449320257402225e+18,frame_3038.jpeg,631.0,9257.0,-734.0,1
1.6449320257833416e+18,frame_3039.jpeg,1503.0,11568.0,-2373.0,1
1.6449320258381834e+18,frame_3040.jpeg,1226.0,10151.0,1502.0,1
1.6449320258854154e+18,frame_3041.jpeg,839.0,7151.0,1972.0,1
1.644932025939771e+18,frame_3042.jpeg,1558.0,6676.0,816.0,1
1.6449320259832148e+18,frame_3043.jpeg,163.0,8570.0,-1250.0,1
1.644932026039396e+18,frame_3044.jpeg,219.0,8480.0,350.0,1
1.6449320260837673e+18,frame_3045.jpeg,-831.0,8461.0,192.0,1
1.6449320261412413e+18,frame_3046.jpeg,-742.0,7767.0,908.0,1
1.644932026183984e+18,frame_3047.jpeg,-425.0,8296.0,559.0,1
1.644932026238487e+18,frame_3048.jpeg,-1550.0,8114.0,1223.0,1
1.644932026285058e+18,frame_3049.jpeg,-1026.0,8701.0,1450.0,1
1.64493202633838e+18,frame_3050.jpeg,-558.0,8589.0,1905.0,1
1.644932026384423e+18,frame_3051.jpeg,-726.0,8052.0,1841.0,1
