timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, SCREW_RIGHT
1.6449323478882767e+18,frame_9473.jpeg,4768.0,-1005.0,-5207.0,1
1.6449323479388283e+18,frame_9474.jpeg,5984.0,-1071.0,-4570.0,1
1.6449323479938688e+18,frame_9475.jpeg,6485.0,-1390.0,-3099.0,1
1.6449323480387098e+18,frame_9476.jpeg,8321.0,-1839.0,-1786.0,1
1.644932348094236e+18,frame_9477.jpeg,9128.0,-3089.0,-160.0,1
1.6449323481482092e+18,frame_9478.jpeg,9379.0,-1268.0,-456.0,1
1.6449323481857408e+18,frame_9479.jpeg,9379.0,-1019.0,-543.0,1
1.6449323482318833e+18,frame_9480.jpeg,9379.0,-783.0,-691.0,1
1.6449323483030925e+18,frame_9481.jpeg,9333.0,-350.0,-990.0,1
1.644932348357962e+18,frame_9482.jpeg,9077.0,109.0,-1259.0,1
1.6449323483922463e+18,frame_9483.jpeg,8248.0,3992.0,-3104.0,1
1.6449323484410972e+18,frame_9484.jpeg,7115.0,2603.0,-3600.0,1
1.644932348495702e+18,frame_9485.jpeg,6767.0,2418.0,-3856.0,1
1.6449323485386831e+18,frame_9486.jpeg,6818.0,2360.0,-3203.0,1
1.6449323485927368e+18,frame_9487.jpeg,6125.0,2585.0,-3536.0,1
1.6449323486404132e+18,frame_9488.jpeg,6568.0,2593.0,-3149.0,1
1.644932348700901e+18,frame_9489.jpeg,6820.0,2690.0,-3083.0,1
1.6449323487365632e+18,frame_9490.jpeg,6901.0,2706.0,-3097.0,1
1.644932348773682e+18,frame_9491.jpeg,6999.0,2697.0,-3139.0,1
1.644932348843708e+18,frame_9492.jpeg,7179.0,2659.0,-3224.0,1
1.6449323488951101e+18,frame_9493.jpeg,5846.0,2335.0,-4600.0,1
1.6449323489396262e+18,frame_9494.jpeg,6627.0,1366.0,-4247.0,1
1.6449323489988436e+18,frame_9495.jpeg,7867.0,450.0,-3651.0,1
1.6449323490414336e+18,frame_9496.jpeg,8108.0,437.0,-3789.0,1
1.6449323490939594e+18,frame_9497.jpeg,6914.0,741.0,-3519.0,1
1.644932349145361e+18,frame_9498.jpeg,7216.0,908.0,-1921.0,1
1.6449323491928187e+18,frame_9499.jpeg,7182.0,3264.0,-1652.0,1
1.644932349246346e+18,frame_9500.jpeg,6332.0,5367.0,-3685.0,1
1.6449323537517133e+18,frame_9590.jpeg,6540.0,-4854.0,-1006.0,1
1.6449323537973678e+18,frame_9591.jpeg,6274.0,-4840.0,-988.0,1
1.644932353847745e+18,frame_9592.jpeg,6320.0,-4913.0,-1430.0,1
1.6449323539000392e+18,frame_9593.jpeg,6507.0,-4646.0,-1246.0,1
1.6449323539491425e+18,frame_9594.jpeg,6452.0,-4706.0,-1024.0,1
1.644932354001626e+18,frame_9595.jpeg,6537.0,-4911.0,-544.0,1
1.6449323540452628e+18,frame_9596.jpeg,6360.0,-5013.0,-443.0,1
1.644932354102706e+18,frame_9597.jpeg,6490.0,-4787.0,-602.0,1
1.64493235414742e+18,frame_9598.jpeg,6406.0,-4888.0,-777.0,1
1.6449323541994074e+18,frame_9599.jpeg,6495.0,-4719.0,-992.0,1
1.644932354245868e+18,frame_9600.jpeg,6320.0,-4699.0,-985.0,1
1.6449323542994081e+18,frame_9601.jpeg,6881.0,-5093.0,-349.0,1
1.6449323543469286e+18,frame_9602.jpeg,6432.0,-5263.0,-412.0,1
1.6449323543996692e+18,frame_9603.jpeg,6415.0,-4910.0,-584.0,1
1.6449323544486141e+18,frame_9604.jpeg,6271.0,-4826.0,-1603.0,1
1.6449323545050813e+18,frame_9605.jpeg,6343.0,-4690.0,-1470.0,1
1.6449323545499438e+18,frame_9606.jpeg,6463.0,-4660.0,-1217.0,1
1.6449323545971062e+18,frame_9607.jpeg,6387.0,-5097.0,-756.0,1
1.6449323546495237e+18,frame_9608.jpeg,6269.0,-5039.0,-275.0,1
1.6449323546986143e+18,frame_9609.jpeg,6490.0,-5138.0,-392.0,1
1.644932354750382e+18,frame_9610.jpeg,6284.0,-5018.0,-596.0,1
1.6449323547802747e+18,frame_9611.jpeg,6390.0,-4903.0,-705.0,1
1.6449323548490506e+18,frame_9612.jpeg,6395.0,-4972.0,-884.0,1
1.644932354900595e+18,frame_9613.jpeg,6317.0,-4904.0,-649.0,1
1.6449323549728207e+18,frame_9614.jpeg,6351.0,-5094.0,-708.0,1
1.6449323550004836e+18,frame_9615.jpeg,6454.0,-4980.0,-914.0,1
1.64493235504806e+18,frame_9616.jpeg,6257.0,-4784.0,-1452.0,1
1.6449323551100867e+18,frame_9617.jpeg,6195.0,-4699.0,-1569.0,1
1.6449323551569597e+18,frame_9618.jpeg,6373.0,-4953.0,-1529.0,1
1.6449323552001403e+18,frame_9619.jpeg,6317.0,-4957.0,-627.0,1
1.6449323552230188e+18,frame_9620.jpeg,6287.0,-5117.0,-389.0,1
1.6449323553015255e+18,frame_9621.jpeg,6399.0,-5246.0,-229.0,1
1.6449323553325402e+18,frame_9622.jpeg,6274.0,-4895.0,-627.0,1
1.6449323554008924e+18,frame_9623.jpeg,6420.0,-5114.0,-871.0,1
1.6449323554492099e+18,frame_9624.jpeg,6409.0,-5018.0,-894.0,1
1.6449323554498435e+18,frame_9625.jpeg,6369.0,-4918.0,-896.0,1
1.6449323555539146e+18,frame_9626.jpeg,6319.0,-4840.0,-883.0,1
1.6449323556077478e+18,frame_9627.jpeg,6274.0,-4903.0,-888.0,1
1.6449323556507346e+18,frame_9628.jpeg,6163.0,-5472.0,-1444.0,1
1.6449323557100012e+18,frame_9629.jpeg,6151.0,-4862.0,-1481.0,1
1.6449323557523715e+18,frame_9630.jpeg,6334.0,-4956.0,-1452.0,1
1.6449323558015823e+18,frame_9631.jpeg,6304.0,-5038.0,-228.0,1
1.6449323558527729e+18,frame_9632.jpeg,6146.0,-5263.0,-40.0,1
1.644932355901141e+18,frame_9633.jpeg,6445.0,-5229.0,-301.0,1
1.6449323559250506e+18,frame_9634.jpeg,6210.0,-5084.0,-664.0,1
1.644932356015266e+18,frame_9635.jpeg,6156.0,-5020.0,-711.0,1
1.6449323560504643e+18,frame_9636.jpeg,6154.0,-4875.0,-826.0,1
1.6449323561099735e+18,frame_9637.jpeg,6254.0,-4921.0,-890.0,1
1.6449323561638797e+18,frame_9638.jpeg,6281.0,-5042.0,-948.0,1
1.6449323561919345e+18,frame_9639.jpeg,6136.0,-4962.0,-617.0,1
1.6449323562520453e+18,frame_9640.jpeg,6523.0,-5114.0,-1094.0,1
1.6449323563015557e+18,frame_9641.jpeg,6104.0,-4965.0,-1139.0,1
1.6449323563484209e+18,frame_9642.jpeg,6361.0,-5062.0,-1102.0,1
1.6449323564017436e+18,frame_9643.jpeg,6163.0,-5014.0,-688.0,1
1.6449323564521897e+18,frame_9644.jpeg,6186.0,-5121.0,-163.0,1
1.644932356496427e+18,frame_9645.jpeg,6388.0,-5336.0,-284.0,1
1.644932356553652e+18,frame_9646.jpeg,6039.0,-4972.0,-697.0,1
1.644932356600446e+18,frame_9647.jpeg,6451.0,-5405.0,-896.0,1
1.6449323566521206e+18,frame_9648.jpeg,6017.0,-4783.0,-909.0,1
1.6449323567030047e+18,frame_9649.jpeg,6180.0,-5328.0,-290.0,1
1.644932356754095e+18,frame_9650.jpeg,6054.0,-4762.0,-199.0,1
1.6449323567991736e+18,frame_9651.jpeg,6112.0,-5051.0,-654.0,1
1.6449323568515448e+18,frame_9652.jpeg,6704.0,-4906.0,-699.0,1
1.6449323569025162e+18,frame_9653.jpeg,6249.0,-5115.0,-65.0,1
1.6449323569521825e+18,frame_9654.jpeg,6606.0,-5336.0,-201.0,1
1.6449323570033306e+18,frame_9655.jpeg,6306.0,-5036.0,-522.0,1
1.6449323570523287e+18,frame_9656.jpeg,6319.0,-4888.0,-750.0,1
1.6449323571056056e+18,frame_9657.jpeg,6467.0,-5128.0,-565.0,1
1.644932357152107e+18,frame_9658.jpeg,6160.0,-4846.0,-155.0,1
1.644932357208042e+18,frame_9659.jpeg,6477.0,-5182.0,45.0,1
1.6449323572512735e+18,frame_9660.jpeg,6200.0,-5128.0,-159.0,1
1.6449323573067223e+18,frame_9661.jpeg,6232.0,-4988.0,-546.0,1
1.644932357355535e+18,frame_9662.jpeg,6242.0,-5268.0,-307.0,1
1.6449323574079347e+18,frame_9663.jpeg,6210.0,-4926.0,-434.0,1
1.6449323574524278e+18,frame_9664.jpeg,6551.0,-5369.0,-474.0,1
1.6449323575055857e+18,frame_9665.jpeg,6980.0,-5340.0,-627.0,1
1.6449323575513464e+18,frame_9666.jpeg,6131.0,-4326.0,-1497.0,1
1.6449323576053248e+18,frame_9667.jpeg,8989.0,-3158.0,-4371.0,1
1.6449323576530276e+18,frame_9668.jpeg,11887.0,-2391.0,-5425.0,1
1.6449323577061422e+18,frame_9669.jpeg,7222.0,-2928.0,-3994.0,1
1.644932357746364e+18,frame_9670.jpeg,5150.0,-3098.0,-2615.0,1
1.644932357746364e+18,frame_9671.jpeg,5150.0,-3098.0,-2615.0,1
1.6449323578746043e+18,frame_9672.jpeg,4522.0,-3251.0,-2090.0,1
1.6449323579042647e+18,frame_9673.jpeg,468.0,-6423.0,4546.0,1
1.6449323579522918e+18,frame_9674.jpeg,9972.0,2503.0,1661.0,1
1.6449323580059717e+18,frame_9675.jpeg,8942.0,-211.0,-1622.0,1
1.6449323580528005e+18,frame_9676.jpeg,7528.0,-1314.0,-602.0,1
1.6449323581068227e+18,frame_9677.jpeg,12101.0,-4391.0,-1287.0,1
1.6449323581508982e+18,frame_9678.jpeg,8284.0,-2879.0,-1562.0,1
1.6449323582040148e+18,frame_9679.jpeg,7676.0,-2841.0,-837.0,1
1.6449323582520945e+18,frame_9680.jpeg,7646.0,-2224.0,-39.0,1
1.6449323583004534e+18,frame_9681.jpeg,7868.0,-2091.0,35.0,1
1.644932358352912e+18,frame_9682.jpeg,7571.0,-2718.0,-919.0,1
1.6449323584067098e+18,frame_9683.jpeg,7927.0,-2891.0,-635.0,1
1.6449323584495944e+18,frame_9684.jpeg,7510.0,-2562.0,-294.0,1
1.6449323585047567e+18,frame_9685.jpeg,7855.0,-2541.0,-442.0,1
1.6449323585513341e+18,frame_9686.jpeg,7514.0,-2777.0,-406.0,1
1.644932358604538e+18,frame_9687.jpeg,7714.0,-2271.0,553.0,1
1.644932358651067e+18,frame_9688.jpeg,7855.0,-1866.0,663.0,1
1.644932358702245e+18,frame_9689.jpeg,7775.0,-2238.0,616.0,1
1.6449323587554138e+18,frame_9690.jpeg,7782.0,-2284.0,438.0,1
1.6449323588041208e+18,frame_9691.jpeg,7698.0,-2525.0,-93.0,1
1.64493235885664e+18,frame_9692.jpeg,7817.0,-2567.0,173.0,1
1.644932358904857e+18,frame_9693.jpeg,7626.0,-2301.0,449.0,1
1.644932358954303e+18,frame_9694.jpeg,7810.0,-2568.0,53.0,1
1.644932359004565e+18,frame_9695.jpeg,7563.0,-2450.0,-307.0,1
1.6449323590546207e+18,frame_9696.jpeg,7736.0,-2462.0,110.0,1
1.644932359104706e+18,frame_9697.jpeg,7671.0,-2434.0,187.0,1
1.644932359153755e+18,frame_9698.jpeg,7728.0,-2201.0,464.0,1
1.6449323592051249e+18,frame_9699.jpeg,7750.0,-2445.0,70.0,1
1.644932359254424e+18,frame_9700.jpeg,7672.0,-2601.0,258.0,1
1.6449323593066143e+18,frame_9701.jpeg,7773.0,-2340.0,323.0,1
1.644932359353602e+18,frame_9702.jpeg,7857.0,-2665.0,295.0,1
1.6449323594043077e+18,frame_9703.jpeg,7671.0,-2501.0,321.0,1
1.6449323594545083e+18,frame_9704.jpeg,7759.0,-2437.0,-38.0,1
1.6449323595035628e+18,frame_9705.jpeg,7749.0,-2407.0,378.0,1
1.644932359552765e+18,frame_9706.jpeg,7825.0,-2338.0,581.0,1
1.6449323596037972e+18,frame_9707.jpeg,7686.0,-2214.0,281.0,1
1.6449323596578076e+18,frame_9708.jpeg,7731.0,-2285.0,503.0,1
1.6449323597050086e+18,frame_9709.jpeg,7743.0,-2301.0,355.0,1
1.6449323597584863e+18,frame_9710.jpeg,7710.0,-2236.0,290.0,1
1.6449323598047373e+18,frame_9711.jpeg,7850.0,-2471.0,498.0,1
1.6449323598583096e+18,frame_9712.jpeg,7749.0,-2331.0,336.0,1
1.6449323599027246e+18,frame_9713.jpeg,7551.0,-2238.0,298.0,1
1.6449323599583255e+18,frame_9714.jpeg,7660.0,-2432.0,96.0,1
1.644932360004456e+18,frame_9715.jpeg,7691.0,-2408.0,388.0,1
1.6449323600576369e+18,frame_9716.jpeg,7848.0,-2367.0,375.0,1
1.6449323601061414e+18,frame_9717.jpeg,7558.0,-2643.0,102.0,1
1.644932360158562e+18,frame_9718.jpeg,7742.0,-2423.0,360.0,1
1.6449323602037821e+18,frame_9719.jpeg,7761.0,-2467.0,343.0,1
1.6449323602533143e+18,frame_9720.jpeg,7638.0,-2308.0,288.0,1
1.6449323603051822e+18,frame_9721.jpeg,7937.0,-2325.0,515.0,1
1.6449323603567409e+18,frame_9722.jpeg,7550.0,-2316.0,145.0,1
1.6449323604088005e+18,frame_9723.jpeg,7851.0,-2307.0,277.0,1
1.644932360458009e+18,frame_9724.jpeg,7824.0,-2331.0,202.0,1
1.644932360510109e+18,frame_9725.jpeg,7246.0,-2161.0,108.0,1
1.6449323605575608e+18,frame_9726.jpeg,7916.0,-2312.0,-213.0,1
1.6449323606099185e+18,frame_9727.jpeg,7664.0,-2488.0,-176.0,1
1.644932395248235e+18,frame_10419.jpeg,7935.0,-587.0,-965.0,1
1.644932395299063e+18,frame_10420.jpeg,8078.0,-679.0,-1003.0,1
1.6449323953461658e+18,frame_10421.jpeg,7911.0,-557.0,-1020.0,1
1.6449323953979356e+18,frame_10422.jpeg,8117.0,-641.0,-1359.0,1
1.6449323954433876e+18,frame_10423.jpeg,7744.0,-343.0,-1411.0,1
1.6449323954997292e+18,frame_10424.jpeg,7796.0,-587.0,-1614.0,1
1.64493239554886e+18,frame_10425.jpeg,7884.0,-439.0,-1076.0,1
1.644932395597768e+18,frame_10426.jpeg,8059.0,-550.0,-671.0,1
1.644932395648227e+18,frame_10427.jpeg,8135.0,-521.0,-792.0,1
1.64493239569844e+18,frame_10428.jpeg,7966.0,-360.0,-894.0,1
1.6449323957508905e+18,frame_10429.jpeg,7706.0,-648.0,-1902.0,1
1.6449323957983877e+18,frame_10430.jpeg,7950.0,-817.0,-1500.0,1
1.6449323958475722e+18,frame_10431.jpeg,7869.0,-611.0,-1379.0,1
1.6449323958985628e+18,frame_10432.jpeg,7857.0,-401.0,-935.0,1
1.6449323959530803e+18,frame_10433.jpeg,7777.0,-709.0,-1340.0,1
1.6449323959984223e+18,frame_10434.jpeg,7812.0,-523.0,-1500.0,1
1.644932396053599e+18,frame_10435.jpeg,7856.0,-797.0,-1385.0,1
1.6449323961047022e+18,frame_10436.jpeg,7879.0,-540.0,-1116.0,1
1.6449323961514906e+18,frame_10437.jpeg,7922.0,-722.0,-1269.0,1
1.6449323961967347e+18,frame_10438.jpeg,7953.0,-621.0,-1353.0,1
1.6449323962535703e+18,frame_10439.jpeg,7946.0,-727.0,-1265.0,1
1.6449323963001426e+18,frame_10440.jpeg,7870.0,-619.0,-1319.0,1
1.6449323963505428e+18,frame_10441.jpeg,7921.0,-638.0,-1433.0,1
1.6449323963977021e+18,frame_10442.jpeg,7730.0,-640.0,-1683.0,1
1.6449323964508918e+18,frame_10443.jpeg,7834.0,-677.0,-1525.0,1
1.6449323964992814e+18,frame_10444.jpeg,7856.0,-703.0,-1305.0,1
1.6449323965534423e+18,frame_10445.jpeg,7932.0,-579.0,-1240.0,1
1.6449323966136061e+18,frame_10446.jpeg,7970.0,-354.0,-826.0,1
1.6449323966537178e+18,frame_10447.jpeg,7731.0,-886.0,-1648.0,1
1.644932396697343e+18,frame_10448.jpeg,7797.0,-572.0,-1773.0,1
1.64493239675019e+18,frame_10449.jpeg,7783.0,-683.0,-1712.0,1
1.6449323967967073e+18,frame_10450.jpeg,7952.0,-738.0,-1190.0,1
1.64493239684903e+18,frame_10451.jpeg,7923.0,-646.0,-1454.0,1
1.6449323968971277e+18,frame_10452.jpeg,7717.0,-653.0,-1829.0,1
1.6449323969527316e+18,frame_10453.jpeg,7809.0,-740.0,-1643.0,1
1.6449323969963814e+18,frame_10454.jpeg,7867.0,-639.0,-1270.0,1
1.6449323970515036e+18,frame_10455.jpeg,8099.0,-590.0,-957.0,1
1.6449323970983616e+18,frame_10456.jpeg,7955.0,-606.0,-1181.0,1
1.644932397153872e+18,frame_10457.jpeg,7676.0,-656.0,-1705.0,1
1.6449323972015516e+18,frame_10458.jpeg,7771.0,-644.0,-1414.0,1
1.6449323972553615e+18,frame_10459.jpeg,7905.0,-755.0,-1366.0,1
1.6449323972970153e+18,frame_10460.jpeg,7860.0,-588.0,-1163.0,1
1.6449323973771418e+18,frame_10461.jpeg,7958.0,-859.0,-1155.0,1
1.6449323974017308e+18,frame_10462.jpeg,8042.0,-617.0,-682.0,1
1.6449323974602903e+18,frame_10463.jpeg,8036.0,-931.0,-862.0,1
1.6449323975063007e+18,frame_10464.jpeg,7934.0,-832.0,-1202.0,1
1.644932397545611e+18,frame_10465.jpeg,7993.0,-808.0,-1096.0,1
1.644932397603393e+18,frame_10466.jpeg,8004.0,-801.0,-884.0,1
1.6449323976479647e+18,frame_10467.jpeg,8024.0,-314.0,-263.0,1
1.6449323977032274e+18,frame_10468.jpeg,7911.0,-782.0,-976.0,1
1.6449323977452787e+18,frame_10469.jpeg,7744.0,-692.0,-1291.0,1
1.6449323978054564e+18,frame_10470.jpeg,8046.0,-616.0,-904.0,1
1.6449323978532972e+18,frame_10471.jpeg,8099.0,-618.0,-654.0,1
1.644932397901655e+18,frame_10472.jpeg,8009.0,-613.0,-917.0,1
1.6449323979476513e+18,frame_10473.jpeg,7917.0,-536.0,-905.0,1
1.6449323979853722e+18,frame_10474.jpeg,7941.0,-566.0,-826.0,1
1.6449323980962207e+18,frame_10475.jpeg,7961.0,-580.0,-809.0,1
1.6449323980962207e+18,frame_10476.jpeg,7961.0,-580.0,-809.0,1
1.64493239815191e+18,frame_10477.jpeg,8005.0,-582.0,-848.0,1
1.644932398204084e+18,frame_10478.jpeg,7826.0,-429.0,-1264.0,1
1.6449323982504617e+18,frame_10479.jpeg,7924.0,-709.0,-1177.0,1
1.6449323982622326e+18,frame_10480.jpeg,8064.0,-526.0,-1164.0,1
1.6449323983531075e+18,frame_10481.jpeg,7858.0,-192.0,-757.0,1
1.6449323984032686e+18,frame_10482.jpeg,8201.0,-420.0,-31.0,1
1.644932398450136e+18,frame_10483.jpeg,7989.0,-435.0,-339.0,1
1.6449323985037588e+18,frame_10484.jpeg,7699.0,-425.0,-837.0,1
1.6449323985525903e+18,frame_10485.jpeg,8235.0,-489.0,-870.0,1
1.6449323986042785e+18,frame_10486.jpeg,8116.0,-629.0,-680.0,1
1.644932398654651e+18,frame_10487.jpeg,8162.0,-492.0,-599.0,1
1.644932398717542e+18,frame_10488.jpeg,8047.0,-245.0,-429.0,1
1.6449323987311516e+18,frame_10489.jpeg,8031.0,-227.0,-395.0,1
1.6449323987998364e+18,frame_10490.jpeg,8078.0,-233.0,-418.0,1
1.6449323988507832e+18,frame_10491.jpeg,8077.0,-280.0,-544.0,1
1.6449323989028744e+18,frame_10492.jpeg,7874.0,-286.0,-523.0,1
1.6449323989546388e+18,frame_10493.jpeg,8103.0,-270.0,-182.0,1
1.6449323990034929e+18,frame_10494.jpeg,8226.0,29.0,251.0,1
1.6449323990543022e+18,frame_10495.jpeg,7930.0,-456.0,-829.0,1
1.644932399101464e+18,frame_10496.jpeg,7824.0,-349.0,-1254.0,1
1.6449323991577132e+18,frame_10497.jpeg,8017.0,-115.0,-586.0,1
1.644932399204498e+18,frame_10498.jpeg,7787.0,-32.0,-143.0,1
1.6449323992573174e+18,frame_10499.jpeg,9243.0,112.0,-596.0,1
1.6449323993022185e+18,frame_10500.jpeg,9133.0,693.0,-2496.0,1
1.644932399358238e+18,frame_10501.jpeg,7590.0,1629.0,-4698.0,1
1.644932399385863e+18,frame_10502.jpeg,7032.0,1591.0,-4867.0,1
1.6449323994567299e+18,frame_10503.jpeg,6534.0,1140.0,-4459.0,1
1.6449323995050122e+18,frame_10504.jpeg,3341.0,-984.0,-3381.0,1
1.644932995895089e+18,frame_22417.jpeg,8087.0,1723.0,-2272.0,1
1.6449329959542825e+18,frame_22418.jpeg,6084.0,1645.0,-3895.0,1
1.6449329959984645e+18,frame_22419.jpeg,6368.0,1954.0,-3010.0,1
1.6449329960427978e+18,frame_22420.jpeg,8901.0,2347.0,-2592.0,1
1.6449329960656763e+18,frame_22421.jpeg,8895.0,2347.0,-2591.0,1
1.6449329961558991e+18,frame_22422.jpeg,8794.0,2321.0,-2571.0,1
1.644932996203038e+18,frame_22423.jpeg,7865.0,1907.0,-2168.0,1
1.6449329962549716e+18,frame_22424.jpeg,7422.0,977.0,-3138.0,1
1.6449329962996797e+18,frame_22425.jpeg,7563.0,546.0,-3376.0,1
1.644932996354442e+18,frame_22426.jpeg,7748.0,649.0,-2590.0,1
1.6449329964029624e+18,frame_22427.jpeg,7471.0,701.0,-2565.0,1
