timestamp,a_right_backPose,b_right_backPose,c_right_backPose, ASSEMBLY1_BIMANUAL
1.6461449646928763e+18,-1125.0,1736.0,-7450.0,1
1.646144964746483e+18,-2181.0,579.0,-7057.0,1
1.6461449647939336e+18,-3683.0,848.0,-8147.0,1
1.6461449648432356e+18,-4329.0,1364.0,-7220.0,1
1.6461449648927276e+18,-5834.0,1967.0,-3958.0,1
1.6461449649441254e+18,-6403.0,2944.0,-2148.0,1
1.6461449649942508e+18,-7058.0,3578.0,-847.0,1
1.646144965045241e+18,-7852.0,2716.0,-1388.0,1
1.6461449650952335e+18,-9074.0,2629.0,-2449.0,1
1.6461449651484076e+18,-10619.0,2493.0,-3080.0,1
1.6461449651942244e+18,-11562.0,1900.0,-2926.0,1
1.646144965245692e+18,-11472.0,2047.0,-3255.0,1
1.646144965298298e+18,-9724.0,1038.0,-3667.0,1
1.646144965342762e+18,-7804.0,224.0,-3915.0,1
1.6461449653980892e+18,-7528.0,-994.0,-3304.0,1
1.6461449654503237e+18,-6749.0,-2330.0,-2155.0,1
1.6461449654959752e+18,-7140.0,-1474.0,-1725.0,1
1.6461449655458332e+18,-6176.0,-2080.0,-441.0,1
1.6461449655983946e+18,-7526.0,-2132.0,59.0,1
1.6461449656476588e+18,-7336.0,-2431.0,-293.0,1
1.646144965700411e+18,-9045.0,-2525.0,-431.0,1
1.646144965743733e+18,-7011.0,-3569.0,-1589.0,1
1.646144965801424e+18,-7441.0,-3288.0,-2635.0,1
