timestamp,a_right_backPose,b_right_backPose,c_right_backPose, DELIVERY_BIMANUAL
1.646144912695621e+18,-433.0,-934.0,-8154.0,1
1.646144912791906e+18,-377.0,-991.0,-8091.0,1
1.646144912830845e+18,-1967.0,-659.0,-7882.0,1
1.646144912878873e+18,-1449.0,-226.0,-8188.0,1
1.6461449129323597e+18,-1804.0,-786.0,-7287.0,1
1.646144912979374e+18,-798.0,-885.0,-8328.0,1
1.6461449130283343e+18,-1040.0,-508.0,-9050.0,1
1.6461449130841032e+18,-1903.0,-1368.0,-7664.0,1
1.6461449131300564e+18,-1501.0,-1541.0,-7664.0,1
1.6461449131851581e+18,-1723.0,-1328.0,-8005.0,1
1.6461449132334991e+18,-2477.0,-1333.0,-7874.0,1
1.6461449132727027e+18,-2229.0,-1729.0,-8001.0,1
1.646144913332323e+18,-2650.0,-3340.0,-7090.0,1
1.6461449133857037e+18,-2960.0,-3602.0,-5627.0,1
1.6461449134329436e+18,-1285.0,-5910.0,-5743.0,1
1.6461449134848492e+18,462.0,-6752.0,-4892.0,1
1.6461449135305618e+18,579.0,-6486.0,-4071.0,1
1.6461449135827635e+18,4461.0,-6099.0,-5556.0,1
1.6461449136295508e+18,4220.0,-4722.0,-6343.0,1
1.6461449136794289e+18,5505.0,-4677.0,-5958.0,1
1.646144913729823e+18,4277.0,-3261.0,-6336.0,1
1.6461449137808187e+18,3819.0,-2522.0,-6422.0,1
1.646144913831976e+18,3483.0,-1929.0,-7114.0,1
1.646144913884712e+18,4510.0,-1641.0,-6397.0,1
1.6461449139274212e+18,4128.0,-2077.0,-5633.0,1
1.6461449139842296e+18,4393.0,-1599.0,-6111.0,1
1.6461449140320292e+18,4068.0,-1151.0,-6370.0,1
1.646144914080075e+18,4818.0,-1200.0,-6708.0,1
1.6461449141317225e+18,4678.0,-925.0,-6614.0,1
1.646144914185821e+18,4582.0,-581.0,-6561.0,1
1.6461449142326477e+18,5174.0,-735.0,-6709.0,1
1.6461449142837678e+18,4822.0,-821.0,-6496.0,1
1.6461449143276416e+18,5147.0,-987.0,-6185.0,1
1.6461449143838392e+18,4640.0,-411.0,-6807.0,1
1.64614491442943e+18,4758.0,-352.0,-6742.0,1
1.6461449144797716e+18,4675.0,-418.0,-6586.0,1
1.6461449145323548e+18,4602.0,39.0,-7025.0,1
1.6461449145849347e+18,4711.0,-622.0,-6687.0,1
1.6461449146318595e+18,3430.0,223.0,-6987.0,1
1.6461449146802609e+18,5004.0,36.0,-6811.0,1
1.646144914734701e+18,3590.0,-803.0,-5491.0,1
1.646144914781091e+18,6247.0,-1422.0,-4837.0,1
1.6461449148323807e+18,3814.0,-2061.0,-1280.0,1
1.646144914879623e+18,3613.0,-3635.0,1481.0,1
1.646144914935096e+18,1407.0,-2812.0,2334.0,1
1.646144914981168e+18,-1129.0,-104.0,-275.0,1
1.646144915033971e+18,-3750.0,3063.0,-5968.0,1
1.646144915081491e+18,-6737.0,2557.0,-9703.0,1
