timestamp,a_right_backPose,b_right_backPose,c_right_backPose, DELIVERY_BIMANUAL
1.6461488274154424e+18,1739.0,-2308.0,-8446.0,1
1.6461488274645555e+18,542.0,-1313.0,-9195.0,1
1.6461488275160758e+18,757.0,-1301.0,-8234.0,1
1.646148827565111e+18,1417.0,-1310.0,-8009.0,1
1.6461488276163436e+18,797.0,-1459.0,-7999.0,1
1.6461488276705823e+18,-1670.0,-849.0,-8289.0,1
1.646148827712069e+18,-1860.0,-980.0,-7834.0,1
1.6461488277686195e+18,-1014.0,-1156.0,-7797.0,1
1.646148827814951e+18,-346.0,-1014.0,-8340.0,1
1.646148827865046e+18,-589.0,-987.0,-8332.0,1
1.646148827914522e+18,-42.0,-1009.0,-8398.0,1
1.646148827969989e+18,-626.0,-1688.0,-7952.0,1
1.6461488280297477e+18,-412.0,-2215.0,-7825.0,1
1.6461488280646692e+18,-1817.0,-2660.0,-7768.0,1
1.646148828121996e+18,-1596.0,-2826.0,-7856.0,1
1.6461488281683802e+18,-2342.0,-2666.0,-8034.0,1
1.6461488282121748e+18,-2125.0,-3384.0,-7464.0,1
1.6461488282695818e+18,-3026.0,-3579.0,-6037.0,1
1.646148828317998e+18,-2886.0,-3534.0,-6325.0,1
1.6461488283685064e+18,-3945.0,-3078.0,-7202.0,1
1.6461488284119841e+18,-3872.0,-3040.0,-7325.0,1
1.64614882846945e+18,-3557.0,-3445.0,-6609.0,1
1.6461488285209316e+18,-2167.0,-3736.0,-6590.0,1
1.6461488285653734e+18,-2006.0,-3290.0,-7033.0,1
1.6461488286196186e+18,-2328.0,-2765.0,-7312.0,1
1.6461488286682289e+18,-1839.0,-3147.0,-7112.0,1
1.646148828720451e+18,-1431.0,-3489.0,-7330.0,1
1.64614882876453e+18,-2408.0,-3949.0,-7403.0,1
1.6461488288190845e+18,-3006.0,-5279.0,-6604.0,1
1.6461488288661957e+18,-3415.0,-4793.0,-4286.0,1
1.64614882892023e+18,-4062.0,-5420.0,-616.0,1
1.6461488289656125e+18,-1158.0,-5816.0,-2633.0,1
1.6461488290503316e+18,-425.0,-5987.0,-3611.0,1
1.6461488290697234e+18,-475.0,-6258.0,-4218.0,1
1.6461488291187261e+18,-2337.0,-7367.0,-6819.0,1
1.64614882916813e+18,-3200.0,-6316.0,-4953.0,1
1.6461488292203507e+18,-2425.0,-6611.0,-4476.0,1
1.6461488292660518e+18,-2442.0,-6932.0,-6576.0,1
1.646148829320488e+18,-2856.0,-6232.0,-7642.0,1
1.6461488293670118e+18,-3467.0,-6587.0,-9467.0,1
1.646148829421072e+18,-1097.0,-9345.0,-9515.0,1
1.6461488294670052e+18,413.0,-9825.0,-6498.0,1
1.6461488295211863e+18,-606.0,-6870.0,-2156.0,1
1.646148829568577e+18,-2167.0,-3639.0,-984.0,1
1.6461488296218573e+18,-4112.0,-1040.0,-3852.0,1
1.646148829666786e+18,-4078.0,-341.0,-6097.0,1
1.6461488297206316e+18,-2809.0,-898.0,-7586.0,1
1.646148829765824e+18,-2032.0,-942.0,-7956.0,1
1.6461488298194145e+18,-2344.0,-1252.0,-8187.0,1
1.6461488298671972e+18,-2633.0,-1692.0,-7652.0,1
1.6461488299218872e+18,-3689.0,-1854.0,-7059.0,1
1.646148829967772e+18,-3846.0,-2017.0,-6864.0,1
1.6461488300204337e+18,-4297.0,-1550.0,-7337.0,1
1.646148830070918e+18,-4429.0,-1136.0,-7214.0,1
1.6461488301193728e+18,-4281.0,-942.0,-6871.0,1
1.6461488301725594e+18,-4353.0,-1650.0,-6751.0,1
1.6461488302212058e+18,-4270.0,-2112.0,-6518.0,1
1.6461488302696858e+18,-4513.0,-1672.0,-7318.0,1
1.646148830316295e+18,-4376.0,-1057.0,-8050.0,1
1.6461488303715773e+18,-4214.0,-1885.0,-7133.0,1
1.6461488304203292e+18,-3650.0,-2186.0,-6182.0,1
1.6461488304696993e+18,-2118.0,-2219.0,-4701.0,1
1.6461488305200753e+18,-1344.0,-2938.0,-4099.0,1
1.6461488305701033e+18,-2322.0,-3394.0,-3658.0,1
1.6461488306058934e+18,-2774.0,-2988.0,-3836.0,1
1.646148830670522e+18,-5196.0,-2781.0,-2914.0,1
1.6461488307207913e+18,-6580.0,-1954.0,-3191.0,1
1.646148830769513e+18,-7973.0,-1130.0,-2594.0,1
1.646148830815907e+18,-9711.0,-403.0,-1189.0,1
1.6461490593598467e+18,-4366.0,-1537.0,-8275.0,1
1.6461490594078487e+18,-3247.0,-2545.0,-7418.0,1
1.6461490594557793e+18,-2485.0,-2631.0,-7058.0,1
1.6461490595056522e+18,-1024.0,-3007.0,-6750.0,1
1.6461490595550556e+18,-2429.0,-1249.0,-7685.0,1
1.6461490596039485e+18,-2472.0,-1697.0,-7324.0,1
1.646149059655637e+18,294.0,-2058.0,-6820.0,1
1.6461490597081738e+18,-1021.0,-271.0,-7596.0,1
1.6461490597620977e+18,-1910.0,-268.0,-8122.0,1
1.6461490598053873e+18,-1833.0,-319.0,-8020.0,1
1.6461490598574031e+18,-2720.0,-163.0,-7861.0,1
1.6461490599046671e+18,-3385.0,-69.0,-8715.0,1
1.6461490599548726e+18,-2640.0,-1366.0,-7848.0,1
1.646149060004782e+18,-2210.0,-1382.0,-7855.0,1
1.6461490600603963e+18,-2298.0,-1078.0,-8506.0,1
1.646149060103591e+18,-2789.0,-509.0,-7719.0,1
1.646149060160058e+18,-2572.0,-637.0,-6949.0,1
1.6461490602055552e+18,-4433.0,54.0,-7060.0,1
1.646149060258767e+18,-4607.0,228.0,-6627.0,1
1.646149060304206e+18,-5137.0,248.0,-6245.0,1
1.6461490603561367e+18,-6006.0,326.0,-6261.0,1
1.646149060404944e+18,-5707.0,-6.0,-6081.0,1
1.6461490604612326e+18,-5995.0,-193.0,-5173.0,1
1.6461490605029256e+18,-5923.0,-336.0,-5751.0,1
1.6461490605622446e+18,-5571.0,-1229.0,-4671.0,1
1.6461490606055593e+18,-6013.0,-1567.0,-2616.0,1
1.646149060661166e+18,-7824.0,-2207.0,-1114.0,1
1.6461490607088612e+18,-8957.0,-1562.0,516.0,1
1.646149060760184e+18,-8959.0,-1099.0,1713.0,1
1.6461490608048095e+18,-8667.0,-1081.0,1915.0,1
1.6461490608571246e+18,-8481.0,-904.0,2282.0,1
1.6461490609060221e+18,-7947.0,-520.0,2897.0,1
1.6461490609556652e+18,-8586.0,47.0,3131.0,1
1.6461490610105357e+18,-8105.0,140.0,2455.0,1
1.6461490610604751e+18,-10449.0,418.0,1060.0,1
1.6461490611088727e+18,-7758.0,106.0,633.0,1
1.646149061156322e+18,-6182.0,-523.0,-867.0,1
1.6461490612094874e+18,-8356.0,-228.0,-1980.0,1
1.646149061257003e+18,-7739.0,-770.0,-4083.0,1
1.6461490613092974e+18,-6641.0,-2107.0,-5363.0,1
1.6461490613595863e+18,-6060.0,-1971.0,-5189.0,1
1.6461490614098598e+18,-5933.0,-1823.0,-5909.0,1
1.6461490614571835e+18,-4821.0,-2260.0,-5786.0,1
1.6461490615105395e+18,-5513.0,-1184.0,-6462.0,1
1.646149061556945e+18,-4526.0,-1546.0,-6189.0,1
1.646149061612855e+18,-4764.0,-789.0,-6567.0,1
1.6461490616553508e+18,-4695.0,-661.0,-6834.0,1
1.6461490617129385e+18,-4264.0,-648.0,-7029.0,1
1.646149061759921e+18,-3649.0,-240.0,-7478.0,1
1.6461490618091464e+18,-3773.0,-598.0,-7475.0,1
1.6461490618572936e+18,-2490.0,-1217.0,-7671.0,1
1.6461490619102387e+18,-2015.0,-677.0,-8274.0,1
1.6461490619614313e+18,-1854.0,-778.0,-7570.0,1
1.64614906201001e+18,-1785.0,-464.0,-8071.0,1
1.6461490620558738e+18,-1700.0,-1347.0,-7713.0,1
1.6461490621103421e+18,-1654.0,-1515.0,-7797.0,1
1.646149062156515e+18,-2090.0,-313.0,-8869.0,1
1.6461490622126868e+18,-858.0,-1093.0,-7800.0,1
1.646149062257947e+18,-993.0,-1100.0,-7674.0,1
1.6461490623108326e+18,-1725.0,-131.0,-8426.0,1
1.6461490623585119e+18,-1318.0,-475.0,-7825.0,1
1.646149062413117e+18,-2239.0,-141.0,-7814.0,1
1.646149062460811e+18,-2925.0,-233.0,-7896.0,1
1.6461490625099927e+18,-1554.0,-644.0,-8188.0,1
1.6461490625647839e+18,-1776.0,-458.0,-8369.0,1
1.6461490626115284e+18,-2264.0,-285.0,-8361.0,1
1.646149062659582e+18,-1816.0,-585.0,-7668.0,1
1.6461490627111363e+18,-1600.0,-367.0,-7790.0,1
1.6461490627623903e+18,-2260.0,70.0,-7883.0,1
1.6461490628135903e+18,-3088.0,920.0,-8512.0,1
1.646149062864278e+18,-2950.0,-50.0,-8590.0,1
1.64614906291041e+18,-2990.0,-737.0,-7837.0,1
1.6461490629626255e+18,-2899.0,-2134.0,-6478.0,1
1.6461490630098755e+18,-3243.0,-1977.0,-4982.0,1
1.6461490630631104e+18,-4220.0,-1404.0,-3947.0,1
1.646149063110031e+18,-5960.0,-1880.0,-1967.0,1
1.6461490631616008e+18,-5935.0,-2273.0,-1997.0,1
1.646149063208096e+18,-6180.0,-1528.0,-2314.0,1
1.6461490632628308e+18,-5509.0,227.0,-5242.0,1
1.6461490633120113e+18,-3756.0,2768.0,-6244.0,1
1.6461490633624384e+18,-2854.0,5214.0,-6521.0,1
1.6461490634102152e+18,-1642.0,6998.0,-5876.0,1
1.6461490634624087e+18,282.0,7523.0,-5561.0,1
1.646149063513196e+18,944.0,7399.0,-5147.0,1
1.6461490635647944e+18,402.0,7641.0,-4360.0,1
1.6461490636123075e+18,262.0,8573.0,-4884.0,1
1.6461490636651727e+18,599.0,8560.0,-4896.0,1
1.6461490637111114e+18,1100.0,7675.0,-4263.0,1
1.6461490637627927e+18,1245.0,7393.0,-3959.0,1
1.6461490638081818e+18,381.0,7140.0,-4042.0,1
1.6461490638636047e+18,273.0,7126.0,-3909.0,1
1.646149063911636e+18,148.0,7520.0,-4422.0,1
1.646149063958823e+18,306.0,7525.0,-5097.0,1
1.6461490640120205e+18,312.0,7359.0,-5217.0,1
1.6461490640590733e+18,14.0,6839.0,-4814.0,1
1.6461490641130422e+18,-901.0,6649.0,-4633.0,1
1.6461490641596193e+18,-1151.0,6839.0,-4949.0,1
1.646149064214664e+18,-1024.0,6819.0,-5751.0,1
1.6461490642594957e+18,-1347.0,7145.0,-6698.0,1
1.6461490643117676e+18,-1323.0,7228.0,-7927.0,1
1.6461490643659182e+18,-608.0,7354.0,-9455.0,1
1.646149064412616e+18,573.0,6831.0,-9473.0,1
1.646149064463915e+18,-440.0,6586.0,-7661.0,1
1.646149064511991e+18,-2151.0,7173.0,-6917.0,1
1.6461490645602657e+18,-2300.0,6422.0,-5965.0,1
1.6461490646116506e+18,-2711.0,4613.0,-5084.0,1
1.6461490646618734e+18,-3155.0,2658.0,-3625.0,1
1.646149064712891e+18,-4948.0,842.0,-1633.0,1
1.6461490647598784e+18,-5780.0,289.0,123.0,1
1.6461490648126715e+18,-7004.0,-153.0,1558.0,1
1.646149064861498e+18,-7103.0,-100.0,2183.0,1
1.646149064912313e+18,-7289.0,-511.0,2323.0,1
1.6461490649632911e+18,-7591.0,-442.0,2199.0,1
1.64614906501683e+18,-7904.0,-538.0,1886.0,1
1.6461490650617608e+18,-7279.0,-636.0,1808.0,1
1.6461490651116554e+18,-7559.0,-311.0,2411.0,1
1.6461490651639593e+18,-8033.0,-244.0,3055.0,1
1.6461490652134536e+18,-7953.0,-9.0,3264.0,1
1.646149065263315e+18,-7414.0,-367.0,3289.0,1
1.646149065311362e+18,-7570.0,-317.0,2986.0,1
1.6461490653620365e+18,-7624.0,-192.0,3407.0,1
1.6461490654125893e+18,-7994.0,-243.0,3405.0,1
1.6461490654647148e+18,-7614.0,-402.0,3408.0,1
1.646149065513944e+18,-7752.0,-403.0,3460.0,1
1.6461490655630656e+18,-7390.0,-578.0,3367.0,1
1.6461490656138322e+18,-7960.0,-105.0,3446.0,1
1.6461490656583946e+18,-7448.0,-380.0,3442.0,1
1.646149065712661e+18,-7568.0,-426.0,3171.0,1
1.6461490657619302e+18,-7603.0,-323.0,3371.0,1
1.6461490658135992e+18,-7882.0,-322.0,3460.0,1
1.646149065863961e+18,-7642.0,-364.0,3638.0,1
1.6461490659138268e+18,-7698.0,-432.0,3363.0,1
1.6461490659691564e+18,-7438.0,-413.0,3274.0,1
1.6461490660154762e+18,-7561.0,-297.0,3389.0,1
1.6461490660637248e+18,-7683.0,-275.0,3417.0,1
1.646149066114446e+18,-7685.0,-400.0,3320.0,1
1.646149066167454e+18,-7576.0,-381.0,3331.0,1
1.6461490662108762e+18,-7554.0,-295.0,3383.0,1
1.6461490662642936e+18,-7808.0,-76.0,3291.0,1
1.646149066311541e+18,-7644.0,-20.0,3150.0,1
1.6461490663673772e+18,-8605.0,907.0,2418.0,1
1.6461490664160143e+18,-9376.0,1040.0,2028.0,1
1.646149066464106e+18,-10524.0,1418.0,1308.0,1
1.646149066507379e+18,-13211.0,906.0,1377.0,1
1.6461490665641242e+18,-7841.0,-3246.0,1751.0,1
1.6461490666115863e+18,-3817.0,-6352.0,-53.0,1
1.6461490666676385e+18,-1981.0,-5128.0,-2862.0,1
1.6461490667166656e+18,-875.0,-3045.0,-5069.0,1
1.6461490667644754e+18,55.0,-2033.0,-7017.0,1
1.6461490668149074e+18,-605.0,-1414.0,-7609.0,1
1.6461490668639063e+18,292.0,-1192.0,-8241.0,1
1.6461490669034112e+18,-988.0,-1339.0,-8438.0,1
1.646149066995818e+18,-802.0,-1436.0,-8369.0,1
1.6461490670161487e+18,147.0,-2081.0,-7994.0,1
1.6461490670637455e+18,551.0,-2467.0,-7870.0,1
1.6461490671121267e+18,672.0,-2493.0,-8130.0,1
1.6461490671636262e+18,240.0,-1778.0,-8261.0,1
1.6461490672150707e+18,-71.0,-649.0,-8445.0,1
1.6461490672659927e+18,-957.0,155.0,-8272.0,1
1.646149067313575e+18,224.0,328.0,-7926.0,1
1.6461490673640338e+18,-358.0,800.0,-7846.0,1
1.646149067419328e+18,-374.0,1598.0,-7930.0,1
1.6461490674693865e+18,-382.0,1806.0,-7694.0,1
1.6461490675181548e+18,-1684.0,2828.0,-7637.0,1
1.646149067565999e+18,-1743.0,3088.0,-7578.0,1
1.6461490676192381e+18,-1660.0,2524.0,-7123.0,1
1.6461490676687583e+18,-2192.0,2420.0,-7609.0,1
1.6461490677168845e+18,-2254.0,2552.0,-7749.0,1
1.6461490677669184e+18,-2433.0,2720.0,-7844.0,1
1.6461490678210995e+18,-2368.0,2236.0,-7488.0,1
1.6461490678683336e+18,-2315.0,2368.0,-7933.0,1
1.6461490679188416e+18,-2275.0,2121.0,-8126.0,1
1.6461490679686275e+18,-1536.0,1580.0,-7747.0,1
1.6461490680195244e+18,-1118.0,1185.0,-7581.0,1
1.6461490680667492e+18,-1009.0,1274.0,-7567.0,1
1.64614906811885e+18,-1380.0,1659.0,-7814.0,1
1.6461490681669993e+18,-1815.0,1758.0,-7929.0,1
1.6461490682199142e+18,-1963.0,1462.0,-7644.0,1
1.6461490682658616e+18,-2538.0,1371.0,-7531.0,1
1.6461490683161866e+18,-2937.0,1713.0,-8113.0,1
1.646149068367649e+18,-3624.0,1680.0,-7678.0,1
1.6461490684190566e+18,-3140.0,1533.0,-7596.0,1
1.6461490684637366e+18,-3134.0,1795.0,-7716.0,1
1.6461490685172147e+18,-3077.0,2064.0,-7560.0,1
1.6461490685665167e+18,-2925.0,1705.0,-7107.0,1
1.646149068614332e+18,-2946.0,1680.0,-7245.0,1
1.6461490686686436e+18,-2891.0,1618.0,-7734.0,1
1.6461490687137216e+18,-3459.0,1440.0,-7508.0,1
1.6461490687648612e+18,-3279.0,1282.0,-7494.0,1
1.6461490688166592e+18,-3284.0,1092.0,-7534.0,1
1.646149068869255e+18,-3139.0,936.0,-7576.0,1
1.6461490689235725e+18,-3446.0,998.0,-7478.0,1
1.6461490689646226e+18,-3443.0,917.0,-7487.0,1
1.6461490690193838e+18,-3304.0,902.0,-7902.0,1
1.646149069066556e+18,-3302.0,786.0,-7763.0,1
1.6461490691170957e+18,-3389.0,923.0,-7881.0,1
1.646149069169448e+18,-4273.0,1314.0,-7857.0,1
1.646149069216974e+18,-3793.0,1907.0,-8328.0,1
1.6461490692723889e+18,-2762.0,1573.0,-7713.0,1
1.6461490693162586e+18,-1763.0,1562.0,-7441.0,1
1.6461490693713766e+18,-1387.0,1032.0,-7222.0,1
1.6461490694141222e+18,-1378.0,415.0,-7174.0,1
