timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose,File Name
1.64638750699276e+18,-7341.0,2681.0,553.0,frame_100.jpeg
1.6463875070457272e+18,-7375.0,2629.0,600.0,frame_101.jpeg
1.6463875070937917e+18,-7353.0,2648.0,610.0,frame_102.jpeg
1.6463875071465874e+18,-7328.0,2623.0,609.0,frame_103.jpeg
1.6463880204861038e+18,183.0,10292.0,-3393.0,frame_10357.jpeg
1.6463880205322954e+18,1917.0,8799.0,-4590.0,frame_10358.jpeg
1.6463880205954755e+18,1506.0,6495.0,-2111.0,frame_10359.jpeg
1.6463880206351788e+18,1530.0,3669.0,-938.0,frame_10360.jpeg
1.6463880206858442e+18,1221.0,5523.0,839.0,frame_10361.jpeg
1.6463880207398615e+18,1470.0,7558.0,790.0,frame_10362.jpeg
1.6463880207860536e+18,1862.0,13488.0,-3534.0,frame_10363.jpeg
1.6463880208324654e+18,2460.0,10153.0,-2062.0,frame_10364.jpeg
1.6463880208842785e+18,2811.0,7528.0,-657.0,frame_10365.jpeg
1.64638802093401e+18,2154.0,8093.0,408.0,frame_10366.jpeg
1.6463880209877837e+18,2874.0,6999.0,-1028.0,frame_10367.jpeg
1.6463880210398364e+18,2187.0,5395.0,-280.0,frame_10368.jpeg
1.6463880210881684e+18,-325.0,4363.0,-613.0,frame_10369.jpeg
1.6463880211397763e+18,-1213.0,12611.0,-2351.0,frame_10370.jpeg
1.6463880211881708e+18,-350.0,9403.0,-732.0,frame_10371.jpeg
1.646388021235981e+18,370.0,8688.0,29.0,frame_10372.jpeg
1.6463880212889324e+18,-129.0,8798.0,439.0,frame_10373.jpeg
1.6463880213401347e+18,-795.0,5376.0,1555.0,frame_10374.jpeg
1.6463880213892104e+18,-780.0,9737.0,516.0,frame_10375.jpeg
1.646388021438145e+18,-723.0,9631.0,2910.0,frame_10376.jpeg
1.6463880214850463e+18,2010.0,10828.0,2370.0,frame_10377.jpeg
1.6463880215385044e+18,5358.0,8869.0,2865.0,frame_10378.jpeg
1.646388021585182e+18,6159.0,7770.0,2188.0,frame_10379.jpeg
1.6463880216394916e+18,4913.0,8261.0,1646.0,frame_10380.jpeg
1.6463880216889935e+18,4334.0,6115.0,478.0,frame_10381.jpeg
1.646388021736968e+18,2549.0,5162.0,-907.0,frame_10382.jpeg
1.6463880217848128e+18,-535.0,4127.0,100.0,frame_10383.jpeg
1.646388021839269e+18,-3552.0,5459.0,-1701.0,frame_10384.jpeg
1.6463880218882094e+18,-4771.0,6754.0,-879.0,frame_10385.jpeg
1.6463880219401987e+18,-3949.0,9097.0,-438.0,frame_10386.jpeg
1.6463880219893315e+18,-2584.0,10047.0,-1508.0,frame_10387.jpeg
1.6463880220351828e+18,-813.0,13779.0,-1687.0,frame_10388.jpeg
1.6463880220894966e+18,4067.0,12620.0,-699.0,frame_10389.jpeg
1.6463880221403146e+18,7564.0,11191.0,-715.0,frame_10390.jpeg
1.6463880221851077e+18,6517.0,8977.0,-43.0,frame_10391.jpeg
1.6463880222383145e+18,4427.0,7194.0,-20.0,frame_10392.jpeg
1.6463880222890248e+18,1801.0,3255.0,754.0,frame_10393.jpeg
1.6463880223401121e+18,-1659.0,1854.0,-386.0,frame_10394.jpeg
1.6463880223848566e+18,-5724.0,4026.0,-1016.0,frame_10395.jpeg
1.6463880224406656e+18,-5514.0,8894.0,-1229.0,frame_10396.jpeg
1.646388022484737e+18,-3314.0,10863.0,563.0,frame_10397.jpeg
1.6463880225380234e+18,709.0,12347.0,728.0,frame_10398.jpeg
1.6463880225871063e+18,4105.0,12896.0,-245.0,frame_10399.jpeg
1.646387507194332e+18,-7360.0,2641.0,585.0,frame_104.jpeg
1.64638802264072e+18,7374.0,9548.0,-703.0,frame_10400.jpeg
1.6463880226912402e+18,6154.0,8463.0,-371.0,frame_10401.jpeg
1.646388022741352e+18,3824.0,6762.0,-174.0,frame_10402.jpeg
1.6463880227951263e+18,664.0,3008.0,-352.0,frame_10403.jpeg
1.6463880228376207e+18,-2594.0,3499.0,-609.0,frame_10404.jpeg
1.6463880228894252e+18,-6461.0,7391.0,-876.0,frame_10405.jpeg
1.646388022939661e+18,-5040.0,10454.0,-660.0,frame_10406.jpeg
1.6463880229952061e+18,-546.0,12483.0,-1291.0,frame_10407.jpeg
1.646388023042072e+18,4862.0,12016.0,-504.0,frame_10408.jpeg
1.6463880230922317e+18,7480.0,9859.0,-559.0,frame_10409.jpeg
1.6463880231389734e+18,6731.0,8092.0,-1088.0,frame_10410.jpeg
1.6463880231959703e+18,6253.0,7902.0,-1128.0,frame_10411.jpeg
1.6463880232371128e+18,1141.0,3760.0,-243.0,frame_10412.jpeg
1.6463880232898862e+18,-3180.0,3375.0,-1075.0,frame_10413.jpeg
1.6463880233393403e+18,-6078.0,8640.0,-957.0,frame_10414.jpeg
1.6463880233927086e+18,-3151.0,9838.0,-516.0,frame_10415.jpeg
1.6463880234403108e+18,-85.0,13018.0,-445.0,frame_10416.jpeg
1.6463880234923185e+18,4145.0,11011.0,769.0,frame_10417.jpeg
1.6463880235396892e+18,6653.0,9245.0,-608.0,frame_10418.jpeg
1.646388023592725e+18,6249.0,5951.0,-736.0,frame_10419.jpeg
1.6463880236401528e+18,3862.0,6475.0,-1412.0,frame_10420.jpeg
1.6463880236929626e+18,839.0,7874.0,-1101.0,frame_10421.jpeg
1.6463880237387497e+18,-1518.0,6172.0,-1772.0,frame_10422.jpeg
1.6463880237924936e+18,-5576.0,6750.0,-1370.0,frame_10423.jpeg
1.6463880238359468e+18,-4737.0,9160.0,-1315.0,frame_10424.jpeg
1.6463880238918843e+18,-2029.0,9727.0,-1426.0,frame_10425.jpeg
1.6463880239396785e+18,1854.0,11654.0,-559.0,frame_10426.jpeg
1.6463880239927567e+18,5689.0,10845.0,-1772.0,frame_10427.jpeg
1.64638802403789e+18,6800.0,9171.0,-1372.0,frame_10428.jpeg
1.6463880240928484e+18,4976.0,7792.0,-807.0,frame_10429.jpeg
1.6463880241370104e+18,3305.0,6466.0,-1144.0,frame_10430.jpeg
1.6463880241924296e+18,333.0,7393.0,-1522.0,frame_10431.jpeg
1.6463880242369457e+18,-2187.0,3180.0,-1148.0,frame_10432.jpeg
1.646388024288992e+18,-4763.0,6706.0,-1368.0,frame_10433.jpeg
1.646388024342639e+18,-4086.0,9344.0,-10.0,frame_10434.jpeg
1.6463880243937142e+18,-848.0,11820.0,41.0,frame_10435.jpeg
1.6463880244425725e+18,4335.0,11787.0,-385.0,frame_10436.jpeg
1.646388024489715e+18,7200.0,9095.0,-1187.0,frame_10437.jpeg
1.6463880245434437e+18,6224.0,7741.0,-1710.0,frame_10438.jpeg
1.6463880245925148e+18,3972.0,8111.0,-1855.0,frame_10439.jpeg
1.6463880246414881e+18,1313.0,7723.0,-1448.0,frame_10440.jpeg
1.6463880246883942e+18,-1042.0,4636.0,-1647.0,frame_10441.jpeg
1.6463880247424102e+18,-4411.0,5460.0,-2003.0,frame_10442.jpeg
1.6463880247935255e+18,-4210.0,7633.0,-515.0,frame_10443.jpeg
1.6463880248427681e+18,-2960.0,10969.0,-596.0,frame_10444.jpeg
1.6463880248935293e+18,1787.0,11483.0,-729.0,frame_10445.jpeg
1.646388024942194e+18,6188.0,9777.0,-1993.0,frame_10446.jpeg
1.6463880249938176e+18,6992.0,9509.0,-2819.0,frame_10447.jpeg
1.6463880250436756e+18,4884.0,7628.0,-2157.0,frame_10448.jpeg
1.6463880250908204e+18,2922.0,6600.0,-2793.0,frame_10449.jpeg
1.646388025146269e+18,232.0,8036.0,-2398.0,frame_10450.jpeg
1.6463880251956493e+18,-1956.0,4254.0,-2796.0,frame_10451.jpeg
1.6463880252420593e+18,-4134.0,6068.0,-1193.0,frame_10452.jpeg
1.646388025288717e+18,-3145.0,6077.0,-455.0,frame_10453.jpeg
1.6463880253433057e+18,-2501.0,12397.0,-1219.0,frame_10454.jpeg
1.6463880253940068e+18,1718.0,11792.0,-2318.0,frame_10455.jpeg
1.6463880254433482e+18,6671.0,11344.0,-2690.0,frame_10456.jpeg
1.646388025492349e+18,7320.0,7498.0,-2499.0,frame_10457.jpeg
1.6463880255431552e+18,4794.0,7966.0,-2234.0,frame_10458.jpeg
1.646388025590055e+18,2389.0,6776.0,-2154.0,frame_10459.jpeg
1.64638802564196e+18,-568.0,6466.0,-3532.0,frame_10460.jpeg
1.646388025692991e+18,-3792.0,3811.0,-1861.0,frame_10461.jpeg
1.64638802574164e+18,-4403.0,6167.0,274.0,frame_10462.jpeg
1.6463880257923197e+18,-3788.0,7049.0,72.0,frame_10463.jpeg
1.6463880258415153e+18,-466.0,12369.0,-2528.0,frame_10464.jpeg
1.646388025893213e+18,4471.0,12895.0,-3436.0,frame_10465.jpeg
1.6463880259424266e+18,7124.0,9218.0,-3347.0,frame_10466.jpeg
1.6463880259981832e+18,5360.0,7645.0,-2947.0,frame_10467.jpeg
1.646388026042728e+18,3645.0,8091.0,-3293.0,frame_10468.jpeg
1.6463880260917023e+18,1915.0,8289.0,-2662.0,frame_10469.jpeg
1.6463880261421202e+18,326.0,6361.0,-3362.0,frame_10470.jpeg
1.6463880261935424e+18,-1949.0,4013.0,-2289.0,frame_10471.jpeg
1.646388026243136e+18,-3094.0,6101.0,-466.0,frame_10472.jpeg
1.6463880262967772e+18,-3198.0,6933.0,-335.0,frame_10473.jpeg
1.646388026343974e+18,-2375.0,10682.0,-1329.0,frame_10474.jpeg
1.646388026392988e+18,-473.0,10711.0,-1534.0,frame_10475.jpeg
1.6463880264439503e+18,3343.0,11825.0,-2617.0,frame_10476.jpeg
1.646388026497227e+18,5429.0,8454.0,-2844.0,frame_10477.jpeg
1.646388026543898e+18,5221.0,7490.0,-2179.0,frame_10478.jpeg
1.646388026592737e+18,3914.0,7523.0,-3418.0,frame_10479.jpeg
1.646388026645353e+18,2388.0,8127.0,-3945.0,frame_10480.jpeg
1.6463880266973914e+18,1330.0,7599.0,-4678.0,frame_10481.jpeg
1.6463880267442465e+18,835.0,10565.0,-5135.0,frame_10482.jpeg
1.6463880267980946e+18,1005.0,4749.0,-3830.0,frame_10483.jpeg
1.6463880268405875e+18,937.0,9271.0,-3420.0,frame_10484.jpeg
1.6463880268985905e+18,2459.0,5653.0,-1698.0,frame_10485.jpeg
1.6463880269413834e+18,3544.0,8078.0,-137.0,frame_10486.jpeg
1.6463880269922542e+18,3615.0,4404.0,2714.0,frame_10487.jpeg
1.6463880270452687e+18,2728.0,4047.0,3377.0,frame_10488.jpeg
1.64638802709383e+18,2103.0,6167.0,1468.0,frame_10489.jpeg
1.646388027144967e+18,1238.0,8170.0,1927.0,frame_10490.jpeg
1.6463880271945306e+18,571.0,10664.0,2023.0,frame_10491.jpeg
1.6463880272402765e+18,646.0,7779.0,1494.0,frame_10492.jpeg
1.6463880272972908e+18,857.0,8473.0,897.0,frame_10493.jpeg
1.646388027341141e+18,725.0,10250.0,-239.0,frame_10494.jpeg
1.6463880273924772e+18,527.0,9072.0,-397.0,frame_10495.jpeg
1.6463880274454172e+18,1.0,9004.0,-998.0,frame_10496.jpeg
1.646388027494485e+18,-378.0,9766.0,-1909.0,frame_10497.jpeg
1.6463880275445018e+18,274.0,6105.0,467.0,frame_10498.jpeg
1.6463880275941043e+18,804.0,5948.0,83.0,frame_10499.jpeg
1.6463875072451315e+18,-7350.0,2669.0,574.0,frame_105.jpeg
1.6463880276497725e+18,2130.0,11317.0,-751.0,frame_10500.jpeg
1.6463880276945313e+18,1459.0,10437.0,901.0,frame_10501.jpeg
1.6463880277493507e+18,-530.0,8357.0,514.0,frame_10502.jpeg
1.646388027794767e+18,-582.0,7537.0,-855.0,frame_10503.jpeg
1.6463880278478976e+18,69.0,8298.0,-1976.0,frame_10504.jpeg
1.6463880278964116e+18,-30.0,8413.0,-2102.0,frame_10505.jpeg
1.6463880279483686e+18,75.0,8278.0,-536.0,frame_10506.jpeg
1.646388027992981e+18,-165.0,9607.0,-1124.0,frame_10507.jpeg
1.6463880301980052e+18,4531.0,4374.0,3173.0,frame_10551.jpeg
1.6463880302495593e+18,4345.0,6256.0,2641.0,frame_10552.jpeg
1.6463880302986473e+18,3625.0,5429.0,2400.0,frame_10553.jpeg
1.6463880303508718e+18,3499.0,7635.0,2049.0,frame_10554.jpeg
1.6463880303985341e+18,3329.0,10614.0,865.0,frame_10555.jpeg
1.646388030447143e+18,3210.0,7545.0,866.0,frame_10556.jpeg
1.6463880304977976e+18,2939.0,7102.0,-353.0,frame_10557.jpeg
1.6463880305473395e+18,2347.0,6252.0,-215.0,frame_10558.jpeg
1.6463880305960346e+18,2320.0,6687.0,440.0,frame_10559.jpeg
1.6463880306474094e+18,2201.0,8414.0,700.0,frame_10560.jpeg
1.6463880306993754e+18,2208.0,8773.0,958.0,frame_10561.jpeg
1.646388030751798e+18,5167.0,11287.0,3050.0,frame_10562.jpeg
1.6463880307988396e+18,7214.0,9683.0,4430.0,frame_10563.jpeg
1.64638803085258e+18,7402.0,7542.0,3891.0,frame_10564.jpeg
1.6463880308978358e+18,6470.0,6086.0,2906.0,frame_10565.jpeg
1.6463880309502513e+18,5895.0,4337.0,3216.0,frame_10566.jpeg
1.6463880310020695e+18,4879.0,4571.0,2290.0,frame_10567.jpeg
1.6463880310516193e+18,3779.0,4588.0,812.0,frame_10568.jpeg
1.646388031097433e+18,2462.0,4528.0,341.0,frame_10569.jpeg
1.6463880311488899e+18,511.0,3255.0,-1203.0,frame_10570.jpeg
1.6463880311969272e+18,-1343.0,6417.0,-2560.0,frame_10571.jpeg
1.6463880312540964e+18,-1159.0,11616.0,-2392.0,frame_10572.jpeg
1.6463880312977096e+18,558.0,13176.0,-1632.0,frame_10573.jpeg
1.6463880313532196e+18,5584.0,14289.0,-517.0,frame_10574.jpeg
1.6463880313966945e+18,9455.0,11315.0,-39.0,frame_10575.jpeg
1.64638803145241e+18,9739.0,7412.0,613.0,frame_10576.jpeg
1.6463880314974694e+18,7868.0,5289.0,1334.0,frame_10577.jpeg
1.6463880315494034e+18,5880.0,5519.0,929.0,frame_10578.jpeg
1.646388031602256e+18,4037.0,4163.0,811.0,frame_10579.jpeg
1.6463880316486006e+18,1203.0,4573.0,-726.0,frame_10580.jpeg
1.646388031698905e+18,-1468.0,3885.0,-1480.0,frame_10581.jpeg
1.646388031750797e+18,-2234.0,8811.0,-3432.0,frame_10582.jpeg
1.6463880317984876e+18,-804.0,9211.0,-1262.0,frame_10583.jpeg
1.6463880318508303e+18,2054.0,13577.0,-913.0,frame_10584.jpeg
1.6463880319017103e+18,7108.0,14199.0,-337.0,frame_10585.jpeg
1.646388031947577e+18,9365.0,10513.0,143.0,frame_10586.jpeg
1.646388032001234e+18,8888.0,4851.0,712.0,frame_10587.jpeg
1.6463880320545231e+18,7176.0,3868.0,364.0,frame_10588.jpeg
1.646388032100733e+18,4526.0,6601.0,550.0,frame_10589.jpeg
1.6463880321502295e+18,2915.0,4900.0,-417.0,frame_10590.jpeg
1.6463880321978895e+18,439.0,6528.0,-1562.0,frame_10591.jpeg
1.6463880322503363e+18,-1447.0,4769.0,-2822.0,frame_10592.jpeg
1.6463880323035008e+18,-1261.0,9142.0,-2283.0,frame_10593.jpeg
1.6463880323516114e+18,444.0,9940.0,-1094.0,frame_10594.jpeg
1.6463880324029704e+18,4967.0,14758.0,-937.0,frame_10595.jpeg
1.6463880324532877e+18,8514.0,11107.0,-539.0,frame_10596.jpeg
1.646388032500611e+18,9075.0,5984.0,-134.0,frame_10597.jpeg
1.6463880325512243e+18,7751.0,5482.0,-182.0,frame_10598.jpeg
1.6463880326021366e+18,6046.0,5815.0,-19.0,frame_10599.jpeg
1.646387507294951e+18,-7348.0,2689.0,613.0,frame_106.jpeg
