timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.6463880216389955e+18,-6366.0,-6193.0,-1097.0,frame_10380.jpeg
1.6463880216886106e+18,-4582.0,-4490.0,-1586.0,frame_10381.jpeg
1.6463880217367194e+18,-3927.0,-1443.0,-348.0,frame_10382.jpeg
1.6463880217844255e+18,-3734.0,422.0,1165.0,frame_10383.jpeg
1.6463880218387628e+18,-6485.0,4342.0,1089.0,frame_10384.jpeg
1.6463880218877842e+18,-7173.0,4927.0,-274.0,frame_10385.jpeg
1.6463880219398543e+18,-10063.0,4339.0,-1142.0,frame_10386.jpeg
1.6463880219889969e+18,-11720.0,3076.0,433.0,frame_10387.jpeg
1.646388022034911e+18,-14366.0,987.0,671.0,frame_10388.jpeg
1.6463880220890245e+18,-12101.0,-4632.0,1001.0,frame_10389.jpeg
1.646388022140066e+18,-9467.0,-7603.0,817.0,frame_10390.jpeg
1.6463880221848156e+18,-7706.0,-7272.0,589.0,frame_10391.jpeg
1.6463880222379955e+18,-5883.0,-4851.0,-682.0,frame_10392.jpeg
1.6463880222886638e+18,-1739.0,-1623.0,-830.0,frame_10393.jpeg
1.64638802233948e+18,-459.0,2775.0,190.0,frame_10394.jpeg
1.6463880223844902e+18,-4776.0,5877.0,2142.0,frame_10395.jpeg
1.646388022440319e+18,-9643.0,6463.0,821.0,frame_10396.jpeg
1.6463880224844626e+18,-11690.0,4328.0,-1017.0,frame_10397.jpeg
1.6463880225377984e+18,-14142.0,978.0,-2201.0,frame_10398.jpeg
1.6463880225836864e+18,-13611.0,-1711.0,-3025.0,frame_10399.jpeg
1.6463875071901763e+18,-1445.0,7795.0,-1995.0,frame_104.jpeg
1.646388022640313e+18,-9572.0,-5389.0,-2507.0,frame_10400.jpeg
1.6463880226907377e+18,-6786.0,-4784.0,-2419.0,frame_10401.jpeg
1.6463880227410847e+18,-4609.0,-2987.0,-1594.0,frame_10402.jpeg
1.6463880227902564e+18,-1670.0,-132.0,-242.0,frame_10403.jpeg
1.6463880228372516e+18,-2474.0,3191.0,2014.0,frame_10404.jpeg
1.6463880228890084e+18,-8827.0,6717.0,2253.0,frame_10405.jpeg
1.646388022939232e+18,-11694.0,5672.0,1359.0,frame_10406.jpeg
1.6463880229900897e+18,-14241.0,1902.0,291.0,frame_10407.jpeg
1.6463880230416806e+18,-12933.0,-2629.0,-3056.0,frame_10408.jpeg
1.6463880230888233e+18,-9837.0,-5429.0,-2728.0,frame_10409.jpeg
1.6463880231383265e+18,-7676.0,-5749.0,-1235.0,frame_10410.jpeg
1.646388023195557e+18,-7223.0,-5427.0,-1169.0,frame_10411.jpeg
1.6463880232368253e+18,-1368.0,-485.0,-1008.0,frame_10412.jpeg
1.646388023289594e+18,-3084.0,4009.0,2415.0,frame_10413.jpeg
1.6463880233390108e+18,-9150.0,6531.0,1938.0,frame_10414.jpeg
1.646388023389337e+18,-10807.0,4653.0,623.0,frame_10415.jpeg
1.6463880234399288e+18,-14365.0,2170.0,-1432.0,frame_10416.jpeg
1.6463880234918945e+18,-12196.0,-928.0,-3679.0,frame_10417.jpeg
1.6463880235394025e+18,-9302.0,-3966.0,-3098.0,frame_10418.jpeg
1.6463880235924698e+18,-5924.0,-4906.0,-1601.0,frame_10419.jpeg
1.6463880236396997e+18,-5747.0,-2683.0,-1261.0,frame_10420.jpeg
1.6463880236896591e+18,-5715.0,-538.0,173.0,frame_10421.jpeg
1.6463880237398774e+18,-4253.0,2280.0,1813.0,frame_10422.jpeg
1.6463880237920993e+18,-7337.0,5556.0,2732.0,frame_10423.jpeg
1.6463880238367995e+18,-9250.0,5194.0,2136.0,frame_10424.jpeg
1.6463880238915428e+18,-11555.0,3527.0,1009.0,frame_10425.jpeg
1.6463880239393329e+18,-12843.0,79.0,-1538.0,frame_10426.jpeg
1.6463880239922557e+18,-11355.0,-2997.0,-1853.0,frame_10427.jpeg
1.6463880240423324e+18,-8630.0,-5248.0,-1188.0,frame_10428.jpeg
1.6463880240925263e+18,-6920.0,-3911.0,-1712.0,frame_10429.jpeg
1.6463880241365896e+18,-5473.0,-2613.0,-730.0,frame_10430.jpeg
1.6463880241920476e+18,-5046.0,265.0,336.0,frame_10431.jpeg
1.646388024240078e+18,-2750.0,3198.0,1567.0,frame_10432.jpeg
1.646388024293115e+18,-7602.0,5760.0,2170.0,frame_10433.jpeg
1.6463880243421893e+18,-10347.0,5583.0,242.0,frame_10434.jpeg
1.6463880243933102e+18,-13423.0,3798.0,-1658.0,frame_10435.jpeg
1.646388024446798e+18,-12074.0,-848.0,-3544.0,frame_10436.jpeg
1.6463880244893473e+18,-9430.0,-4246.0,-2681.0,frame_10437.jpeg
1.646388024540001e+18,-7255.0,-4765.0,-1083.0,frame_10438.jpeg
1.646388024592912e+18,-7150.0,-2846.0,-434.0,frame_10439.jpeg
1.6463880246411246e+18,-5581.0,-695.0,-119.0,frame_10440.jpeg
1.646388024688042e+18,-3188.0,1677.0,1367.0,frame_10441.jpeg
1.6463880247420099e+18,-6018.0,4908.0,3100.0,frame_10442.jpeg
1.6463880247931315e+18,-8038.0,5265.0,1215.0,frame_10443.jpeg
1.6463880248425042e+18,-12542.0,4809.0,232.0,frame_10444.jpeg
1.6463880248930834e+18,-13142.0,1257.0,-1534.0,frame_10445.jpeg
1.646388024941828e+18,-10710.0,-2980.0,-2221.0,frame_10446.jpeg
1.646388024993669e+18,-9049.0,-5079.0,-386.0,frame_10447.jpeg
1.64638802504334e+18,-6850.0,-3824.0,-330.0,frame_10448.jpeg
1.6463880250905152e+18,-5585.0,-2047.0,345.0,frame_10449.jpeg
1.6463880251460178e+18,-6515.0,229.0,1068.0,frame_10450.jpeg
1.6463880251953843e+18,-4557.0,2610.0,2871.0,frame_10451.jpeg
1.646388025241613e+18,-6135.0,4640.0,1882.0,frame_10452.jpeg
1.6463880252951186e+18,-6544.0,4245.0,1034.0,frame_10453.jpeg
1.6463880253429512e+18,-12768.0,4241.0,74.0,frame_10454.jpeg
1.6463880253936863e+18,-15051.0,1135.0,-410.0,frame_10455.jpeg
1.6463880254430835e+18,-11518.0,-3412.0,-1799.0,frame_10456.jpeg
1.6463880254919846e+18,-7738.0,-5676.0,-285.0,frame_10457.jpeg
1.6463880255396508e+18,-6824.0,-3414.0,-793.0,frame_10458.jpeg
1.6463880255898079e+18,-5548.0,-1561.0,-31.0,frame_10459.jpeg
1.6463880256416084e+18,-5137.0,1392.0,2471.0,frame_10460.jpeg
1.6463880256925773e+18,-4632.0,4580.0,2761.0,frame_10461.jpeg
1.6463880257411515e+18,-5909.0,5246.0,387.0,frame_10462.jpeg
1.6463880257919526e+18,-8080.0,5529.0,-135.0,frame_10463.jpeg
1.6463880258411556e+18,-13831.0,3507.0,517.0,frame_10464.jpeg
1.6463880258974484e+18,-13239.0,-1555.0,-531.0,frame_10465.jpeg
1.6463880259465994e+18,-9426.0,-4828.0,242.0,frame_10466.jpeg
1.646388025994819e+18,-8014.0,-3931.0,637.0,frame_10467.jpeg
1.6463880260423754e+18,-7458.0,-2702.0,1152.0,frame_10468.jpeg
1.6463880260963287e+18,-6214.0,-806.0,388.0,frame_10469.jpeg
1.6463880261417871e+18,-5427.0,654.0,1920.0,frame_10470.jpeg
1.646388026193231e+18,-4518.0,2768.0,2700.0,frame_10471.jpeg
1.6463880262425956e+18,-5837.0,4148.0,93.0,frame_10472.jpeg
1.646388026296432e+18,-7574.0,4732.0,135.0,frame_10473.jpeg
1.6463880263437028e+18,-10842.0,4602.0,191.0,frame_10474.jpeg
1.64638802639268e+18,-11942.0,2707.0,193.0,frame_10475.jpeg
1.6463880264435932e+18,-12631.0,-339.0,-29.0,frame_10476.jpeg
1.646388026496783e+18,-9336.0,-3014.0,620.0,frame_10477.jpeg
1.6463880265435692e+18,-7798.0,-3861.0,380.0,frame_10478.jpeg
1.646388026597145e+18,-7312.0,-2735.0,1716.0,frame_10479.jpeg
1.6463880266450243e+18,-7644.0,-1674.0,2646.0,frame_10480.jpeg
1.646388026697127e+18,-7532.0,-687.0,3797.0,frame_10481.jpeg
1.6463880267439872e+18,-9665.0,-19.0,3412.0,frame_10482.jpeg
1.6463880267978734e+18,-6568.0,-248.0,4114.0,frame_10483.jpeg
1.64638802684478e+18,-9366.0,-212.0,2356.0,frame_10484.jpeg
1.6463880268983421e+18,-6726.0,-1474.0,1273.0,frame_10485.jpeg
1.6463880269410714e+18,-7521.0,-2874.0,-591.0,frame_10486.jpeg
1.6463880269919542e+18,-2639.0,-4228.0,-2389.0,frame_10487.jpeg
1.6463880270447974e+18,-2710.0,-4276.0,-3540.0,frame_10488.jpeg
1.646388027093439e+18,-5181.0,-2914.0,-1899.0,frame_10489.jpeg
1.6463880271445322e+18,-7051.0,-2713.0,-2303.0,frame_10490.jpeg
1.6463880271938964e+18,-10277.0,-1920.0,-3422.0,frame_10491.jpeg
1.6463880272450143e+18,-8024.0,-1406.0,-1662.0,frame_10492.jpeg
1.6463880272968215e+18,-8378.0,-1139.0,-1305.0,frame_10493.jpeg
1.6463880273407114e+18,-9652.0,-394.0,-733.0,frame_10494.jpeg
1.646388027392143e+18,-9049.0,-145.0,-531.0,frame_10495.jpeg
1.6463880274449887e+18,-9143.0,632.0,-85.0,frame_10496.jpeg
1.6463880274940012e+18,-10176.0,1736.0,335.0,frame_10497.jpeg
1.6463880275442614e+18,-6314.0,313.0,-1375.0,frame_10498.jpeg
1.6463880275983014e+18,-4260.0,-1427.0,-147.0,frame_10499.jpeg
1.6463875072483146e+18,-1477.0,7804.0,-1989.0,frame_105.jpeg
1.6463880276492818e+18,-11197.0,-2251.0,-281.0,frame_10500.jpeg
1.6463880276941466e+18,-9644.0,-2253.0,-1072.0,frame_10501.jpeg
1.6463880277490156e+18,-7983.0,356.0,-1144.0,frame_10502.jpeg
1.6463880277943299e+18,-7806.0,1065.0,-77.0,frame_10503.jpeg
1.6463880278475359e+18,-8210.0,659.0,835.0,frame_10504.jpeg
1.6463880278961103e+18,-8222.0,893.0,1091.0,frame_10505.jpeg
1.6463880279479322e+18,-8128.0,442.0,16.0,frame_10506.jpeg
1.646388027992484e+18,-9383.0,1047.0,180.0,frame_10507.jpeg
1.6463880301975373e+18,-1270.0,-6786.0,-485.0,frame_10551.jpeg
1.64638803024918e+18,-3640.0,-6608.0,-143.0,frame_10552.jpeg
1.646388030298412e+18,-2348.0,-5790.0,-370.0,frame_10553.jpeg
1.6463880303505797e+18,-5225.0,-4733.0,-131.0,frame_10554.jpeg
1.6463880303979876e+18,-10370.0,-2955.0,1162.0,frame_10555.jpeg
1.6463880304464438e+18,-8492.0,-2488.0,-388.0,frame_10556.jpeg
1.646388030502128e+18,-7633.0,-1116.0,-579.0,frame_10557.jpeg
1.6463880305469919e+18,-6419.0,-405.0,-1187.0,frame_10558.jpeg
1.6463880305958556e+18,-6696.0,-829.0,-1354.0,frame_10559.jpeg
1.6463880306470628e+18,-8685.0,-490.0,-2022.0,frame_10560.jpeg
1.646388030699019e+18,-9219.0,-937.0,-2092.0,frame_10561.jpeg
1.646388030751504e+18,-10610.0,-6411.0,-2566.0,frame_10562.jpeg
1.6463880307984092e+18,-8502.0,-9729.0,-1962.0,frame_10563.jpeg
1.6463880308522985e+18,-5358.0,-9441.0,-656.0,frame_10564.jpeg
1.6463880309020723e+18,-3970.0,-7505.0,-775.0,frame_10565.jpeg
1.6463880309501018e+18,-2696.0,-6831.0,-1314.0,frame_10566.jpeg
1.6463880310017254e+18,-3647.0,-5653.0,-1189.0,frame_10567.jpeg
1.6463880310511508e+18,-3755.0,-3659.0,-234.0,frame_10568.jpeg
1.646388031097023e+18,-3537.0,-2254.0,-24.0,frame_10569.jpeg
1.6463880311485514e+18,-2707.0,703.0,661.0,frame_10570.jpeg
1.6463880311965768e+18,-6068.0,2728.0,1691.0,frame_10571.jpeg
1.6463880312537326e+18,-11893.0,2569.0,1097.0,frame_10572.jpeg
1.6463880313020147e+18,-14423.0,583.0,-193.0,frame_10573.jpeg
1.6463880313528384e+18,-15512.0,-3633.0,-2061.0,frame_10574.jpeg
1.6463880313964475e+18,-12400.0,-7264.0,-2487.0,frame_10575.jpeg
1.6463880314516452e+18,-7256.0,-7786.0,-2999.0,frame_10576.jpeg
1.6463880315021565e+18,-4840.0,-6663.0,-2969.0,frame_10577.jpeg
1.6463880315490289e+18,-4345.0,-4956.0,-3027.0,frame_10578.jpeg
1.6463880316026511e+18,-3121.0,-3406.0,-1550.0,frame_10579.jpeg
1.646388031648212e+18,-3241.0,-310.0,-445.0,frame_10580.jpeg
1.646388031697784e+18,-3564.0,2062.0,2077.0,frame_10581.jpeg
1.64638803175013e+18,-8496.0,3928.0,2989.0,frame_10582.jpeg
1.6463880318018493e+18,-9883.0,2203.0,549.0,frame_10583.jpeg
1.6463880318504425e+18,-14468.0,364.0,-748.0,frame_10584.jpeg
1.646388031901374e+18,-16062.0,-3273.0,-3470.0,frame_10585.jpeg
1.6463880319472742e+18,-11662.0,-5407.0,-4693.0,frame_10586.jpeg
1.6463880320009132e+18,-4808.0,-6297.0,-4194.0,frame_10587.jpeg
1.6463880320543416e+18,-3318.0,-5484.0,-3421.0,frame_10588.jpeg
1.6463880321003912e+18,-5416.0,-3842.0,-2196.0,frame_10589.jpeg
1.646388032152936e+18,-4272.0,-1636.0,-986.0,frame_10590.jpeg
1.6463880321973714e+18,-5022.0,660.0,687.0,frame_10591.jpeg
1.6463880322499628e+18,-4664.0,2324.0,3781.0,frame_10592.jpeg
1.6463880323030044e+18,-8499.0,3060.0,2119.0,frame_10593.jpeg
1.6463880323511222e+18,-11559.0,1739.0,542.0,frame_10594.jpeg
1.6463880324027297e+18,-15747.0,-1262.0,-2021.0,frame_10595.jpeg
1.6463880324528783e+18,-13370.0,-4304.0,-3331.0,frame_10596.jpeg
1.6463880325002598e+18,-6803.0,-5699.0,-4145.0,frame_10597.jpeg
1.6463880325508733e+18,-5261.0,-5633.0,-3169.0,frame_10598.jpeg
1.6463880326018179e+18,-5243.0,-4519.0,-2642.0,frame_10599.jpeg
1.6463875072945487e+18,-1505.0,7798.0,-2004.0,frame_106.jpeg
1.6463880326522852e+18,-5747.0,-2871.0,-1629.0,frame_10600.jpeg
1.6463880327064568e+18,-4593.0,-507.0,464.0,frame_10601.jpeg
1.6463880327452595e+18,-4209.0,1280.0,2180.0,frame_10602.jpeg
1.6463880328016486e+18,-6942.0,2896.0,2741.0,frame_10603.jpeg
1.646388032851478e+18,-8860.0,2125.0,1123.0,frame_10604.jpeg
1.6463880329045304e+18,-12989.0,528.0,-900.0,frame_10605.jpeg
1.6463880329509627e+18,-14917.0,-1926.0,-2536.0,frame_10606.jpeg
1.6463880330011377e+18,-10569.0,-3837.0,-2014.0,frame_10607.jpeg
1.6463880330516247e+18,-8694.0,-5223.0,-2296.0,frame_10608.jpeg
1.6463880331018752e+18,-7081.0,-5887.0,-1844.0,frame_10609.jpeg
1.6463880331524255e+18,-5343.0,-4597.0,-2636.0,frame_10610.jpeg
1.6463880332029847e+18,-4700.0,-3632.0,-1151.0,frame_10611.jpeg
1.646388033252718e+18,-6473.0,-2470.0,936.0,frame_10612.jpeg
1.64638803330332e+18,-4626.0,-938.0,1175.0,frame_10613.jpeg
1.6463880333514642e+18,-7103.0,523.0,986.0,frame_10614.jpeg
1.6463880334016842e+18,-7486.0,297.0,753.0,frame_10615.jpeg
1.646388033452398e+18,-8565.0,-999.0,-820.0,frame_10616.jpeg
1.646388033503402e+18,-8792.0,-1193.0,-1963.0,frame_10617.jpeg
1.6463880335491213e+18,-10222.0,-593.0,-2660.0,frame_10618.jpeg
1.646388033604292e+18,-11439.0,-563.0,-2316.0,frame_10619.jpeg
1.6463880336536128e+18,-9173.0,-1578.0,-3417.0,frame_10620.jpeg
1.6463880337036634e+18,-9218.0,-2370.0,-3127.0,frame_10621.jpeg
1.6463880337513723e+18,-8438.0,-1755.0,-2446.0,frame_10622.jpeg
1.6463880338044042e+18,-6995.0,-3395.0,-3433.0,frame_10623.jpeg
1.6463880338529247e+18,-7308.0,-4311.0,-1161.0,frame_10624.jpeg
1.6463880339028854e+18,-7730.0,-5158.0,-1773.0,frame_10625.jpeg
1.646388033957456e+18,-5216.0,-5713.0,-2436.0,frame_10626.jpeg
1.6463880340001705e+18,-3390.0,-5710.0,-2752.0,frame_10627.jpeg
1.6463880340525985e+18,-6274.0,-7588.0,-1483.0,frame_10628.jpeg
1.6463880341047944e+18,-2574.0,-5215.0,-912.0,frame_10629.jpeg
1.6463880341530179e+18,-2375.0,-4292.0,-277.0,frame_10630.jpeg
1.6463880342040466e+18,-3735.0,-1183.0,-791.0,frame_10631.jpeg
1.6463880342527e+18,-6116.0,2286.0,-88.0,frame_10632.jpeg
1.6463880343070264e+18,-9171.0,3236.0,-272.0,frame_10633.jpeg
1.646388034359696e+18,-10753.0,2505.0,-1630.0,frame_10634.jpeg
1.6463880344026752e+18,-12215.0,715.0,-1470.0,frame_10635.jpeg
1.646388034453095e+18,-8881.0,-3127.0,-2613.0,frame_10636.jpeg
1.6463880345036861e+18,-10560.0,-4193.0,-3131.0,frame_10637.jpeg
1.6463880345574528e+18,-8909.0,-6164.0,-2127.0,frame_10638.jpeg
1.6463880346026765e+18,-9407.0,-5926.0,-2417.0,frame_10639.jpeg
1.6463880346529014e+18,-6977.0,-5657.0,-2917.0,frame_10640.jpeg
1.6463880347029873e+18,-6193.0,-5722.0,-1266.0,frame_10641.jpeg
1.6463880347533793e+18,-4357.0,-5414.0,-1320.0,frame_10642.jpeg
1.646388034800905e+18,-4929.0,-5363.0,-3625.0,frame_10643.jpeg
1.6463880348516726e+18,-5202.0,-5976.0,-2032.0,frame_10644.jpeg
1.6463880349027953e+18,-5211.0,-6797.0,-1010.0,frame_10645.jpeg
1.6463880349534013e+18,-5026.0,-5955.0,177.0,frame_10646.jpeg
1.6463880350028618e+18,-3935.0,-4625.0,-145.0,frame_10647.jpeg
1.6463880350527452e+18,-5694.0,-2245.0,-462.0,frame_10648.jpeg
1.646388035104043e+18,-7764.0,-231.0,-82.0,frame_10649.jpeg
1.6463880351552998e+18,-8549.0,-743.0,108.0,frame_10650.jpeg
1.6463880352080543e+18,-8592.0,-3682.0,-326.0,frame_10651.jpeg
1.6463880352536899e+18,-8923.0,-4699.0,105.0,frame_10652.jpeg
1.646388035302362e+18,-5881.0,-4355.0,213.0,frame_10653.jpeg
1.6463880353572828e+18,-7075.0,-1629.0,802.0,frame_10654.jpeg
1.646388035403993e+18,-8335.0,-956.0,348.0,frame_10655.jpeg
1.6463880354519816e+18,-8491.0,-1098.0,1338.0,frame_10656.jpeg
1.6463880355023365e+18,-9130.0,-325.0,2302.0,frame_10657.jpeg
1.646388035555761e+18,-9951.0,161.0,2389.0,frame_10658.jpeg
1.6463880356024812e+18,-9941.0,-32.0,1515.0,frame_10659.jpeg
1.6463880356576786e+18,-8911.0,-482.0,2.0,frame_10660.jpeg
1.646388035706041e+18,-8411.0,-237.0,-457.0,frame_10661.jpeg
1.6463880357554033e+18,-7426.0,-1227.0,866.0,frame_10662.jpeg
1.6463880358055946e+18,-3521.0,-3095.0,670.0,frame_10663.jpeg
1.64638803585558e+18,-1784.0,-2933.0,-794.0,frame_10664.jpeg
1.6463880359105416e+18,-13062.0,-12.0,59.0,frame_10665.jpeg
1.646388035955866e+18,-6589.0,-2488.0,429.0,frame_10666.jpeg
1.6463880360058916e+18,-8849.0,-907.0,1004.0,frame_10667.jpeg
1.646388036056921e+18,-8287.0,-927.0,1174.0,frame_10668.jpeg
1.646388036106521e+18,-7596.0,-307.0,980.0,frame_10669.jpeg
1.6463880361540954e+18,-8135.0,-260.0,960.0,frame_10670.jpeg
1.6463880362101527e+18,-8901.0,584.0,1652.0,frame_10671.jpeg
1.646388036255089e+18,-8730.0,339.0,1080.0,frame_10672.jpeg
1.6463880363058355e+18,-8753.0,-642.0,-118.0,frame_10673.jpeg
1.646388036356033e+18,-9839.0,421.0,931.0,frame_10674.jpeg
1.6463880364110397e+18,-10012.0,1091.0,1794.0,frame_10675.jpeg
1.6463875073491336e+18,-1571.0,7845.0,-2029.0,frame_107.jpeg
1.6463875073940152e+18,-1496.0,7841.0,-2029.0,frame_108.jpeg
1.6463875074433262e+18,-1533.0,7808.0,-2068.0,frame_109.jpeg
1.646387507494324e+18,-1513.0,7831.0,-2031.0,frame_110.jpeg
1.6463875571061727e+18,-6662.0,479.0,-5162.0,frame_1101.jpeg
1.6463875571569894e+18,-6762.0,278.0,-4964.0,frame_1102.jpeg
1.646387557205945e+18,-6730.0,117.0,-4608.0,frame_1103.jpeg
1.6463875572579876e+18,-6713.0,-261.0,-4125.0,frame_1104.jpeg
1.646387557306753e+18,-7201.0,-545.0,-3908.0,frame_1105.jpeg
1.6463875573562785e+18,-7191.0,-742.0,-3940.0,frame_1106.jpeg
1.6463875574084526e+18,-7184.0,-774.0,-4052.0,frame_1107.jpeg
1.646387557456261e+18,-7270.0,-890.0,-4175.0,frame_1108.jpeg
1.6463875575042527e+18,-7141.0,-972.0,-4293.0,frame_1109.jpeg
1.6463875075433516e+18,-1634.0,7847.0,-2088.0,frame_111.jpeg
1.6463875575557527e+18,-6781.0,-1127.0,-4391.0,frame_1110.jpeg
1.6463875576118528e+18,-6582.0,-1336.0,-4315.0,frame_1111.jpeg
1.6463875576561462e+18,-6490.0,-1533.0,-4244.0,frame_1112.jpeg
1.6463875577054223e+18,-6391.0,-1616.0,-4167.0,frame_1113.jpeg
1.646387557756808e+18,-6424.0,-1688.0,-4118.0,frame_1114.jpeg
1.6463875578057257e+18,-6464.0,-1818.0,-4100.0,frame_1115.jpeg
1.6463875578590945e+18,-6669.0,-1870.0,-4052.0,frame_1116.jpeg
1.6463875579112942e+18,-6822.0,-1955.0,-3995.0,frame_1117.jpeg
1.6463875579569984e+18,-6902.0,-2004.0,-4027.0,frame_1118.jpeg
1.6463875580105196e+18,-7127.0,-2042.0,-4101.0,frame_1119.jpeg
1.6463875075934653e+18,-1439.0,7761.0,-1937.0,frame_112.jpeg
1.6463875580569257e+18,-7143.0,-2054.0,-4152.0,frame_1120.jpeg
1.6463875581109358e+18,-7263.0,-2063.0,-4232.0,frame_1121.jpeg
1.646387558157768e+18,-7225.0,-2093.0,-4302.0,frame_1122.jpeg
1.6463875582066936e+18,-7244.0,-2181.0,-4343.0,frame_1123.jpeg
1.6463875582583255e+18,-7250.0,-2371.0,-4412.0,frame_1124.jpeg
1.6463875582996296e+18,-7284.0,-2668.0,-4504.0,frame_1125.jpeg
1.6463875583550966e+18,-7500.0,-3185.0,-4748.0,frame_1126.jpeg
1.6463875584073938e+18,-7774.0,-3518.0,-4997.0,frame_1127.jpeg
1.6463875584600604e+18,-7539.0,-3739.0,-5158.0,frame_1128.jpeg
1.6463875585068867e+18,-7003.0,-3807.0,-5152.0,frame_1129.jpeg
1.6463875076458373e+18,-1348.0,7767.0,-1738.0,frame_113.jpeg
1.6463875585553398e+18,-6151.0,-3799.0,-4781.0,frame_1130.jpeg
1.646387558611503e+18,-5277.0,-3924.0,-4412.0,frame_1131.jpeg
1.6463875586559877e+18,-4902.0,-4035.0,-4613.0,frame_1132.jpeg
1.6463875587093412e+18,-4472.0,-3962.0,-5255.0,frame_1133.jpeg
1.6463875587564588e+18,-4995.0,-3581.0,-5577.0,frame_1134.jpeg
1.6463875588111473e+18,-4634.0,-3450.0,-5261.0,frame_1135.jpeg
1.6463875588583703e+18,-3789.0,-3392.0,-5121.0,frame_1136.jpeg
1.6463875589074604e+18,-2703.0,-2873.0,-5719.0,frame_1137.jpeg
1.6463875589536868e+18,-2072.0,-2925.0,-6155.0,frame_1138.jpeg
1.6463875590113574e+18,-1491.0,-3080.0,-6655.0,frame_1139.jpeg
1.64638750769238e+18,-1303.0,7786.0,-1659.0,frame_114.jpeg
1.6463875590554294e+18,-1581.0,-2528.0,-7289.0,frame_1140.jpeg
1.6463875591081928e+18,-1279.0,-2380.0,-7992.0,frame_1141.jpeg
1.6463875591649265e+18,-636.0,-2386.0,-7807.0,frame_1142.jpeg
1.6463875592116867e+18,-460.0,-1343.0,-7793.0,frame_1143.jpeg
1.646387559261919e+18,-333.0,-161.0,-7254.0,frame_1144.jpeg
1.6463875593093466e+18,-98.0,1262.0,-7884.0,frame_1145.jpeg
1.6463875593591805e+18,444.0,1722.0,-7798.0,frame_1146.jpeg
1.646387559409396e+18,779.0,2308.0,-8052.0,frame_1147.jpeg
1.6463875594590467e+18,1496.0,2359.0,-7840.0,frame_1148.jpeg
1.646387559509513e+18,1311.0,2563.0,-7612.0,frame_1149.jpeg
1.6463875077426363e+18,-1402.0,7831.0,-1768.0,frame_115.jpeg
1.646387559559654e+18,1159.0,3192.0,-7520.0,frame_1150.jpeg
1.6463875596103434e+18,212.0,3599.0,-7259.0,frame_1151.jpeg
1.646387559660119e+18,141.0,3301.0,-6902.0,frame_1152.jpeg
1.6463875597108838e+18,232.0,3350.0,-7383.0,frame_1153.jpeg
1.6463875597591616e+18,472.0,3228.0,-7455.0,frame_1154.jpeg
1.646387559805594e+18,224.0,2907.0,-7607.0,frame_1155.jpeg
1.6463875598594785e+18,-376.0,3331.0,-8028.0,frame_1156.jpeg
1.646387559909829e+18,-516.0,3164.0,-7419.0,frame_1157.jpeg
1.6463875599625172e+18,-1429.0,3335.0,-7199.0,frame_1158.jpeg
1.6463875600089718e+18,-1201.0,3118.0,-7229.0,frame_1159.jpeg
1.646387507792741e+18,-1404.0,7836.0,-1854.0,frame_116.jpeg
1.646387560059285e+18,-1024.0,2840.0,-7694.0,frame_1160.jpeg
