timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.646388031598287e+18,1785.0,83.0,-7815.0,frame_10579.jpeg
1.6463880316501484e+18,1752.0,123.0,-7876.0,frame_10580.jpeg
1.6463880316987236e+18,1578.0,302.0,-7794.0,frame_10581.jpeg
1.6463880317543188e+18,1748.0,353.0,-7846.0,frame_10582.jpeg
1.646388031799703e+18,1946.0,167.0,-7770.0,frame_10583.jpeg
1.6463880318522263e+18,2259.0,119.0,-7646.0,frame_10584.jpeg
1.6463880318985846e+18,2094.0,146.0,-7764.0,frame_10585.jpeg
1.646388031951393e+18,1980.0,188.0,-7723.0,frame_10586.jpeg
1.6463880319968543e+18,1975.0,449.0,-7747.0,frame_10587.jpeg
1.646388032050689e+18,1727.0,442.0,-7805.0,frame_10588.jpeg
1.6463880320987338e+18,1660.0,381.0,-7870.0,frame_10589.jpeg
1.6463880321538493e+18,2023.0,174.0,-7621.0,frame_10590.jpeg
1.6463880321985674e+18,1701.0,23.0,-7916.0,frame_10591.jpeg
1.6463880322527276e+18,1731.0,241.0,-7878.0,frame_10592.jpeg
1.6463880323030497e+18,2220.0,362.0,-7653.0,frame_10593.jpeg
1.6463880323531827e+18,2167.0,127.0,-7685.0,frame_10594.jpeg
1.6463880324030134e+18,2236.0,109.0,-7705.0,frame_10595.jpeg
1.646388032448463e+18,1971.0,96.0,-7800.0,frame_10596.jpeg
1.6463880325032727e+18,2133.0,324.0,-7628.0,frame_10597.jpeg
1.6463880325486843e+18,2051.0,551.0,-7683.0,frame_10598.jpeg
1.646388032601348e+18,1653.0,397.0,-7824.0,frame_10599.jpeg
1.6463875072937825e+18,1159.0,7966.0,-1183.0,frame_106.jpeg
1.6463880326524754e+18,1979.0,350.0,-7773.0,frame_10600.jpeg
1.6463880327029274e+18,2220.0,257.0,-7747.0,frame_10601.jpeg
1.6463880327463887e+18,1628.0,155.0,-7849.0,frame_10602.jpeg
1.6463880328049285e+18,1751.0,285.0,-7754.0,frame_10603.jpeg
1.6463880328570145e+18,2097.0,318.0,-7624.0,frame_10604.jpeg
1.6463880329035387e+18,2380.0,348.0,-7629.0,frame_10605.jpeg
1.6463880329527368e+18,2354.0,247.0,-7690.0,frame_10606.jpeg
1.6463880330031122e+18,2066.0,278.0,-7728.0,frame_10607.jpeg
1.6463880330491095e+18,2002.0,382.0,-7729.0,frame_10608.jpeg
1.6463880331018255e+18,2226.0,389.0,-7639.0,frame_10609.jpeg
1.646388033151173e+18,1787.0,406.0,-7791.0,frame_10610.jpeg
1.646388033204916e+18,2151.0,434.0,-7723.0,frame_10611.jpeg
1.6463880332526336e+18,1944.0,285.0,-7821.0,frame_10612.jpeg
1.6463880333032284e+18,1873.0,300.0,-7696.0,frame_10613.jpeg
1.6463880333512164e+18,2072.0,401.0,-7732.0,frame_10614.jpeg
1.6463880334027274e+18,2335.0,281.0,-7697.0,frame_10615.jpeg
1.646388033452043e+18,2084.0,37.0,-7669.0,frame_10616.jpeg
1.646388033502348e+18,1997.0,139.0,-7734.0,frame_10617.jpeg
1.6463880335506783e+18,2514.0,233.0,-7540.0,frame_10618.jpeg
1.6463880336036104e+18,2444.0,160.0,-7692.0,frame_10619.jpeg
1.6463880336521477e+18,2146.0,35.0,-7665.0,frame_10620.jpeg
1.6463880337034514e+18,2241.0,183.0,-7764.0,frame_10621.jpeg
1.6463880337515448e+18,2348.0,192.0,-7585.0,frame_10622.jpeg
1.6463880337975265e+18,2269.0,315.0,-7630.0,frame_10623.jpeg
1.6463880338518152e+18,2273.0,67.0,-7709.0,frame_10624.jpeg
1.646388033901941e+18,2038.0,168.0,-7610.0,frame_10625.jpeg
1.646388033956948e+18,2336.0,261.0,-7648.0,frame_10626.jpeg
1.6463880340059474e+18,2277.0,111.0,-7667.0,frame_10627.jpeg
1.6463880340566264e+18,2170.0,14.0,-7668.0,frame_10628.jpeg
1.6463880341045793e+18,2347.0,93.0,-7679.0,frame_10629.jpeg
1.6463880341555633e+18,1882.0,181.0,-7739.0,frame_10630.jpeg
1.6463880342042445e+18,2292.0,115.0,-7736.0,frame_10631.jpeg
1.646388034258702e+18,2328.0,-94.0,-7606.0,frame_10632.jpeg
1.6463880343003128e+18,2052.0,60.0,-7728.0,frame_10633.jpeg
1.6463880343556954e+18,2491.0,50.0,-7620.0,frame_10634.jpeg
1.6463880344014769e+18,2120.0,-199.0,-7776.0,frame_10635.jpeg
1.6463880344514284e+18,2079.0,10.0,-7783.0,frame_10636.jpeg
1.646388034501461e+18,2359.0,51.0,-7580.0,frame_10637.jpeg
1.6463880345564093e+18,2210.0,17.0,-7762.0,frame_10638.jpeg
1.6463880346006016e+18,2297.0,56.0,-7600.0,frame_10639.jpeg
1.646388034657005e+18,1938.0,172.0,-7803.0,frame_10640.jpeg
1.6463880347010035e+18,2643.0,-39.0,-7535.0,frame_10641.jpeg
1.6463880347550164e+18,1804.0,-6.0,-7811.0,frame_10642.jpeg
1.6463880348068165e+18,2177.0,98.0,-7704.0,frame_10643.jpeg
1.6463880348550733e+18,2075.0,41.0,-7707.0,frame_10644.jpeg
1.6463880349073874e+18,2386.0,-85.0,-7631.0,frame_10645.jpeg
1.64638803495345e+18,2391.0,-72.0,-7787.0,frame_10646.jpeg
1.646388035000309e+18,1592.0,168.0,-7945.0,frame_10647.jpeg
1.646388035059261e+18,1658.0,-70.0,-7768.0,frame_10648.jpeg
1.6463880351063734e+18,2856.0,-232.0,-7248.0,frame_10649.jpeg
1.6463880351543076e+18,3077.0,46.0,-7096.0,frame_10650.jpeg
1.6463880352001848e+18,1013.0,139.0,-8298.0,frame_10651.jpeg
1.6463880352554355e+18,2091.0,-82.0,-7817.0,frame_10652.jpeg
1.646388035301768e+18,1529.0,154.0,-7996.0,frame_10653.jpeg
1.6463880353570483e+18,2198.0,103.0,-7590.0,frame_10654.jpeg
1.646388035404558e+18,2324.0,-301.0,-7789.0,frame_10655.jpeg
1.646388035455973e+18,2313.0,-280.0,-7674.0,frame_10656.jpeg
1.6463880355043443e+18,1907.0,-1.0,-7781.0,frame_10657.jpeg
1.6463880355554191e+18,2055.0,135.0,-7793.0,frame_10658.jpeg
1.646388035606791e+18,2079.0,-111.0,-7750.0,frame_10659.jpeg
1.646388035654861e+18,2249.0,-214.0,-7686.0,frame_10660.jpeg
1.6463880357095396e+18,2077.0,-105.0,-7645.0,frame_10661.jpeg
1.6463880357466324e+18,1914.0,285.0,-7716.0,frame_10662.jpeg
1.6463880358051722e+18,2048.0,11.0,-7658.0,frame_10663.jpeg
1.6463880358569395e+18,1781.0,17.0,-7748.0,frame_10664.jpeg
1.6463880359040983e+18,2166.0,-115.0,-7777.0,frame_10665.jpeg
1.6463880359559818e+18,2076.0,-131.0,-7622.0,frame_10666.jpeg
1.6463880360100127e+18,1989.0,-51.0,-7735.0,frame_10667.jpeg
1.6463880360553303e+18,2197.0,-31.0,-7804.0,frame_10668.jpeg
1.6463880361074678e+18,2056.0,64.0,-7650.0,frame_10669.jpeg
1.6463880361563482e+18,2226.0,-8.0,-7851.0,frame_10670.jpeg
1.6463880362095296e+18,2156.0,5.0,-7741.0,frame_10671.jpeg
1.6463880362383022e+18,1845.0,44.0,-7791.0,frame_10672.jpeg
1.6463880363145344e+18,1874.0,63.0,-7815.0,frame_10673.jpeg
1.6463880363594476e+18,1912.0,65.0,-7822.0,frame_10674.jpeg
1.6463880364485338e+18,1958.0,54.0,-7823.0,frame_10675.jpeg
1.646387507345045e+18,1237.0,7965.0,-1143.0,frame_107.jpeg
1.6463875073947261e+18,1206.0,7979.0,-1193.0,frame_108.jpeg
1.646387507445039e+18,1183.0,7948.0,-1141.0,frame_109.jpeg
1.6463875074916567e+18,1314.0,8021.0,-1164.0,frame_110.jpeg
1.6463875570698552e+18,6114.0,579.0,-2691.0,frame_1101.jpeg
1.6463875571725133e+18,6131.0,543.0,-2729.0,frame_1102.jpeg
1.6463875572274365e+18,6087.0,484.0,-2760.0,frame_1103.jpeg
1.6463875572573414e+18,5744.0,179.0,-2880.0,frame_1104.jpeg
1.6463875573059725e+18,5814.0,-2562.0,-5929.0,frame_1105.jpeg
1.6463875573563748e+18,2908.0,-3843.0,-3610.0,frame_1106.jpeg
1.646387557406506e+18,3152.0,-3348.0,-2664.0,frame_1107.jpeg
1.6463875574361902e+18,3582.0,-2918.0,-3228.0,frame_1108.jpeg
1.646387557515891e+18,3584.0,-2879.0,-3336.0,frame_1109.jpeg
1.6463875075449216e+18,1336.0,8008.0,-1276.0,frame_111.jpeg
1.6463875575565297e+18,3700.0,-1871.0,-5727.0,frame_1110.jpeg
1.646387557611307e+18,2384.0,-2432.0,-6601.0,frame_1111.jpeg
1.6463875576597204e+18,1833.0,-2136.0,-7397.0,frame_1112.jpeg
1.6463875577071688e+18,1568.0,-1614.0,-7556.0,frame_1113.jpeg
1.646387557755798e+18,1278.0,-803.0,-7972.0,frame_1114.jpeg
1.6463875578121103e+18,721.0,-439.0,-7990.0,frame_1115.jpeg
1.6463875578560271e+18,681.0,-144.0,-8371.0,frame_1116.jpeg
1.646387557910647e+18,-133.0,26.0,-8193.0,frame_1117.jpeg
1.6463875579572508e+18,381.0,162.0,-7844.0,frame_1118.jpeg
1.646387558011782e+18,-67.0,312.0,-7786.0,frame_1119.jpeg
1.6463875075935468e+18,1181.0,7945.0,-1165.0,frame_112.jpeg
1.6463875580562212e+18,396.0,572.0,-7922.0,frame_1120.jpeg
1.6463875581111516e+18,939.0,818.0,-8134.0,frame_1121.jpeg
1.646387558157508e+18,718.0,674.0,-7911.0,frame_1122.jpeg
1.646387558211027e+18,413.0,770.0,-8283.0,frame_1123.jpeg
1.6463875582577592e+18,796.0,596.0,-7781.0,frame_1124.jpeg
1.6463875583104673e+18,699.0,454.0,-8040.0,frame_1125.jpeg
1.6463875583562785e+18,896.0,692.0,-8392.0,frame_1126.jpeg
1.646387558411038e+18,1009.0,807.0,-7857.0,frame_1127.jpeg
1.6463875584573586e+18,959.0,683.0,-7375.0,frame_1128.jpeg
1.6463875585104202e+18,902.0,784.0,-7632.0,frame_1129.jpeg
1.6463875076460585e+18,990.0,7894.0,-1000.0,frame_113.jpeg
1.646387558557366e+18,1134.0,1261.0,-8003.0,frame_1130.jpeg
1.6463875586115448e+18,1386.0,1248.0,-7877.0,frame_1131.jpeg
1.6463875586582418e+18,1821.0,899.0,-7767.0,frame_1132.jpeg
1.646387558711711e+18,2121.0,710.0,-7614.0,frame_1133.jpeg
1.6463875587569303e+18,1505.0,618.0,-8137.0,frame_1134.jpeg
1.646387558805693e+18,1350.0,836.0,-8233.0,frame_1135.jpeg
1.646387558858423e+18,1603.0,456.0,-7580.0,frame_1136.jpeg
1.6463875589101164e+18,1939.0,-486.0,-6749.0,frame_1137.jpeg
1.646387558954944e+18,2248.0,-617.0,-6947.0,frame_1138.jpeg
1.6463875590111575e+18,2642.0,-1160.0,-7393.0,frame_1139.jpeg
1.646387507695414e+18,957.0,7874.0,-927.0,frame_114.jpeg
1.6463875590562017e+18,2242.0,-1338.0,-7928.0,frame_1140.jpeg
1.6463875590982024e+18,3457.0,-2158.0,-7507.0,frame_1141.jpeg
1.646387559199065e+18,3538.0,-2318.0,-7361.0,frame_1142.jpeg
1.646387559199065e+18,3538.0,-2318.0,-7361.0,frame_1143.jpeg
1.6463875592534743e+18,3588.0,-2481.0,-7189.0,frame_1144.jpeg
1.6463875593189527e+18,3630.0,-2636.0,-7000.0,frame_1145.jpeg
1.6463875593189527e+18,3630.0,-2636.0,-7000.0,frame_1146.jpeg
1.6463875594415247e+18,3679.0,-2786.0,-6826.0,frame_1147.jpeg
1.6463875594415247e+18,3679.0,-2786.0,-6826.0,frame_1148.jpeg
1.6463875595040259e+18,3768.0,-2939.0,-6653.0,frame_1149.jpeg
1.6463875077415624e+18,1033.0,7913.0,-995.0,frame_115.jpeg
1.6463875595696804e+18,3883.0,-3083.0,-6496.0,frame_1150.jpeg
1.6463875596096123e+18,4078.0,-3439.0,-6037.0,frame_1151.jpeg
1.646387559658931e+18,4104.0,-4172.0,-5088.0,frame_1152.jpeg
1.6463875597095288e+18,5163.0,-4595.0,-3878.0,frame_1153.jpeg
1.6463875597604186e+18,5130.0,-4710.0,-3836.0,frame_1154.jpeg
1.6463875598124946e+18,5313.0,-4864.0,-3671.0,frame_1155.jpeg
1.6463875598651743e+18,5580.0,-4823.0,-3607.0,frame_1156.jpeg
1.646387559906725e+18,5644.0,-4717.0,-3680.0,frame_1157.jpeg
1.6463875599591414e+18,5562.0,-4562.0,-3650.0,frame_1158.jpeg
1.6463875600109033e+18,5277.0,-4362.0,-3648.0,frame_1159.jpeg
1.6463875077941855e+18,1118.0,7955.0,-984.0,frame_116.jpeg
1.6463875600584755e+18,4872.0,-4141.0,-3522.0,frame_1160.jpeg
1.6463875601152998e+18,4540.0,-3628.0,-2762.0,frame_1161.jpeg
1.6463875601635587e+18,4071.0,-1964.0,32.0,frame_1162.jpeg
1.646387560207011e+18,3963.0,-735.0,2978.0,frame_1163.jpeg
1.64638756028532e+18,4544.0,-636.0,3990.0,frame_1164.jpeg
1.64638756028532e+18,4544.0,-636.0,3990.0,frame_1165.jpeg
1.6463875603583199e+18,8326.0,78.0,8497.0,frame_1166.jpeg
1.6463875604089894e+18,8431.0,1083.0,8917.0,frame_1167.jpeg
1.64638756045881e+18,6688.0,575.0,8480.0,frame_1168.jpeg
1.6463875605091735e+18,3610.0,686.0,7290.0,frame_1169.jpeg
1.6463875078460644e+18,1204.0,7985.0,-1055.0,frame_117.jpeg
