timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, SCREW_RIGHT
1.644932346540058e+18,-541.0,6404.0,4974.0,1
1.6449323465889336e+18,-1489.0,9507.0,1535.0,1
1.6449323466405624e+18,738.0,9640.0,72.0,1
1.6449323466874918e+18,586.0,5564.0,-845.0,1
1.64493234674008e+18,-225.0,9329.0,-1976.0,1
1.6449323467888643e+18,-31.0,8467.0,-2559.0,1
1.644932346841985e+18,1513.0,7395.0,127.0,1
1.6449323468927816e+18,2686.0,7014.0,3652.0,1
1.644932346947752e+18,2569.0,6419.0,4084.0,1
1.644932346984815e+18,196.0,3765.0,7150.0,1
1.6449323470408722e+18,-1027.0,6259.0,6447.0,1
1.644932347087794e+18,-2356.0,7056.0,6422.0,1
1.6449323471419973e+18,-2956.0,8558.0,5775.0,1
1.6449323471879708e+18,-2119.0,7897.0,5970.0,1
1.6449323472411507e+18,691.0,7238.0,4997.0,1
1.6449323472905329e+18,1015.0,5829.0,3969.0,1
1.6449323473384369e+18,310.0,7416.0,2341.0,1
1.644932347388578e+18,403.0,7065.0,-1059.0,1
1.6449323474378895e+18,45.0,8525.0,-654.0,1
1.6449323474980278e+18,-294.0,8445.0,293.0,1
1.6449323475380298e+18,-657.0,7991.0,436.0,1
1.644932347593325e+18,-501.0,8464.0,71.0,1
1.6449323476387436e+18,-309.0,8628.0,1601.0,1
1.6449323476932698e+18,358.0,8280.0,555.0,1
1.6449323477390241e+18,994.0,7727.0,703.0,1
1.6449323477934228e+18,846.0,8881.0,553.0,1
1.644932347839245e+18,33.0,7384.0,1344.0,1
1.644932347894184e+18,-885.0,7640.0,1673.0,1
1.644932347939739e+18,-1158.0,9143.0,1183.0,1
1.644932347995344e+18,-1258.0,8281.0,1400.0,1
1.644932348039718e+18,-1313.0,8834.0,1311.0,1
1.6449323480940636e+18,-1360.0,8548.0,1080.0,1
1.6449323481441894e+18,-1376.0,8548.0,1101.0,1
1.6449323481942257e+18,-1625.0,7972.0,1209.0,1
1.6449323482396826e+18,-1627.0,7524.0,1624.0,1
1.644932348289169e+18,-1939.0,6802.0,1692.0,1
1.6449323483413768e+18,-1615.0,7063.0,1168.0,1
1.6449323483927841e+18,-3039.0,8717.0,2180.0,1
1.6449323484402388e+18,-2385.0,8903.0,382.0,1
1.644932348493075e+18,-2795.0,8048.0,1961.0,1
1.644932348539978e+18,-2019.0,9627.0,30.0,1
1.6449323485935657e+18,-3398.0,8581.0,879.0,1
1.6449323486391452e+18,-2411.0,9223.0,570.0,1
1.6449323486875953e+18,-1745.0,7000.0,-1352.0,1
1.6449323487404956e+18,-2105.0,6456.0,-983.0,1
1.644932348792994e+18,-2484.0,8386.0,-2307.0,1
1.6449323488374116e+18,-2651.0,7782.0,-2117.0,1
1.6449323488939456e+18,-3227.0,7855.0,-547.0,1
1.644932348937969e+18,-3340.0,8347.0,-350.0,1
1.6449323489915768e+18,-3337.0,8445.0,-20.0,1
1.6449323490420173e+18,-3312.0,6981.0,956.0,1
1.6449323490937623e+18,-3272.0,7360.0,741.0,1
1.6449323491414282e+18,-2988.0,7179.0,589.0,1
1.6449323491936724e+18,-2966.0,6902.0,750.0,1
1.644932349245631e+18,-3110.0,7337.0,1136.0,1
1.6449323537495764e+18,-1799.0,9965.0,4903.0,1
1.6449323537903322e+18,-1796.0,7437.0,3776.0,1
1.644932353849863e+18,-1684.0,7378.0,3140.0,1
1.644932353906031e+18,-2499.0,5479.0,4481.0,1
1.644932353963159e+18,-2283.0,5410.0,4327.0,1
1.644932354001974e+18,-2915.0,6917.0,826.0,1
1.6449323540454856e+18,-630.0,7149.0,1018.0,1
1.644932354100231e+18,-201.0,9145.0,829.0,1
1.6449323541514673e+18,-668.0,7852.0,2008.0,1
1.6449323541968443e+18,-2549.0,8334.0,2410.0,1
1.6449323542494559e+18,-3083.0,7376.0,2380.0,1
1.6449323542988562e+18,-2144.0,9857.0,1442.0,1
1.644932354348677e+18,-2270.0,8544.0,754.0,1
1.6449323543986657e+18,-2396.0,8734.0,1118.0,1
1.6449323544531924e+18,-2163.0,6404.0,1925.0,1
1.6449323545026496e+18,-2453.0,9535.0,-457.0,1
1.6449323545406807e+18,-3327.0,8627.0,-118.0,1
1.6449323546010327e+18,-2880.0,7262.0,678.0,1
1.6449323546484122e+18,-994.0,5656.0,1093.0,1
1.6449323547002045e+18,-235.0,9351.0,1003.0,1
1.6449323547465912e+18,-926.0,7877.0,1480.0,1
1.6449323548041577e+18,-1196.0,9000.0,2788.0,1
1.6449323548507505e+18,-3187.0,7682.0,1960.0,1
1.6449323548982548e+18,-2779.0,8332.0,1301.0,1
1.6449323548982548e+18,-2779.0,8332.0,1301.0,1
1.6449323550789222e+18,-2595.0,8431.0,1189.0,1
1.6449323550789222e+18,-2595.0,8431.0,1189.0,1
1.6449323550789222e+18,-2595.0,8431.0,1189.0,1
1.6449323551855296e+18,-2442.0,8547.0,1102.0,1
1.6449323551855296e+18,-2442.0,8547.0,1102.0,1
1.6449323551855296e+18,-2442.0,8547.0,1102.0,1
1.644932355352205e+18,-2332.0,8748.0,1078.0,1
1.644932355352205e+18,-2332.0,8748.0,1078.0,1
1.644932355352205e+18,-2332.0,8748.0,1078.0,1
1.6449323554661048e+18,-2232.0,9033.0,1076.0,1
1.644932355490648e+18,-2028.0,9822.0,851.0,1
1.6449323555580918e+18,-1920.0,10148.0,670.0,1
1.6449323556159086e+18,-1804.0,10348.0,606.0,1
1.6449323556581222e+18,-1988.0,9865.0,824.0,1
1.6449323556772372e+18,-3138.0,9061.0,414.0,1
1.644932355757781e+18,-3108.0,9282.0,61.0,1
1.644932355791011e+18,-1344.0,8365.0,-1246.0,1
1.6449323558621524e+18,-3240.0,7362.0,-788.0,1
1.6449323558997366e+18,-1033.0,6548.0,2151.0,1
1.644932355961976e+18,-722.0,8985.0,3360.0,1
1.6449323560078682e+18,-723.0,9662.0,4416.0,1
1.6449323560431345e+18,-3710.0,6653.0,3818.0,1
1.6449323560844383e+18,-3809.0,6766.0,3703.0,1
1.6449323561893775e+18,-3821.0,6828.0,3570.0,1
1.6449323561893775e+18,-3821.0,6828.0,3570.0,1
1.6449323562393477e+18,-3756.0,6804.0,3450.0,1
1.6449323563056763e+18,-3700.0,6719.0,3434.0,1
1.6449323563523927e+18,-3836.0,5513.0,-2318.0,1
1.6449323564039708e+18,-3678.0,6826.0,269.0,1
1.6449323564699686e+18,-2940.0,6301.0,606.0,1
1.644932356496911e+18,-693.0,7946.0,-73.0,1
1.6449323565527997e+18,-581.0,8128.0,1629.0,1
1.6449323566014733e+18,-1835.0,9401.0,2172.0,1
1.644932356653222e+18,-4121.0,7839.0,2461.0,1
1.6449323566966904e+18,-2807.0,8669.0,2638.0,1
1.6449323567501107e+18,-2315.0,7196.0,2083.0,1
1.6449323567995128e+18,-3125.0,6865.0,3932.0,1
1.644932356854427e+18,-3323.0,8109.0,2005.0,1
1.6449323568985175e+18,-2483.0,9763.0,3367.0,1
1.6449323569525821e+18,-938.0,5586.0,1623.0,1
1.6449323570009498e+18,-1845.0,2761.0,2616.0,1
1.6449323570528164e+18,-3587.0,9099.0,-2282.0,1
1.6449323571044703e+18,-4181.0,9000.0,-2508.0,1
1.6449323571546376e+18,-3124.0,8734.0,-3393.0,1
1.6449323572245015e+18,-2368.0,7248.0,-2159.0,1
1.6449323572499072e+18,-912.0,5452.0,1021.0,1
1.6449323573022313e+18,-130.0,8715.0,6.0,1
1.644932357354038e+18,-583.0,10092.0,46.0,1
1.6449323574040983e+18,-1342.0,8405.0,1186.0,1
1.644932357450183e+18,-2370.0,8752.0,1912.0,1
1.6449323575023e+18,-3040.0,8149.0,1247.0,1
1.6449323575526715e+18,-3099.0,7585.0,577.0,1
1.6449323576038016e+18,-2221.0,8482.0,305.0,1
1.6449323576540708e+18,-2198.0,8309.0,599.0,1
1.6449323577071255e+18,-2039.0,8199.0,917.0,1
1.6449323577502408e+18,-2277.0,7764.0,841.0,1
1.6449323578149489e+18,-2478.0,7360.0,1283.0,1
1.6449323578610396e+18,-2176.0,8405.0,903.0,1
1.6449323579030364e+18,-2264.0,7945.0,1324.0,1
1.6449323579504911e+18,-2685.0,7963.0,1954.0,1
1.6449323579829732e+18,-2712.0,8057.0,1973.0,1
1.6449323580305802e+18,-2658.0,8104.0,1882.0,1
1.6449323581211602e+18,-2591.0,8145.0,1770.0,1
1.6449323581211602e+18,-2591.0,8145.0,1770.0,1
1.644932358191145e+18,-2520.0,8187.0,1672.0,1
1.644932358241607e+18,-2448.0,8196.0,1584.0,1
1.6449323583000568e+18,-2673.0,7520.0,1235.0,1
1.644932358384656e+18,-2729.0,7549.0,1258.0,1
1.6449323584205742e+18,-2748.0,7557.0,1289.0,1
1.6449323584624133e+18,-2773.0,7567.0,1323.0,1
1.6449323584944755e+18,-2645.0,7325.0,1149.0,1
1.6449323585546204e+18,-2843.0,7559.0,-898.0,1
1.6449323586212252e+18,-2311.0,8766.0,-2657.0,1
1.6449323586526065e+18,-3151.0,7150.0,-5219.0,1
1.644932358703097e+18,-1107.0,7711.0,-2753.0,1
1.6449323587589865e+18,-670.0,9399.0,-1827.0,1
1.6449323588061596e+18,-1993.0,7194.0,39.0,1
1.6449323588567124e+18,-2561.0,6577.0,1181.0,1
1.644932358901442e+18,-4327.0,9891.0,1929.0,1
1.6449323589564508e+18,-3111.0,8255.0,-75.0,1
1.6449323590058632e+18,-2689.0,9252.0,697.0,1
1.6449323590509647e+18,-3435.0,5872.0,2290.0,1
1.6449323591042693e+18,-3174.0,7584.0,2526.0,1
1.6449323591556347e+18,-3698.0,7643.0,3643.0,1
1.6449323592045043e+18,-2563.0,7369.0,3716.0,1
1.644932359234673e+18,-1804.0,5446.0,2363.0,1
1.6449323593012966e+18,-3736.0,6416.0,-947.0,1
1.644932359359061e+18,-2849.0,8813.0,-6345.0,1
1.644932359409544e+18,-3280.0,8498.0,-6331.0,1
1.6449323594783288e+18,-3349.0,6018.0,-6212.0,1
1.6449323595040794e+18,-3254.0,5859.0,-5778.0,1
1.6449323595447025e+18,-4133.0,7388.0,-3806.0,1
1.6449323596035e+18,-3503.0,7151.0,-1170.0,1
1.6449323596568136e+18,-1803.0,7220.0,1616.0,1
1.644932359702785e+18,-1652.0,6598.0,1098.0,1
1.6449323597567332e+18,-2794.0,5294.0,4340.0,1
1.6449323598026537e+18,-3761.0,6495.0,3248.0,1
1.6449323598567442e+18,-4481.0,6558.0,3252.0,1
1.644932359901541e+18,-4048.0,8075.0,2110.0,1
1.6449323599566956e+18,-4018.0,6416.0,2465.0,1
1.644932360001917e+18,-4198.0,6883.0,1432.0,1
1.64493236005136e+18,-4601.0,7917.0,1732.0,1
1.6449323601033556e+18,-4964.0,8603.0,901.0,1
1.6449323601571937e+18,-2843.0,7083.0,205.0,1
1.6449323602042609e+18,-3134.0,5878.0,-1056.0,1
1.6449323602564462e+18,-2889.0,5187.0,-3412.0,1
1.6449323603012585e+18,-4077.0,10648.0,-2625.0,1
1.6449323603591032e+18,-4047.0,5498.0,-2182.0,1
1.644932360408454e+18,-4497.0,7459.0,-2498.0,1
1.644932360456389e+18,-5760.0,8414.0,-2406.0,1
1.6449323605089526e+18,-6393.0,9415.0,-1767.0,1
1.6449323605569608e+18,-5929.0,9758.0,-80.0,1
1.644932360608673e+18,-4697.0,10462.0,758.0,1
1.6449323952245652e+18,752.0,7340.0,91.0,1
1.6449323952978555e+18,828.0,7612.0,136.0,1
1.6449323953521938e+18,1340.0,8186.0,140.0,1
1.6449323953521938e+18,1340.0,8186.0,140.0,1
1.6449323954520968e+18,1377.0,8198.0,106.0,1
1.6449323954988406e+18,359.0,8484.0,1123.0,1
1.644932395547436e+18,2190.0,9206.0,202.0,1
1.6449323956006024e+18,2997.0,10227.0,-756.0,1
1.6449323956483287e+18,1954.0,8798.0,525.0,1
1.6449323956990467e+18,1886.0,8090.0,1366.0,1
1.6449323957537462e+18,548.0,8897.0,2747.0,1
1.6449323958006979e+18,903.0,7833.0,2040.0,1
1.644932395853461e+18,1320.0,8311.0,1801.0,1
1.6449323958993695e+18,1572.0,7646.0,1903.0,1
1.6449323959526794e+18,2085.0,9432.0,1355.0,1
1.6449323960016282e+18,628.0,7841.0,3691.0,1
1.644932396050557e+18,367.0,6208.0,3056.0,1
1.644932396100111e+18,21.0,7243.0,2645.0,1
1.6449323961541107e+18,-280.0,7016.0,3108.0,1
1.644932396199056e+18,1041.0,5916.0,2401.0,1
1.644932396254024e+18,2856.0,9917.0,-281.0,1
1.6449323962988506e+18,3557.0,9573.0,-774.0,1
1.6449323963504714e+18,2259.0,10007.0,-243.0,1
1.6449323963988209e+18,1323.0,6966.0,1894.0,1
1.6449323964522012e+18,960.0,8944.0,3286.0,1
1.6449323964983887e+18,1005.0,8094.0,2566.0,1
1.6449323965505649e+18,825.0,8311.0,3018.0,1
1.6449323965915233e+18,1699.0,7483.0,2458.0,1
1.6449323966391493e+18,1015.0,7163.0,3389.0,1
1.644932396701523e+18,1355.0,8869.0,2344.0,1
1.6449323967459776e+18,1502.0,9699.0,2489.0,1
1.6449323967920497e+18,22.0,6951.0,3378.0,1
1.644932396835658e+18,729.0,7658.0,2054.0,1
1.6449323968996575e+18,668.0,7608.0,2017.0,1
1.6449323969515164e+18,1676.0,6828.0,1710.0,1
1.6449323969987607e+18,3306.0,9820.0,-436.0,1
1.6449323970507825e+18,3134.0,8702.0,-230.0,1
1.6449323970984236e+18,2517.0,8546.0,603.0,1
1.644932397151666e+18,1504.0,6582.0,2953.0,1
1.6449323971985585e+18,1283.0,8921.0,3319.0,1
1.6449323972555968e+18,1074.0,8496.0,3505.0,1
1.6449323972970476e+18,1145.0,7272.0,3840.0,1
1.6449323973741422e+18,1082.0,7432.0,3459.0,1
1.644932397399619e+18,1302.0,7885.0,2967.0,1
1.6449323974548616e+18,1501.0,7084.0,3037.0,1
1.644932397503507e+18,1742.0,7810.0,2350.0,1
1.6449323975343004e+18,1272.0,8134.0,2644.0,1
1.6449323975867164e+18,1234.0,8325.0,2993.0,1
1.6449323976970655e+18,1241.0,8370.0,3143.0,1
1.6449323977054845e+18,1228.0,8415.0,3292.0,1
1.6449323977514865e+18,2281.0,9911.0,1317.0,1
1.644932397803831e+18,3032.0,8383.0,2065.0,1
1.644932397851096e+18,2537.0,6968.0,3205.0,1
1.644932397901807e+18,2386.0,5756.0,4410.0,1
1.644932397953868e+18,1436.0,6929.0,6279.0,1
1.6449323980078828e+18,1415.0,7275.0,6667.0,1
1.6449323980445711e+18,993.0,7375.0,6256.0,1
1.6449323981006116e+18,26.0,6173.0,5220.0,1
1.6449323981006116e+18,26.0,6173.0,5220.0,1
1.6449323982538621e+18,-58.0,6288.0,5034.0,1
1.6449323982538621e+18,-58.0,6288.0,5034.0,1
1.6449323983058755e+18,-85.0,7013.0,4840.0,1
1.6449323983524995e+18,596.0,7956.0,5361.0,1
1.6449323984032904e+18,328.0,6316.0,370.0,1
1.644932398451426e+18,-235.0,7225.0,-694.0,1
1.6449323985028252e+18,-87.0,11740.0,-2738.0,1
1.6449323985516884e+18,710.0,6879.0,-497.0,1
1.6449323986039286e+18,1616.0,9348.0,781.0,1
1.6449323986525937e+18,2734.0,10758.0,-810.0,1
1.644932398712708e+18,2783.0,10609.0,-717.0,1
1.6449323987583565e+18,2683.0,10315.0,-139.0,1
1.6449323988115628e+18,2408.0,6319.0,775.0,1
1.64493239885446e+18,2161.0,5913.0,1240.0,1
1.644932398903167e+18,608.0,7641.0,3563.0,1
1.6449323989569551e+18,327.0,7524.0,2882.0,1
1.644932399002808e+18,2180.0,9285.0,2890.0,1
1.6449323990570273e+18,548.0,7021.0,2331.0,1
1.6449323991005517e+18,-631.0,7909.0,1716.0,1
1.6449323991570885e+18,-115.0,11408.0,611.0,1
1.6449323992005942e+18,394.0,7875.0,1757.0,1
1.6449323992562527e+18,-439.0,8053.0,697.0,1
1.644932399302127e+18,-1198.0,8048.0,-35.0,1
1.6449323993571945e+18,-1918.0,7654.0,-527.0,1
1.6449323994070326e+18,-2266.0,7670.0,-743.0,1
1.644932399449056e+18,-2366.0,7830.0,-1075.0,1
1.6449323995061276e+18,-2406.0,8108.0,-1975.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
1.6449329131710904e+18,-4037.0,6694.0,2731.0,1
