timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, ASSEMBLY1_BIMANUAL
1.6449319088884948e+18,3471.0,5698.0,5543.0,1
1.644931908942428e+18,2950.0,5517.0,5850.0,1
1.6449319089895519e+18,2891.0,5741.0,5862.0,1
1.6449319090446019e+18,3173.0,5562.0,5517.0,1
1.6449319090896008e+18,3210.0,5672.0,5527.0,1
1.6449319091403274e+18,3186.0,5692.0,5571.0,1
1.6449319091886024e+18,3182.0,5333.0,5487.0,1
1.644931909243348e+18,3228.0,5307.0,6004.0,1
1.6449319092869018e+18,3236.0,5056.0,6293.0,1
1.6449319093409539e+18,2957.0,3504.0,6617.0,1
1.6449319093894646e+18,3536.0,5318.0,5899.0,1
1.644931909440186e+18,3437.0,4703.0,5943.0,1
1.644931909488306e+18,3068.0,4306.0,6450.0,1
1.6449319095397391e+18,2892.0,5406.0,6703.0,1
1.6449319095823273e+18,3358.0,5402.0,6359.0,1
1.6449319096404657e+18,3279.0,5341.0,5943.0,1
1.6449319096927137e+18,3511.0,4387.0,5639.0,1
1.6449319097364283e+18,3277.0,4371.0,6536.0,1
1.6449319097930778e+18,3186.0,3740.0,6360.0,1
1.6449319098441326e+18,3363.0,4806.0,6277.0,1
1.6449319098935132e+18,3557.0,4521.0,6400.0,1
1.644931909945697e+18,2890.0,4761.0,6837.0,1
1.6449319099945943e+18,2646.0,5003.0,6414.0,1
1.6449319100395825e+18,2992.0,5252.0,6273.0,1
1.6449319100939256e+18,3477.0,4655.0,6010.0,1
1.644931910144577e+18,3657.0,5229.0,5820.0,1
1.6449319101897764e+18,3514.0,5009.0,6030.0,1
1.6449319102354665e+18,3434.0,5179.0,6100.0,1
1.6449319102933908e+18,3145.0,4395.0,6377.0,1
1.6449319103378762e+18,3065.0,4448.0,6550.0,1
1.644931910392475e+18,3203.0,4454.0,6305.0,1
1.64493191043832e+18,3107.0,4467.0,6224.0,1
1.64493191049585e+18,2941.0,4275.0,6713.0,1
1.6449319105697585e+18,2924.0,4300.0,6734.0,1
1.6449319105697585e+18,2924.0,4300.0,6734.0,1
1.6449319106407488e+18,2923.0,4318.0,6774.0,1
1.644931910707314e+18,3120.0,4327.0,6772.0,1
1.6449319107570941e+18,3264.0,3969.0,6535.0,1
1.6449319107570941e+18,3264.0,3969.0,6535.0,1
1.644931910837405e+18,3066.0,3686.0,6580.0,1
1.6449319109065157e+18,2834.0,3631.0,6618.0,1
1.6449319109413115e+18,2661.0,3818.0,6620.0,1
1.644931910990233e+18,2650.0,4522.0,6510.0,1
1.644931911040314e+18,2654.0,4373.0,6536.0,1
1.6449319110891492e+18,2634.0,4159.0,6584.0,1
1.6449319111400717e+18,1771.0,5797.0,5454.0,1
1.644931911192096e+18,1321.0,7290.0,4817.0,1
1.6449319112379894e+18,1506.0,7487.0,3586.0,1
1.6449319112948145e+18,1233.0,8410.0,3393.0,1
1.6449319113515942e+18,1109.0,9286.0,3487.0,1
1.644931911392612e+18,1692.0,7440.0,3101.0,1
1.644931911444298e+18,1802.0,6199.0,5290.0,1
1.6449319114934973e+18,2204.0,5057.0,5611.0,1
1.6449319115282977e+18,2159.0,4886.0,6014.0,1
1.6449319115944056e+18,2135.0,5446.0,6317.0,1
1.6449319116479734e+18,1579.0,4400.0,6504.0,1
1.644931911696324e+18,1723.0,4573.0,6538.0,1
