timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, DELIVERY_BIMANUAL
1.6449319443891438e+18,-1685.0,3791.0,6236.0,1
1.6449319444321027e+18,-1021.0,2971.0,7301.0,1
1.644931944482913e+18,-578.0,2913.0,7566.0,1
1.6449319445332022e+18,-948.0,3322.0,7568.0,1
1.64493194458278e+18,-1812.0,2870.0,7954.0,1
1.644931944633604e+18,-1355.0,3868.0,7505.0,1
1.644931944686784e+18,-748.0,3235.0,7634.0,1
1.644931944732503e+18,-907.0,3057.0,7599.0,1
1.644931944786904e+18,-1382.0,2341.0,7960.0,1
1.64493194483252e+18,-1262.0,2625.0,7804.0,1
1.6449319448859548e+18,-699.0,2474.0,7837.0,1
1.6449319449318346e+18,-165.0,3018.0,8515.0,1
1.644931944986153e+18,-699.0,2798.0,7694.0,1
1.644931945035335e+18,-821.0,2993.0,7472.0,1
1.6449319450923364e+18,-835.0,3068.0,7445.0,1
1.6449319451361797e+18,-846.0,3146.0,7393.0,1
1.6449319451862953e+18,-1247.0,3263.0,7189.0,1
1.644931945237613e+18,-881.0,3601.0,7483.0,1
1.6449319452869036e+18,-891.0,3073.0,7416.0,1
1.644931945338135e+18,-1237.0,2640.0,7177.0,1
1.6449319453873938e+18,-1458.0,2823.0,6883.0,1
1.6449319454375532e+18,-1602.0,2277.0,7347.0,1
1.6449319454881093e+18,-1362.0,1248.0,7773.0,1
1.6449319455400617e+18,-1519.0,1751.0,8112.0,1
1.6449319455870216e+18,-1784.0,2027.0,8277.0,1
1.6449319456375603e+18,-1718.0,1532.0,8032.0,1
1.644931945686902e+18,-1412.0,1453.0,8415.0,1
1.6449319457368154e+18,-1372.0,1383.0,8411.0,1
1.6449319457891645e+18,-1640.0,1074.0,8238.0,1
1.6449319458371515e+18,-1780.0,1083.0,7998.0,1
1.6449319458873016e+18,-1597.0,1234.0,8922.0,1
1.644931945937211e+18,-1140.0,1533.0,8471.0,1
1.644931945982218e+18,-821.0,1698.0,7466.0,1
1.6449319460370396e+18,-1051.0,1680.0,7414.0,1
1.6449319460899412e+18,-1406.0,1591.0,7916.0,1
1.644931946137443e+18,-1460.0,1109.0,8109.0,1
1.6449319461884618e+18,-1271.0,1690.0,7653.0,1
1.6449319462367398e+18,-1221.0,1653.0,7456.0,1
1.6449319462827174e+18,-1380.0,1127.0,7504.0,1
1.6449319463371517e+18,-1172.0,1891.0,6966.0,1
1.6449319463822113e+18,-1155.0,1856.0,7350.0,1
1.6449319464428137e+18,-1451.0,2350.0,7653.0,1
1.6449319464883323e+18,-1669.0,2114.0,7353.0,1
1.6449319465385902e+18,-3302.0,2288.0,7883.0,1
1.6449319465857997e+18,-6296.0,2950.0,6867.0,1
1.6449319466412756e+18,-7078.0,3751.0,4852.0,1
1.6449319466908137e+18,-7058.0,4070.0,4093.0,1
1.6449319467394808e+18,-5963.0,4604.0,3571.0,1
1.6449319468040166e+18,-2336.0,4901.0,2178.0,1
1.6449319468362557e+18,-396.0,7166.0,837.0,1
1.6449319468931287e+18,-962.0,11062.0,-842.0,1
1.6449319469373957e+18,-736.0,13434.0,-3677.0,1
1.6449319469908142e+18,450.0,13444.0,-5128.0,1
1.644931947038097e+18,1084.0,11987.0,-4162.0,1
1.6449319470950272e+18,1217.0,10934.0,-3386.0,1
1.6449319471376625e+18,860.0,8581.0,-2222.0,1
1.6449319471917696e+18,-177.0,7388.0,-1216.0,1
1.6449319472363226e+18,-584.0,7460.0,-1096.0,1
1.6449319473078126e+18,-1567.0,8140.0,-1149.0,1
1.6449319473366917e+18,-4790.0,7496.0,-525.0,1
1.6449319473874831e+18,-6325.0,6197.0,456.0,1
1.644931947437648e+18,-6795.0,8267.0,888.0,1
1.6449319474896522e+18,-5937.0,6644.0,1075.0,1
1.6449319475377628e+18,-5472.0,6345.0,1544.0,1
