timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_BIMANUAL
1.6450229461303846e+18,frame_467.jpeg,4979.0,1534.0,6743.0,1
1.6450229461303846e+18,frame_468.jpeg,4979.0,1534.0,6743.0,1
1.645022946189021e+18,frame_469.jpeg,4978.0,1549.0,6769.0,1
1.6450229462600806e+18,frame_470.jpeg,4990.0,1553.0,6791.0,1
1.6450229462600806e+18,frame_471.jpeg,4990.0,1553.0,6791.0,1
1.645022946326449e+18,frame_472.jpeg,4993.0,1537.0,6806.0,1
1.6450229464002668e+18,frame_473.jpeg,4972.0,1525.0,6845.0,1
1.6450229464560118e+18,frame_474.jpeg,4924.0,1538.0,6890.0,1
1.6450229464560118e+18,frame_475.jpeg,4924.0,1538.0,6890.0,1
1.645022946560162e+18,frame_476.jpeg,4873.0,1582.0,6930.0,1
1.6450229466239427e+18,frame_477.jpeg,4826.0,1628.0,6978.0,1
1.6450229466443694e+18,frame_478.jpeg,4806.0,1668.0,7030.0,1
1.6450229466950904e+18,frame_479.jpeg,4775.0,1719.0,7111.0,1
1.645022946745483e+18,frame_480.jpeg,4770.0,1781.0,7221.0,1
1.6450229467989064e+18,frame_481.jpeg,4635.0,1923.0,7336.0,1
1.6450229468454948e+18,frame_482.jpeg,3864.0,1155.0,7468.0,1
1.645022946896598e+18,frame_483.jpeg,3575.0,487.0,7410.0,1
1.645022946942594e+18,frame_484.jpeg,3985.0,426.0,7649.0,1
1.6450229469984632e+18,frame_485.jpeg,3613.0,333.0,7786.0,1
1.6450229470462326e+18,frame_486.jpeg,3466.0,104.0,7662.0,1
1.645022947100393e+18,frame_487.jpeg,3530.0,-35.0,7542.0,1
1.645022947146747e+18,frame_488.jpeg,3397.0,-84.0,7523.0,1
1.6450229471940938e+18,frame_489.jpeg,3378.0,-183.0,7494.0,1
1.6450229472474831e+18,frame_490.jpeg,3371.0,-193.0,7484.0,1
1.6450229472985098e+18,frame_491.jpeg,3349.0,-93.0,7474.0,1
1.6450229473494802e+18,frame_492.jpeg,3314.0,-207.0,7671.0,1
1.645022947398573e+18,frame_493.jpeg,3317.0,-148.0,7912.0,1
1.6450229474472133e+18,frame_494.jpeg,3369.0,-3.0,7883.0,1
1.645022947498434e+18,frame_495.jpeg,3644.0,-16.0,7138.0,1
1.6450229475470497e+18,frame_496.jpeg,3680.0,120.0,7386.0,1
1.6450229476014907e+18,frame_497.jpeg,3458.0,151.0,7757.0,1
1.6450229476468751e+18,frame_498.jpeg,3282.0,168.0,7783.0,1
1.645022947695592e+18,frame_499.jpeg,3170.0,123.0,7813.0,1
1.645022947745916e+18,frame_500.jpeg,3042.0,157.0,7923.0,1
1.645022947801921e+18,frame_501.jpeg,2847.0,28.0,8036.0,1
1.6450229478461404e+18,frame_502.jpeg,3127.0,60.0,7982.0,1
1.6450229478984264e+18,frame_503.jpeg,2714.0,54.0,8078.0,1
1.6450229479457938e+18,frame_504.jpeg,2745.0,-40.0,8081.0,1
1.6450229480032584e+18,frame_505.jpeg,2767.0,-127.0,8080.0,1
1.6450229480432456e+18,frame_506.jpeg,2841.0,-149.0,8066.0,1
1.6450229480964874e+18,frame_507.jpeg,2827.0,-161.0,8167.0,1
