timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, ASSEMBLY1_BIMANUAL
1.6450229548214976e+18,frame_641.jpeg,2830.0,1229.0,9241.0,1
1.6450229548571804e+18,frame_642.jpeg,-2170.0,970.0,8057.0,1
1.6450229549054597e+18,frame_643.jpeg,-3145.0,-163.0,8067.0,1
1.6450229549554588e+18,frame_644.jpeg,-4110.0,-313.0,8308.0,1
1.6450229550064033e+18,frame_645.jpeg,-1971.0,-544.0,8222.0,1
1.6450229550544164e+18,frame_646.jpeg,-3372.0,-282.0,7972.0,1
1.6450229551059057e+18,frame_647.jpeg,-3357.0,-163.0,7728.0,1
1.6450229551575887e+18,frame_648.jpeg,-1319.0,-589.0,7855.0,1
1.6450229552054085e+18,frame_649.jpeg,-2074.0,-386.0,8273.0,1
1.6450229552539546e+18,frame_650.jpeg,-2655.0,-316.0,8455.0,1
1.6450229553047956e+18,frame_651.jpeg,-2354.0,-400.0,8333.0,1
1.6450229553598241e+18,frame_652.jpeg,-2557.0,-333.0,8041.0,1
1.645022955405852e+18,frame_653.jpeg,-2397.0,-323.0,7855.0,1
1.6450229554604925e+18,frame_654.jpeg,-2163.0,-346.0,7733.0,1
1.6450229555047841e+18,frame_655.jpeg,-2279.0,-58.0,8224.0,1
1.645022955558793e+18,frame_656.jpeg,-2632.0,256.0,8699.0,1
1.6450229556056148e+18,frame_657.jpeg,-2885.0,455.0,8392.0,1
1.645022955658648e+18,frame_658.jpeg,-3093.0,337.0,7987.0,1
1.6450229557069135e+18,frame_659.jpeg,-2798.0,463.0,7932.0,1
1.6450229557579482e+18,frame_660.jpeg,-2928.0,526.0,7917.0,1
1.6450229558064627e+18,frame_661.jpeg,-3086.0,690.0,7986.0,1
1.6450229558544893e+18,frame_662.jpeg,-2904.0,565.0,7991.0,1
1.6450229559055741e+18,frame_663.jpeg,-2982.0,499.0,7971.0,1
1.6450229559584036e+18,frame_664.jpeg,-3070.0,658.0,7961.0,1
1.6450229560064328e+18,frame_665.jpeg,-3172.0,779.0,7570.0,1
1.6450229560588063e+18,frame_666.jpeg,-3351.0,910.0,7529.0,1
1.6450229561032056e+18,frame_667.jpeg,-2986.0,950.0,7696.0,1
1.645022956159212e+18,frame_668.jpeg,-1844.0,1078.0,7380.0,1
1.6450229562054275e+18,frame_669.jpeg,-544.0,1381.0,6784.0,1
1.6450229562544668e+18,frame_670.jpeg,-1174.0,2803.0,7498.0,1
1.6450229563098486e+18,frame_671.jpeg,501.0,3294.0,7678.0,1
1.6450229563426e+18,frame_672.jpeg,361.0,3279.0,7639.0,1
1.645022956458334e+18,frame_673.jpeg,316.0,3369.0,7685.0,1
1.645022956458334e+18,frame_674.jpeg,316.0,3369.0,7685.0,1
1.6450229565183805e+18,frame_675.jpeg,277.0,3485.0,7722.0,1
1.6450229565757286e+18,frame_676.jpeg,294.0,3615.0,7752.0,1
1.6450229565757286e+18,frame_677.jpeg,294.0,3615.0,7752.0,1
1.6450229566514975e+18,frame_678.jpeg,369.0,3724.0,7770.0,1
1.6450229567244667e+18,frame_679.jpeg,485.0,3800.0,7756.0,1
1.6450229567639037e+18,frame_680.jpeg,633.0,3830.0,7676.0,1
1.6450229568087368e+18,frame_681.jpeg,6814.0,3069.0,3764.0,1
1.6450229568583803e+18,frame_682.jpeg,7359.0,4140.0,1068.0,1
1.6450229569079022e+18,frame_683.jpeg,7755.0,4915.0,1009.0,1
1.6450229569569664e+18,frame_684.jpeg,7427.0,5224.0,775.0,1
1.6450229570116634e+18,frame_685.jpeg,6854.0,5448.0,109.0,1
1.645022959659655e+18,frame_738.jpeg,7428.0,-978.0,3100.0,1
1.645022959705854e+18,frame_739.jpeg,7041.0,-1692.0,1738.0,1
1.645022959756103e+18,frame_740.jpeg,7015.0,-1791.0,1552.0,1
1.6450229598295734e+18,frame_741.jpeg,7039.0,-1878.0,1354.0,1
1.6450229598816637e+18,frame_742.jpeg,7105.0,-1993.0,1147.0,1
1.645022959920684e+18,frame_743.jpeg,7202.0,-2068.0,958.0,1
1.645022959957326e+18,frame_744.jpeg,7365.0,-2183.0,238.0,1
1.6450229600361623e+18,frame_745.jpeg,7363.0,-2273.0,-64.0,1
1.6450229600620498e+18,frame_746.jpeg,7376.0,-2340.0,-203.0,1
1.6450229601475003e+18,frame_747.jpeg,7393.0,-2408.0,-327.0,1
1.6450229601475003e+18,frame_748.jpeg,7393.0,-2408.0,-327.0,1
1.6450229602157637e+18,frame_749.jpeg,7388.0,-2474.0,-452.0,1
1.6450229602157637e+18,frame_750.jpeg,7388.0,-2474.0,-452.0,1
1.6450229603060956e+18,frame_751.jpeg,7347.0,-2540.0,-571.0,1
1.6450229603060956e+18,frame_752.jpeg,7347.0,-2540.0,-571.0,1
1.6450229604191014e+18,frame_753.jpeg,7275.0,-2612.0,-685.0,1
1.645022960461192e+18,frame_754.jpeg,6766.0,-2841.0,-1278.0,1
1.6450229605209203e+18,frame_755.jpeg,6525.0,-2981.0,-1566.0,1
1.6450229605616474e+18,frame_756.jpeg,5228.0,-4425.0,-4777.0,1
1.6450229606165076e+18,frame_757.jpeg,4666.0,-3588.0,-6026.0,1
1.6450229606596347e+18,frame_758.jpeg,4309.0,-2959.0,-5639.0,1
1.6450229607160008e+18,frame_759.jpeg,4190.0,-2726.0,-5191.0,1
1.6450229607641687e+18,frame_760.jpeg,3742.0,-2507.0,-5132.0,1
1.6450229608148104e+18,frame_761.jpeg,4147.0,-2343.0,-6495.0,1
1.6450229608611594e+18,frame_762.jpeg,3757.0,-2892.0,-6941.0,1
1.6450229609150308e+18,frame_763.jpeg,3993.0,-3282.0,-7281.0,1
1.6450229609630597e+18,frame_764.jpeg,4889.0,-3524.0,-6553.0,1
1.645022961016318e+18,frame_765.jpeg,4634.0,-3549.0,-5020.0,1
1.6450229610630408e+18,frame_766.jpeg,4394.0,-3424.0,-4723.0,1
1.6450229611182228e+18,frame_767.jpeg,4655.0,-2937.0,-4292.0,1
1.6450229611630413e+18,frame_768.jpeg,8000.0,-2607.0,284.0,1
1.645022961214424e+18,frame_769.jpeg,8142.0,-2712.0,2644.0,1
1.6450229612625116e+18,frame_770.jpeg,7252.0,-2182.0,4050.0,1
1.6450229613143375e+18,frame_771.jpeg,6177.0,-1542.0,4617.0,1
1.6450229613628639e+18,frame_772.jpeg,5327.0,-1495.0,5320.0,1
1.6450229614139584e+18,frame_773.jpeg,4687.0,-1289.0,6063.0,1
1.645022961463876e+18,frame_774.jpeg,5423.0,-1589.0,6537.0,1
1.645022961512679e+18,frame_775.jpeg,4780.0,-1749.0,6886.0,1
1.6450229615668925e+18,frame_776.jpeg,5260.0,-1944.0,6458.0,1
1.6450229616140508e+18,frame_777.jpeg,5519.0,-2143.0,5937.0,1
1.645022961663166e+18,frame_778.jpeg,5741.0,-2071.0,5678.0,1
1.6450229616952765e+18,frame_779.jpeg,5907.0,-2239.0,5300.0,1
1.6450229616952765e+18,frame_780.jpeg,5907.0,-2239.0,5300.0,1
1.6450229616952765e+18,frame_781.jpeg,5907.0,-2239.0,5300.0,1
1.6450229616952765e+18,frame_782.jpeg,5907.0,-2239.0,5300.0,1
1.6450229620600717e+18,frame_783.jpeg,5958.0,-2261.0,5206.0,1
1.6450229620600717e+18,frame_784.jpeg,5958.0,-2261.0,5206.0,1
1.6450229620600717e+18,frame_785.jpeg,5958.0,-2261.0,5206.0,1
1.6450229620600717e+18,frame_786.jpeg,5958.0,-2261.0,5206.0,1
1.645022962105107e+18,frame_787.jpeg,5994.0,-2282.0,5133.0,1
1.6450229621792563e+18,frame_788.jpeg,6036.0,-2311.0,5061.0,1
1.6450229622421233e+18,frame_789.jpeg,6078.0,-2346.0,4954.0,1
1.6450229622421233e+18,frame_790.jpeg,6078.0,-2346.0,4954.0,1
1.6450229622993925e+18,frame_791.jpeg,6312.0,-2372.0,4691.0,1
1.6450229623871498e+18,frame_792.jpeg,6394.0,-2395.0,4589.0,1
1.6450229624150195e+18,frame_793.jpeg,6772.0,-2557.0,4239.0,1
1.6450229624631447e+18,frame_794.jpeg,6289.0,-1552.0,5194.0,1
1.6450229625160164e+18,frame_795.jpeg,4024.0,-339.0,7334.0,1
1.6450229625674627e+18,frame_796.jpeg,2575.0,1221.0,8180.0,1
1.6450229626159672e+18,frame_797.jpeg,1647.0,2149.0,8272.0,1
1.6450229626640914e+18,frame_798.jpeg,817.0,2759.0,8335.0,1
1.6450229627123005e+18,frame_799.jpeg,319.0,3134.0,8221.0,1
1.645022962766589e+18,frame_800.jpeg,740.0,3073.0,7908.0,1
1.6450229628121477e+18,frame_801.jpeg,953.0,2965.0,7670.0,1
1.6450229628616428e+18,frame_802.jpeg,1338.0,2746.0,7579.0,1
1.6450229629173266e+18,frame_803.jpeg,1833.0,2479.0,7697.0,1
1.6450229629684913e+18,frame_804.jpeg,1902.0,2417.0,7808.0,1
1.6450229630166318e+18,frame_805.jpeg,2130.0,2395.0,7717.0,1
1.6450229630654175e+18,frame_806.jpeg,2119.0,2277.0,7764.0,1
1.6450229631183368e+18,frame_807.jpeg,2416.0,2320.0,7902.0,1
1.645022963162419e+18,frame_808.jpeg,2427.0,2286.0,8136.0,1
1.6450229632166351e+18,frame_809.jpeg,2540.0,2275.0,8264.0,1
1.6450229632667914e+18,frame_810.jpeg,2793.0,1542.0,7828.0,1
1.6450229633166346e+18,frame_811.jpeg,3224.0,1683.0,7279.0,1
1.64502296336159e+18,frame_812.jpeg,3539.0,1600.0,7190.0,1
1.6450229634167347e+18,frame_813.jpeg,3610.0,1703.0,7073.0,1
1.6450229634663862e+18,frame_814.jpeg,3886.0,1288.0,7004.0,1
1.6450229635140367e+18,frame_815.jpeg,4001.0,1583.0,6918.0,1
1.6450229635644e+18,frame_816.jpeg,4351.0,1296.0,7045.0,1
1.6450229636160858e+18,frame_817.jpeg,4653.0,1778.0,7210.0,1
1.6450229636655442e+18,frame_818.jpeg,4177.0,2026.0,7228.0,1
1.6450229637154191e+18,frame_819.jpeg,4410.0,1644.0,6527.0,1
1.6450229637659407e+18,frame_820.jpeg,4433.0,1690.0,6465.0,1
1.645022963816397e+18,frame_821.jpeg,4456.0,1748.0,6585.0,1
1.6450229638650237e+18,frame_822.jpeg,4207.0,1971.0,6939.0,1
1.645022963917655e+18,frame_823.jpeg,4832.0,1765.0,6982.0,1
1.645022963965621e+18,frame_824.jpeg,4878.0,2126.0,7235.0,1
1.6450229640147287e+18,frame_825.jpeg,4351.0,2081.0,7138.0,1
1.6450229640654607e+18,frame_826.jpeg,4434.0,1861.0,6882.0,1
1.645022964114225e+18,frame_827.jpeg,4605.0,1381.0,6782.0,1
1.6450229641662963e+18,frame_828.jpeg,4900.0,802.0,6605.0,1
1.6450229642195686e+18,frame_829.jpeg,5021.0,195.0,6329.0,1
1.6450229642665638e+18,frame_830.jpeg,5099.0,865.0,5803.0,1
1.6450229643204462e+18,frame_831.jpeg,5990.0,452.0,5249.0,1
1.6450229643795776e+18,frame_832.jpeg,6317.0,546.0,4894.0,1
1.6450229644276037e+18,frame_833.jpeg,6387.0,512.0,4756.0,1
1.6450229644645404e+18,frame_834.jpeg,6567.0,-282.0,3886.0,1
1.6450229645175803e+18,frame_835.jpeg,7129.0,300.0,3204.0,1
1.6450229645694717e+18,frame_836.jpeg,7738.0,959.0,3775.0,1
1.6450229646156116e+18,frame_837.jpeg,7276.0,1386.0,3993.0,1
1.645022964666983e+18,frame_838.jpeg,6709.0,1395.0,4646.0,1
1.64502296471805e+18,frame_839.jpeg,6443.0,2241.0,5222.0,1
1.6450229647690102e+18,frame_840.jpeg,6683.0,1937.0,4277.0,1
1.6450229648162575e+18,frame_841.jpeg,7064.0,1714.0,3845.0,1
1.645022964869237e+18,frame_842.jpeg,7538.0,1877.0,3802.0,1
1.6450229649157128e+18,frame_843.jpeg,7762.0,2056.0,3541.0,1
1.6450229649670323e+18,frame_844.jpeg,7732.0,2052.0,3301.0,1
1.6450229650154255e+18,frame_845.jpeg,7495.0,1923.0,3310.0,1
1.6450229650669588e+18,frame_846.jpeg,6975.0,1878.0,3250.0,1
1.645022965121166e+18,frame_847.jpeg,6817.0,1854.0,2789.0,1
1.6450229651710497e+18,frame_848.jpeg,6841.0,1755.0,2728.0,1
1.645022965219716e+18,frame_849.jpeg,6523.0,2256.0,3063.0,1
1.6450229652716255e+18,frame_850.jpeg,6633.0,2642.0,3716.0,1
1.6450229653057108e+18,frame_851.jpeg,6156.0,2721.0,3727.0,1
1.645022965370146e+18,frame_852.jpeg,6105.0,2692.0,3696.0,1
1.6450229654196442e+18,frame_853.jpeg,6086.0,2651.0,3456.0,1
1.6450229654701437e+18,frame_854.jpeg,6703.0,3189.0,3284.0,1
1.6450229655076063e+18,frame_855.jpeg,7242.0,3074.0,2536.0,1
1.6450229655746063e+18,frame_856.jpeg,7269.0,3056.0,2431.0,1
1.645022965615587e+18,frame_857.jpeg,7253.0,3036.0,2346.0,1
1.6450229656668736e+18,frame_858.jpeg,7711.0,2944.0,-1916.0,1
1.6450229657182356e+18,frame_859.jpeg,8585.0,2943.0,-2182.0,1
1.645022965771358e+18,frame_860.jpeg,7502.0,2325.0,-3048.0,1
1.645022965816064e+18,frame_861.jpeg,7565.0,2898.0,-3587.0,1
1.6450229658705687e+18,frame_862.jpeg,6487.0,2567.0,-4833.0,1
1.6450229659207864e+18,frame_863.jpeg,3808.0,1925.0,-5597.0,1
1.6450229872458578e+18,frame_1289.jpeg,8503.0,649.0,-108.0,1
1.6450229872979704e+18,frame_1290.jpeg,7848.0,114.0,-1140.0,1
1.6450229873409103e+18,frame_1291.jpeg,7725.0,-226.0,-1889.0,1
1.6450229873950228e+18,frame_1292.jpeg,7385.0,-456.0,-2483.0,1
1.6450229874443556e+18,frame_1293.jpeg,6367.0,-1003.0,-2532.0,1
1.6450229874950298e+18,frame_1294.jpeg,6647.0,-1309.0,-3157.0,1
1.6450229875453007e+18,frame_1295.jpeg,5880.0,-1789.0,-3454.0,1
1.645022987598011e+18,frame_1296.jpeg,5362.0,-2435.0,-4007.0,1
1.6450229876453921e+18,frame_1297.jpeg,5780.0,-2506.0,-4615.0,1
1.6450229876980472e+18,frame_1298.jpeg,7104.0,-1948.0,-5183.0,1
1.645022987745613e+18,frame_1299.jpeg,7094.0,-2028.0,-5056.0,1
1.6450229877963927e+18,frame_1300.jpeg,6236.0,-2240.0,-4701.0,1
1.6450229878495734e+18,frame_1301.jpeg,5707.0,-2194.0,-4859.0,1
1.6450229878974339e+18,frame_1302.jpeg,5499.0,-2137.0,-4847.0,1
1.645022987953176e+18,frame_1303.jpeg,5561.0,-2167.0,-5031.0,1
1.6450229879969464e+18,frame_1304.jpeg,5519.0,-2333.0,-5222.0,1
1.645022988049702e+18,frame_1305.jpeg,5097.0,-2469.0,-4862.0,1
1.645022988097252e+18,frame_1306.jpeg,5135.0,-2408.0,-4961.0,1
1.645022988148459e+18,frame_1307.jpeg,4787.0,-2481.0,-5073.0,1
1.6450229881990548e+18,frame_1308.jpeg,4536.0,-2239.0,-4887.0,1
1.64502298824775e+18,frame_1309.jpeg,5414.0,-2058.0,-4982.0,1
1.6450229882993203e+18,frame_1310.jpeg,5673.0,-1960.0,-5104.0,1
1.6450229883483502e+18,frame_1311.jpeg,5657.0,-2136.0,-5436.0,1
1.6450229883999882e+18,frame_1312.jpeg,5276.0,-2284.0,-5478.0,1
1.6450229884500265e+18,frame_1313.jpeg,5677.0,-2509.0,-5659.0,1
1.6450229884957435e+18,frame_1314.jpeg,5689.0,-2509.0,-5799.0,1
1.6450229885509192e+18,frame_1315.jpeg,7003.0,-3030.0,-6636.0,1
1.6450229885959828e+18,frame_1316.jpeg,5809.0,-3038.0,-5644.0,1
1.645022988650822e+18,frame_1317.jpeg,5749.0,-2790.0,-5280.0,1
1.6450229886975432e+18,frame_1318.jpeg,5993.0,-2814.0,-5375.0,1
1.645022988747976e+18,frame_1319.jpeg,6587.0,-3043.0,-5675.0,1
1.645022988795934e+18,frame_1320.jpeg,6857.0,-3132.0,-5818.0,1
1.6450229888488963e+18,frame_1321.jpeg,6474.0,-3581.0,-5263.0,1
1.6450229888994532e+18,frame_1322.jpeg,5730.0,-3238.0,-4966.0,1
1.6450229889503964e+18,frame_1323.jpeg,5267.0,-3476.0,-4981.0,1
1.6450229889974152e+18,frame_1324.jpeg,5885.0,-3184.0,-4301.0,1
1.6450229890492232e+18,frame_1325.jpeg,5746.0,-3457.0,-4402.0,1
1.6450229890979126e+18,frame_1326.jpeg,4509.0,-3103.0,-3864.0,1
1.6450229891502935e+18,frame_1327.jpeg,5492.0,-3215.0,-3406.0,1
1.6450229891974487e+18,frame_1328.jpeg,5184.0,-3309.0,-3792.0,1
1.6450229892505354e+18,frame_1329.jpeg,4727.0,-3142.0,-4314.0,1
1.645022989296703e+18,frame_1330.jpeg,4580.0,-2867.0,-4210.0,1
1.645022989351664e+18,frame_1331.jpeg,6948.0,-3296.0,-5342.0,1
1.6450229893982244e+18,frame_1332.jpeg,7060.0,-3921.0,-5841.0,1
1.6450229894516815e+18,frame_1333.jpeg,5156.0,-2126.0,-3136.0,1
1.6450229895021268e+18,frame_1334.jpeg,7308.0,-1898.0,-1019.0,1
1.645022989547424e+18,frame_1335.jpeg,7300.0,-1498.0,1673.0,1
1.645022989598589e+18,frame_1336.jpeg,7475.0,-1945.0,3386.0,1
1.6450229896533294e+18,frame_1337.jpeg,6638.0,-1865.0,4597.0,1
1.6450229897008087e+18,frame_1338.jpeg,6100.0,-1796.0,5243.0,1
1.6450229897462477e+18,frame_1339.jpeg,5354.0,-1755.0,6203.0,1
1.6450229898022024e+18,frame_1340.jpeg,5716.0,-1606.0,6293.0,1
1.645022989851574e+18,frame_1341.jpeg,6008.0,-1116.0,5882.0,1
1.645022989901771e+18,frame_1342.jpeg,5797.0,-1043.0,5944.0,1
1.6450229899500575e+18,frame_1343.jpeg,5538.0,-1207.0,6127.0,1
1.6450229900020506e+18,frame_1344.jpeg,5375.0,-1210.0,6035.0,1
1.6450229900501775e+18,frame_1345.jpeg,5467.0,-1109.0,5397.0,1
1.6450229901022328e+18,frame_1346.jpeg,6123.0,-883.0,4788.0,1
1.6450229901502418e+18,frame_1347.jpeg,6276.0,-736.0,5083.0,1
1.6450229902010179e+18,frame_1348.jpeg,6679.0,-402.0,4654.0,1
1.6450229902500872e+18,frame_1349.jpeg,6901.0,-188.0,4378.0,1
1.6450229903031212e+18,frame_1350.jpeg,7354.0,11.0,4148.0,1
1.6450229903503002e+18,frame_1351.jpeg,7596.0,241.0,3763.0,1
1.645022990401326e+18,frame_1352.jpeg,7568.0,257.0,3571.0,1
1.6450229904521418e+18,frame_1353.jpeg,7513.0,252.0,3236.0,1
1.6450229905010156e+18,frame_1354.jpeg,7181.0,246.0,3265.0,1
1.645022990549616e+18,frame_1355.jpeg,7727.0,344.0,2941.0,1
1.645022990600175e+18,frame_1356.jpeg,7568.0,336.0,2764.0,1
1.6450229906437202e+18,frame_1357.jpeg,7029.0,343.0,3057.0,1
1.645022990703573e+18,frame_1358.jpeg,6774.0,272.0,4089.0,1
1.6450229907510797e+18,frame_1359.jpeg,5757.0,206.0,6188.0,1
1.645022990806353e+18,frame_1360.jpeg,4915.0,686.0,7682.0,1
1.645022990851218e+18,frame_1361.jpeg,3790.0,940.0,8439.0,1
1.645022990884903e+18,frame_1362.jpeg,3185.0,1313.0,8613.0,1
1.6450229909496612e+18,frame_1363.jpeg,1742.0,2041.0,8644.0,1
1.6450229909995313e+18,frame_1364.jpeg,1547.0,1548.0,8253.0,1
1.645022991053637e+18,frame_1365.jpeg,890.0,1718.0,8104.0,1
1.6450229911038026e+18,frame_1366.jpeg,191.0,1702.0,8191.0,1
1.6450229911505277e+18,frame_1367.jpeg,-94.0,1795.0,7935.0,1
1.6450229912033928e+18,frame_1368.jpeg,-349.0,1340.0,7975.0,1
1.645022991253739e+18,frame_1369.jpeg,-424.0,1372.0,8133.0,1
1.6450229912960888e+18,frame_1370.jpeg,-458.0,1341.0,8174.0,1
1.645022991353631e+18,frame_1371.jpeg,-499.0,1170.0,8441.0,1
1.645022991399543e+18,frame_1372.jpeg,-292.0,1063.0,8291.0,1
1.6450229914546982e+18,frame_1373.jpeg,-71.0,410.0,8416.0,1
1.645022991498248e+18,frame_1374.jpeg,-65.0,791.0,8432.0,1
1.6450229915533074e+18,frame_1375.jpeg,128.0,484.0,8525.0,1
1.645022991599351e+18,frame_1376.jpeg,-17.0,465.0,8442.0,1
1.645022991654949e+18,frame_1377.jpeg,-85.0,197.0,8332.0,1
1.6450229917030492e+18,frame_1378.jpeg,585.0,-206.0,8458.0,1
1.6450229917546243e+18,frame_1379.jpeg,936.0,-208.0,8606.0,1
1.645022991798601e+18,frame_1380.jpeg,961.0,-368.0,8878.0,1
1.6450229918501942e+18,frame_1381.jpeg,1085.0,-789.0,8712.0,1
1.6450229919033836e+18,frame_1382.jpeg,1361.0,-950.0,8518.0,1
1.645022991918179e+18,frame_1383.jpeg,1448.0,-929.0,8494.0,1
1.6450229920320166e+18,frame_1384.jpeg,1526.0,-940.0,8533.0,1
1.6450229920741955e+18,frame_1385.jpeg,1534.0,-911.0,8521.0,1
1.6450229920964355e+18,frame_1386.jpeg,1624.0,-949.0,8150.0,1
1.6450229921556593e+18,frame_1387.jpeg,2109.0,-1075.0,7828.0,1
1.6450229921977682e+18,frame_1388.jpeg,3798.0,-1870.0,7862.0,1
1.6450229922553316e+18,frame_1389.jpeg,4476.0,-1798.0,7892.0,1
1.6450229923007434e+18,frame_1390.jpeg,4350.0,-2083.0,8012.0,1
1.6450229923507615e+18,frame_1391.jpeg,4629.0,-2568.0,7109.0,1
1.645022992402658e+18,frame_1392.jpeg,5037.0,-3080.0,6023.0,1
1.6450229924555348e+18,frame_1393.jpeg,4902.0,-3185.0,5324.0,1
1.6450229925036396e+18,frame_1394.jpeg,5107.0,-3561.0,4348.0,1
1.6450229925543124e+18,frame_1395.jpeg,5070.0,-3864.0,4260.0,1
1.645022992600985e+18,frame_1396.jpeg,5118.0,-4167.0,3608.0,1
1.645022992654703e+18,frame_1397.jpeg,5155.0,-4532.0,3266.0,1
1.6450229927033838e+18,frame_1398.jpeg,5191.0,-4409.0,3267.0,1
1.6450229927536177e+18,frame_1399.jpeg,5975.0,-4430.0,3704.0,1
1.64502299280334e+18,frame_1400.jpeg,5921.0,-4451.0,4036.0,1
1.6450229928522289e+18,frame_1401.jpeg,5857.0,-4648.0,3609.0,1
1.6450229929072215e+18,frame_1402.jpeg,5624.0,-4520.0,3356.0,1
1.6450229929528177e+18,frame_1403.jpeg,5764.0,-4408.0,2937.0,1
1.6450229930065853e+18,frame_1404.jpeg,5845.0,-4674.0,3428.0,1
1.645022993053318e+18,frame_1405.jpeg,5805.0,-4578.0,3395.0,1
1.6450229931083505e+18,frame_1406.jpeg,5570.0,-4470.0,3213.0,1
1.645022993151422e+18,frame_1407.jpeg,5881.0,-4506.0,3365.0,1
1.6450229932072325e+18,frame_1408.jpeg,6036.0,-4396.0,3844.0,1
1.6450229932541087e+18,frame_1409.jpeg,6086.0,-4316.0,3831.0,1
1.6450229933028585e+18,frame_1410.jpeg,6009.0,-4320.0,3975.0,1
1.6450229933568855e+18,frame_1411.jpeg,5802.0,-4327.0,3477.0,1
