timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, SCREW_RIGHT
1.645023149201341e+18,frame_4524.jpeg,1344.0,-137.0,-7981.0,1
1.6450231492472778e+18,frame_4525.jpeg,1382.0,-16.0,-7905.0,1
1.6450231493013983e+18,frame_4526.jpeg,1552.0,-60.0,-7796.0,1
1.645023149351132e+18,frame_4527.jpeg,1464.0,-120.0,-7982.0,1
1.645023149402167e+18,frame_4528.jpeg,1360.0,-217.0,-7781.0,1
1.6450231494506327e+18,frame_4529.jpeg,1283.0,-159.0,-7968.0,1
1.645023149501233e+18,frame_4530.jpeg,1464.0,-138.0,-7887.0,1
1.6450231495476948e+18,frame_4531.jpeg,1632.0,-193.0,-7836.0,1
1.6450231496004928e+18,frame_4532.jpeg,1283.0,-224.0,-7904.0,1
1.6450231496468856e+18,frame_4533.jpeg,1651.0,-215.0,-7840.0,1
1.6450231497017426e+18,frame_4534.jpeg,1434.0,98.0,-7906.0,1
1.645023149748398e+18,frame_4535.jpeg,1492.0,21.0,-7814.0,1
1.6450231498007923e+18,frame_4536.jpeg,1492.0,-198.0,-7910.0,1
1.645023149847438e+18,frame_4537.jpeg,1311.0,-241.0,-7871.0,1
1.6450231499009943e+18,frame_4538.jpeg,1340.0,-192.0,-7870.0,1
1.6450231499469501e+18,frame_4539.jpeg,1237.0,-169.0,-7960.0,1
1.6450231500000008e+18,frame_4540.jpeg,1492.0,-93.0,-7845.0,1
1.645023150044449e+18,frame_4541.jpeg,1255.0,-149.0,-7914.0,1
1.6450231501004608e+18,frame_4542.jpeg,1445.0,-273.0,-7862.0,1
1.645023150144112e+18,frame_4543.jpeg,1242.0,-94.0,-7833.0,1
1.6450231501990356e+18,frame_4544.jpeg,840.0,-197.0,-8037.0,1
1.6450231502455816e+18,frame_4545.jpeg,1621.0,-375.0,-7864.0,1
1.6450231502999473e+18,frame_4546.jpeg,2126.0,39.0,-7776.0,1
1.6450231503492326e+18,frame_4547.jpeg,709.0,126.0,-8006.0,1
1.6450231504000422e+18,frame_4548.jpeg,1558.0,-137.0,-7858.0,1
1.6450231504500964e+18,frame_4549.jpeg,1547.0,-337.0,-7859.0,1
1.6450231505007708e+18,frame_4550.jpeg,1499.0,-171.0,-7871.0,1
1.6450231505491574e+18,frame_4551.jpeg,887.0,12.0,-7916.0,1
1.6450231506011779e+18,frame_4552.jpeg,1278.0,-58.0,-8029.0,1
1.6450231506534252e+18,frame_4553.jpeg,1874.0,-576.0,-7621.0,1
1.6450231506984248e+18,frame_4554.jpeg,1516.0,-288.0,-7872.0,1
1.6450231507554565e+18,frame_4555.jpeg,997.0,55.0,-8003.0,1
1.6450231507999913e+18,frame_4556.jpeg,1394.0,13.0,-7849.0,1
1.645023150850597e+18,frame_4557.jpeg,1658.0,-164.0,-7859.0,1
1.645023150899345e+18,frame_4558.jpeg,1535.0,-122.0,-7863.0,1
1.6450231509535293e+18,frame_4559.jpeg,1369.0,13.0,-7861.0,1
1.6450231510004928e+18,frame_4560.jpeg,1456.0,-99.0,-7933.0,1
1.6450231524056323e+18,frame_4588.jpeg,6671.0,-2268.0,-3628.0,1
1.6450231524519624e+18,frame_4589.jpeg,7309.0,-2215.0,-3005.0,1
1.6450231525048013e+18,frame_4590.jpeg,6946.0,-2356.0,-3396.0,1
1.6450231525520297e+18,frame_4591.jpeg,6823.0,-2295.0,-3351.0,1
1.6450231526067046e+18,frame_4592.jpeg,7072.0,-2422.0,-3098.0,1
1.6450231526528812e+18,frame_4593.jpeg,6942.0,-2400.0,-3144.0,1
1.6450231527070728e+18,frame_4594.jpeg,6986.0,-2355.0,-3208.0,1
1.645023152752118e+18,frame_4595.jpeg,6940.0,-2354.0,-3196.0,1
1.6450231528027581e+18,frame_4596.jpeg,6955.0,-2364.0,-3138.0,1
1.6450231528586445e+18,frame_4597.jpeg,7187.0,-2302.0,-2960.0,1
1.64502315290385e+18,frame_4598.jpeg,6969.0,-2319.0,-3146.0,1
1.6450231529543421e+18,frame_4599.jpeg,6664.0,-2393.0,-3411.0,1
1.6450231530018176e+18,frame_4600.jpeg,7031.0,-2286.0,-2915.0,1
1.645023153054601e+18,frame_4601.jpeg,7445.0,-2191.0,-2491.0,1
1.6450231531097856e+18,frame_4602.jpeg,7357.0,-2481.0,-2485.0,1
1.645023153149461e+18,frame_4603.jpeg,6802.0,-2351.0,-2889.0,1
1.6450231532066074e+18,frame_4604.jpeg,7343.0,-2285.0,-2610.0,1
1.6450231532532992e+18,frame_4605.jpeg,7037.0,-2310.0,-2756.0,1
1.6450231533050286e+18,frame_4606.jpeg,7100.0,-2263.0,-2838.0,1
1.645023153358614e+18,frame_4607.jpeg,7383.0,-2220.0,-2669.0,1
1.6450231534039823e+18,frame_4608.jpeg,7084.0,-2296.0,-2658.0,1
1.6450231534518508e+18,frame_4609.jpeg,7170.0,-2257.0,-2726.0,1
1.6450231534958707e+18,frame_4610.jpeg,6849.0,-2273.0,-2901.0,1
1.6450231535526602e+18,frame_4611.jpeg,7288.0,-2320.0,-2612.0,1
1.6450231536016148e+18,frame_4612.jpeg,7429.0,-2251.0,-2082.0,1
1.6450231536581312e+18,frame_4613.jpeg,7372.0,-2286.0,-2435.0,1
1.645023153705949e+18,frame_4614.jpeg,7276.0,-2266.0,-2326.0,1
1.6450231537577014e+18,frame_4615.jpeg,7150.0,-2384.0,-2341.0,1
1.6450231538059625e+18,frame_4616.jpeg,7492.0,-2341.0,-2659.0,1
1.6450231538556897e+18,frame_4617.jpeg,6813.0,-2294.0,-3009.0,1
1.6450231539038715e+18,frame_4618.jpeg,7271.0,-2409.0,-2393.0,1
1.6450231539588782e+18,frame_4619.jpeg,7452.0,-2429.0,-2212.0,1
1.6450231540067868e+18,frame_4620.jpeg,7204.0,-2241.0,-2548.0,1
1.6450231540587412e+18,frame_4621.jpeg,7147.0,-2263.0,-2786.0,1
1.6450231541074668e+18,frame_4622.jpeg,7390.0,-2337.0,-2332.0,1
1.645023154152067e+18,frame_4623.jpeg,7405.0,-2509.0,-2165.0,1
1.6450231542020393e+18,frame_4624.jpeg,7198.0,-2381.0,-2512.0,1
1.6450231542561272e+18,frame_4625.jpeg,7062.0,-2359.0,-2442.0,1
1.645023154301389e+18,frame_4626.jpeg,7410.0,-2321.0,-2189.0,1
1.6450231543543004e+18,frame_4627.jpeg,7306.0,-2395.0,-2265.0,1
1.645023154404664e+18,frame_4628.jpeg,7429.0,-2201.0,-2336.0,1
1.6450231544559498e+18,frame_4629.jpeg,7213.0,-2256.0,-2408.0,1
1.6450231545046024e+18,frame_4630.jpeg,7392.0,-2490.0,-2225.0,1
1.6450231545586138e+18,frame_4631.jpeg,7522.0,-2414.0,-2199.0,1
1.6450231546038922e+18,frame_4632.jpeg,6884.0,-2307.0,-2770.0,1
1.6450231546595446e+18,frame_4633.jpeg,7759.0,-2269.0,-1883.0,1
1.645023154703949e+18,frame_4634.jpeg,7291.0,-2334.0,-2032.0,1
1.6450231547558054e+18,frame_4635.jpeg,7365.0,-2309.0,-2363.0,1
1.6450231548054612e+18,frame_4636.jpeg,7399.0,-2183.0,-2354.0,1
1.6450231548552873e+18,frame_4637.jpeg,7207.0,-2286.0,-2438.0,1
1.6450231549054874e+18,frame_4638.jpeg,7519.0,-2307.0,-1872.0,1
1.6450231549599322e+18,frame_4639.jpeg,7571.0,-2258.0,-1683.0,1
1.6450231550051405e+18,frame_4640.jpeg,7119.0,-2415.0,-2675.0,1
1.6450231550586422e+18,frame_4641.jpeg,7515.0,-2247.0,-1968.0,1
1.6450231551053256e+18,frame_4642.jpeg,7618.0,-2153.0,-1971.0,1
1.6450231551533396e+18,frame_4643.jpeg,7214.0,-2438.0,-2292.0,1
1.6450231552081605e+18,frame_4644.jpeg,7109.0,-2362.0,-2311.0,1
1.6450231552591882e+18,frame_4645.jpeg,7420.0,-2370.0,-2100.0,1
1.645023155309328e+18,frame_4646.jpeg,7353.0,-2272.0,-2345.0,1
1.645023155354766e+18,frame_4647.jpeg,7257.0,-2219.0,-2617.0,1
1.645023155409896e+18,frame_4648.jpeg,7209.0,-2224.0,-2677.0,1
1.6450231554569864e+18,frame_4649.jpeg,7336.0,-2219.0,-2366.0,1
1.6450231555098903e+18,frame_4650.jpeg,7446.0,-2259.0,-2422.0,1
1.645023155554359e+18,frame_4651.jpeg,7135.0,-2379.0,-2840.0,1
1.6450231556062013e+18,frame_4652.jpeg,7091.0,-2411.0,-2981.0,1
1.6450231586113096e+18,frame_4712.jpeg,5170.0,-2342.0,-5651.0,1
1.6450231586590175e+18,frame_4713.jpeg,5363.0,-2166.0,-5539.0,1
1.645023158711276e+18,frame_4714.jpeg,5174.0,-2219.0,-5564.0,1
1.6450231587589814e+18,frame_4715.jpeg,5355.0,-2239.0,-5543.0,1
1.645023158812412e+18,frame_4716.jpeg,5106.0,-2286.0,-5692.0,1
1.6450231588588262e+18,frame_4717.jpeg,5390.0,-2232.0,-5456.0,1
1.645023158912999e+18,frame_4718.jpeg,5290.0,-2198.0,-5609.0,1
1.645023158959495e+18,frame_4719.jpeg,5227.0,-2336.0,-5548.0,1
1.6450231590110656e+18,frame_4720.jpeg,5209.0,-2315.0,-5611.0,1
1.6450231590602401e+18,frame_4721.jpeg,5215.0,-2241.0,-5652.0,1
1.6450231591104635e+18,frame_4722.jpeg,5169.0,-2209.0,-5637.0,1
1.6450231591604447e+18,frame_4723.jpeg,5180.0,-2375.0,-5576.0,1
1.6450231592131546e+18,frame_4724.jpeg,5262.0,-2219.0,-5515.0,1
1.6450231592610268e+18,frame_4725.jpeg,5159.0,-2200.0,-5636.0,1
1.6450231593054313e+18,frame_4726.jpeg,5300.0,-2220.0,-5565.0,1
1.6450231593571e+18,frame_4727.jpeg,5307.0,-2259.0,-5506.0,1
1.645023159410442e+18,frame_4728.jpeg,5396.0,-2243.0,-5530.0,1
1.6450231594623212e+18,frame_4729.jpeg,5291.0,-2166.0,-5603.0,1
1.645023159514805e+18,frame_4730.jpeg,4968.0,-2433.0,-5731.0,1
1.6450231595592192e+18,frame_4731.jpeg,5556.0,-2180.0,-5358.0,1
1.6450231596102477e+18,frame_4732.jpeg,5560.0,-2069.0,-5436.0,1
1.645023159660575e+18,frame_4733.jpeg,5037.0,-2361.0,-5709.0,1
1.6450231597154598e+18,frame_4734.jpeg,5194.0,-2177.0,-5713.0,1
1.64502315976066e+18,frame_4735.jpeg,5403.0,-2127.0,-5431.0,1
1.6450231598094492e+18,frame_4736.jpeg,5345.0,-2453.0,-5461.0,1
1.6450231598597527e+18,frame_4737.jpeg,5451.0,-2307.0,-5418.0,1
1.645023159910933e+18,frame_4738.jpeg,5011.0,-2289.0,-5735.0,1
1.645023159962344e+18,frame_4739.jpeg,5273.0,-2056.0,-5691.0,1
1.64502316001499e+18,frame_4740.jpeg,5378.0,-2431.0,-5442.0,1
1.645023160066057e+18,frame_4741.jpeg,5427.0,-2236.0,-5430.0,1
1.6450231601142676e+18,frame_4742.jpeg,5214.0,-2114.0,-5577.0,1
1.6450231601646392e+18,frame_4743.jpeg,5153.0,-2290.0,-5662.0,1
1.6450231602135124e+18,frame_4744.jpeg,5346.0,-2241.0,-5520.0,1
1.6450231602635978e+18,frame_4745.jpeg,5273.0,-2235.0,-5566.0,1
1.6450231603091663e+18,frame_4746.jpeg,5312.0,-2269.0,-5549.0,1
1.645023160365596e+18,frame_4747.jpeg,5269.0,-2377.0,-5498.0,1
1.6450231604103224e+18,frame_4748.jpeg,5407.0,-2184.0,-5471.0,1
1.6450231604641725e+18,frame_4749.jpeg,5190.0,-2198.0,-5645.0,1
1.645023160510462e+18,frame_4750.jpeg,5181.0,-2223.0,-5721.0,1
1.6450231605652073e+18,frame_4751.jpeg,5434.0,-2297.0,-5402.0,1
1.645023160614731e+18,frame_4752.jpeg,5231.0,-2198.0,-5430.0,1
1.6450231606651965e+18,frame_4753.jpeg,4961.0,-2425.0,-5870.0,1
1.645023160710211e+18,frame_4754.jpeg,5255.0,-2187.0,-5524.0,1
1.645023160765223e+18,frame_4755.jpeg,5444.0,-1963.0,-5605.0,1
1.6450231608120507e+18,frame_4756.jpeg,5105.0,-2285.0,-5624.0,1
1.6450232057215217e+18,frame_5653.jpeg,4489.0,-249.0,-6657.0,1
1.6450232057676137e+18,frame_5654.jpeg,4236.0,-380.0,-6647.0,1
1.6450232058208433e+18,frame_5655.jpeg,4429.0,-276.0,-6736.0,1
1.6450232058722232e+18,frame_5656.jpeg,4311.0,-155.0,-6609.0,1
1.6450232059201956e+18,frame_5657.jpeg,4404.0,-274.0,-6670.0,1
1.645023205971322e+18,frame_5658.jpeg,4331.0,-337.0,-6636.0,1
1.6450232060214436e+18,frame_5659.jpeg,4384.0,-441.0,-6662.0,1
1.645023206070878e+18,frame_5660.jpeg,4615.0,-448.0,-6539.0,1
1.6450232061202368e+18,frame_5661.jpeg,4247.0,-383.0,-6651.0,1
1.6450232061756805e+18,frame_5662.jpeg,4621.0,-334.0,-6577.0,1
1.645023206220261e+18,frame_5663.jpeg,4319.0,-282.0,-6609.0,1
1.6450232062714524e+18,frame_5664.jpeg,4523.0,-345.0,-6525.0,1
1.6450232063195594e+18,frame_5665.jpeg,4628.0,-463.0,-6606.0,1
1.6450232063730253e+18,frame_5666.jpeg,4312.0,-256.0,-6606.0,1
1.6450232064219743e+18,frame_5667.jpeg,4462.0,-302.0,-6637.0,1
1.6450232064751864e+18,frame_5668.jpeg,4319.0,-434.0,-6572.0,1
1.6450232065204209e+18,frame_5669.jpeg,4509.0,-530.0,-6596.0,1
1.6450232065710408e+18,frame_5670.jpeg,4432.0,-500.0,-6480.0,1
1.645023206619222e+18,frame_5671.jpeg,4297.0,-583.0,-6635.0,1
1.6450232066723374e+18,frame_5672.jpeg,4575.0,-623.0,-6542.0,1
1.6450232067197094e+18,frame_5673.jpeg,4062.0,-326.0,-6810.0,1
1.6450232067713152e+18,frame_5674.jpeg,3865.0,113.0,-6617.0,1
1.645023206817889e+18,frame_5675.jpeg,4589.0,-469.0,-6548.0,1
1.645023206868959e+18,frame_5676.jpeg,4658.0,-674.0,-6481.0,1
1.6450232069192748e+18,frame_5677.jpeg,4388.0,-654.0,-6575.0,1
1.645023206972958e+18,frame_5678.jpeg,4383.0,-415.0,-6662.0,1
1.645023207018932e+18,frame_5679.jpeg,4396.0,-545.0,-6646.0,1
1.6450232070708296e+18,frame_5680.jpeg,4600.0,-712.0,-6527.0,1
1.645023207121274e+18,frame_5681.jpeg,4692.0,-778.0,-6459.0,1
1.6450232071733222e+18,frame_5682.jpeg,4133.0,-535.0,-6818.0,1
1.6450232072192256e+18,frame_5683.jpeg,4291.0,-451.0,-6527.0,1
1.6450232072686894e+18,frame_5684.jpeg,4538.0,-807.0,-6573.0,1
1.645023207317949e+18,frame_5685.jpeg,4624.0,-771.0,-6548.0,1
1.6450232073734804e+18,frame_5686.jpeg,4404.0,-538.0,-6604.0,1
1.6450232074191872e+18,frame_5687.jpeg,4212.0,-626.0,-6729.0,1
1.6450232074730235e+18,frame_5688.jpeg,4121.0,-649.0,-6763.0,1
1.6450232075229604e+18,frame_5689.jpeg,4441.0,-747.0,-6605.0,1
1.6450232075732398e+18,frame_5690.jpeg,4175.0,-882.0,-6771.0,1
1.645023207625016e+18,frame_5691.jpeg,3998.0,-798.0,-6879.0,1
1.645023207672224e+18,frame_5692.jpeg,4066.0,-193.0,-6983.0,1
1.6450232077254374e+18,frame_5693.jpeg,4780.0,148.0,-7297.0,1
1.6450232077723284e+18,frame_5694.jpeg,4102.0,303.0,-7273.0,1
1.6450232078265725e+18,frame_5695.jpeg,2265.0,-37.0,-6822.0,1
1.645023207870945e+18,frame_5696.jpeg,1747.0,367.0,-6678.0,1
1.6450232079252337e+18,frame_5697.jpeg,2479.0,924.0,-7347.0,1
1.6450232079723354e+18,frame_5698.jpeg,3860.0,1137.0,-8093.0,1
1.6450232080234685e+18,frame_5699.jpeg,2272.0,1110.0,-7563.0,1
1.6450232080752084e+18,frame_5700.jpeg,2159.0,1327.0,-7507.0,1
1.6450232081246925e+18,frame_5701.jpeg,2380.0,1159.0,-7479.0,1
1.6450232081729037e+18,frame_5702.jpeg,3121.0,760.0,-7404.0,1
1.6450232082233275e+18,frame_5703.jpeg,2840.0,1031.0,-7530.0,1
1.6450232082729398e+18,frame_5704.jpeg,2942.0,790.0,-7351.0,1
1.6450232083238618e+18,frame_5705.jpeg,2792.0,770.0,-7520.0,1
1.645023208372812e+18,frame_5706.jpeg,2584.0,709.0,-7569.0,1
1.6450232084212897e+18,frame_5707.jpeg,2423.0,689.0,-7605.0,1
1.6450232084713564e+18,frame_5708.jpeg,2506.0,668.0,-7559.0,1
1.6450232085285906e+18,frame_5709.jpeg,2845.0,822.0,-7420.0,1
1.6450232085724314e+18,frame_5710.jpeg,2424.0,813.0,-7606.0,1
1.6450232086254313e+18,frame_5711.jpeg,2734.0,912.0,-7347.0,1
1.6450232086721e+18,frame_5712.jpeg,2722.0,745.0,-7528.0,1
1.6450232087229914e+18,frame_5713.jpeg,2629.0,768.0,-7485.0,1
1.6450232087733865e+18,frame_5714.jpeg,2996.0,908.0,-7307.0,1
1.6450232088362227e+18,frame_5715.jpeg,3060.0,888.0,-7382.0,1
1.64502320887355e+18,frame_5716.jpeg,2871.0,670.0,-7394.0,1
1.6450232089254548e+18,frame_5717.jpeg,2775.0,920.0,-7475.0,1
1.64502320897378e+18,frame_5718.jpeg,2947.0,1078.0,-7295.0,1
1.645023209021103e+18,frame_5719.jpeg,3247.0,804.0,-7319.0,1
1.6450232090716285e+18,frame_5720.jpeg,2335.0,491.0,-7688.0,1
1.6450232091238339e+18,frame_5721.jpeg,2886.0,657.0,-7420.0,1
1.6450232091739095e+18,frame_5722.jpeg,2591.0,809.0,-7559.0,1
1.6450232092287232e+18,frame_5723.jpeg,2027.0,654.0,-7628.0,1
1.6450232092889457e+18,frame_5724.jpeg,2349.0,730.0,-7545.0,1
1.64502320932334e+18,frame_5725.jpeg,2811.0,722.0,-7591.0,1
1.6450232093763648e+18,frame_5726.jpeg,2667.0,686.0,-7425.0,1
1.645023209426138e+18,frame_5727.jpeg,2474.0,826.0,-7674.0,1
1.645023209476053e+18,frame_5728.jpeg,2661.0,852.0,-7460.0,1
1.645023209521258e+18,frame_5729.jpeg,2757.0,775.0,-7620.0,1
1.6450232095759355e+18,frame_5730.jpeg,2352.0,698.0,-7864.0,1
1.6450232096216392e+18,frame_5731.jpeg,2252.0,709.0,-7854.0,1
1.6450232096770437e+18,frame_5732.jpeg,2051.0,712.0,-7737.0,1
1.6450232097167324e+18,frame_5733.jpeg,2177.0,1295.0,-8037.0,1
1.6450232097767578e+18,frame_5734.jpeg,2037.0,1051.0,-7847.0,1
1.6450232098236052e+18,frame_5735.jpeg,3189.0,1073.0,-7736.0,1
