timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, ASSEMBLY1_BIMANUAL
1.646147126351759e+18,-2296.0,-6260.0,3831.0,1
1.6461471264065308e+18,-5031.0,-5082.0,5488.0,1
1.6461471264506053e+18,-6401.0,-3535.0,5551.0,1
1.6461471265058245e+18,-7038.0,-1284.0,6461.0,1
1.6461471265534034e+18,-6813.0,113.0,6981.0,1
1.6461471266051597e+18,-6763.0,-33.0,6882.0,1
1.646147126656102e+18,-6833.0,-94.0,7053.0,1
1.6461471267033677e+18,-8631.0,-1392.0,7925.0,1
1.6461471267531085e+18,-9710.0,-4523.0,8670.0,1
1.6461471268048786e+18,-7442.0,-5924.0,7174.0,1
1.6461471268612247e+18,-4358.0,-4986.0,5770.0,1
1.646147126904802e+18,-640.0,-2826.0,5444.0,1
1.64614712695837e+18,721.0,-1401.0,5937.0,1
1.6461471270051412e+18,1047.0,-2417.0,6509.0,1
1.6461471270556908e+18,306.0,-2925.0,6659.0,1
1.6461471271028823e+18,-46.0,-4601.0,6745.0,1
1.6461471271564603e+18,-104.0,-5085.0,6255.0,1
1.6461471272048435e+18,-10.0,-5503.0,5903.0,1
1.646147127255914e+18,-160.0,-5434.0,6275.0,1
1.6461471273036623e+18,365.0,-5192.0,5888.0,1
1.6461471273556344e+18,485.0,-5498.0,6156.0,1
1.6461471274028995e+18,700.0,-5678.0,5955.0,1
1.646147127457363e+18,667.0,-5811.0,5809.0,1
1.6461471275000532e+18,802.0,-6052.0,5739.0,1
1.6461471275804099e+18,608.0,-6380.0,6044.0,1
1.646147127597837e+18,391.0,-6399.0,6140.0,1
1.6461471276568952e+18,745.0,-5881.0,5703.0,1
1.6461471277028227e+18,650.0,-5424.0,5887.0,1
1.6461471277579318e+18,489.0,-6402.0,5505.0,1
1.6461471277981722e+18,781.0,-6879.0,5001.0,1
1.6461471278711875e+18,1022.0,-7185.0,4741.0,1
1.6461471278711875e+18,1022.0,-7185.0,4741.0,1
1.6461471279516982e+18,1045.0,-7251.0,4742.0,1
1.646147128004607e+18,790.0,-6704.0,5039.0,1
1.6461471280537277e+18,750.0,-7080.0,5129.0,1
1.6461471281016108e+18,718.0,-5241.0,6613.0,1
1.6461471281532193e+18,566.0,-4694.0,6637.0,1
1.6461471282096643e+18,508.0,-5916.0,5748.0,1
1.6461471282563533e+18,564.0,-5840.0,5953.0,1
1.646147128306767e+18,529.0,-5747.0,5960.0,1
1.6461471283563602e+18,752.0,-5848.0,5665.0,1
1.6461471284089708e+18,658.0,-6225.0,6063.0,1
1.646147128459816e+18,608.0,-5271.0,6403.0,1
1.6461471285083203e+18,900.0,-5699.0,6083.0,1
1.6461471285571668e+18,859.0,-5257.0,5494.0,1
1.6461471286074043e+18,593.0,-7010.0,5778.0,1
1.6461471286586568e+18,631.0,-6137.0,5721.0,1
1.646147128706924e+18,797.0,-7343.0,5471.0,1
1.646147128756036e+18,709.0,-5470.0,5495.0,1
1.6461471287773396e+18,328.0,-4580.0,5749.0,1
1.6461471288580099e+18,179.0,-4665.0,5957.0,1
1.6461471289070008e+18,674.0,-6244.0,3907.0,1
1.6461471289584794e+18,405.0,-6515.0,4243.0,1
1.6461471290112573e+18,-258.0,-7414.0,3820.0,1
1.6461471290577682e+18,41.0,-8156.0,4121.0,1
1.6461471291077844e+18,185.0,-7728.0,4300.0,1
1.6461471291567552e+18,-383.0,-7898.0,4474.0,1
1.646147129210381e+18,102.0,-7842.0,3692.0,1
1.6461471292577907e+18,-327.0,-7198.0,3938.0,1
1.6461471293087514e+18,-593.0,-6512.0,4302.0,1
1.646147129355451e+18,-874.0,-4561.0,4361.0,1
1.6461471294081247e+18,-3133.0,-3144.0,5617.0,1
1.6461471294591432e+18,-4416.0,-3911.0,5594.0,1
1.6461471295086397e+18,-4336.0,-5132.0,5742.0,1
1.6461471295563238e+18,-3171.0,-5241.0,6062.0,1
1.6461471296064566e+18,-3338.0,-6329.0,6707.0,1
1.6461471296589683e+18,-2806.0,-7588.0,6158.0,1
1.6461471297068562e+18,-3095.0,-6031.0,7297.0,1
1.6461471297576737e+18,-3172.0,-3901.0,7624.0,1
1.6461471298083686e+18,-3230.0,-2908.0,6614.0,1
1.6461471298598236e+18,-4196.0,-2589.0,6770.0,1
1.6461471299082675e+18,-4631.0,-2737.0,6413.0,1
1.6461471299601075e+18,-5702.0,-3519.0,7297.0,1
1.6461471300069686e+18,-5275.0,-3198.0,6453.0,1
