timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, DELIVERY_BIMANUAL
1.6461471389224348e+18,713.0,-746.0,6159.0,1
1.6461471389713692e+18,63.0,-227.0,8678.0,1
1.6461471390212398e+18,858.0,300.0,9268.0,1
1.6461471390702267e+18,1372.0,1038.0,8668.0,1
1.6461471391314668e+18,2183.0,617.0,8408.0,1
1.6461471391690253e+18,2424.0,1328.0,8114.0,1
1.6461471392222246e+18,2009.0,-288.0,8371.0,1
1.6461471392707994e+18,2053.0,-171.0,8176.0,1
1.646147139321878e+18,1995.0,-1619.0,7747.0,1
1.6461471393687404e+18,2155.0,-2076.0,7673.0,1
1.6461471394192845e+18,2071.0,-2987.0,7796.0,1
1.6461471394749711e+18,2027.0,-2540.0,8065.0,1
1.6461471395189576e+18,2214.0,-2652.0,7551.0,1
1.6461471395744108e+18,2086.0,-1835.0,7332.0,1
1.6461471396203756e+18,1730.0,-3510.0,7306.0,1
1.6461471396707873e+18,1831.0,-3929.0,6998.0,1
1.6461471397201295e+18,1699.0,-3654.0,7735.0,1
1.646147139767842e+18,1865.0,-4326.0,7903.0,1
1.6461471398185718e+18,1930.0,-3649.0,7663.0,1
1.6461471398735004e+18,1944.0,-3833.0,7256.0,1
1.64614713991946e+18,1709.0,-3501.0,7776.0,1
1.6461471399743526e+18,1648.0,-4224.0,7942.0,1
1.6461471400213158e+18,1707.0,-3268.0,7407.0,1
1.6461471400737728e+18,1851.0,-1299.0,7709.0,1
1.6461471401186744e+18,2006.0,-979.0,7544.0,1
1.6461471401739016e+18,1517.0,-2015.0,7455.0,1
1.646147140218861e+18,1353.0,-2847.0,7315.0,1
1.6461471402706158e+18,1179.0,-3713.0,7530.0,1
1.6461471403191252e+18,1419.0,-3960.0,7681.0,1
1.6461471403754824e+18,1575.0,-3737.0,7209.0,1
1.6461471404240225e+18,1168.0,-3958.0,7402.0,1
1.646147140474474e+18,1157.0,-2489.0,7429.0,1
1.6461471405191675e+18,1249.0,-2898.0,7543.0,1
1.646147140573573e+18,794.0,-2797.0,7942.0,1
1.6461471406226977e+18,303.0,-2336.0,8105.0,1
1.6461471406713324e+18,194.0,-3119.0,7632.0,1
1.6461471407217193e+18,-367.0,-4012.0,7986.0,1
1.6461471407962778e+18,-576.0,-4087.0,8179.0,1
1.6461471408278177e+18,-554.0,-4099.0,7994.0,1
1.6461471408732713e+18,2804.0,-3936.0,6091.0,1
1.6461471409200704e+18,809.0,-4439.0,7681.0,1
1.6461471409734897e+18,3080.0,-2373.0,7714.0,1
1.6461471410208563e+18,3228.0,1161.0,10753.0,1
1.6461471410780012e+18,3793.0,1338.0,10050.0,1
1.6461471411233303e+18,4369.0,2155.0,8248.0,1
1.6461471411739802e+18,3913.0,186.0,6540.0,1
1.6461471412234975e+18,1725.0,-969.0,7508.0,1
1.6461471412696678e+18,683.0,-1672.0,8173.0,1
1.6461471413241272e+18,611.0,-227.0,8419.0,1
1.6461471413736678e+18,894.0,461.0,9662.0,1
1.646147141422967e+18,1868.0,487.0,9411.0,1
1.646147141474718e+18,2171.0,275.0,7876.0,1
1.646147141523109e+18,1622.0,1246.0,7688.0,1
1.6461471415722652e+18,1386.0,1540.0,7814.0,1
1.646147141626358e+18,1664.0,1828.0,7692.0,1
1.646147141672674e+18,2173.0,1297.0,8154.0,1
1.646147141729643e+18,2416.0,576.0,8100.0,1
1.6461471417701755e+18,2200.0,962.0,7955.0,1
1.6461471418261824e+18,2135.0,-1002.0,8215.0,1
1.6461471418726277e+18,2262.0,648.0,7698.0,1
1.6461471419218145e+18,1816.0,-1385.0,8319.0,1
1.646147141969403e+18,1713.0,585.0,7845.0,1
1.6461471420264415e+18,1785.0,135.0,8169.0,1
1.646147142077415e+18,1958.0,1069.0,8425.0,1
1.646147142126481e+18,2195.0,-105.0,8667.0,1
1.6461471421695068e+18,2435.0,-955.0,8119.0,1
1.646147142226522e+18,2509.0,-134.0,8179.0,1
1.646147142272201e+18,2219.0,-462.0,7999.0,1
1.646147142327552e+18,1811.0,-310.0,8244.0,1
1.646147142371421e+18,1874.0,1258.0,8004.0,1
1.6461471424223365e+18,2086.0,1163.0,8152.0,1
1.646147142471554e+18,2254.0,2861.0,8259.0,1
1.6461471425228452e+18,2371.0,2996.0,7354.0,1
1.6461471425726907e+18,2298.0,2481.0,7308.0,1
1.6461471426243453e+18,2009.0,-778.0,8071.0,1
1.646147142677079e+18,2379.0,667.0,7874.0,1
1.6461471427267177e+18,2572.0,173.0,8173.0,1
1.64614714277605e+18,2354.0,329.0,8164.0,1
1.646147142823633e+18,2180.0,-563.0,8434.0,1
1.6461471428736374e+18,2157.0,22.0,8455.0,1
1.6461471429220552e+18,2091.0,-253.0,8483.0,1
1.6461471429757786e+18,2330.0,33.0,8071.0,1
1.6461471430274063e+18,1979.0,-355.0,8182.0,1
1.6461471430819318e+18,2183.0,-746.0,8264.0,1
1.6461471431260946e+18,2381.0,-1017.0,8171.0,1
1.6461471431753917e+18,2595.0,792.0,8166.0,1
1.6461471432232036e+18,2325.0,3681.0,7748.0,1
1.6461471432769329e+18,1791.0,2315.0,7623.0,1
1.6461471433242045e+18,1776.0,4323.0,7345.0,1
1.6461471433734277e+18,2017.0,2554.0,8196.0,1
1.6461471434232317e+18,2055.0,1623.0,7938.0,1
1.646147143475282e+18,1896.0,1185.0,7813.0,1
1.6461471435213117e+18,1740.0,1502.0,8139.0,1
1.6461471435767493e+18,2053.0,675.0,8064.0,1
1.6461471436222487e+18,2329.0,-30.0,8162.0,1
1.6461471436769766e+18,1874.0,1184.0,8120.0,1
1.646147143720171e+18,1569.0,-1843.0,8275.0,1
1.6461471437766203e+18,1730.0,-709.0,8095.0,1
1.6461471438271565e+18,1783.0,-829.0,8207.0,1
1.6461471438741307e+18,1883.0,-632.0,7976.0,1
1.6461471439261312e+18,2031.0,-991.0,8066.0,1
1.6461471439792996e+18,1892.0,-1053.0,8046.0,1
1.6461471440267244e+18,1764.0,-1000.0,8864.0,1
1.646147144074565e+18,1495.0,-2251.0,8312.0,1
1.6461471441225e+18,1775.0,-1723.0,8398.0,1
1.6461471441747628e+18,2025.0,-1672.0,8394.0,1
1.6461471442226214e+18,1829.0,-1266.0,8449.0,1
1.6461471442748716e+18,1675.0,-1606.0,8040.0,1
1.64614714433037e+18,1655.0,-722.0,7927.0,1
1.6461471443761044e+18,1524.0,-617.0,7945.0,1
1.6461471444274836e+18,1211.0,221.0,7607.0,1
1.6461471444754437e+18,1165.0,-1202.0,7969.0,1
1.6461471445293417e+18,315.0,-1678.0,8503.0,1
1.6461471445785866e+18,100.0,-1614.0,8422.0,1
1.6461471446316902e+18,-501.0,-2790.0,7802.0,1
1.6461471446983398e+18,-560.0,-3019.0,7379.0,1
1.6461471447285796e+18,1053.0,-4504.0,4405.0,1
1.6461471447762015e+18,3555.0,-4388.0,3151.0,1
1.6461471448298627e+18,5081.0,-3676.0,2252.0,1
1.64614714487295e+18,4492.0,-2656.0,3905.0,1
1.646147144927153e+18,4096.0,-2019.0,5442.0,1
1.6461471449772577e+18,1452.0,-3191.0,10359.0,1
1.646147145027816e+18,939.0,-3076.0,11188.0,1
1.6461472202187264e+18,-1343.0,-6472.0,5786.0,1
1.6461472202715564e+18,-22.0,-7294.0,5634.0,1
1.6461472203211292e+18,849.0,-6082.0,6493.0,1
1.6461472203708644e+18,1950.0,-5352.0,6509.0,1
1.6461472204180641e+18,2291.0,-4435.0,7010.0,1
1.6461472204703037e+18,2692.0,-2539.0,7636.0,1
1.6461472205164242e+18,2983.0,-1939.0,7603.0,1
1.6461472205730278e+18,2938.0,-1890.0,7670.0,1
1.6461472206212342e+18,2866.0,-1311.0,7244.0,1
1.6461472206713326e+18,2057.0,-1351.0,7862.0,1
1.646147220725655e+18,1314.0,608.0,7006.0,1
1.6461472207712755e+18,876.0,134.0,7439.0,1
1.6461472208220247e+18,1161.0,2195.0,6768.0,1
1.6461472208711634e+18,813.0,888.0,7769.0,1
1.6461472209265464e+18,757.0,2791.0,8155.0,1
1.6461472209703357e+18,1121.0,2228.0,8305.0,1
1.6461472210210924e+18,1492.0,2186.0,7952.0,1
1.6461472210698888e+18,1450.0,2313.0,8248.0,1
1.6461472211201948e+18,1352.0,2408.0,8326.0,1
1.6461472211724582e+18,1520.0,3081.0,8001.0,1
1.646147221228333e+18,1509.0,2692.0,7928.0,1
1.646147221271668e+18,1638.0,1492.0,7496.0,1
1.6461472213243438e+18,1487.0,1132.0,7554.0,1
1.6461472213713674e+18,1641.0,3025.0,7519.0,1
1.6461472214187948e+18,1807.0,3090.0,8161.0,1
1.646147221468925e+18,1846.0,2696.0,7750.0,1
1.646147221523912e+18,1646.0,2608.0,8000.0,1
1.6461472215704387e+18,937.0,2737.0,7862.0,1
1.646147221625703e+18,-39.0,3232.0,8992.0,1
1.646147221672016e+18,-630.0,3300.0,9442.0,1
1.6461472217199672e+18,362.0,1915.0,7658.0,1
1.6461472217712735e+18,3342.0,-636.0,6005.0,1
1.6461472218250112e+18,4288.0,1814.0,4491.0,1
1.6461472218718257e+18,3882.0,3825.0,4782.0,1
1.6461472219247695e+18,2513.0,6716.0,6383.0,1
1.6461472219715779e+18,1462.0,8343.0,8206.0,1
1.6461472220235502e+18,1702.0,6554.0,9997.0,1
1.6461472220718418e+18,2162.0,5674.0,8910.0,1
1.6461472221247918e+18,3565.0,3774.0,8353.0,1
1.6461472221600312e+18,3987.0,3613.0,7017.0,1
1.6461472222188321e+18,3004.0,1558.0,6520.0,1
1.6461472222770007e+18,726.0,-477.0,6992.0,1
1.646147222321236e+18,228.0,-957.0,7968.0,1
1.6461472223757932e+18,1679.0,1999.0,6843.0,1
1.6461472224247299e+18,3617.0,1683.0,5756.0,1
1.646147222475076e+18,2629.0,4718.0,6218.0,1
1.6461472225209546e+18,1959.0,4899.0,7412.0,1
1.6461472225761587e+18,675.0,6098.0,7366.0,1
1.646147222590575e+18,561.0,5877.0,7208.0,1
1.6461472226575304e+18,565.0,5653.0,7248.0,1
1.6461472227227515e+18,537.0,5177.0,8448.0,1
1.6461472227720527e+18,704.0,4216.0,7352.0,1
1.6461472228229002e+18,504.0,4627.0,7170.0,1
1.646147222873291e+18,716.0,4578.0,6953.0,1
1.6461472229237972e+18,849.0,4523.0,6853.0,1
1.6461472229726083e+18,896.0,4765.0,6533.0,1
1.6461472230233308e+18,511.0,5078.0,7189.0,1
1.6461472230704745e+18,814.0,4962.0,7249.0,1
1.6461472231237545e+18,1164.0,4862.0,7073.0,1
1.6461472231734275e+18,1309.0,4650.0,6757.0,1
1.6461472232248778e+18,1136.0,5243.0,6308.0,1
1.6461472232736246e+18,1197.0,5285.0,6201.0,1
1.6461472233194685e+18,1056.0,5158.0,6487.0,1
1.646147223372395e+18,910.0,5251.0,6451.0,1
1.6461472234187845e+18,849.0,5503.0,6272.0,1
1.6461472234773115e+18,867.0,5129.0,6791.0,1
1.6461472235239729e+18,764.0,5371.0,6843.0,1
1.6461472235764017e+18,503.0,5119.0,7409.0,1
1.6461472236247964e+18,746.0,5193.0,7392.0,1
1.6461472236760845e+18,764.0,5094.0,7135.0,1
1.6461472237219254e+18,270.0,4711.0,7463.0,1
1.6461472237766582e+18,641.0,4361.0,6886.0,1
1.6461472238194895e+18,524.0,5248.0,5457.0,1
1.6461472238765535e+18,594.0,5389.0,4580.0,1
1.6461472239267005e+18,425.0,4996.0,4001.0,1
1.646147223977705e+18,1232.0,2895.0,3442.0,1
1.6461472240281093e+18,1559.0,100.0,2816.0,1
1.646147224072326e+18,1785.0,-767.0,1856.0,1
1.6461472241279173e+18,1131.0,-5293.0,2509.0,1
1.6461472241762552e+18,484.0,-6822.0,1517.0,1
1.6461472242289352e+18,-289.0,-12170.0,3061.0,1
1.6461472242719685e+18,-2171.0,-11590.0,3343.0,1
