timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose,File Name
1.6463859667137846e+18,-3550.0,-5962.0,5119.0,frame_1122.jpeg
1.6463859667759255e+18,-3558.0,-5935.0,5112.0,frame_1123.jpeg
1.6463859668042703e+18,-3561.0,-5898.0,5106.0,frame_1124.jpeg
1.6463859668483686e+18,-3478.0,-5739.0,5029.0,frame_1125.jpeg
1.6463859669033743e+18,-3429.0,-5712.0,5003.0,frame_1126.jpeg
1.6463859669482545e+18,-3288.0,-5887.0,4954.0,frame_1127.jpeg
1.6463859669990866e+18,-1130.0,-12722.0,8995.0,frame_1128.jpeg
1.64638596704964e+18,503.0,-12531.0,7907.0,frame_1129.jpeg
1.6463859161844751e+18,-5730.0,-1998.0,5893.0,frame_113.jpeg
1.64638596709867e+18,2787.0,-7197.0,4794.0,frame_1130.jpeg
1.6463859671508974e+18,3223.0,-3431.0,1749.0,frame_1131.jpeg
1.6463859671893852e+18,2917.0,-1675.0,676.0,frame_1132.jpeg
1.6463859672493588e+18,638.0,-664.0,1949.0,frame_1133.jpeg
1.6463859672976394e+18,-854.0,-865.0,6826.0,frame_1134.jpeg
1.6463859673506166e+18,582.0,2110.0,6646.0,frame_1135.jpeg
1.6463859673986606e+18,2280.0,757.0,7172.0,frame_1136.jpeg
1.6463859674494853e+18,1969.0,1956.0,7436.0,frame_1137.jpeg
1.646385967472616e+18,2081.0,986.0,7801.0,frame_1138.jpeg
1.6463859675548938e+18,2135.0,850.0,7920.0,frame_1139.jpeg
1.6463859162334564e+18,-5462.0,-2201.0,6261.0,frame_114.jpeg
1.646385967598709e+18,3138.0,-410.0,7149.0,frame_1140.jpeg
1.6463859676553324e+18,2719.0,815.0,7747.0,frame_1141.jpeg
1.6463859676995973e+18,1803.0,417.0,8423.0,frame_1142.jpeg
1.6463859677543114e+18,1899.0,187.0,7491.0,frame_1143.jpeg
1.6463859677982513e+18,1731.0,-232.0,8338.0,frame_1144.jpeg
1.646385967849216e+18,1901.0,-792.0,8109.0,frame_1145.jpeg
1.6463859678983224e+18,1943.0,-1276.0,7951.0,frame_1146.jpeg
1.6463859679492083e+18,1763.0,140.0,8582.0,frame_1147.jpeg
1.6463859679964093e+18,1285.0,206.0,8485.0,frame_1148.jpeg
1.6463859680475597e+18,1075.0,-492.0,7785.0,frame_1149.jpeg
1.646385916281915e+18,-5441.0,-2358.0,6373.0,frame_115.jpeg
1.6463859680971707e+18,2218.0,-1228.0,7500.0,frame_1150.jpeg
1.6463859681495117e+18,3219.0,-1545.0,7737.0,frame_1151.jpeg
1.6463859681980961e+18,4251.0,-2968.0,7370.0,frame_1152.jpeg
1.6463859682538724e+18,4950.0,-3164.0,7402.0,frame_1153.jpeg
1.646385968296731e+18,4348.0,-3637.0,7365.0,frame_1154.jpeg
1.6463859683529672e+18,2729.0,-2518.0,8797.0,frame_1155.jpeg
1.6463859683994516e+18,2870.0,-3299.0,7986.0,frame_1156.jpeg
1.6463859684500001e+18,2549.0,-1243.0,8142.0,frame_1157.jpeg
1.6463859684978683e+18,2197.0,-756.0,8383.0,frame_1158.jpeg
1.6463859685552745e+18,2176.0,502.0,8883.0,frame_1159.jpeg
1.646385916335276e+18,-5586.0,-2210.0,6285.0,frame_116.jpeg
1.6463859686079813e+18,2536.0,255.0,7976.0,frame_1160.jpeg
1.646385968651783e+18,2624.0,-609.0,7720.0,frame_1161.jpeg
1.6463859687011172e+18,2874.0,-824.0,7665.0,frame_1162.jpeg
1.6463859687489564e+18,2686.0,-569.0,7925.0,frame_1163.jpeg
1.646385968803895e+18,2502.0,-1040.0,7962.0,frame_1164.jpeg
1.646385968842183e+18,2632.0,-701.0,7830.0,frame_1165.jpeg
1.6463859689045489e+18,2596.0,-380.0,7564.0,frame_1166.jpeg
1.646385968968629e+18,2456.0,-361.0,7503.0,frame_1167.jpeg
1.646385968968629e+18,2456.0,-361.0,7503.0,frame_1168.jpeg
1.6463859690616942e+18,2395.0,-363.0,7503.0,frame_1169.jpeg
1.6463859163835996e+18,-5593.0,-2212.0,6145.0,frame_117.jpeg
1.6463859691028344e+18,1728.0,-1051.0,7475.0,frame_1170.jpeg
1.6463859691523167e+18,1816.0,-2218.0,5686.0,frame_1171.jpeg
1.6463859692025375e+18,3291.0,-3986.0,467.0,frame_1172.jpeg
1.6463859692504064e+18,3173.0,-6691.0,1493.0,frame_1173.jpeg
1.6463859693026616e+18,2970.0,-6377.0,692.0,frame_1174.jpeg
1.6463859693513124e+18,2409.0,-7193.0,68.0,frame_1175.jpeg
1.6463859694057044e+18,2110.0,-9016.0,-1571.0,frame_1176.jpeg
1.6463859694477207e+18,2266.0,-9295.0,-1860.0,frame_1177.jpeg
1.6463859695011187e+18,1842.0,-8608.0,-2471.0,frame_1178.jpeg
1.6463859695515912e+18,1047.0,-8542.0,-2395.0,frame_1179.jpeg
1.6463859164398234e+18,-5711.0,-2114.0,5876.0,frame_118.jpeg
1.6463859696058995e+18,530.0,-8504.0,-2887.0,frame_1180.jpeg
1.646385969652111e+18,234.0,-8164.0,-3293.0,frame_1181.jpeg
1.646385969727126e+18,-104.0,-8323.0,-2947.0,frame_1182.jpeg
1.646385969727126e+18,-104.0,-8323.0,-2947.0,frame_1183.jpeg
1.6463859697739277e+18,-185.0,-8413.0,-2874.0,frame_1184.jpeg
1.646385969899415e+18,-247.0,-8467.0,-2828.0,frame_1185.jpeg
1.646385969899415e+18,-247.0,-8467.0,-2828.0,frame_1186.jpeg
1.646385969966918e+18,-294.0,-8491.0,-2811.0,frame_1187.jpeg
1.646385969966918e+18,-294.0,-8491.0,-2811.0,frame_1188.jpeg
1.646385970110585e+18,-336.0,-8477.0,-2809.0,frame_1189.jpeg
1.6463859164851123e+18,-5742.0,-2042.0,5877.0,frame_119.jpeg
1.646385970110585e+18,-336.0,-8477.0,-2809.0,frame_1190.jpeg
1.6463859701762173e+18,-369.0,-8441.0,-2818.0,frame_1191.jpeg
1.6463859702080778e+18,-326.0,-8164.0,-3708.0,frame_1192.jpeg
1.646385970236641e+18,-550.0,-8847.0,-3408.0,frame_1193.jpeg
1.646385970236641e+18,-550.0,-8847.0,-3408.0,frame_1194.jpeg
1.6463859704040955e+18,-547.0,-8826.0,-3282.0,frame_1195.jpeg
1.6463859704040955e+18,-547.0,-8826.0,-3282.0,frame_1196.jpeg
1.6463859704549711e+18,-2580.0,-7089.0,-3562.0,frame_1197.jpeg
1.6463859705049183e+18,-2608.0,-7375.0,-3252.0,frame_1198.jpeg
1.6463859705551885e+18,-2512.0,-7606.0,-2918.0,frame_1199.jpeg
1.646385916534356e+18,-5561.0,-2205.0,6169.0,frame_120.jpeg
1.646385970606388e+18,-2508.0,-7766.0,-2540.0,frame_1200.jpeg
1.6463859706534674e+18,-2430.0,-7472.0,-2108.0,frame_1201.jpeg
1.6463859707044472e+18,-2114.0,-6940.0,-1921.0,frame_1202.jpeg
1.6463859707551578e+18,-1963.0,-7300.0,-2048.0,frame_1203.jpeg
1.6463859708031923e+18,-1842.0,-7008.0,-2109.0,frame_1204.jpeg
1.6463859708528786e+18,-1864.0,-7323.0,-2374.0,frame_1205.jpeg
1.6463859709023626e+18,-2018.0,-7386.0,-2513.0,frame_1206.jpeg
1.6463859709531028e+18,-1968.0,-7802.0,-2638.0,frame_1207.jpeg
1.646385971003731e+18,-1592.0,-8789.0,-2671.0,frame_1208.jpeg
1.6463859710547615e+18,-1567.0,-9617.0,-1873.0,frame_1209.jpeg
1.646385916588653e+18,-5534.0,-2283.0,6245.0,frame_121.jpeg
1.6463859711027791e+18,-2251.0,-10507.0,-1682.0,frame_1210.jpeg
1.6463859711585592e+18,-2923.0,-11825.0,356.0,frame_1211.jpeg
1.6463859712039567e+18,-2138.0,-11727.0,1997.0,frame_1212.jpeg
1.6463859712554647e+18,176.0,-7446.0,3187.0,frame_1213.jpeg
1.6463859713033398e+18,1945.0,-4786.0,1941.0,frame_1214.jpeg
1.6463859713556787e+18,1616.0,-5074.0,1047.0,frame_1215.jpeg
1.6463859714079997e+18,747.0,-4957.0,1109.0,frame_1216.jpeg
1.6463859714547804e+18,517.0,-5512.0,2449.0,frame_1217.jpeg
1.6463859715022518e+18,1058.0,-5072.0,3448.0,frame_1218.jpeg
1.6463859715553009e+18,1865.0,-4979.0,4328.0,frame_1219.jpeg
1.6463859166330514e+18,-5690.0,-2094.0,6131.0,frame_122.jpeg
1.6463859716028206e+18,2555.0,-5480.0,4760.0,frame_1220.jpeg
1.6463859716550897e+18,3196.0,-6141.0,5012.0,frame_1221.jpeg
1.64638597170286e+18,3659.0,-6609.0,4750.0,frame_1222.jpeg
1.6463859717536028e+18,3895.0,-6796.0,4348.0,frame_1223.jpeg
1.646385971802365e+18,3720.0,-6995.0,4159.0,frame_1224.jpeg
1.646385971855521e+18,3505.0,-7055.0,3935.0,frame_1225.jpeg
1.6463859719082583e+18,3378.0,-6793.0,3795.0,frame_1226.jpeg
1.646385971953792e+18,3216.0,-6928.0,3890.0,frame_1227.jpeg
1.6463859720053599e+18,3215.0,-6578.0,3849.0,frame_1228.jpeg
1.646385972055836e+18,3459.0,-6447.0,3925.0,frame_1229.jpeg
1.6463859166847158e+18,-5706.0,-2073.0,5892.0,frame_123.jpeg
1.6463859721099543e+18,4542.0,-6628.0,3792.0,frame_1230.jpeg
1.6463859721560356e+18,5591.0,-6085.0,3839.0,frame_1231.jpeg
1.6463859722076974e+18,5672.0,-7175.0,4054.0,frame_1232.jpeg
1.6463859722551148e+18,4329.0,-5950.0,3920.0,frame_1233.jpeg
1.6463859723033923e+18,4022.0,-6132.0,3599.0,frame_1234.jpeg
1.6463859723575764e+18,3913.0,-6711.0,3275.0,frame_1235.jpeg
1.646385972407312e+18,1961.0,-7078.0,2884.0,frame_1236.jpeg
1.6463859724527393e+18,1939.0,-6282.0,3406.0,frame_1237.jpeg
1.646385972507937e+18,3068.0,-5992.0,3024.0,frame_1238.jpeg
1.6463859725497436e+18,3494.0,-5925.0,2998.0,frame_1239.jpeg
1.646385916734021e+18,-5680.0,-2103.0,5833.0,frame_124.jpeg
1.6463859726065687e+18,3753.0,-5649.0,3245.0,frame_1240.jpeg
1.6463859726577308e+18,4107.0,-6396.0,2774.0,frame_1241.jpeg
1.646385972702518e+18,4280.0,-6823.0,2577.0,frame_1242.jpeg
1.6463859727575273e+18,3951.0,-6815.0,2463.0,frame_1243.jpeg
1.6463865331582346e+18,-3246.0,-7343.0,3650.0,frame_12437.jpeg
1.6463865332096517e+18,-2939.0,-6989.0,3219.0,frame_12438.jpeg
1.6463865332594212e+18,-2840.0,-6386.0,3530.0,frame_12439.jpeg
1.6463859728092828e+18,4009.0,-6436.0,2475.0,frame_1244.jpeg
1.6463865333103521e+18,-3466.0,-5642.0,4101.0,frame_12440.jpeg
1.6463865333590638e+18,-3867.0,-6096.0,4294.0,frame_12441.jpeg
1.646386533407384e+18,-3609.0,-6238.0,4060.0,frame_12442.jpeg
1.6463865334585375e+18,-3377.0,-6125.0,4338.0,frame_12443.jpeg
1.646386533508494e+18,-3781.0,-6436.0,4828.0,frame_12444.jpeg
1.6463865335583199e+18,-3865.0,-5965.0,4900.0,frame_12445.jpeg
1.646386533608724e+18,-3564.0,-5794.0,4818.0,frame_12446.jpeg
1.646386533651649e+18,-3517.0,-5753.0,4752.0,frame_12447.jpeg
1.6463865337078607e+18,-3883.0,-5692.0,4976.0,frame_12448.jpeg
1.6463865337585928e+18,-3999.0,-5648.0,5020.0,frame_12449.jpeg
1.6463859728521992e+18,4257.0,-6741.0,2239.0,frame_1245.jpeg
1.646386533807777e+18,-3869.0,-5350.0,4802.0,frame_12450.jpeg
1.6463865338578097e+18,-3956.0,-5204.0,4854.0,frame_12451.jpeg
1.6463865339075615e+18,-4115.0,-5408.0,4900.0,frame_12452.jpeg
1.646386533961948e+18,-4115.0,-5479.0,4984.0,frame_12453.jpeg
1.646386534010315e+18,-4063.0,-5295.0,5025.0,frame_12454.jpeg
1.64638653405757e+18,-3914.0,-5290.0,4967.0,frame_12455.jpeg
1.6463865341073231e+18,-3882.0,-5430.0,4958.0,frame_12456.jpeg
1.6463865341573583e+18,-3921.0,-5391.0,5057.0,frame_12457.jpeg
1.6463865342078979e+18,-3931.0,-5589.0,5057.0,frame_12458.jpeg
1.6463865342573263e+18,-3911.0,-5800.0,5115.0,frame_12459.jpeg
1.6463859729069507e+18,4187.0,-6606.0,2385.0,frame_1246.jpeg
1.646386534303987e+18,-3774.0,-5867.0,4970.0,frame_12460.jpeg
1.6463865343610053e+18,-3521.0,-5348.0,4629.0,frame_12461.jpeg
1.6463865344110822e+18,-3595.0,-5870.0,4506.0,frame_12462.jpeg
1.6463865344608187e+18,-3740.0,-6227.0,4586.0,frame_12463.jpeg
1.6463865345081984e+18,-3446.0,-6360.0,4323.0,frame_12464.jpeg
1.6463865345620915e+18,-2852.0,-6625.0,4161.0,frame_12465.jpeg
1.6463865346071293e+18,-2793.0,-6388.0,4260.0,frame_12466.jpeg
1.6463865346608847e+18,-2818.0,-7012.0,4248.0,frame_12467.jpeg
1.646386534710751e+18,-2949.0,-7042.0,4020.0,frame_12468.jpeg
1.6463865347619453e+18,-2994.0,-7479.0,3781.0,frame_12469.jpeg
1.6463859729571748e+18,4197.0,-6455.0,2765.0,frame_1247.jpeg
1.6463859730075023e+18,4162.0,-6473.0,2625.0,frame_1248.jpeg
1.6463859730557125e+18,4089.0,-6631.0,2589.0,frame_1249.jpeg
1.6463859167883937e+18,-5516.0,-2309.0,6213.0,frame_125.jpeg
1.6463859731062505e+18,4197.0,-6500.0,2616.0,frame_1250.jpeg
1.6463859731576532e+18,4211.0,-6531.0,2537.0,frame_1251.jpeg
1.646385973206728e+18,4160.0,-6287.0,2504.0,frame_1252.jpeg
1.6463859732573545e+18,4289.0,-6544.0,2347.0,frame_1253.jpeg
1.646385973308681e+18,4160.0,-6610.0,2538.0,frame_1254.jpeg
1.6463859733554893e+18,4204.0,-6505.0,2579.0,frame_1255.jpeg
1.6463859734069742e+18,4139.0,-6445.0,2772.0,frame_1256.jpeg
1.6463859734570196e+18,4227.0,-6500.0,2543.0,frame_1257.jpeg
1.6463859735064302e+18,4267.0,-6492.0,2530.0,frame_1258.jpeg
1.6463859735629809e+18,4248.0,-6325.0,2551.0,frame_1259.jpeg
1.646385916832873e+18,-5348.0,-2467.0,6439.0,frame_126.jpeg
1.6463859736074266e+18,4218.0,-6532.0,2488.0,frame_1260.jpeg
1.6463859736612585e+18,4267.0,-6450.0,2526.0,frame_1261.jpeg
1.6463859737068186e+18,4213.0,-6578.0,2668.0,frame_1262.jpeg
1.646386542523636e+18,-6057.0,-3534.0,4840.0,frame_12624.jpeg
1.6463865425670922e+18,-6172.0,-3390.0,4934.0,frame_12625.jpeg
1.6463865426172595e+18,-6269.0,-2539.0,4536.0,frame_12626.jpeg
1.6463865426674527e+18,-6544.0,-2482.0,4837.0,frame_12627.jpeg
1.6463865427220398e+18,-6704.0,-2789.0,5142.0,frame_12628.jpeg
1.6463865427689587e+18,-6772.0,-2323.0,4788.0,frame_12629.jpeg
1.6463859737609774e+18,4209.0,-6504.0,2721.0,frame_1263.jpeg
1.6463865428228221e+18,-6847.0,-1776.0,4469.0,frame_12630.jpeg
1.6463865428672133e+18,-6919.0,-1664.0,4678.0,frame_12631.jpeg
1.6463865429220275e+18,-6804.0,-1308.0,4725.0,frame_12632.jpeg
1.6463865429690778e+18,-6779.0,-1490.0,4725.0,frame_12633.jpeg
1.6463865430240113e+18,-7035.0,-1870.0,4605.0,frame_12634.jpeg
1.646386543066519e+18,-7874.0,-2036.0,4586.0,frame_12635.jpeg
1.6463865431223475e+18,-8708.0,-3021.0,4256.0,frame_12636.jpeg
1.6463865431738941e+18,-7851.0,-2142.0,3913.0,frame_12637.jpeg
1.6463865432216092e+18,-5893.0,-3530.0,4216.0,frame_12638.jpeg
1.6463865432712256e+18,-3401.0,-5113.0,4512.0,frame_12639.jpeg
1.6463859738073766e+18,4143.0,-6527.0,2636.0,frame_1264.jpeg
1.6463865433225905e+18,-1572.0,-6488.0,4817.0,frame_12640.jpeg
1.6463865433732367e+18,-2168.0,-5749.0,5810.0,frame_12641.jpeg
1.6463865434214533e+18,-3327.0,-3882.0,5087.0,frame_12642.jpeg
1.6463865434709642e+18,-5349.0,-3530.0,4674.0,frame_12643.jpeg
1.646386543522008e+18,-6140.0,-3733.0,4318.0,frame_12644.jpeg
1.646386543572999e+18,-7513.0,-3976.0,4081.0,frame_12645.jpeg
1.6463865436210424e+18,-8453.0,-3925.0,5638.0,frame_12646.jpeg
1.6463865436714575e+18,-7266.0,-3154.0,7278.0,frame_12647.jpeg
1.646386543721495e+18,-6176.0,-2511.0,5275.0,frame_12648.jpeg
1.6463865437741722e+18,-5945.0,-4132.0,5877.0,frame_12649.jpeg
1.646385973861028e+18,4100.0,-6551.0,2745.0,frame_1265.jpeg
1.6463859739076933e+18,4276.0,-6443.0,2660.0,frame_1266.jpeg
1.6463859739603648e+18,4156.0,-6449.0,2574.0,frame_1267.jpeg
1.6463859740073183e+18,4101.0,-6403.0,2635.0,frame_1268.jpeg
1.6463859740600975e+18,4160.0,-6602.0,2715.0,frame_1269.jpeg
1.6463859168887995e+18,-5490.0,-2329.0,6295.0,frame_127.jpeg
1.646385974106432e+18,4146.0,-6432.0,2794.0,frame_1270.jpeg
1.6463859741605952e+18,4163.0,-6546.0,2825.0,frame_1271.jpeg
1.646385974204573e+18,4192.0,-6586.0,2741.0,frame_1272.jpeg
1.646385974260906e+18,4144.0,-6524.0,2669.0,frame_1273.jpeg
1.6463859743016484e+18,4004.0,-6627.0,2881.0,frame_1274.jpeg
1.646385974359921e+18,4109.0,-6489.0,2667.0,frame_1275.jpeg
1.6463859744088182e+18,4158.0,-6469.0,2656.0,frame_1276.jpeg
1.6463859744600338e+18,4067.0,-6440.0,2730.0,frame_1277.jpeg
1.646385974507567e+18,4066.0,-6455.0,2804.0,frame_1278.jpeg
1.6463859745620024e+18,3761.0,-6676.0,2813.0,frame_1279.jpeg
1.6463859169377142e+18,-5671.0,-2153.0,6040.0,frame_128.jpeg
1.646385974605776e+18,3198.0,-6813.0,2842.0,frame_1280.jpeg
1.6463859746560584e+18,1720.0,-6009.0,2414.0,frame_1281.jpeg
1.6463859747070482e+18,701.0,-4883.0,1430.0,frame_1282.jpeg
1.6463859747688317e+18,657.0,-4538.0,982.0,frame_1283.jpeg
1.6463859748061202e+18,758.0,-4205.0,321.0,frame_1284.jpeg
1.6463859748581512e+18,3019.0,-6145.0,-751.0,frame_1285.jpeg
1.6463859749081326e+18,2209.0,-11661.0,-630.0,frame_1286.jpeg
1.646385974960338e+18,2668.0,-11842.0,-216.0,frame_1287.jpeg
1.6463859169887836e+18,-5696.0,-2071.0,5848.0,frame_129.jpeg
1.6463865584242744e+18,-6212.0,-1196.0,6112.0,frame_12942.jpeg
1.6463865584781332e+18,-6212.0,-1145.0,6107.0,frame_12943.jpeg
1.6463865584781332e+18,-6212.0,-1145.0,6107.0,frame_12944.jpeg
1.6463865586032896e+18,-6207.0,-1089.0,6085.0,frame_12945.jpeg
1.64638655865667e+18,-6201.0,-1028.0,6058.0,frame_12946.jpeg
1.6463865587075105e+18,-6191.0,-959.0,6023.0,frame_12947.jpeg
1.6463865587406013e+18,-6135.0,-808.0,5747.0,frame_12948.jpeg
1.6463865587865306e+18,-5699.0,-1455.0,3902.0,frame_12949.jpeg
1.6463865588359089e+18,-7044.0,-1517.0,5251.0,frame_12950.jpeg
1.6463865588843868e+18,-6211.0,-1367.0,4697.0,frame_12951.jpeg
1.6463865589392243e+18,-6539.0,-1005.0,5153.0,frame_12952.jpeg
1.646386558989233e+18,-6625.0,-1026.0,5123.0,frame_12953.jpeg
1.6463865590377613e+18,-6724.0,-1142.0,4976.0,frame_12954.jpeg
1.6463865590884918e+18,-6749.0,-979.0,4913.0,frame_12955.jpeg
1.64638655914295e+18,-6812.0,-1114.0,5260.0,frame_12956.jpeg
1.6463865591894093e+18,-6755.0,-1212.0,5240.0,frame_12957.jpeg
1.6463865592388237e+18,-6634.0,-1307.0,5195.0,frame_12958.jpeg
1.6463865592928996e+18,-6644.0,-1566.0,5340.0,frame_12959.jpeg
1.6463865593410496e+18,-6651.0,-1437.0,5282.0,frame_12960.jpeg
1.646386559395647e+18,-6662.0,-1422.0,5307.0,frame_12961.jpeg
1.6463865594399334e+18,-6636.0,-1433.0,5273.0,frame_12962.jpeg
1.646386559489013e+18,-6684.0,-1262.0,5136.0,frame_12963.jpeg
1.6463865595415137e+18,-6755.0,-1234.0,5017.0,frame_12964.jpeg
1.6463865595955717e+18,-6724.0,-1336.0,5031.0,frame_12965.jpeg
1.6463865596394368e+18,-6665.0,-1371.0,5143.0,frame_12966.jpeg
1.6463865596940928e+18,-6649.0,-1418.0,5286.0,frame_12967.jpeg
1.6463865597409027e+18,-6696.0,-1410.0,5260.0,frame_12968.jpeg
1.6463865597943908e+18,-6682.0,-1330.0,5072.0,frame_12969.jpeg
1.646386559839176e+18,-6690.0,-1327.0,5006.0,frame_12970.jpeg
1.64638655989365e+18,-6698.0,-1322.0,5137.0,frame_12971.jpeg
1.6463865599392356e+18,-6682.0,-1348.0,5193.0,frame_12972.jpeg
1.6463865599920325e+18,-6651.0,-1378.0,5125.0,frame_12973.jpeg
1.646386560038969e+18,-6684.0,-1364.0,5156.0,frame_12974.jpeg
1.6463865600940104e+18,-6622.0,-1400.0,5074.0,frame_12975.jpeg
1.6463865601407698e+18,-6662.0,-1428.0,5125.0,frame_12976.jpeg
1.646386560192725e+18,-6699.0,-1373.0,5232.0,frame_12977.jpeg
1.6463865602411953e+18,-6682.0,-1347.0,5150.0,frame_12978.jpeg
1.6463865602946982e+18,-6693.0,-1324.0,5174.0,frame_12979.jpeg
1.646385975506982e+18,-2325.0,-7336.0,2425.0,frame_1298.jpeg
1.6463865603375652e+18,-6708.0,-1339.0,5127.0,frame_12980.jpeg
1.6463865603938289e+18,-6711.0,-1314.0,5116.0,frame_12981.jpeg
1.6463865604372846e+18,-6692.0,-1326.0,5071.0,frame_12982.jpeg
1.6463865604928328e+18,-6728.0,-1341.0,5119.0,frame_12983.jpeg
1.646386560537938e+18,-6704.0,-1334.0,5139.0,frame_12984.jpeg
1.6463865605925046e+18,-6724.0,-1312.0,5172.0,frame_12985.jpeg
1.6463865606428268e+18,-6782.0,-1318.0,5185.0,frame_12986.jpeg
1.646386560691554e+18,-6461.0,-1600.0,4891.0,frame_12987.jpeg
1.6463865607419855e+18,-6696.0,-1319.0,5132.0,frame_12988.jpeg
1.6463865607933204e+18,-6698.0,-1070.0,5088.0,frame_12989.jpeg
1.646385975559038e+18,-4183.0,-3880.0,3542.0,frame_1299.jpeg
1.6463865608406897e+18,-6677.0,-1474.0,5092.0,frame_12990.jpeg
1.6463865608912376e+18,-6776.0,-1220.0,4932.0,frame_12991.jpeg
1.6463865609427023e+18,-6718.0,-1281.0,5218.0,frame_12992.jpeg
1.646386560993241e+18,-6764.0,-1380.0,5205.0,frame_12993.jpeg
1.6463865610407683e+18,-6782.0,-1219.0,4828.0,frame_12994.jpeg
1.6463865610947177e+18,-6984.0,-1035.0,4939.0,frame_12995.jpeg
1.646386561145589e+18,-6908.0,-1095.0,5135.0,frame_12996.jpeg
1.646386561194979e+18,-6877.0,-1267.0,5135.0,frame_12997.jpeg
1.6463865612448486e+18,-6826.0,-1352.0,4937.0,frame_12998.jpeg
1.646386561290365e+18,-6898.0,-1254.0,4909.0,frame_12999.jpeg
1.646385917033032e+18,-5690.0,-2103.0,5939.0,frame_130.jpeg
1.6463859756093942e+18,-5946.0,-2286.0,4473.0,frame_1300.jpeg
1.6463865613425597e+18,-6914.0,-1229.0,4867.0,frame_13000.jpeg
1.6463865613916157e+18,-6764.0,-1434.0,4824.0,frame_13001.jpeg
1.6463865614454746e+18,-6715.0,-1454.0,4812.0,frame_13002.jpeg
1.646386561495907e+18,-6670.0,-1533.0,4992.0,frame_13003.jpeg
1.6463865615265587e+18,-6739.0,-1495.0,5088.0,frame_13004.jpeg
1.646386561589156e+18,-6746.0,-1480.0,5089.0,frame_13005.jpeg
1.6463865616440934e+18,-6755.0,-1470.0,5105.0,frame_13006.jpeg
