timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, PICKUP_LEFT
1.6461450080498353e+18,3464.0,5303.0,2061.0,1
1.6461450081007286e+18,2993.0,6666.0,2001.0,1
1.6461450081496504e+18,2827.0,10831.0,2025.0,1
1.646145008200434e+18,3982.0,6636.0,3887.0,1
1.6461450082484342e+18,5204.0,6784.0,2753.0,1
1.6461450083004224e+18,5550.0,2180.0,2154.0,1
1.646145038790796e+18,-3302.0,1790.0,7343.0,1
1.6461450388374525e+18,-3003.0,1748.0,7296.0,1
1.6461450388839135e+18,-3277.0,1768.0,7209.0,1
1.6461450389387128e+18,-3674.0,1857.0,7245.0,1
1.6461450389962258e+18,-3636.0,1985.0,7166.0,1
1.646145039040817e+18,-3874.0,1793.0,7552.0,1
1.6461450390913902e+18,-4300.0,1383.0,7802.0,1
1.6461450391361004e+18,-4059.0,1763.0,7587.0,1
1.646145039191416e+18,-3061.0,1660.0,7057.0,1
1.6461450392353147e+18,-2771.0,1970.0,7075.0,1
1.6461450392744676e+18,-2474.0,2020.0,7198.0,1
1.646145039340152e+18,-1665.0,2011.0,7386.0,1
1.6461450393901187e+18,-1336.0,2749.0,7107.0,1
1.6461450394356296e+18,-1153.0,3713.0,7023.0,1
1.6461450394773993e+18,-945.0,3493.0,6799.0,1
1.6461450395362258e+18,-590.0,4095.0,6655.0,1
1.6461450395952008e+18,-353.0,4321.0,6743.0,1
1.6461450396388122e+18,-395.0,5067.0,6522.0,1
1.6461450396900838e+18,-207.0,5647.0,6220.0,1
1.6461450397390077e+18,-440.0,5541.0,6064.0,1
1.646145039791929e+18,-350.0,5843.0,5276.0,1
1.6461450398350976e+18,-672.0,6335.0,5016.0,1
1.6461450398884943e+18,-1081.0,6543.0,4200.0,1
1.646145039938424e+18,-1286.0,7256.0,3267.0,1
1.646145039990838e+18,-1081.0,8110.0,2398.0,1
1.6461450400398464e+18,-475.0,7878.0,1722.0,1
1.6461450400902956e+18,-1283.0,7104.0,1529.0,1
1.6461450401407985e+18,66.0,9894.0,-25.0,1
1.6461450401900483e+18,-581.0,9804.0,-261.0,1
1.646145040238746e+18,-177.0,8716.0,-615.0,1
1.646145040288618e+18,124.0,6848.0,-1416.0,1
1.646145040339985e+18,-379.0,7295.0,-1095.0,1
1.6461450403891249e+18,-163.0,7661.0,-680.0,1
1.64614504044263e+18,-302.0,8786.0,-1523.0,1
