timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, ASSEMBLY1_BIMANUAL
1.6461449621926374e+18,-1565.0,6446.0,-5319.0,1
1.646144962247219e+18,-1594.0,6416.0,-5299.0,1
1.6461449622929697e+18,-1366.0,6463.0,-5034.0,1
1.6461449623430607e+18,-1297.0,6239.0,-4799.0,1
1.6461449623946644e+18,-1283.0,6115.0,-4845.0,1
1.6461449624430077e+18,-1249.0,6795.0,-5583.0,1
1.6461449624942277e+18,-1271.0,6917.0,-5254.0,1
1.6461449625330488e+18,-1220.0,6825.0,-5192.0,1
1.6461449625931955e+18,-1049.0,6584.0,-5062.0,1
1.646144962643392e+18,-1190.0,7030.0,-4687.0,1
1.646144962694299e+18,-1273.0,6396.0,-5179.0,1
1.6461449627418435e+18,-909.0,6271.0,-6211.0,1
1.6461449627934884e+18,-1096.0,6008.0,-5582.0,1
1.6461449628400264e+18,-974.0,6394.0,-6129.0,1
1.6461449628899937e+18,-868.0,6154.0,-5809.0,1
1.6461449629431427e+18,-498.0,5737.0,-6252.0,1
1.6461449629950057e+18,-717.0,6164.0,-5198.0,1
1.6461449630421504e+18,-778.0,5973.0,-5412.0,1
1.6461449630929032e+18,-1213.0,6435.0,-5590.0,1
1.6461449631426844e+18,-759.0,7431.0,-6336.0,1
1.6461449631912125e+18,-213.0,6666.0,-6490.0,1
1.6461449632428035e+18,-895.0,6112.0,-4967.0,1
1.646144963291053e+18,-360.0,5207.0,-4779.0,1
1.6461449633428326e+18,-705.0,6414.0,-5865.0,1
1.6461449633910966e+18,-1238.0,7601.0,-5904.0,1
1.6461449634430907e+18,-1036.0,7673.0,-5244.0,1
1.6461449634923041e+18,-623.0,6690.0,-5919.0,1
1.6461449635422525e+18,81.0,4426.0,-6697.0,1
1.6461449635914854e+18,-251.0,5640.0,-5432.0,1
1.6461449636433162e+18,-2147.0,7281.0,-4078.0,1
1.646144963693209e+18,-4585.0,6141.0,-1620.0,1
1.646144963751746e+18,-4486.0,8774.0,-4040.0,1
1.6461449637919677e+18,-4006.0,5403.0,-4625.0,1
1.6461449638440694e+18,-3893.0,7304.0,-2067.0,1
1.6461449638937935e+18,-3749.0,5511.0,3212.0,1
1.6461449639476756e+18,-3037.0,6436.0,4085.0,1
1.6461449639936084e+18,-3680.0,4554.0,5551.0,1
1.6461449640441027e+18,-4163.0,4455.0,5742.0,1
1.6461449640923784e+18,-4202.0,3513.0,5832.0,1
1.646144964147842e+18,-4217.0,3358.0,6292.0,1
1.6461449641976064e+18,-4330.0,3286.0,6535.0,1
1.6461449642484872e+18,-4111.0,2834.0,5661.0,1
1.6461449642923077e+18,-4104.0,2759.0,6144.0,1
1.6461449643438395e+18,-4843.0,4091.0,6371.0,1
1.646144964393213e+18,-4765.0,3318.0,5583.0,1
1.6461449644450196e+18,-4288.0,1795.0,5419.0,1
1.6461449644941292e+18,-5873.0,2983.0,6378.0,1
1.646144964544149e+18,-7825.0,1987.0,7805.0,1
1.646144964593716e+18,-7745.0,1611.0,6875.0,1
1.6461449646454963e+18,-6662.0,2649.0,5007.0,1
1.646144964693187e+18,-5107.0,3413.0,4137.0,1
1.6461449647471186e+18,-4214.0,4509.0,4304.0,1
1.646144964790408e+18,-4225.0,6020.0,4042.0,1
1.646144964843529e+18,-3311.0,6644.0,2767.0,1
1.646144964893133e+18,-2082.0,7560.0,1038.0,1
1.6461449649445394e+18,-1384.0,7606.0,-475.0,1
1.6461449649906726e+18,-537.0,6999.0,-1633.0,1
1.6461449650456276e+18,-350.0,8156.0,-1146.0,1
1.6461449650955794e+18,-458.0,9517.0,-496.0,1
1.6461449651487567e+18,100.0,11033.0,-214.0,1
1.6461449651910362e+18,357.0,11289.0,298.0,1
1.6461449652460168e+18,330.0,11706.0,231.0,1
1.646144965298681e+18,242.0,10147.0,920.0,1
1.6461449653430116e+18,736.0,8842.0,1069.0,1
1.6461449653985206e+18,1275.0,8602.0,1457.0,1
1.6461449654505708e+18,1119.0,7462.0,2128.0,1
1.646144965496238e+18,1355.0,7613.0,1249.0,1
1.6461449655462354e+18,1581.0,7018.0,1112.0,1
1.6461449655988168e+18,1896.0,7713.0,999.0,1
1.6461449656478804e+18,2492.0,7507.0,1144.0,1
1.6461449657006917e+18,2852.0,8849.0,1480.0,1
1.6461449657489144e+18,3098.0,7363.0,2553.0,1
1.6461449657962007e+18,2865.0,8195.0,3081.0,1
