timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, DELIVERY_BIMANUAL
1.646144912132444e+18,5173.0,-1068.0,6239.0,1
1.646144912182132e+18,5290.0,-963.0,5952.0,1
1.6461449122322836e+18,5308.0,-1495.0,5875.0,1
1.6461449122806915e+18,5833.0,-347.0,6533.0,1
1.646144912330621e+18,5797.0,-1111.0,6453.0,1
1.6461449123785774e+18,5694.0,-260.0,7079.0,1
1.6461449124323154e+18,5661.0,-252.0,6393.0,1
1.646144912479154e+18,5677.0,465.0,6105.0,1
1.6461449125302024e+18,5915.0,114.0,6352.0,1
1.6461449125774208e+18,5611.0,1717.0,6111.0,1
1.6461449126330053e+18,5644.0,1327.0,6258.0,1
1.646144912682713e+18,5378.0,1387.0,6472.0,1
1.6461449127025485e+18,5414.0,1367.0,6560.0,1
1.646144912792163e+18,5466.0,1271.0,6550.0,1
1.646144912831105e+18,5573.0,3748.0,6087.0,1
1.6461449128791465e+18,5418.0,2763.0,5317.0,1
1.646144912932814e+18,5023.0,2676.0,5735.0,1
1.646144912979531e+18,5168.0,2093.0,6201.0,1
1.6461449130286587e+18,5272.0,2630.0,6632.0,1
1.646144913084499e+18,5450.0,3113.0,6072.0,1
1.646144913130401e+18,5164.0,2604.0,6250.0,1
1.646144913180511e+18,4796.0,2859.0,6115.0,1
1.6461449132338637e+18,4405.0,3579.0,6123.0,1
1.6461449132728614e+18,4651.0,3149.0,6320.0,1
1.6461449133296282e+18,4813.0,3292.0,6579.0,1
1.646144913386086e+18,5074.0,3063.0,5398.0,1
1.6461449134257185e+18,5267.0,612.0,7284.0,1
1.6461449134851512e+18,6406.0,-422.0,6657.0,1
1.6461449135309583e+18,6347.0,-818.0,6780.0,1
1.6461449135797148e+18,6532.0,-829.0,6288.0,1
1.6461449136301402e+18,5643.0,-1788.0,6637.0,1
1.6461449136797507e+18,5688.0,-3169.0,7093.0,1
1.6461449137302182e+18,5352.0,-1892.0,5718.0,1
1.6461449137812257e+18,4864.0,-2163.0,6061.0,1
1.6461449138293734e+18,5041.0,-2907.0,6077.0,1
1.6461449138851418e+18,4371.0,-3465.0,5488.0,1
1.646144913931295e+18,4701.0,-2813.0,5815.0,1
1.6461449139844946e+18,4439.0,-2664.0,5883.0,1
1.6461449140292431e+18,4331.0,-2233.0,6056.0,1
1.646144914080438e+18,4500.0,-3289.0,6868.0,1
1.6461449141320591e+18,4359.0,-2318.0,6559.0,1
1.6461449141799457e+18,4231.0,-3467.0,5972.0,1
1.6461449142291292e+18,4349.0,-3348.0,6355.0,1
1.6461449142841966e+18,4236.0,-3598.0,6557.0,1
1.6461449143280627e+18,4357.0,-3402.0,6503.0,1
1.6461449143842102e+18,4291.0,-3752.0,6257.0,1
1.6461449144297761e+18,4085.0,-3205.0,6138.0,1
1.646144914480103e+18,4115.0,-3733.0,6173.0,1
1.6461449145351862e+18,3625.0,-3153.0,6433.0,1
1.64614491458527e+18,3825.0,-3633.0,6912.0,1
1.6461449146351805e+18,2878.0,-915.0,6546.0,1
1.6461449146805704e+18,2845.0,-4081.0,6700.0,1
1.6461449147350646e+18,2860.0,-1135.0,5936.0,1
1.6461449147815073e+18,2692.0,-4775.0,5847.0,1
1.646144914835742e+18,3106.0,-2926.0,3099.0,1
1.6461449148799165e+18,3354.0,-2825.0,2751.0,1
1.646144914935629e+18,3329.0,-552.0,1705.0,1
1.6461449149815112e+18,2175.0,1341.0,2531.0,1
1.6461449150344832e+18,1101.0,5487.0,3772.0,1
1.646144915081996e+18,-319.0,8629.0,7394.0,1
