timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, BOLT_RIGHT
1.646145094010791e+18,-3548.0,-1176.0,7620.0,1
1.646145094061154e+18,-5348.0,-2597.0,7318.0,1
1.6461450941079608e+18,-6162.0,360.0,7018.0,1
1.6461450941551524e+18,-5735.0,1444.0,7139.0,1
1.6461450942132165e+18,-3773.0,3372.0,8274.0,1
1.6461450942560604e+18,-1847.0,3065.0,8672.0,1
1.646145094311558e+18,524.0,1478.0,9296.0,1
1.6461450943593175e+18,2375.0,-759.0,9589.0,1
1.646145094411467e+18,2872.0,-2326.0,8270.0,1
1.6461450944589555e+18,945.0,-1193.0,7194.0,1
1.6461450945113178e+18,-1746.0,-880.0,7425.0,1
1.6461450945592835e+18,-3488.0,2995.0,7819.0,1
1.6461450946114568e+18,-3244.0,3192.0,7872.0,1
1.6461450946581699e+18,-2932.0,3709.0,8101.0,1
1.646145094708884e+18,-2816.0,1121.0,7694.0,1
1.6461450947577866e+18,-2316.0,1941.0,6865.0,1
1.6461450948090785e+18,-3351.0,-4729.0,7671.0,1
1.6461450948611653e+18,-3886.0,-3509.0,6464.0,1
1.6461450949089372e+18,-4029.0,-348.0,6911.0,1
1.6461450949560655e+18,-3193.0,1555.0,6975.0,1
1.6461450950083543e+18,-2307.0,-228.0,8349.0,1
1.6461450950590556e+18,-939.0,343.0,8618.0,1
1.6461450951104883e+18,313.0,590.0,9303.0,1
1.6461450951590856e+18,1246.0,-955.0,8370.0,1
1.6461450952099832e+18,1580.0,-2098.0,8271.0,1
1.6461450952583706e+18,249.0,-40.0,8054.0,1
1.646145095308787e+18,-809.0,931.0,8954.0,1
1.6461450953591066e+18,-2066.0,187.0,8641.0,1
1.6461450954112968e+18,-2856.0,162.0,8656.0,1
1.646145095459309e+18,-3570.0,-699.0,7103.0,1
1.6461450955107185e+18,-5298.0,-27.0,7043.0,1
1.646145095547427e+18,-5068.0,147.0,6466.0,1
1.646145095611e+18,-5575.0,-213.0,7617.0,1
1.6461450956804068e+18,-4655.0,1228.0,7772.0,1
1.646145095710148e+18,-2117.0,2434.0,8708.0,1
1.6461450957632755e+18,472.0,537.0,9842.0,1
1.646145095808078e+18,1920.0,744.0,9544.0,1
1.6461450958583447e+18,2534.0,-2403.0,8475.0,1
1.6461450959080192e+18,945.0,-103.0,8197.0,1
1.6461450959624635e+18,-1386.0,-436.0,9037.0,1
1.646145096012218e+18,-2714.0,-2697.0,8051.0,1
1.646145096062927e+18,-5171.0,-3549.0,7405.0,1
1.6461450961097106e+18,-6437.0,-1759.0,7166.0,1
1.6461450961591434e+18,-5940.0,727.0,7569.0,1
1.6461450962094333e+18,-5432.0,1735.0,7546.0,1
1.6461450962587277e+18,-3719.0,2877.0,8253.0,1
1.646145096307293e+18,-1192.0,1059.0,9159.0,1
1.6461450963643392e+18,2312.0,1475.0,9606.0,1
1.646145096408594e+18,3473.0,-1313.0,9297.0,1
1.646145096457328e+18,1839.0,-177.0,9440.0,1
1.646145096509624e+18,-44.0,-1875.0,8210.0,1
1.646145096566641e+18,-3555.0,-1702.0,8391.0,1
1.6461450966099853e+18,-6184.0,-3231.0,8090.0,1
1.646145096663617e+18,-6636.0,288.0,7485.0,1
1.6461450967091604e+18,-5612.0,1650.0,6600.0,1
1.6461450967632955e+18,-3892.0,1984.0,8037.0,1
1.6461450968096689e+18,-2422.0,1392.0,7872.0,1
1.6461450968636234e+18,523.0,414.0,8774.0,1
1.6461450969093217e+18,3003.0,1825.0,8964.0,1
1.646145096959579e+18,2510.0,-284.0,9047.0,1
1.6461450970125025e+18,968.0,583.0,8541.0,1
1.6461450970633516e+18,-2135.0,536.0,8294.0,1
1.6461450971073587e+18,-4282.0,412.0,8310.0,1
1.6461450971607286e+18,-5656.0,-1301.0,8062.0,1
1.6461450972128317e+18,-6177.0,-2326.0,8042.0,1
1.6461450972631844e+18,-5277.0,1587.0,7253.0,1
1.6461450973129254e+18,-2994.0,4508.0,8239.0,1
1.646145097360955e+18,-611.0,698.0,8107.0,1
1.6461450974125404e+18,2381.0,2235.0,8567.0,1
1.6461450974645148e+18,3149.0,-903.0,8236.0,1
1.6461450975141394e+18,1215.0,2652.0,8475.0,1
1.6461450975669988e+18,-817.0,-108.0,7707.0,1
1.646145097615068e+18,-3930.0,568.0,8690.0,1
1.6461450976605676e+18,-4481.0,2445.0,8959.0,1
1.6461450977134856e+18,-4236.0,-2500.0,7463.0,1
1.6461450977607642e+18,-4345.0,-695.0,6990.0,1
1.6461450978140099e+18,-3744.0,312.0,8889.0,1
1.6461450978605834e+18,-1866.0,575.0,9176.0,1
1.6461450979132756e+18,1674.0,470.0,7289.0,1
1.6461450979632916e+18,3053.0,447.0,7506.0,1
1.6461450980130606e+18,1791.0,1706.0,6900.0,1
1.646145098061687e+18,17.0,3570.0,8013.0,1
1.6461450981135483e+18,-3225.0,2583.0,8771.0,1
1.6461450981602867e+18,-3145.0,3203.0,7684.0,1
1.646145098215424e+18,-2740.0,470.0,6898.0,1
1.6461450982522186e+18,-3580.0,-814.0,7742.0,1
1.6461450983131046e+18,-3777.0,-6542.0,7249.0,1
1.6461450983590684e+18,-4129.0,-2394.0,7572.0,1
1.6461450984142886e+18,-3334.0,1208.0,8528.0,1
1.6461450984580915e+18,-2170.0,-524.0,9127.0,1
1.6461450985149524e+18,193.0,-325.0,7396.0,1
1.6461450985604252e+18,1518.0,1463.0,6830.0,1
1.6461450986179768e+18,1406.0,1733.0,7387.0,1
1.6461450986651082e+18,-445.0,1056.0,7024.0,1
1.6461450987104435e+18,-2539.0,4009.0,7454.0,1
1.6461450987648712e+18,-2913.0,3109.0,7737.0,1
1.6461450988152215e+18,-2270.0,3629.0,7724.0,1
1.646145098861247e+18,-1982.0,2007.0,7018.0,1
1.64614509891401e+18,-2732.0,1609.0,8634.0,1
1.6461450989495813e+18,-2856.0,1734.0,8550.0,1
1.6461450990066463e+18,-2389.0,-2195.0,9101.0,1
1.6461450990757115e+18,-1967.0,-5070.0,8912.0,1
1.6461450990920824e+18,-1792.0,-3851.0,5953.0,1
1.6461450991655432e+18,-1957.0,-1917.0,4526.0,1
1.6461450992280755e+18,-2037.0,-1406.0,7651.0,1
1.6461450992662385e+18,-744.0,-4327.0,8101.0,1
1.6461450993224625e+18,-470.0,-6363.0,5232.0,1
1.64614509935396e+18,-792.0,-6324.0,5186.0,1
1.646145099414829e+18,-2171.0,-5022.0,6098.0,1
1.646145099461052e+18,-2669.0,-5154.0,4876.0,1
1.6461450995100867e+18,-2726.0,-5205.0,4721.0,1
1.6461450995724554e+18,-2705.0,-6011.0,3962.0,1
1.646145099593999e+18,-2793.0,-6965.0,4026.0,1
1.6461450996771574e+18,-2812.0,-7229.0,3988.0,1
1.6461450997112458e+18,-2936.0,-7007.0,3961.0,1
1.6461450997627635e+18,-3306.0,-4910.0,3913.0,1
1.6461450998162742e+18,-3281.0,-3037.0,5846.0,1
1.6461450998635126e+18,-3428.0,-1975.0,8243.0,1
1.6461450999164672e+18,-2195.0,-2015.0,7791.0,1
1.6461450999698593e+18,-1185.0,-1964.0,8368.0,1
1.6461451000106084e+18,-1211.0,211.0,7420.0,1
1.6461451000681976e+18,-2734.0,1605.0,8694.0,1
1.646145100111531e+18,-2722.0,2833.0,5774.0,1
1.6461451001644667e+18,-4010.0,3989.0,4900.0,1
1.646145100214286e+18,-3451.0,7069.0,5050.0,1
1.6461451002676675e+18,-3132.0,5350.0,6395.0,1
1.6461451003169715e+18,-3304.0,1304.0,6795.0,1
1.6461451003657802e+18,-2509.0,839.0,7234.0,1
1.6461451004163018e+18,-2247.0,-963.0,6811.0,1
1.6461451004665567e+18,-2199.0,-4131.0,8064.0,1
1.6461451005186688e+18,-2358.0,-5729.0,7127.0,1
1.6461451005653847e+18,-4294.0,-4169.0,5466.0,1
1.6461451006069921e+18,-5597.0,-3224.0,6006.0,1
1.6461451006639327e+18,-5630.0,1702.0,6962.0,1
1.6461451007257188e+18,-4982.0,-179.0,7346.0,1
1.6461451007630147e+18,-3110.0,117.0,7458.0,1
1.6461451008181443e+18,-1666.0,-2294.0,8774.0,1
1.646145100865557e+18,-137.0,-158.0,7531.0,1
1.646145100917879e+18,1464.0,-812.0,8334.0,1
1.6461451009668667e+18,648.0,-1385.0,7648.0,1
1.646145101018216e+18,-1351.0,-87.0,7790.0,1
1.6461451010570348e+18,-2710.0,3141.0,8065.0,1
1.6461451011164733e+18,-3998.0,-1127.0,8108.0,1
1.6461451011718418e+18,-3885.0,-1207.0,7626.0,1
1.646145101217179e+18,-3700.0,-921.0,7567.0,1
1.646145101270433e+18,-3798.0,-1972.0,7646.0,1
1.646145101315998e+18,-4825.0,-2693.0,5986.0,1
1.6461451013666532e+18,-5001.0,-2736.0,6098.0,1
1.6461451014184543e+18,-4364.0,1348.0,6496.0,1
1.646145101463578e+18,-3759.0,-1407.0,7351.0,1
1.6461451015171983e+18,-3115.0,-2052.0,8099.0,1
1.6461451015672899e+18,-2320.0,-2452.0,7968.0,1
1.6461451016192302e+18,-1609.0,-2005.0,8568.0,1
1.646145101664173e+18,-877.0,-1837.0,7345.0,1
1.646145101717802e+18,-1996.0,-810.0,7349.0,1
1.646145101763416e+18,-2138.0,664.0,6356.0,1
1.6461451018166085e+18,-3717.0,573.0,7435.0,1
1.646145101867664e+18,-3314.0,4278.0,5691.0,1
1.6461451019181553e+18,-4182.0,3684.0,5395.0,1
1.6461451019654175e+18,-3920.0,5758.0,3737.0,1
1.6461451020185792e+18,-3845.0,5929.0,613.0,1
1.6461451020701105e+18,-5168.0,8549.0,586.0,1
1.6461451021188006e+18,-6234.0,7276.0,-56.0,1
1.6461451021702042e+18,-5165.0,6457.0,-1294.0,1
1.646145102218182e+18,-5707.0,6726.0,-1062.0,1
1.646145102268739e+18,-5019.0,6602.0,-1016.0,1
1.6461451023174044e+18,-3651.0,6558.0,-1541.0,1
1.6461451023668495e+18,-4318.0,7513.0,296.0,1
1.646145102417827e+18,-4367.0,6397.0,262.0,1
1.6461451024697733e+18,-4381.0,6849.0,1589.0,1
1.6461451025177188e+18,-3915.0,6079.0,47.0,1
1.6461451025700613e+18,-4195.0,7438.0,-729.0,1
1.6461451026164797e+18,-4373.0,7349.0,-653.0,1
1.6461451026692874e+18,-4255.0,7462.0,-282.0,1
1.6461451027180242e+18,-4078.0,6788.0,334.0,1
1.646145102773433e+18,-3059.0,8307.0,-703.0,1
1.6461451068221181e+18,3831.0,3289.0,5211.0,1
1.64614510687691e+18,3062.0,3116.0,7202.0,1
1.6461451069270943e+18,2209.0,2058.0,8443.0,1
1.646145106974683e+18,2217.0,1880.0,8248.0,1
1.6461451070255027e+18,2249.0,2694.0,7697.0,1
1.6461451070746657e+18,2775.0,1795.0,8054.0,1
1.6461451071273032e+18,3355.0,291.0,7567.0,1
1.6461451071749105e+18,2940.0,233.0,7915.0,1
1.6461451072266388e+18,2386.0,2821.0,7890.0,1
1.6461451072755318e+18,1782.0,-1043.0,8201.0,1
1.646145107327203e+18,1070.0,-869.0,8143.0,1
1.6461451073780726e+18,-1048.0,651.0,8025.0,1
1.6461451074272407e+18,-2101.0,-576.0,8401.0,1
1.646145107471607e+18,-2908.0,-1456.0,8266.0,1
1.646145107525863e+18,-3068.0,889.0,8227.0,1
1.64614510757355e+18,-1738.0,2538.0,8163.0,1
1.6461451076269197e+18,75.0,2632.0,8281.0,1
1.6461451076718646e+18,1681.0,3474.0,8720.0,1
1.6461451077259466e+18,3954.0,1971.0,8479.0,1
1.6461451077772664e+18,5964.0,426.0,8696.0,1
1.6461451078257318e+18,5336.0,-874.0,7330.0,1
1.6461451078721119e+18,4399.0,-900.0,7848.0,1
1.6461451079256748e+18,2088.0,-1417.0,7804.0,1
1.6461451079751747e+18,-553.0,-1641.0,8754.0,1
1.6461451080259924e+18,-3285.0,-4421.0,8434.0,1
1.6461451080752128e+18,-5182.0,-2703.0,8376.0,1
1.6461451081274703e+18,-4914.0,-1333.0,8788.0,1
1.646145108176612e+18,-2990.0,3849.0,8586.0,1
1.6461451082260774e+18,1181.0,4353.0,8884.0,1
1.6461451082758746e+18,3950.0,3450.0,9048.0,1
1.6461451083276316e+18,6267.0,373.0,8427.0,1
1.646145108372027e+18,5538.0,1133.0,8079.0,1
1.6461451084261345e+18,3957.0,-1682.0,7633.0,1
1.6461451084770186e+18,2086.0,-1028.0,7187.0,1
1.6461451085270228e+18,-556.0,-1750.0,8107.0,1
1.646145108576468e+18,-3272.0,-3595.0,7808.0,1
1.646145108627734e+18,-5254.0,-3635.0,9050.0,1
1.6461451086769272e+18,-5420.0,-994.0,8685.0,1
1.6461451087268375e+18,-2744.0,2410.0,8991.0,1
1.6461451087915459e+18,-4.0,2172.0,9182.0,1
1.6461451088275057e+18,4471.0,1543.0,9358.0,1
1.6461451088751956e+18,5976.0,-819.0,7577.0,1
1.6461451089260925e+18,5660.0,-1916.0,6970.0,1
1.6461451089709873e+18,3478.0,-1610.0,7495.0,1
1.6461451090227517e+18,1750.0,-2936.0,7720.0,1
1.6461451090784343e+18,-481.0,-288.0,9355.0,1
1.6461451091168358e+18,-1887.0,-3729.0,8778.0,1
1.6461451091729196e+18,-5040.0,-4445.0,7229.0,1
1.6461451092274982e+18,-5329.0,678.0,7732.0,1
1.646145109287538e+18,-4117.0,-795.0,8826.0,1
1.6461451093266665e+18,-905.0,728.0,8375.0,1
1.6461451093791798e+18,101.0,275.0,9007.0,1
1.646145109421618e+18,1672.0,58.0,9199.0,1
1.646145109490892e+18,3580.0,2028.0,8440.0,1
1.646145109526606e+18,3480.0,889.0,7635.0,1
1.6461451095772116e+18,2675.0,1909.0,7515.0,1
1.6461451096256404e+18,1936.0,-2202.0,7805.0,1
1.6461451096774031e+18,410.0,-1132.0,8306.0,1
1.6461451097259635e+18,-1109.0,-2053.0,8422.0,1
1.646145109781264e+18,-3730.0,-4555.0,8117.0,1
1.6461451098274537e+18,-6036.0,-6704.0,7931.0,1
1.646145109875883e+18,-6305.0,3108.0,8441.0,1
1.6461451099272701e+18,-3423.0,2217.0,8788.0,1
1.6461451099770644e+18,-79.0,2420.0,9251.0,1
1.6461451100275738e+18,3779.0,1077.0,8931.0,1
1.6461451100772618e+18,5441.0,2508.0,7563.0,1
1.6461451101323973e+18,4509.0,-821.0,8056.0,1
1.6461451101780785e+18,2684.0,924.0,7937.0,1
1.6461451102231724e+18,1354.0,-1201.0,7513.0,1
1.6461451102769175e+18,-1916.0,-1929.0,8357.0,1
1.6461451103330033e+18,-4689.0,-3621.0,8616.0,1
1.6461451103766182e+18,-6076.0,-4162.0,8004.0,1
1.6461451104319045e+18,-6278.0,1062.0,7973.0,1
1.6461451104797228e+18,-3912.0,2014.0,8522.0,1
1.6461451105286546e+18,-1230.0,1614.0,9290.0,1
1.6461451105749174e+18,2454.0,949.0,9186.0,1
1.6461451106279258e+18,5520.0,1152.0,7991.0,1
1.6461451106755448e+18,4326.0,-47.0,7768.0,1
1.6461451107296054e+18,2202.0,1853.0,8493.0,1
1.6461451107787348e+18,52.0,-2386.0,8135.0,1
1.6461451108275553e+18,-2240.0,-2901.0,8370.0,1
1.6461451108780068e+18,-4212.0,-4036.0,7292.0,1
1.6461451109319777e+18,-6573.0,-4152.0,7162.0,1
1.6461451109788147e+18,-7160.0,701.0,8360.0,1
1.6461451110281242e+18,-4185.0,2310.0,7909.0,1
1.6461451110917507e+18,-2314.0,282.0,7416.0,1
1.6461451111320732e+18,248.0,2557.0,9758.0,1
1.6461451111759793e+18,2832.0,1922.0,9400.0,1
1.6461451112301793e+18,3275.0,31.0,8401.0,1
1.64614511127944e+18,1861.0,381.0,7859.0,1
1.6461451113297795e+18,843.0,-1551.0,7936.0,1
1.6461451113770504e+18,-79.0,-3315.0,7799.0,1
1.6461451114298568e+18,-1853.0,-1931.0,7414.0,1
1.646145111481319e+18,-4475.0,-3692.0,8400.0,1
1.6461451115298547e+18,-5391.0,-2164.0,7111.0,1
1.6461451115772452e+18,-6265.0,-2873.0,7491.0,1
1.646145111630763e+18,-4653.0,4242.0,7824.0,1
1.646145111674802e+18,-2812.0,2076.0,8117.0,1
1.6461451117234555e+18,-877.0,2450.0,10107.0,1
1.6461451117828188e+18,2891.0,120.0,9719.0,1
1.6461451118300096e+18,3971.0,-1491.0,8004.0,1
1.6461451118795438e+18,2854.0,528.0,7822.0,1
1.6461451119275855e+18,1942.0,-3004.0,7528.0,1
1.6461451119811249e+18,-486.0,-3106.0,8267.0,1
1.6461451120298732e+18,-2556.0,-1716.0,8207.0,1
1.6461451120810286e+18,-5166.0,-2593.0,7782.0,1
1.6461451121308134e+18,-6911.0,-2131.0,7786.0,1
1.646145112179938e+18,-5716.0,2385.0,8777.0,1
1.6461451122327255e+18,-3418.0,1223.0,8265.0,1
1.6461451122815043e+18,-479.0,2225.0,9515.0,1
1.6461451123295593e+18,3217.0,-203.0,9171.0,1
1.6461451123808863e+18,4345.0,-215.0,8410.0,1
1.6461451124327974e+18,3096.0,2246.0,7129.0,1
1.6461451124835356e+18,1732.0,8.0,8399.0,1
1.6461451125306657e+18,-946.0,-2746.0,8703.0,1
1.6461451125848323e+18,-3347.0,-795.0,8095.0,1
1.6461451126315738e+18,-5363.0,-3414.0,7732.0,1
1.6461451126806487e+18,-6664.0,558.0,7521.0,1
1.646145112730034e+18,-5411.0,2774.0,8205.0,1
1.6461451127795315e+18,-3102.0,3053.0,8263.0,1
1.6461451128352148e+18,-1616.0,1214.0,8458.0,1
1.646145112880087e+18,1098.0,1890.0,9182.0,1
1.6461451129316227e+18,3052.0,-743.0,8852.0,1
1.646145112980823e+18,3602.0,-1425.0,7687.0,1
1.6461451130311606e+18,2232.0,-382.0,7640.0,1
1.6461451130801948e+18,685.0,422.0,7873.0,1
1.6461451131309693e+18,-850.0,3520.0,8764.0,1
1.6461451131846912e+18,-2040.0,0.0,8125.0,1
1.646145113230811e+18,-3493.0,-991.0,7802.0,1
1.6461451132801562e+18,-3436.0,-23.0,7923.0,1
1.6461451133369833e+18,-4237.0,-2211.0,8417.0,1
1.646145113380926e+18,-4363.0,-528.0,8089.0,1
1.6461451134331525e+18,-3725.0,670.0,8629.0,1
1.6461451134797455e+18,-1494.0,3526.0,8176.0,1
1.6461451135346788e+18,525.0,1735.0,9043.0,1
1.6461451135816868e+18,2149.0,1044.0,8495.0,1
1.6461451136320632e+18,2762.0,-344.0,7864.0,1
1.6461451136802445e+18,1674.0,-169.0,7712.0,1
1.6461451137356042e+18,664.0,1132.0,8067.0,1
1.6461451137768996e+18,-586.0,1728.0,7680.0,1
1.6461451138322004e+18,-1566.0,6173.0,8203.0,1
1.646145113880666e+18,-2045.0,2611.0,9145.0,1
1.6461451139358797e+18,-2939.0,455.0,7943.0,1
1.6461451139799176e+18,-2961.0,6045.0,6419.0,1
1.6461451140344195e+18,-1834.0,1344.0,6842.0,1
1.6461451140794698e+18,-496.0,-751.0,7210.0,1
1.6461451141348275e+18,-643.0,-368.0,8940.0,1
1.64614511418328e+18,563.0,-6372.0,6225.0,1
1.6461451142370706e+18,-2152.0,-1984.0,8610.0,1
1.646145114279689e+18,-2250.0,-3131.0,7379.0,1
1.6461451143316027e+18,-3283.0,-3782.0,6496.0,1
1.6461451143818957e+18,-4228.0,-754.0,7501.0,1
1.6461451144353754e+18,-3127.0,588.0,8004.0,1
1.6461451144815703e+18,-2005.0,984.0,8704.0,1
1.6461451145361777e+18,1304.0,1072.0,8936.0,1
1.6461451145793892e+18,2588.0,1241.0,8916.0,1
1.6461451146345344e+18,1578.0,2847.0,7956.0,1
