timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, SCREW_RIGHT
1.6455451167722378e+18,-7141.0,-2039.0,531.0,1
1.6455451168241208e+18,-8129.0,3651.0,-889.0,1
1.6455451168747535e+18,-8349.0,-628.0,-1666.0,1
1.6455451169230382e+18,-6131.0,-3695.0,-376.0,1
1.6455451169732396e+18,-7424.0,-3429.0,411.0,1
1.645545117023158e+18,-7383.0,-2249.0,957.0,1
1.64554511707519e+18,-7272.0,-2622.0,2864.0,1
1.645545117124084e+18,-6355.0,-6561.0,2084.0,1
1.645545117172085e+18,-8300.0,815.0,-719.0,1
1.6455451172225823e+18,-8530.0,-2890.0,387.0,1
1.6455451172725297e+18,-7737.0,-277.0,-481.0,1
1.6455451173204913e+18,-7245.0,-55.0,638.0,1
1.6455451173727263e+18,-6703.0,-128.0,-574.0,1
1.6455451174209418e+18,-8227.0,-967.0,-1729.0,1
1.645545117473481e+18,-6896.0,-5162.0,-469.0,1
1.6455451175196035e+18,-7376.0,-3041.0,3197.0,1
1.645545117574699e+18,-8481.0,-4943.0,1842.0,1
1.6455451176211162e+18,-7908.0,-4205.0,-1218.0,1
1.6455451176723218e+18,-7831.0,1749.0,-938.0,1
1.6455451177284004e+18,-7336.0,-1866.0,-18.0,1
1.645545117774306e+18,-8075.0,-1956.0,253.0,1
1.6455451178244892e+18,-6906.0,297.0,-808.0,1
1.645545117871486e+18,-6781.0,-3973.0,-1093.0,1
1.6455451179245548e+18,-7305.0,-2441.0,-721.0,1
1.6455451179730908e+18,-7367.0,-2484.0,1615.0,1
1.6455451180254712e+18,-8383.0,-5036.0,3277.0,1
1.6455451180732662e+18,-7479.0,389.0,-1901.0,1
1.6455451181262938e+18,-8564.0,-3889.0,-743.0,1
1.6455451181733325e+18,-7814.0,-728.0,-1574.0,1
1.6455451182209715e+18,-7446.0,767.0,-1774.0,1
1.645545118271402e+18,-6636.0,-3926.0,36.0,1
1.6455451183257564e+18,-8021.0,-3903.0,-504.0,1
1.6455451183719908e+18,-7193.0,-2855.0,3947.0,1
1.6455451184304689e+18,-8114.0,-4221.0,2663.0,1
1.645545118473387e+18,-7909.0,128.0,-1776.0,1
1.6455451185272077e+18,-8138.0,-393.0,-2411.0,1
1.645545118571541e+18,-8055.0,1450.0,-2115.0,1
1.6455451186247465e+18,-7380.0,-1832.0,-1175.0,1
1.6455451186727163e+18,-7847.0,-2897.0,118.0,1
1.6455451187169795e+18,-6631.0,-3205.0,104.0,1
1.645545118772671e+18,-6897.0,-3537.0,2392.0,1
1.6455451188222536e+18,-7957.0,-2487.0,3278.0,1
1.645545118874453e+18,-8628.0,-1595.0,-1334.0,1
1.6455451189277473e+18,-8109.0,-139.0,-2615.0,1
1.645545118973746e+18,-7248.0,-1353.0,-687.0,1
1.645545119028767e+18,-6985.0,-3138.0,1602.0,1
1.6455451190741658e+18,-7699.0,-8065.0,2514.0,1
1.645545119122824e+18,-6879.0,-1788.0,1853.0,1
1.6455451191745508e+18,-8546.0,1354.0,-2603.0,1
1.6455451192278863e+18,-8310.0,1879.0,-2464.0,1
1.6455451192738813e+18,-6891.0,-8866.0,1229.0,1
1.645545119326656e+18,-6957.0,1689.0,4662.0,1
1.6455451193741578e+18,-7488.0,2969.0,524.0,1
1.6455451194244155e+18,-8925.0,-1486.0,-2206.0,1
1.6455451194741128e+18,-8038.0,-3295.0,-42.0,1
1.6455451195273874e+18,-6572.0,-174.0,2903.0,1
1.6455451195694874e+18,-6528.0,-1955.0,2576.0,1
1.645545119626733e+18,-7560.0,-2171.0,222.0,1
1.6455451196744568e+18,-8960.0,-491.0,-702.0,1
1.6455451197270574e+18,-7151.0,-4770.0,-1541.0,1
1.6455451197739963e+18,-5422.0,-5712.0,408.0,1
1.6455451198272212e+18,-7554.0,-2139.0,1472.0,1
1.6455451198744742e+18,-7480.0,1.0,-4.0,1
1.645545119928015e+18,-7242.0,316.0,-1230.0,1
1.6455451199747886e+18,-7468.0,-3311.0,196.0,1
1.645545120028275e+18,-8016.0,-3465.0,1642.0,1
1.6455451200801341e+18,-7481.0,3508.0,-1669.0,1
1.645545120128377e+18,-7650.0,302.0,-1293.0,1
1.645545120179883e+18,-7484.0,-4932.0,-1053.0,1
1.645545120226274e+18,-6991.0,-5019.0,-97.0,1
1.6455451202798136e+18,-7540.0,-4914.0,3702.0,1
1.6455451203273116e+18,-7258.0,5349.0,399.0,1
1.6455451203808338e+18,-8318.0,1977.0,-3362.0,1
1.6455451204289871e+18,-7616.0,-8332.0,-1820.0,1
1.6455451204809633e+18,-7498.0,-9294.0,-1.0,1
1.645545120527641e+18,-6955.0,3882.0,1472.0,1
1.6455451205799608e+18,-8003.0,3182.0,-2448.0,1
1.6455451206268485e+18,-7015.0,-6892.0,-324.0,1
1.6455451206806917e+18,-8195.0,-2273.0,3181.0,1
1.6455451207272192e+18,-5430.0,779.0,2171.0,1
1.6455451207735754e+18,-8212.0,1053.0,-2605.0,1
1.6455451208230653e+18,-7675.0,-9011.0,1847.0,1
1.6455451208821624e+18,-6832.0,3599.0,808.0,1
1.6455451209279585e+18,-7685.0,-99.0,1735.0,1
1.6455451209726482e+18,-7383.0,-1797.0,2049.0,1
1.64554512267635e+18,-6007.0,-2862.0,5763.0,1
1.6455451227344563e+18,-5703.0,-2653.0,5394.0,1
1.6455451227842852e+18,-6113.0,-3325.0,5732.0,1
1.6455451228265925e+18,-5288.0,-6771.0,3180.0,1
1.6455451228789435e+18,-6383.0,1095.0,703.0,1
1.645545122930051e+18,-6762.0,9710.0,1162.0,1
1.6455451229800645e+18,-6275.0,2709.0,3758.0,1
1.6455451230338693e+18,-6055.0,615.0,4059.0,1
1.6455451230758833e+18,-6134.0,-216.0,3557.0,1
1.6455451231327493e+18,-7131.0,389.0,2742.0,1
1.6455451231823084e+18,-4644.0,-2338.0,3430.0,1
1.6455451232265897e+18,-5086.0,-5606.0,5598.0,1
1.6455451232836823e+18,-7059.0,-4570.0,3172.0,1
1.6455451233268823e+18,-6763.0,6117.0,773.0,1
1.645545123380931e+18,-5987.0,8207.0,1322.0,1
1.6455451234318344e+18,-6632.0,5132.0,2954.0,1
1.6455451234819922e+18,-6842.0,1008.0,2759.0,1
1.645545123530985e+18,-5728.0,1016.0,1877.0,1
1.6455451235704538e+18,-6685.0,-1558.0,2540.0,1
1.645545123631728e+18,-5109.0,-4067.0,4616.0,1
1.6455451236814285e+18,-6221.0,-5645.0,5782.0,1
1.6455451237319657e+18,-5848.0,-3377.0,4833.0,1
1.6455451237822067e+18,-6525.0,399.0,2034.0,1
1.6455451238313124e+18,-7974.0,7199.0,204.0,1
1.645545123881977e+18,-6242.0,7203.0,2020.0,1
1.6455451239339576e+18,-6229.0,864.0,2206.0,1
1.6455451239827863e+18,-5518.0,370.0,3454.0,1
1.6455451240316012e+18,-6589.0,927.0,3686.0,1
1.6455451240829094e+18,-5219.0,-3497.0,4401.0,1
1.6455451241315402e+18,-4098.0,-1171.0,6643.0,1
1.6455451241834378e+18,-7095.0,-774.0,5332.0,1
1.6455451242248604e+18,-7720.0,5259.0,3565.0,1
1.645545124282907e+18,-6046.0,3714.0,3490.0,1
1.6455451243273792e+18,-5919.0,2199.0,5527.0,1
1.6455451243830438e+18,-5088.0,2368.0,4359.0,1
1.6455451244318966e+18,-5136.0,2427.0,4828.0,1
1.645545124483111e+18,-5737.0,5282.0,4165.0,1
1.6455451245317855e+18,-6319.0,4155.0,3742.0,1
1.645545124583103e+18,-7896.0,3986.0,4692.0,1
1.6455451246317233e+18,-7960.0,3468.0,4410.0,1
1.645545124680053e+18,-5359.0,2899.0,3586.0,1
1.645545124732379e+18,-1423.0,-3668.0,2132.0,1
1.6455451247844283e+18,-4708.0,-3759.0,3617.0,1
1.6455451248357563e+18,-6650.0,-4758.0,4020.0,1
1.6455451248778675e+18,-6295.0,-3099.0,2793.0,1
1.6455451249358208e+18,-6870.0,1000.0,5062.0,1
1.6455451249816888e+18,-6477.0,9450.0,1411.0,1
1.6455451250362235e+18,-6832.0,4671.0,4573.0,1
1.6455451250847022e+18,-5307.0,-471.0,2855.0,1
1.6455451251354301e+18,-5131.0,-3786.0,2006.0,1
1.6455451251829504e+18,-5608.0,-4584.0,3300.0,1
1.6455451252327652e+18,-7089.0,-4396.0,4963.0,1
1.6455451252799967e+18,-6535.0,-3691.0,4089.0,1
1.6455451253360978e+18,-6178.0,-1005.0,-527.0,1
1.64554512538761e+18,-8366.0,3763.0,4228.0,1
1.6455451254364728e+18,-6444.0,1736.0,3902.0,1
1.645545125481049e+18,-5967.0,969.0,3441.0,1
1.6455451255359572e+18,-4414.0,-2465.0,851.0,1
1.6455451255806958e+18,-7321.0,-5530.0,4150.0,1
1.6455451256367624e+18,-5899.0,-2374.0,6187.0,1
1.6455451256813501e+18,-7273.0,-3800.0,5336.0,1
1.6455451257329413e+18,-7641.0,-6067.0,5016.0,1
1.6455451257816433e+18,-5848.0,3577.0,-40.0,1
1.6455451258332598e+18,-7167.0,315.0,3899.0,1
1.6455451258826148e+18,-6357.0,-1754.0,3305.0,1
1.6455451259323845e+18,-4556.0,358.0,2243.0,1
1.6455451259811853e+18,-7046.0,-4328.0,5074.0,1
1.6455451260329198e+18,-6468.0,-3471.0,5134.0,1
1.6455451260825825e+18,-6175.0,-3985.0,4020.0,1
1.645545126133604e+18,-7454.0,-5394.0,4844.0,1
1.6455451261811566e+18,-6300.0,3586.0,1477.0,1
1.6455451262326252e+18,-6990.0,4389.0,2193.0,1
1.6455451262818844e+18,-6131.0,-1549.0,3186.0,1
1.6455451263330744e+18,-4022.0,-1576.0,2140.0,1
1.6455451263870577e+18,-6808.0,-3348.0,4966.0,1
1.6455451264332577e+18,-7042.0,-7270.0,4201.0,1
1.645545126486587e+18,-6236.0,-6938.0,3850.0,1
1.6455451265342364e+18,-6889.0,821.0,831.0,1
1.6455451265875267e+18,-7609.0,-372.0,3635.0,1
1.6455451266347645e+18,-6544.0,1078.0,4133.0,1
1.6455451266877112e+18,-5885.0,-1978.0,3777.0,1
1.645545126733968e+18,-5177.0,-2710.0,3036.0,1
1.645545126787317e+18,-6718.0,-5052.0,2750.0,1
1.6455451268352312e+18,-6356.0,-6013.0,3542.0,1
1.6455451268871588e+18,-7238.0,-7937.0,4074.0,1
1.645545126935046e+18,-6223.0,770.0,1370.0,1
1.6455451269862387e+18,-7336.0,572.0,4050.0,1
1.6455451270369774e+18,-6320.0,768.0,2774.0,1
1.6455451270861857e+18,-4781.0,-953.0,1177.0,1
1.6455451271305923e+18,-5806.0,-1975.0,4837.0,1
1.6455451271878252e+18,-6238.0,-7851.0,5048.0,1
1.645545127234761e+18,-7628.0,-6222.0,3727.0,1
1.64554512728849e+18,-5727.0,4360.0,1935.0,1
1.6455451273335025e+18,-6653.0,6467.0,1285.0,1
1.6455451273866135e+18,-6517.0,1599.0,967.0,1
1.645545127429849e+18,-5505.0,-1441.0,1553.0,1
1.6455451274868058e+18,-6299.0,-5209.0,2709.0,1
1.6455451275330074e+18,-6755.0,-4336.0,3117.0,1
1.6455451275830769e+18,-5680.0,-4322.0,4271.0,1
1.6455451276413448e+18,-8879.0,-6693.0,6583.0,1
1.6455451276867845e+18,-5386.0,-4785.0,3252.0,1
1.645545127733478e+18,-7379.0,8512.0,-1172.0,1
1.6455451277867999e+18,-6944.0,6112.0,1954.0,1
1.6455451278324613e+18,-7523.0,1390.0,2473.0,1
1.6455451278874504e+18,-4262.0,562.0,157.0,1
1.6455451279347863e+18,-7479.0,-141.0,905.0,1
1.64554512798712e+18,-6860.0,-5940.0,3343.0,1
1.6455451280382031e+18,-5239.0,-4566.0,5406.0,1
1.645545128088432e+18,-7613.0,-6808.0,6555.0,1
1.6455451281383483e+18,-7648.0,-5836.0,3427.0,1
1.6455451281871e+18,-5711.0,7431.0,-2341.0,1
1.6455451282346977e+18,-6465.0,2003.0,2294.0,1
1.645545128285634e+18,-7392.0,21.0,2923.0,1
1.645545128335064e+18,-6507.0,3035.0,1342.0,1
1.645545128385816e+18,-7036.0,2038.0,3356.0,1
1.645545128438429e+18,-5748.0,-2822.0,3081.0,1
1.645545128488429e+18,-5419.0,-5295.0,4264.0,1
1.6455451285376988e+18,-5478.0,-3857.0,3656.0,1
1.645545128588259e+18,-6959.0,-89.0,3898.0,1
1.6455451286371773e+18,-7400.0,-2856.0,3685.0,1
1.6455451286873539e+18,-7178.0,-3133.0,3726.0,1
1.645545128741373e+18,-6441.0,-2214.0,2554.0,1
1.645545128784281e+18,-5844.0,-873.0,3604.0,1
1.6455451288382792e+18,-7602.0,-999.0,1886.0,1
1.645545128891589e+18,-7413.0,-3191.0,1397.0,1
1.6455451289382065e+18,-6858.0,-4652.0,4775.0,1
1.6455451289862275e+18,-7306.0,-3143.0,2688.0,1
1.6455451290342866e+18,-7790.0,2910.0,-2360.0,1
1.6455451290839631e+18,-6930.0,4805.0,-975.0,1
1.6455451291404541e+18,-7327.0,3666.0,-435.0,1
1.6455451291840507e+18,-6716.0,700.0,598.0,1
1.6455451292362524e+18,-6750.0,-2944.0,3264.0,1
1.6455451292878817e+18,-6817.0,-2034.0,4297.0,1
1.645545129335493e+18,-7101.0,-4299.0,3576.0,1
1.6455451293799647e+18,-7966.0,-4675.0,4668.0,1
1.6455451294401508e+18,-7957.0,-3282.0,1506.0,1
1.6455451294809436e+18,-7804.0,2777.0,-1854.0,1
1.6455451295350646e+18,-7159.0,4678.0,-242.0,1
1.6455451295842235e+18,-7468.0,2960.0,610.0,1
1.645545129639778e+18,-7037.0,1864.0,830.0,1
1.6455451296917425e+18,-6938.0,3827.0,1320.0,1
1.6455451297544637e+18,-6886.0,3364.0,957.0,1
1.6455451297886177e+18,-5544.0,-4849.0,2022.0,1
1.6455451298385021e+18,-5690.0,-2312.0,3825.0,1
1.645545129889972e+18,-7462.0,-2111.0,3343.0,1
1.6455451299355402e+18,-7892.0,-1532.0,1525.0,1
1.645545129983286e+18,-7617.0,-1734.0,1302.0,1
1.6455451300335895e+18,-7362.0,-5667.0,5853.0,1
1.6455451300895987e+18,-7113.0,-814.0,1268.0,1
1.6455451301395535e+18,-7851.0,2476.0,858.0,1
1.6455451301908897e+18,-6997.0,3040.0,994.0,1
1.6455451302355868e+18,-7830.0,2079.0,1236.0,1
1.6455451302810437e+18,-6738.0,1741.0,1569.0,1
1.6455451303369475e+18,-5773.0,3016.0,1912.0,1
1.6455451303905513e+18,-7921.0,2007.0,1655.0,1
1.6455451304405637e+18,-6313.0,-5303.0,2643.0,1
1.6455451304902935e+18,-5774.0,-3916.0,3567.0,1
1.6455451305414638e+18,-7598.0,-1746.0,3782.0,1
1.645545130590853e+18,-7460.0,-2779.0,2230.0,1
1.6455451306383747e+18,-8388.0,-329.0,2759.0,1
1.6455451306871898e+18,-8005.0,4137.0,2883.0,1
1.645545130741933e+18,-6091.0,-443.0,-508.0,1
1.645545130790399e+18,-7124.0,-7314.0,3971.0,1
1.645545130837899e+18,-7918.0,-253.0,5758.0,1
1.6455451308916234e+18,-5888.0,5518.0,-563.0,1
1.645545130937609e+18,-6319.0,933.0,67.0,1
1.645545130991352e+18,-7418.0,-1127.0,4848.0,1
1.64554513103783e+18,-7291.0,5879.0,2647.0,1
1.6455451310908406e+18,-6929.0,1437.0,2144.0,1
1.6455451311383726e+18,-6877.0,314.0,3997.0,1
1.645545131186848e+18,-7128.0,574.0,4382.0,1
1.645545131245743e+18,-6449.0,-2218.0,3631.0,1
1.6455451312906742e+18,-6295.0,3037.0,4083.0,1
1.6455451313440538e+18,-6620.0,4752.0,3801.0,1
1.6455451313905577e+18,-6303.0,910.0,3540.0,1
1.6455451314437617e+18,-6584.0,176.0,4219.0,1
1.6455451314896317e+18,-6494.0,-79.0,4789.0,1
1.645545131543747e+18,-6330.0,693.0,4806.0,1
1.645545143152469e+18,-4843.0,-467.0,6072.0,1
1.6455451432044206e+18,-4838.0,1127.0,6663.0,1
1.645545143254316e+18,-4011.0,1924.0,6950.0,1
1.6455451433113595e+18,-4296.0,1408.0,6266.0,1
1.6455451433586427e+18,-4405.0,792.0,6172.0,1
1.645545143404628e+18,-4443.0,180.0,6126.0,1
1.6455451434591334e+18,-4833.0,-588.0,6625.0,1
1.6455451435032294e+18,-4446.0,-1448.0,5830.0,1
1.6455451435585574e+18,-4315.0,-1666.0,5326.0,1
1.6455451435983713e+18,-6189.0,-1992.0,7205.0,1
1.6455451436592701e+18,-5372.0,4896.0,5512.0,1
1.6455451437033492e+18,-4596.0,1409.0,4369.0,1
1.645545143759424e+18,-6032.0,2445.0,6100.0,1
1.6455451438035005e+18,-5403.0,2930.0,4462.0,1
1.6455451438601083e+18,-6399.0,88.0,4128.0,1
1.6455451439084452e+18,-6765.0,-865.0,6204.0,1
1.6455451439594627e+18,-6539.0,3352.0,2990.0,1
1.645545144005428e+18,-6166.0,391.0,3216.0,1
1.6455451440555587e+18,-7571.0,-846.0,5959.0,1
1.6455451441043773e+18,-6159.0,2782.0,3219.0,1
1.645545144158578e+18,-6139.0,-699.0,5166.0,1
1.6455451442075896e+18,-6782.0,699.0,1606.0,1
1.645545144263166e+18,-8493.0,679.0,4675.0,1
1.6455451443066726e+18,-6499.0,278.0,2486.0,1
1.6455451443484954e+18,-6505.0,-1219.0,2351.0,1
1.6455451444052396e+18,-6822.0,-219.0,4908.0,1
1.6455451444431406e+18,-7350.0,1133.0,3639.0,1
1.6455451444431406e+18,-7350.0,1133.0,3639.0,1
1.6455451445843044e+18,-7437.0,1311.0,3342.0,1
1.645545144598313e+18,-7453.0,1107.0,2267.0,1
1.645545144635333e+18,-7416.0,795.0,2322.0,1
1.645545144635333e+18,-7416.0,795.0,2322.0,1
1.645545144801724e+18,-7355.0,550.0,2406.0,1
1.6455451448142935e+18,-7310.0,529.0,2509.0,1
1.6455451448153326e+18,-7407.0,1870.0,2606.0,1
1.6455451449575526e+18,-7399.0,2440.0,2424.0,1
1.6455451449591667e+18,-7136.0,2641.0,2261.0,1
1.6455451449708836e+18,-6975.0,2119.0,2530.0,1
1.6455451450696673e+18,-7737.0,74.0,4820.0,1
1.645545145069976e+18,-7764.0,202.0,4595.0,1
1.645545145069976e+18,-7764.0,202.0,4595.0,1
1.645545145069976e+18,-7764.0,202.0,4595.0,1
1.645545145069976e+18,-7764.0,202.0,4595.0,1
1.645545145069976e+18,-7764.0,202.0,4595.0,1
1.645545145566784e+18,-7663.0,648.0,4193.0,1
1.645545145566784e+18,-7663.0,648.0,4193.0,1
1.645545145566784e+18,-7663.0,648.0,4193.0,1
1.645545145566784e+18,-7663.0,648.0,4193.0,1
1.645545145566784e+18,-7663.0,648.0,4193.0,1
1.645545145566784e+18,-7663.0,648.0,4193.0,1
1.64554514566118e+18,-6901.0,1189.0,3388.0,1
1.6455451457101153e+18,-6371.0,-4069.0,3688.0,1
1.64554514574424e+18,-6862.0,4189.0,-1202.0,1
1.645545145827965e+18,-6565.0,5382.0,-1264.0,1
1.645545145858793e+18,-7529.0,760.0,417.0,1
1.645545145876799e+18,-7539.0,607.0,139.0,1
1.6455451459669181e+18,-7592.0,527.0,-132.0,1
1.6455451460098555e+18,-8428.0,3139.0,-493.0,1
1.6455451460811377e+18,-8307.0,2936.0,-262.0,1
1.6455451461104837e+18,-7721.0,1508.0,-1293.0,1
1.6455451461104837e+18,-7721.0,1508.0,-1293.0,1
1.6455451461104837e+18,-7721.0,1508.0,-1293.0,1
1.6455451461104837e+18,-7721.0,1508.0,-1293.0,1
1.6455451464502062e+18,-7771.0,922.0,-1211.0,1
1.6455451464502062e+18,-7771.0,922.0,-1211.0,1
1.6455451464502062e+18,-7771.0,922.0,-1211.0,1
1.6455451464546132e+18,-8121.0,-1268.0,407.0,1
1.645545146514863e+18,-8942.0,6298.0,-4514.0,1
1.645545146532777e+18,-8001.0,5517.0,-4698.0,1
1.645545146620892e+18,-7638.0,4377.0,-4221.0,1
1.6455451466647962e+18,-7019.0,-3818.0,-1274.0,1
1.6455451467095163e+18,-7310.0,2758.0,-3644.0,1
1.6455451467600097e+18,-8570.0,-511.0,-2385.0,1
1.6455451468122637e+18,-6951.0,-257.0,-235.0,1
1.6455451468522317e+18,-7190.0,915.0,1129.0,1
1.6455451469092506e+18,-8660.0,-5232.0,-121.0,1
1.6455451469580808e+18,-8799.0,-7901.0,-511.0,1
1.6455451470173514e+18,-9204.0,-7744.0,-2460.0,1
1.6455451470603743e+18,-10534.0,-3233.0,-2548.0,1
1.6455451471232666e+18,-7572.0,3479.0,-4397.0,1
1.6455451471625917e+18,-7475.0,-3475.0,-3677.0,1
1.6455451472143214e+18,-7451.0,-515.0,-1760.0,1
1.645545147263353e+18,-7365.0,-1743.0,663.0,1
1.6455451473144484e+18,-7665.0,-879.0,1323.0,1
1.6455451473631063e+18,-8430.0,-4550.0,-188.0,1
1.6455451474068372e+18,-8130.0,-1848.0,-761.0,1
1.6455451474633623e+18,-8354.0,4289.0,-4295.0,1
1.6455451475095503e+18,-7927.0,2269.0,-1398.0,1
1.6455451475627533e+18,-7073.0,-3025.0,-1441.0,1
1.645545147613574e+18,-7972.0,-798.0,-1674.0,1
1.6455451476600013e+18,-8075.0,-1978.0,80.0,1
1.6455451477187108e+18,-7923.0,-1803.0,-67.0,1
1.6455451477618135e+18,-8304.0,871.0,-2606.0,1
1.645545147813148e+18,-6595.0,-1743.0,-600.0,1
1.6455451478628943e+18,-6868.0,-280.0,1528.0,1
1.6455451479068598e+18,-7444.0,784.0,384.0,1
1.6455451479619932e+18,-8502.0,-2236.0,-112.0,1
1.6455451480085432e+18,-6968.0,-11136.0,-1830.0,1
1.6455451480621243e+18,-9174.0,8249.0,-11404.0,1
1.6455451481083005e+18,-7657.0,306.0,64.0,1
1.6455451481627725e+18,-7199.0,286.0,-1961.0,1
1.6455451482077862e+18,-9055.0,427.0,-1179.0,1
1.6455451482627256e+18,-7407.0,-923.0,-830.0,1
1.645545148314199e+18,-7202.0,-994.0,-684.0,1
1.6455451483641636e+18,-7593.0,-1095.0,360.0,1
1.6455451484164155e+18,-7727.0,480.0,-607.0,1
1.6455451484633418e+18,-8296.0,-299.0,710.0,1
1.645545148514168e+18,-8559.0,3997.0,-2228.0,1
1.6455451485634486e+18,-8574.0,-1453.0,-1903.0,1
1.6455451486131046e+18,-6230.0,-1451.0,-1244.0,1
1.6455451486632827e+18,-7374.0,1331.0,2874.0,1
1.6455451487115988e+18,-7376.0,687.0,-1248.0,1
1.64554514876335e+18,-8009.0,27.0,-296.0,1
1.6455451488136376e+18,-7692.0,1805.0,-362.0,1
1.6455451488639017e+18,-8034.0,475.0,20.0,1
1.6455451489124772e+18,-7627.0,323.0,-535.0,1
1.6455451489639608e+18,-7538.0,821.0,80.0,1
1.6455451490123072e+18,-7693.0,2817.0,-748.0,1
