timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, DELIVERY_BIMANUAL
1.6455446817314396e+18,4068.0,7770.0,-947.0,1
1.6455446817723643e+18,4157.0,7517.0,-593.0,1
1.6455446818221932e+18,4251.0,7560.0,-847.0,1
1.6455446818780687e+18,4312.0,7572.0,-988.0,1
1.6455446819330778e+18,4059.0,7597.0,-1031.0,1
1.6455446819790958e+18,4057.0,7588.0,-945.0,1
1.6455446820316452e+18,4196.0,7391.0,-700.0,1
1.6455446820758254e+18,4176.0,7595.0,-963.0,1
1.6455446821231818e+18,4291.0,7757.0,-850.0,1
1.6455446821809428e+18,4316.0,7719.0,-987.0,1
1.6455446822235866e+18,4146.0,7580.0,-870.0,1
1.645544682279172e+18,4240.0,7379.0,-871.0,1
1.6455446823235917e+18,4071.0,7601.0,-924.0,1
1.6455446823777006e+18,4166.0,7620.0,-769.0,1
1.6455446824245338e+18,4206.0,7599.0,-611.0,1
1.645544682481909e+18,4256.0,7629.0,-691.0,1
1.6455446825237007e+18,4208.0,7600.0,-862.0,1
1.6455446825772035e+18,4253.0,7355.0,-903.0,1
1.645544682623491e+18,4200.0,7446.0,-862.0,1
1.6455446826815995e+18,4167.0,7516.0,-667.0,1
1.645544682723909e+18,4305.0,7631.0,-682.0,1
1.6455446827804372e+18,4180.0,7956.0,-703.0,1
1.6455446828325268e+18,4016.0,7473.0,-609.0,1
1.6455446828815982e+18,4468.0,7568.0,-950.0,1
1.6455446829259064e+18,4253.0,7602.0,-947.0,1
1.645544682978437e+18,4009.0,7484.0,-832.0,1
1.6455446830325292e+18,4163.0,7381.0,-672.0,1
1.6455446830770545e+18,4005.0,7411.0,-869.0,1
1.6455446831327747e+18,4094.0,7437.0,-494.0,1
1.645544683178536e+18,4319.0,7336.0,-675.0,1
1.645544683224511e+18,4112.0,7629.0,-830.0,1
1.645544683281549e+18,4031.0,7625.0,-1179.0,1
1.645544683333611e+18,4121.0,7006.0,-1165.0,1
1.6455446833822607e+18,3856.0,7752.0,-1218.0,1
1.6455446834343314e+18,4301.0,7749.0,-1474.0,1
1.6455446834864177e+18,4298.0,8145.0,-1384.0,1
1.645544683516525e+18,4152.0,7703.0,-1186.0,1
1.6455446835810452e+18,3909.0,7535.0,-1424.0,1
1.6455446836243615e+18,4036.0,7523.0,-2000.0,1
1.645544683678708e+18,4269.0,7994.0,-2729.0,1
1.645544683737087e+18,4481.0,7392.0,-3030.0,1
1.6455446837820268e+18,4424.0,7893.0,-2815.0,1
1.6455446838233958e+18,4850.0,9378.0,-3096.0,1
1.6455446838792566e+18,5309.0,8440.0,-1390.0,1
1.6455446839262295e+18,5061.0,9147.0,-1095.0,1
1.645544683981519e+18,4821.0,5668.0,760.0,1
1.6455446840266365e+18,5324.0,6521.0,887.0,1
1.645544684077713e+18,5139.0,4833.0,2376.0,1
1.6455446841271409e+18,4949.0,4884.0,4215.0,1
1.645544684177641e+18,4213.0,3683.0,4963.0,1
1.6455446842331666e+18,4420.0,2317.0,6351.0,1
1.6455446842783327e+18,4361.0,3576.0,6206.0,1
1.645544684333612e+18,3165.0,-1737.0,7130.0,1
1.6455446843824015e+18,2929.0,985.0,7486.0,1
1.6455446844335437e+18,3046.0,-1734.0,7924.0,1
1.6455446844794445e+18,3100.0,-793.0,7584.0,1
1.6455446845341225e+18,3529.0,-241.0,7188.0,1
1.6455446845827238e+18,3886.0,1218.0,7628.0,1
1.6455446846351427e+18,3757.0,2114.0,7493.0,1
1.6455446846837018e+18,3723.0,1464.0,6946.0,1
1.6455446847355766e+18,3830.0,1757.0,6859.0,1
1.6455446847801894e+18,3639.0,1204.0,6561.0,1
1.6455446848350323e+18,4470.0,1935.0,6786.0,1
1.6455446848789996e+18,4458.0,2825.0,6819.0,1
1.645544684927528e+18,4270.0,4329.0,7214.0,1
1.645544684979716e+18,4364.0,3684.0,6942.0,1
1.6455446850351954e+18,4391.0,3661.0,6351.0,1
1.645544685081545e+18,4291.0,3848.0,6058.0,1
1.6455446851344082e+18,4306.0,3665.0,6324.0,1
1.645544685174194e+18,4340.0,3743.0,6567.0,1
1.6455446852229166e+18,4149.0,3141.0,6867.0,1
1.6455446852783324e+18,4290.0,3462.0,6392.0,1
1.6455446853283215e+18,4219.0,3238.0,6486.0,1
1.6455446853782193e+18,4195.0,3735.0,6575.0,1
1.6455446854341542e+18,4173.0,2835.0,6824.0,1
1.6455446854872028e+18,4290.0,3563.0,6482.0,1
1.6455446855349985e+18,4064.0,3179.0,6884.0,1
1.645544685584216e+18,4202.0,3006.0,6909.0,1
1.645544685634619e+18,4152.0,3234.0,6507.0,1
1.6455446856837071e+18,3494.0,3386.0,6791.0,1
1.6455446857361723e+18,3046.0,3626.0,6866.0,1
1.645544685782078e+18,2796.0,2066.0,4380.0,1
1.6455446858280108e+18,4177.0,3166.0,6900.0,1
1.6455446858853407e+18,6189.0,1440.0,4212.0,1
1.6455446859356165e+18,5936.0,6126.0,4211.0,1
1.6455446859857208e+18,4933.0,7224.0,5381.0,1
1.6455446860180488e+18,4081.0,6429.0,6895.0,1
1.6455446860852818e+18,4426.0,7239.0,6469.0,1
1.6455446861358625e+18,4192.0,5623.0,4733.0,1
1.645544686187443e+18,4773.0,5839.0,3592.0,1
1.6455446862285645e+18,4670.0,6619.0,3240.0,1
1.6455446862886444e+18,4762.0,6559.0,2794.0,1
1.6455446863345444e+18,4512.0,6442.0,3303.0,1
1.6455446863806354e+18,4521.0,6737.0,3437.0,1
1.6455446864279027e+18,4524.0,6865.0,3598.0,1
1.6455446864813414e+18,4592.0,6736.0,3445.0,1
1.645544686528708e+18,4654.0,6648.0,3535.0,1
1.6455446865832842e+18,4862.0,6651.0,2765.0,1
1.6455446866288763e+18,4771.0,6894.0,2251.0,1
1.6455446866820946e+18,4722.0,6783.0,2408.0,1
1.645544686736323e+18,4494.0,6671.0,2418.0,1
1.6455446867860797e+18,4588.0,7019.0,2176.0,1
1.645544686827225e+18,4653.0,6696.0,2310.0,1
1.6455446868802993e+18,4315.0,7249.0,1684.0,1
1.6455446869352197e+18,4081.0,8117.0,1466.0,1
1.6455446869816625e+18,4797.0,7915.0,763.0,1
1.6455446870360013e+18,4646.0,7836.0,908.0,1
1.6455446870864036e+18,4919.0,8072.0,127.0,1
1.645544687138437e+18,5130.0,7273.0,578.0,1
1.6455446871858752e+18,4073.0,5749.0,1719.0,1
1.645544687238591e+18,4110.0,7170.0,1857.0,1
1.6455446872840207e+18,3880.0,6451.0,3427.0,1
1.6455446873350536e+18,3865.0,6841.0,1431.0,1
1.645544687385469e+18,3178.0,8190.0,900.0,1
1.645544687436792e+18,3884.0,7872.0,600.0,1
1.6455446874822456e+18,4306.0,8020.0,522.0,1
1.6455446875289326e+18,4312.0,7941.0,425.0,1
1.645544687581719e+18,4259.0,7781.0,628.0,1
1.6455446876355395e+18,4158.0,7696.0,748.0,1
1.6455446876807619e+18,4053.0,7762.0,750.0,1
1.645544687739293e+18,4186.0,7539.0,651.0,1
1.6455446877810102e+18,4178.0,7551.0,430.0,1
1.6455446878356503e+18,4208.0,7577.0,346.0,1
1.6455446878816236e+18,4251.0,7577.0,254.0,1
1.645544687939101e+18,4228.0,7636.0,290.0,1
1.6455446879899144e+18,4298.0,7581.0,467.0,1
1.6455446880376904e+18,4177.0,7828.0,676.0,1
1.6455446880848924e+18,4054.0,7719.0,763.0,1
1.6455446881434555e+18,4092.0,7690.0,886.0,1
1.6455446881831685e+18,3991.0,7550.0,816.0,1
1.6455446882386557e+18,4100.0,7454.0,912.0,1
1.6455446882862577e+18,4130.0,7467.0,825.0,1
1.6455446883383212e+18,4138.0,7548.0,850.0,1
1.6455446883783373e+18,4105.0,7546.0,765.0,1
1.6455446884429578e+18,4153.0,7608.0,792.0,1
1.645544688482466e+18,3920.0,7652.0,813.0,1
1.6455446885279089e+18,3930.0,7651.0,786.0,1
1.6455446885890304e+18,4222.0,7643.0,775.0,1
1.645544688596318e+18,4222.0,7587.0,800.0,1
1.6455446887489938e+18,4214.0,7553.0,825.0,1
1.6455446887489938e+18,4214.0,7553.0,825.0,1
1.645544688788105e+18,4181.0,7544.0,883.0,1
1.6455446888295368e+18,4164.0,7584.0,1071.0,1
1.6455446888888256e+18,4041.0,7533.0,1108.0,1
1.6455446889373494e+18,3910.0,7558.0,1198.0,1
1.6455446889873324e+18,3925.0,7470.0,1215.0,1
1.6455446890395535e+18,3932.0,7478.0,1284.0,1
1.6455446890867517e+18,3935.0,7511.0,1262.0,1
1.6455446891374467e+18,3956.0,7602.0,1158.0,1
1.6455446891852516e+18,3987.0,7643.0,1191.0,1
1.6455446892379264e+18,3703.0,7588.0,1087.0,1
1.6455446892818898e+18,3786.0,7737.0,1371.0,1
1.6455446893394918e+18,3983.0,7353.0,1466.0,1
1.6455446894045624e+18,3947.0,7259.0,1458.0,1
1.6455446894364196e+18,1731.0,8224.0,1637.0,1
1.645544689488882e+18,757.0,7352.0,1150.0,1
1.6455446895382707e+18,1494.0,8934.0,1769.0,1
1.6455446895884828e+18,4904.0,6527.0,2194.0,1
1.6455446896405814e+18,5897.0,4869.0,2860.0,1
1.6455446897287212e+18,5612.0,5053.0,3092.0,1
1.6455446897309117e+18,5382.0,5033.0,3142.0,1
