timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, ASSEMBLY1_BIMANUAL
1.645544649636338e+18,2688.0,7491.0,2598.0,1
1.645544649688271e+18,2722.0,7568.0,2609.0,1
1.645544649740835e+18,2605.0,7623.0,2830.0,1
1.6455446497892088e+18,2688.0,7657.0,2785.0,1
1.6455446498360696e+18,2791.0,7333.0,2886.0,1
1.6455446498905178e+18,2806.0,7639.0,2840.0,1
1.6455446499298148e+18,2756.0,7395.0,2973.0,1
1.645544649988893e+18,2812.0,7856.0,2820.0,1
1.6455446500413983e+18,3018.0,7628.0,2942.0,1
1.6455446500911782e+18,3059.0,7616.0,2838.0,1
1.64554465013979e+18,3265.0,7575.0,2906.0,1
1.6455446501890324e+18,3166.0,7505.0,2958.0,1
1.6455446502358856e+18,3134.0,7458.0,3051.0,1
1.6455446502917696e+18,3090.0,7132.0,3191.0,1
1.645544650333794e+18,3221.0,7050.0,3262.0,1
1.645544650388765e+18,3348.0,7098.0,3274.0,1
1.6455446504406577e+18,3410.0,7179.0,3289.0,1
1.645544650489692e+18,3365.0,7300.0,3282.0,1
1.645544650541177e+18,3452.0,7303.0,3241.0,1
1.6455446505888916e+18,3500.0,7428.0,3219.0,1
1.6455446506410476e+18,3671.0,7349.0,3156.0,1
1.6455446506895762e+18,3729.0,7005.0,3246.0,1
1.6455446507401618e+18,3759.0,6888.0,3278.0,1
1.6455446507905303e+18,3690.0,6748.0,3309.0,1
1.6455446508397043e+18,3641.0,6945.0,3423.0,1
1.6455446508890499e+18,3589.0,6797.0,3540.0,1
1.6455446509409078e+18,3679.0,6758.0,3610.0,1
1.6455446509898578e+18,3638.0,6375.0,3588.0,1
1.6455446510397932e+18,3832.0,6737.0,3582.0,1
1.645544651089236e+18,3895.0,7181.0,3619.0,1
1.645544651139893e+18,3797.0,6816.0,3613.0,1
1.645544651190001e+18,3767.0,7301.0,3643.0,1
1.6455446512399916e+18,3639.0,7220.0,3720.0,1
1.6455446512894226e+18,3679.0,6819.0,3608.0,1
1.645544651340512e+18,3747.0,6760.0,3704.0,1
1.6455446513896102e+18,3772.0,6932.0,3735.0,1
1.645544651440308e+18,3600.0,6898.0,3733.0,1
1.6455446514898424e+18,3573.0,6666.0,3827.0,1
1.645544651540631e+18,3778.0,6625.0,3766.0,1
1.6455446515907433e+18,3796.0,6669.0,3850.0,1
1.6455446516392886e+18,3861.0,6745.0,3722.0,1
1.6455446516907753e+18,3700.0,6747.0,3892.0,1
1.645544651740555e+18,3627.0,6263.0,3781.0,1
1.64554465180007e+18,3600.0,6710.0,3807.0,1
1.6455446518382843e+18,3843.0,6935.0,4062.0,1
1.6455446518898104e+18,4023.0,6844.0,3643.0,1
1.6455446519409644e+18,3913.0,6686.0,3714.0,1
1.6455446519940585e+18,3947.0,6736.0,3746.0,1
1.645544652040467e+18,3750.0,6708.0,3876.0,1
1.6455446520935547e+18,3816.0,6727.0,3902.0,1
1.6455446521403233e+18,3782.0,6538.0,3946.0,1
1.6455446521918505e+18,3804.0,6193.0,3963.0,1
1.6455446522409208e+18,3892.0,6470.0,3894.0,1
1.6455446522921464e+18,3937.0,6614.0,3993.0,1
1.6455446523382953e+18,3844.0,6474.0,3941.0,1
1.6455446523929009e+18,3827.0,6598.0,4012.0,1
1.6455446524359867e+18,3862.0,6506.0,3962.0,1
1.6455446524948168e+18,3916.0,6722.0,4027.0,1
1.6455446525386767e+18,3870.0,6818.0,3908.0,1
1.64554465259062e+18,3728.0,6592.0,4058.0,1
1.6455446526404488e+18,3658.0,6696.0,3726.0,1
1.6455446527014817e+18,3838.0,6546.0,3708.0,1
1.6455446527443942e+18,3899.0,6754.0,3766.0,1
1.645544652793174e+18,3816.0,6896.0,3714.0,1
1.6455446528355167e+18,3557.0,6571.0,3795.0,1
1.645544652885047e+18,3625.0,6884.0,3790.0,1
1.6455446529506301e+18,3674.0,6898.0,3761.0,1
1.6455446529954035e+18,3651.0,6876.0,3756.0,1
1.6455446530311716e+18,3787.0,7523.0,3449.0,1
1.6455446530571868e+18,3722.0,7453.0,3457.0,1
1.6455446531995185e+18,3710.0,7395.0,3474.0,1
1.6455446531995185e+18,3710.0,7395.0,3474.0,1
1.6455446532400932e+18,3711.0,7203.0,3573.0,1
1.6455446532915912e+18,3686.0,7542.0,2003.0,1
1.64554465334414e+18,3748.0,7254.0,2309.0,1
1.645544653392074e+18,3823.0,7830.0,2158.0,1
1.6455446534406802e+18,3784.0,7395.0,2475.0,1
1.6455446534929774e+18,3753.0,7627.0,2308.0,1
1.6455446535453064e+18,3710.0,7402.0,2155.0,1
1.6455446535941652e+18,3374.0,7181.0,2477.0,1
1.6455446536413558e+18,3595.0,7787.0,2175.0,1
1.645544653693217e+18,3778.0,7456.0,2096.0,1
1.6455446537457272e+18,3784.0,7333.0,2281.0,1
1.645544653791911e+18,3685.0,7721.0,2325.0,1
1.6455446538411758e+18,3434.0,7398.0,2524.0,1
1.6455446538915937e+18,3593.0,7861.0,2120.0,1
1.645544653939452e+18,3516.0,7194.0,2332.0,1
1.6455446539917553e+18,3650.0,7740.0,1997.0,1
1.645544654040323e+18,3514.0,7287.0,2245.0,1
1.645544654092465e+18,3492.0,7768.0,1986.0,1
1.6455446541454881e+18,3538.0,7370.0,2207.0,1
1.6455446541962432e+18,3528.0,7454.0,2150.0,1
1.6455446542426767e+18,3544.0,7850.0,1818.0,1
1.6455446542922488e+18,3373.0,7336.0,2172.0,1
1.645544654340308e+18,3146.0,7641.0,2479.0,1
1.645544654396918e+18,3389.0,7918.0,1347.0,1
1.645544654439513e+18,3688.0,6886.0,1840.0,1
1.6455446544839186e+18,4333.0,8524.0,1669.0,1
1.6455446545422482e+18,2827.0,8727.0,3182.0,1
1.6455446545926838e+18,2045.0,7015.0,2956.0,1
1.6455446546388188e+18,2042.0,5896.0,1655.0,1
1.645544654693497e+18,2394.0,6517.0,529.0,1
1.6455446547430756e+18,2877.0,6127.0,-1354.0,1
1.6455446547935918e+18,2735.0,7332.0,-2759.0,1
1.6455446548445652e+18,2362.0,7979.0,-3965.0,1
1.645544654893162e+18,2166.0,7074.0,-4866.0,1
1.6455446549433623e+18,1724.0,7196.0,-5730.0,1
1.6455446549958454e+18,1359.0,6541.0,-6660.0,1
1.6455446550383808e+18,1209.0,6180.0,-7373.0,1
1.6455446550951368e+18,973.0,5782.0,-7883.0,1
1.645544655143007e+18,909.0,5368.0,-7615.0,1
1.6455446551982072e+18,790.0,4988.0,-7344.0,1
1.6455446552433743e+18,633.0,4759.0,-7523.0,1
1.645544655293811e+18,674.0,4305.0,-7763.0,1
1.6455446553461197e+18,1055.0,3718.0,-8057.0,1
1.6455446553927311e+18,1241.0,3717.0,-7981.0,1
1.645544655444828e+18,1248.0,3619.0,-7787.0,1
1.6455446554949363e+18,897.0,3627.0,-7995.0,1
1.6455446555441313e+18,613.0,3415.0,-7827.0,1
1.6455446555775204e+18,513.0,3461.0,-7915.0,1
1.645544655644187e+18,636.0,3344.0,-7773.0,1
