timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, DELIVERY_RIGHT
1.646150823840359e+18,5394.0,-3836.0,-4242.0,1
1.6461508238903158e+18,5655.0,-3517.0,-4504.0,1
1.646150823940292e+18,5174.0,-3341.0,-4441.0,1
1.6461508239879613e+18,5271.0,-3985.0,-4106.0,1
1.6461508240399672e+18,5556.0,-4102.0,-3867.0,1
1.6461508240937871e+18,5541.0,-3949.0,-4632.0,1
1.646150824140055e+18,5534.0,-4188.0,-5169.0,1
1.6461508241920525e+18,5672.0,-3727.0,-5117.0,1
1.646150824241135e+18,5163.0,-3826.0,-4964.0,1
1.6461508242936796e+18,4961.0,-3779.0,-5019.0,1
1.6461508243410537e+18,5107.0,-3944.0,-4970.0,1
1.646150824394532e+18,5086.0,-3666.0,-4452.0,1
1.6461508244404936e+18,5186.0,-3759.0,-4149.0,1
1.6461508244934958e+18,5238.0,-4221.0,-4447.0,1
1.6461508245456492e+18,5413.0,-3785.0,-4051.0,1
1.6461508245893996e+18,5564.0,-3868.0,-4375.0,1
1.64615082463989e+18,5308.0,-4034.0,-4084.0,1
1.6461508246929065e+18,5263.0,-4103.0,-3966.0,1
1.6461508247401162e+18,5368.0,-3763.0,-4120.0,1
1.646150824791346e+18,5507.0,-4108.0,-4181.0,1
1.6461508248370586e+18,5519.0,-3927.0,-4326.0,1
1.646150824893089e+18,5516.0,-3708.0,-4530.0,1
1.6461508249397094e+18,5514.0,-3759.0,-4345.0,1
1.6461508249941724e+18,5467.0,-3809.0,-4298.0,1
1.6461508250363405e+18,5565.0,-3823.0,-4317.0,1
1.6461508250942252e+18,5592.0,-3829.0,-4309.0,1
1.6461508251365532e+18,5400.0,-3861.0,-3930.0,1
1.6461508251927299e+18,5407.0,-3995.0,-4374.0,1
1.6461508252390886e+18,5501.0,-3910.0,-4258.0,1
1.646150825291659e+18,5529.0,-3822.0,-4478.0,1
1.646150825344026e+18,5707.0,-3777.0,-4609.0,1
1.646150825392362e+18,5445.0,-3916.0,-4336.0,1
1.6461508254362004e+18,5372.0,-3630.0,-4329.0,1
1.6461508254926497e+18,5349.0,-3602.0,-4063.0,1
1.6461508255404416e+18,5589.0,-3791.0,-4387.0,1
1.646150825590637e+18,5628.0,-3604.0,-4446.0,1
1.646150825644204e+18,5627.0,-3777.0,-4312.0,1
1.6461508256931395e+18,5507.0,-3818.0,-4381.0,1
1.6461508257432584e+18,5340.0,-3748.0,-4265.0,1
1.6461508257908288e+18,5453.0,-3314.0,-4762.0,1
1.6461508258430881e+18,5072.0,-3551.0,-4374.0,1
1.6461508258904369e+18,5151.0,-3867.0,-4438.0,1
1.6461508259437092e+18,5275.0,-3572.0,-4819.0,1
1.6461508259977923e+18,5225.0,-3723.0,-4680.0,1
1.646150826048735e+18,5853.0,-3720.0,-4094.0,1
1.6461508260940562e+18,5943.0,-3727.0,-3618.0,1
1.6461508261428772e+18,5996.0,-3491.0,-3836.0,1
1.646150826193213e+18,6190.0,-3718.0,-4177.0,1
1.6461508262401124e+18,6190.0,-3079.0,-4498.0,1
1.6461508262885015e+18,5988.0,-3288.0,-4136.0,1
1.6461508263462354e+18,5478.0,-2823.0,-4130.0,1
1.6461508263925056e+18,5085.0,-3489.0,-4405.0,1
1.6461508264446922e+18,5762.0,-3402.0,-4740.0,1
1.6461508264935736e+18,5772.0,-3573.0,-4530.0,1
1.646150826542314e+18,6018.0,-3997.0,-5005.0,1
1.6461508265927713e+18,5838.0,-3471.0,-4488.0,1
1.6461508266427226e+18,5609.0,-3893.0,-4793.0,1
1.6461508266893197e+18,5881.0,-3393.0,-5030.0,1
1.6461508267448916e+18,5793.0,-3553.0,-4615.0,1
1.6461508267881754e+18,5721.0,-3179.0,-4336.0,1
1.6461508268438413e+18,5491.0,-2911.0,-3986.0,1
1.6461508268927665e+18,5511.0,-3226.0,-4127.0,1
1.6461508269414077e+18,5643.0,-3249.0,-4202.0,1
1.6461508269893942e+18,5722.0,-3534.0,-4377.0,1
1.6461508270468099e+18,5722.0,-3465.0,-4203.0,1
1.6461508270896735e+18,5776.0,-3570.0,-4355.0,1
1.6461508271462397e+18,5630.0,-3513.0,-4274.0,1
1.6461508271951933e+18,5746.0,-3485.0,-4408.0,1
1.646150827241913e+18,5735.0,-3414.0,-4248.0,1
1.646150827296637e+18,5842.0,-3153.0,-4507.0,1
1.6461508273440776e+18,5726.0,-3428.0,-4452.0,1
1.6461508273972805e+18,5749.0,-3358.0,-4245.0,1
1.646150827443786e+18,5684.0,-3330.0,-4430.0,1
1.6461508274961262e+18,5462.0,-3356.0,-4080.0,1
1.646150827543136e+18,5848.0,-3600.0,-4303.0,1
1.6461508275962555e+18,5960.0,-3590.0,-4110.0,1
1.6461508276462154e+18,5916.0,-3556.0,-4199.0,1
1.646150827698061e+18,5618.0,-3442.0,-4299.0,1
1.6461508277451866e+18,5720.0,-3495.0,-4285.0,1
1.6461508278006892e+18,5764.0,-3394.0,-3904.0,1
1.6461508278453376e+18,5772.0,-3426.0,-4397.0,1
1.6461508278960548e+18,5535.0,-3693.0,-4290.0,1
1.6461508279417725e+18,5619.0,-3595.0,-4533.0,1
1.6461508279984207e+18,5664.0,-3469.0,-4664.0,1
1.6461508280465564e+18,5715.0,-3559.0,-4741.0,1
1.646150828093845e+18,5686.0,-3568.0,-4678.0,1
1.6461508281417876e+18,5740.0,-3590.0,-4641.0,1
1.6461508281955796e+18,5821.0,-3529.0,-4582.0,1
1.6461508282436595e+18,5747.0,-3407.0,-4444.0,1
1.64615082829876e+18,5713.0,-3332.0,-4371.0,1
1.6461508283456986e+18,5655.0,-3489.0,-4371.0,1
1.6461508283947407e+18,5623.0,-3307.0,-4211.0,1
1.6461508284405683e+18,5571.0,-3281.0,-4111.0,1
1.6461508284948956e+18,5710.0,-3435.0,-4267.0,1
1.6461508285431396e+18,5720.0,-3377.0,-4207.0,1
1.646150828595409e+18,5745.0,-3551.0,-4179.0,1
1.646150828642042e+18,5820.0,-3553.0,-4238.0,1
1.6461508286950467e+18,5737.0,-3606.0,-4175.0,1
1.646150828746813e+18,5774.0,-3570.0,-4314.0,1
1.6461508287981302e+18,5812.0,-3489.0,-4257.0,1
1.6461508288482545e+18,5615.0,-3501.0,-4119.0,1
1.6461508288968276e+18,5707.0,-3539.0,-4310.0,1
1.646150828949107e+18,5762.0,-3533.0,-4385.0,1
1.6461508290010675e+18,5762.0,-3491.0,-4204.0,1
1.646150829048394e+18,5863.0,-3486.0,-4256.0,1
1.646150829094421e+18,5747.0,-3443.0,-4279.0,1
1.6461508291432814e+18,5679.0,-3478.0,-4321.0,1
1.6461508291919242e+18,5593.0,-3411.0,-4325.0,1
1.6461508292504476e+18,5523.0,-3400.0,-4333.0,1
1.6461508292959432e+18,5735.0,-3370.0,-4367.0,1
1.6461508293478538e+18,5741.0,-3335.0,-4527.0,1
1.6461508293962542e+18,5742.0,-3329.0,-4688.0,1
1.6461508294504387e+18,6027.0,-3130.0,-4633.0,1
1.6461508294976133e+18,6026.0,-3271.0,-4421.0,1
1.6461508295463634e+18,5729.0,-3514.0,-4198.0,1
1.6461508295965916e+18,5704.0,-3604.0,-4486.0,1
1.6461508296493563e+18,5692.0,-3166.0,-4113.0,1
1.6461508296970796e+18,5727.0,-3137.0,-5072.0,1
1.646150829748591e+18,5575.0,-3108.0,-4725.0,1
1.6461508297987574e+18,5733.0,-3042.0,-4421.0,1
1.6461508298461796e+18,5810.0,-3065.0,-4743.0,1
1.6461508298963154e+18,5677.0,-3114.0,-4996.0,1
1.6461508299481362e+18,5753.0,-2992.0,-5146.0,1
1.6461508299967004e+18,5649.0,-3033.0,-4672.0,1
1.646150830045965e+18,5599.0,-3043.0,-4521.0,1
1.6461508300964017e+18,5504.0,-3092.0,-4631.0,1
1.646150830148639e+18,5564.0,-3098.0,-4640.0,1
1.6461508301965635e+18,5572.0,-3092.0,-4747.0,1
1.6461508302480591e+18,5448.0,-3126.0,-4693.0,1
1.64615083029528e+18,5382.0,-3054.0,-4748.0,1
1.6461508303462008e+18,5357.0,-3123.0,-4775.0,1
1.646150830395811e+18,5525.0,-3066.0,-4720.0,1
1.64615083044499e+18,5617.0,-3064.0,-4892.0,1
1.6461508305014956e+18,5625.0,-3079.0,-4944.0,1
1.6461508305452227e+18,5542.0,-3201.0,-4781.0,1
1.646150830600607e+18,5576.0,-3277.0,-4794.0,1
1.646150830649998e+18,5328.0,-3276.0,-4873.0,1
1.6461508307016945e+18,5253.0,-3108.0,-5055.0,1
1.6461508307463089e+18,5492.0,-2768.0,-5214.0,1
1.6461508308010952e+18,5632.0,-2772.0,-5153.0,1
1.646150830845337e+18,5336.0,-2763.0,-5038.0,1
1.646150830897071e+18,5085.0,-3055.0,-5226.0,1
1.6461508309474294e+18,5113.0,-3234.0,-5421.0,1
1.6461508310014697e+18,5312.0,-3233.0,-5369.0,1
1.6461508310469757e+18,5365.0,-3149.0,-5419.0,1
1.6461508311014674e+18,5326.0,-2988.0,-5452.0,1
1.6461508311388431e+18,5300.0,-2874.0,-5374.0,1
1.6461508312009618e+18,5268.0,-2833.0,-5257.0,1
1.646150831245725e+18,5219.0,-2986.0,-5185.0,1
1.6461508313023063e+18,5250.0,-3082.0,-5203.0,1
1.6461508313470756e+18,5232.0,-3222.0,-4990.0,1
1.646150831398772e+18,5300.0,-3323.0,-5227.0,1
1.6461508314495913e+18,5204.0,-3150.0,-4955.0,1
1.646150831500619e+18,5127.0,-2842.0,-5096.0,1
1.6461508315517317e+18,5114.0,-3041.0,-5219.0,1
1.6461508316007885e+18,5237.0,-3109.0,-5075.0,1
1.6461508316487327e+18,5146.0,-2990.0,-5155.0,1
1.6461508316998845e+18,5001.0,-2907.0,-5383.0,1
1.6461508317437373e+18,5120.0,-2762.0,-5327.0,1
1.6461508317941338e+18,5146.0,-2773.0,-5388.0,1
1.6461508318486561e+18,5131.0,-2913.0,-5574.0,1
1.6461508318981422e+18,5066.0,-2979.0,-5407.0,1
1.6461508319488287e+18,4963.0,-3045.0,-5133.0,1
1.646150831999885e+18,4866.0,-2912.0,-4927.0,1
1.6461508320484536e+18,4797.0,-2924.0,-4479.0,1
1.6461508320976594e+18,5076.0,-2745.0,-5020.0,1
1.6461508321541548e+18,5369.0,-3118.0,-5144.0,1
1.646150832198313e+18,5374.0,-2974.0,-5175.0,1
1.6461508322528645e+18,5325.0,-3331.0,-5195.0,1
1.6461508322993434e+18,5595.0,-3243.0,-5145.0,1
1.646150832352841e+18,5669.0,-3145.0,-5246.0,1
1.646150832397767e+18,5912.0,-3165.0,-4849.0,1
1.646150832448564e+18,5911.0,-3305.0,-4864.0,1
1.646150832500733e+18,5700.0,-2907.0,-4687.0,1
