timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, ASSEMBLY1_BIMANUAL
1.6461501962528735e+18,-4677.0,-3420.0,6298.0,1
1.6461501963008996e+18,-4578.0,-2433.0,6132.0,1
1.6461501963515638e+18,-5188.0,-2930.0,6365.0,1
1.6461501964024315e+18,-5069.0,-2706.0,6378.0,1
1.6461501964529208e+18,-4872.0,-2952.0,6678.0,1
1.6461501965015936e+18,-4747.0,-2904.0,6571.0,1
1.6461501965523963e+18,-4603.0,-3115.0,6322.0,1
1.646150196603605e+18,-4435.0,-3263.0,6006.0,1
1.6461501966543283e+18,-4498.0,-4205.0,6068.0,1
1.6461501966989222e+18,-4324.0,-4476.0,5766.0,1
1.6461501967479823e+18,-4340.0,-4404.0,5668.0,1
1.646150196789486e+18,-4345.0,-4389.0,5640.0,1
1.6461501968488817e+18,-4344.0,-4380.0,5622.0,1
1.6461501969093391e+18,-4345.0,-4407.0,5590.0,1
1.6461501969580383e+18,-4346.0,-4438.0,5577.0,1
1.6461501969964073e+18,-4358.0,-4506.0,5541.0,1
1.6461501970682335e+18,-4378.0,-4553.0,5440.0,1
1.6461501971110182e+18,-4419.0,-4519.0,5292.0,1
1.646150197186878e+18,-4427.0,-4510.0,5247.0,1
1.646150197186878e+18,-4427.0,-4510.0,5247.0,1
1.6461501972567107e+18,-4433.0,-4513.0,5202.0,1
1.6461501973066967e+18,-4435.0,-4526.0,5145.0,1
1.646150197359918e+18,-4435.0,-4569.0,5082.0,1
1.6461501974102403e+18,-4435.0,-4826.0,4890.0,1
1.6461501974467569e+18,-4430.0,-4937.0,4853.0,1
1.646150197508277e+18,-4420.0,-5055.0,4821.0,1
1.646150197552787e+18,-1222.0,-8949.0,3992.0,1
1.646150197605381e+18,-1094.0,-8639.0,3996.0,1
1.6461501976553073e+18,-1186.0,-8365.0,4374.0,1
1.6461501977060058e+18,-565.0,-7514.0,4533.0,1
1.6461501977547264e+18,-310.0,-6175.0,4944.0,1
1.6461501978054833e+18,652.0,-5203.0,5186.0,1
1.646150197852851e+18,1317.0,-3894.0,5436.0,1
1.6461501979054687e+18,2382.0,-3016.0,5444.0,1
1.6461501979513966e+18,2973.0,-2576.0,6048.0,1
1.6461501980088876e+18,3427.0,-1344.0,6404.0,1
1.646150198055108e+18,3837.0,-2438.0,6664.0,1
1.646150198105118e+18,4219.0,-1646.0,6136.0,1
1.6461501981556324e+18,3870.0,-1951.0,6807.0,1
1.6461501982042862e+18,4080.0,-2556.0,6717.0,1
1.6461501982535145e+18,4034.0,-1990.0,6539.0,1
1.6461501983058e+18,3827.0,-813.0,7362.0,1
1.6461501983566694e+18,4033.0,-1483.0,7590.0,1
1.6461501984054554e+18,3391.0,796.0,7527.0,1
1.6461501984505052e+18,3833.0,-809.0,6922.0,1
1.6461501985059343e+18,3705.0,1480.0,7142.0,1
1.6461501985545946e+18,3306.0,-454.0,7012.0,1
1.6461501986097257e+18,2860.0,1170.0,7567.0,1
1.6461501986546324e+18,2773.0,1545.0,8283.0,1
1.6461501987041073e+18,3073.0,1841.0,7433.0,1
1.6461501987541053e+18,2803.0,5.0,7462.0,1
1.6461501988089044e+18,2835.0,-1409.0,6142.0,1
1.6461501988555612e+18,1885.0,-3085.0,8006.0,1
1.6461501989045522e+18,1959.0,-5697.0,9924.0,1
1.646150198961024e+18,2613.0,-3270.0,6857.0,1
1.6461501990049367e+18,2523.0,-2401.0,7327.0,1
1.6461501990582838e+18,2833.0,-4056.0,7863.0,1
1.6461501991000443e+18,2607.0,-3342.0,7723.0,1
1.646150199157973e+18,2394.0,-2666.0,7404.0,1
1.6461501992085233e+18,1814.0,-845.0,7797.0,1
1.6461501992592545e+18,1739.0,-1617.0,7960.0,1
1.6461501993040558e+18,1741.0,-939.0,7387.0,1
1.6461501993591603e+18,1743.0,-2764.0,6425.0,1
1.6461501994072212e+18,2481.0,-5441.0,5900.0,1
1.6461501994578232e+18,1729.0,-5483.0,8023.0,1
1.6461501995055708e+18,1804.0,-5085.0,7375.0,1
1.6461501995590367e+18,1432.0,-3610.0,7654.0,1
1.6461501996056678e+18,1559.0,-2947.0,7203.0,1
1.646150199658518e+18,876.0,-2875.0,7788.0,1
1.6461501997060943e+18,753.0,-2401.0,8005.0,1
1.646150199756722e+18,882.0,-1014.0,7172.0,1
1.6461501998048105e+18,971.0,-3746.0,5460.0,1
1.6461501998580232e+18,517.0,-3337.0,5619.0,1
1.6461501999037563e+18,-36.0,-3561.0,6130.0,1
1.6461501999554383e+18,-3317.0,-2563.0,6665.0,1
1.6461502000046881e+18,-4982.0,-2990.0,9078.0,1
1.6461502000602307e+18,-5509.0,-2484.0,8923.0,1
1.646150200108629e+18,-4981.0,-1661.0,8828.0,1
1.646150200156619e+18,-4468.0,-1542.0,8444.0,1
1.6461502002048036e+18,-4415.0,-327.0,7818.0,1
1.6461502002572037e+18,-5038.0,-597.0,7981.0,1
1.6461502003037855e+18,-4968.0,2.0,7754.0,1
1.646150200357371e+18,-4787.0,240.0,7308.0,1
1.646150200407643e+18,-4875.0,-605.0,7736.0,1
1.646150200457065e+18,-4832.0,-544.0,7201.0,1
1.6461502005130465e+18,-4872.0,-807.0,7400.0,1
1.6461502005577946e+18,-4903.0,-575.0,7116.0,1
1.6461502006121219e+18,-4800.0,-333.0,7061.0,1
1.6461502006591521e+18,-4723.0,-353.0,6959.0,1
1.6461502007116447e+18,-4660.0,-569.0,7115.0,1
1.646150200758474e+18,-4531.0,-239.0,6926.0,1
1.6461502008123822e+18,-4669.0,-422.0,7222.0,1
1.6461502008578322e+18,-4720.0,96.0,7120.0,1
1.646150200908372e+18,-4670.0,496.0,7202.0,1
1.6461502009557322e+18,-4703.0,591.0,7122.0,1
1.6461502010111652e+18,-4806.0,776.0,7025.0,1
1.6461502010608776e+18,-4738.0,753.0,7035.0,1
1.6461502011118554e+18,-4800.0,1980.0,6967.0,1
1.6461502011590538e+18,-4819.0,1801.0,7138.0,1
1.6461502012127014e+18,-4760.0,1166.0,7143.0,1
1.6461502012516641e+18,-4656.0,1059.0,6871.0,1
1.6461502013027502e+18,-4625.0,1177.0,6825.0,1
1.646150201359566e+18,-4683.0,905.0,7866.0,1
1.6461502014112387e+18,-4744.0,-148.0,8440.0,1
1.6461502014561756e+18,-4937.0,-847.0,8911.0,1
1.6461502015108762e+18,-5007.0,-4178.0,9104.0,1
1.6461502015566881e+18,-4624.0,-5252.0,8746.0,1
1.6461502016114683e+18,-2346.0,-4882.0,7736.0,1
1.6461502016596554e+18,-547.0,-4152.0,6526.0,1
1.6461502017152182e+18,311.0,-4128.0,5753.0,1
1.6461502017579226e+18,940.0,-3469.0,5872.0,1
1.6461502018085345e+18,1754.0,-2062.0,5745.0,1
1.6461502018600182e+18,1407.0,-1623.0,6373.0,1
1.6461502019060324e+18,1280.0,-1993.0,6759.0,1
1.6461502019568008e+18,1999.0,-2952.0,6516.0,1
1.6461502020112724e+18,2589.0,-3358.0,6366.0,1
1.646150202061196e+18,2695.0,-4484.0,6454.0,1
1.6461502021111867e+18,2595.0,-5619.0,6674.0,1
1.646150202164711e+18,2188.0,-5027.0,7039.0,1
1.6461502022069496e+18,1973.0,-5725.0,6807.0,1
1.6461502022632955e+18,2187.0,-5560.0,6357.0,1
1.64615020230944e+18,2535.0,-6457.0,6492.0,1
1.646150202363101e+18,2782.0,-6351.0,6719.0,1
1.6461502024110833e+18,3197.0,-6487.0,6110.0,1
1.6461502024613517e+18,3245.0,-6086.0,5947.0,1
1.646150202510226e+18,2860.0,-5027.0,5820.0,1
1.6461502025610056e+18,2805.0,-2960.0,5903.0,1
1.6461502026076467e+18,2993.0,-2864.0,6193.0,1
1.6461502026615631e+18,3238.0,-2156.0,6264.0,1
1.646150202681299e+18,3310.0,-2500.0,6434.0,1
1.646150202746761e+18,3358.0,-2485.0,6480.0,1
1.6461502028104146e+18,3397.0,-2373.0,6537.0,1
1.6461502028600773e+18,3434.0,-2210.0,6587.0,1
1.646150202958273e+18,3464.0,-2031.0,6607.0,1
1.6461502029612293e+18,3510.0,-1843.0,6591.0,1
1.6461502030102316e+18,2233.0,-568.0,5097.0,1
1.6461502030606277e+18,3145.0,-5709.0,4413.0,1
1.6461502031100662e+18,3117.0,-7259.0,1792.0,1
1.646150203160231e+18,3319.0,-9747.0,1603.0,1
1.6461502032070554e+18,3697.0,-8520.0,3010.0,1
1.6461502032597898e+18,4204.0,-8098.0,4978.0,1
1.646150203309462e+18,2651.0,-7455.0,5639.0,1
1.646150203360181e+18,1100.0,-7395.0,5820.0,1
1.6461502034096824e+18,485.0,-6246.0,5861.0,1
1.6461502034609044e+18,514.0,-6153.0,6455.0,1
1.6461502035077627e+18,1021.0,-5534.0,6222.0,1
1.6461502035637148e+18,1646.0,-3868.0,5705.0,1
1.6461502036095145e+18,1331.0,-5665.0,7136.0,1
1.6461502036631603e+18,1114.0,-5121.0,7777.0,1
1.6461502037151726e+18,1561.0,-2560.0,6930.0,1
1.6461502037651855e+18,1533.0,-2789.0,6622.0,1
1.6461502038138248e+18,1187.0,-2858.0,7390.0,1
1.6461502038639465e+18,701.0,-1723.0,8460.0,1
1.646150203913468e+18,549.0,-3853.0,8224.0,1
1.6461502039638804e+18,981.0,-6045.0,6996.0,1
1.6461502040140014e+18,1349.0,-5450.0,5528.0,1
1.64615020406422e+18,1389.0,-5136.0,4123.0,1
1.6461502041147835e+18,1616.0,-6891.0,2616.0,1
1.6461502041631826e+18,1286.0,-6665.0,5209.0,1
1.6461502042159514e+18,1110.0,-6710.0,7477.0,1
1.646150204262835e+18,-109.0,-1343.0,6006.0,1
1.6461502043141432e+18,-894.0,-651.0,6276.0,1
1.6461502043612078e+18,-1738.0,-2484.0,6852.0,1
1.646150204415487e+18,-3042.0,-4445.0,7410.0,1
1.6461502328495503e+18,958.0,-4058.0,6298.0,1
1.6461502328975698e+18,1261.0,-5605.0,6194.0,1
1.6461502329530253e+18,1710.0,-3099.0,6219.0,1
1.6461502329968376e+18,1713.0,-4183.0,6391.0,1
1.6461502330475036e+18,1778.0,-3892.0,6657.0,1
1.646150233097867e+18,1811.0,-2240.0,7114.0,1
1.646150233148101e+18,2045.0,-1748.0,7548.0,1
1.6461502331949857e+18,2073.0,-413.0,7226.0,1
1.6461502332513393e+18,1921.0,-2012.0,8106.0,1
1.6461502332976479e+18,1765.0,-1272.0,8005.0,1
1.6461502333473334e+18,1712.0,-1787.0,8787.0,1
1.6461502333988826e+18,1672.0,-377.0,7929.0,1
1.646150233451725e+18,1938.0,-2721.0,8643.0,1
1.646150233502094e+18,1975.0,-795.0,7826.0,1
1.646150233549604e+18,1452.0,224.0,7731.0,1
1.6461502336018327e+18,1193.0,109.0,8066.0,1
1.6461502336527188e+18,1242.0,-180.0,8360.0,1
1.6461502337031058e+18,1059.0,594.0,8049.0,1
1.646150233751356e+18,930.0,-2248.0,8337.0,1
1.6461502338030945e+18,1303.0,-2227.0,9221.0,1
1.6461502338517276e+18,1289.0,-1669.0,8168.0,1
1.646150233902485e+18,903.0,1414.0,8025.0,1
1.6461502339493432e+18,492.0,-2026.0,7392.0,1
1.646150233997058e+18,467.0,-576.0,6973.0,1
1.6461502340486387e+18,264.0,-1221.0,5992.0,1
1.6461502341034593e+18,323.0,-6712.0,4742.0,1
1.646150234151433e+18,301.0,-8099.0,4584.0,1
1.6461502342024182e+18,154.0,-8644.0,4421.0,1
1.6461502342517092e+18,-581.0,-8871.0,4705.0,1
1.646150234305251e+18,37.0,-10297.0,5244.0,1
1.6461502343474488e+18,787.0,-5445.0,3842.0,1
1.6461502344039775e+18,-14.0,-4995.0,4978.0,1
1.6461502344487212e+18,75.0,-5145.0,5253.0,1
1.6461502345021775e+18,-1439.0,-4350.0,3701.0,1
1.6461502345471716e+18,-486.0,-9203.0,1424.0,1
1.6461502346220751e+18,-125.0,-9747.0,1004.0,1
1.6461502346768438e+18,31.0,-9962.0,893.0,1
1.6461502347068908e+18,164.0,-10124.0,778.0,1
1.6461502347502095e+18,-4421.0,-73.0,4847.0,1
1.6461502348028593e+18,-5334.0,-2462.0,7165.0,1
1.6461502348525537e+18,-5653.0,-1624.0,7079.0,1
1.646150234902306e+18,-5268.0,-1367.0,7774.0,1
1.646150234950248e+18,-6166.0,-3369.0,6566.0,1
1.6461502349949248e+18,-7142.0,-5876.0,7192.0,1
1.6461502350513518e+18,-5890.0,-8906.0,6422.0,1
1.6461502350979535e+18,-2941.0,-4909.0,6179.0,1
1.6461502351530002e+18,-844.0,-4086.0,4914.0,1
1.6461502352028698e+18,-853.0,-3618.0,6136.0,1
1.646150235254337e+18,-644.0,-5295.0,5767.0,1
1.6461502353069622e+18,-830.0,-6192.0,5124.0,1
1.6461502353518367e+18,-834.0,-7046.0,4254.0,1
1.6461502354056545e+18,-741.0,-7429.0,3930.0,1
1.646150235451687e+18,-805.0,-6881.0,3579.0,1
1.6461502355023124e+18,-214.0,-6881.0,3827.0,1
1.6461502355519588e+18,186.0,-6533.0,4137.0,1
1.646150235604429e+18,-331.0,-7908.0,5173.0,1
1.646150235654553e+18,-164.0,-4817.0,4705.0,1
1.6461502357004526e+18,250.0,-5749.0,4883.0,1
1.6461502357750787e+18,-134.0,-4794.0,4977.0,1
1.6461502358024005e+18,-792.0,-7453.0,3574.0,1
1.646150235855797e+18,-749.0,-8493.0,2042.0,1
1.646150235899355e+18,-692.0,-8232.0,1691.0,1
1.6461502359588524e+18,-420.0,-8312.0,1487.0,1
1.64615023599973e+18,-1696.0,-8838.0,2515.0,1
1.6461502360544914e+18,-1399.0,-8318.0,714.0,1
1.6461502361001121e+18,-535.0,-9640.0,640.0,1
1.6461502361550464e+18,-920.0,-6284.0,1469.0,1
1.6461502362022036e+18,-1707.0,-6694.0,2155.0,1
1.6461502362556716e+18,-2022.0,-7297.0,753.0,1
1.6461502363004306e+18,-1982.0,-9175.0,-271.0,1
1.6461502363548756e+18,-1506.0,-8244.0,-1107.0,1
1.646150236404871e+18,-1286.0,-6583.0,211.0,1
1.6461502364548774e+18,-2041.0,-8363.0,544.0,1
1.6461502365019418e+18,-2501.0,-9110.0,1257.0,1
1.646150236550717e+18,-2428.0,-7840.0,2034.0,1
1.6461502366012209e+18,-2691.0,-7478.0,812.0,1
1.6461502366560266e+18,-2875.0,-7051.0,653.0,1
1.646150236704534e+18,-2567.0,-11153.0,766.0,1
1.6461502367550144e+18,-2312.0,-7833.0,2299.0,1
1.6461502368035576e+18,-3427.0,-3070.0,3604.0,1
1.6461502368555822e+18,-2874.0,-2589.0,5887.0,1
1.6461502369078454e+18,-2603.0,-4100.0,7616.0,1
1.646150236945697e+18,-3140.0,-6085.0,7417.0,1
1.64615023698753e+18,-3263.0,-6208.0,7274.0,1
1.646150237069111e+18,-3416.0,-6345.0,7118.0,1
1.6461502371140475e+18,-3567.0,-6525.0,6943.0,1
1.646150237154756e+18,-3703.0,-6970.0,5792.0,1
1.646150237208106e+18,-4820.0,-3467.0,4807.0,1
1.6461502372534897e+18,-4645.0,-3478.0,4641.0,1
