timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, ASSEMBLY1_BIMANUAL
1.6461471238558298e+18,frame_849.jpeg,8027.0,4427.0,341.0,1
1.6461471239054344e+18,frame_850.jpeg,6188.0,4111.0,735.0,1
1.6461471239544788e+18,frame_851.jpeg,7238.0,5425.0,311.0,1
1.6461471239986634e+18,frame_852.jpeg,6252.0,5557.0,-458.0,1
1.6461471240534318e+18,frame_853.jpeg,8658.0,7130.0,-1054.0,1
1.6461471240980636e+18,frame_854.jpeg,7990.0,6875.0,-2116.0,1
1.646147124150149e+18,frame_855.jpeg,6136.0,4752.0,-3993.0,1
1.6461471241999173e+18,frame_856.jpeg,3692.0,2159.0,-5386.0,1
1.6461471242542792e+18,frame_857.jpeg,5266.0,641.0,-5113.0,1
1.646147124299078e+18,frame_858.jpeg,4333.0,1261.0,-5462.0,1
1.6461471243542031e+18,frame_859.jpeg,2583.0,1537.0,-5651.0,1
1.6461471243988362e+18,frame_860.jpeg,1296.0,1708.0,-6057.0,1
1.6461471244548956e+18,frame_861.jpeg,402.0,3148.0,-9449.0,1
1.646147124754252e+18,frame_867.jpeg,476.0,-651.0,-7856.0,1
1.6461471247994194e+18,frame_868.jpeg,664.0,-143.0,-7973.0,1
1.6461471248528773e+18,frame_869.jpeg,1314.0,283.0,-8490.0,1
1.6461471248986668e+18,frame_870.jpeg,2613.0,1668.0,-11984.0,1
1.6461471249519665e+18,frame_871.jpeg,4064.0,2242.0,-13586.0,1
1.646147125003429e+18,frame_872.jpeg,4598.0,991.0,-9547.0,1
1.6461471250535557e+18,frame_873.jpeg,4596.0,-69.0,-5504.0,1
1.64614712510333e+18,frame_874.jpeg,3315.0,-1795.0,-3776.0,1
1.6461471251537052e+18,frame_875.jpeg,2179.0,-2458.0,-2557.0,1
1.6461471252048637e+18,frame_876.jpeg,3415.0,-1928.0,-3026.0,1
1.6461471252535245e+18,frame_877.jpeg,5015.0,-1605.0,-3752.0,1
1.6461471253037906e+18,frame_878.jpeg,5801.0,-1933.0,-5206.0,1
1.646147125351644e+18,frame_879.jpeg,6592.0,-1619.0,-4733.0,1
1.6461471254061665e+18,frame_880.jpeg,5180.0,-2251.0,-4274.0,1
1.6461471254519465e+18,frame_881.jpeg,5390.0,-1807.0,-4384.0,1
1.6461471255047293e+18,frame_882.jpeg,5588.0,-1865.0,-5110.0,1
1.6461471255497853e+18,frame_883.jpeg,5041.0,-1952.0,-5042.0,1
1.6461471256050166e+18,frame_884.jpeg,5485.0,-1673.0,-4610.0,1
1.646147125651924e+18,frame_885.jpeg,6771.0,-840.0,-4129.0,1
1.6461471257027784e+18,frame_886.jpeg,5987.0,-858.0,-2722.0,1
1.6461471257519744e+18,frame_887.jpeg,5727.0,95.0,-1132.0,1
1.6461471258237176e+18,frame_888.jpeg,5803.0,1030.0,-827.0,1
1.646147125853639e+18,frame_889.jpeg,6294.0,1364.0,86.0,1
1.64614712590186e+18,frame_890.jpeg,9704.0,3243.0,1784.0,1
1.646147125952852e+18,frame_891.jpeg,7456.0,2083.0,1240.0,1
1.646147126003388e+18,frame_892.jpeg,6768.0,1929.0,1315.0,1
1.6461471260541294e+18,frame_893.jpeg,7629.0,2586.0,1524.0,1
1.6461471261029238e+18,frame_894.jpeg,8141.0,3542.0,1792.0,1
1.6461471261532406e+18,frame_895.jpeg,7463.0,3077.0,1968.0,1
1.6461471262217114e+18,frame_896.jpeg,7118.0,2801.0,498.0,1
1.6461471262498115e+18,frame_897.jpeg,5733.0,3508.0,-2104.0,1
1.6461471263057062e+18,frame_898.jpeg,8770.0,5465.0,-1382.0,1
1.6461471263521313e+18,frame_899.jpeg,8076.0,3904.0,11.0,1
1.6461471264020055e+18,frame_900.jpeg,5992.0,3479.0,-2734.0,1
1.6461471264510077e+18,frame_901.jpeg,3035.0,4435.0,-7131.0,1
1.6461471265062354e+18,frame_902.jpeg,1090.0,3688.0,-9658.0,1
1.6461471265567754e+18,frame_903.jpeg,12.0,2067.0,-9408.0,1
1.6461471266054067e+18,frame_904.jpeg,384.0,1051.0,-8082.0,1
1.6461471266564992e+18,frame_905.jpeg,298.0,536.0,-8317.0,1
1.6461471267036554e+18,frame_906.jpeg,1414.0,2137.0,-11397.0,1
1.646147126756647e+18,frame_907.jpeg,5648.0,4328.0,-12846.0,1
1.646147126805153e+18,frame_908.jpeg,6819.0,4665.0,-9110.0,1
1.6461471268615782e+18,frame_909.jpeg,4982.0,3052.0,-6856.0,1
1.6461471269052718e+18,frame_910.jpeg,2539.0,-1079.0,-4573.0,1
1.646147126955374e+18,frame_911.jpeg,1905.0,-3137.0,-3809.0,1
1.646147127005544e+18,frame_912.jpeg,3214.0,-3617.0,-4243.0,1
1.6461471270559667e+18,frame_913.jpeg,3986.0,-2898.0,-4872.0,1
1.646147127106327e+18,frame_914.jpeg,5751.0,-2388.0,-4012.0,1
1.646147127156774e+18,frame_915.jpeg,6295.0,-2032.0,-3258.0,1
1.6461471272051254e+18,frame_916.jpeg,6319.0,-1744.0,-3207.0,1
1.646147127256291e+18,frame_917.jpeg,6457.0,-2072.0,-3400.0,1
1.6461471273009277e+18,frame_918.jpeg,6439.0,-1708.0,-3514.0,1
1.646147127356015e+18,frame_919.jpeg,6878.0,-2051.0,-3441.0,1
1.6461471274033324e+18,frame_920.jpeg,6905.0,-1838.0,-3426.0,1
1.6461471274577638e+18,frame_921.jpeg,7057.0,-1292.0,-3714.0,1
1.6461471275004557e+18,frame_922.jpeg,7189.0,-1175.0,-3708.0,1
1.6461471275807014e+18,frame_923.jpeg,7658.0,-1440.0,-3550.0,1
1.646147127606771e+18,frame_924.jpeg,7379.0,-1365.0,-3522.0,1
1.6461471276571912e+18,frame_925.jpeg,6925.0,-1268.0,-3446.0,1
1.6461471277076485e+18,frame_926.jpeg,6621.0,-1062.0,-3935.0,1
1.64614712775817e+18,frame_927.jpeg,7597.0,-513.0,-3437.0,1
