timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, SCREW_RIGHT
1.64554511563578e+18,2460.0,-4836.0,3952.0,1
1.64554511563578e+18,2460.0,-4836.0,3952.0,1
1.6455451157104507e+18,2299.0,-5522.0,3641.0,1
1.6455451157104507e+18,2299.0,-5522.0,3641.0,1
1.645545115851339e+18,2182.0,-6799.0,2891.0,1
1.645545115851339e+18,2182.0,-6799.0,2891.0,1
1.6455451159317934e+18,2119.0,-7279.0,2035.0,1
1.6455451159978452e+18,1991.0,-7302.0,1631.0,1
1.645545116033954e+18,1819.0,-7405.0,1229.0,1
1.645545116033954e+18,1819.0,-7405.0,1229.0,1
1.645545116115856e+18,1642.0,-7732.0,883.0,1
1.6455451161796278e+18,1487.0,-8300.0,605.0,1
1.6455451161796278e+18,1487.0,-8300.0,605.0,1
1.6455451162955932e+18,1395.0,-9026.0,255.0,1
1.6455451162955932e+18,1395.0,-9026.0,255.0,1
1.6455451164054643e+18,1257.0,-9911.0,33.0,1
1.6455451164054643e+18,1257.0,-9911.0,33.0,1
1.645545116468724e+18,1021.0,-10773.0,-160.0,1
1.6455451165311631e+18,-1124.0,-7381.0,3496.0,1
1.64554511658859e+18,-848.0,-7867.0,3449.0,1
1.64554511658859e+18,-848.0,-7867.0,3449.0,1
1.64554511668966e+18,-1048.0,-7634.0,3625.0,1
1.6455451167464248e+18,-1098.0,-7344.0,3397.0,1
1.6455451167667825e+18,-837.0,-7608.0,3456.0,1
1.6455451168224543e+18,-1029.0,-7445.0,3520.0,1
1.6455451168794204e+18,-1051.0,-7869.0,3670.0,1
1.6455451169162634e+18,-845.0,-7052.0,3192.0,1
1.6455451169789804e+18,-1034.0,-7279.0,3314.0,1
1.6455451170451264e+18,-903.0,-8253.0,3634.0,1
1.6455451170451264e+18,-903.0,-8253.0,3634.0,1
1.6455451171353743e+18,-1050.0,-7525.0,3185.0,1
1.6455451171353743e+18,-1050.0,-7525.0,3185.0,1
1.6455451172713324e+18,-514.0,-7296.0,3106.0,1
1.6455451172713324e+18,-514.0,-7296.0,3106.0,1
1.6455451173328448e+18,-726.0,-7430.0,3297.0,1
1.6455451173425562e+18,-591.0,-7628.0,3405.0,1
1.6455451174085827e+18,-376.0,-7473.0,3282.0,1
1.645545117466322e+18,-520.0,-7546.0,3226.0,1
1.645545117466322e+18,-520.0,-7546.0,3226.0,1
1.6455451175849042e+18,-504.0,-7606.0,2980.0,1
1.6455451175849042e+18,-504.0,-7606.0,2980.0,1
1.6455451176604242e+18,-501.0,-7609.0,3312.0,1
1.6455451177275343e+18,-750.0,-7419.0,3251.0,1
1.6455451177552712e+18,-569.0,-7159.0,2990.0,1
1.6455451178002028e+18,-493.0,-8218.0,3408.0,1
1.6455451178671393e+18,-475.0,-7300.0,2924.0,1
1.6455451179363384e+18,-440.0,-7943.0,3283.0,1
1.6455451179940017e+18,-711.0,-7623.0,2933.0,1
1.6455451180506463e+18,-329.0,-7579.0,3154.0,1
1.6455451180705546e+18,-677.0,-7655.0,3332.0,1
1.6455451181520922e+18,-340.0,-7495.0,2921.0,1
1.6455451181951183e+18,-463.0,-7535.0,2928.0,1
1.6455451181951183e+18,-463.0,-7535.0,2928.0,1
1.6455451182743798e+18,-463.0,-7670.0,2979.0,1
1.6455451183464456e+18,-566.0,-7548.0,3087.0,1
1.6455451183911311e+18,-456.0,-7437.0,2938.0,1
1.6455451183911311e+18,-456.0,-7437.0,2938.0,1
1.6455451185293878e+18,-630.0,-7678.0,3496.0,1
1.6455451185293878e+18,-630.0,-7678.0,3496.0,1
1.6455451185737364e+18,-339.0,-7701.0,3354.0,1
1.6455451186182605e+18,-828.0,-7676.0,3631.0,1
1.6455451186607132e+18,-874.0,-7303.0,3424.0,1
1.6455451187380132e+18,-488.0,-7291.0,3150.0,1
1.6455451187841992e+18,-469.0,-7326.0,3102.0,1
1.6455451188501169e+18,-476.0,-7375.0,3067.0,1
1.6455451188655114e+18,-490.0,-7444.0,3033.0,1
1.6455451189000056e+18,-508.0,-7517.0,3013.0,1
1.6455451189876288e+18,-552.0,-7579.0,3000.0,1
1.645545119017334e+18,-651.0,-7659.0,2976.0,1
1.645545119058003e+18,-688.0,-7684.0,2961.0,1
1.6455451191048878e+18,-717.0,-7713.0,2952.0,1
1.645545119172099e+18,-640.0,-7475.0,3014.0,1
1.6455451192263258e+18,-441.0,-7322.0,3073.0,1
1.6455451192754673e+18,-507.0,-7410.0,2518.0,1
1.6455451193272835e+18,-512.0,-7813.0,3076.0,1
1.645545119378768e+18,-740.0,-7075.0,3769.0,1
1.6455451194260347e+18,-979.0,-7309.0,3477.0,1
1.6455451194693688e+18,-406.0,-7999.0,3153.0,1
1.6455451195277373e+18,-458.0,-7447.0,2543.0,1
1.6455451195794432e+18,-583.0,-7294.0,3416.0,1
1.6455451196304177e+18,-955.0,-7920.0,3475.0,1
1.6455451196726218e+18,-478.0,-7338.0,3157.0,1
1.6455451197265403e+18,-749.0,-7771.0,2981.0,1
1.6455451197833106e+18,-586.0,-7621.0,3073.0,1
1.645545119794178e+18,-493.0,-7506.0,3119.0,1
1.6455451198623375e+18,-462.0,-7458.0,3162.0,1
1.645545119940961e+18,-454.0,-7418.0,3206.0,1
1.6455451200064517e+18,-463.0,-7395.0,3240.0,1
1.6455451200418568e+18,-490.0,-7377.0,3286.0,1
1.6455451200887386e+18,-522.0,-7348.0,3320.0,1
1.6455451201532872e+18,-564.0,-7311.0,3347.0,1
1.645545120186991e+18,-613.0,-7280.0,3382.0,1
1.6455451202220173e+18,-677.0,-7249.0,3404.0,1
1.6455451202952617e+18,-810.0,-7224.0,3455.0,1
1.6455451203559939e+18,-907.0,-7327.0,3498.0,1
1.6455451203559939e+18,-907.0,-7327.0,3498.0,1
1.6455451204282516e+18,-937.0,-7436.0,3513.0,1
1.6455451205258417e+18,-954.0,-7569.0,3527.0,1
1.6455451205258417e+18,-954.0,-7569.0,3527.0,1
1.6455451205863363e+18,-891.0,-7936.0,3461.0,1
1.6455451206234719e+18,-774.0,-7701.0,3274.0,1
1.6455451206764882e+18,-486.0,-7323.0,2615.0,1
1.6455451207243374e+18,-279.0,-7383.0,3505.0,1
1.6455451207846118e+18,-905.0,-7355.0,3444.0,1
1.645545120825976e+18,-565.0,-7944.0,3188.0,1
1.6455451208758482e+18,-290.0,-7492.0,2437.0,1
1.6455451209240102e+18,-417.0,-8252.0,3355.0,1
1.6455451209631252e+18,-556.0,-7885.0,3778.0,1
1.6455451226790072e+18,-4687.0,-6194.0,2867.0,1
1.6455451227339776e+18,-4463.0,-6520.0,2821.0,1
1.6455451227819328e+18,-4661.0,-6065.0,2952.0,1
1.6455451228332186e+18,-4680.0,-6304.0,2699.0,1
1.6455451228777677e+18,-4725.0,-6185.0,2660.0,1
1.645545122930876e+18,-4609.0,-6394.0,2592.0,1
1.6455451229793684e+18,-4770.0,-6314.0,2943.0,1
1.6455451230330565e+18,-4426.0,-6322.0,2790.0,1
1.6455451230780703e+18,-4698.0,-6401.0,2883.0,1
1.6455451231287004e+18,-4431.0,-6360.0,2633.0,1
1.6455451231819722e+18,-4668.0,-6638.0,2339.0,1
1.6455451232271465e+18,-4328.0,-6778.0,2876.0,1
1.6455451232836442e+18,-4561.0,-6621.0,3027.0,1
1.6455451233259581e+18,-4811.0,-6185.0,2594.0,1
1.6455451233812426e+18,-4390.0,-6440.0,2586.0,1
1.6455451234257636e+18,-4464.0,-6697.0,2817.0,1
1.6455451234819592e+18,-4599.0,-6364.0,2707.0,1
1.6455451235308186e+18,-4374.0,-6500.0,2570.0,1
1.6455451235839688e+18,-4593.0,-6385.0,2483.0,1
1.645545123630922e+18,-4534.0,-6736.0,2514.0,1
1.645545123682001e+18,-4362.0,-6796.0,2717.0,1
1.645545123730024e+18,-4461.0,-6215.0,2761.0,1
1.6455451237825096e+18,-4442.0,-6279.0,2683.0,1
1.6455451238306854e+18,-4674.0,-6752.0,3025.0,1
1.645545123881639e+18,-4351.0,-6164.0,2705.0,1
1.6455451239302666e+18,-4554.0,-6491.0,2434.0,1
1.6455451239828457e+18,-4664.0,-6606.0,2765.0,1
1.6455451240305116e+18,-4294.0,-6015.0,2565.0,1
1.645545124082797e+18,-4644.0,-6551.0,2839.0,1
1.6455451241307663e+18,-4324.0,-7056.0,2780.0,1
1.6455451241826552e+18,-4307.0,-6137.0,3227.0,1
1.645545124230408e+18,-3989.0,-6758.0,2963.0,1
1.6455451242818084e+18,-3210.0,-6399.0,3493.0,1
1.645545124331292e+18,-3055.0,-7776.0,2757.0,1
1.6455451243842406e+18,-3621.0,-7161.0,2422.0,1
1.645545124431346e+18,-4403.0,-7026.0,3124.0,1
1.6455451244835372e+18,-4766.0,-5381.0,2846.0,1
1.6455451245316856e+18,-5376.0,-5378.0,3355.0,1
1.6455451245826081e+18,-6282.0,-5358.0,3639.0,1
1.6455451246306289e+18,-5414.0,-5719.0,4743.0,1
1.6455451246832156e+18,-4804.0,-5358.0,4941.0,1
1.6455451247312773e+18,-4290.0,-6722.0,3988.0,1
1.6455451247782444e+18,-4109.0,-5126.0,4481.0,1
1.6455451248357555e+18,-4415.0,-4640.0,3871.0,1
1.645545124885658e+18,-4367.0,-4619.0,4807.0,1
1.6455451249357102e+18,-3644.0,-4759.0,5549.0,1
1.6455451249788856e+18,-4580.0,-6181.0,5878.0,1
1.6455451250372754e+18,-4746.0,-3157.0,4767.0,1
1.6455451250798743e+18,-5222.0,-5003.0,4394.0,1
1.6455451251342065e+18,-4617.0,-4615.0,5187.0,1
1.6455451251804017e+18,-5417.0,-3723.0,4723.0,1
1.6455451252358385e+18,-6506.0,-3238.0,3457.0,1
1.6455451252823936e+18,-4685.0,-6192.0,3877.0,1
1.6455451253354578e+18,-2239.0,-8321.0,5485.0,1
1.6455451253881162e+18,-4155.0,-6724.0,5646.0,1
1.6455451254340221e+18,-4937.0,-5838.0,3367.0,1
1.6455451254798858e+18,-4986.0,-5361.0,3624.0,1
1.6455451255362552e+18,-4623.0,-5634.0,3675.0,1
1.645545125579787e+18,-4778.0,-5839.0,3700.0,1
1.6455451256342966e+18,-4631.0,-6760.0,4064.0,1
1.6455451256812938e+18,-4685.0,-6408.0,4230.0,1
1.6455451257337618e+18,-5213.0,-4589.0,4537.0,1
1.6455451257840064e+18,-4883.0,-6477.0,4280.0,1
1.6455451258341765e+18,-4211.0,-3150.0,3709.0,1
1.645545125884923e+18,-4980.0,-5823.0,4659.0,1
1.6455451259341153e+18,-4780.0,-5613.0,4320.0,1
1.6455451259784783e+18,-4744.0,-5357.0,4309.0,1
1.6455451260341642e+18,-4669.0,-4987.0,4128.0,1
1.645545126083031e+18,-4492.0,-6232.0,4411.0,1
1.645545126135531e+18,-5191.0,-5151.0,4688.0,1
1.6455451261836314e+18,-5074.0,-5615.0,4490.0,1
1.6455451262354253e+18,-4940.0,-4453.0,4449.0,1
1.645545126283928e+18,-4921.0,-5137.0,3915.0,1
1.6455451263356173e+18,-5028.0,-5607.0,4177.0,1
1.6455451263865288e+18,-5128.0,-5164.0,4162.0,1
1.6455451264320338e+18,-5020.0,-5451.0,4140.0,1
1.6455451264853522e+18,-4912.0,-5341.0,4292.0,1
1.6455451265360755e+18,-5026.0,-4955.0,3826.0,1
1.6455451265883072e+18,-5612.0,-5116.0,4238.0,1
1.6455451266320049e+18,-5508.0,-5182.0,4400.0,1
1.645545126683981e+18,-4981.0,-5370.0,3997.0,1
1.6455451267543977e+18,-5032.0,-5513.0,3982.0,1
1.6455451267543977e+18,-5032.0,-5513.0,3982.0,1
1.6455451268292142e+18,-5057.0,-5555.0,3984.0,1
1.645545126894994e+18,-5086.0,-5592.0,3989.0,1
1.645545126894994e+18,-5086.0,-5592.0,3989.0,1
1.6455451269816259e+18,-5128.0,-5622.0,3996.0,1
1.645545127035718e+18,-5307.0,-5531.0,4065.0,1
1.645545127087748e+18,-5201.0,-5097.0,4114.0,1
1.645545127134998e+18,-5426.0,-5290.0,3570.0,1
1.6455451271872996e+18,-4987.0,-4909.0,4129.0,1
1.6455451272477755e+18,-5181.0,-5744.0,4496.0,1
1.6455451272866985e+18,-5247.0,-4892.0,3957.0,1
1.645545127324421e+18,-5573.0,-5324.0,3950.0,1
1.645545127392796e+18,-5652.0,-5824.0,4315.0,1
1.6455451274431188e+18,-5745.0,-5699.0,4412.0,1
1.645545127494414e+18,-5721.0,-5806.0,4450.0,1
1.645545127541563e+18,-5336.0,-4619.0,3824.0,1
1.645545127579903e+18,-5088.0,-5164.0,3830.0,1
1.645545127629528e+18,-5218.0,-5131.0,3793.0,1
1.6455451276842954e+18,-5049.0,-5726.0,3689.0,1
1.645545127733262e+18,-5678.0,-5050.0,3772.0,1
1.6455451277877425e+18,-5173.0,-5076.0,3478.0,1
1.6455451278360492e+18,-5568.0,-5562.0,3582.0,1
1.6455451278877727e+18,-5362.0,-5489.0,3858.0,1
1.645545127932626e+18,-5082.0,-5307.0,3413.0,1
1.6455451279879386e+18,-5419.0,-5428.0,3666.0,1
1.6455451280367153e+18,-5081.0,-5353.0,3598.0,1
1.6455451280837857e+18,-5163.0,-5561.0,3644.0,1
1.6455451281371054e+18,-5756.0,-4652.0,4206.0,1
1.645545128187733e+18,-5303.0,-5618.0,4148.0,1
1.6455451282314312e+18,-5290.0,-5203.0,3570.0,1
1.6455451282842719e+18,-5495.0,-4921.0,3258.0,1
1.6455451283412134e+18,-5056.0,-5287.0,3588.0,1
1.645545128383106e+18,-5160.0,-5557.0,3584.0,1
1.6455451284417093e+18,-5433.0,-5316.0,3589.0,1
1.645545128484922e+18,-5195.0,-5418.0,3643.0,1
1.645545128538108e+18,-5204.0,-5531.0,3411.0,1
1.645545128587415e+18,-5187.0,-5566.0,3412.0,1
1.645545128636618e+18,-5234.0,-5604.0,3585.0,1
1.6455451286849723e+18,-5084.0,-5489.0,3494.0,1
1.6455451287403935e+18,-5347.0,-5574.0,3383.0,1
1.645545128784958e+18,-5170.0,-5781.0,3428.0,1
1.645545128835835e+18,-4954.0,-5635.0,3145.0,1
1.645545128860339e+18,-4791.0,-5470.0,3369.0,1
1.6455451289423706e+18,-4827.0,-5564.0,3516.0,1
1.6455451289935834e+18,-4913.0,-5778.0,3596.0,1
1.645545129029264e+18,-5067.0,-6387.0,3461.0,1
1.6455451290865498e+18,-5026.0,-6582.0,3218.0,1
1.645545129138687e+18,-4645.0,-6153.0,3237.0,1
1.6455451291986493e+18,-4356.0,-5214.0,3987.0,1
1.64554512923362e+18,-4650.0,-5742.0,3824.0,1
1.6455451292933368e+18,-4954.0,-5840.0,3503.0,1
1.645545129340422e+18,-4933.0,-6042.0,3824.0,1
1.6455451294087227e+18,-4633.0,-6316.0,3563.0,1
1.645545129426094e+18,-4644.0,-6077.0,3419.0,1
1.645545129426094e+18,-4644.0,-6077.0,3419.0,1
1.645545129426094e+18,-4644.0,-6077.0,3419.0,1
1.6455451297328876e+18,-4624.0,-5979.0,3275.0,1
1.6455451297328876e+18,-4624.0,-5979.0,3275.0,1
1.6455451297328876e+18,-4624.0,-5979.0,3275.0,1
1.6455451297328876e+18,-4624.0,-5979.0,3275.0,1
1.6455451297328876e+18,-4624.0,-5979.0,3275.0,1
1.6455451298773957e+18,-4522.0,-5961.0,3168.0,1
1.6455451298773957e+18,-4522.0,-5961.0,3168.0,1
1.6455451299399465e+18,-4419.0,-6164.0,3421.0,1
1.6455451299868163e+18,-4464.0,-6234.0,3619.0,1
1.6455451300404685e+18,-4424.0,-6238.0,3524.0,1
1.6455451300759636e+18,-4120.0,-6043.0,3281.0,1
1.6455451301380703e+18,-3977.0,-6171.0,3249.0,1
1.6455451302092813e+18,-3974.0,-6491.0,3102.0,1
1.6455451302349704e+18,-4024.0,-6517.0,3070.0,1
1.6455451302893962e+18,-4290.0,-6673.0,3366.0,1
1.6455451303361044e+18,-4232.0,-6250.0,3299.0,1
1.6455451303890596e+18,-4509.0,-6282.0,3158.0,1
1.6455451304357732e+18,-4509.0,-6237.0,3199.0,1
1.6455451304942853e+18,-4428.0,-6186.0,3242.0,1
1.645545130543555e+18,-4396.0,-6189.0,3231.0,1
1.645545130586737e+18,-4361.0,-6191.0,3200.0,1
1.6455451306263974e+18,-4318.0,-6212.0,3174.0,1
1.6455451307225836e+18,-4268.0,-6253.0,3125.0,1
1.645545130733646e+18,-4098.0,-6485.0,3012.0,1
1.6455451307586176e+18,-4099.0,-6590.0,3043.0,1
1.645545130856262e+18,-4150.0,-6633.0,3078.0,1
1.645545130856262e+18,-4150.0,-6633.0,3078.0,1
1.6455451309404204e+18,-4299.0,-6704.0,3154.0,1
1.6455451309989885e+18,-4377.0,-6695.0,3177.0,1
1.6455451310369257e+18,-4442.0,-6651.0,3193.0,1
1.6455451311000187e+18,-4480.0,-6582.0,3203.0,1
1.6455451311523261e+18,-4340.0,-6256.0,3137.0,1
1.6455451311886825e+18,-4870.0,-5764.0,3337.0,1
1.6455451312408148e+18,-8357.0,-2298.0,5876.0,1
1.6455451312890565e+18,-5487.0,-4649.0,6001.0,1
1.6455451313410524e+18,-2284.0,-7149.0,2542.0,1
1.6455451313891668e+18,-1389.0,-10257.0,1597.0,1
1.6455451314392927e+18,-893.0,-9236.0,561.0,1
1.6455451314890145e+18,-2413.0,-8143.0,2851.0,1
1.6455451315415178e+18,-3831.0,-5713.0,4535.0,1
1.6455451431539569e+18,-8246.0,-4549.0,5655.0,1
1.645545143201909e+18,-8054.0,-5337.0,5414.0,1
1.6455451432531743e+18,-8081.0,-3611.0,5968.0,1
1.6455451433052488e+18,-8414.0,-3139.0,4846.0,1
1.6455451433648443e+18,-6665.0,-5255.0,4374.0,1
1.6455451434087657e+18,-2483.0,-3913.0,3244.0,1
1.6455451434589138e+18,-298.0,-3434.0,2639.0,1
1.6455451435033748e+18,1167.0,-4287.0,3596.0,1
1.645545143558258e+18,2678.0,-2479.0,4458.0,1
1.6455451436042396e+18,1793.0,-3150.0,6847.0,1
1.6455451436579185e+18,800.0,-6120.0,9396.0,1
1.645545143703938e+18,173.0,-3532.0,8240.0,1
1.6455451437573714e+18,-953.0,-4338.0,7717.0,1
1.6455451438086605e+18,-2013.0,-4233.0,7342.0,1
1.6455451438622853e+18,-1149.0,-4486.0,6392.0,1
1.64554514390686e+18,-710.0,-5142.0,7891.0,1
1.645545143957502e+18,-703.0,-4463.0,6691.0,1
1.64554514400831e+18,-1133.0,-5156.0,7132.0,1
1.6455451440585902e+18,-1297.0,-4819.0,6696.0,1
1.6455451441069332e+18,-894.0,-5306.0,6407.0,1
1.6455451441570573e+18,-898.0,-5155.0,6680.0,1
1.6455451442078915e+18,-1134.0,-5110.0,6687.0,1
1.6455451442594583e+18,-817.0,-5216.0,6460.0,1
1.645545144303748e+18,-689.0,-5491.0,6737.0,1
1.6455451443601464e+18,-754.0,-5074.0,6448.0,1
1.6455451444096607e+18,-624.0,-5354.0,6778.0,1
1.6455451444361518e+18,-955.0,-5044.0,6855.0,1
1.645545144540546e+18,-945.0,-5209.0,6616.0,1
1.645545144545912e+18,-848.0,-5083.0,6869.0,1
1.6455451445994004e+18,-772.0,-5002.0,6832.0,1
1.6455451446448783e+18,-903.0,-5288.0,6272.0,1
1.6455451447485512e+18,-942.0,-5344.0,6266.0,1
1.6455451447516933e+18,-1049.0,-5360.0,6323.0,1
1.645545144804155e+18,-665.0,-5159.0,6701.0,1
1.6455451448594826e+18,-1278.0,-5134.0,6700.0,1
1.6455451449086477e+18,-1262.0,-5075.0,6686.0,1
1.6455451449591324e+18,-659.0,-5371.0,6704.0,1
1.6455451449982653e+18,-1045.0,-5060.0,6122.0,1
1.6455451450534426e+18,-1096.0,-5095.0,6624.0,1
1.6455451451048256e+18,-1217.0,-4557.0,6853.0,1
1.6455451451604846e+18,-1303.0,-4540.0,6891.0,1
1.6455451452047613e+18,-2445.0,-4871.0,7007.0,1
1.6455451452591337e+18,-3856.0,-4214.0,6953.0,1
1.6455451452740042e+18,-3056.0,-3760.0,7761.0,1
1.6455451453687314e+18,-2764.0,-2998.0,7281.0,1
1.64554514536994e+18,-2277.0,-2872.0,6827.0,1
1.6455451454624648e+18,-2141.0,-2833.0,6752.0,1
1.6455451454624648e+18,-2141.0,-2833.0,6752.0,1
1.6455451455645192e+18,-1802.0,-2463.0,6683.0,1
1.6455451455645192e+18,-1802.0,-2463.0,6683.0,1
1.6455451455645192e+18,-1802.0,-2463.0,6683.0,1
1.6455451458154314e+18,-1692.0,-2216.0,6674.0,1
1.6455451458154314e+18,-1692.0,-2216.0,6674.0,1
1.6455451458154314e+18,-1692.0,-2216.0,6674.0,1
1.6455451458559465e+18,-665.0,-1317.0,6444.0,1
1.6455451458559465e+18,-665.0,-1317.0,6444.0,1
1.6455451458559465e+18,-665.0,-1317.0,6444.0,1
1.6455451458559465e+18,-665.0,-1317.0,6444.0,1
1.6455451458559465e+18,-665.0,-1317.0,6444.0,1
1.6455451458559465e+18,-665.0,-1317.0,6444.0,1
1.6455451458559465e+18,-665.0,-1317.0,6444.0,1
1.6455451464921006e+18,-469.0,-1367.0,6358.0,1
1.6455451464921006e+18,-469.0,-1367.0,6358.0,1
1.6455451464921006e+18,-469.0,-1367.0,6358.0,1
1.6455451464921006e+18,-469.0,-1367.0,6358.0,1
1.6455451464921006e+18,-469.0,-1367.0,6358.0,1
1.6455451464921006e+18,-469.0,-1367.0,6358.0,1
1.6455451464921006e+18,-469.0,-1367.0,6358.0,1
1.6455451464921006e+18,-469.0,-1367.0,6358.0,1
1.645545146704533e+18,1009.0,-1099.0,5954.0,1
1.645545146704533e+18,1009.0,-1099.0,5954.0,1
1.645545146704533e+18,1009.0,-1099.0,5954.0,1
1.645545146762553e+18,-7291.0,-5780.0,3843.0,1
1.6455451468127995e+18,-7262.0,-9435.0,3621.0,1
1.6455451468619507e+18,-6252.0,-3672.0,6100.0,1
1.6455451469076485e+18,-4578.0,-4954.0,4704.0,1
1.6455451469626563e+18,-4655.0,-5158.0,4689.0,1
1.645545146998041e+18,-4715.0,-5162.0,4687.0,1
1.6455451470637537e+18,-4939.0,-5073.0,4773.0,1
1.6455451471045005e+18,-5051.0,-5128.0,4824.0,1
1.645545147159859e+18,-4870.0,-4834.0,4501.0,1
1.6455451472076004e+18,-4750.0,-4859.0,4545.0,1
1.6455451472657014e+18,-4840.0,-5323.0,4990.0,1
1.64554514731219e+18,-4662.0,-5321.0,4853.0,1
1.6455451473617928e+18,-4550.0,-4985.0,4906.0,1
1.6455451474103734e+18,-4719.0,-5066.0,4862.0,1
1.6455451474626076e+18,-4603.0,-5058.0,5121.0,1
1.6455451475108193e+18,-4783.0,-5104.0,5108.0,1
1.645545147561011e+18,-4378.0,-5256.0,4588.0,1
1.6455451476115182e+18,-4304.0,-5427.0,5052.0,1
1.6455451476611062e+18,-4605.0,-5226.0,4586.0,1
1.6455451477093233e+18,-4481.0,-5291.0,4824.0,1
1.645545147763187e+18,-4399.0,-5377.0,4759.0,1
1.645545147814421e+18,-4600.0,-5722.0,4919.0,1
1.645545147864601e+18,-4350.0,-5068.0,4666.0,1
1.645545147906455e+18,-4485.0,-5089.0,4750.0,1
1.6455451479656387e+18,-4632.0,-5398.0,5046.0,1
1.6455451480089677e+18,-4203.0,-5460.0,4974.0,1
1.6455451480636764e+18,-4598.0,-5272.0,4819.0,1
1.6455451481145812e+18,-4606.0,-4598.0,5181.0,1
1.6455451481626995e+18,-4269.0,-5159.0,4472.0,1
1.6455451482132918e+18,-4641.0,-5352.0,4938.0,1
1.6455451482578757e+18,-4296.0,-5513.0,4931.0,1
1.6455451483127951e+18,-4429.0,-5382.0,4685.0,1
1.6455451483639626e+18,-4543.0,-5482.0,5103.0,1
1.645545148412022e+18,-4218.0,-5026.0,4622.0,1
1.6455451484641846e+18,-4428.0,-5532.0,4743.0,1
1.6455451485156063e+18,-4543.0,-5233.0,4934.0,1
1.6455451485638147e+18,-4411.0,-5077.0,4759.0,1
1.6455451486131305e+18,-4533.0,-5550.0,4973.0,1
1.6455451486629417e+18,-4315.0,-5030.0,4628.0,1
1.6455451487127585e+18,-4475.0,-5400.0,5157.0,1
1.6455451487600433e+18,-4488.0,-5180.0,5052.0,1
1.6455451488156595e+18,-4345.0,-5671.0,4845.0,1
