timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, ASSEMBLY1_BIMANUAL
1.644931908768995e+18,2752.0,-5323.0,-4404.0,1
1.6449319090314555e+18,2722.0,-5168.0,-4344.0,1
1.6449319090314555e+18,2722.0,-5168.0,-4344.0,1
1.6449319090314555e+18,2722.0,-5168.0,-4344.0,1
1.6449319090987162e+18,2634.0,-5128.0,-4184.0,1
1.6449319090987162e+18,2634.0,-5128.0,-4184.0,1
1.6449319092102835e+18,2564.0,-5015.0,-3960.0,1
1.6449319092680028e+18,2483.0,-4817.0,-3757.0,1
1.6449319092680028e+18,2483.0,-4817.0,-3757.0,1
1.644931909364801e+18,2373.0,-4696.0,-3596.0,1
1.644931909364801e+18,2373.0,-4696.0,-3596.0,1
1.644931909459253e+18,2244.0,-4701.0,-3445.0,1
1.6449319095135908e+18,2184.0,-4704.0,-3440.0,1
1.6449319095135908e+18,2184.0,-4704.0,-3440.0,1
1.6449319095135908e+18,2184.0,-4704.0,-3440.0,1
1.6449319095135908e+18,2184.0,-4704.0,-3440.0,1
1.6449319095135908e+18,2184.0,-4704.0,-3440.0,1
1.6449319098896353e+18,2195.0,-4726.0,-3571.0,1
1.6449319098896353e+18,2195.0,-4726.0,-3571.0,1
1.6449319098896353e+18,2195.0,-4726.0,-3571.0,1
1.6449319098896353e+18,2195.0,-4726.0,-3571.0,1
1.6449319099595827e+18,2246.0,-4817.0,-3661.0,1
1.6449319099595827e+18,2246.0,-4817.0,-3661.0,1
1.6449319099595827e+18,2246.0,-4817.0,-3661.0,1
1.6449319099595827e+18,2246.0,-4817.0,-3661.0,1
1.6449319099595827e+18,2246.0,-4817.0,-3661.0,1
1.6449319103268001e+18,2345.0,-5140.0,-4116.0,1
1.6449319103268001e+18,2345.0,-5140.0,-4116.0,1
1.6449319103268001e+18,2345.0,-5140.0,-4116.0,1
1.6449319103390835e+18,2415.0,-5261.0,-4289.0,1
1.644931910390679e+18,2523.0,-5353.0,-5097.0,1
1.6449319104393772e+18,3151.0,-5719.0,-4232.0,1
1.6449319104981486e+18,3245.0,-6069.0,-3796.0,1
1.6449319105364636e+18,3229.0,-5596.0,-3842.0,1
1.6449319106174518e+18,3312.0,-5745.0,-3761.0,1
1.6449319106174518e+18,3312.0,-5745.0,-3761.0,1
1.6449319106985334e+18,3364.0,-5980.0,-3740.0,1
1.644931910761643e+18,3370.0,-6180.0,-3708.0,1
1.6449319108199e+18,3355.0,-6322.0,-3668.0,1
1.6449319108199e+18,3355.0,-6322.0,-3668.0,1
1.6449319109132242e+18,3348.0,-6448.0,-3695.0,1
1.6449319109132242e+18,3348.0,-6448.0,-3695.0,1
1.6449319109938468e+18,3292.0,-6502.0,-3690.0,1
1.6449319109938468e+18,3292.0,-6502.0,-3690.0,1
1.6449319111132495e+18,3228.0,-6516.0,-3598.0,1
1.6449319111132495e+18,3228.0,-6516.0,-3598.0,1
1.6449319111892355e+18,3198.0,-6491.0,-3520.0,1
1.6449319111892355e+18,3198.0,-6491.0,-3520.0,1
1.6449319113118208e+18,3171.0,-6476.0,-3468.0,1
1.6449319113631186e+18,3128.0,-6451.0,-3415.0,1
1.6449319113631186e+18,3128.0,-6451.0,-3415.0,1
1.6449319113631186e+18,3128.0,-6451.0,-3415.0,1
1.6449319115330406e+18,3094.0,-6413.0,-3352.0,1
1.644931911541883e+18,3032.0,-6323.0,-3265.0,1
1.644931911592732e+18,2117.0,-6943.0,-3780.0,1
1.6449319116436334e+18,2049.0,-6998.0,-3337.0,1
1.6449319116948708e+18,2054.0,-6964.0,-3459.0,1
1.6449319117475832e+18,1889.0,-7011.0,-3430.0,1
1.6449319117917489e+18,1950.0,-6736.0,-3503.0,1
1.6449319118450463e+18,1741.0,-6869.0,-3304.0,1
1.6449319118625318e+18,1713.0,-6856.0,-3252.0,1
1.644931911975576e+18,1705.0,-6873.0,-3237.0,1
1.644931911975576e+18,1705.0,-6873.0,-3237.0,1
1.6449319120320988e+18,1708.0,-6884.0,-3233.0,1
1.6449319120320988e+18,1708.0,-6884.0,-3233.0,1
1.6449319122098035e+18,1724.0,-6897.0,-3266.0,1
1.6449319122098035e+18,1724.0,-6897.0,-3266.0,1
