timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, ASSEMBLY2_BIMANUAL
1.6449320221800937e+18,4482.0,-4843.0,4796.0,1
1.6449320222345106e+18,4434.0,-4995.0,4946.0,1
1.644932022280435e+18,4400.0,-4642.0,5101.0,1
1.6449320223340388e+18,4009.0,-4006.0,4949.0,1
1.6449320223805412e+18,3911.0,-5450.0,4806.0,1
1.6449320224315374e+18,4165.0,-5635.0,4859.0,1
1.6449320224853873e+18,4344.0,-4002.0,5350.0,1
1.6449320225363543e+18,4247.0,-4836.0,5478.0,1
1.6449320225834793e+18,4444.0,-4307.0,5484.0,1
1.6449320226331756e+18,4092.0,-4201.0,5296.0,1
1.6449320226801992e+18,3778.0,-3722.0,5584.0,1
1.6449320227320876e+18,3724.0,-4254.0,5557.0,1
1.644932022783486e+18,3436.0,-6017.0,5625.0,1
1.6449320228327583e+18,3769.0,-6249.0,4487.0,1
1.644932022883239e+18,3668.0,-3456.0,5413.0,1
1.6449320229328855e+18,3964.0,-1348.0,6793.0,1
1.644932022983666e+18,4319.0,-2937.0,7132.0,1
1.644932023012594e+18,4875.0,-635.0,7304.0,1
1.6449320230810852e+18,4848.0,262.0,7812.0,1
1.6449320231348234e+18,3827.0,-647.0,7602.0,1
1.6449320231821658e+18,3978.0,-330.0,8763.0,1
1.6449320232338028e+18,3482.0,79.0,7744.0,1
1.6449320232865057e+18,3102.0,923.0,7939.0,1
1.6449320233338616e+18,2952.0,415.0,7406.0,1
1.644932023387436e+18,2654.0,639.0,8150.0,1
1.6449320234364296e+18,2746.0,188.0,7500.0,1
1.6449320234879462e+18,2876.0,687.0,7857.0,1
1.6449320235312445e+18,2882.0,261.0,8226.0,1
1.644932023588345e+18,2980.0,467.0,8028.0,1
1.644932023635407e+18,3059.0,558.0,7927.0,1
1.644932023687111e+18,2757.0,-209.0,7905.0,1
1.644932023733726e+18,2932.0,-93.0,8736.0,1
1.6449320237886318e+18,3178.0,-71.0,8042.0,1
1.644932023834371e+18,2909.0,-259.0,7888.0,1
1.6449320238879375e+18,2834.0,-431.0,7787.0,1
1.6449320239391882e+18,2822.0,-546.0,7803.0,1
1.6449320239866176e+18,3119.0,-507.0,7563.0,1
1.6449320240333745e+18,3230.0,208.0,7672.0,1
1.6449320240850345e+18,2808.0,-451.0,8785.0,1
1.644932024131162e+18,3303.0,-114.0,8344.0,1
1.644932024186653e+18,3410.0,-508.0,7343.0,1
1.6449320242357727e+18,2822.0,-7.0,7685.0,1
1.6449320242874074e+18,2800.0,369.0,7533.0,1
1.6449320243356032e+18,2954.0,-307.0,7402.0,1
1.6449320243847631e+18,2766.0,-636.0,7456.0,1
1.6449320244402673e+18,2548.0,-519.0,7023.0,1
1.6449320244854866e+18,2391.0,-1115.0,6632.0,1
1.6449320245360166e+18,1529.0,-1331.0,7577.0,1
1.6449320245795005e+18,1427.0,-2400.0,7287.0,1
1.6449320246214316e+18,482.0,-4548.0,7247.0,1
1.6449320246993725e+18,380.0,-4849.0,7368.0,1
1.6449320247368786e+18,270.0,-4978.0,7495.0,1
1.644932024785146e+18,-54.0,-4511.0,6846.0,1
1.644932024837015e+18,-1212.0,-4531.0,6722.0,1
1.6449320248852995e+18,-657.0,-7962.0,5787.0,1
1.644932024937162e+18,-980.0,-8335.0,7594.0,1
1.6449320249851674e+18,-112.0,-6967.0,7519.0,1
1.6449320250382723e+18,-2.0,-6170.0,8331.0,1
1.6449320250823757e+18,1468.0,-4866.0,7766.0,1
1.6449320251397284e+18,2093.0,-5248.0,8190.0,1
1.6449320251844856e+18,3044.0,-1545.0,7314.0,1
1.6449320252384663e+18,3495.0,-1133.0,5996.0,1
1.6449320252841103e+18,2354.0,-825.0,4465.0,1
1.644932025303502e+18,1711.0,-1463.0,4829.0,1
1.644932025392394e+18,1403.0,-1736.0,5129.0,1
1.644932025439064e+18,-2828.0,-5763.0,8288.0,1
1.6449320254839872e+18,-6044.0,-3927.0,3556.0,1
1.644932025539348e+18,-5960.0,-4344.0,2296.0,1
1.6449320255852155e+18,-5355.0,-3439.0,1542.0,1
1.6449320256356257e+18,-5311.0,-4269.0,2466.0,1
1.644932025684878e+18,-6330.0,-3993.0,3560.0,1
1.6449320257369818e+18,-7868.0,-3371.0,3860.0,1
1.6449320257864061e+18,-10865.0,-5338.0,5717.0,1
1.6449320258378447e+18,-7676.0,-5673.0,2032.0,1
1.6449320258851633e+18,-6504.0,-4668.0,1141.0,1
1.6449320259362854e+18,-5234.0,-4815.0,1961.0,1
1.644932025986193e+18,-7122.0,-4205.0,3374.0,1
1.6449320260364206e+18,-6836.0,-4909.0,2820.0,1
1.6449320260831117e+18,-7328.0,-3680.0,3285.0,1
1.64493202614093e+18,-6703.0,-3825.0,2548.0,1
1.6449320261881185e+18,-6970.0,-3651.0,2939.0,1
1.644932026238241e+18,-7480.0,-3032.0,2414.0,1
1.6449320262845563e+18,-7731.0,-3144.0,2864.0,1
1.6449320263380058e+18,-7446.0,-4639.0,2367.0,1
1.6449320263840387e+18,-7104.0,-4008.0,2503.0,1
