timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, SCREW_RIGHT
1.6450219565897833e+18,-2919.0,4365.0,5345.0,1
1.6450219566447135e+18,-1669.0,4914.0,5383.0,1
1.6450219566883855e+18,-1139.0,4477.0,6256.0,1
1.645021956744558e+18,-1416.0,3110.0,8048.0,1
1.645021956787734e+18,-1903.0,3141.0,7665.0,1
1.645021956842263e+18,-2571.0,4864.0,7141.0,1
1.6450219568870963e+18,-2127.0,5057.0,7451.0,1
1.645021956941912e+18,-1695.0,6142.0,6248.0,1
1.645021956987869e+18,-1834.0,5437.0,5367.0,1
1.6450219570422802e+18,-2717.0,5620.0,4271.0,1
1.6450219570903508e+18,-2616.0,4218.0,5426.0,1
1.6450219571417068e+18,-1368.0,4874.0,5913.0,1
1.645021957189103e+18,-1101.0,4068.0,6348.0,1
1.6450219572450624e+18,-1725.0,3133.0,7750.0,1
1.6450219572903493e+18,-2510.0,3342.0,7979.0,1
1.6450219573402893e+18,-2229.0,4653.0,6290.0,1
1.645021957393291e+18,-2126.0,3937.0,7265.0,1
1.6450219574435983e+18,-1939.0,5997.0,6514.0,1
1.6450219574888172e+18,-2088.0,6021.0,5538.0,1
1.6450219575432602e+18,-2363.0,6264.0,5102.0,1
1.6450219575901517e+18,-2597.0,5844.0,4568.0,1
1.6450219576417661e+18,-2136.0,3387.0,5995.0,1
1.6450219576897357e+18,-1347.0,3579.0,6407.0,1
1.6450219577384737e+18,-1446.0,4181.0,7129.0,1
1.645021957789365e+18,-1967.0,4026.0,6531.0,1
1.6450219578417318e+18,-2718.0,3977.0,7170.0,1
1.6450219578833838e+18,-2921.0,4583.0,6880.0,1
1.645021957942588e+18,-2438.0,4723.0,6823.0,1
1.6450219579887196e+18,-2044.0,4916.0,6199.0,1
1.6450219580422436e+18,-2468.0,5547.0,6310.0,1
1.6450219580918915e+18,-2370.0,5165.0,6190.0,1
1.645021958142457e+18,-2319.0,4370.0,5442.0,1
1.645021958191974e+18,-2693.0,4499.0,5496.0,1
1.645021958237717e+18,-2213.0,4697.0,6167.0,1
1.6450219582929533e+18,-1916.0,4231.0,6662.0,1
1.64502195834177e+18,-2228.0,4027.0,7755.0,1
1.6450219583932198e+18,-2969.0,3943.0,6963.0,1
1.645021958441976e+18,-2948.0,3943.0,6064.0,1
1.64502195849176e+18,-2246.0,4601.0,6489.0,1
1.645021958538295e+18,-1726.0,4403.0,7577.0,1
1.64502195859322e+18,-2496.0,4795.0,7101.0,1
1.6450219586421978e+18,-2931.0,3579.0,5709.0,1
1.6450219586915758e+18,-3069.0,3327.0,5372.0,1
1.6450219587433925e+18,-2914.0,4296.0,6019.0,1
1.645021958793385e+18,-2133.0,4950.0,6560.0,1
1.6450219588395008e+18,-1743.0,4724.0,6495.0,1
1.645021958893121e+18,-1953.0,3683.0,7890.0,1
1.6450219589381284e+18,-2603.0,4210.0,7180.0,1
1.6450219589931075e+18,-3184.0,2746.0,6582.0,1
1.6450219590390874e+18,-2538.0,4056.0,6531.0,1
1.6450219590930744e+18,-2444.0,4619.0,6906.0,1
1.6450219591397043e+18,-2621.0,4291.0,6685.0,1
1.645021959191472e+18,-2743.0,4432.0,6576.0,1
1.6450219592402176e+18,-2711.0,4510.0,6315.0,1
1.6450219592935882e+18,-2815.0,3889.0,6607.0,1
1.6450219593404956e+18,-3168.0,2599.0,6318.0,1
1.6450219593923466e+18,-4416.0,1532.0,7614.0,1
1.6450219594385764e+18,-5169.0,1428.0,7879.0,1
1.6450223216461146e+18,-4528.0,-2687.0,5522.0,1
1.6450223216945853e+18,-4591.0,-2601.0,5889.0,1
1.6450223217426488e+18,-4674.0,-3099.0,5966.0,1
1.645022321794963e+18,-4464.0,-3804.0,5037.0,1
1.6450223218473687e+18,-4688.0,-2558.0,5491.0,1
1.645022321896985e+18,-4532.0,-2453.0,5781.0,1
1.6450223219469294e+18,-4338.0,-3092.0,5251.0,1
1.6450223219961766e+18,-4735.0,-2912.0,5587.0,1
1.6450223220478723e+18,-4784.0,-2456.0,5599.0,1
1.6450223220950595e+18,-4641.0,-3369.0,4756.0,1
1.6450223221480773e+18,-5199.0,-3186.0,6272.0,1
1.6450223221969984e+18,-5123.0,-1852.0,5313.0,1
1.6450223222480266e+18,-5437.0,-3634.0,5313.0,1
1.6450223222956326e+18,-5662.0,-4391.0,5456.0,1
1.6450223223423872e+18,-5528.0,-3244.0,5956.0,1
1.645022322396376e+18,-3911.0,-4022.0,4673.0,1
1.645022322447755e+18,-3255.0,-2682.0,3498.0,1
1.645022322496074e+18,-3827.0,-3790.0,4081.0,1
1.6450223225472e+18,-4795.0,-3946.0,5844.0,1
1.6450223226014044e+18,-4563.0,-4056.0,5600.0,1
1.6450223226481042e+18,-4488.0,-4430.0,5191.0,1
1.645022322702293e+18,-4739.0,-3211.0,4777.0,1
1.645022322748567e+18,-4968.0,-3162.0,5266.0,1
1.6450223228005522e+18,-4815.0,-2699.0,5234.0,1
1.645022322845341e+18,-4663.0,-3180.0,5455.0,1
1.645022322901197e+18,-4604.0,-2643.0,5486.0,1
1.6450223229458836e+18,-4762.0,-3580.0,5390.0,1
1.6450223229976271e+18,-4886.0,-3305.0,5511.0,1
1.6450223230472228e+18,-4876.0,-2225.0,5499.0,1
1.6450223230996716e+18,-4949.0,-1949.0,5540.0,1
1.6450223231437279e+18,-5257.0,-1961.0,5860.0,1
1.6450223232012132e+18,-5457.0,-2194.0,5742.0,1
1.6450223232486845e+18,-5201.0,-4293.0,5869.0,1
1.6450223232973437e+18,-4211.0,-4353.0,4735.0,1
1.6450223233459067e+18,-3663.0,-3246.0,3323.0,1
1.6450223234019008e+18,-3937.0,-4490.0,2640.0,1
1.6450223234469274e+18,-4484.0,-4133.0,2611.0,1
1.6450223235009336e+18,-5181.0,-6030.0,3022.0,1
1.6450223235524045e+18,-5537.0,-6142.0,3340.0,1
1.645022323599434e+18,-5056.0,-6092.0,3200.0,1
1.6450223236471818e+18,-4875.0,-5274.0,2905.0,1
1.6450223237061092e+18,-4995.0,-5180.0,3170.0,1
1.6450223237448632e+18,-5145.0,-4026.0,3687.0,1
1.645022323797466e+18,-5109.0,-3935.0,3868.0,1
1.6450223238471708e+18,-5086.0,-4158.0,4226.0,1
1.6450223238973407e+18,-5005.0,-3436.0,3990.0,1
1.645022323947921e+18,-4994.0,-3659.0,4821.0,1
1.6450223239972925e+18,-5001.0,-3690.0,4766.0,1
1.6450223240515438e+18,-4994.0,-3190.0,5311.0,1
1.6450223241001551e+18,-5087.0,-2673.0,4982.0,1
1.645022324148982e+18,-5097.0,-2096.0,5452.0,1
1.6450223241979284e+18,-4918.0,-1820.0,5553.0,1
1.6450223242518802e+18,-4711.0,-903.0,6040.0,1
1.6450223242988426e+18,-4864.0,-856.0,6133.0,1
1.6450223243440366e+18,-5143.0,-919.0,6410.0,1
1.6450223244010184e+18,-5426.0,-796.0,6004.0,1
1.6450223244544392e+18,-5844.0,419.0,5043.0,1
1.6450223244981038e+18,-6040.0,-553.0,4689.0,1
1.645022324551238e+18,-5425.0,-5226.0,4837.0,1
1.6450223246002225e+18,-4351.0,-6176.0,3853.0,1
1.6450223246548462e+18,-3808.0,-3638.0,2924.0,1
1.6450223247007772e+18,-3901.0,-5023.0,2722.0,1
1.6450223247522355e+18,-4414.0,-3327.0,2836.0,1
1.6450223247975503e+18,-4677.0,-4788.0,3210.0,1
1.645022324849528e+18,-5622.0,-5594.0,3578.0,1
1.6450223249010796e+18,-5312.0,-6082.0,2991.0,1
1.6450223249518582e+18,-4969.0,-5388.0,3437.0,1
1.6450223250013967e+18,-4751.0,-4538.0,3634.0,1
1.6450223250497308e+18,-5169.0,-3720.0,4463.0,1
1.6450223251021583e+18,-5214.0,-3818.0,4351.0,1
1.6450223251493924e+18,-5010.0,-3725.0,4663.0,1
1.6450223252002616e+18,-4764.0,-3885.0,4615.0,1
1.6450223252512307e+18,-4875.0,-3441.0,4857.0,1
1.6450223253063444e+18,-4841.0,-3379.0,5221.0,1
1.645022325349335e+18,-4753.0,-2682.0,5022.0,1
1.6450223253986982e+18,-4917.0,-2019.0,5552.0,1
1.645022325449457e+18,-4762.0,-2527.0,5771.0,1
1.6450223255022953e+18,-4259.0,-2454.0,4844.0,1
1.6450223255504584e+18,-5090.0,-1265.0,6497.0,1
1.6450223256049759e+18,-4962.0,-1535.0,6048.0,1
1.6450223256525727e+18,-4994.0,-1461.0,5814.0,1
1.6450223257053038e+18,-5297.0,-1252.0,6152.0,1
1.6450223257513375e+18,-5023.0,-2198.0,6353.0,1
1.645022325800848e+18,-5121.0,-1661.0,5938.0,1
1.6450223258493586e+18,-5819.0,-2135.0,6173.0,1
1.6450223259053798e+18,-5373.0,-2666.0,6031.0,1
1.6450223259503892e+18,-4265.0,-4650.0,4424.0,1
1.6450223259998592e+18,-3392.0,-1819.0,3272.0,1
1.6450223260492772e+18,-3683.0,-4278.0,2973.0,1
1.6450223261037266e+18,-4506.0,-4553.0,2857.0,1
1.6450223261510313e+18,-6388.0,-5765.0,4882.0,1
1.6450223262046976e+18,-4998.0,-5307.0,3046.0,1
1.6450223262499116e+18,-4775.0,-4914.0,3516.0,1
1.645022326305033e+18,-4974.0,-4669.0,4250.0,1
1.6450223263509573e+18,-4930.0,-4296.0,3796.0,1
1.6450223264047493e+18,-5099.0,-5533.0,3368.0,1
1.6450223264515197e+18,-5052.0,-4999.0,3323.0,1
1.645022326504627e+18,-5088.0,-4050.0,3706.0,1
1.6450223265562148e+18,-5331.0,-4315.0,4028.0,1
1.645022326600018e+18,-5118.0,-4161.0,4202.0,1
1.6450223266560148e+18,-4804.0,-4005.0,4525.0,1
1.6450223267046316e+18,-4748.0,-2640.0,5049.0,1
1.6450223267564726e+18,-4674.0,-3057.0,5521.0,1
1.6450223268034883e+18,-4995.0,-2372.0,5660.0,1
1.6450223268550546e+18,-5064.0,-2611.0,5566.0,1
1.6450223269037875e+18,-5166.0,-1779.0,5467.0,1
1.645022326956531e+18,-5334.0,-70.0,5766.0,1
1.6450223270052372e+18,-5227.0,1376.0,5359.0,1
1.6450223270571372e+18,-5371.0,637.0,5022.0,1
1.645022327104081e+18,-5503.0,-1259.0,4882.0,1
1.6450223271568832e+18,-5059.0,-5434.0,4217.0,1
1.6450223272038203e+18,-4781.0,-5853.0,4464.0,1
1.6450223272609864e+18,-4588.0,-5472.0,3496.0,1
1.6450223273039183e+18,-4375.0,-4501.0,2303.0,1
1.6450223273539448e+18,-5141.0,-4590.0,3039.0,1
1.645022327400555e+18,-5548.0,-5830.0,2707.0,1
1.6450223274564083e+18,-5210.0,-6002.0,1793.0,1
1.645022327504361e+18,-5091.0,-5188.0,3177.0,1
1.6450223275546703e+18,-5094.0,-4346.0,3963.0,1
1.6450223276048172e+18,-5054.0,-5315.0,3071.0,1
1.6450223276542684e+18,-5210.0,-4870.0,3038.0,1
1.6450223277035535e+18,-5237.0,-4249.0,3387.0,1
1.64502232775571e+18,-5239.0,-4506.0,4030.0,1
1.6450223278039363e+18,-5094.0,-3687.0,3828.0,1
1.6450223278537546e+18,-5256.0,-3978.0,4074.0,1
1.6450223279004175e+18,-5182.0,-4634.0,4122.0,1
1.6450223279530693e+18,-5076.0,-3862.0,4333.0,1
1.6450223280044035e+18,-5036.0,-2227.0,4958.0,1
1.6450223280550093e+18,-4948.0,-2559.0,5416.0,1
1.6450223281052475e+18,-4871.0,-3341.0,5597.0,1
1.6450223281542956e+18,-4947.0,-2259.0,5386.0,1
1.6450223282049833e+18,-4978.0,-2829.0,5265.0,1
1.645022328255665e+18,-5333.0,101.0,4614.0,1
1.6450223283095388e+18,-5807.0,-675.0,6236.0,1
1.645022328353571e+18,-5111.0,-3089.0,6449.0,1
1.6450223284046454e+18,-5028.0,-2112.0,5672.0,1
1.6450223284550697e+18,-4982.0,-1778.0,5190.0,1
1.6450223285044918e+18,-5308.0,-2252.0,5343.0,1
1.6450223285543913e+18,-5656.0,-1946.0,4987.0,1
1.6450223286083615e+18,-5679.0,-3371.0,5369.0,1
1.6450223286556083e+18,-5092.0,-5815.0,4894.0,1
1.645022328705991e+18,-4434.0,-3982.0,3818.0,1
1.6450223287552443e+18,-4042.0,-5158.0,2822.0,1
1.6450223288071299e+18,-4325.0,-3548.0,3050.0,1
1.6450223288545247e+18,-4579.0,-4203.0,3125.0,1
1.6450223289065009e+18,-5752.0,-5460.0,4927.0,1
1.6450223289562412e+18,-5193.0,-5317.0,3522.0,1
1.6450223290063299e+18,-4946.0,-5054.0,3487.0,1
1.6450223290551404e+18,-5002.0,-4028.0,4351.0,1
1.6450223291069637e+18,-4928.0,-4080.0,3744.0,1
1.645022329156179e+18,-5135.0,-4950.0,3465.0,1
1.6450223292063823e+18,-5091.0,-5355.0,2987.0,1
1.6450223292557192e+18,-5133.0,-4944.0,3295.0,1
1.6450223293076628e+18,-5190.0,-4353.0,3564.0,1
1.6450223293563448e+18,-4931.0,-3828.0,4420.0,1
1.6450223294078062e+18,-4917.0,-4360.0,4141.0,1
1.64502232945589e+18,-5168.0,-4196.0,3928.0,1
1.645022329504298e+18,-5099.0,-3119.0,4639.0,1
1.6450223295555295e+18,-4928.0,-2822.0,5216.0,1
1.6450223296070659e+18,-4860.0,-3128.0,5190.0,1
1.6450223296556946e+18,-5063.0,-3237.0,4856.0,1
1.6450223297060383e+18,-5419.0,-2947.0,4531.0,1
1.6450223297609316e+18,-5678.0,-2171.0,3959.0,1
1.6450223298113987e+18,-5363.0,-4674.0,3845.0,1
1.6450223298575304e+18,-4636.0,-4881.0,3273.0,1
1.6450223299077983e+18,-4088.0,-5804.0,2554.0,1
1.6450223299598548e+18,-4405.0,-5497.0,2643.0,1
1.6450223300056113e+18,-5247.0,-4182.0,4182.0,1
1.645022330059047e+18,-5253.0,-5476.0,3614.0,1
1.6450223301029115e+18,-5180.0,-5509.0,2976.0,1
1.645022330155871e+18,-5081.0,-5426.0,2976.0,1
1.6450223302105208e+18,-5066.0,-4962.0,3074.0,1
1.6450223302606518e+18,-5229.0,-4042.0,3651.0,1
1.6450223303064858e+18,-5340.0,-4005.0,3665.0,1
1.645022330358433e+18,-5277.0,-4918.0,3168.0,1
1.6450223304113766e+18,-5190.0,-3632.0,4099.0,1
1.6450223304602373e+18,-4850.0,-3444.0,4361.0,1
1.645022330508542e+18,-4865.0,-4225.0,4499.0,1
1.6450223305604273e+18,-5064.0,-4018.0,4073.0,1
1.6450223306085937e+18,-5260.0,-3893.0,3871.0,1
1.6450223306586516e+18,-5219.0,-4228.0,4026.0,1
1.645022330707851e+18,-5222.0,-3771.0,4210.0,1
1.6450223307588255e+18,-5334.0,-3100.0,3668.0,1
1.6450223308090004e+18,-5658.0,-4069.0,3317.0,1
1.6450223308614472e+18,-5486.0,-5283.0,3698.0,1
1.645022330906387e+18,-4614.0,-5854.0,2928.0,1
1.645022330958771e+18,-4091.0,-4542.0,2522.0,1
1.6450223310089692e+18,-4380.0,-5517.0,2800.0,1
1.6450223310614308e+18,-5172.0,-3584.0,3851.0,1
1.6450223311087045e+18,-5505.0,-5714.0,3379.0,1
1.6450223311597652e+18,-5264.0,-5463.0,2385.0,1
1.6450223312087086e+18,-5386.0,-4563.0,3157.0,1
1.6450223312573932e+18,-5537.0,-4679.0,3450.0,1
1.6450223313080394e+18,-5170.0,-4565.0,2915.0,1
1.645022331361594e+18,-5071.0,-4547.0,3666.0,1
1.6450223314088704e+18,-5191.0,-4345.0,3553.0,1
1.6450223314614543e+18,-5269.0,-4559.0,4010.0,1
1.6450223315112468e+18,-5121.0,-4356.0,3956.0,1
1.645022331556954e+18,-5017.0,-3828.0,4094.0,1
1.645022331616114e+18,-5120.0,-3911.0,3931.0,1
1.6450223316583803e+18,-5310.0,-4223.0,3617.0,1
1.6450223317111908e+18,-5348.0,-4092.0,3984.0,1
1.6450223317604206e+18,-5214.0,-3557.0,3914.0,1
1.645022331810973e+18,-5120.0,-4272.0,4154.0,1
1.645022331860624e+18,-5071.0,-4216.0,3778.0,1
1.645022331913861e+18,-5168.0,-4200.0,4064.0,1
1.6450223319623163e+18,-5204.0,-3652.0,4055.0,1
1.645022332008328e+18,-5285.0,-3859.0,3579.0,1
1.6450223320590456e+18,-5531.0,-4594.0,3627.0,1
1.6450223321162693e+18,-5063.0,-4721.0,3520.0,1
1.6450223321588134e+18,-4144.0,-5350.0,3528.0,1
1.6450223322131812e+18,-4195.0,-4626.0,3100.0,1
1.6450223322584243e+18,-4858.0,-4401.0,3603.0,1
1.64502233231279e+18,-5651.0,-6110.0,3636.0,1
1.6450223323590625e+18,-5149.0,-5053.0,2746.0,1
1.645022332413629e+18,-5223.0,-3872.0,4125.0,1
1.6450223324574835e+18,-5047.0,-4925.0,3560.0,1
1.6450223325127442e+18,-4990.0,-4685.0,3957.0,1
1.6450223325590403e+18,-4880.0,-4157.0,4284.0,1
1.6450223326141348e+18,-4750.0,-3933.0,4680.0,1
1.6450223326589773e+18,-4738.0,-3994.0,4645.0,1
1.6450223327126044e+18,-4916.0,-4152.0,4737.0,1
1.6450223327554263e+18,-4992.0,-3891.0,4555.0,1
1.6450223328131878e+18,-5250.0,-2932.0,4470.0,1
1.6450223328584594e+18,-5190.0,-3323.0,4540.0,1
1.6450223329122796e+18,-5057.0,-3577.0,4655.0,1
1.645022332957944e+18,-4781.0,-3793.0,4953.0,1
1.6450223330135268e+18,-4984.0,-3025.0,4808.0,1
1.6450223330623782e+18,-5012.0,-4170.0,4712.0,1
1.645022333113042e+18,-4873.0,-3131.0,4438.0,1
1.6450223331631741e+18,-5239.0,-2627.0,4826.0,1
1.6450223332099392e+18,-5234.0,-3588.0,4253.0,1
1.6450223332637998e+18,-5146.0,-4334.0,4153.0,1
1.645022333308925e+18,-4581.0,-4910.0,3914.0,1
1.6450223333634972e+18,-4307.0,-4983.0,3165.0,1
1.6450223334110582e+18,-4547.0,-5028.0,3848.0,1
1.645022333463455e+18,-5190.0,-5184.0,4168.0,1
1.6450223335097756e+18,-5447.0,-5168.0,3838.0,1
1.6450223335665603e+18,-5204.0,-3547.0,4090.0,1
1.64502233361151e+18,-4758.0,-3993.0,4035.0,1
1.6450223336626534e+18,-5139.0,-4520.0,3878.0,1
1.6450223337101885e+18,-5067.0,-4331.0,3861.0,1
1.645022333763743e+18,-4915.0,-3761.0,4840.0,1
1.645022333810966e+18,-4800.0,-4648.0,4189.0,1
1.6450223338627392e+18,-4970.0,-3922.0,4207.0,1
1.6450223339090516e+18,-4773.0,-3952.0,4340.0,1
1.6450223339638733e+18,-5103.0,-3133.0,4504.0,1
