timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, ASSEMBLY2_BIMANUAL
1.6450218465535117e+18,324.0,225.0,8153.0,1
1.6450218465994424e+18,460.0,375.0,8203.0,1
1.6450218466529267e+18,382.0,283.0,8334.0,1
1.645021846699357e+18,249.0,227.0,8094.0,1
1.64502184674859e+18,183.0,-118.0,7699.0,1
1.6450218468013522e+18,13.0,-217.0,8152.0,1
1.6450218468546332e+18,-96.0,-232.0,8476.0,1
1.6450218469042778e+18,20.0,22.0,8384.0,1
1.6450218469525711e+18,222.0,539.0,8077.0,1
1.6450218469993513e+18,-176.0,47.0,8589.0,1
1.6450218470542339e+18,-1321.0,-1195.0,9464.0,1
1.6450218471005563e+18,-1739.0,-2383.0,8987.0,1
1.645021847153615e+18,-1548.0,-961.0,7661.0,1
1.6450218472013038e+18,-976.0,1479.0,7431.0,1
1.6450218472527544e+18,524.0,3918.0,6747.0,1
1.6450218473016335e+18,1960.0,5191.0,5712.0,1
1.6450218473537336e+18,3231.0,4282.0,5797.0,1
1.6450218473995658e+18,3377.0,4134.0,5833.0,1
1.6450218474545846e+18,2514.0,5236.0,6849.0,1
1.645021847499835e+18,1617.0,4239.0,6771.0,1
1.6450218475539044e+18,687.0,6302.0,6537.0,1
1.6450218475982392e+18,741.0,7159.0,6284.0,1
1.645021847652649e+18,818.0,5631.0,6793.0,1
1.645021847699763e+18,675.0,5832.0,6383.0,1
1.6450218477539515e+18,445.0,6010.0,6267.0,1
1.6450218478028037e+18,454.0,5909.0,6082.0,1
1.6450218478544922e+18,541.0,5927.0,6081.0,1
1.64502184790364e+18,596.0,6177.0,5914.0,1
1.6450218479539656e+18,526.0,5992.0,5904.0,1
1.6450218480033175e+18,487.0,5964.0,5907.0,1
1.6450218480587538e+18,490.0,5925.0,5999.0,1
1.6450218481034286e+18,526.0,6025.0,5934.0,1
1.6450218481546511e+18,558.0,6251.0,5843.0,1
1.6450218482079857e+18,566.0,6053.0,5762.0,1
1.6450218482537405e+18,567.0,5926.0,5799.0,1
1.645021848305496e+18,523.0,6084.0,5840.0,1
1.6450218483539123e+18,602.0,6177.0,5993.0,1
1.6450218484054648e+18,661.0,5991.0,5959.0,1
1.6450218484543265e+18,781.0,6410.0,5299.0,1
1.6450218485082726e+18,730.0,6170.0,5757.0,1
1.6450218485550543e+18,446.0,5397.0,6579.0,1
1.6450218486050977e+18,465.0,5904.0,5833.0,1
1.645021848654028e+18,615.0,6083.0,5833.0,1
1.6450218486993418e+18,755.0,5802.0,6035.0,1
1.645021848755201e+18,689.0,5908.0,5837.0,1
1.645021848804059e+18,667.0,6051.0,5841.0,1
1.6450218488555057e+18,732.0,6145.0,5806.0,1
1.6450218489045458e+18,748.0,6181.0,5695.0,1
1.6450218489511324e+18,748.0,6107.0,5787.0,1
1.6450218490020431e+18,721.0,6136.0,5802.0,1
1.6450218490503844e+18,643.0,6116.0,5699.0,1
1.6450218491043512e+18,681.0,6162.0,5774.0,1
1.6450218491517478e+18,784.0,6160.0,5657.0,1
1.6450218492018173e+18,786.0,6292.0,5649.0,1
1.6450218492558705e+18,742.0,6261.0,5638.0,1
1.6450218764368056e+18,-1132.0,4402.0,7758.0,1
1.645021876493578e+18,-1346.0,4413.0,6257.0,1
1.6450218765367386e+18,-2368.0,1053.0,7533.0,1
1.645021876589313e+18,-3117.0,1227.0,7318.0,1
1.645021876636056e+18,-3129.0,1313.0,8018.0,1
1.6450218766921871e+18,-2771.0,2010.0,7840.0,1
1.645021876737693e+18,-2061.0,1916.0,7660.0,1
1.6450218767887035e+18,-1544.0,1822.0,7460.0,1
1.645021876842587e+18,-1890.0,1875.0,7668.0,1
1.645021876886983e+18,-2331.0,2262.0,7798.0,1
1.6450218769413384e+18,-2451.0,2157.0,7635.0,1
1.6450218769910228e+18,-2391.0,1766.0,7636.0,1
1.6450218770410324e+18,-2552.0,1868.0,7800.0,1
1.6450218770857096e+18,-2427.0,1663.0,7764.0,1
1.6450218771472804e+18,-2396.0,1552.0,7699.0,1
1.6450218771929288e+18,-2460.0,1567.0,7610.0,1
1.6450218772420035e+18,-2474.0,1622.0,7543.0,1
1.6450218772917532e+18,-2545.0,1173.0,7666.0,1
1.6450218773426982e+18,-2525.0,1120.0,7567.0,1
1.6450218773870246e+18,-2688.0,1503.0,7468.0,1
1.6450218774425915e+18,-2731.0,1389.0,7711.0,1
1.645021877487059e+18,-2516.0,1473.0,7546.0,1
1.6450218775330045e+18,-2562.0,1445.0,7593.0,1
1.6450218776019658e+18,-2573.0,1457.0,7592.0,1
1.6450218776421107e+18,-2755.0,1465.0,7590.0,1
1.6450218776901094e+18,-2868.0,1343.0,7501.0,1
1.645021877742856e+18,-2794.0,762.0,7711.0,1
1.6450218777876987e+18,-2642.0,1456.0,7262.0,1
1.645021877837783e+18,-3015.0,1728.0,7783.0,1
1.645021877895413e+18,-2709.0,1094.0,7699.0,1
1.6450218779428142e+18,-3127.0,1701.0,7752.0,1
1.645021877989459e+18,-2649.0,1117.0,7169.0,1
1.64502187804306e+18,-2625.0,1095.0,7473.0,1
1.6450218780867594e+18,-2636.0,1295.0,7778.0,1
1.6450218781419587e+18,-2597.0,1184.0,7344.0,1
1.64502187818982e+18,-2608.0,1073.0,7369.0,1
1.645021878239474e+18,-2641.0,1066.0,7574.0,1
1.6450218782876283e+18,-2644.0,1084.0,7643.0,1
1.645021878339941e+18,-2591.0,1220.0,7529.0,1
1.645021878394315e+18,-2546.0,1044.0,7591.0,1
1.645021878441593e+18,-2661.0,1128.0,7606.0,1
1.6450218784898417e+18,-2600.0,1009.0,7493.0,1
1.6450218785437294e+18,-2573.0,925.0,7363.0,1
1.6450218785936893e+18,-2618.0,1080.0,7485.0,1
1.645021878641536e+18,-2551.0,1076.0,7605.0,1
1.6450218786952863e+18,-2774.0,1152.0,7756.0,1
1.645021878738095e+18,-2803.0,1059.0,7571.0,1
1.6450218787926728e+18,-2744.0,955.0,7513.0,1
1.6450218788415752e+18,-2541.0,1238.0,7348.0,1
1.645021878891954e+18,-2530.0,1207.0,7534.0,1
1.645021878945206e+18,-2544.0,738.0,7527.0,1
1.645021878994656e+18,-2788.0,1767.0,7472.0,1
1.645021879043841e+18,-2838.0,1198.0,7602.0,1
1.6450218790936123e+18,-3074.0,823.0,7147.0,1
1.6450218791407854e+18,-3830.0,-41.0,6830.0,1
1.6450218791933363e+18,-4452.0,-51.0,6099.0,1
1.6450218792421668e+18,-3498.0,1114.0,6616.0,1
1.6450218792955942e+18,-1761.0,2906.0,7148.0,1
1.64502187934003e+18,-1101.0,5452.0,6745.0,1
1.6450218793976663e+18,-1268.0,7398.0,6357.0,1
1.6450218794408573e+18,-1673.0,6584.0,5393.0,1
1.6450218794944356e+18,-2319.0,6474.0,4985.0,1
1.6450218795404736e+18,-2701.0,6149.0,3510.0,1
1.6450218795895708e+18,-3431.0,5683.0,4887.0,1
1.6450218796405896e+18,-3546.0,6430.0,4072.0,1
1.645021879694603e+18,-3830.0,6407.0,4792.0,1
1.6450218797448996e+18,-3379.0,6067.0,5143.0,1
1.645021879790871e+18,-3345.0,5300.0,5491.0,1
1.6450218798404654e+18,-3103.0,4825.0,5030.0,1
1.645021879895187e+18,-3023.0,4835.0,5707.0,1
1.6450218799397558e+18,-2959.0,4547.0,5800.0,1
1.6450218799957404e+18,-2950.0,4466.0,5978.0,1
1.6450218800458499e+18,-3026.0,4549.0,6129.0,1
1.64502188009057e+18,-3096.0,4632.0,5994.0,1
1.6450218801444055e+18,-2962.0,4435.0,6027.0,1
1.6450218801913142e+18,-2938.0,4338.0,6172.0,1
1.6450218802452314e+18,-2984.0,4517.0,6003.0,1
1.6450218802949606e+18,-3139.0,4574.0,6046.0,1
1.6450218803478062e+18,-3059.0,4739.0,5991.0,1
1.645021880391389e+18,-3103.0,4820.0,6097.0,1
1.6450218804458358e+18,-3127.0,4423.0,6107.0,1
1.6450218804914156e+18,-3060.0,4196.0,5927.0,1
1.6450218805450852e+18,-3058.0,4273.0,6292.0,1
1.6450218805955226e+18,-3064.0,4198.0,6334.0,1
1.6450218806447936e+18,-3145.0,4682.0,5991.0,1
1.6450218806927808e+18,-3135.0,4505.0,6106.0,1
1.6450218807473198e+18,-3053.0,4411.0,5928.0,1
1.6450218807963666e+18,-3078.0,4157.0,5925.0,1
1.645021880845595e+18,-3156.0,4294.0,6023.0,1
1.6450218808888904e+18,-3093.0,4585.0,6194.0,1
1.6450218809462262e+18,-3202.0,4548.0,6327.0,1
1.6450218809985065e+18,-3081.0,4513.0,6061.0,1
1.6450218810442225e+18,-3156.0,4480.0,5966.0,1
1.6450218810960366e+18,-3094.0,4417.0,5999.0,1
1.6450218811454927e+18,-3190.0,4549.0,5956.0,1
1.645021881192058e+18,-3177.0,4465.0,6022.0,1
1.6450218812442906e+18,-3158.0,4494.0,5972.0,1
1.6450218812942515e+18,-3156.0,4524.0,5986.0,1
1.6450218813457364e+18,-3176.0,4396.0,6017.0,1
1.6450218813970552e+18,-3230.0,4656.0,5945.0,1
1.6450218814448988e+18,-3240.0,4730.0,5784.0,1
1.645021881494532e+18,-3068.0,4680.0,5745.0,1
1.6450218815458596e+18,-3089.0,4345.0,6191.0,1
1.6450218815954522e+18,-3067.0,4432.0,6128.0,1
1.6450218816448532e+18,-3142.0,4757.0,5983.0,1
1.6450218816946903e+18,-3204.0,4722.0,5850.0,1
1.645021881745725e+18,-3189.0,4655.0,5810.0,1
1.645021881795397e+18,-3199.0,4701.0,5906.0,1
1.6450218818448028e+18,-3145.0,4636.0,5946.0,1
1.6450218818988767e+18,-3184.0,4607.0,5941.0,1
1.64502188194584e+18,-3173.0,4609.0,5897.0,1
1.6450218819952794e+18,-3151.0,4682.0,5783.0,1
1.6450218820455386e+18,-3196.0,4664.0,5872.0,1
1.6450218820953897e+18,-3217.0,4701.0,5866.0,1
1.6450218821449805e+18,-3199.0,4693.0,5894.0,1
1.645021882196258e+18,-3208.0,4653.0,5870.0,1
1.6450218822455603e+18,-3221.0,4637.0,5885.0,1
1.645021882299013e+18,-3187.0,4675.0,5907.0,1
1.645021882342577e+18,-3235.0,4685.0,5928.0,1
1.645021882398895e+18,-3155.0,4655.0,5834.0,1
1.6450218824456044e+18,-3189.0,4588.0,5995.0,1
1.645021882499641e+18,-3193.0,4501.0,5989.0,1
1.645021882546591e+18,-3149.0,4466.0,5991.0,1
1.645021882595665e+18,-3159.0,4508.0,5971.0,1
1.6450218826475e+18,-3231.0,4481.0,5860.0,1
1.6450218826966298e+18,-3249.0,4788.0,5773.0,1
1.6450218827463398e+18,-3244.0,4727.0,5893.0,1
1.6450218827956173e+18,-3151.0,4391.0,6107.0,1
1.6450218828462116e+18,-3137.0,4339.0,6085.0,1
1.645021882895628e+18,-3221.0,4445.0,5944.0,1
1.6450218829419832e+18,-3247.0,4510.0,5882.0,1
1.6450218829950006e+18,-3202.0,4692.0,5881.0,1
1.645021883046749e+18,-3290.0,4514.0,6027.0,1
1.6450218830953362e+18,-3241.0,4434.0,5987.0,1
1.6450218831463252e+18,-3172.0,4443.0,5958.0,1
1.645021883196103e+18,-3269.0,4553.0,5875.0,1
1.6450218832473208e+18,-3201.0,4547.0,5936.0,1
1.645021883296331e+18,-3170.0,4605.0,5870.0,1
1.6450218833473533e+18,-3098.0,4604.0,5750.0,1
1.645021883395048e+18,-3391.0,4674.0,6118.0,1
1.6450218834482545e+18,-3128.0,4544.0,6017.0,1
1.645021883494557e+18,-3253.0,4672.0,6111.0,1
1.6450218835471404e+18,-3348.0,4595.0,5933.0,1
1.645021883597522e+18,-3186.0,4643.0,5752.0,1
1.6450218836467013e+18,-3198.0,4470.0,6042.0,1
1.6450218836969293e+18,-3299.0,4581.0,5736.0,1
1.6450218837452485e+18,-3241.0,4480.0,5780.0,1
1.645021883795417e+18,-3248.0,4497.0,6076.0,1
1.6450218838461914e+18,-3041.0,4699.0,5431.0,1
1.6450218838953935e+18,-3246.0,4814.0,5698.0,1
1.6450218839509548e+18,-3308.0,4626.0,5908.0,1
1.6450218839984591e+18,-3317.0,4568.0,5792.0,1
1.6450218840514588e+18,-3208.0,4498.0,6193.0,1
1.6450218840959084e+18,-3181.0,4583.0,5885.0,1
1.6450218841485463e+18,-3354.0,4649.0,6003.0,1
1.6450218841931016e+18,-3251.0,4469.0,5966.0,1
1.6450218842484672e+18,-3255.0,4276.0,6040.0,1
1.6450218842989627e+18,-3316.0,4240.0,6091.0,1
1.6450218843463572e+18,-3332.0,4200.0,6059.0,1
1.6450218843961114e+18,-3364.0,4361.0,5933.0,1
1.6450218844485553e+18,-3282.0,4350.0,5854.0,1
1.6450218844985987e+18,-3245.0,4336.0,5937.0,1
1.6450218845510587e+18,-3136.0,4447.0,6059.0,1
1.6450218845959132e+18,-3156.0,4467.0,6008.0,1
1.6450218846485916e+18,-3341.0,4435.0,6100.0,1
1.6450218846946995e+18,-3367.0,4261.0,6057.0,1
1.6450218847470152e+18,-3408.0,4011.0,6056.0,1
1.645021884799073e+18,-3289.0,4224.0,5892.0,1
1.6450218848469972e+18,-3414.0,4138.0,6031.0,1
1.6450218849022702e+18,-3316.0,4614.0,5915.0,1
1.645021884951421e+18,-3550.0,4604.0,6072.0,1
1.6450218849960077e+18,-3643.0,4371.0,6048.0,1
1.6450218850487485e+18,-3411.0,4355.0,5994.0,1
1.6450218851023204e+18,-3290.0,4458.0,5746.0,1
1.6450218851462446e+18,-3397.0,4618.0,6012.0,1
1.6450218852004552e+18,-3408.0,4201.0,5673.0,1
1.6450218852489277e+18,-3381.0,4372.0,5686.0,1
1.6450218852991073e+18,-3325.0,4609.0,5951.0,1
1.645021885348419e+18,-3316.0,4637.0,5647.0,1
1.6450218854004774e+18,-3459.0,4163.0,5934.0,1
1.645021885449204e+18,-3472.0,4459.0,5928.0,1
1.6450218855008794e+18,-3394.0,4237.0,6211.0,1
1.6450218855540045e+18,-3383.0,4463.0,6030.0,1
1.6450218856015204e+18,-3520.0,4532.0,6004.0,1
1.6450218856489664e+18,-3790.0,4404.0,5879.0,1
1.6450218857015741e+18,-3862.0,3536.0,6036.0,1
1.6450218857494351e+18,-3713.0,3748.0,6094.0,1
