timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose,File Name
1.6463911773501985e+18,3004.0,-6482.0,4444.0,frame_11358.jpeg
1.6463911774087657e+18,2879.0,-6063.0,4256.0,frame_11359.jpeg
1.6463906656100746e+18,2116.0,-3103.0,7674.0,frame_1136.jpeg
1.6463911774542994e+18,1883.0,-5200.0,3765.0,frame_11360.jpeg
1.6463911775048435e+18,1623.0,-5115.0,3717.0,frame_11361.jpeg
1.6463911775567483e+18,-1508.0,-3000.0,3799.0,frame_11362.jpeg
1.6463911776052403e+18,-1947.0,-3547.0,2769.0,frame_11363.jpeg
1.6463911776512558e+18,718.0,-5363.0,1853.0,frame_11364.jpeg
1.6463911777094403e+18,906.0,-5930.0,1904.0,frame_11365.jpeg
1.6463911777544077e+18,2724.0,-9559.0,1413.0,frame_11366.jpeg
1.6463911778079235e+18,2300.0,-11467.0,2710.0,frame_11367.jpeg
1.6463911778560008e+18,1642.0,-10609.0,3701.0,frame_11368.jpeg
1.6463911779042816e+18,698.0,-9557.0,3884.0,frame_11369.jpeg
1.6463906656631557e+18,2178.0,-817.0,7042.0,frame_1137.jpeg
1.6463911779559667e+18,-700.0,-9473.0,3936.0,frame_11370.jpeg
1.6463911780043666e+18,-2205.0,-6933.0,4432.0,frame_11371.jpeg
1.646391178054886e+18,-3641.0,-6745.0,4311.0,frame_11372.jpeg
1.646391178100668e+18,-5046.0,-4342.0,5517.0,frame_11373.jpeg
1.646391178125596e+18,-4757.0,-4493.0,5326.0,frame_11374.jpeg
1.6463911782007485e+18,-4690.0,-4532.0,5296.0,frame_11375.jpeg
1.6463911782697836e+18,-4670.0,-4498.0,5280.0,frame_11376.jpeg
1.6463911783288412e+18,-4696.0,-4368.0,5293.0,frame_11377.jpeg
1.6463911783572419e+18,-5277.0,-2313.0,5475.0,frame_11378.jpeg
1.646391178409646e+18,-6051.0,-1999.0,5568.0,frame_11379.jpeg
1.6463906657126257e+18,2318.0,-546.0,6790.0,frame_1138.jpeg
1.646391178457211e+18,-6446.0,-2964.0,5977.0,frame_11380.jpeg
1.6463911785159506e+18,-6936.0,-1484.0,5866.0,frame_11381.jpeg
1.646391178560882e+18,-6916.0,-1603.0,5684.0,frame_11382.jpeg
1.6463911786063936e+18,-6799.0,-1824.0,5503.0,frame_11383.jpeg
1.6463911786585997e+18,-6683.0,-1908.0,5571.0,frame_11384.jpeg
1.6463911787043218e+18,-3771.0,-7620.0,3012.0,frame_11385.jpeg
1.6463911787552573e+18,-2901.0,-8132.0,1783.0,frame_11386.jpeg
1.6463911788037373e+18,-2603.0,-7424.0,759.0,frame_11387.jpeg
1.6463911788544727e+18,-1735.0,-7353.0,195.0,frame_11388.jpeg
1.6463911789217495e+18,-1669.0,-7270.0,86.0,frame_11389.jpeg
1.6463906657586668e+18,2484.0,-379.0,6590.0,frame_1139.jpeg
1.6463911789546412e+18,-1088.0,-7125.0,-336.0,frame_11390.jpeg
1.6463911790077809e+18,-1021.0,-7949.0,-980.0,frame_11391.jpeg
1.6463911790617137e+18,-936.0,-7021.0,-1042.0,frame_11392.jpeg
1.6463911791118932e+18,-861.0,-6992.0,-1188.0,frame_11393.jpeg
1.6463911791597814e+18,-664.0,-7810.0,-1359.0,frame_11394.jpeg
1.6463911792049595e+18,-657.0,-7792.0,-1130.0,frame_11395.jpeg
1.6463911792595364e+18,-681.0,-8226.0,-1044.0,frame_11396.jpeg
1.6463906658148316e+18,3957.0,-1139.0,3131.0,frame_1140.jpeg
1.6463906658625969e+18,5420.0,-4904.0,-2097.0,frame_1141.jpeg
1.6463906659206492e+18,5550.0,-5358.0,-3442.0,frame_1142.jpeg
1.6463906659446774e+18,5350.0,-5091.0,-3915.0,frame_1143.jpeg
1.6463906659989222e+18,5242.0,-5150.0,-4013.0,frame_1144.jpeg
1.6463906660635674e+18,5006.0,-5812.0,-6415.0,frame_1145.jpeg
1.6463906661173435e+18,4654.0,-5596.0,-7016.0,frame_1146.jpeg
1.646390666163783e+18,4597.0,-5655.0,-7066.0,frame_1147.jpeg
1.6463906662020326e+18,4474.0,-5542.0,-6620.0,frame_1148.jpeg
1.646390666256455e+18,4424.0,-5466.0,-6524.0,frame_1149.jpeg
1.646390666306645e+18,4358.0,-5364.0,-6449.0,frame_1150.jpeg
1.646390666363258e+18,3617.0,-4772.0,-6454.0,frame_1151.jpeg
1.6463906664136102e+18,3441.0,-4523.0,-6459.0,frame_1152.jpeg
1.6463906664624468e+18,3144.0,-4796.0,-5268.0,frame_1153.jpeg
1.6463906665136486e+18,3184.0,-4291.0,-5317.0,frame_1154.jpeg
1.646390666558916e+18,3155.0,-5327.0,-5021.0,frame_1155.jpeg
1.646390666617743e+18,3539.0,-5230.0,-5056.0,frame_1156.jpeg
1.6463906666616013e+18,3585.0,-4903.0,-4872.0,frame_1157.jpeg
1.646390666716851e+18,3868.0,-4962.0,-4912.0,frame_1158.jpeg
1.6463906667660708e+18,3617.0,-4601.0,-4907.0,frame_1159.jpeg
1.646390666816908e+18,3364.0,-4385.0,-4595.0,frame_1160.jpeg
1.6463906668629164e+18,3458.0,-4919.0,-4362.0,frame_1161.jpeg
1.6463906669159788e+18,3516.0,-5591.0,-4690.0,frame_1162.jpeg
1.6463906669668608e+18,3459.0,-5664.0,-5152.0,frame_1163.jpeg
1.6463906670174072e+18,3302.0,-5158.0,-5133.0,frame_1164.jpeg
1.646390667063206e+18,4076.0,-5324.0,-5524.0,frame_1165.jpeg
1.6463906671116733e+18,5015.0,-5591.0,-5624.0,frame_1166.jpeg
1.6463906671625792e+18,4874.0,-5936.0,-4928.0,frame_1167.jpeg
1.6463906672134958e+18,4238.0,-5764.0,-4433.0,frame_1168.jpeg
1.646390667266513e+18,3607.0,-5579.0,-4328.0,frame_1169.jpeg
1.6463906673176425e+18,3402.0,-5527.0,-3687.0,frame_1170.jpeg
1.646390667366053e+18,3410.0,-5158.0,-2978.0,frame_1171.jpeg
1.646390667416736e+18,3507.0,-5393.0,-3100.0,frame_1172.jpeg
1.6463906674677545e+18,3652.0,-5808.0,-2585.0,frame_1173.jpeg
1.6463906675153572e+18,4264.0,-5918.0,-2797.0,frame_1174.jpeg
1.6463906675662597e+18,4342.0,-6145.0,-2707.0,frame_1175.jpeg
1.6463906676170335e+18,4032.0,-6354.0,-2744.0,frame_1176.jpeg
1.646390667667405e+18,4239.0,-6627.0,-3031.0,frame_1177.jpeg
1.6463906677157883e+18,4024.0,-6334.0,-2746.0,frame_1178.jpeg
1.6463906677667907e+18,4052.0,-6142.0,-2805.0,frame_1179.jpeg
1.6463906678154627e+18,4068.0,-6223.0,-3022.0,frame_1180.jpeg
1.6463906678676634e+18,4104.0,-6205.0,-3031.0,frame_1181.jpeg
1.6463906679160983e+18,4000.0,-6206.0,-2783.0,frame_1182.jpeg
1.6463906679666194e+18,4157.0,-6372.0,-2731.0,frame_1183.jpeg
1.6463906680152625e+18,4030.0,-6289.0,-2564.0,frame_1184.jpeg
1.6463906680684134e+18,4115.0,-6333.0,-2680.0,frame_1185.jpeg
1.6463912021831037e+18,-4462.0,-4665.0,4695.0,frame_11854.jpeg
1.646391202231817e+18,-4260.0,-5378.0,4430.0,frame_11855.jpeg
1.6463912022875315e+18,-3999.0,-6069.0,5300.0,frame_11856.jpeg
1.6463912023364959e+18,-3894.0,-6202.0,4899.0,frame_11857.jpeg
1.6463912023872504e+18,-4150.0,-5868.0,4791.0,frame_11858.jpeg
1.6463912024357486e+18,-4414.0,-4745.0,4608.0,frame_11859.jpeg
1.6463906681180646e+18,4205.0,-6423.0,-2804.0,frame_1186.jpeg
1.646391202487511e+18,-4372.0,-5331.0,4679.0,frame_11860.jpeg
1.6463912025374712e+18,-4215.0,-5963.0,5062.0,frame_11861.jpeg
1.646391202586488e+18,-4144.0,-5122.0,4832.0,frame_11862.jpeg
1.6463912026352264e+18,-4486.0,-5668.0,4959.0,frame_11863.jpeg
1.6463912026878769e+18,-4251.0,-5460.0,4832.0,frame_11864.jpeg
1.6463912027365558e+18,-4119.0,-5049.0,4794.0,frame_11865.jpeg
1.6463912027866568e+18,-4266.0,-5122.0,4682.0,frame_11866.jpeg
1.6463912028374185e+18,-4251.0,-5360.0,4931.0,frame_11867.jpeg
1.6463912028850724e+18,-4380.0,-5415.0,5066.0,frame_11868.jpeg
1.6463912029405307e+18,-4593.0,-4559.0,4670.0,frame_11869.jpeg
1.6463906681668913e+18,4140.0,-6360.0,-2673.0,frame_1187.jpeg
1.6463912029859845e+18,-4322.0,-5362.0,4448.0,frame_11870.jpeg
1.6463912030363126e+18,-4304.0,-5869.0,4612.0,frame_11871.jpeg
1.6463912030848806e+18,-4021.0,-6163.0,5213.0,frame_11872.jpeg
1.64639120313521e+18,-4080.0,-6009.0,4793.0,frame_11873.jpeg
1.646391203186354e+18,-4326.0,-5106.0,4614.0,frame_11874.jpeg
1.6463912032381064e+18,-4434.0,-5841.0,4503.0,frame_11875.jpeg
1.6463912032847488e+18,-4307.0,-5716.0,4859.0,frame_11876.jpeg
1.6463912033381243e+18,-4414.0,-5282.0,4701.0,frame_11877.jpeg
1.6463912033867725e+18,-4969.0,-5379.0,4317.0,frame_11878.jpeg
1.6463912034385457e+18,-4596.0,-7938.0,4844.0,frame_11879.jpeg
1.6463906682176236e+18,4179.0,-6266.0,-2727.0,frame_1188.jpeg
1.6463912034869496e+18,-3600.0,-5640.0,4670.0,frame_11880.jpeg
1.6463912035378537e+18,-2977.0,-3650.0,4456.0,frame_11881.jpeg
1.6463912035870205e+18,-3337.0,-6155.0,3936.0,frame_11882.jpeg
1.6463912036380058e+18,-3623.0,-6428.0,4648.0,frame_11883.jpeg
1.6463912036875336e+18,-3715.0,-6894.0,4203.0,frame_11884.jpeg
1.646391203738391e+18,-3730.0,-5861.0,3739.0,frame_11885.jpeg
1.646391203787006e+18,-3684.0,-6145.0,4391.0,frame_11886.jpeg
1.6463912038365391e+18,-3561.0,-6552.0,4407.0,frame_11887.jpeg
1.6463912038855025e+18,-4278.0,-5857.0,4329.0,frame_11888.jpeg
1.6463912039357235e+18,-4169.0,-7204.0,3938.0,frame_11889.jpeg
1.6463906682676966e+18,4114.0,-6297.0,-2678.0,frame_1189.jpeg
1.6463912039936282e+18,-2530.0,-6551.0,4059.0,frame_11890.jpeg
1.6463912040374659e+18,-2328.0,-5667.0,4844.0,frame_11891.jpeg
1.6463912040901878e+18,-3135.0,-6990.0,3873.0,frame_11892.jpeg
1.646391204140852e+18,-3205.0,-6425.0,3804.0,frame_11893.jpeg
1.6463912041895724e+18,-3296.0,-6591.0,3507.0,frame_11894.jpeg
1.64639120423569e+18,-3247.0,-6179.0,3015.0,frame_11895.jpeg
1.6463912042901914e+18,-3115.0,-7578.0,3484.0,frame_11896.jpeg
1.6463912043385372e+18,-2869.0,-6684.0,4024.0,frame_11897.jpeg
1.6463912043897367e+18,-3104.0,-6622.0,3262.0,frame_11898.jpeg
1.646391204435858e+18,-3104.0,-7329.0,3232.0,frame_11899.jpeg
1.6463906683151514e+18,4098.0,-6311.0,-2577.0,frame_1190.jpeg
1.6463912044897114e+18,-2770.0,-6766.0,1862.0,frame_11900.jpeg
1.6463912045372744e+18,-3004.0,-6304.0,2813.0,frame_11901.jpeg
1.6463912045882685e+18,-2874.0,-7489.0,2971.0,frame_11902.jpeg
1.6463912046389952e+18,-2845.0,-7763.0,3152.0,frame_11903.jpeg
1.6463912046895222e+18,-3068.0,-7389.0,2965.0,frame_11904.jpeg
1.6463912047383094e+18,-3203.0,-7118.0,2739.0,frame_11905.jpeg
1.6463912047925576e+18,-3262.0,-7266.0,1560.0,frame_11906.jpeg
1.6463912048355878e+18,-2994.0,-6929.0,2794.0,frame_11907.jpeg
1.646391204885196e+18,-2591.0,-8002.0,2885.0,frame_11908.jpeg
1.6463912049392044e+18,-2937.0,-7366.0,3216.0,frame_11909.jpeg
1.6463906683667968e+18,4149.0,-6309.0,-2638.0,frame_1191.jpeg
1.6463912049884442e+18,-3189.0,-6852.0,2334.0,frame_11910.jpeg
1.6463912050383537e+18,-3104.0,-7345.0,3078.0,frame_11911.jpeg
1.6463912050892805e+18,-2743.0,-8050.0,929.0,frame_11912.jpeg
1.646391205137549e+18,-3212.0,-6357.0,3434.0,frame_11913.jpeg
1.6463912051886674e+18,-2876.0,-6954.0,2745.0,frame_11914.jpeg
1.6463912052375752e+18,-3412.0,-7552.0,3236.0,frame_11915.jpeg
1.6463912052920876e+18,-3159.0,-6846.0,3270.0,frame_11916.jpeg
1.6463912053390897e+18,-2978.0,-7326.0,3209.0,frame_11917.jpeg
1.6463912053894822e+18,-2896.0,-7361.0,2113.0,frame_11918.jpeg
1.6463912054390198e+18,-3048.0,-5969.0,3801.0,frame_11919.jpeg
1.6463906684165827e+18,4234.0,-6161.0,-2667.0,frame_1192.jpeg
1.6463912054904243e+18,-2740.0,-7537.0,3000.0,frame_11920.jpeg
1.6463912055343578e+18,-3134.0,-6941.0,3303.0,frame_11921.jpeg
1.6463912055898186e+18,-3207.0,-7089.0,3024.0,frame_11922.jpeg
1.6463912056421018e+18,-3126.0,-7134.0,2996.0,frame_11923.jpeg
1.6463912056880745e+18,-2978.0,-7067.0,2789.0,frame_11924.jpeg
1.646391205743613e+18,-2963.0,-7628.0,1754.0,frame_11925.jpeg
1.6463912057892772e+18,-3023.0,-6468.0,4034.0,frame_11926.jpeg
1.6463912058424253e+18,-2887.0,-6990.0,3040.0,frame_11927.jpeg
1.6463912058900872e+18,-3218.0,-7227.0,3517.0,frame_11928.jpeg
1.646391205942402e+18,-3153.0,-6945.0,2978.0,frame_11929.jpeg
1.646390668465711e+18,4174.0,-6346.0,-2642.0,frame_1193.jpeg
1.646391205988171e+18,-3297.0,-7141.0,3070.0,frame_11930.jpeg
1.6463912060423974e+18,-3412.0,-6690.0,3631.0,frame_11931.jpeg
1.64639120609018e+18,-2952.0,-7512.0,2696.0,frame_11932.jpeg
1.646391206142202e+18,-3597.0,-5590.0,3959.0,frame_11933.jpeg
1.6463912061901893e+18,-3229.0,-6639.0,3788.0,frame_11934.jpeg
1.6463912062419003e+18,-3667.0,-6639.0,3000.0,frame_11935.jpeg
1.646391206290797e+18,-3451.0,-6845.0,3126.0,frame_11936.jpeg
1.6463912063411512e+18,-3109.0,-6463.0,3086.0,frame_11937.jpeg
1.646391206389343e+18,-3089.0,-7902.0,3328.0,frame_11938.jpeg
1.6463912064422902e+18,-2901.0,-7643.0,3850.0,frame_11939.jpeg
1.6463906685174444e+18,4153.0,-6160.0,-2524.0,frame_1194.jpeg
1.6463912064858417e+18,-3395.0,-6180.0,3806.0,frame_11940.jpeg
1.6463912065428795e+18,-3600.0,-6134.0,3555.0,frame_11941.jpeg
1.6463912065933338e+18,-3890.0,-5683.0,3789.0,frame_11942.jpeg
1.6463912066423473e+18,-3743.0,-6716.0,3231.0,frame_11943.jpeg
1.6463912066905882e+18,-3918.0,-7259.0,3381.0,frame_11944.jpeg
1.6463912067426266e+18,-4183.0,-6086.0,3586.0,frame_11945.jpeg
1.6463912067903012e+18,-3752.0,-7495.0,2588.0,frame_11946.jpeg
1.6463912068447101e+18,-4214.0,-6789.0,2409.0,frame_11947.jpeg
1.6463912068908355e+18,-4958.0,-5590.0,1634.0,frame_11948.jpeg
1.6463912069439675e+18,-4555.0,-6795.0,1114.0,frame_11949.jpeg
1.646390668566741e+18,4104.0,-6433.0,-2488.0,frame_1195.jpeg
1.6463912069897467e+18,-5051.0,-5408.0,2171.0,frame_11950.jpeg
1.6463912070428134e+18,-3965.0,-7625.0,1229.0,frame_11951.jpeg
1.6463912070875827e+18,-3981.0,-8333.0,792.0,frame_11952.jpeg
1.6463912071510067e+18,-4294.0,-8300.0,898.0,frame_11953.jpeg
1.6463912071958764e+18,-4575.0,-7554.0,11.0,frame_11954.jpeg
1.646391207245233e+18,-4538.0,-7311.0,322.0,frame_11955.jpeg
1.646391207295104e+18,-4993.0,-6842.0,253.0,frame_11956.jpeg
1.6463912073454108e+18,-4757.0,-6746.0,99.0,frame_11957.jpeg
1.6463912073454108e+18,-4757.0,-6746.0,99.0,frame_11958.jpeg
1.6463912075228943e+18,-4714.0,-6774.0,121.0,frame_11959.jpeg
1.6463906686146678e+18,4234.0,-6135.0,-2476.0,frame_1196.jpeg
1.6463912075228943e+18,-4714.0,-6774.0,121.0,frame_11960.jpeg
1.6463912075425774e+18,-4539.0,-6881.0,499.0,frame_11961.jpeg
1.64639120759193e+18,-4987.0,-6169.0,893.0,frame_11962.jpeg
1.6463912076394268e+18,-4450.0,-5794.0,689.0,frame_11963.jpeg
1.646391207694569e+18,-3759.0,-7039.0,1693.0,frame_11964.jpeg
1.646391207740922e+18,-4578.0,-7757.0,1799.0,frame_11965.jpeg
1.646391207796009e+18,-5534.0,-5846.0,1284.0,frame_11966.jpeg
1.646391207840015e+18,-5201.0,-6205.0,1554.0,frame_11967.jpeg
1.6463912078954908e+18,-4656.0,-6448.0,1227.0,frame_11968.jpeg
1.646391207947752e+18,-4726.0,-6641.0,1026.0,frame_11969.jpeg
1.646390668665973e+18,4149.0,-6275.0,-2395.0,frame_1197.jpeg
1.646391207995734e+18,-4897.0,-6866.0,1066.0,frame_11970.jpeg
1.646391208043107e+18,-4851.0,-6618.0,1193.0,frame_11971.jpeg
1.6463912080919002e+18,-5008.0,-6790.0,1079.0,frame_11972.jpeg
1.6463912081417935e+18,-4673.0,-6783.0,1027.0,frame_11973.jpeg
1.646391208194256e+18,-4695.0,-6341.0,933.0,frame_11974.jpeg
1.6463912082413486e+18,-4873.0,-6643.0,746.0,frame_11975.jpeg
1.6463912082944957e+18,-4736.0,-6743.0,909.0,frame_11976.jpeg
1.646391208340111e+18,-4728.0,-6595.0,865.0,frame_11977.jpeg
1.6463906687151299e+18,4219.0,-6436.0,-2480.0,frame_1198.jpeg
1.6463906687695434e+18,4187.0,-6433.0,-2565.0,frame_1199.jpeg
1.6463906688164265e+18,4208.0,-6402.0,-2528.0,frame_1200.jpeg
1.6463906688684142e+18,4140.0,-6439.0,-2303.0,frame_1201.jpeg
1.64639066891876e+18,4311.0,-6337.0,-2275.0,frame_1202.jpeg
1.646390668969276e+18,3935.0,-6488.0,-2355.0,frame_1203.jpeg
1.6463906690181814e+18,3540.0,-6439.0,-2657.0,frame_1204.jpeg
1.6463906690687675e+18,3225.0,-5892.0,-2498.0,frame_1205.jpeg
1.6463906691198876e+18,3222.0,-5775.0,-2487.0,frame_1206.jpeg
1.6463906691729672e+18,3171.0,-5604.0,-2622.0,frame_1207.jpeg
1.6463906692196797e+18,2951.0,-5183.0,-2388.0,frame_1208.jpeg
1.6463912135475663e+18,-3561.0,-5356.0,5215.0,frame_12081.jpeg
1.64639121359983e+18,-3911.0,-5171.0,5427.0,frame_12082.jpeg
1.6463912136489444e+18,-3854.0,-4777.0,5335.0,frame_12083.jpeg
1.6463912137041526e+18,-4372.0,-4625.0,4923.0,frame_12084.jpeg
1.6463912137488694e+18,-4404.0,-4981.0,5469.0,frame_12085.jpeg
1.646391213805444e+18,-2657.0,-6990.0,4863.0,frame_12086.jpeg
1.6463912138495798e+18,-3235.0,-5750.0,6244.0,frame_12087.jpeg
1.646391213903364e+18,-3207.0,-5074.0,5579.0,frame_12088.jpeg
1.6463912139462026e+18,-3781.0,-5330.0,5408.0,frame_12089.jpeg
1.646390669270272e+18,2794.0,-4930.0,-2258.0,frame_1209.jpeg
1.6463912139999316e+18,-3762.0,-4650.0,4876.0,frame_12090.jpeg
1.6463912140487373e+18,-4373.0,-5196.0,4759.0,frame_12091.jpeg
1.646391214103639e+18,-3870.0,-5462.0,5684.0,frame_12092.jpeg
1.64639121414879e+18,-3174.0,-5666.0,6185.0,frame_12093.jpeg
1.6463912142031153e+18,-3675.0,-5397.0,5780.0,frame_12094.jpeg
1.6463912142480968e+18,-3864.0,-4495.0,5233.0,frame_12095.jpeg
1.6463912143036424e+18,-3556.0,-5775.0,5310.0,frame_12096.jpeg
1.6463912143492567e+18,-3787.0,-5293.0,5266.0,frame_12097.jpeg
1.6463912144046351e+18,-3841.0,-5055.0,5112.0,frame_12098.jpeg
1.6463912144548163e+18,-3719.0,-5273.0,5766.0,frame_12099.jpeg
1.646390669318831e+18,2325.0,-5254.0,-2104.0,frame_1210.jpeg
1.6463912145033188e+18,-3762.0,-5111.0,5746.0,frame_12100.jpeg
1.6463912145528893e+18,-3822.0,-5235.0,5139.0,frame_12101.jpeg
1.6463912146005542e+18,-3894.0,-5782.0,5002.0,frame_12102.jpeg
1.646391214655366e+18,-3806.0,-4967.0,5214.0,frame_12103.jpeg
1.6463912146997133e+18,-4621.0,-4642.0,4869.0,frame_12104.jpeg
1.646391214756165e+18,-3355.0,-5577.0,5720.0,frame_12105.jpeg
1.6463912148036772e+18,-3266.0,-6101.0,5964.0,frame_12106.jpeg
1.6463912148529183e+18,-3829.0,-4759.0,5055.0,frame_12107.jpeg
1.6463912149041848e+18,-3911.0,-5474.0,5136.0,frame_12108.jpeg
1.6463912149536028e+18,-4212.0,-5029.0,5253.0,frame_12109.jpeg
1.6463906693660419e+18,2286.0,-5342.0,-3260.0,frame_1211.jpeg
1.646391215004369e+18,-5755.0,-3934.0,5554.0,frame_12110.jpeg
1.6463912150537428e+18,-6030.0,-5100.0,6225.0,frame_12111.jpeg
1.646391215068012e+18,-5206.0,-6374.0,6099.0,frame_12112.jpeg
1.646391215157159e+18,-4224.0,-6601.0,5928.0,frame_12113.jpeg
1.6463912152025603e+18,-893.0,-6231.0,3434.0,frame_12114.jpeg
1.646391215254056e+18,-1929.0,-8370.0,2797.0,frame_12115.jpeg
1.646391215302091e+18,-2351.0,-9799.0,3694.0,frame_12116.jpeg
1.6463912153541535e+18,-3023.0,-6880.0,3733.0,frame_12117.jpeg
1.6463912154024553e+18,-2819.0,-6081.0,3341.0,frame_12118.jpeg
1.6463912154563817e+18,-2617.0,-8083.0,3470.0,frame_12119.jpeg
1.6463906693698913e+18,2340.0,-5372.0,-3469.0,frame_1212.jpeg
1.6463912155005279e+18,-2541.0,-8136.0,2641.0,frame_12120.jpeg
1.6463912155548288e+18,-3981.0,-5425.0,3967.0,frame_12121.jpeg
1.646391215599153e+18,-3515.0,-6382.0,3151.0,frame_12122.jpeg
1.6463912156513472e+18,-2923.0,-6942.0,3084.0,frame_12123.jpeg
1.6463912157021053e+18,-3138.0,-7090.0,3550.0,frame_12124.jpeg
1.6463912157528343e+18,-2962.0,-7701.0,3375.0,frame_12125.jpeg
1.6463912158001925e+18,-3195.0,-6517.0,3840.0,frame_12126.jpeg
1.6463912158499835e+18,-3708.0,-6901.0,4287.0,frame_12127.jpeg
1.6463912159045778e+18,-3154.0,-6427.0,4140.0,frame_12128.jpeg
1.6463912159508751e+18,-3418.0,-6932.0,3774.0,frame_12129.jpeg
1.6463906694720888e+18,2352.0,-5435.0,-3641.0,frame_1213.jpeg
1.646391216006392e+18,-3086.0,-6578.0,2955.0,frame_12130.jpeg
1.6463912160529078e+18,-3659.0,-6981.0,3125.0,frame_12131.jpeg
1.6463912161055355e+18,-3859.0,-6717.0,3292.0,frame_12132.jpeg
1.646391216153875e+18,-3317.0,-6336.0,3429.0,frame_12133.jpeg
1.646391216204794e+18,-2810.0,-7699.0,2915.0,frame_12134.jpeg
