timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose,File Name
1.6463938746927956e+18,-6845.0,3518.0,1105.0,frame_100.jpeg
1.6463938747667095e+18,-6838.0,3533.0,1151.0,frame_101.jpeg
1.6463938748198694e+18,-6905.0,3672.0,1200.0,frame_102.jpeg
1.6463938748607025e+18,-6928.0,3680.0,1193.0,frame_103.jpeg
1.646393874917426e+18,-6870.0,3696.0,1159.0,frame_104.jpeg
1.6463938749643525e+18,-6896.0,3739.0,1143.0,frame_105.jpeg
1.6463938750084902e+18,-6898.0,3735.0,1146.0,frame_106.jpeg
1.6463938750549542e+18,-6899.0,3739.0,1141.0,frame_107.jpeg
1.646393875171788e+18,-6908.0,3740.0,1143.0,frame_108.jpeg
1.646393875171788e+18,-6908.0,3740.0,1143.0,frame_109.jpeg
1.6463938752182008e+18,-6912.0,3740.0,1135.0,frame_110.jpeg
1.6463938752598766e+18,-6906.0,3737.0,1157.0,frame_111.jpeg
1.6463938753414574e+18,-6914.0,3736.0,1163.0,frame_112.jpeg
1.6463939261830725e+18,-1389.0,8516.0,1758.0,frame_1128.jpeg
1.64639392623367e+18,-1424.0,8539.0,1136.0,frame_1129.jpeg
1.6463938753414574e+18,-6914.0,3736.0,1163.0,frame_113.jpeg
1.6463939262843832e+18,-1324.0,7609.0,934.0,frame_1130.jpeg
1.6463939263310136e+18,-941.0,7211.0,666.0,frame_1131.jpeg
1.6463939263829435e+18,-557.0,7367.0,581.0,frame_1132.jpeg
1.6463939264247729e+18,-363.0,7451.0,637.0,frame_1133.jpeg
1.6463939264836562e+18,40.0,8040.0,926.0,frame_1134.jpeg
1.6463939265316826e+18,339.0,8207.0,951.0,frame_1135.jpeg
1.646393926582929e+18,556.0,8398.0,904.0,frame_1136.jpeg
1.6463939266320049e+18,447.0,8532.0,759.0,frame_1137.jpeg
1.6463939266791606e+18,306.0,8513.0,671.0,frame_1138.jpeg
1.6463939267313009e+18,368.0,8450.0,514.0,frame_1139.jpeg
1.6463938754290665e+18,-6913.0,3732.0,1164.0,frame_114.jpeg
1.646393926778939e+18,425.0,8425.0,447.0,frame_1140.jpeg
1.6463939268304556e+18,343.0,8383.0,459.0,frame_1141.jpeg
1.6463939268832433e+18,290.0,8508.0,416.0,frame_1142.jpeg
1.6463939269317107e+18,288.0,8435.0,421.0,frame_1143.jpeg
1.6463939269835768e+18,435.0,8507.0,460.0,frame_1144.jpeg
1.6463939270317837e+18,631.0,8511.0,559.0,frame_1145.jpeg
1.6463939270828948e+18,797.0,8421.0,568.0,frame_1146.jpeg
1.6463939271324347e+18,910.0,8181.0,432.0,frame_1147.jpeg
1.6463939271824515e+18,702.0,8596.0,-70.0,frame_1148.jpeg
1.646393927232532e+18,486.0,8375.0,-468.0,frame_1149.jpeg
1.6463938754697487e+18,-6912.0,3729.0,1164.0,frame_115.jpeg
1.6463939272826906e+18,187.0,8387.0,-964.0,frame_1150.jpeg
1.6463939273358996e+18,164.0,8548.0,-1506.0,frame_1151.jpeg
1.6463939273807475e+18,345.0,8381.0,-1670.0,frame_1152.jpeg
1.6463939274319547e+18,686.0,8569.0,-1903.0,frame_1153.jpeg
1.6463939274825065e+18,1181.0,8977.0,-2128.0,frame_1154.jpeg
1.64639392753194e+18,1670.0,9146.0,-2140.0,frame_1155.jpeg
1.6463939275842644e+18,2093.0,9214.0,-2163.0,frame_1156.jpeg
1.646393927632103e+18,1975.0,9368.0,-2548.0,frame_1157.jpeg
1.6463939276816156e+18,1662.0,9387.0,-3117.0,frame_1158.jpeg
1.6463939277315766e+18,1131.0,9392.0,-3897.0,frame_1159.jpeg
1.6463938755179133e+18,-6857.0,3696.0,1104.0,frame_116.jpeg
1.6463939277806636e+18,653.0,8335.0,-3846.0,frame_1160.jpeg
1.646393927835259e+18,1066.0,7745.0,-3920.0,frame_1161.jpeg
1.6463939278815816e+18,1308.0,7008.0,-3431.0,frame_1162.jpeg
1.646393927937046e+18,2166.0,6487.0,-3763.0,frame_1163.jpeg
1.6463939279809894e+18,2627.0,6184.0,-4086.0,frame_1164.jpeg
1.6463939280369236e+18,3044.0,5479.0,-4568.0,frame_1165.jpeg
1.6463939280811e+18,3078.0,5561.0,-4767.0,frame_1166.jpeg
1.646393928135786e+18,3687.0,5454.0,-4802.0,frame_1167.jpeg
1.6463939281824507e+18,4438.0,5406.0,-4513.0,frame_1168.jpeg
1.6463939282369797e+18,4890.0,5681.0,-4134.0,frame_1169.jpeg
1.646393875564341e+18,-6845.0,3777.0,1145.0,frame_117.jpeg
1.6463939282803581e+18,5340.0,5643.0,-4201.0,frame_1170.jpeg
1.6463939283378465e+18,5394.0,5519.0,-4258.0,frame_1171.jpeg
1.646393928380083e+18,5204.0,5655.0,-5012.0,frame_1172.jpeg
1.6463939284323533e+18,5301.0,5158.0,-5655.0,frame_1173.jpeg
1.6463939284824174e+18,4559.0,4850.0,-5823.0,frame_1174.jpeg
1.6463939285330634e+18,4335.0,3362.0,-6239.0,frame_1175.jpeg
1.6463939285820588e+18,4781.0,2522.0,-5566.0,frame_1176.jpeg
1.6463939286331643e+18,5292.0,2369.0,-4474.0,frame_1177.jpeg
1.6463939286823421e+18,5277.0,3460.0,-4496.0,frame_1178.jpeg
1.6463939287351892e+18,5462.0,3285.0,-4798.0,frame_1179.jpeg
1.6463938756196472e+18,-6841.0,3760.0,1121.0,frame_118.jpeg
1.6463939287803832e+18,5337.0,2802.0,-5981.0,frame_1180.jpeg
1.646393928835819e+18,4953.0,2496.0,-6961.0,frame_1181.jpeg
1.646393928881481e+18,5070.0,2605.0,-7477.0,frame_1182.jpeg
1.6463939289322156e+18,4879.0,2895.0,-7178.0,frame_1183.jpeg
1.6463939289857981e+18,5005.0,3009.0,-7161.0,frame_1184.jpeg
1.6463939290358426e+18,4970.0,3224.0,-7050.0,frame_1185.jpeg
1.646393929086827e+18,5033.0,3159.0,-7085.0,frame_1186.jpeg
1.646393929132617e+18,4986.0,3079.0,-7123.0,frame_1187.jpeg
1.646393929186836e+18,4956.0,3101.0,-7160.0,frame_1188.jpeg
1.6463939292322616e+18,4740.0,3124.0,-7159.0,frame_1189.jpeg
1.646393875669023e+18,-6865.0,3752.0,1117.0,frame_119.jpeg
1.646393929287642e+18,4662.0,3097.0,-7141.0,frame_1190.jpeg
1.6463939293321812e+18,4443.0,3077.0,-6957.0,frame_1191.jpeg
1.6463939293858127e+18,4341.0,3015.0,-6969.0,frame_1192.jpeg
1.6463939294374787e+18,4318.0,3019.0,-6889.0,frame_1193.jpeg
1.6463939294854733e+18,4418.0,3038.0,-6813.0,frame_1194.jpeg
1.6463939295322276e+18,4466.0,3052.0,-6822.0,frame_1195.jpeg
1.6463939295872988e+18,4453.0,3048.0,-6834.0,frame_1196.jpeg
1.6463939296362255e+18,4428.0,3066.0,-6877.0,frame_1197.jpeg
1.6463939296866227e+18,4487.0,3035.0,-6848.0,frame_1198.jpeg
1.6463939297388485e+18,4629.0,3037.0,-6789.0,frame_1199.jpeg
1.6463938757187233e+18,-6840.0,3763.0,1101.0,frame_120.jpeg
1.646393929787229e+18,4738.0,3062.0,-6929.0,frame_1200.jpeg
1.6463939298379095e+18,4788.0,3255.0,-7130.0,frame_1201.jpeg
1.6463939298866184e+18,4931.0,3416.0,-7076.0,frame_1202.jpeg
1.6463939299321654e+18,4805.0,3400.0,-6661.0,frame_1203.jpeg
1.6463939299872735e+18,4741.0,3344.0,-6263.0,frame_1204.jpeg
1.6463939300359572e+18,4543.0,3208.0,-6410.0,frame_1205.jpeg
1.6463939300861317e+18,4324.0,3130.0,-6697.0,frame_1206.jpeg
1.6463939301322944e+18,4540.0,3030.0,-6716.0,frame_1207.jpeg
1.646393930186463e+18,4656.0,3149.0,-6486.0,frame_1208.jpeg
1.6463939302316797e+18,4718.0,3331.0,-6400.0,frame_1209.jpeg
1.6463938757643635e+18,-6815.0,3759.0,1097.0,frame_121.jpeg
1.6463939302881413e+18,4870.0,3549.0,-6394.0,frame_1210.jpeg
1.6463939303362962e+18,4922.0,3634.0,-6491.0,frame_1211.jpeg
1.646393930386203e+18,5004.0,3665.0,-6603.0,frame_1212.jpeg
1.6463939304322593e+18,4978.0,3661.0,-6689.0,frame_1213.jpeg
1.646393930483578e+18,5179.0,3464.0,-6815.0,frame_1214.jpeg
1.6463939305416724e+18,5291.0,3427.0,-6977.0,frame_1215.jpeg
1.6463939305877668e+18,5447.0,2962.0,-6856.0,frame_1216.jpeg
1.6463939306365018e+18,5330.0,2556.0,-6718.0,frame_1217.jpeg
1.6463939306877169e+18,4708.0,2499.0,-6328.0,frame_1218.jpeg
1.646393930738226e+18,4257.0,2300.0,-6089.0,frame_1219.jpeg
1.6463938758194378e+18,-6816.0,3792.0,1098.0,frame_122.jpeg
1.64639393078767e+18,4562.0,2567.0,-5832.0,frame_1220.jpeg
1.646393930838282e+18,4802.0,2110.0,-5542.0,frame_1221.jpeg
1.6463939308862892e+18,5575.0,2171.0,-6077.0,frame_1222.jpeg
1.646393930941722e+18,5493.0,2320.0,-6307.0,frame_1223.jpeg
1.6463939309824556e+18,5435.0,1945.0,-7231.0,frame_1224.jpeg
1.6463939310400115e+18,5342.0,2164.0,-7428.0,frame_1225.jpeg
1.6463939310887107e+18,5135.0,1993.0,-7357.0,frame_1226.jpeg
