timestamp,a_right_backPose,b_right_backPose,c_right_backPose, ASSEMBLY2_BIMANUAL
1.646147182822265e+18,-9691.0,2677.0,-842.0,1
1.6461471828747853e+18,-8850.0,3188.0,-1227.0,1
1.6461471829173796e+18,-8949.0,3199.0,-526.0,1
1.6461471829759808e+18,-10437.0,3574.0,18.0,1
1.6461471830213156e+18,-8269.0,3105.0,301.0,1
1.6461471830746655e+18,-5975.0,3417.0,-1542.0,1
1.6461471831249219e+18,-6084.0,3897.0,-2229.0,1
1.6461471831751204e+18,-5835.0,3992.0,-1908.0,1
1.6461471832221066e+18,-7408.0,4243.0,-940.0,1
1.6461471832753088e+18,-6834.0,3509.0,2118.0,1
1.6461471833223378e+18,-8234.0,3535.0,3656.0,1
1.6461471833750346e+18,-7082.0,3774.0,4155.0,1
1.6461471834225533e+18,-5750.0,3648.0,3827.0,1
1.6461471834754081e+18,-6233.0,3653.0,4060.0,1
1.6461471835196634e+18,-6757.0,3835.0,4614.0,1
1.646147183576124e+18,-6745.0,3330.0,4169.0,1
1.6461471836247992e+18,-8279.0,3229.0,3870.0,1
1.6461471836766377e+18,-7069.0,2967.0,4113.0,1
1.6461471837261207e+18,-8799.0,2264.0,2042.0,1
1.6461471837750892e+18,-7430.0,1401.0,1314.0,1
1.646147183826911e+18,-6381.0,1277.0,-176.0,1
1.6461471838726026e+18,-5458.0,1522.0,-3111.0,1
1.646147183929631e+18,-5951.0,2243.0,-6014.0,1
1.6461471839756483e+18,-4900.0,1953.0,-5637.0,1
1.6461471840256612e+18,-5927.0,1794.0,-5474.0,1
1.6461471840752236e+18,-5846.0,589.0,-4955.0,1
1.6461471841243395e+18,-6866.0,1247.0,-6302.0,1
1.6461471841777093e+18,-6122.0,839.0,-7240.0,1
1.6461471842271782e+18,-5469.0,1244.0,-6562.0,1
1.6461471842756063e+18,-5329.0,1892.0,-6565.0,1
1.6461471843293944e+18,-5939.0,1559.0,-5553.0,1
1.6461471843754924e+18,-4411.0,1321.0,-4882.0,1
1.646147184429121e+18,-4162.0,1569.0,-5858.0,1
1.6461471844746186e+18,-5194.0,1931.0,-7040.0,1
1.6461471845259768e+18,-4569.0,1381.0,-6256.0,1
1.646147184575702e+18,-5463.0,1150.0,-6433.0,1
1.6461471846297577e+18,-5307.0,804.0,-6609.0,1
