timestamp,a_right_backPose,b_right_backPose,c_right_backPose, ASSEMBLY1_BIMANUAL
1.6461471285558976e+18,-5920.0,2219.0,5924.0,1
1.6461471286081293e+18,-5537.0,2166.0,5774.0,1
1.646147128656728e+18,-5532.0,1836.0,5118.0,1
1.646147128708561e+18,-5969.0,2168.0,4850.0,1
1.646147128756229e+18,-6000.0,2646.0,5733.0,1
1.6461471288070548e+18,-5912.0,2324.0,5430.0,1
1.6461471288596032e+18,-5086.0,2694.0,5611.0,1
1.6461471289102671e+18,-6445.0,2386.0,4612.0,1
1.6461471289616282e+18,-6318.0,2765.0,5243.0,1
1.6461471290071565e+18,-5318.0,3303.0,5481.0,1
1.6461471290556232e+18,-4991.0,3233.0,5320.0,1
1.6461471291105595e+18,-5434.0,2671.0,5132.0,1
1.64614712915618e+18,-5809.0,3472.0,5538.0,1
1.6461471292076398e+18,-6400.0,3181.0,5432.0,1
1.646147129256971e+18,-6259.0,2620.0,5004.0,1
1.646147129307389e+18,-6373.0,2905.0,4736.0,1
1.6461471293574748e+18,-6521.0,3543.0,5073.0,1
1.646147129408218e+18,-5723.0,2235.0,2751.0,1
1.6461471294558897e+18,-5643.0,2459.0,596.0,1
1.6461471295066204e+18,-5279.0,3516.0,604.0,1
1.6461471295571354e+18,-5405.0,5097.0,1474.0,1
1.6461471296134042e+18,-5758.0,5400.0,2706.0,1
1.646147129656845e+18,-6479.0,5995.0,2763.0,1
1.6461471297078154e+18,-7583.0,5572.0,2739.0,1
1.6461471297583163e+18,-7712.0,5536.0,2900.0,1
1.6461471298090806e+18,-7508.0,5467.0,2557.0,1
1.6461471298583414e+18,-7320.0,5239.0,2415.0,1
1.646147129908848e+18,-6724.0,5921.0,2269.0,1
1.646147129960795e+18,-6277.0,5631.0,1873.0,1
1.6461471300052751e+18,-5716.0,6069.0,1704.0,1
