timestamp,a_right_backPose,b_right_backPose,c_right_backPose, DELIVERY_RIGHT
1.6449318990300644e+18,-1076.0,-1949.0,-8039.0,1
1.644931899077204e+18,-2394.0,-1333.0,-7761.0,1
1.6449318991304978e+18,-2629.0,-395.0,-7943.0,1
1.6449318991772183e+18,-2741.0,-225.0,-7588.0,1
1.6449318992299484e+18,-3646.0,202.0,-6833.0,1
1.6449318992776453e+18,-4021.0,688.0,-7179.0,1
1.6449318993306583e+18,-3637.0,-59.0,-7326.0,1
1.6449318993745085e+18,-3417.0,-715.0,-7316.0,1
1.6449318994307717e+18,-3562.0,-788.0,-7766.0,1
1.644931899479168e+18,-3957.0,-1104.0,-7593.0,1
1.6449318995308925e+18,-3805.0,-1763.0,-6853.0,1
1.6449318995805445e+18,-4067.0,-2238.0,-5817.0,1
1.6449318996324902e+18,-2701.0,-3001.0,-3468.0,1
1.644931899679489e+18,-916.0,-5624.0,-2437.0,1
1.644931899729231e+18,1567.0,-6379.0,-5211.0,1
1.6449318997796682e+18,2864.0,-5704.0,-10226.0,1
1.6449318998300608e+18,1368.0,-5983.0,-11364.0,1
1.64493189985142e+18,1269.0,-6489.0,-10778.0,1
1.6449318999307443e+18,-881.0,-5528.0,-7311.0,1
1.6449318999735997e+18,-1227.0,-6628.0,-4672.0,1
1.644931900031037e+18,-2003.0,-4826.0,-3944.0,1
1.644931900078965e+18,-2750.0,-3090.0,-5336.0,1
1.6449319001294597e+18,-2508.0,-2131.0,-7126.0,1
1.6449319001847547e+18,-1816.0,-1665.0,-8317.0,1
1.6449319002316017e+18,-1991.0,-1410.0,-8241.0,1
1.6449319002847552e+18,-1141.0,-2115.0,-7578.0,1
1.644931900331457e+18,-370.0,-2891.0,-7944.0,1
1.6449319003810404e+18,-1289.0,-2728.0,-7852.0,1
1.6449319004284564e+18,-3123.0,-730.0,-8021.0,1
1.6449319004831772e+18,-2567.0,-839.0,-7572.0,1
1.6449319005313976e+18,-2431.0,-480.0,-7549.0,1
1.6449319005895547e+18,-2556.0,-479.0,-7403.0,1
1.6449319006365788e+18,-2644.0,-457.0,-7320.0,1
1.644931900682571e+18,-3672.0,-562.0,-6764.0,1
1.6449319007288824e+18,-4782.0,-435.0,-6518.0,1
1.644931900778642e+18,-6049.0,257.0,-5286.0,1
1.6449319008275835e+18,-3907.0,-1929.0,-3816.0,1
1.6449319008804378e+18,-327.0,-5787.0,-3273.0,1
1.644931900930456e+18,1979.0,-7060.0,-5682.0,1
1.6449319009801964e+18,2845.0,-6422.0,-10500.0,1
1.644931901029018e+18,1620.0,-8119.0,-10110.0,1
1.6449319010815585e+18,1065.0,-7714.0,-7968.0,1
1.6449319011249188e+18,-1130.0,-7805.0,-4255.0,1
1.644931901180194e+18,-589.0,-5300.0,-2536.0,1
1.644931901232544e+18,-2509.0,-1656.0,-4957.0,1
1.6449319012809623e+18,-3091.0,-527.0,-6991.0,1
1.644931901333364e+18,-1631.0,-1404.0,-8959.0,1
1.6449319013817656e+18,-994.0,-2421.0,-8489.0,1
1.6449319014300513e+18,-249.0,-3262.0,-7780.0,1
1.6449319014813542e+18,-290.0,-3033.0,-7972.0,1
1.6449319015286313e+18,-412.0,-3442.0,-7754.0,1
1.644931901584636e+18,-1286.0,-2562.0,-8120.0,1
1.6449319016304863e+18,-2026.0,-1699.0,-7509.0,1
1.644931901682035e+18,-2303.0,-1161.0,-7577.0,1
1.644931901730736e+18,-2476.0,-405.0,-7666.0,1
1.6449319017846415e+18,-2583.0,18.0,-8023.0,1
1.644931901827674e+18,-3567.0,653.0,-7332.0,1
1.644931901881322e+18,-3166.0,-241.0,-7261.0,1
1.6449319019302333e+18,-3385.0,-337.0,-7543.0,1
1.6449319019852093e+18,-3489.0,381.0,-7612.0,1
1.6449319020352776e+18,-3549.0,279.0,-7245.0,1
1.6449319020800292e+18,-3760.0,432.0,-6883.0,1
1.6449319021335762e+18,-3819.0,1015.0,-7452.0,1
1.6449319021812416e+18,-4002.0,1341.0,-7459.0,1
1.644931902231693e+18,-2531.0,714.0,-6595.0,1
1.644931902280783e+18,-2476.0,149.0,-4797.0,1
1.644931902336086e+18,-2297.0,-546.0,-2773.0,1
1.644931902383156e+18,-2351.0,-1849.0,-1328.0,1
1.6449319024344146e+18,-1962.0,-3681.0,-3135.0,1
1.6449319024839775e+18,-2247.0,-3441.0,-7105.0,1
1.6449319025337418e+18,-4138.0,-4594.0,-10265.0,1
1.6449319025834086e+18,-6400.0,-3494.0,-9144.0,1
1.644931902634021e+18,-4438.0,-3899.0,-8487.0,1
1.644931902681746e+18,-3960.0,-1975.0,-7999.0,1
1.6449319027332288e+18,-3834.0,-1000.0,-7847.0,1
1.6449319027802808e+18,-4212.0,319.0,-8814.0,1
1.6449321917959593e+18,-2158.0,-2560.0,-5796.0,1
1.6449321918473815e+18,-2573.0,-2321.0,-6319.0,1
1.6449321918974612e+18,-905.0,-2089.0,-8631.0,1
1.6449321919475046e+18,-337.0,-2009.0,-9041.0,1
1.644932191996069e+18,-2184.0,-1154.0,-8747.0,1
1.6449321920432125e+18,-3575.0,-1510.0,-7763.0,1
1.6449321920950147e+18,-1927.0,-3330.0,-6981.0,1
1.6449321921431905e+18,-147.0,-3791.0,-7360.0,1
1.6449321921964165e+18,594.0,-4054.0,-7582.0,1
1.6449321922464433e+18,307.0,-4276.0,-7248.0,1
1.6449321923012293e+18,395.0,-4422.0,-7548.0,1
1.644932192344277e+18,47.0,-4426.0,-7451.0,1
1.644932192397046e+18,-301.0,-4292.0,-7196.0,1
1.6449321924463073e+18,-600.0,-5106.0,-6274.0,1
1.644932192495736e+18,-498.0,-5213.0,-6037.0,1
1.6449321925440527e+18,360.0,-5832.0,-5931.0,1
1.6449321925962468e+18,11.0,-5830.0,-5804.0,1
1.6449321926409948e+18,472.0,-5460.0,-6270.0,1
1.644932192696897e+18,728.0,-5984.0,-5554.0,1
1.644932192741231e+18,2061.0,-6397.0,-5433.0,1
1.644932192795794e+18,1429.0,-6109.0,-5404.0,1
1.6449321928436946e+18,1818.0,-6512.0,-5379.0,1
1.6449321928960632e+18,1848.0,-7244.0,-4372.0,1
1.6449321929446948e+18,1135.0,-6802.0,-4131.0,1
1.644932192997005e+18,1916.0,-7111.0,-4438.0,1
1.6449321930508078e+18,2124.0,-6699.0,-4395.0,1
1.644932193097691e+18,1395.0,-6913.0,-4255.0,1
1.644932193147389e+18,1785.0,-6832.0,-4267.0,1
1.6449321931970204e+18,1588.0,-6743.0,-4263.0,1
1.6449321932508605e+18,1627.0,-6842.0,-4385.0,1
1.644932193298007e+18,1480.0,-6912.0,-4450.0,1
1.6449321933512842e+18,1182.0,-6770.0,-4172.0,1
1.6449321933980122e+18,1474.0,-6841.0,-4029.0,1
1.6449321934523082e+18,1967.0,-6953.0,-4846.0,1
1.6449321934973532e+18,865.0,-6321.0,-4722.0,1
1.6449321935509248e+18,1091.0,-6514.0,-4876.0,1
1.6449321935976115e+18,941.0,-6233.0,-5302.0,1
1.6449321936465487e+18,565.0,-6150.0,-4933.0,1
1.64493219369787e+18,1001.0,-6744.0,-4696.0,1
1.644932193746877e+18,641.0,-5496.0,-6670.0,1
1.6449321937986683e+18,-1207.0,-5312.0,-5785.0,1
1.6449321938472335e+18,-1320.0,-6036.0,-2057.0,1
1.6449321938982377e+18,-321.0,-7481.0,-112.0,1
1.6449321939540529e+18,1294.0,-7404.0,733.0,1
1.6449321939982592e+18,6047.0,-9235.0,-1197.0,1
1.6449321940517824e+18,4142.0,-7411.0,-2588.0,1
1.6449321940981732e+18,3158.0,-8273.0,-3463.0,1
1.6449321941510257e+18,4734.0,-7467.0,-3441.0,1
1.6449321941938924e+18,4944.0,-4964.0,-4929.0,1
1.6449321942464315e+18,8020.0,-4033.0,-6885.0,1
1.64493219429567e+18,2994.0,-4045.0,-4389.0,1
1.644932194352082e+18,4305.0,-6075.0,-884.0,1
1.644932194396849e+18,659.0,-5460.0,-2168.0,1
1.644932194448973e+18,-916.0,-2813.0,-6651.0,1
1.6449321944971384e+18,1217.0,-4034.0,-8060.0,1
1.64493219454688e+18,3462.0,-3837.0,-7606.0,1
1.6449321946336102e+18,3665.0,-3996.0,-6797.0,1
1.6449321946479276e+18,4437.0,-4087.0,-6409.0,1
1.6449321947044152e+18,5075.0,-4544.0,-5583.0,1
1.644932194748271e+18,3565.0,-5612.0,-4649.0,1
1.6449321948017964e+18,3491.0,-6236.0,-4396.0,1
1.644932194850057e+18,3769.0,-6171.0,-4137.0,1
1.6449321949020462e+18,3573.0,-6334.0,-3831.0,1
1.6449321949482378e+18,3517.0,-6416.0,-3816.0,1
1.6449321950018258e+18,2881.0,-6261.0,-4389.0,1
1.6449321950469404e+18,3524.0,-6197.0,-4356.0,1
1.6449321951002598e+18,2800.0,-7014.0,-4259.0,1
1.6449321951456945e+18,2613.0,-6082.0,-5088.0,1
1.6449321952023393e+18,1192.0,-6033.0,-4788.0,1
1.644932195247729e+18,-418.0,-5836.0,-2738.0,1
1.6449321952967785e+18,734.0,-6520.0,662.0,1
1.644932195348095e+18,2668.0,-6747.0,1259.0,1
1.6449321954151148e+18,3407.0,-6814.0,988.0,1
1.6449321954570944e+18,3773.0,-6831.0,896.0,1
1.644932195511644e+18,4169.0,-6860.0,769.0,1
1.644932195511644e+18,4169.0,-6860.0,769.0,1
1.644932195601286e+18,5559.0,-7057.0,227.0,1
1.6449321956475425e+18,5673.0,-7083.0,-2076.0,1
1.6449321956970936e+18,3847.0,-8039.0,-3054.0,1
1.6449321957474094e+18,932.0,-7725.0,413.0,1
1.644932195802227e+18,-556.0,-4759.0,-2461.0,1
1.6449321958475154e+18,-196.0,-3943.0,-5350.0,1
1.6449321959004365e+18,2162.0,-4885.0,-6228.0,1
1.644932195949686e+18,3945.0,-5319.0,-6042.0,1
1.644932196002256e+18,3759.0,-4012.0,-5810.0,1
1.64493219604882e+18,4631.0,-4877.0,-5408.0,1
1.6449321961018286e+18,5424.0,-4398.0,-6038.0,1
1.6449321961503772e+18,4391.0,-5174.0,-5049.0,1
1.6449321962029711e+18,3978.0,-5300.0,-4382.0,1
1.6449321962547525e+18,3697.0,-5772.0,-4116.0,1
1.6449321963032563e+18,3267.0,-6233.0,-3550.0,1
1.6449321963540882e+18,3775.0,-5878.0,-2807.0,1
1.6449321964023631e+18,4275.0,-4209.0,-4038.0,1
1.6449321964536238e+18,4311.0,-3595.0,-5083.0,1
1.6449321965022774e+18,5711.0,-4703.0,-4714.0,1
1.6449321965529725e+18,5213.0,-4928.0,-4122.0,1
1.6449321966027914e+18,5154.0,-5202.0,-4008.0,1
1.644932196654189e+18,4754.0,-5812.0,-3437.0,1
1.6449321967031537e+18,5124.0,-5633.0,-3818.0,1
1.6449321967544896e+18,4955.0,-6678.0,-3150.0,1
1.6449321967991122e+18,4963.0,-6546.0,-2944.0,1
1.644932196851599e+18,3905.0,-6035.0,-3413.0,1
1.6449321969030152e+18,3364.0,-5150.0,-3607.0,1
1.644932196953231e+18,4296.0,-6137.0,-3605.0,1
1.6449321970018301e+18,4545.0,-6538.0,-3639.0,1
1.644932197051746e+18,4157.0,-6355.0,-4270.0,1
1.6449321970972188e+18,2919.0,-6569.0,-4682.0,1
1.6449321971520735e+18,2608.0,-6601.0,-4718.0,1
1.6449321972053832e+18,699.0,-6335.0,-4218.0,1
1.6449321972516882e+18,-150.0,-6656.0,-3493.0,1
1.6449321972978872e+18,-1023.0,-6555.0,-2647.0,1
1.6449321973519496e+18,-1395.0,-6765.0,-2408.0,1
1.6449321974021903e+18,-819.0,-6563.0,-1417.0,1
1.6449321974554312e+18,-1316.0,-6594.0,-455.0,1
1.6449321974987328e+18,-1879.0,-6027.0,-233.0,1
1.6449321975547464e+18,-1746.0,-6660.0,-878.0,1
1.6449321976023406e+18,-1603.0,-6020.0,-2092.0,1
1.644932197653299e+18,-1796.0,-5790.0,-3142.0,1
1.6449321977007695e+18,2072.0,-6167.0,-5061.0,1
1.6449321977553047e+18,537.0,-4791.0,-5331.0,1
1.6449321978066035e+18,847.0,-6007.0,-5809.0,1
1.6449321978515128e+18,-1067.0,-5477.0,-8154.0,1
1.6449321979037286e+18,-1456.0,-5124.0,-9775.0,1
1.6449321979524319e+18,-1847.0,-5447.0,-10585.0,1
1.6449321980063695e+18,-1648.0,-4906.0,-10321.0,1
1.6449321980536369e+18,-1730.0,-4421.0,-8915.0,1
1.644932198103902e+18,-1727.0,-3923.0,-8657.0,1
1.6449321981522432e+18,-1212.0,-3926.0,-7993.0,1
1.644932198203499e+18,-911.0,-4240.0,-7635.0,1
1.6449321982514166e+18,-674.0,-4228.0,-7224.0,1
1.6449321983043868e+18,-379.0,-3252.0,-8490.0,1
1.6449324518698358e+18,-214.0,-1631.0,-7823.0,1
1.6449324519204877e+18,-286.0,-759.0,-8178.0,1
1.6449324519724547e+18,838.0,-842.0,-8348.0,1
1.6449324520196867e+18,1110.0,-817.0,-8021.0,1
1.6449324520706906e+18,649.0,-474.0,-8115.0,1
1.6449324521230625e+18,861.0,-346.0,-8236.0,1
1.6449324521746926e+18,937.0,230.0,-8209.0,1
1.6449324522212997e+18,1523.0,60.0,-8243.0,1
1.6449324522728952e+18,1369.0,245.0,-8454.0,1
1.644932452319957e+18,999.0,18.0,-8268.0,1
1.64493245237186e+18,496.0,104.0,-7849.0,1
1.6449324524237404e+18,529.0,289.0,-8086.0,1
1.644932452473986e+18,136.0,-1.0,-8054.0,1
1.644932452521306e+18,151.0,-229.0,-8119.0,1
1.644932452570434e+18,-581.0,-312.0,-8067.0,1
1.6449324526174671e+18,154.0,-335.0,-8731.0,1
1.6449324526715215e+18,-350.0,-651.0,-8169.0,1
1.6449324527223698e+18,-996.0,-685.0,-7846.0,1
1.6449324527711306e+18,-1217.0,-488.0,-8242.0,1
1.6449324528226534e+18,-918.0,-845.0,-8249.0,1
1.64493245287218e+18,-872.0,-939.0,-8492.0,1
1.644932452927451e+18,-1534.0,-2287.0,-8197.0,1
1.644932452971439e+18,-1298.0,-2494.0,-7880.0,1
1.6449324530230945e+18,-2043.0,-2240.0,-8003.0,1
1.6449324530702157e+18,-2165.0,-3512.0,-6967.0,1
1.6449324531247124e+18,-985.0,-4778.0,-4889.0,1
1.6449324531732114e+18,615.0,-5089.0,-3188.0,1
1.6449324532251318e+18,4399.0,-4432.0,-3706.0,1
1.6449324532710147e+18,5877.0,-3611.0,-5096.0,1
1.644932453325827e+18,6244.0,-1999.0,-7287.0,1
1.644932453370381e+18,5170.0,-2914.0,-8490.0,1
1.6449324534224353e+18,4559.0,-2645.0,-8408.0,1
1.644932453473133e+18,5479.0,-2603.0,-7853.0,1
1.6449324535221711e+18,6497.0,-3294.0,-7906.0,1
1.6449324535731674e+18,6132.0,-4271.0,-6624.0,1
1.6449324536229924e+18,4171.0,-5823.0,-5183.0,1
1.644932453672306e+18,868.0,-5616.0,-3454.0,1
1.6449324537232945e+18,17.0,-5118.0,-3787.0,1
1.6449324537704443e+18,-620.0,-4338.0,-5290.0,1
1.6449324538224735e+18,-97.0,-3825.0,-6487.0,1
1.6449324538736786e+18,2021.0,-2809.0,-7268.0,1
1.6449324539218511e+18,2842.0,-2227.0,-7611.0,1
1.6449324539728625e+18,3097.0,-1536.0,-7535.0,1
1.6449324540225725e+18,2621.0,-560.0,-7670.0,1
1.6449324540743652e+18,2384.0,-605.0,-8092.0,1
1.6449324541235238e+18,2674.0,-784.0,-8149.0,1
1.6449324541698573e+18,2285.0,-765.0,-8010.0,1
1.6449324542233485e+18,1609.0,-886.0,-7789.0,1
1.644932454268786e+18,926.0,-563.0,-7612.0,1
1.6449324543240412e+18,2031.0,304.0,-8015.0,1
1.644932454373075e+18,2976.0,183.0,-8351.0,1
1.644932454425704e+18,2208.0,-426.0,-8076.0,1
1.6449324544744115e+18,1956.0,-372.0,-8581.0,1
1.6449324545250755e+18,1020.0,-593.0,-8382.0,1
1.6449324545777134e+18,520.0,-449.0,-8215.0,1
1.6449324546257283e+18,626.0,-970.0,-7895.0,1
1.6449324546770058e+18,143.0,-706.0,-7982.0,1
1.6449324547236052e+18,36.0,-813.0,-8036.0,1
1.6449324547788572e+18,-338.0,-919.0,-8009.0,1
1.6449324548247288e+18,337.0,-500.0,-8269.0,1
1.6449324548730634e+18,539.0,-715.0,-7729.0,1
1.644932454924065e+18,865.0,-535.0,-7970.0,1
1.6449324549753859e+18,744.0,-67.0,-8133.0,1
1.644932455024719e+18,962.0,-573.0,-7851.0,1
1.6449324550768899e+18,1003.0,-1154.0,-8183.0,1
1.6449324551259986e+18,356.0,-1913.0,-8141.0,1
1.6449324551755686e+18,280.0,-2612.0,-7470.0,1
1.644932455223987e+18,729.0,-4187.0,-7318.0,1
1.6449324552770424e+18,-2.0,-3424.0,-7399.0,1
1.6449324553247944e+18,68.0,-3915.0,-7047.0,1
1.6449324553769784e+18,919.0,-4753.0,-5646.0,1
1.644932455425363e+18,236.0,-5086.0,-4980.0,1
1.644932455478279e+18,1093.0,-5983.0,-2115.0,1
1.6449324555231908e+18,2271.0,-6367.0,-1446.0,1
1.6449324555747187e+18,5323.0,-5997.0,-3430.0,1
1.6449324556224376e+18,8069.0,-4715.0,-5809.0,1
1.644932455677503e+18,5591.0,-3874.0,-6778.0,1
1.6449324557230866e+18,4808.0,-3026.0,-8734.0,1
1.6449324557735964e+18,6064.0,-2673.0,-9314.0,1
1.644932455820263e+18,7991.0,-4585.0,-7044.0,1
1.6449324558740209e+18,3751.0,-4889.0,-4667.0,1
1.6449324559225784e+18,-269.0,-5572.0,-3949.0,1
1.6449324559773716e+18,-799.0,-4564.0,-4019.0,1
1.6449324560242258e+18,-1367.0,-3203.0,-5463.0,1
1.6449324560736479e+18,-41.0,-1401.0,-7873.0,1
1.6449324561293624e+18,2221.0,-2127.0,-7749.0,1
1.644932456173752e+18,3607.0,-2813.0,-6594.0,1
1.6449324562294298e+18,2139.0,-2339.0,-6788.0,1
1.6449324562752538e+18,2551.0,-1757.0,-7833.0,1
1.6449324563221916e+18,2546.0,-1853.0,-8321.0,1
1.6449324563754463e+18,2226.0,-1665.0,-8251.0,1
1.644932456425618e+18,2095.0,-3302.0,-7888.0,1
1.6449324564756065e+18,2357.0,-3198.0,-8228.0,1
1.6449324565282414e+18,-49.0,-2432.0,-7733.0,1
1.644932456573928e+18,1289.0,-2291.0,-6541.0,1
1.6449324566246953e+18,1836.0,-2575.0,-7855.0,1
1.6449324566760466e+18,-781.0,-1870.0,-8346.0,1
1.6449324567282877e+18,-305.0,-893.0,-8093.0,1
1.644932456774018e+18,413.0,-318.0,-8023.0,1
1.6449324568284872e+18,1530.0,376.0,-7893.0,1
1.6449324568744512e+18,741.0,801.0,-7651.0,1
1.6449324569272453e+18,1264.0,806.0,-8221.0,1
1.6449324569768635e+18,553.0,747.0,-7936.0,1
1.644932457029029e+18,763.0,201.0,-7946.0,1
1.6449324570756457e+18,409.0,461.0,-8385.0,1
1.644932457128484e+18,-86.0,-198.0,-7830.0,1
1.6449324571759242e+18,-582.0,-269.0,-7532.0,1
1.6449324572290906e+18,880.0,-393.0,-8438.0,1
1.6449324572747366e+18,1511.0,-906.0,-8200.0,1
1.6449324573309243e+18,2439.0,-1404.0,-8365.0,1
1.644932457377273e+18,1918.0,-1325.0,-8759.0,1
1.6449324574302185e+18,1516.0,-1173.0,-8072.0,1
1.6449324574734492e+18,1227.0,-709.0,-7842.0,1
1.6449324575284585e+18,525.0,-1005.0,-7893.0,1
1.6449324575730043e+18,-181.0,-928.0,-8139.0,1
1.64493245762808e+18,-1314.0,-1290.0,-7647.0,1
1.6449324576808082e+18,-1273.0,-1691.0,-7865.0,1
1.6449324577257761e+18,-1860.0,-1839.0,-8514.0,1
1.644932457781148e+18,-868.0,-3134.0,-8457.0,1
1.6449324578279158e+18,-1476.0,-3761.0,-6237.0,1
1.6449324578787697e+18,1208.0,-4629.0,-3542.0,1
1.644932457929372e+18,2245.0,-4118.0,-2162.0,1
1.6449324579799667e+18,4560.0,-1180.0,-4411.0,1
1.6449324580296986e+18,7723.0,-833.0,-7395.0,1
1.6449324580799398e+18,8504.0,-656.0,-10991.0,1
1.644932458126536e+18,7227.0,-2338.0,-10517.0,1
1.6449324581780713e+18,7278.0,-4165.0,-6029.0,1
1.6449324582284603e+18,3174.0,-5925.0,-3007.0,1
1.644932458281411e+18,478.0,-4259.0,-2935.0,1
1.644932458326522e+18,-1613.0,-1759.0,-5300.0,1
1.6449324583790915e+18,46.0,-407.0,-8746.0,1
1.6449324584284426e+18,4346.0,-1535.0,-8750.0,1
1.6449324584788367e+18,4474.0,-2040.0,-7597.0,1
1.644932458525103e+18,4375.0,-2495.0,-7407.0,1
1.6449324585795126e+18,3042.0,-2607.0,-7513.0,1
1.644932458624989e+18,3135.0,-2763.0,-7275.0,1
1.6449324586807265e+18,3192.0,-2530.0,-7391.0,1
1.644932458724705e+18,2418.0,-700.0,-8180.0,1
1.644932458778096e+18,2238.0,-73.0,-7447.0,1
1.6449324588244808e+18,-366.0,894.0,-6245.0,1
1.644932458879679e+18,1045.0,1990.0,-8102.0,1
1.6449324589333048e+18,1056.0,1838.0,-8173.0,1
1.644932458978546e+18,517.0,1658.0,-8100.0,1
1.6449324590274243e+18,-16.0,1183.0,-7962.0,1
1.6449324590825608e+18,-744.0,617.0,-7439.0,1
1.6449324591284518e+18,-240.0,51.0,-7809.0,1
1.6449324591809275e+18,-830.0,92.0,-8092.0,1
1.644932459225886e+18,-1348.0,-188.0,-8132.0,1
1.6449324592804444e+18,-1564.0,-673.0,-7431.0,1
1.6449324593308987e+18,463.0,-1823.0,-7946.0,1
1.6449324593795843e+18,238.0,-2110.0,-9124.0,1
1.6449324594303012e+18,242.0,-2221.0,-8596.0,1
1.6449324594786885e+18,-143.0,-2429.0,-8267.0,1
1.6449324595329684e+18,-418.0,-1957.0,-8293.0,1
1.6449324595745718e+18,6.0,-1777.0,-8063.0,1
1.6449324596334144e+18,-1214.0,-1269.0,-7866.0,1
1.644932459678109e+18,-550.0,-1881.0,-7963.0,1
1.6449324597331773e+18,-1784.0,-638.0,-8349.0,1
1.6449324597770345e+18,-1359.0,15.0,-8818.0,1
