timestamp,a_right_backPose,b_right_backPose,c_right_backPose, DELIVERY_BIMANUAL
1.6461501910459177e+18,1314.0,-3223.0,-7075.0,1
1.646150191099895e+18,990.0,-2384.0,-7389.0,1
1.6461501911452275e+18,2223.0,-3839.0,-7286.0,1
1.646150191196525e+18,1621.0,-2808.0,-8199.0,1
1.6461501912460485e+18,407.0,-2053.0,-7913.0,1
1.6461501912978895e+18,-277.0,-1539.0,-7551.0,1
1.6461501913455895e+18,182.0,-1790.0,-7982.0,1
1.6461501913976522e+18,-341.0,-2085.0,-7978.0,1
1.6461501914465723e+18,-207.0,-1792.0,-8510.0,1
1.6461501914974868e+18,-383.0,-1714.0,-7990.0,1
1.6461501915452442e+18,-264.0,-1469.0,-7989.0,1
1.6461501915990482e+18,-533.0,-1441.0,-8318.0,1
1.6461501916472532e+18,-784.0,-2427.0,-7503.0,1
1.6461501916983158e+18,-639.0,-2952.0,-7036.0,1
1.6461501917464812e+18,-511.0,-3885.0,-7303.0,1
1.6461501917955779e+18,-1490.0,-4235.0,-6869.0,1
1.6461501918452577e+18,-1070.0,-4539.0,-7471.0,1
1.6461501918971354e+18,-1698.0,-4738.0,-6372.0,1
1.6461501919461097e+18,-1487.0,-4979.0,-6370.0,1
1.6461501919984584e+18,-1339.0,-5049.0,-6316.0,1
1.646150192046538e+18,-1318.0,-4900.0,-6723.0,1
1.6461501920983252e+18,-1119.0,-5307.0,-5775.0,1
1.6461501921456376e+18,-824.0,-5306.0,-5403.0,1
1.6461501921971182e+18,-533.0,-6301.0,-5270.0,1
1.6461501922471675e+18,-140.0,-6925.0,-4886.0,1
1.64615019229808e+18,-123.0,-6841.0,-4152.0,1
1.6461501923470354e+18,1328.0,-7302.0,-4741.0,1
1.6461501924010496e+18,1546.0,-6691.0,-3645.0,1
1.6461501924511498e+18,383.0,-5295.0,-2264.0,1
1.646150192497805e+18,493.0,-5686.0,-1115.0,1
1.646150192547421e+18,180.0,-5682.0,-1335.0,1
1.6461501925977567e+18,-1899.0,-5887.0,-1279.0,1
1.6461501926513413e+18,-3784.0,-5312.0,-3474.0,1
1.6461501926969812e+18,-5514.0,-5364.0,-5429.0,1
1.6461501927470292e+18,-6322.0,-4491.0,-7154.0,1
1.6461501927947177e+18,-6892.0,-4387.0,-7146.0,1
1.6461501928522719e+18,-6417.0,-4466.0,-6649.0,1
1.6461501928973985e+18,-5790.0,-4681.0,-6361.0,1
1.646150192947249e+18,-6480.0,-4552.0,-6541.0,1
1.6461501930013676e+18,-6239.0,-6019.0,-7009.0,1
1.646150193051327e+18,-6068.0,-7349.0,-6035.0,1
1.6461501930959808e+18,-4160.0,-8378.0,-4595.0,1
1.6461501931515428e+18,-1702.0,-5968.0,-4597.0,1
1.6461501931968026e+18,-1140.0,-3156.0,-5464.0,1
1.646150193251311e+18,-604.0,-752.0,-7182.0,1
1.646150193297041e+18,-1654.0,411.0,-7971.0,1
1.6461501933509548e+18,-1450.0,-199.0,-8589.0,1
1.6461501933962947e+18,-404.0,-1176.0,-8307.0,1
1.6461501934482447e+18,-712.0,-115.0,-8569.0,1
1.64615019349557e+18,600.0,-853.0,-8161.0,1
1.6461501935534756e+18,522.0,-408.0,-8029.0,1
1.6461501935926953e+18,731.0,-298.0,-8261.0,1
1.6461501936502177e+18,-416.0,374.0,-8411.0,1
1.646150193699573e+18,-1377.0,1884.0,-8704.0,1
1.6461501937468447e+18,-1673.0,3513.0,-8287.0,1
1.6461501938004618e+18,-4187.0,4714.0,-5410.0,1
1.6461501938192435e+18,-4579.0,4696.0,-4686.0,1
1.6461501938975117e+18,-4178.0,3724.0,-4009.0,1
1.646150193951845e+18,-6932.0,203.0,-5916.0,1
1.6461501939962156e+18,-7230.0,-2116.0,-7029.0,1
1.6461501940472113e+18,-6430.0,-1115.0,-9521.0,1
1.646150194102489e+18,-6136.0,-3020.0,-8846.0,1
1.6461501941493778e+18,-7185.0,-152.0,-8559.0,1
1.6461501942041275e+18,-5352.0,863.0,-6688.0,1
1.6461501942498007e+18,-6623.0,2859.0,-6747.0,1
1.6461501943047555e+18,-5398.0,2424.0,-6399.0,1
1.6461501943517555e+18,-6384.0,3281.0,-5506.0,1
1.6461501944054723e+18,-5728.0,3138.0,-5188.0,1
1.6461501944487347e+18,-6149.0,3129.0,-6093.0,1
1.6461501945038034e+18,-6071.0,2749.0,-5723.0,1
1.6461501945493647e+18,-5789.0,3047.0,-5368.0,1
1.6461501946050386e+18,-4990.0,3364.0,-5910.0,1
1.6461501946488737e+18,-5081.0,2401.0,-5624.0,1
1.6461501947102725e+18,-4542.0,2038.0,-6353.0,1
1.6461501947493284e+18,-4606.0,3022.0,-7532.0,1
1.6461501948042662e+18,-4199.0,1601.0,-7838.0,1
1.6461501948501335e+18,-4676.0,1422.0,-7823.0,1
1.646150194903626e+18,-4831.0,1030.0,-7196.0,1
1.6461501949525583e+18,-3063.0,-1441.0,-6292.0,1
1.6461501950030513e+18,-1675.0,-4413.0,-4735.0,1
1.6461501950498964e+18,-1547.0,-4138.0,-6713.0,1
