timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, SCREW_RIGHT
1.6455438072073188e+18,-4026.0,-4517.0,5923.0,1
1.6455438072481288e+18,-4005.0,-4525.0,5917.0,1
1.6455438072481288e+18,-4005.0,-4525.0,5917.0,1
1.6455438074597903e+18,-3996.0,-4534.0,5898.0,1
1.6455438074597903e+18,-3996.0,-4534.0,5898.0,1
1.6455438074747858e+18,-4005.0,-4492.0,5835.0,1
1.6455438075207027e+18,-4029.0,-4473.0,5767.0,1
1.645543807574407e+18,-4379.0,-4107.0,6171.0,1
1.6455438076209206e+18,-4312.0,-4229.0,5963.0,1
1.64554380767639e+18,-4288.0,-4175.0,5986.0,1
1.64554380767639e+18,-4288.0,-4175.0,5986.0,1
1.64554380767639e+18,-4288.0,-4175.0,5986.0,1
1.64554380767639e+18,-4288.0,-4175.0,5986.0,1
1.64554380767639e+18,-4288.0,-4175.0,5986.0,1
1.64554380810327e+18,-4238.0,-4079.0,6051.0,1
1.64554380810327e+18,-4238.0,-4079.0,6051.0,1
1.64554380810327e+18,-4238.0,-4079.0,6051.0,1
1.64554380810327e+18,-4238.0,-4079.0,6051.0,1
1.6455438081267436e+18,-4216.0,-4046.0,6071.0,1
1.6455438081756928e+18,-4203.0,-4341.0,5849.0,1
1.645543808226611e+18,-3926.0,-4725.0,5794.0,1
1.6455438082740861e+18,-4745.0,-2987.0,6518.0,1
1.6455438083254797e+18,-4488.0,-3272.0,6224.0,1
1.6455438083743795e+18,-4703.0,-3448.0,6355.0,1
1.6455438084222748e+18,-4654.0,-3547.0,6482.0,1
1.6455438084789379e+18,-4366.0,-3613.0,6116.0,1
1.6455438085224847e+18,-4537.0,-3555.0,6313.0,1
1.64554380857504e+18,-4553.0,-3624.0,6331.0,1
1.6455438086230257e+18,-4399.0,-3349.0,6121.0,1
1.6455438086783644e+18,-4737.0,-3444.0,6182.0,1
1.6455438087254129e+18,-4700.0,-3274.0,6404.0,1
1.6455438087781087e+18,-4860.0,-3480.0,6565.0,1
1.6455438088267146e+18,-4328.0,-3335.0,6063.0,1
1.6455438088780142e+18,-4902.0,-3494.0,6476.0,1
1.6455438089307182e+18,-4547.0,-3482.0,6223.0,1
1.645543808978304e+18,-4356.0,-3569.0,5995.0,1
1.6455438090272143e+18,-4739.0,-3645.0,6493.0,1
1.6455438090752072e+18,-4500.0,-3444.0,6370.0,1
1.645543809131515e+18,-4298.0,-3299.0,6224.0,1
1.645543809178232e+18,-4558.0,-3252.0,6247.0,1
1.64554380922544e+18,-4759.0,-3192.0,6497.0,1
1.6455438092781476e+18,-4919.0,-3339.0,6235.0,1
1.6455438093320174e+18,-4705.0,-3352.0,6219.0,1
1.645543809375455e+18,-4553.0,-3591.0,6123.0,1
1.645543809425275e+18,-4783.0,-3414.0,6191.0,1
1.6455438094779745e+18,-4614.0,-3795.0,6237.0,1
1.6455438095351416e+18,-4836.0,-3486.0,7083.0,1
1.6455438095746555e+18,-4534.0,-4468.0,6595.0,1
1.6455438096254787e+18,-3859.0,-2816.0,5945.0,1
1.6455438096767332e+18,-4244.0,-2842.0,5192.0,1
1.6455438097274e+18,-3942.0,-4529.0,6228.0,1
1.6455438097752942e+18,-3152.0,-5046.0,6210.0,1
1.6455438098348608e+18,-4836.0,-4997.0,5173.0,1
1.6455438098947361e+18,-5507.0,-5207.0,5187.0,1
1.6455438099274941e+18,-4265.0,-3033.0,6289.0,1
1.645543809976884e+18,-4441.0,-3685.0,6208.0,1
1.645543810027541e+18,-4559.0,-4471.0,5953.0,1
1.645543810076712e+18,-4441.0,-3980.0,5879.0,1
1.6455438101268388e+18,-4497.0,-4181.0,6144.0,1
1.645543810174474e+18,-4498.0,-4229.0,5894.0,1
1.6455438102298514e+18,-4545.0,-3707.0,6264.0,1
1.6455438102747036e+18,-4453.0,-3732.0,6054.0,1
1.645543810330789e+18,-4613.0,-3669.0,6079.0,1
1.6455438103823232e+18,-4677.0,-3213.0,6757.0,1
1.6455438104264077e+18,-4349.0,-4102.0,6417.0,1
1.6455438104819113e+18,-4934.0,-3863.0,6566.0,1
1.6455438105325327e+18,-4009.0,-3912.0,6408.0,1
1.6455438105821663e+18,-4152.0,-3755.0,6095.0,1
1.6455438106269133e+18,-4256.0,-3358.0,5873.0,1
1.645543810682209e+18,-4851.0,-3704.0,6819.0,1
1.645543810733555e+18,-4859.0,-3376.0,6686.0,1
1.6455438107799703e+18,-4507.0,-3635.0,6212.0,1
1.645543810832333e+18,-4288.0,-3352.0,6066.0,1
1.6455438108825226e+18,-4037.0,-3758.0,6022.0,1
1.6455438109290148e+18,-4817.0,-3815.0,6523.0,1
1.6455438109753503e+18,-4953.0,-3496.0,6503.0,1
1.6455438110284946e+18,-4796.0,-3397.0,6360.0,1
1.6455438110828452e+18,-3947.0,-3682.0,5722.0,1
1.6455438111296e+18,-4912.0,-3788.0,6680.0,1
1.6455438111776673e+18,-4779.0,-3353.0,6458.0,1
1.6455438112308672e+18,-4413.0,-3834.0,5798.0,1
1.6455438112795602e+18,-4061.0,-3252.0,6069.0,1
1.6455438113244897e+18,-5268.0,-3929.0,6916.0,1
1.6455438113849956e+18,-4566.0,-3685.0,5672.0,1
1.645543811430867e+18,-4631.0,-3702.0,6089.0,1
1.6455438114785446e+18,-4578.0,-3605.0,6473.0,1
1.645543811527772e+18,-4307.0,-3811.0,5887.0,1
1.6455438115791158e+18,-4496.0,-3551.0,6248.0,1
1.64554381162787e+18,-4246.0,-3706.0,5921.0,1
1.645543811678727e+18,-4504.0,-4187.0,6419.0,1
1.645543811727305e+18,-4154.0,-3408.0,6335.0,1
1.645543811755256e+18,-4249.0,-3195.0,6206.0,1
1.6455438118275756e+18,-4740.0,-3587.0,6796.0,1
1.6455438118776553e+18,-4286.0,-3544.0,6101.0,1
1.6455438119271913e+18,-4534.0,-3500.0,6301.0,1
1.6455438119779594e+18,-4425.0,-3214.0,6353.0,1
1.6455438120387057e+18,-4729.0,-3890.0,6478.0,1
1.6455438120835085e+18,-4429.0,-3521.0,6248.0,1
1.6455438121326152e+18,-4121.0,-3722.0,5796.0,1
1.6455438121818038e+18,-4613.0,-3805.0,6387.0,1
1.6455438122301724e+18,-4201.0,-3753.0,6081.0,1
1.6455438122793608e+18,-4915.0,-3666.0,6567.0,1
1.6455438123325824e+18,-4463.0,-3950.0,5793.0,1
1.6455438123823675e+18,-4231.0,-4012.0,5530.0,1
1.6455438124343084e+18,-4555.0,-3970.0,6519.0,1
1.6455438124804506e+18,-4679.0,-3652.0,6585.0,1
1.6455438125324997e+18,-4532.0,-3821.0,5985.0,1
1.645543812582435e+18,-4303.0,-4105.0,5758.0,1
1.6455438126367014e+18,-4405.0,-4029.0,6171.0,1
1.645543812684512e+18,-4173.0,-3733.0,5913.0,1
1.645543812735794e+18,-4233.0,-3577.0,6121.0,1
1.6455438127794778e+18,-4508.0,-4213.0,6089.0,1
1.6455438128326925e+18,-4322.0,-3868.0,5536.0,1
1.6455438128820398e+18,-4461.0,-3852.0,6656.0,1
1.645543812933121e+18,-4169.0,-3609.0,5961.0,1
1.6455438129774753e+18,-4824.0,-3861.0,6370.0,1
1.6455438130304394e+18,-4700.0,-4344.0,6159.0,1
1.6455438130806518e+18,-4398.0,-3852.0,5918.0,1
1.6455438131325752e+18,-4390.0,-4181.0,5810.0,1
1.645543813178727e+18,-4275.0,-4006.0,6124.0,1
1.6455438132306004e+18,-4301.0,-4025.0,6100.0,1
1.6455438132820887e+18,-4359.0,-3766.0,6106.0,1
1.6455438133267758e+18,-4328.0,-3953.0,6077.0,1
1.645543813381333e+18,-4152.0,-4007.0,6057.0,1
1.6455438134353551e+18,-4423.0,-3863.0,6299.0,1
1.6455438134816568e+18,-4182.0,-4026.0,5880.0,1
1.6455438135309435e+18,-4499.0,-3760.0,6419.0,1
1.6455438135850775e+18,-4356.0,-4019.0,6132.0,1
1.6455438136324457e+18,-4479.0,-3660.0,6191.0,1
1.6455438136879293e+18,-4416.0,-4076.0,6140.0,1
1.645543813730753e+18,-4035.0,-3562.0,6218.0,1
1.6455438137857536e+18,-4405.0,-3970.0,6036.0,1
1.645543813829069e+18,-4523.0,-3752.0,5977.0,1
1.6455438138849626e+18,-4467.0,-4157.0,5967.0,1
1.6455438139357076e+18,-4778.0,-3712.0,6370.0,1
1.6455438139829972e+18,-4083.0,-3885.0,5389.0,1
1.6455438140261253e+18,-4536.0,-4350.0,5704.0,1
1.6455438140849037e+18,-4535.0,-3517.0,6844.0,1
1.645543814134654e+18,-4838.0,-4251.0,5990.0,1
1.6455438141851336e+18,-4392.0,-4107.0,5481.0,1
1.6455438142299945e+18,-4208.0,-3813.0,6114.0,1
1.6455438142843807e+18,-4487.0,-4460.0,5787.0,1
1.6455438143290583e+18,-4642.0,-3713.0,6072.0,1
1.6455438143849748e+18,-4499.0,-4189.0,5755.0,1
1.6455438144301391e+18,-4348.0,-4565.0,5421.0,1
1.6455438144847483e+18,-4517.0,-3809.0,6507.0,1
1.6455438145294313e+18,-4729.0,-3983.0,6260.0,1
1.645543814586116e+18,-4793.0,-3783.0,5898.0,1
1.64554381462878e+18,-4358.0,-4932.0,5618.0,1
1.6455438146876063e+18,-4360.0,-3867.0,6253.0,1
1.6455438147338847e+18,-4586.0,-4247.0,5895.0,1
1.645543814785444e+18,-4864.0,-4271.0,6281.0,1
1.6455438148340744e+18,-5183.0,-3526.0,6617.0,1
