timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, PICKUP_LEFT
1.6455431101995292e+18,-2614.0,-1144.0,6515.0,1
1.6455431102545382e+18,-1410.0,-2813.0,4489.0,1
1.645543110301729e+18,-563.0,-5168.0,2375.0,1
1.6455431103531904e+18,309.0,-6670.0,914.0,1
1.6455431104059986e+18,849.0,-7723.0,-440.0,1
1.6455431104519734e+18,1103.0,-7337.0,-621.0,1
1.6455431105046464e+18,1400.0,-6508.0,-976.0,1
1.645543110547582e+18,1229.0,-6267.0,-275.0,1
1.6455431106046257e+18,207.0,-9486.0,1907.0,1
1.645543110652069e+18,123.0,-8619.0,2321.0,1
1.6455431107050982e+18,959.0,-7470.0,190.0,1
1.6455431107515395e+18,1207.0,-7995.0,866.0,1
1.6455431108052063e+18,2031.0,-11681.0,605.0,1
1.645543110850674e+18,2398.0,-8807.0,1273.0,1
1.6455431109030743e+18,2355.0,-7862.0,2753.0,1
1.645543110953477e+18,1096.0,-4447.0,4059.0,1
1.6455431110021727e+18,-544.0,-1927.0,5145.0,1
1.6455431110609042e+18,-751.0,-6586.0,7677.0,1
1.6455431111018476e+18,-786.0,-5725.0,6635.0,1
1.6455431111485125e+18,-512.0,-6360.0,6992.0,1
1.6455431112036416e+18,-147.0,-6052.0,5867.0,1
1.6455431112490322e+18,-124.0,-5894.0,5984.0,1
1.6455431113032218e+18,-174.0,-6255.0,6127.0,1
1.6455431113505544e+18,-332.0,-6058.0,6422.0,1
1.645543111403605e+18,-136.0,-5699.0,6085.0,1
1.6455431114539525e+18,-208.0,-5960.0,6432.0,1
1.6455431115044867e+18,-36.0,-5408.0,6220.0,1
1.6455431115535662e+18,-105.0,-5396.0,6308.0,1
1.6455431116044634e+18,-131.0,-5200.0,6352.0,1
1.645543111652929e+18,-326.0,-5015.0,6742.0,1
1.6455431117041341e+18,-223.0,-5291.0,7095.0,1
1.645543111758962e+18,-210.0,-5329.0,7236.0,1
1.6455431118037105e+18,-117.0,-4101.0,7063.0,1
1.6455431118535132e+18,-138.0,-3785.0,7021.0,1
1.6455431119036915e+18,-352.0,-3476.0,7064.0,1
1.6455431119536753e+18,-503.0,-4999.0,7760.0,1
1.645543112002647e+18,-228.0,-4146.0,7971.0,1
1.6455431120535726e+18,-611.0,-2067.0,6627.0,1
1.64554311210368e+18,-1053.0,-3576.0,7642.0,1
1.645543112157702e+18,-636.0,-6453.0,7086.0,1
1.6455431122046195e+18,-615.0,-4416.0,7249.0,1
1.6455431122564483e+18,-483.0,-5048.0,6989.0,1
1.6455431123043187e+18,-1013.0,-4157.0,6672.0,1
1.6455431123568835e+18,-1801.0,-3387.0,7366.0,1
1.6455431124049743e+18,-2068.0,-3740.0,6469.0,1
1.6455431124575544e+18,-1719.0,-5333.0,7143.0,1
1.645543112504471e+18,-612.0,-5724.0,6420.0,1
1.6455431125529772e+18,-1866.0,-4014.0,7935.0,1
1.6455431126064054e+18,-3494.0,-5206.0,7744.0,1
1.6455431126572541e+18,-2084.0,-5671.0,7220.0,1
1.6455431127058143e+18,-611.0,-5491.0,4887.0,1
1.645543112752505e+18,-1073.0,-4764.0,5078.0,1
1.645543112807209e+18,-1739.0,-5284.0,5282.0,1
1.6455431128572864e+18,-2675.0,-6855.0,6242.0,1
1.645543112895314e+18,-2470.0,-7434.0,5242.0,1
1.6455431129562747e+18,-1992.0,-6240.0,5424.0,1
1.6455431130081818e+18,-1927.0,-6386.0,5172.0,1
1.645543113056226e+18,-2309.0,-6160.0,5168.0,1
1.645543113103544e+18,-1791.0,-7469.0,4241.0,1
1.6455431131562314e+18,-1268.0,-5748.0,4115.0,1
1.645543113199902e+18,-2345.0,-6415.0,4580.0,1
1.645543113255888e+18,-3099.0,-6243.0,4565.0,1
1.6455431133077353e+18,-2264.0,-6461.0,5589.0,1
1.645543114205581e+18,-3214.0,-2634.0,7910.0,1
1.645543114256502e+18,-3681.0,-2499.0,5188.0,1
1.6455431143084076e+18,-5518.0,-2691.0,4786.0,1
1.645543114356622e+18,-6582.0,-2647.0,4377.0,1
1.6455431144095027e+18,-8109.0,-484.0,4157.0,1
1.645543114457923e+18,-8410.0,396.0,4007.0,1
1.6455431145111693e+18,-8427.0,-1429.0,5124.0,1
1.6455431145564774e+18,-7744.0,-2349.0,4924.0,1
1.645543114610274e+18,-6789.0,374.0,4854.0,1
1.6455431146575068e+18,-7378.0,-1663.0,6633.0,1
1.6455431147004485e+18,-7623.0,-2649.0,9048.0,1
1.6455431147573225e+18,-5346.0,-1384.0,9393.0,1
1.6455431155685517e+18,636.0,-5382.0,6768.0,1
1.6455431156104955e+18,631.0,-3740.0,7096.0,1
1.6455431156530708e+18,918.0,-5469.0,7341.0,1
1.6455431157065267e+18,376.0,-2534.0,6797.0,1
1.6455431157563174e+18,1028.0,-6074.0,7060.0,1
1.6455431158084457e+18,895.0,-5731.0,7283.0,1
1.6455431158630377e+18,997.0,-4466.0,7303.0,1
1.6455431159115763e+18,518.0,-3886.0,7467.0,1
1.6455431159585987e+18,1102.0,-3592.0,7262.0,1
1.6455431160077422e+18,1188.0,-3759.0,7691.0,1
1.645543116059466e+18,1320.0,-4558.0,7792.0,1
1.6455431161091791e+18,869.0,-1297.0,7705.0,1
1.6455431161649667e+18,909.0,-2992.0,7715.0,1
1.6455431162091645e+18,1329.0,-2648.0,7661.0,1
1.6455431162559654e+18,1078.0,-1886.0,8126.0,1
1.6455431163098097e+18,767.0,-2680.0,8540.0,1
1.6455431163612221e+18,968.0,-1701.0,7915.0,1
1.6455431164095985e+18,884.0,-2932.0,7930.0,1
1.6455431164636457e+18,1606.0,-3382.0,6946.0,1
1.6455431165085125e+18,267.0,-1407.0,8211.0,1
1.645543116556451e+18,355.0,-2873.0,8402.0,1
1.6455431166090936e+18,454.0,-4084.0,6909.0,1
1.645543116660262e+18,577.0,-2870.0,8653.0,1
1.6455431167091126e+18,478.0,-4089.0,7265.0,1
1.6455431167588024e+18,513.0,-4013.0,7858.0,1
1.6455431168050304e+18,900.0,-4473.0,7060.0,1
1.6455431168625106e+18,643.0,-4866.0,7759.0,1
1.6455431169092954e+18,789.0,-3351.0,7145.0,1
1.645543116940646e+18,882.0,-3807.0,7626.0,1
1.6455431170105595e+18,750.0,-4207.0,7038.0,1
1.6455431170597153e+18,504.0,-3207.0,7198.0,1
1.6455431171113585e+18,1264.0,-4265.0,7640.0,1
1.6455431171589947e+18,1624.0,-4995.0,8510.0,1
1.6455431172122934e+18,589.0,-4817.0,7348.0,1
1.6455431172622472e+18,696.0,-5631.0,6590.0,1
1.645543117315939e+18,976.0,-5414.0,5720.0,1
1.6455431173627517e+18,1282.0,-4632.0,4948.0,1
1.6455431174109033e+18,1010.0,-5188.0,5108.0,1
1.6455431174641068e+18,-79.0,-6368.0,5805.0,1
1.6455431175129646e+18,-291.0,-6987.0,6187.0,1
1.6455431175618007e+18,-309.0,-5495.0,3085.0,1
1.645543117614924e+18,1080.0,-7532.0,-212.0,1
1.6455431176601385e+18,1417.0,-7480.0,-186.0,1
1.6455431177147597e+18,366.0,-9041.0,1841.0,1
1.645543117758782e+18,789.0,-6540.0,175.0,1
1.6455431178166395e+18,-31.0,-7624.0,359.0,1
1.6455431178581696e+18,-320.0,-7243.0,-1498.0,1
1.6455431179168865e+18,-1256.0,-10102.0,284.0,1
1.6455431179597507e+18,-901.0,-9548.0,-1202.0,1
1.6455431180047606e+18,-2507.0,-8888.0,720.0,1
1.6455431180614587e+18,-2700.0,-11866.0,-931.0,1
1.6455431181071204e+18,-3435.0,-5726.0,5053.0,1
1.6455431181618132e+18,-1232.0,-6064.0,5721.0,1
1.6455431182123356e+18,-999.0,581.0,4593.0,1
1.6455431182614282e+18,-2669.0,3944.0,7197.0,1
1.6455431183125837e+18,-4937.0,-3481.0,7949.0,1
1.6455431183609917e+18,-3994.0,-6579.0,7106.0,1
1.6455431184119045e+18,-2472.0,-6499.0,5809.0,1
1.6455431184657362e+18,-1654.0,-6255.0,5264.0,1
1.6455431185095278e+18,-1460.0,-6288.0,5121.0,1
1.645543118563397e+18,-1743.0,-6268.0,5582.0,1
1.6455431186123945e+18,-1582.0,-6008.0,5257.0,1
1.6455431186658335e+18,-1492.0,-5781.0,5330.0,1
1.6455431187087424e+18,-1424.0,-6130.0,5490.0,1
1.6455431187627072e+18,-1464.0,-5789.0,5476.0,1
1.6455431188165727e+18,-1409.0,-6189.0,5772.0,1
1.6455431188667415e+18,-1237.0,-5901.0,5678.0,1
1.6455431189118881e+18,-1137.0,-5930.0,5698.0,1
1.6455431189661947e+18,-956.0,-5795.0,5752.0,1
1.645543119008577e+18,-1023.0,-5920.0,5916.0,1
1.6455431190617528e+18,-1049.0,-6235.0,5784.0,1
1.6455431191103416e+18,-1245.0,-6103.0,6131.0,1
1.6455431191631644e+18,-1008.0,-6042.0,5770.0,1
1.6455431192101996e+18,-1217.0,-5603.0,6091.0,1
1.6455431192601733e+18,-1249.0,-5220.0,6074.0,1
1.6455431193092308e+18,-1362.0,-5644.0,6622.0,1
1.6455431193649928e+18,-1202.0,-4701.0,6669.0,1
1.6455431194121188e+18,-1065.0,-4460.0,6936.0,1
1.64554311946789e+18,-825.0,-5026.0,6960.0,1
1.6455431195113925e+18,-1360.0,-3853.0,6966.0,1
1.6455431195598152e+18,-1258.0,-4126.0,7301.0,1
1.64554311961392e+18,-745.0,-5171.0,6965.0,1
1.6455431196625132e+18,-1371.0,-3603.0,7425.0,1
1.645543119711602e+18,-750.0,-5860.0,7028.0,1
1.6455431197618867e+18,-692.0,-4454.0,6901.0,1
1.6455431198091822e+18,-377.0,-4957.0,6384.0,1
1.6455431198690048e+18,-701.0,-4186.0,6322.0,1
1.645543119912558e+18,-953.0,-4614.0,7176.0,1
1.6455431199602332e+18,-1011.0,-5097.0,6786.0,1
1.6455431200105528e+18,-1088.0,-5047.0,7211.0,1
1.6455431200600804e+18,-536.0,-5810.0,6775.0,1
1.6455431201176865e+18,-396.0,-4973.0,6407.0,1
1.6455431201597094e+18,-599.0,-4560.0,6690.0,1
1.645543120220188e+18,-648.0,-5728.0,6404.0,1
1.6455431202684762e+18,-511.0,-5907.0,5858.0,1
1.6455431203173084e+18,-1249.0,-5867.0,6984.0,1
1.6455431203673897e+18,-532.0,-6168.0,6642.0,1
1.6455431204179863e+18,-368.0,-5582.0,5912.0,1
1.6455431204651735e+18,-729.0,-6016.0,6053.0,1
1.6455431205098867e+18,-769.0,-5477.0,6103.0,1
1.6455431205638372e+18,-542.0,-6375.0,5898.0,1
1.645543120617246e+18,-76.0,-6813.0,6202.0,1
1.6455431206639588e+18,-346.0,-5085.0,5662.0,1
1.645543120715641e+18,-680.0,-5671.0,5902.0,1
1.645543120762129e+18,-549.0,-5949.0,5933.0,1
1.6455431208149258e+18,-422.0,-6116.0,5755.0,1
1.6455431208621046e+18,-356.0,-5805.0,5726.0,1
1.6455431209171387e+18,-561.0,-5805.0,6281.0,1
1.645543120961227e+18,-503.0,-5955.0,6374.0,1
1.645543121014877e+18,-521.0,-5448.0,6610.0,1
1.6455431210632115e+18,-333.0,-5201.0,6785.0,1
1.6455431211173837e+18,-194.0,-5194.0,6466.0,1
1.6455431211647288e+18,-244.0,-5572.0,6426.0,1
1.6455431212160435e+18,-428.0,-4859.0,6509.0,1
1.6455431212636145e+18,-302.0,-5667.0,6946.0,1
1.645543121315953e+18,-644.0,-3672.0,7110.0,1
1.6455431213648364e+18,-375.0,-5224.0,6829.0,1
1.6455431214141652e+18,-418.0,-3730.0,7743.0,1
1.6455431214665946e+18,-460.0,-3489.0,7898.0,1
1.64554312151442e+18,-502.0,-3055.0,7606.0,1
1.6455431215640914e+18,-169.0,-2950.0,7485.0,1
1.6455431216185905e+18,-410.0,-2897.0,7849.0,1
1.6455431216697748e+18,-1048.0,-2990.0,7714.0,1
1.6455431217183503e+18,-1388.0,-1586.0,6865.0,1
1.6455431217662546e+18,-1810.0,-270.0,6767.0,1
1.645543121815849e+18,-2042.0,2315.0,7193.0,1
1.6455431218657213e+18,-3043.0,-741.0,7179.0,1
1.645543121920417e+18,-4680.0,-4493.0,7481.0,1
1.64554312196711e+18,-5945.0,-6622.0,6855.0,1
1.6455431220134917e+18,-5435.0,-8445.0,7100.0,1
1.6455431220674842e+18,-4360.0,-4596.0,5644.0,1
1.6455431221054426e+18,-4604.0,-5246.0,5579.0,1
1.6455431221685248e+18,-4540.0,-5844.0,6245.0,1
1.6455431469470572e+18,-5026.0,-3991.0,6434.0,1
1.6455431469951775e+18,-4822.0,-1631.0,5155.0,1
1.645543147046763e+18,-6220.0,-713.0,5526.0,1
1.6455431470942413e+18,-7042.0,804.0,3900.0,1
1.6455431471462239e+18,-8371.0,-948.0,4161.0,1
1.6455431471921357e+18,-7462.0,-59.0,2914.0,1
1.645543147246404e+18,-6394.0,-2397.0,4239.0,1
1.6455431472925804e+18,-6670.0,-1623.0,5793.0,1
1.6455431473460713e+18,-6486.0,-2751.0,7136.0,1
1.645543147391994e+18,-6876.0,-1140.0,6856.0,1
1.6455431474466468e+18,-8047.0,-1639.0,6676.0,1
1.6455431474966136e+18,-8774.0,1083.0,4441.0,1
1.6455431475468419e+18,-8140.0,-2469.0,3166.0,1
1.645543147602164e+18,-5522.0,-6353.0,-401.0,1
1.6455431476496453e+18,-4125.0,-9223.0,-952.0,1
1.6455431476976722e+18,-1480.0,-6386.0,-2199.0,1
1.6455431477471386e+18,523.0,-9041.0,-3288.0,1
1.6455431477969623e+18,1545.0,-8899.0,-3786.0,1
1.6455431481000668e+18,1439.0,-5564.0,-4552.0,1
1.645543148147042e+18,1660.0,-5226.0,-4695.0,1
1.6455431481999903e+18,1758.0,-5851.0,-4278.0,1
1.6455431482472804e+18,2043.0,-5956.0,-4675.0,1
1.645543148301133e+18,2115.0,-6828.0,-4394.0,1
1.6455431483514532e+18,2152.0,-6315.0,-3453.0,1
1.6455431484008963e+18,1995.0,-6888.0,-3614.0,1
1.6455431484474486e+18,2036.0,-5786.0,-3883.0,1
1.64554314850089e+18,2261.0,-7401.0,-3242.0,1
1.645543148548635e+18,2000.0,-6491.0,-4353.0,1
1.645543148601438e+18,1637.0,-5222.0,-3488.0,1
1.6455431486493532e+18,1682.0,-7786.0,-2411.0,1
1.6455431487038385e+18,2009.0,-8369.0,-3405.0,1
1.645543148752786e+18,1591.0,-4455.0,-3063.0,1
1.6455431487999923e+18,696.0,-7008.0,-5233.0,1
1.6455431488459988e+18,1004.0,-7175.0,-5274.0,1
1.6455431489035384e+18,823.0,-7330.0,-2915.0,1
1.6455431489467843e+18,118.0,-7130.0,-3161.0,1
1.6455431490047296e+18,59.0,-9220.0,-1959.0,1
1.6455431490517962e+18,150.0,-7546.0,-5296.0,1
1.6455431491002662e+18,178.0,-6922.0,-4748.0,1
1.645543149152169e+18,-733.0,-6780.0,-3481.0,1
1.645543149198642e+18,-1818.0,-8054.0,-2594.0,1
1.6455431492487926e+18,-2122.0,-7163.0,-1964.0,1
1.64554314930048e+18,-1535.0,-9301.0,-2812.0,1
1.645543149353472e+18,-1317.0,-7802.0,-2300.0,1
1.6455431493988116e+18,-1379.0,-7822.0,-2805.0,1
1.6455431494550548e+18,-1379.0,-7004.0,-3506.0,1
1.645543149498419e+18,-1894.0,-8682.0,-2017.0,1
1.6455431495489014e+18,-2127.0,-7286.0,-1322.0,1
1.6455431496005806e+18,-2080.0,-8001.0,-784.0,1
1.6455431496480364e+18,-2096.0,-7259.0,-154.0,1
1.6455431496994621e+18,-2262.0,-7242.0,3.0,1
1.645543149751079e+18,-2435.0,-7820.0,-112.0,1
1.6455431497991076e+18,-2501.0,-8429.0,-214.0,1
1.6455431498497457e+18,-2451.0,-7982.0,-120.0,1
1.6455431498999992e+18,-2411.0,-8028.0,362.0,1
1.6455431499485524e+18,-2364.0,-8354.0,281.0,1
1.645543150000245e+18,-2346.0,-8317.0,-275.0,1
1.6455431500499814e+18,-2217.0,-8350.0,-37.0,1
1.6455431500993132e+18,-2035.0,-8614.0,317.0,1
1.6455431501550405e+18,-2027.0,-7494.0,1829.0,1
1.64554315020005e+18,-1945.0,-7197.0,2766.0,1
1.6455431502526464e+18,-2229.0,-6695.0,3920.0,1
1.6455431502999447e+18,-2225.0,-6902.0,4902.0,1
1.6455431503524803e+18,-2049.0,-6328.0,5419.0,1
1.6455431503997832e+18,-1974.0,-5548.0,5660.0,1
1.6455431504477084e+18,-1760.0,-5691.0,5709.0,1
1.6455431504998019e+18,-1425.0,-5225.0,5544.0,1
1.6455431505534093e+18,-1330.0,-5757.0,5731.0,1
1.645543150600868e+18,-1395.0,-5697.0,6043.0,1
1.645543150649193e+18,-1117.0,-6031.0,5808.0,1
1.6455431507015375e+18,-1104.0,-5746.0,5860.0,1
1.6455431507500777e+18,-993.0,-6081.0,5861.0,1
1.6455431508044493e+18,-1197.0,-5733.0,5798.0,1
1.6455431508525755e+18,-1101.0,-5811.0,6116.0,1
1.645543150904839e+18,-1118.0,-5918.0,6028.0,1
1.6455431509529923e+18,-949.0,-5944.0,6141.0,1
1.6455431510054147e+18,-995.0,-5609.0,6308.0,1
1.6455431510518254e+18,-823.0,-5131.0,6162.0,1
1.645543151105533e+18,-828.0,-5709.0,6318.0,1
1.6455431511551444e+18,-860.0,-5105.0,6089.0,1
1.6455431512006653e+18,-770.0,-5701.0,6229.0,1
1.6455431512524805e+18,-703.0,-5633.0,5480.0,1
1.645543151298068e+18,-965.0,-5190.0,5607.0,1
1.645543151351726e+18,-1021.0,-5713.0,5315.0,1
1.645543151403913e+18,-1143.0,-5988.0,5691.0,1
1.6455431514541046e+18,-1055.0,-6564.0,5836.0,1
1.645543151503972e+18,-1204.0,-5995.0,5664.0,1
1.645543151544909e+18,-1274.0,-5304.0,5832.0,1
1.6455431516031913e+18,-1014.0,-6424.0,4903.0,1
1.645543151651968e+18,-942.0,-7118.0,4771.0,1
1.645543151707323e+18,-996.0,-6852.0,4382.0,1
1.645543151751602e+18,-1644.0,-6036.0,3824.0,1
1.6455431518016658e+18,-1339.0,-7440.0,3591.0,1
1.6455431518517576e+18,-1711.0,-6899.0,4343.0,1
1.6455431519025933e+18,-1458.0,-6805.0,4692.0,1
1.6455431519513846e+18,-1278.0,-8508.0,4261.0,1
1.6455431520057462e+18,-2377.0,-5554.0,2926.0,1
1.6455431520529021e+18,-2754.0,-5622.0,3216.0,1
1.6455431521023567e+18,-2369.0,-5235.0,2221.0,1
1.6455431521542433e+18,-3131.0,-7595.0,3105.0,1
