timestamp,a_right_backPose,b_right_backPose,c_right_backPose, SCREW_RIGHT
1.6450219349128174e+18,-7990.0,-331.0,-1329.0,1
1.6450219349612936e+18,-8269.0,-444.0,-1026.0,1
1.6450219350118036e+18,-8367.0,-538.0,-283.0,1
1.6450219350638113e+18,-8524.0,-867.0,452.0,1
1.645021935108019e+18,-8579.0,-1163.0,1079.0,1
1.6450219351590254e+18,-8274.0,-1657.0,1400.0,1
1.645021935213129e+18,-8094.0,-1940.0,1668.0,1
1.645021935257574e+18,-8038.0,-2162.0,984.0,1
1.6450219353113352e+18,-8752.0,-2170.0,819.0,1
1.6450219353622236e+18,-7400.0,-2677.0,324.0,1
1.6450219354141824e+18,-8265.0,-2297.0,-80.0,1
1.6450219354582963e+18,-8037.0,-2410.0,-765.0,1
1.645021935512575e+18,-7952.0,-1451.0,-712.0,1
1.6450219355611927e+18,-8106.0,-528.0,-2290.0,1
1.645021935612925e+18,-7005.0,-780.0,-2177.0,1
1.6450219356669996e+18,-7675.0,-2482.0,-2027.0,1
1.6450219357124918e+18,-8852.0,-3036.0,-1242.0,1
1.6450219357634232e+18,-7118.0,-3084.0,-2587.0,1
1.645021935812374e+18,-7154.0,-3519.0,-2409.0,1
1.645021935868236e+18,-7510.0,-2230.0,-3030.0,1
1.6450219359129667e+18,-6065.0,-3004.0,-3754.0,1
1.6450219359640325e+18,-7682.0,-2101.0,-3002.0,1
1.6450219360144686e+18,-7021.0,-1539.0,-3347.0,1
1.6450219360617764e+18,-6832.0,-1851.0,-3455.0,1
1.6450219361136937e+18,-6445.0,-2067.0,-3164.0,1
1.6450219361630257e+18,-7292.0,-1370.0,-2518.0,1
1.645021936213842e+18,-7752.0,-764.0,-960.0,1
1.6450219362633009e+18,-9310.0,343.0,-340.0,1
1.645021936313306e+18,-9581.0,1060.0,123.0,1
1.645021936362015e+18,-10747.0,2280.0,297.0,1
1.6450219364128138e+18,-7832.0,698.0,-691.0,1
1.6450219364621466e+18,-6367.0,-1870.0,-2292.0,1
1.6450219365135926e+18,-6735.0,-2580.0,-2851.0,1
1.6450219365629463e+18,-6798.0,-3390.0,-3544.0,1
1.6450219366136568e+18,-5614.0,-3540.0,-4256.0,1
1.6450219366670973e+18,-5675.0,-3230.0,-4054.0,1
1.6450219367105777e+18,-5954.0,-3107.0,-4206.0,1
1.6450219367620564e+18,-6462.0,-2711.0,-3300.0,1
1.6450219368137595e+18,-7454.0,-2128.0,-2712.0,1
1.6450219368626598e+18,-8318.0,-1344.0,-2313.0,1
1.6450219369138066e+18,-8941.0,-289.0,-1154.0,1
1.6450219369628682e+18,-8114.0,253.0,-1383.0,1
1.6450219370149105e+18,-7984.0,1002.0,-819.0,1
1.6450219370641836e+18,-8830.0,1532.0,-760.0,1
1.6450219371192806e+18,-7967.0,1256.0,-1537.0,1
1.645021937163737e+18,-8581.0,357.0,-1865.0,1
1.6450219372141732e+18,-7529.0,-1021.0,-2547.0,1
1.645021937263707e+18,-8284.0,-2363.0,-2257.0,1
1.6450219373172872e+18,-7175.0,-2591.0,-2640.0,1
1.645021937363406e+18,-6120.0,-3082.0,-3626.0,1
1.6450219374149315e+18,-6247.0,-2600.0,-3291.0,1
1.6450219374658158e+18,-6905.0,-1730.0,-3197.0,1
1.6450219375159462e+18,-7136.0,-1342.0,-2186.0,1
1.6450219375634557e+18,-8057.0,77.0,-1278.0,1
1.6450219376145093e+18,-8723.0,1570.0,179.0,1
1.645021937662651e+18,-10207.0,3080.0,482.0,1
1.6450219377176998e+18,-9542.0,2742.0,14.0,1
1.645021937764146e+18,-6855.0,318.0,-1078.0,1
1.645021937812934e+18,-7455.0,-1140.0,-2665.0,1
1.6450219378639043e+18,-6959.0,-2743.0,-2981.0,1
1.6450219379162632e+18,-6881.0,-3449.0,-3475.0,1
1.6450219379643428e+18,-6155.0,-3412.0,-3834.0,1
1.6450219380143316e+18,-5543.0,-2819.0,-4017.0,1
1.6450219380635359e+18,-5191.0,-2766.0,-3915.0,1
1.6450219381166866e+18,-7944.0,-1134.0,-2947.0,1
1.6450219381642079e+18,-8025.0,-923.0,-1576.0,1
1.6450219382129892e+18,-8902.0,-53.0,-1258.0,1
1.645021938265807e+18,-8447.0,716.0,-1048.0,1
1.6450219383185664e+18,-8621.0,1862.0,-711.0,1
1.6450219383649288e+18,-7551.0,1578.0,-1357.0,1
1.6450219384190426e+18,-6237.0,1912.0,-2789.0,1
1.6450219384633503e+18,-6170.0,2095.0,-3096.0,1
1.6450219385161157e+18,-7136.0,2288.0,-2574.0,1
1.645021948679697e+18,-6849.0,-3180.0,-2000.0,1
1.6450219487300326e+18,-6581.0,-3676.0,-3370.0,1
1.6450219487818675e+18,-6638.0,-3784.0,-2678.0,1
1.6450219488249492e+18,-6703.0,-3752.0,-2144.0,1
1.645021948879235e+18,-6984.0,-3526.0,-2483.0,1
1.645021948930751e+18,-6381.0,-3563.0,-3608.0,1
1.6450219489813356e+18,-6750.0,-2702.0,-3415.0,1
1.6450219490298547e+18,-7639.0,-1663.0,-3920.0,1
1.6450219490814574e+18,-6008.0,-2241.0,-3697.0,1
1.6450219491308145e+18,-7305.0,-3070.0,-2857.0,1
1.645021949179698e+18,-8349.0,-4317.0,-1236.0,1
1.6450219492283026e+18,-7484.0,-4639.0,-2104.0,1
1.645021949281228e+18,-6340.0,-5383.0,-2739.0,1
1.6450219493305362e+18,-5621.0,-5156.0,-2053.0,1
1.6450219493801618e+18,-6241.0,-4304.0,-3510.0,1
1.6450219494299407e+18,-6485.0,-3120.0,-3856.0,1
1.6450219494834084e+18,-6301.0,-2159.0,-4762.0,1
1.6450219495284946e+18,-5751.0,-773.0,-4570.0,1
1.6450219495809958e+18,-6656.0,-3158.0,-2170.0,1
1.6450219496301898e+18,-7874.0,-4382.0,-2268.0,1
1.6450219496833009e+18,-5271.0,-5343.0,-4966.0,1
1.6450219497266744e+18,-6683.0,-5528.0,-2413.0,1
1.6450219497805312e+18,-6739.0,-3709.0,-3495.0,1
1.6450219498267182e+18,-7311.0,-2565.0,-4378.0,1
1.6450219498816648e+18,-5586.0,-1347.0,-4245.0,1
1.645021949928636e+18,-5843.0,-1085.0,-4103.0,1
1.6450219499828672e+18,-7227.0,-3405.0,-2523.0,1
1.6450219500317158e+18,-6893.0,-4440.0,-2491.0,1
1.6450219500809034e+18,-7987.0,-6068.0,-2800.0,1
1.6450219501330483e+18,-6402.0,-4630.0,-2424.0,1
1.6450219501821645e+18,-6454.0,-3720.0,-3882.0,1
1.6450219502361155e+18,-6381.0,-2494.0,-4579.0,1
1.6450219502811459e+18,-6558.0,-727.0,-4410.0,1
1.6450219503339965e+18,-5712.0,-1326.0,-3809.0,1
1.645021950378841e+18,-7927.0,-3014.0,-1821.0,1
1.6450219504317655e+18,-7135.0,-5022.0,-1568.0,1
1.6450219504812974e+18,-8095.0,-5724.0,-3066.0,1
1.645021950533978e+18,-5782.0,-4909.0,-2759.0,1
1.6450219505791636e+18,-5480.0,-4070.0,-3304.0,1
1.6450219506351706e+18,-5497.0,-3921.0,-3181.0,1
1.6450219506808591e+18,-6102.0,-1913.0,-4971.0,1
1.645021950731229e+18,-6702.0,-2215.0,-4138.0,1
1.6450219507805207e+18,-6887.0,-1202.0,-1785.0,1
1.6450219508339784e+18,-8527.0,168.0,-1625.0,1
1.6450219508812288e+18,-9547.0,1631.0,-1549.0,1
1.6450219509332285e+18,-9506.0,2078.0,-1738.0,1
1.6450219509831421e+18,-6248.0,1214.0,-2367.0,1
1.645021951031273e+18,-5868.0,-951.0,-915.0,1
1.6450219510789294e+18,-8537.0,-2953.0,515.0,1
1.6450219511376504e+18,-9336.0,-3846.0,1195.0,1
1.6450219562891028e+18,-5807.0,954.0,-5824.0,1
1.6450219563364677e+18,-6244.0,877.0,-5512.0,1
1.6450219563901896e+18,-7063.0,1847.0,-4157.0,1
1.6450219564400172e+18,-6452.0,2227.0,-4599.0,1
1.645021956488918e+18,-6289.0,1966.0,-3732.0,1
1.645021956539461e+18,-7421.0,4572.0,-4477.0,1
1.6450219565894313e+18,-5290.0,4250.0,-4208.0,1
1.645021956644451e+18,-6182.0,2935.0,-3650.0,1
1.6450219566924306e+18,-6947.0,1694.0,-4517.0,1
1.6450219567398316e+18,-4884.0,340.0,-6408.0,1
1.6450219567874138e+18,-5066.0,458.0,-6641.0,1
1.6450219568418058e+18,-6374.0,1376.0,-5453.0,1
1.6450219568901225e+18,-6952.0,1494.0,-5636.0,1
1.6450219569415764e+18,-7293.0,2371.0,-4520.0,1
1.645021956987554e+18,-6295.0,3294.0,-3930.0,1
1.6450219570418437e+18,-5822.0,4770.0,-3602.0,1
1.6450219570899674e+18,-5415.0,4388.0,-3889.0,1
1.6450219571413243e+18,-6573.0,3262.0,-4322.0,1
1.645021957188753e+18,-6074.0,2361.0,-4771.0,1
1.645021957240148e+18,-5022.0,1348.0,-6409.0,1
1.6450219572898929e+18,-5348.0,1190.0,-6367.0,1
1.645021957339728e+18,-6001.0,2064.0,-5079.0,1
1.6450219573929797e+18,-5650.0,1700.0,-5942.0,1
1.6450219574400717e+18,-6977.0,2293.0,-4995.0,1
1.6450219574883996e+18,-6830.0,3201.0,-4074.0,1
1.645021957542918e+18,-6448.0,3946.0,-3734.0,1
1.6450219575897564e+18,-6644.0,4773.0,-3806.0,1
1.6450219576413655e+18,-4664.0,3322.0,-4844.0,1
1.645021957689352e+18,-5133.0,2138.0,-5225.0,1
1.6450219577436564e+18,-6018.0,1012.0,-5538.0,1
1.645021957788818e+18,-5468.0,1372.0,-5944.0,1
1.6450219578414272e+18,-5130.0,615.0,-5933.0,1
1.645021957894016e+18,-6183.0,1100.0,-5824.0,1
1.6450219579422863e+18,-6462.0,837.0,-5658.0,1
1.6450219579883802e+18,-6278.0,1084.0,-5169.0,1
1.6450219580418954e+18,-6861.0,1576.0,-5073.0,1
1.6450219580915223e+18,-6530.0,1929.0,-5233.0,1
1.645021958142114e+18,-5682.0,2127.0,-4570.0,1
1.645021958191503e+18,-5968.0,2939.0,-4911.0,1
1.6450219582374561e+18,-6419.0,1871.0,-4983.0,1
1.6450219582924977e+18,-6140.0,1045.0,-5837.0,1
1.6450219583412803e+18,-5781.0,-196.0,-6223.0,1
1.645021958392801e+18,-5621.0,438.0,-5815.0,1
1.6450219584415114e+18,-5186.0,1209.0,-5733.0,1
1.6450219584913341e+18,-5978.0,534.0,-5867.0,1
1.6450219585424863e+18,-6703.0,-623.0,-5720.0,1
1.6450219585928899e+18,-5996.0,408.0,-5951.0,1
1.6450219586418588e+18,-5108.0,2337.0,-5736.0,1
1.645021958691149e+18,-4231.0,2531.0,-5488.0,1
1.6450219587428826e+18,-5932.0,2449.0,-5563.0,1
1.645021958792769e+18,-6791.0,1208.0,-5442.0,1
1.645021958843013e+18,-6788.0,654.0,-5528.0,1
1.645021958892748e+18,-5550.0,-840.0,-6842.0,1
1.645021958942857e+18,-5838.0,-253.0,-5991.0,1
1.6450219589928125e+18,-3923.0,229.0,-6134.0,1
1.6450219590387958e+18,-5293.0,53.0,-5912.0,1
1.6450219590927964e+18,-6410.0,228.0,-6383.0,1
1.6450219591393234e+18,-5753.0,432.0,-6279.0,1
1.6450219591911452e+18,-5923.0,579.0,-6120.0,1
1.6450219592396344e+18,-5876.0,863.0,-5900.0,1
1.6450219592932303e+18,-5290.0,711.0,-6202.0,1
1.645021959340137e+18,-4036.0,1339.0,-6599.0,1
1.6450219593916196e+18,-3063.0,1981.0,-8475.0,1
1.645021959438261e+18,-3013.0,2904.0,-9579.0,1
1.6450223216457897e+18,2841.0,5277.0,-5564.0,1
1.6450223216942374e+18,2661.0,5202.0,-5639.0,1
1.6450223217424904e+18,3023.0,5194.0,-5768.0,1
1.6450223217946714e+18,3700.0,5166.0,-5035.0,1
1.645022321846957e+18,2822.0,5462.0,-5220.0,1
1.645022321896797e+18,2677.0,5265.0,-5271.0,1
1.64502232194667e+18,3316.0,5020.0,-4889.0,1
1.6450223219958615e+18,3283.0,5488.0,-5161.0,1
1.6450223220474998e+18,3135.0,5650.0,-5043.0,1
1.645022322094617e+18,4124.0,5128.0,-4194.0,1
1.645022322147708e+18,3797.0,5911.0,-5244.0,1
1.6450223221967956e+18,3015.0,6216.0,-4913.0,1
1.645022322247743e+18,4188.0,6079.0,-4733.0,1
1.645022322295129e+18,5019.0,6205.0,-5500.0,1
1.6450223223420472e+18,3892.0,6119.0,-5677.0,1
1.6450223223960515e+18,4029.0,3762.0,-4113.0,1
1.6450223224473418e+18,3563.0,3325.0,-3055.0,1
1.6450223224957693e+18,4135.0,4142.0,-5064.0,1
1.6450223225468342e+18,3535.0,4253.0,-5780.0,1
1.6450223226011123e+18,4061.0,4229.0,-5941.0,1
1.6450223226477253e+18,4376.0,4187.0,-5703.0,1
1.6450223227019343e+18,3291.0,4746.0,-5092.0,1
1.6450223227482506e+18,3125.0,5159.0,-5683.0,1
1.6450223228002557e+18,2824.0,5190.0,-5382.0,1
1.6450223228450706e+18,3414.0,4938.0,-5538.0,1
1.6450223229009539e+18,3684.0,4831.0,-5395.0,1
1.645022322945512e+18,4132.0,4859.0,-5134.0,1
1.6450223229973358e+18,4171.0,5061.0,-5051.0,1
1.6450223230468334e+18,3265.0,5402.0,-5062.0,1
1.6450223230992084e+18,3068.0,5608.0,-5086.0,1
1.6450223231473902e+18,3105.0,5951.0,-5808.0,1
1.6450223232009482e+18,2632.0,6310.0,-6418.0,1
1.6450223232454612e+18,3476.0,5282.0,-5750.0,1
1.6450223232969352e+18,3989.0,4137.0,-4743.0,1
1.6450223233455624e+18,3271.0,4261.0,-4119.0,1
1.6450223234015757e+18,3370.0,4536.0,-3854.0,1
1.6450223234462874e+18,2782.0,5103.0,-4746.0,1
1.6450223235005023e+18,3814.0,5449.0,-6008.0,1
1.6450223235475067e+18,4235.0,5061.0,-6041.0,1
1.6450223235991693e+18,4174.0,4612.0,-6312.0,1
1.645022323646806e+18,3641.0,4449.0,-5618.0,1
1.6450223237058447e+18,3581.0,4636.0,-6007.0,1
1.6450223237475136e+18,1812.0,4795.0,-5994.0,1
1.645022323797136e+18,2181.0,4727.0,-6008.0,1
1.6450223238467794e+18,2519.0,4708.0,-6003.0,1
1.645022323897073e+18,2072.0,5024.0,-5732.0,1
1.6450223239471048e+18,2513.0,4805.0,-6160.0,1
1.6450223239969667e+18,3175.0,4823.0,-5949.0,1
1.645022324051192e+18,3008.0,4771.0,-5957.0,1
1.6450223240997885e+18,2767.0,5189.0,-5690.0,1
1.64502232415381e+18,2703.0,5025.0,-5741.0,1
1.64502232419766e+18,2511.0,5104.0,-6054.0,1
1.6450223242514842e+18,1969.0,4783.0,-6050.0,1
1.6450223242984092e+18,2156.0,4765.0,-6220.0,1
1.6450223243437617e+18,2279.0,4947.0,-6356.0,1
1.6450223244007299e+18,2280.0,5156.0,-6277.0,1
1.6450223244541053e+18,1352.0,6229.0,-5714.0,1
1.6450223244974674e+18,1498.0,6966.0,-6512.0,1
1.6450223245509668e+18,4648.0,4810.0,-5733.0,1
1.6450223245999631e+18,6166.0,2857.0,-4124.0,1
1.6450223246542495e+18,4080.0,3726.0,-4054.0,1
1.6450223247004037e+18,3908.0,3908.0,-4714.0,1
1.645022324751815e+18,2240.0,4561.0,-4812.0,1
1.6450223247970435e+18,2986.0,4752.0,-5907.0,1
1.6450223248492342e+18,3677.0,4976.0,-6253.0,1
1.6450223249008097e+18,4016.0,5290.0,-6104.0,1
1.6450223249514276e+18,3825.0,4375.0,-5877.0,1
1.6450223249992402e+18,2840.0,4404.0,-5914.0,1
1.645022325049349e+18,1966.0,4312.0,-6531.0,1
1.6450223251017746e+18,2066.0,4797.0,-6164.0,1
1.645022325153377e+18,2476.0,4551.0,-6130.0,1
1.6450223252079864e+18,2770.0,4568.0,-6039.0,1
1.645022325250839e+18,2409.0,4783.0,-6032.0,1
1.645022325305947e+18,2751.0,4865.0,-6167.0,1
1.645022325348888e+18,2696.0,4914.0,-5762.0,1
1.6450223254020808e+18,2223.0,4944.0,-5925.0,1
1.6450223254488507e+18,2803.0,4701.0,-6174.0,1
1.645022325501956e+18,3003.0,4602.0,-5548.0,1
1.6450223255467256e+18,2137.0,4856.0,-6355.0,1
1.6450223256046715e+18,2645.0,4865.0,-6295.0,1
1.64502232565218e+18,2685.0,4801.0,-5940.0,1
1.6450223257048712e+18,2541.0,5165.0,-6304.0,1
1.64502232575088e+18,3084.0,4522.0,-6417.0,1
1.64502232580447e+18,2208.0,5047.0,-6306.0,1
1.6450223258490706e+18,1485.0,6208.0,-6688.0,1
1.64502232590211e+18,2529.0,5393.0,-6585.0,1
1.6450223259500526e+18,3843.0,4092.0,-4665.0,1
1.645022325999654e+18,2434.0,4044.0,-3720.0,1
1.6450223260490412e+18,3055.0,4319.0,-4240.0,1
1.6450223261034258e+18,3174.0,5141.0,-4605.0,1
1.6450223261505682e+18,4173.0,6029.0,-6577.0,1
1.6450223262044726e+18,4622.0,5368.0,-4812.0,1
1.6450223262538908e+18,3518.0,4905.0,-4990.0,1
1.6450223263040973e+18,3181.0,5069.0,-5902.0,1
1.645022326350519e+18,2898.0,5050.0,-5302.0,1
1.6450223264042358e+18,4615.0,5258.0,-5002.0,1
1.6450223264509046e+18,4019.0,5348.0,-4752.0,1
1.645022326504322e+18,2864.0,5431.0,-4986.0,1
1.6450223265555727e+18,3177.0,5602.0,-5180.0,1
1.645022326605473e+18,3147.0,5426.0,-5076.0,1
1.64502232665581e+18,3377.0,5321.0,-5359.0,1
1.6450223267043261e+18,2330.0,5369.0,-5397.0,1
1.645022326755992e+18,2956.0,5093.0,-5563.0,1
1.6450223268031565e+18,2901.0,5425.0,-5384.0,1
1.6450223268590979e+18,3275.0,5406.0,-5087.0,1
1.6450223269034327e+18,3168.0,5558.0,-5188.0,1
1.6450223269560714e+18,2078.0,5977.0,-5274.0,1
1.645022327004792e+18,972.0,6388.0,-5015.0,1
1.645022327056869e+18,1163.0,6080.0,-4888.0,1
1.6450223271034793e+18,2281.0,5830.0,-5518.0,1
1.6450223271566088e+18,4302.0,4904.0,-5110.0,1
1.645022327203574e+18,5567.0,4102.0,-5284.0,1
1.6450223272544215e+18,4887.0,3571.0,-4396.0,1
1.6450223273034929e+18,4160.0,4438.0,-4132.0,1
1.645022327353602e+18,4276.0,4539.0,-4882.0,1
1.645022327400293e+18,4668.0,5286.0,-5471.0,1
1.6450223274557972e+18,4916.0,5443.0,-4853.0,1
1.6450223275040166e+18,3671.0,4475.0,-5698.0,1
1.645022327554399e+18,2406.0,4119.0,-6233.0,1
1.6450223276044224e+18,3721.0,4674.0,-5705.0,1
1.6450223276539492e+18,3513.0,5087.0,-5472.0,1
1.6450223277032154e+18,2822.0,4977.0,-5501.0,1
1.6450223277554156e+18,3231.0,4724.0,-5888.0,1
1.6450223278037238e+18,2778.0,4774.0,-5449.0,1
1.645022327858256e+18,3254.0,5017.0,-5469.0,1
1.6450223279047278e+18,3927.0,5030.0,-5324.0,1
1.6450223279527306e+18,3701.0,5025.0,-5220.0,1
1.6450223280040292e+18,2310.0,5234.0,-5580.0,1
1.6450223280543327e+18,2693.0,4969.0,-5524.0,1
1.6450223281049848e+18,3906.0,4791.0,-5633.0,1
1.6450223281579244e+18,3272.0,5169.0,-5203.0,1
1.645022328204511e+18,5303.0,4939.0,-4881.0,1
1.6450223282553224e+18,2557.0,5916.0,-5199.0,1
1.6450223283091284e+18,1600.0,6054.0,-5537.0,1
1.6450223283531988e+18,4672.0,4220.0,-5865.0,1
1.6450223284086492e+18,3395.0,4825.0,-5470.0,1
1.6450223284547535e+18,3139.0,5067.0,-5276.0,1
1.6450223285102676e+18,3393.0,5322.0,-5442.0,1
1.645022328553999e+18,2800.0,5843.0,-5285.0,1
1.6450223286080704e+18,3536.0,5536.0,-5685.0,1
1.6450223286551252e+18,5648.0,3962.0,-4777.0,1
1.6450223287056028e+18,4399.0,4119.0,-4441.0,1
1.645022328754886e+18,4594.0,4074.0,-3933.0,1
1.6450223288067213e+18,3512.0,4574.0,-4145.0,1
1.6450223288540854e+18,3663.0,4700.0,-4702.0,1
1.6450223289061453e+18,4705.0,4958.0,-6732.0,1
1.645022328955849e+18,4855.0,4821.0,-5288.0,1
1.645022329005914e+18,4318.0,4605.0,-4990.0,1
1.64502232905484e+18,3178.0,4499.0,-5591.0,1
1.6450223291066982e+18,3478.0,4795.0,-5092.0,1
1.645022329155832e+18,4561.0,5100.0,-4686.0,1
1.6450223292060004e+18,5245.0,5248.0,-4231.0,1
1.6450223292553587e+18,4671.0,5284.0,-4257.0,1
1.645022329307213e+18,4143.0,5459.0,-4440.0,1
1.645022329355988e+18,3541.0,5049.0,-4834.0,1
1.6450223294074534e+18,4086.0,5182.0,-4693.0,1
1.6450223294554455e+18,4235.0,5538.0,-4500.0,1
1.6450223295039875e+18,2987.0,5571.0,-4862.0,1
1.645022329554959e+18,2805.0,5330.0,-5196.0,1
1.645022329606059e+18,3334.0,5291.0,-5005.0,1
1.645022329655322e+18,3882.0,5589.0,-4971.0,1
1.645022329705767e+18,3443.0,5914.0,-4807.0,1
1.6450223297604936e+18,2204.0,6521.0,-4598.0,1
1.6450223298062124e+18,3605.0,5750.0,-4707.0,1
1.6450223298609085e+18,4586.0,4341.0,-3559.0,1
1.6450223299111844e+18,5420.0,3854.0,-4183.0,1
1.645022329959225e+18,4690.0,4390.0,-5493.0,1
1.6450223300050806e+18,3787.0,3573.0,-5251.0,1
1.6450223300578578e+18,4629.0,4101.0,-5917.0,1
1.6450223301063992e+18,5018.0,4364.0,-5181.0,1
1.6450223301556196e+18,4822.0,4541.0,-5169.0,1
1.6450223302101573e+18,4149.0,4857.0,-5149.0,1
1.645022330260244e+18,3185.0,4948.0,-5208.0,1
1.6450223303060954e+18,3064.0,5225.0,-5157.0,1
1.6450223303580247e+18,4247.0,5387.0,-4801.0,1
1.6450223304063583e+18,2965.0,5301.0,-5155.0,1
1.645022330459915e+18,2829.0,5089.0,-5378.0,1
1.645022330508039e+18,3475.0,5066.0,-5382.0,1
1.6450223305600417e+18,3639.0,5423.0,-4985.0,1
1.6450223306082074e+18,3503.0,5554.0,-4782.0,1
1.6450223306582843e+18,3845.0,5462.0,-5098.0,1
1.6450223307074737e+18,3169.0,5473.0,-5193.0,1
1.645022330758371e+18,2670.0,5802.0,-5298.0,1
1.6450223308086456e+18,2891.0,5892.0,-5125.0,1
1.645022330860971e+18,4079.0,4795.0,-5401.0,1
1.6450223309058304e+18,4821.0,3926.0,-5110.0,1
1.6450223309583299e+18,4088.0,3141.0,-3903.0,1
1.645022331008475e+18,4734.0,3932.0,-6068.0,1
1.645022331061186e+18,2560.0,3489.0,-5569.0,1
1.645022331105384e+18,4568.0,4231.0,-6262.0,1
1.6450223311591324e+18,5268.0,4520.0,-5101.0,1
1.6450223312082573e+18,3840.0,4423.0,-5630.0,1
1.6450223312570335e+18,4140.0,4287.0,-5618.0,1
1.6450223313076982e+18,4189.0,4449.0,-5206.0,1
1.6450223313611814e+18,3821.0,3968.0,-5793.0,1
1.6450223314136776e+18,3783.0,4386.0,-5662.0,1
1.6450223314610967e+18,3812.0,4252.0,-5883.0,1
1.645022331510646e+18,3665.0,4350.0,-5668.0,1
1.645022331564874e+18,3079.0,4533.0,-5678.0,1
1.645022331611097e+18,3451.0,4772.0,-5554.0,1
1.6450223316577754e+18,4019.0,5205.0,-5161.0,1
1.6450223317106875e+18,3697.0,5125.0,-5233.0,1
1.6450223317601367e+18,3311.0,5111.0,-5109.0,1
1.6450223318106744e+18,3707.0,4903.0,-5443.0,1
1.6450223318555425e+18,3790.0,5044.0,-5258.0,1
1.645022331913616e+18,3574.0,5002.0,-5521.0,1
1.64502233196205e+18,2972.0,5007.0,-5611.0,1
1.6450223320080837e+18,2900.0,5143.0,-5452.0,1
1.6450223320555008e+18,3313.0,5168.0,-5666.0,1
1.6450223321158884e+18,3389.0,4774.0,-5772.0,1
1.6450223321584596e+18,4367.0,3276.0,-5510.0,1
1.6450223322128888e+18,3808.0,3496.0,-5422.0,1
1.6450223322621742e+18,2960.0,3603.0,-5456.0,1
1.6450223323124936e+18,5480.0,4073.0,-6305.0,1
1.6450223323575142e+18,4832.0,4417.0,-5340.0,1
1.6450223324132134e+18,2851.0,3914.0,-6076.0,1
1.6450223324603543e+18,4209.0,4110.0,-5996.0,1
1.6450223325123402e+18,3792.0,4058.0,-6119.0,1
1.6450223325586043e+18,3335.0,3931.0,-6213.0,1
1.6450223326138678e+18,3013.0,3869.0,-6426.0,1
1.6450223326585725e+18,2990.0,4000.0,-6416.0,1
1.6450223327121738e+18,3272.0,4161.0,-6355.0,1
1.645022332755092e+18,3164.0,4442.0,-6070.0,1
1.6450223328129265e+18,2223.0,4966.0,-5792.0,1
1.6450223328628365e+18,2774.0,4822.0,-5942.0,1
1.6450223329119677e+18,2994.0,4652.0,-6008.0,1
1.6450223329576333e+18,3149.0,4285.0,-6329.0,1
1.6450223330131835e+18,2179.0,4554.0,-6148.0,1
1.645022333065005e+18,3293.0,4511.0,-6444.0,1
1.6450223331127007e+18,2733.0,4347.0,-5928.0,1
1.6450223331657316e+18,1412.0,4662.0,-6331.0,1
1.645022333209606e+18,2549.0,4596.0,-6333.0,1
1.6450223332679337e+18,3095.0,4287.0,-5923.0,1
1.6450223333086423e+18,3864.0,3596.0,-5852.0,1
1.6450223333601147e+18,4116.0,3793.0,-5572.0,1
1.64502233341062e+18,4077.0,3567.0,-6329.0,1
1.645022333463119e+18,4375.0,4013.0,-6628.0,1
1.645022333509298e+18,4340.0,4152.0,-6208.0,1
1.645022333566217e+18,2821.0,4118.0,-6133.0,1
1.6450223336111555e+18,3046.0,3781.0,-6049.0,1
1.6450223336622525e+18,3708.0,4244.0,-6071.0,1
1.6450223337098575e+18,3639.0,4153.0,-5952.0,1
