timestamp,a_right_backPose,b_right_backPose,c_right_backPose, ASSEMBLY1_BIMANUAL
1.645021747377798e+18,-4543.0,-2291.0,-4355.0,1
1.6450217474269028e+18,-3650.0,-2846.0,-3676.0,1
1.6450217474778332e+18,-5046.0,-1686.0,-3909.0,1
1.6450217475266813e+18,-4130.0,163.0,-4923.0,1
1.645021747577795e+18,-5347.0,1099.0,-4965.0,1
1.6450217722597714e+18,-7992.0,551.0,-1542.0,1
1.645021772307919e+18,-7349.0,62.0,-2771.0,1
1.6450217723547075e+18,-6712.0,-295.0,-3768.0,1
1.645021772408802e+18,-5771.0,-1372.0,-4487.0,1
1.6450217724545224e+18,-6459.0,-1469.0,-4569.0,1
1.6450217725111567e+18,-5643.0,-2640.0,-6713.0,1
1.64502177255873e+18,-7475.0,-3089.0,-6986.0,1
1.6450217726114081e+18,-9076.0,-3543.0,-3279.0,1
1.6450217726595794e+18,-7382.0,-2729.0,-1101.0,1
1.6450217727081956e+18,-5347.0,-2359.0,-413.0,1
1.645021772761027e+18,-4399.0,-2667.0,-1812.0,1
1.645021772807922e+18,-4353.0,-3071.0,-3545.0,1
1.6450217728582807e+18,-4843.0,-2952.0,-5194.0,1
1.6450217729083535e+18,-7464.0,-3552.0,-4591.0,1
1.645021772956411e+18,-7013.0,-3404.0,-3752.0,1
1.6450217730079864e+18,-6370.0,-3515.0,-3620.0,1
1.6450217730644477e+18,-7468.0,-3179.0,-4363.0,1
1.6450217731089946e+18,-7791.0,-3110.0,-4570.0,1
1.6450217731587712e+18,-6863.0,-3205.0,-4162.0,1
1.645021773208004e+18,-4979.0,-3647.0,-5128.0,1
1.6450217732607982e+18,-4072.0,-3150.0,-5560.0,1
1.6450217733082642e+18,-4068.0,-2838.0,-5985.0,1
1.6450217733658604e+18,-4478.0,-2665.0,-6701.0,1
1.6450217734081277e+18,-3693.0,-2591.0,-6343.0,1
1.645021773463142e+18,-4119.0,-2422.0,-5257.0,1
1.6450217735087608e+18,-5593.0,-2060.0,-5215.0,1
1.6450217735627064e+18,-7039.0,-2163.0,-5882.0,1
1.6450217736060726e+18,-6163.0,-2568.0,-5734.0,1
1.6450217736621645e+18,-2979.0,-1719.0,-6601.0,1
1.6450217737093796e+18,-4501.0,-2018.0,-6927.0,1
1.6450217737648806e+18,-4620.0,-1692.0,-6775.0,1
1.6450217738090929e+18,-4727.0,-2106.0,-6397.0,1
1.6450217738633242e+18,-5205.0,-2357.0,-5470.0,1
1.645021773909772e+18,-6854.0,-2196.0,-4600.0,1
1.6450217739710548e+18,-7036.0,-2292.0,-3969.0,1
1.6450217740096689e+18,-7968.0,-1909.0,-2664.0,1
1.6450217740636393e+18,-7438.0,-2025.0,-3538.0,1
1.645021774108287e+18,-6527.0,-1741.0,-4212.0,1
1.6450217741605197e+18,-7023.0,-2424.0,-4807.0,1
1.6450217742093711e+18,-6355.0,-2899.0,-4607.0,1
1.6450217742635766e+18,-5964.0,-3098.0,-4425.0,1
1.6450217743102743e+18,-6506.0,-2936.0,-4387.0,1
1.6450217743634852e+18,-7735.0,-3314.0,-3303.0,1
1.64502177441067e+18,-7555.0,-3423.0,-1974.0,1
1.6450217744637033e+18,-7370.0,-3086.0,-185.0,1
1.6450217745069407e+18,-7695.0,-1219.0,187.0,1
1.6450217745596419e+18,-8096.0,938.0,-1982.0,1
1.6450217746145165e+18,-7236.0,2644.0,-4470.0,1
1.6450217746625336e+18,-4133.0,3062.0,-5919.0,1
1.6450217747143626e+18,-3253.0,3116.0,-7107.0,1
1.6450217747579412e+18,-5017.0,3432.0,-6728.0,1
1.6450217748129958e+18,-5502.0,3289.0,-6150.0,1
1.6450217748626816e+18,-4372.0,2823.0,-6330.0,1
1.6450217749142134e+18,-3494.0,2707.0,-6807.0,1
1.6450217749591263e+18,-2781.0,3127.0,-7957.0,1
1.6450217750158784e+18,-3566.0,4028.0,-8738.0,1
1.6450217750589102e+18,-4741.0,3362.0,-7855.0,1
1.6450217751158436e+18,-7208.0,1382.0,-4510.0,1
1.6450217751634235e+18,-7096.0,-678.0,-2347.0,1
1.6450217752158963e+18,-6954.0,-2146.0,-2239.0,1
1.645021775264271e+18,-6215.0,-2670.0,-3417.0,1
1.6450217753126339e+18,-5414.0,-2195.0,-5063.0,1
1.6450217753635505e+18,-5739.0,-1462.0,-6603.0,1
1.6450217754112758e+18,-6050.0,-1082.0,-5771.0,1
1.6450217754602903e+18,-6506.0,-1098.0,-5045.0,1
1.6450217755181786e+18,-6274.0,-1304.0,-5051.0,1
1.6450217755589635e+18,-6952.0,-1112.0,-5382.0,1
1.6450217756165658e+18,-6872.0,-1216.0,-5539.0,1
1.6450217756601021e+18,-7056.0,-1004.0,-5560.0,1
1.6450217757150205e+18,-5500.0,-939.0,-5986.0,1
1.6450217757589699e+18,-3904.0,-1073.0,-6166.0,1
1.6450217758134618e+18,-3779.0,-657.0,-6818.0,1
1.6450217758582746e+18,-3627.0,-316.0,-7501.0,1
1.6450217759140234e+18,-3776.0,-133.0,-7319.0,1
1.6450217759617736e+18,-4010.0,38.0,-7048.0,1
1.6450217760140961e+18,-3595.0,-574.0,-6572.0,1
1.6450217760585142e+18,-4356.0,321.0,-7487.0,1
1.6450217761146852e+18,-4318.0,-72.0,-7315.0,1
1.645021776164235e+18,-3944.0,-65.0,-7367.0,1
1.645021776211891e+18,-3925.0,-163.0,-7337.0,1
1.6450217762650936e+18,-3059.0,-610.0,-7070.0,1
1.6450217763138573e+18,-3701.0,-488.0,-7277.0,1
1.6450217763654968e+18,-3550.0,-497.0,-7075.0,1
1.645021776415794e+18,-4280.0,-130.0,-7421.0,1
1.6450217764652237e+18,-4297.0,-442.0,-6869.0,1
1.645021776514673e+18,-3189.0,-139.0,-7054.0,1
1.6450217765647964e+18,-3286.0,23.0,-7061.0,1
1.6450217766089572e+18,-3762.0,133.0,-7154.0,1
1.6450217766652204e+18,-4490.0,582.0,-7516.0,1
1.6450217767144993e+18,-3717.0,516.0,-7617.0,1
1.64502177676629e+18,-3864.0,374.0,-7094.0,1
1.6450217768145718e+18,-3466.0,915.0,-7185.0,1
1.6450217768634406e+18,-4220.0,1332.0,-7199.0,1
1.6450217769171267e+18,-4784.0,1204.0,-7320.0,1
1.645021776968808e+18,-4425.0,1429.0,-7402.0,1
1.645021777014709e+18,-3630.0,1644.0,-6911.0,1
1.645021777068018e+18,-5843.0,835.0,-5754.0,1
1.6450217771127782e+18,-6022.0,42.0,-4010.0,1
1.645021777163783e+18,-5962.0,-749.0,-2008.0,1
1.645021777217519e+18,-7030.0,-1149.0,-1380.0,1
1.6450217772682368e+18,-8215.0,-1121.0,-2385.0,1
1.6450217773124032e+18,-8304.0,-1120.0,-4364.0,1
1.6450217773644739e+18,-8062.0,-1950.0,-5003.0,1
1.645021777411625e+18,-7496.0,-1578.0,-6344.0,1
1.6450217774662272e+18,-6803.0,-2587.0,-5300.0,1
1.6450217775163638e+18,-6862.0,-2225.0,-4180.0,1
1.6450217775664115e+18,-6635.0,-2210.0,-4490.0,1
1.6450217775978578e+18,-6887.0,-2267.0,-4893.0,1
1.6450217776670182e+18,-6302.0,-2364.0,-5018.0,1
1.6450217777114765e+18,-6786.0,-2175.0,-4053.0,1
1.6450217777695073e+18,-5300.0,-1804.0,-3842.0,1
