timestamp,a_right_backPose,b_right_backPose,c_right_backPose, BOLT_RIGHT
1.6450220052496914e+18,-9006.0,421.0,559.0,1
1.645022005297773e+18,-8911.0,368.0,297.0,1
1.6450220053500434e+18,-8362.0,55.0,744.0,1
1.645022005401885e+18,-7885.0,162.0,2184.0,1
1.645022005449647e+18,-7363.0,252.0,2740.0,1
1.64502200550207e+18,-7647.0,905.0,3539.0,1
1.6450220055511657e+18,-7538.0,770.0,4338.0,1
1.6450220056049692e+18,-7375.0,143.0,4389.0,1
1.645022005649538e+18,-7323.0,-185.0,3998.0,1
1.6450220057022075e+18,-7343.0,-540.0,3717.0,1
1.6450220057583212e+18,-7918.0,-105.0,3532.0,1
1.6450220058024845e+18,-6953.0,-660.0,2723.0,1
1.645022005851863e+18,-6494.0,-1209.0,1405.0,1
1.6450220059011218e+18,-7048.0,-604.0,969.0,1
1.6450220059512832e+18,-7764.0,-202.0,1011.0,1
1.645022006001175e+18,-5833.0,-483.0,655.0,1
1.6450220060527283e+18,-7779.0,292.0,679.0,1
1.6450220061029489e+18,-6772.0,112.0,645.0,1
1.6450220061523617e+18,-7483.0,1110.0,1105.0,1
1.6450220062010363e+18,-8759.0,1629.0,1271.0,1
1.6450220062535823e+18,-8773.0,2160.0,726.0,1
1.6450220062995748e+18,-9542.0,2742.0,531.0,1
1.6450220063523814e+18,-9227.0,2049.0,-113.0,1
1.6450220064001725e+18,-9693.0,1849.0,272.0,1
1.645022006451867e+18,-9307.0,1389.0,723.0,1
1.6450220065015936e+18,-9365.0,1158.0,405.0,1
1.6450220065533005e+18,-9010.0,1269.0,941.0,1
1.6450220066025057e+18,-9265.0,1041.0,1558.0,1
1.6450220066524122e+18,-8684.0,813.0,1299.0,1
1.6450220066970396e+18,-8809.0,549.0,1300.0,1
1.6450220067542725e+18,-7368.0,328.0,1395.0,1
1.645022006801431e+18,-7848.0,415.0,2129.0,1
1.6450220068534415e+18,-7873.0,-52.0,2766.0,1
1.645022006899255e+18,-7793.0,-293.0,3268.0,1
1.645022006953431e+18,-8446.0,-948.0,3307.0,1
1.6450220070010488e+18,-7878.0,-1489.0,2814.0,1
1.6450220070497892e+18,-7141.0,-1646.0,2549.0,1
1.6450220071018432e+18,-6928.0,-1369.0,2526.0,1
1.6450220071515213e+18,-6177.0,-1547.0,2014.0,1
1.645022007206263e+18,-6559.0,-619.0,2165.0,1
1.6450220072508124e+18,-7927.0,107.0,2570.0,1
1.6450220073023675e+18,-5649.0,59.0,2006.0,1
1.6450220073542362e+18,-7151.0,1410.0,1850.0,1
1.64502200740755e+18,-6987.0,2139.0,1676.0,1
1.6450220074524524e+18,-8139.0,2786.0,1877.0,1
1.6450220075060552e+18,-8818.0,3153.0,1270.0,1
1.6450220075510843e+18,-9288.0,3290.0,717.0,1
1.6450220076018954e+18,-10148.0,2699.0,581.0,1
1.645022007651276e+18,-9108.0,2015.0,154.0,1
1.645022007705888e+18,-9548.0,1711.0,-41.0,1
1.6450220077553085e+18,-8695.0,883.0,281.0,1
1.6450220078026744e+18,-8470.0,617.0,1293.0,1
1.645022007852076e+18,-8571.0,529.0,2105.0,1
1.6450220079027223e+18,-8650.0,224.0,3088.0,1
1.6450220079513405e+18,-9281.0,-519.0,3810.0,1
1.6450220080075387e+18,-9037.0,-1299.0,2826.0,1
1.6450220080514708e+18,-7650.0,-1405.0,1882.0,1
1.6450220081074417e+18,-4649.0,-1729.0,1179.0,1
1.6450220081528643e+18,-5435.0,-913.0,1773.0,1
1.6450220082029857e+18,-4914.0,-96.0,2890.0,1
1.645022008254524e+18,-5829.0,1371.0,3646.0,1
1.6450220083033638e+18,-6565.0,2205.0,3258.0,1
1.6450220083522813e+18,-6453.0,2330.0,2715.0,1
1.6450220084036864e+18,-8127.0,3524.0,2916.0,1
1.6450220084526932e+18,-8446.0,4076.0,2675.0,1
1.6450220085075779e+18,-9200.0,4379.0,2196.0,1
1.6450220085513262e+18,-10146.0,3538.0,1496.0,1
1.645022008602969e+18,-9995.0,2611.0,1155.0,1
1.6450220086524872e+18,-9169.0,1727.0,509.0,1
1.6450220087035482e+18,-8628.0,982.0,670.0,1
1.6450220087577848e+18,-8467.0,693.0,1700.0,1
1.6450220088061883e+18,-8017.0,-65.0,2410.0,1
1.6450220088575214e+18,-8641.0,-523.0,2507.0,1
1.6450220089037601e+18,-8275.0,-880.0,2584.0,1
1.6450220089580209e+18,-7938.0,-1146.0,2662.0,1
1.645022009001998e+18,-6652.0,-708.0,2233.0,1
1.6450220090576694e+18,-4706.0,-711.0,2128.0,1
1.6450220091052416e+18,-4231.0,421.0,3504.0,1
1.6450220091600911e+18,-6913.0,1939.0,4012.0,1
1.6450220092004547e+18,-6287.0,2052.0,3309.0,1
1.645022009260185e+18,-7037.0,3095.0,3993.0,1
1.6450220093043948e+18,-7352.0,3756.0,3768.0,1
1.6450220093584458e+18,-7017.0,3640.0,2458.0,1
1.6450220094075302e+18,-8349.0,4493.0,3079.0,1
1.6450220094600696e+18,-9949.0,3944.0,2130.0,1
1.6450220095034988e+18,-11098.0,2980.0,1585.0,1
1.6450220095578657e+18,-9722.0,1389.0,2668.0,1
1.6450220096044288e+18,-8655.0,679.0,2725.0,1
1.6450220096572695e+18,-8569.0,401.0,2597.0,1
1.6450220097077745e+18,-8366.0,-80.0,3029.0,1
1.64502200975292e+18,-8622.0,-642.0,3349.0,1
1.6450220098079468e+18,-7200.0,-1022.0,2485.0,1
1.645022009857385e+18,-4879.0,-1420.0,2063.0,1
1.645022009905792e+18,-4602.0,-447.0,2715.0,1
1.6450220099555116e+18,-6774.0,1050.0,3232.0,1
1.6450220100021637e+18,-5203.0,1253.0,4139.0,1
1.6450220100565978e+18,-6988.0,2239.0,3543.0,1
1.6450220101058463e+18,-7514.0,2718.0,2116.0,1
1.6450220101581043e+18,-6500.0,2506.0,2208.0,1
1.6450220102057754e+18,-7630.0,3605.0,2680.0,1
1.645022010255788e+18,-7418.0,4195.0,2330.0,1
1.645022010301026e+18,-9971.0,4968.0,1919.0,1
1.6450220103579423e+18,-10165.0,3595.0,1283.0,1
1.6450220104108495e+18,-9521.0,2295.0,1455.0,1
1.6450220104610386e+18,-9736.0,1614.0,1686.0,1
1.6450220105098025e+18,-9147.0,946.0,3529.0,1
1.6450220105577682e+18,-8537.0,215.0,3338.0,1
1.6450220106108086e+18,-8367.0,73.0,4088.0,1
1.6450220106553644e+18,-8055.0,-180.0,3950.0,1
1.6450220107083203e+18,-5805.0,-1227.0,2909.0,1
1.6450220107563855e+18,-5966.0,-1137.0,3356.0,1
1.6450220108104018e+18,-6771.0,-609.0,3752.0,1
1.645022010858602e+18,-6909.0,-601.0,2710.0,1
1.645022010915359e+18,-5583.0,-603.0,3329.0,1
1.6450220109544102e+18,-6962.0,660.0,3301.0,1
1.6450220110098499e+18,-5789.0,799.0,2404.0,1
1.6450220110562947e+18,-7432.0,1473.0,2395.0,1
1.6450220111105362e+18,-6536.0,1524.0,2717.0,1
1.6450220111570565e+18,-6952.0,1680.0,1565.0,1
1.645022011210378e+18,-8605.0,2608.0,1432.0,1
1.6450220112567398e+18,-6974.0,2632.0,1230.0,1
1.6450220113108785e+18,-8251.0,4013.0,1444.0,1
1.645022011357666e+18,-9074.0,4296.0,693.0,1
1.645022011411411e+18,-9699.0,3571.0,521.0,1
1.6450220114576348e+18,-9929.0,3145.0,812.0,1
1.6450220115084342e+18,-10468.0,2027.0,587.0,1
1.6450220115573202e+18,-9678.0,1415.0,1363.0,1
1.645022011608039e+18,-8374.0,614.0,2263.0,1
1.645022011657865e+18,-8523.0,1065.0,678.0,1
1.6450220117100344e+18,-6626.0,87.0,4011.0,1
1.645022011758211e+18,-7934.0,-194.0,4206.0,1
1.6450220118097085e+18,-7558.0,-1043.0,3697.0,1
1.6450220118556626e+18,-8794.0,-985.0,3122.0,1
1.6450220119065736e+18,-6981.0,-1440.0,2434.0,1
1.645022011962296e+18,-5536.0,-1691.0,3607.0,1
1.6450220120060836e+18,-6225.0,-723.0,3074.0,1
1.6450220120623962e+18,-6191.0,-121.0,2650.0,1
1.645022012110532e+18,-5845.0,562.0,3203.0,1
1.6450220121603692e+18,-7757.0,1586.0,3154.0,1
1.645022012209423e+18,-6506.0,1284.0,2247.0,1
1.6450220122609446e+18,-7850.0,1986.0,2319.0,1
1.6450220123103862e+18,-7619.0,1762.0,1549.0,1
1.6450220123603704e+18,-8038.0,1882.0,463.0,1
1.6450220124113413e+18,-8133.0,3028.0,1483.0,1
1.6450220124610207e+18,-8516.0,3485.0,704.0,1
1.6450220125061573e+18,-8561.0,3437.0,346.0,1
1.6450220125608215e+18,-10302.0,3364.0,596.0,1
1.6450220126103805e+18,-9646.0,1862.0,259.0,1
1.6450220126602476e+18,-9983.0,529.0,1309.0,1
1.6450220127103867e+18,-9477.0,64.0,2225.0,1
1.6450220127596244e+18,-9560.0,853.0,509.0,1
1.6450220128067848e+18,-7497.0,-857.0,3731.0,1
1.6450220128616525e+18,-8654.0,-731.0,3497.0,1
1.6450220129061806e+18,-7010.0,-1420.0,2464.0,1
1.6450220129603656e+18,-7005.0,-1327.0,1975.0,1
1.6450220130099203e+18,-6406.0,-1350.0,2340.0,1
1.6450220130609032e+18,-6098.0,-1229.0,3208.0,1
1.6450220131064868e+18,-5542.0,-712.0,3157.0,1
1.6450220131571261e+18,-5202.0,296.0,3276.0,1
1.6450220132137976e+18,-6526.0,1377.0,3412.0,1
1.6450220132601626e+18,-7166.0,1804.0,3683.0,1
1.6450220133073684e+18,-6828.0,2090.0,3662.0,1
1.6450220133611226e+18,-7285.0,2247.0,1825.0,1
1.645022013408696e+18,-8041.0,3244.0,2278.0,1
1.6450220134600166e+18,-9002.0,4308.0,2596.0,1
1.6450220135135496e+18,-8142.0,3726.0,1259.0,1
1.645022013559664e+18,-8770.0,3999.0,1090.0,1
1.645022013613406e+18,-9728.0,3541.0,392.0,1
1.6450220136607465e+18,-10316.0,1461.0,-1034.0,1
1.645022013713116e+18,-10445.0,458.0,-66.0,1
1.645022013760025e+18,-9227.0,-191.0,1066.0,1
1.6450220138134597e+18,-8252.0,-28.0,1103.0,1
1.6450220138553377e+18,-7863.0,810.0,677.0,1
1.645022013911241e+18,-8052.0,69.0,3975.0,1
1.6450220139608832e+18,-8158.0,-630.0,2179.0,1
1.645022014013117e+18,-7016.0,-1342.0,2193.0,1
1.645022014060222e+18,-8639.0,-1217.0,2553.0,1
1.6450220141127232e+18,-7279.0,-1665.0,1976.0,1
1.6450220141677338e+18,-5466.0,-1483.0,2104.0,1
1.6450220142110124e+18,-9156.0,-1916.0,4749.0,1
1.6450220142598387e+18,-5164.0,6.0,5364.0,1
1.64502201431043e+18,-6831.0,431.0,2188.0,1
1.6450220143607995e+18,-7333.0,-300.0,50.0,1
1.6450220144102904e+18,-8603.0,-671.0,-428.0,1
1.645022014461608e+18,-7936.0,-3171.0,65.0,1
1.6450220145110226e+18,-8079.0,-6007.0,-138.0,1
1.6450220145608806e+18,-6165.0,-6465.0,-2868.0,1
1.645022014612124e+18,-4789.0,-6306.0,-3789.0,1
1.6450220146613181e+18,-3438.0,-5700.0,-3623.0,1
1.645022014710935e+18,-1602.0,-4828.0,-4180.0,1
1.6450220147614956e+18,-6408.0,-4545.0,-2840.0,1
1.6450220148125816e+18,-5669.0,-5238.0,-2930.0,1
1.6450220148615762e+18,-4811.0,-5215.0,-3729.0,1
1.6450220149108093e+18,-4086.0,-4508.0,-2972.0,1
1.6450220149592463e+18,-5593.0,-3730.0,-2901.0,1
1.6450220150112397e+18,-6366.0,-2337.0,-2520.0,1
1.6450220150613903e+18,-7478.0,-1679.0,-1928.0,1
1.6450220151114222e+18,-8320.0,-1194.0,-2218.0,1
1.6450220151630134e+18,-7333.0,-1295.0,-1973.0,1
1.6450220152122335e+18,-7330.0,-132.0,-1701.0,1
1.645022015262745e+18,-8460.0,1712.0,-1024.0,1
1.645022015312198e+18,-7007.0,1845.0,-1121.0,1
1.645022015366418e+18,-7713.0,3719.0,866.0,1
1.6450220154106678e+18,-8162.0,4051.0,687.0,1
1.645022015466056e+18,-9635.0,4292.0,1266.0,1
1.645022015512093e+18,-9887.0,4066.0,1093.0,1
1.6450220155652982e+18,-9322.0,2437.0,385.0,1
1.645022015611351e+18,-10336.0,1645.0,-33.0,1
1.6450220156621164e+18,-9471.0,569.0,-592.0,1
1.6450220157104023e+18,-8228.0,-464.0,-763.0,1
1.6450220157681134e+18,-8130.0,-696.0,-1341.0,1
1.6450220158124892e+18,-7921.0,-698.0,-1095.0,1
1.645022015862558e+18,-7942.0,-750.0,-1586.0,1
1.6450220159136676e+18,-7865.0,-1001.0,-1015.0,1
1.6450220159669624e+18,-8580.0,-689.0,-588.0,1
1.645022016011806e+18,-8925.0,-1029.0,-656.0,1
1.6450220160639025e+18,-8462.0,-1497.0,-614.0,1
1.6450220161120632e+18,-7204.0,-1118.0,-1484.0,1
1.645022016164063e+18,-8123.0,-3161.0,-1944.0,1
1.6450220162120883e+18,-6860.0,-4260.0,-3495.0,1
1.6450220162688635e+18,-5351.0,-5314.0,-3236.0,1
1.6450220163146268e+18,-5100.0,-5457.0,-2927.0,1
1.645022016361398e+18,-4838.0,-5212.0,-3209.0,1
1.645022016413897e+18,-4935.0,-4984.0,-2999.0,1
1.6450220164645504e+18,-4738.0,-4710.0,-3237.0,1
1.6450220165135995e+18,-4946.0,-4170.0,-2840.0,1
1.6450220165658854e+18,-6006.0,-4298.0,-3150.0,1
1.6450220166123203e+18,-6086.0,-3837.0,-3034.0,1
1.645022016664656e+18,-6215.0,-3411.0,-2789.0,1
1.6450220167136727e+18,-7043.0,-2485.0,-2084.0,1
1.6450220167657055e+18,-7103.0,-2021.0,-1465.0,1
1.645022016818436e+18,-8005.0,-1254.0,-1657.0,1
1.6450220168647388e+18,-7875.0,-404.0,-1120.0,1
1.6450220169169242e+18,-7301.0,-122.0,-1056.0,1
1.645022016967114e+18,-7818.0,637.0,-567.0,1
1.645022017016789e+18,-7543.0,1098.0,-225.0,1
1.6450220170671608e+18,-7958.0,2362.0,299.0,1
1.6450220171167268e+18,-8537.0,3291.0,811.0,1
1.645022017164901e+18,-8323.0,3372.0,792.0,1
1.6450220172149046e+18,-8325.0,3658.0,875.0,1
1.6450220172644152e+18,-8826.0,3555.0,885.0,1
1.6450220173144156e+18,-8334.0,2700.0,266.0,1
1.6450220173644058e+18,-7812.0,2703.0,638.0,1
1.6450220174152494e+18,-9220.0,2651.0,-565.0,1
1.6450220174645885e+18,-8392.0,881.0,-817.0,1
1.6450220175172355e+18,-8898.0,550.0,-1637.0,1
1.645022017567011e+18,-8271.0,-861.0,-4281.0,1
1.6450220176148237e+18,-6894.0,-1143.0,-4701.0,1
1.6450220176640714e+18,-5438.0,-1803.0,-5304.0,1
1.6450220177191588e+18,-5418.0,-1787.0,-4590.0,1
1.6450220177635474e+18,-5464.0,-1863.0,-4706.0,1
1.645022017816755e+18,-5809.0,-1384.0,-4400.0,1
1.6450220178651343e+18,-5742.0,-1297.0,-4413.0,1
1.6450220179202094e+18,-6685.0,-1701.0,-5522.0,1
1.6450220179650616e+18,-6647.0,-2800.0,-6177.0,1
1.6450220180151007e+18,-7142.0,-2981.0,-5547.0,1
1.6450220180620849e+18,-6524.0,-2212.0,-4853.0,1
1.645022018114639e+18,-7314.0,-1695.0,-4141.0,1
1.645022018164308e+18,-7075.0,-1662.0,-3982.0,1
1.64502201821843e+18,-7786.0,-594.0,-3271.0,1
1.6450220182637673e+18,-8325.0,253.0,-3313.0,1
1.645022018319873e+18,-8451.0,-203.0,-3191.0,1
1.6450220183641546e+18,-8435.0,475.0,-3074.0,1
1.645022018416028e+18,-7584.0,707.0,-2343.0,1
1.6450220184693716e+18,-8058.0,1401.0,-1851.0,1
1.645022018515514e+18,-7820.0,1369.0,-1919.0,1
1.6450220185698578e+18,-7745.0,1585.0,-1559.0,1
1.6450220186169633e+18,-8065.0,1403.0,-1482.0,1
1.6450220186705262e+18,-7775.0,1444.0,-1014.0,1
1.6450220187137743e+18,-7723.0,1772.0,-504.0,1
1.6450220187668237e+18,-6540.0,711.0,-685.0,1
1.645022018814973e+18,-6176.0,880.0,-439.0,1
1.6450220188687624e+18,-9307.0,2777.0,748.0,1
1.64502201891831e+18,-6972.0,1036.0,-489.0,1
1.6450220189685914e+18,-6180.0,1227.0,194.0,1
1.645022019018353e+18,-10734.0,2298.0,1830.0,1
1.645022019068031e+18,-11262.0,1779.0,1544.0,1
1.6450220191131407e+18,-7645.0,1097.0,1134.0,1
1.645022019169836e+18,-7210.0,1828.0,1446.0,1
1.6450220192147515e+18,-7998.0,813.0,1152.0,1
1.6450220192692104e+18,-8360.0,372.0,1726.0,1
1.6450220193101238e+18,-9173.0,880.0,2515.0,1
1.6450220193696056e+18,-8521.0,1519.0,2946.0,1
1.645022019415422e+18,-6599.0,2039.0,3023.0,1
1.6450220194701576e+18,-7123.0,750.0,1477.0,1
1.645022021019488e+18,-7631.0,-2216.0,-1502.0,1
1.6450220210692744e+18,-7848.0,-2041.0,-1976.0,1
1.645022021120941e+18,-8366.0,-866.0,-2209.0,1
1.6450220211706263e+18,-8312.0,-1073.0,-2149.0,1
1.6450220212202102e+18,-9217.0,-978.0,-2245.0,1
1.645022021269249e+18,-9258.0,-906.0,-1934.0,1
1.6450220213204516e+18,-7596.0,-1677.0,-1438.0,1
1.645022021365028e+18,-9497.0,-1657.0,-1372.0,1
1.6450220214226806e+18,-7554.0,-2134.0,-1009.0,1
1.645022021470451e+18,-7981.0,-1776.0,93.0,1
1.6450220215198828e+18,-7036.0,-860.0,370.0,1
1.645022021567965e+18,-8165.0,-409.0,185.0,1
1.6450220216206395e+18,-8492.0,-972.0,72.0,1
1.6450220216747126e+18,-8327.0,-1511.0,641.0,1
1.6450220217206825e+18,-7740.0,-1377.0,779.0,1
1.6450220217700273e+18,-8632.0,-1511.0,243.0,1
1.6450220218181443e+18,-8430.0,-1157.0,-86.0,1
1.645022021871166e+18,-9187.0,-1889.0,-549.0,1
1.6450220219224796e+18,-7886.0,-2622.0,-1281.0,1
1.6450220219709222e+18,-5070.0,-2768.0,-2042.0,1
1.6450220220209964e+18,-5383.0,-2244.0,-1795.0,1
1.6450220220749105e+18,-8018.0,-431.0,-1870.0,1
1.645022022118199e+18,-6560.0,-132.0,-1096.0,1
1.6450220221726067e+18,-7860.0,756.0,-219.0,1
1.6450220222204017e+18,-9442.0,1032.0,-247.0,1
1.6450220222697992e+18,-7852.0,57.0,-510.0,1
1.6450220223213937e+18,-9551.0,1282.0,1017.0,1
1.645022022375188e+18,-7267.0,618.0,-307.0,1
1.645022022418555e+18,-8240.0,1414.0,-62.0,1
1.6450220224734687e+18,-9181.0,380.0,1800.0,1
1.6450220225214213e+18,-9510.0,202.0,508.0,1
1.6450220225713654e+18,-9080.0,49.0,-1520.0,1
1.645022022622649e+18,-8796.0,-569.0,-1979.0,1
1.6450220226730627e+18,-7918.0,-764.0,-1619.0,1
1.645022022721921e+18,-10049.0,-794.0,296.0,1
1.645022022771048e+18,-9251.0,-1319.0,258.0,1
1.6450220228238612e+18,-8385.0,-1607.0,502.0,1
1.6450220228706317e+18,-8422.0,-1762.0,815.0,1
1.6450220229238769e+18,-8158.0,-1586.0,1416.0,1
1.6450220229734643e+18,-7882.0,-1719.0,1706.0,1
1.6450220230205386e+18,-7725.0,-2175.0,1696.0,1
1.645022023073486e+18,-7489.0,-2299.0,1229.0,1
1.6450220231195297e+18,-7793.0,-2450.0,1297.0,1
1.6450220231740173e+18,-7299.0,-2539.0,1225.0,1
1.6450220232262666e+18,-6647.0,-2387.0,1065.0,1
1.6450220232726956e+18,-6114.0,-1834.0,820.0,1
1.6450220233209748e+18,-7296.0,-651.0,894.0,1
1.645022023370867e+18,-7440.0,-685.0,1085.0,1
1.6450220234236867e+18,-8166.0,254.0,875.0,1
1.645022023472765e+18,-8448.0,611.0,547.0,1
1.64502202352577e+18,-8937.0,531.0,401.0,1
1.6450220235731822e+18,-8657.0,430.0,209.0,1
1.6450220236258399e+18,-9145.0,374.0,500.0,1
1.6450220236691784e+18,-9694.0,283.0,302.0,1
1.6450220237238484e+18,-9008.0,94.0,-79.0,1
1.6450220237733407e+18,-9190.0,-238.0,27.0,1
1.6450220238225692e+18,-9879.0,-263.0,106.0,1
1.6450220238743598e+18,-8525.0,-1173.0,182.0,1
1.6450220239205647e+18,-8780.0,-1087.0,1001.0,1
1.6450220239695427e+18,-8173.0,-1345.0,1379.0,1
1.645022024023368e+18,-8087.0,-1763.0,1221.0,1
1.645022024068984e+18,-7010.0,-1901.0,361.0,1
1.6450220241232568e+18,-6583.0,-1551.0,554.0,1
1.645022024173251e+18,-7025.0,-1292.0,1285.0,1
1.6450220242255956e+18,-5668.0,-1055.0,837.0,1
1.645022024273556e+18,-6729.0,344.0,1368.0,1
1.645022024322812e+18,-8258.0,1200.0,1810.0,1
1.645022024368868e+18,-8857.0,1575.0,1083.0,1
1.6450220244272156e+18,-9132.0,1438.0,649.0,1
1.6450220244691372e+18,-9352.0,1363.0,836.0,1
1.6450220245232568e+18,-10125.0,1145.0,589.0,1
1.6450220245752018e+18,-9584.0,758.0,-259.0,1
1.6450220246254354e+18,-9794.0,398.0,-485.0,1
1.6450220246737265e+18,-9586.0,68.0,-156.0,1
1.6450220247268493e+18,-9149.0,-375.0,62.0,1
1.6450220247701414e+18,-8055.0,-1014.0,123.0,1
1.6450220248220705e+18,-6547.0,-1208.0,218.0,1
1.6450220248781123e+18,-5327.0,-1160.0,851.0,1
1.6450220249227325e+18,-5897.0,-539.0,988.0,1
1.6450220249751214e+18,-5569.0,-187.0,1560.0,1
1.6450220250224983e+18,-7558.0,1711.0,1511.0,1
1.64502202507638e+18,-9187.0,2548.0,1305.0,1
1.6450220251192732e+18,-10162.0,2634.0,831.0,1
1.6450220251791142e+18,-10812.0,2112.0,-463.0,1
1.6450220252237737e+18,-9232.0,737.0,-923.0,1
1.645022025276098e+18,-9713.0,457.0,-804.0,1
1.645022025322818e+18,-8905.0,207.0,-984.0,1
1.6450220253789576e+18,-8319.0,-433.0,-168.0,1
1.6450220254242148e+18,-9102.0,-950.0,-124.0,1
1.6450220254771197e+18,-8551.0,-1707.0,-638.0,1
1.645022025522085e+18,-7260.0,-1962.0,-863.0,1
1.6450220255771356e+18,-5753.0,-1845.0,-609.0,1
1.6450220256218929e+18,-5208.0,-1733.0,157.0,1
1.645022025677006e+18,-5772.0,-639.0,399.0,1
1.6450220257237568e+18,-6198.0,414.0,699.0,1
1.6450220257724685e+18,-7607.0,1960.0,1234.0,1
1.6450220258231107e+18,-9604.0,2774.0,977.0,1
1.645022025878812e+18,-10244.0,2800.0,381.0,1
1.645022025923431e+18,-9794.0,2280.0,-7.0,1
1.6450220259785293e+18,-10104.0,1991.0,-426.0,1
1.6450220260229174e+18,-10145.0,1220.0,-640.0,1
1.6450220260774474e+18,-9445.0,-78.0,-913.0,1
1.6450220261238344e+18,-8917.0,-488.0,-599.0,1
1.645022026178086e+18,-9106.0,-998.0,507.0,1
1.645022026222646e+18,-8592.0,-1471.0,751.0,1
1.6450220262788746e+18,-8135.0,-1251.0,324.0,1
1.6450220263226373e+18,-5883.0,-1732.0,344.0,1
1.6450220263778004e+18,-6123.0,-869.0,827.0,1
1.6450220264265533e+18,-6208.0,-597.0,970.0,1
1.6450220264776369e+18,-5110.0,369.0,1097.0,1
1.6450220265290944e+18,-7234.0,2103.0,2406.0,1
1.6450220265726607e+18,-7915.0,2722.0,2107.0,1
1.645022026627275e+18,-8838.0,3143.0,1026.0,1
1.6450220266772634e+18,-9935.0,3596.0,1518.0,1
1.645022026727424e+18,-10122.0,2808.0,1031.0,1
1.6450220267777905e+18,-10188.0,1820.0,333.0,1
1.645022026828326e+18,-10052.0,1367.0,-83.0,1
1.64502202687844e+18,-10364.0,79.0,-380.0,1
1.6450220269285143e+18,-9707.0,-717.0,432.0,1
1.6450220269752653e+18,-8677.0,-1017.0,536.0,1
1.6450220270255977e+18,-7200.0,-1369.0,302.0,1
1.645022027079823e+18,-6198.0,-1258.0,387.0,1
1.6450220271298847e+18,-5183.0,-508.0,1431.0,1
1.6450220271580257e+18,-5322.0,63.0,1432.0,1
1.6450220272264773e+18,-5144.0,207.0,1304.0,1
1.6450220272747034e+18,-8335.0,3259.0,2554.0,1
1.6450220273267817e+18,-8123.0,3486.0,2269.0,1
1.6450220273753098e+18,-9791.0,4398.0,2020.0,1
1.64502202743074e+18,-9978.0,2975.0,1188.0,1
1.6450220274785298e+18,-11620.0,2627.0,585.0,1
1.6450220275266145e+18,-11031.0,766.0,-43.0,1
1.645022027578243e+18,-9916.0,-444.0,-594.0,1
1.645022027631054e+18,-8338.0,-909.0,146.0,1
1.6450220276765706e+18,-7470.0,-1130.0,736.0,1
1.6450220277311997e+18,-6610.0,-1098.0,1229.0,1
1.6450220277785021e+18,-7382.0,-375.0,2008.0,1
1.6450220278333258e+18,-6786.0,-531.0,1774.0,1
